REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
5_MACS_peak_9615_lociStitched	chr15	31516677	31531870	5	13199	19304.2258	197	1			KLF13	197	1
6_MACS_peak_1867_lociStitched	chr1	151019689	151037578	6	12459	19243.1973	198	1	BNIPL,C1orf56,MLLT11,CDC42SE1	PRUNE,GABPB2,FAM63A	CDC42SE1	198	1
3_MACS_peak_18940_lociStitched	chr2	219147395	219157701	3	6828	19213.4758	199	1	PNKD,TMBIM1	GPBAR1,PNKD,AAMP	TMBIM1	199	1
3_MACS_peak_21497_lociStitched	chr3	13049775	13064365	3	12285	19201.899	200	1	IQSEC1	IQSEC1	IQSEC1	200	1
3_MACS_peak_2012_lociStitched	chr1	154908224	154917925	3	8649	19153.6544	201	1	PMVK,PBXIP1	CKS1B,MIR4258,FLAD1,LENEP,PYGO2,SHC1	PMVK	201	1
4_MACS_peak_16385_lociStitched	chr2	39340776	39357336	4	9989	19098.648	202	1	SOS1		SOS1	202	1
4_MACS_peak_12724_lociStitched	chr17	29633992	29649339	4	15118	18998.0513	203	1	NF1,EVI2B,EVI2A	OMG	EVI2B	203	1
4_MACS_peak_24773_lociStitched	chr4	90210694	90224483	4	13010	18950.2227	204	1	GPRIN3		GPRIN3	204	1
5_MACS_peak_24124_lociStitched	chr4	2787175	2805308	5	13716	18939.9185	205	1	SH3BP2	SH3BP2,ADD1,TNIP2	SH3BP2	205	1
11_MACS_peak_18280_lociStitched	chr2	173443481	173472939	11	15312	18917.9276	206	1	PDK1		PDK1	206	1
4_MACS_peak_29799_lociStitched	chr7	25998849	26011933	4	9837	18897.2212	207	1		MIR148A	MIR148A	207	1
4_MACS_peak_19943_lociStitched	chr20	49121176	49140481	4	13517	18826.236	208	1	PTPN1		PTPN1	208	1
1_MACS_peak_5364_lociStitched	chr11	65336000	65345598	1	9599	18811.1202	209	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	209	1
5_MACS_peak_18332_lociStitched	chr2	175454459	175465652	5	9404	18728.1276	210	1	WIPF1		WIPF1	210	1
1_MACS_peak_21816_lociStitched	chr3	39187029	39195771	1	8743	18705.2574	211	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	211	1
4_MACS_peak_27697_lociStitched	chr6	26017512	26034739	4	9529	18689.5723	212	1	HIST1H3A,HIST1H4A,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H4B	212	1
2_MACS_peak_33501_lociStitched	chr9	100389422	100397367	2	6229	18680.284	213	1	NCBP1,TSTD2		NCBP1	213	1
6_MACS_peak_28479_lociStitched	chr6	74224501	74234185	6	8773	18679.4676	214	1	EEF1A1		EEF1A1	214	1
2_MACS_peak_19107_lociStitched	chr2	232570587	232579275	2	8243	18660.9552	215	1	PTMA,MIR1244-1		PTMA	215	1
7_MACS_peak_4623_lociStitched	chr10	125819391	125841474	7	18716	18587.2611	216	1	CHST15		CHST15	216	1
4_MACS_peak_20501_lociStitched	chr21	44771819	44783791	4	9572	18566.1776	217	1			SIK1	217	1
1_MACS_peak_18747_lociStitched	chr2	201725400	201730222	1	4823	18527.5706	218	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	218	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	219	1	ARHGAP25		ARHGAP25	219	1
5_MACS_peak_2850_lociStitched	chr1	204481891	204495303	5	8740	18442.8412	220	1	MDM4	PIK3C2B	MDM4	220	1
2_MACS_peak_19226_lociStitched	chr2	242253231	242258569	2	5309	18439.5872	221	1	SEPT2,HDLBP	FARP2,HDLBP	SEPT2	221	1
1_MACS_peak_17813_lociStitched	chr2	136888874	136898441	1	9568	18437.5224	222	1		CXCR4	CXCR4	222	1
8_MACS_peak_7650_lociStitched	chr12	111866064	111887637	8	14535	18436.2858	223	1	SH2B3		SH2B3	223	1
3_MACS_peak_12895_lociStitched	chr17	38473823	38487194	3	9478	18425.238	224	1	RARA	CDC6,RARA,GJD3	RARA	224	1
1_MACS_peak_18124_lociStitched	chr2	163172371	163178165	1	5795	18414.4908	225	1	IFIH1	GCA	IFIH1	225	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	226	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	226	1
1_MACS_peak_23771_lociStitched	chr3	184031821	184040895	1	9075	18322.2208	227	1	EIF4G1	ECE2,PSMD2,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	227	1
10_MACS_peak_19874_lociStitched	chr20	46112793	46137255	10	14559	18302.4684	228	1	NCOA3		NCOA3	228	1
4_MACS_peak_27933_lociStitched	chr6	32152272	32164711	4	9884	18252.9886	229	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	229	1
10_MACS_peak_12495_lociStitched	chr17	16864353	16885657	10	16489	18249.0064	230	1	TNFRSF13B		TNFRSF13B	230	1
2_MACS_peak_26210_lociStitched	chr5	88171021	88186627	2	15498	18246.5352	231	1	MEF2C		MEF2C	231	1
7_MACS_peak_18079_lociStitched	chr2	161208314	161227907	7	16506	18111.7692	232	1	RBMS1		RBMS1	232	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	233	1	PDE4B	PDE4B	PDE4B	233	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	234	1	EZR	MIR3918,OSTCL	EZR	234	1
1_MACS_peak_1709_lociStitched	chr1	144923431	144935827	1	12397	18044.8572	235	1	PDE4DIP		PDE4DIP	235	1
2_MACS_peak_4466_lociStitched	chr10	111967021	111974607	2	6529	17956.062	236	1	MXI1	MXI1	MXI1	236	1
4_MACS_peak_1726_lociStitched	chr1	145208210	145227204	4	13521	17955.0282	237	1	NOTCH2NL		NOTCH2NL	237	1
5_MACS_peak_18610_lociStitched	chr2	191744206	191756967	5	8605	17930.4811	238	1	GLS		GLS	238	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	239	1	LMNA	SEMA4A,MEX3A	LMNA	239	1
6_MACS_peak_5602_lociStitched	chr11	74659216	74675735	6	15645	17870.2542	240	1	SPCS2,XRRA1	NEU3	SPCS2	240	1
2_MACS_peak_25427_lociStitched	chr4	185200529	185210856	2	9242	17839.8925	241	1			ENPP6	241	1
10_MACS_peak_32859_lociStitched	chr9	26063753	26086777	10	14217	17802.1568	242	1			TUSC1	242	1
4_MACS_peak_12193_lociStitched	chr16	89551018	89558200	4	6286	17779.041	243	1	ANKRD11	SPG7	ANKRD11	243	1
7_MACS_peak_2193_lociStitched	chr1	160640875	160659793	7	12125	17773.461	244	1	CD48	SLAMF7,SLAMF1	CD48	244	1
1_MACS_peak_32300_lociStitched	chr8	126441111	126449718	1	8608	17773.455	245	1	TRIB1		TRIB1	245	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	246	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2,NAT6,HYAL3	GNAI2	246	1
2_MACS_peak_27343_lociStitched	chr6	290299	300348	2	9548	17738.4948	247	1	DUSP22		DUSP22	247	1
1_MACS_peak_31534_lociStitched	chr8	38236849	38245041	1	8193	17726.6688	248	1	LETM2,WHSC1L1		WHSC1L1	248	1
3_MACS_peak_2908_lociStitched	chr1	206282359	206294564	3	8584	17699.691	249	1	C1orf186	CTSE	C1orf186	249	1
3_MACS_peak_23541_lociStitched	chr3	171756863	171765945	3	7930	17699.0016	250	1	FNDC3B		FNDC3B	250	1
3_MACS_peak_28764_lociStitched	chr6	108878014	108888658	3	8818	17679.684	251	1	FOXO3		FOXO3	251	1
7_MACS_peak_18256_lociStitched	chr2	173291439	173308852	7	14756	17635.8864	252	1	ITGA6		ITGA6	252	1
4_MACS_peak_2154_lociStitched	chr1	159035777	159048226	4	9227	17617.8248	253	1	AIM2		AIM2	253	1
3_MACS_peak_23111_lociStitched	chr3	133290725	133297572	3	6843	17604.3217	254	1	CDV3		CDV3	254	1
2_MACS_peak_12386_lociStitched	chr17	7136886	7147336	2	8512	17573.765	255	1	DVL2,PHF23,GABARAP,CTDNEP1	ACADVL,C17orf81,SLC2A4,DLG4,MIR324,CLDN7	PHF23	255	1
8_MACS_peak_25710_lociStitched	chr5	32581062	32598566	8	13085	17537.2576	256	1	SUB1		SUB1	256	1
3_MACS_peak_24410_lociStitched	chr4	38664548	38678951	3	14224	17509.7271	257	1	KLF3,FLJ13197		FLJ13197	257	1
1_MACS_peak_15553_lociStitched	chr19	47612235	47617839	1	5605	17507.4564	258	1	ZC3H4	SAE1	ZC3H4	258	1
4_MACS_peak_33539_lociStitched	chr9	101981810	101992084	4	6586	17503.8138	259	1	SEC61B,ALG2		SEC61B	259	1
4_MACS_peak_6023_lociStitched	chr11	118655945	118664373	4	7298	17465.3444	260	1	DDX6		DDX6	260	1
4_MACS_peak_21442_lociStitched	chr3	9435833	9447155	4	8578	17387.1954	261	1	SETD5,LOC440944	THUMPD3	SETD5	261	1
5_MACS_peak_23017_lociStitched	chr3	128892376	128908046	5	9096	17335.721	262	1	CNBP	ISY1	CNBP	262	1
5_MACS_peak_26205_lociStitched	chr5	88113129	88132880	5	15549	17323.6021	263	1	MEF2C		MEF2C	263	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	264	1	GAB1		GAB1	264	1
3_MACS_peak_16236_lociStitched	chr2	30368357	30374799	3	6285	17314.1634	265	1	YPEL5		YPEL5	265	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	266	1	SPERT		SPERT	266	1
2_MACS_peak_3352_lociStitched	chr1	245021908	245028952	2	6446	17204.2656	267	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	267	1
2_MACS_peak_15304_lociStitched	chr19	39338198	39344077	2	5865	17172.559	268	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	268	1
7_MACS_peak_16874_lociStitched	chr2	64497238	64517299	7	13248	17172.216	269	1			LOC150992	269	1
2_MACS_peak_2926_lociStitched	chr1	206727858	206741025	2	12885	17130.267	270	1	RASSF5	LGTN	RASSF5	270	1
5_MACS_peak_26428_lociStitched	chr5	109024114	109038767	5	13422	17124.9611	271	1	MAN2A1		MAN2A1	271	1
1_MACS_peak_16218_lociStitched	chr2	28112413	28115371	1	2959	17106.4098	272	1	BRE,RBKS,LOC100302650		LOC100302650	272	1
1_MACS_peak_14978_lociStitched	chr19	16692869	16701225	1	8357	17030.3636	273	1	MED26	CHERP,SLC35E1	SLC35E1	273	1
1_MACS_peak_6752_lociStitched	chr12	46119343	46127782	1	8440	17029.0581	274	1	ARID2,LOC400027		ARID2	274	1
2_MACS_peak_10936_lociStitched	chr15	101135144	101144247	2	7416	17014.4173	275	1	ASB7,LINS		LINS	275	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	276	1	IRF1	IL5	IRF1	276	1
4_MACS_peak_1953_lociStitched	chr1	153929066	153941225	4	7859	16989.7707	277	1	CREB3L4,CRTC2,SLC39A1	RPS27,GATAD2B,DENND4B,JTB,RAB13	CRTC2	277	1
4_MACS_peak_9716_lociStitched	chr15	38844324	38857499	4	12532	16947.0025	278	1	RASGRP1		RASGRP1	278	1
2_MACS_peak_19206_lociStitched	chr2	241498360	241508943	2	9145	16903.1676	279	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	DUSP28	279	1
3_MACS_peak_21344_lociStitched	chr22	50353220	50364824	3	9768	16865.2536	280	1	PIM3	CRELD2,ALG12	PIM3	280	1
1_MACS_peak_27533_lociStitched	chr6	12008144	12014383	1	6240	16845.3	281	1	HIVEP1		HIVEP1	281	1
4_MACS_peak_4867_lociStitched	chr11	10323933	10344833	4	14228	16830.77	282	1	ADM	SBF2	ADM	282	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	283	1	ZBTB20		ZBTB20	283	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	284	1	MAPKAPK2	DYRK3	MAPKAPK2	284	1
1_MACS_peak_33113_lociStitched	chr9	66454611	66460493	1	5883	16663.706	285	1		LOC442421	LOC442421	285	1
3_MACS_peak_18598_lociStitched	chr2	191321669	191335497	3	13309	16640.6152	286	1	MFSD6		MFSD6	286	1
3_MACS_peak_16562_lociStitched	chr2	47394964	47404977	3	8132	16631.593	287	1	CALM2	C2orf61	CALM2	287	1
6_MACS_peak_2752_lociStitched	chr1	198886835	198907251	6	16166	16614.5408	288	1			MIR181A1	288	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	289	1		TRAK1	TRAK1	289	1
3_MACS_peak_2221_lociStitched	chr1	161012899	161019382	3	5991	16599.7215	290	1	USF1,ARHGAP30	KLHDC9,F11R,TSTD1,PVRL4	USF1	290	1
2_MACS_peak_16712_lociStitched	chr2	55842138	55846982	2	4840	16574.7148	291	1	SMEK2		SMEK2	291	1
4_MACS_peak_10579_lociStitched	chr15	79164582	79171775	4	6326	16532.3912	292	1	MORF4L1		MORF4L1	292	1
3_MACS_peak_17292_lociStitched	chr2	89043946	89056441	3	9007	16490.901	293	1	RPIA	ANKRD36BP2	ANKRD36BP2	293	1
2_MACS_peak_13505_lociStitched	chr17	73284356	73294893	2	7722	16488.2976	294	1	SLC25A19	MRPS7,LOC100287042,GGA3,MIF4GD	SLC25A19	294	1
1_MACS_peak_18969_lociStitched	chr2	220141870	220145983	1	4114	16482.4362	295	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	295	1
1_MACS_peak_23343_lociStitched	chr3	150476949	150482732	1	5784	16475.1887	296	1	SIAH2		SIAH2	296	1
2_MACS_peak_10845_lociStitched	chr15	93346375	93355329	2	6818	16467.3014	297	1		ASB9P1	ASB9P1	297	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	298	1	NUAK2	KLHDC8A	NUAK2	298	1
3_MACS_peak_13543_lociStitched	chr17	73773524	73782716	3	7352	16440.8112	299	1	UNK,H3F3B	GALK1	H3F3B	299	1
2_MACS_peak_29094_lociStitched	chr6	136605710	136612612	2	4497	16419.858	300	1	BCLAF1	FAM54A	BCLAF1	300	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	301	1	SMARCB1,DERL3	SLC2A11,MIF	DERL3	301	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	302	1	STARD7	LOC285033	STARD7	302	1
3_MACS_peak_34783_lociStitched	chrX	106953566	106965030	3	10125	16360.2744	303	1	TSC22D3		TSC22D3	303	1
3_MACS_peak_22207_lociStitched	chr3	55514781	55524193	3	9165	16358.9972	304	1	WNT5A		WNT5A	304	1
1_MACS_peak_2791_lociStitched	chr1	201704176	201710338	1	6163	16358.2614	305	1	NAV1		NAV1	305	1
3_MACS_peak_14411_lociStitched	chr19	1258436	1270869	3	7593	16330.7455	306	1	MIDN,CIRBP,C19orf23	ATP5D,C19orf24,EFNA2,C19orf26	CIRBP	306	1
1_MACS_peak_3115_lociStitched	chr1	224617236	224624588	1	7353	16330.2624	307	1	WDR26		WDR26	307	1
3_MACS_peak_18778_lociStitched	chr2	202120796	202130171	3	9342	16297.5	308	1	CASP8		CASP8	308	1
1_MACS_peak_10854_lociStitched	chr15	93424779	93429763	1	4985	16281.2328	309	1	LOC100507217	CHD2,MIR3175	LOC100507217	309	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	310	1	BIRC3	BIRC2	BIRC3	310	1
1_MACS_peak_16586_lociStitched	chr2	48130157	48135157	1	5001	16263.5	311	1	FBXO11	FBXO11	FBXO11	311	1
4_MACS_peak_18701_lociStitched	chr2	198290238	198301172	4	8033	16220.589	312	1	SF3B1	COQ10B	SF3B1	312	1
1_MACS_peak_14958_lociStitched	chr19	16434605	16440717	1	6113	16169.9072	313	1	KLF2		KLF2	313	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	314	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	314	1
8_MACS_peak_12811_lociStitched	chr17	36570773	36587913	8	12665	16163.02	315	1	ARHGAP23	ARHGAP23	ARHGAP23	315	1
2_MACS_peak_2845_lociStitched	chr1	204375167	204382616	2	7366	16160.6055	316	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	316	1
1_MACS_peak_2022_lociStitched	chr1	154971273	154979504	1	8232	16159.9223	317	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	317	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	318	1	SPRED2	SPRED2	SPRED2	318	1
2_MACS_peak_17233_lociStitched	chr2	86259309	86268119	2	7497	16156.659	319	1	POLR1A	LOC90784	LOC90784	319	1
2_MACS_peak_1517_lociStitched	chr1	113160348	113168635	2	5971	16077.6087	320	1	CAPZA1,ST7L	MOV10	CAPZA1	320	1
2_MACS_peak_26801_lociStitched	chr5	139013018	139023480	2	8005	16047.6618	321	1		CXXC5	CXXC5	321	1
2_MACS_peak_22096_lociStitched	chr3	50372766	50378678	2	5439	15981.3184	322	1	RASSF1,ZMYND10	CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,HYAL2,TUSC2,NPRL2,TMEM115	RASSF1	322	1
5_MACS_peak_25271_lociStitched	chr4	153580649	153601886	5	12695	15961.7292	323	1	TMEM154		TMEM154	323	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	324	1	BTLA		BTLA	324	1
1_MACS_peak_2603_lociStitched	chr1	183438792	183442570	1	3779	15915.2028	325	1	SMG7		SMG7	325	1
9_MACS_peak_19661_lociStitched	chr20	34188948	34208159	9	12142	15891.3392	326	1	SPAG4,FER1L4	CPNE1	FER1L4	326	1
1_MACS_peak_18374_lociStitched	chr2	178125985	178130990	1	5006	15856.841	327	1	NFE2L2	HNRNPA3,MIR3128	NFE2L2	327	1
1_MACS_peak_24653_lociStitched	chr4	78735497	78743607	1	8111	15833.964	328	1	CNOT6L	MRPL1	CNOT6L	328	1
1_MACS_peak_8363_lociStitched	chr13	49549086	49557070	1	7985	15786.7632	329	1	FNDC3A		FNDC3A	329	1
5_MACS_peak_12880_lociStitched	chr17	38251645	38265222	5	9693	15776.474	330	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	330	1
3_MACS_peak_33244_lociStitched	chr9	82182496	82190871	3	7615	15755.8875	331	1	TLE4		TLE4	331	1
9_MACS_peak_28841_lociStitched	chr6	109392914	109418028	9	14647	15726.3868	332	1	CEP57L1,SESN1	CEP57L1	SESN1	332	1
5_MACS_peak_21337_lociStitched	chr22	50318252	50331785	5	9416	15691.5135	333	1	CRELD2	PIM3,ALG12	CRELD2	333	1
7_MACS_peak_2521_lociStitched	chr1	179049019	179061797	7	8207	15660.7168	334	1	TOR3A		TOR3A	334	1
4_MACS_peak_21656_lociStitched	chr3	25820831	25832788	4	9474	15633.7775	335	1	OXSM,NGLY1		NGLY1	335	1
6_MACS_peak_11096_lociStitched	chr16	2556818	2571424	6	7940	15629.8806	336	1	ATP6V0C,AMDHD2	C16orf59,NTN3,TBC1D24,PDPK1,CEMP1,MIR3178	ATP6V0C	336	1
4_MACS_peak_28199_lociStitched	chr6	42748661	42759204	4	6509	15608.9115	337	1		KIAA0240,TBCC	KIAA0240	337	1
3_MACS_peak_27573_lociStitched	chr6	15244757	15257538	3	10130	15600.4886	338	1	JARID2		JARID2	338	1
3_MACS_peak_455_lociStitched	chr1	27152526	27167025	3	9360	15586.425	339	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	339	1
3_MACS_peak_18685_lociStitched	chr2	198069665	198082325	3	10206	15560.406	340	1	ANKRD44		ANKRD44	340	1
1_MACS_peak_33818_lociStitched	chr9	127630225	127636115	1	5891	15555.49	341	1	ARPC5L	WDR38,RPL35	ARPC5L	341	1
1_MACS_peak_16052_lociStitched	chr2	20247999	20252706	1	4708	15542.514	342	1	LAPTM4A	MATN3	LAPTM4A	342	1
1_MACS_peak_32058_lociStitched	chr8	101961351	101966311	1	4961	15536.208	343	1	YWHAZ		YWHAZ	343	1
5_MACS_peak_19218_lociStitched	chr2	242208857	242221453	5	8846	15528.3488	344	1	HDLBP	SEPT2	HDLBP	344	1
2_MACS_peak_216_lociStitched	chr1	14025930	14032178	2	6008	15519.4072	345	1	PRDM2	PRDM2	PRDM2	345	1
5_MACS_peak_11226_lociStitched	chr16	11821422	11838065	5	14676	15516.2689	346	1	TXNDC11		TXNDC11	346	1
2_MACS_peak_10817_lociStitched	chr15	91472336	91479559	2	5935	15499.8357	347	1	UNC45A,HDDC3	FES,MAN2A2,RCCD1	HDDC3	347	1
4_MACS_peak_15557_lociStitched	chr19	47728450	47736293	4	7182	15499.3366	348	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	348	1
1_MACS_peak_19670_lociStitched	chr20	34248232	34253442	1	5211	15473.179	349	1	CPNE1,RBM12	SPAG4,ROMO1,CPNE1,NFS1	CPNE1	349	1
2_MACS_peak_1969_lociStitched	chr1	154191278	154197055	2	4893	15444.2318	350	1	UBAP2L,C1orf43	HAX1,TPM3,MIR190B,C1orf189	UBAP2L	350	1
2_MACS_peak_19015_lociStitched	chr2	225832592	225842393	2	8897	15433.6347	351	1	DOCK10		DOCK10	351	1
5_MACS_peak_23832_lociStitched	chr3	185645129	185656474	5	8579	15426.931	352	1	TRA2B	LOC344887	TRA2B	352	1
3_MACS_peak_33922_lociStitched	chr9	131445018	131453528	3	7563	15421.822	353	1	SET	PKN3,WDR34,ZDHHC12	SET	353	1
4_MACS_peak_18037_lociStitched	chr2	159306401	159318591	4	7306	15397.189	354	1	PKP4,CCDC148		CCDC148	354	1
2_MACS_peak_10292_lociStitched	chr15	66079531	66086016	2	4314	15396.0385	355	1	DENND4A		DENND4A	355	1
4_MACS_peak_14407_lociStitched	chr19	1240006	1254003	4	9111	15395.3003	356	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	356	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	357	1	FAM69A		FAM69A	357	1
2_MACS_peak_2486_lociStitched	chr1	178541750	178552300	2	8915	15385.065	358	1		C1orf220	C1orf220	358	1
4_MACS_peak_10866_lociStitched	chr15	94772626	94784014	4	8311	15373.8	359	1			MCTP2	359	1
4_MACS_peak_27093_lociStitched	chr5	156964816	156983060	4	13100	15370.57	360	1	ADAM19		ADAM19	360	1
2_MACS_peak_33950_lociStitched	chr9	132168543	132176995	2	5759	15366.5812	361	1			C9orf106	361	1
2_MACS_peak_34018_lociStitched	chr9	134544511	134555066	2	7301	15365.969	362	1	RAPGEF1		RAPGEF1	362	1
5_MACS_peak_15232_lociStitched	chr19	36230952	36240309	5	6757	15346.4157	363	1	PSENEN,LIN37,TMEM149,U2AF1L4	ZBTB32,MLL4,C19orf55,ARHGAP33,HSPB6	U2AF1L4	363	1
2_MACS_peak_32620_lociStitched	chr9	2010307	2018880	2	5393	15317.3791	364	1	SMARCA2		SMARCA2	364	1
3_MACS_peak_27964_lociStitched	chr6	33279719	33292268	3	8087	15285.9369	365	1	TAPBP,ZBTB22,DAXX	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,LYPLA2P1	ZBTB22	365	1
1_MACS_peak_23331_lociStitched	chr3	150124855	150128618	1	3764	15263.1043	366	1	TSC22D2		TSC22D2	366	1
5_MACS_peak_10779_lociStitched	chr15	90726564	90738994	5	8396	15256.582	367	1	SEMA4B	SEMA4B,C15orf58,CIB1	SEMA4B	367	1
4_MACS_peak_26621_lociStitched	chr5	130709795	130720532	4	9720	15217.5501	368	1	CDC42SE2		CDC42SE2	368	1
5_MACS_peak_10938_lociStitched	chr15	101458370	101475809	5	14316	15215.5275	369	1	LRRK1	ALDH1A3	LRRK1	369	1
8_MACS_peak_30316_lociStitched	chr7	81412195	81435238	8	18296	15185.337	370	1		HGF	HGF	370	1
3_MACS_peak_2543_lociStitched	chr1	179846109	179853551	3	5566	15173.4938	371	1	TOR1AIP1,TOR1AIP2		TOR1AIP1	371	1
1_MACS_peak_14857_lociStitched	chr19	13260596	13267557	1	6962	15151.3126	372	1	IER2,STX10	NACC1,LYL1,TRMT1	IER2	372	1
8_MACS_peak_25617_lociStitched	chr5	14204926	14230479	8	13082	15147.8184	373	1	TRIO		TRIO	373	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	374	1	HOMER2		HOMER2	374	1
4_MACS_peak_81_lociStitched	chr1	2465724	2482084	4	10118	15136.272	375	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	375	1
7_MACS_peak_14033_lociStitched	chr18	33168830	33191435	7	15282	15097.8795	376	1		GALNT1	GALNT1	376	1
1_MACS_peak_3407_lociStitched	chr10	3823928	3828763	1	4836	15075.53	377	1	KLF6		KLF6	377	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	378	1	ERN1	SNORD104,SNORA76	ERN1	378	1
1_MACS_peak_1245_lociStitched	chr1	87793223	87803647	1	10425	15066.8496	379	1	LMO4		LMO4	379	1
9_MACS_peak_22522_lociStitched	chr3	98448378	98469632	9	13269	15062.7098	380	1	ST3GAL6		ST3GAL6	380	1
1_MACS_peak_32711_lociStitched	chr9	6756508	6760054	1	3547	15058.089	381	1	KDM4C		KDM4C	381	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	382	1	TBC1D22A	CERK	TBC1D22A	382	1
4_MACS_peak_11400_lociStitched	chr16	21510238	21520418	4	7450	15020.59	383	1	LOC100271836	SLC7A5P2	LOC100271836	383	1
4_MACS_peak_33847_lociStitched	chr9	129592268	129606348	4	9985	15010.688	384	1	ZBTB43	ZBTB34	ZBTB34	384	1
2_MACS_peak_27201_lociStitched	chr5	173310741	173324173	2	13362	15008.9168	385	1	CPEB4		CPEB4	385	1
3_MACS_peak_27515_lociStitched	chr6	11722139	11736300	3	10180	14985.1702	386	1	C6orf105		C6orf105	386	1
4_MACS_peak_2960_lociStitched	chr1	207918565	207929666	4	9881	14937.5056	387	1	CD46	MIR29C,MIR29B2	CD46	387	1
3_MACS_peak_21076_lociStitched	chr22	39095376	39106056	3	6823	14910.348	388	1	GTPBP1,JOSD1	CBY1,TOMM22,LOC646851,SUN2	GTPBP1	388	1
1_MACS_peak_26245_lociStitched	chr5	90674344	90680872	1	6529	14878.6176	389	1	LOC100129716,ARRDC3		LOC100129716	389	1
1_MACS_peak_2174_lociStitched	chr1	160229857	160233805	1	3949	14868.9576	390	1	DCAF8	PEX19	DCAF8	390	1
3_MACS_peak_14560_lociStitched	chr19	4058697	4068146	3	8337	14859.4974	391	1	ZBTB7A		ZBTB7A	391	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	392	1	PHF15		PHF15	392	1
