REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_13480_lociStitched	chr17	72744077	72757806	4	11962	9422.2127	203	1	SLC9A3R1,MIR3615	RAB37,TMEM104,CD300LF,NAT9	SLC9A3R1	203	1
4_MACS_peak_2880_lociStitched	chr1	205279979	205294715	4	11947	16445.376	204	1	NUAK2	KLHDC8A	NUAK2	204	1
5_MACS_peak_2063_lociStitched	chr1	155937243	155953967	5	11920	16168.7632	205	1	ARHGEF2	RXFP4,SNORA42,SCARNA4,KIAA0907,SSR2	ARHGEF2	205	1
3_MACS_peak_25142_lociStitched	chr4	144272591	144284628	3	11886	17320.0393	206	1	GAB1		GAB1	206	1
5_MACS_peak_12428_lociStitched	chr17	8053620	8068179	5	11865	22171.9011	207	1	PER1,VAMP2	MIR3676,ALOXE3,HES7,TMEM107,C17orf59,AURKB	PER1	207	1
8_MACS_peak_25444_lociStitched	chr4	185359064	185380191	8	11837	11370.5514	208	1	IRF2		IRF2	208	1
10_MACS_peak_22711_lociStitched	chr3	112177032	112194583	10	11817	12196.1899	209	1	BTLA		BTLA	209	1
7_MACS_peak_2935_lociStitched	chr1	206845675	206865995	7	11794	16715.232	210	1	MAPKAPK2	DYRK3	MAPKAPK2	210	1
5_MACS_peak_1090_lociStitched	chr1	66736725	66750444	5	11780	18066.5511	211	1	PDE4B	PDE4B	PDE4B	211	1
7_MACS_peak_14007_lociStitched	chr18	30339524	30353415	7	11777	8309.5962	212	1	KLHL14		KLHL14	212	1
6_MACS_peak_3230_lociStitched	chr1	230255779	230270825	6	11748	20369.2748	213	1	GALNT2		GALNT2	213	1
4_MACS_peak_13351_lociStitched	chr17	62158568	62173543	4	11738	11493.3125	214	1	ERN1	SNORD104	ERN1	214	1
11_MACS_peak_17487_lociStitched	chr2	110337943	110358946	11	11723	11400.4284	215	1	SEPT10	ANKRD57	SEPT10	215	1
5_MACS_peak_2423_lociStitched	chr1	174127342	174143997	5	11722	20935.335	216	1	RABGAP1L		RABGAP1L	216	1
6_MACS_peak_22083_lociStitched	chr3	50272820	50286913	6	11701	17743.087	217	1	GNAI2	GNAT1,SLC38A3,SEMA3B,C3orf45,IFRD2,NAT6,HYAL3	GNAI2	217	1
6_MACS_peak_6451_lociStitched	chr12	15101254	15115876	6	11690	12570.5334	218	1	ARHGDIB	PDE6H,ERP27	ARHGDIB	218	1
7_MACS_peak_3729_lociStitched	chr10	43889323	43905761	7	11613	25082.7442	219	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	219	1
9_MACS_peak_445_lociStitched	chr1	27058997	27077524	9	11573	11579.375	220	1	ARID1A	PIGV	ARID1A	220	1
7_MACS_peak_20850_lociStitched	chr22	29204970	29221230	7	11541	10910.46	221	1		CCDC117,XBP1	XBP1	221	1
6_MACS_peak_2072_lociStitched	chr1	156083115	156100307	6	11539	17917.5024	222	1	LMNA	SEMA4A,MEX3A	LMNA	222	1
5_MACS_peak_8690_lociStitched	chr13	114551038	114567587	5	11537	13934.258	223	1	GAS6	FLJ44054,GAS6	GAS6	223	1
4_MACS_peak_5844_lociStitched	chr11	102183412	102195707	4	11495	16271.203	224	1	BIRC3	BIRC2	BIRC3	224	1
8_MACS_peak_30327_lociStitched	chr7	81500852	81522639	8	11480	10671.2726	225	1			HGF	225	1
3_MACS_peak_20082_lociStitched	chr20	58401016	58417537	3	11476	13489.3965	226	1	PHACTR3		SYCP2	226	1
6_MACS_peak_32009_lociStitched	chr8	98655190	98670575	6	11466	13957.272	227	1	MTDH		MTDH	227	1
3_MACS_peak_2824_lociStitched	chr1	203267450	203281264	3	11459	22678.4438	228	1	BTG2,LOC730227	FMOD	LOC730227	228	1
4_MACS_peak_2965_lociStitched	chr1	207988826	208006303	4	11448	33166.1029	229	1	LOC148696	MIR29C,MIR29B2	LOC148696	229	1
9_MACS_peak_26702_lociStitched	chr5	133871080	133892126	9	11441	14835.3254	230	1	PHF15		PHF15	230	1
5_MACS_peak_32945_lociStitched	chr9	33286911	33301333	5	11392	22230.0708	231	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	231	1
7_MACS_peak_18537_lociStitched	chr2	188847286	188860643	7	11381	10403.7673	232	1			GULP1	232	1
3_MACS_peak_2738_lociStitched	chr1	197737473	197752722	3	11341	20627.3223	233	1	DENND1B		DENND1B	233	1
8_MACS_peak_19997_lociStitched	chr20	52196281	52215665	8	11320	13442.804	234	1	ZNF217		ZNF217	234	1
7_MACS_peak_6289_lociStitched	chr12	6889947	6909407	7	11314	14719.544	235	1	CD4	PTMS,LAG3,GPR162,LEPREL2,GNB3,MLF2	CD4	235	1
2_MACS_peak_8180_lociStitched	chr13	35515331	35526842	2	11292	11855.1789	236	1	NBEA		NBEA	236	1
5_MACS_peak_15963_lociStitched	chr2	11883314	11897942	5	11292	22110.222	237	1	LPIN1		LPIN1	237	1
3_MACS_peak_22724_lociStitched	chr3	112207705	112219884	3	11287	15915.5172	238	1	BTLA		BTLA	238	1
6_MACS_peak_23453_lociStitched	chr3	160108214	160129426	6	11248	25492.5816	239	1	SMC4,MIR15B,MIR16-2,IFT80	IFT80,TRIM59	SMC4	239	1
1_MACS_peak_7934_lociStitched	chr12	125395740	125406980	1	11241	29157.684	240	1	UBC	SCARB1	UBC	240	1
3_MACS_peak_26997_lociStitched	chr5	150455446	150467445	3	11226	24725.1394	241	1	TNIP1		TNIP1	241	1
2_MACS_peak_27686_lociStitched	chr6	25404093	25415424	2	11186	14284.9917	242	1	LRRC16A		LRRC16A	242	1
1_MACS_peak_18133_lociStitched	chr2	165608795	165619979	1	11185	20154.6864	243	1	COBLL1		SNORA70F	243	1
3_MACS_peak_18427_lociStitched	chr2	182168630	182179852	3	11163	20783.144	244	1			ITGA4	244	1
4_MACS_peak_29429_lociStitched	chr6	159228533	159241014	4	11143	18045.0298	245	1	EZR	MIR3918,OSTCL	EZR	245	1
3_MACS_peak_22778_lociStitched	chr3	114164775	114176226	3	11142	16719.6051	246	1	ZBTB20		ZBTB20	246	1
5_MACS_peak_13359_lociStitched	chr17	62195441	62209570	5	11133	15071.4043	247	1	ERN1	SNORD104,SNORA76	ERN1	247	1
4_MACS_peak_15912_lociStitched	chr2	9683396	9697046	4	11117	20065.5	248	1	ADAM17		ADAM17	248	1
3_MACS_peak_17003_lociStitched	chr2	68988899	69004218	3	11101	18497.6925	249	1	ARHGAP25		ARHGAP25	249	1
2_MACS_peak_2108_lociStitched	chr1	156709433	156722914	2	11079	18397.5207	250	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	250	1
5_MACS_peak_16949_lociStitched	chr2	65609180	65624100	5	11058	16158.36	251	1	SPRED2	SPRED2	SPRED2	251	1
5_MACS_peak_21305_lociStitched	chr22	47157418	47173729	5	11033	15030.5865	252	1	TBC1D22A	CERK	TBC1D22A	252	1
3_MACS_peak_10357_lociStitched	chr15	68492181	68503499	3	11017	11336.1088	253	1	CALML4,CLN6		CALML4	253	1
5_MACS_peak_1316_lociStitched	chr1	93415196	93428820	5	11008	15391.0328	254	1	FAM69A		FAM69A	254	1
7_MACS_peak_415_lociStitched	chr1	26436801	26453558	7	11002	12876.0788	255	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	255	1
6_MACS_peak_23824_lociStitched	chr3	185264122	185280162	6	10993	14307.68	256	1	LIPH	SENP2,TMEM41A	LIPH	256	1
3_MACS_peak_10657_lociStitched	chr15	83563421	83574750	3	10985	15136.6769	257	1	HOMER2		HOMER2	257	1
2_MACS_peak_17320_lociStitched	chr2	96864079	96875374	2	10980	16383.3975	258	1	STARD7	LOC285033	STARD7	258	1
8_MACS_peak_26661_lociStitched	chr5	131821542	131834192	8	10977	17012.985	259	1	IRF1	IL5	IRF1	259	1
4_MACS_peak_10307_lociStitched	chr15	67371922	67386620	4	10975	11890.682	260	1	SMAD3	SMAD3	SMAD3	260	1
3_MACS_peak_3518_lociStitched	chr10	15826458	15837780	3	10960	14147.9712	261	1	FAM188A		ITGA8	261	1
3_MACS_peak_29360_lociStitched	chr6	157166362	157178958	3	10945	12074.5256	262	1	ARID1B		ARID1B	262	1
3_MACS_peak_28797_lociStitched	chr6	108988100	108999854	3	10918	10793.6982	263	1	FOXO3		NCRNA00222	263	1
3_MACS_peak_2633_lociStitched	chr1	184711387	184725312	3	10875	14827.34	264	1	EDEM3		EDEM3	264	1
6_MACS_peak_2668_lociStitched	chr1	189119255	189134978	6	10861	10355.1678	265	1				265	1
10_MACS_peak_3429_lociStitched	chr10	5930018	5947848	10	10858	12439.991	266	1	FBXO18,ANKRD16		FBXO18	266	1
5_MACS_peak_10348_lociStitched	chr15	68390137	68408428	5	10831	11340.42	267	1	PIAS1		PIAS1	267	1
7_MACS_peak_21845_lociStitched	chr3	42098762	42114876	7	10791	16610.3112	268	1		TRAK1	TRAK1	268	1
3_MACS_peak_20754_lociStitched	chr22	24176383	24191059	3	10773	16384.2864	269	1	SMARCB1,DERL3	SLC2A11,MIF	DERL3	269	1
6_MACS_peak_13668_lociStitched	chr17	76711596	76726442	6	10739	12034.1676	270	1	CYTH1		CYTH1	270	1
6_MACS_peak_33035_lociStitched	chr9	37186723	37200818	6	10620	12024.4445	271	1	ZCCHC7		ZCCHC7	271	1
14_MACS_peak_9471_lociStitched	chr14	106037558	106057534	14	10608	9834.1848	272	1		TMEM121	TMEM121	272	1
5_MACS_peak_20296_lociStitched	chr21	34601313	34614228	5	10579	12145.266	273	1	IFNAR2	IL10RB	IFNAR2	273	1
6_MACS_peak_14843_lociStitched	chr19	13043542	13057967	6	10524	13716.7325	274	1	CALR,RAD23A,FARSA	GCDH,DAND5,NFIX,KLF1,SYCE2,GADD45GIP1	CALR	274	1
5_MACS_peak_20270_lociStitched	chr21	30667453	30680711	5	10521	13989.8416	275	1	BACH1		BACH1	275	1
3_MACS_peak_15898_lociStitched	chr2	8653904	8667675	3	10510	13850.8718	276	1			ID2	276	1
4_MACS_peak_1730_lociStitched	chr1	145246316	145263792	4	10498	10319.578	277	1	NOTCH2NL	NBPF10	NBPF10	277	1
2_MACS_peak_16247_lociStitched	chr2	31471012	31481693	2	10495	12624.942	278	1	EHD3	CAPN14	EHD3	278	1
5_MACS_peak_6546_lociStitched	chr12	26306045	26320793	5	10493	12139.0788	279	1		SSPN,BHLHE41	SSPN	279	1
7_MACS_peak_25071_lociStitched	chr4	132115393	132131071	7	10479	9805.0212	280	1				280	1
5_MACS_peak_10561_lociStitched	chr15	78347864	78362990	5	10435	12043.3212	281	1	TBC1D2B	SH2D7	TBC1D2B	281	1
1_MACS_peak_1245_lociStitched	chr1	87793223	87803647	1	10425	15066.8496	282	1	LMO4		LMO4	282	1
4_MACS_peak_27897_lociStitched	chr6	31694563	31708756	4	10425	21354.7878	283	1	MSH5,DDAH2,CLIC1	LY6G6F,LY6G6D,C6orf25,C6orf26,LY6G5C,BAT5,LY6G6E,LY6G6C,C6orf27	CLIC1	283	1
3_MACS_peak_17556_lociStitched	chr2	112230202	112242225	3	10419	9172.3467	284	1	LOC541471		LOC541471	284	1
5_MACS_peak_3225_lociStitched	chr1	230236832	230249760	5	10414	10016.6144	285	1	GALNT2		GALNT2	285	1
4_MACS_peak_11219_lociStitched	chr16	11771719	11783603	4	10370	10438.9056	286	1	SNN,TXNDC11		SNN	286	1
2_MACS_peak_16552_lociStitched	chr2	47203758	47215495	2	10358	14624.302	287	1	TTC7A	MCFD2	MCFD2	287	1
3_MACS_peak_2365_lociStitched	chr1	167682412	167695989	3	10337	13900.1326	288	1	MPZL1		MPZL1	288	1
4_MACS_peak_21128_lociStitched	chr22	39903934	39919330	4	10337	14600.0268	289	1	SMCR7L,ATF4	MGAT3,CACNA1I,RPS19BP1	ATF4	289	1
8_MACS_peak_16890_lociStitched	chr2	64749568	64767371	8	10320	21726.7812	290	1	AFTPH		AFTPH	290	1
2_MACS_peak_23466_lociStitched	chr3	161656076	161669162	2	10314	11807.4978	291	1			OTOL1	291	1
10_MACS_peak_23258_lociStitched	chr3	142883016	142902513	10	10303	11162.0325	292	1		CHST2	CHST2	292	1
8_MACS_peak_14963_lociStitched	chr19	16471705	16485574	8	10298	13905.0594	293	1	EPS15L1	KLF2	KLF2	293	1
3_MACS_peak_24667_lociStitched	chr4	80090268	80103886	3	10296	12017.885	294	1			NAA11	294	1
1_MACS_peak_2827_lociStitched	chr1	203288254	203298538	1	10285	19699.002	295	1		BTG2,LOC730227,FMOD	BTG2	295	1
3_MACS_peak_8321_lociStitched	chr13	46268656	46282493	3	10277	17246.4368	296	1	SPERT		SPERT	296	1
1_MACS_peak_14286_lociStitched	chr18	60821211	60831467	1	10257	21294.5328	297	1	BCL2		BCL2	297	1
2_MACS_peak_2980_lociStitched	chr1	209275639	209285916	2	10221	12313.9014	298	1			LOC642587	298	1
2_MACS_peak_16452_lociStitched	chr2	43445228	43455464	2	10212	22059.6036	299	1	LOC100129726,ZFP36L2		ZFP36L2	299	1
3_MACS_peak_18685_lociStitched	chr2	198069665	198082325	3	10206	15560.406	300	1	ANKRD44		ANKRD44	300	1
2_MACS_peak_10855_lociStitched	chr15	93439304	93452118	2	10190	27988.3388	301	1	LOC100507217,CHD2,MIR3175		MIR3175	301	1
3_MACS_peak_17260_lociStitched	chr2	87765429	87777114	3	10185	12307.8105	302	1	NCRNA00152		NCRNA00152	302	1
6_MACS_peak_10032_lociStitched	chr15	52963703	52976893	6	10181	27402.225	303	1	KIAA1370		KIAA1370	303	1
3_MACS_peak_27515_lociStitched	chr6	11722139	11736300	3	10180	14985.1702	304	1	C6orf105		C6orf105	304	1
5_MACS_peak_3878_lociStitched	chr10	61587256	61598847	5	10175	9001.5706	305	1	CCDC6		CCDC6	305	1
1_MACS_peak_3590_lociStitched	chr10	22623727	22633887	1	10161	14114.272	306	1		COMMD3,BMI1,SPAG6	SPAG6	306	1
3_MACS_peak_18966_lociStitched	chr2	220109404	220120629	3	10153	19441.7	307	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	307	1
4_MACS_peak_7218_lociStitched	chr12	72078023	72088839	4	10137	14100.8192	308	1	TMEM19	THAP2,ZFC3H1	TMEM19	308	1
3_MACS_peak_27573_lociStitched	chr6	15244757	15257538	3	10130	15600.4886	309	1	JARID2		JARID2	309	1
3_MACS_peak_34783_lociStitched	chrX	106953566	106965030	3	10125	16360.2744	310	1	TSC22D3		TSC22D3	310	1
4_MACS_peak_81_lociStitched	chr1	2465724	2482084	4	10118	15136.272	311	1	LOC115110	TNFRSF14,C1orf93,PANK4,HES5	LOC115110	311	1
8_MACS_peak_21580_lociStitched	chr3	16937576	16955861	8	10083	9915.9555	312	1	PLCL2	PLCL2,MIR3714	PLCL2	312	1
3_MACS_peak_27254_lociStitched	chr5	176726489	176740074	3	10063	14397.383	313	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	313	1
4_MACS_peak_659_lociStitched	chr1	36614150	36628839	4	10050	21199.1648	314	1	MAP7D1,TRAPPC3	COL8A2	MAP7D1	314	1
7_MACS_peak_14495_lociStitched	chr19	2617777	2633104	7	10024	11581.0812	315	1	GNG7		GNG7	315	1
7_MACS_peak_32780_lociStitched	chr9	20407218	20419219	7	10020	8391.0992	316	1	MLLT3		MLLT3	316	1
5_MACS_peak_17498_lociStitched	chr2	110364694	110380191	5	10018	14130.1646	317	1	ANKRD57,SEPT10		ANKRD57	317	1
4_MACS_peak_16422_lociStitched	chr2	40340382	40354235	4	10008	10428.5384	318	1	SLC8A1		SLC8A1	318	1
5_MACS_peak_6135_lociStitched	chr11	128562416	128575520	5	9999	10266.984	319	1	FLI1		FLI1	319	1
4_MACS_peak_16385_lociStitched	chr2	39340776	39357336	4	9989	19098.648	320	1	SOS1		SOS1	320	1
4_MACS_peak_32808_lociStitched	chr9	20551170	20564310	4	9988	9283.41	321	1	MLLT3		MLLT3	321	1
4_MACS_peak_33847_lociStitched	chr9	129592268	129606348	4	9985	15010.688	322	1	ZBTB43	ZBTB34	ZBTB34	322	1
1_MACS_peak_14307_lociStitched	chr18	60978780	60988750	1	9971	9645.975	323	1	BCL2	KDSR	BCL2	323	1
4_MACS_peak_438_lociStitched	chr1	27018709	27029987	4	9969	14415.5396	324	1	ARID1A		ARID1A	324	1
6_MACS_peak_31873_lociStitched	chr8	81046918	81060917	6	9938	8379.8014	325	1	TPD52		TPD52	325	1
5_MACS_peak_21065_lociStitched	chr22	38782587	38794952	5	9921	8828.61	326	1	LOC400927	KCNJ4	LOC400927	326	1
4_MACS_peak_1840_lociStitched	chr1	150572655	150587131	4	9898	20629.7476	327	1		MIR4257,MCL1,ENSA	ENSA	327	1
4_MACS_peak_27933_lociStitched	chr6	32152272	32164711	4	9884	18252.9886	328	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	328	1
4_MACS_peak_2960_lociStitched	chr1	207918565	207929666	4	9881	14937.5056	329	1	CD46	MIR29C,MIR29B2	CD46	329	1
5_MACS_peak_31879_lociStitched	chr8	81073410	81084459	5	9867	10751.7819	330	1	TPD52		TPD52	330	1
3_MACS_peak_17695_lociStitched	chr2	126392169	126403069	3	9853	13384.11	331	1				331	1
5_MACS_peak_20197_lociStitched	chr21	15892662	15907680	5	9848	13432.0992	332	1	SAMSN1		SAMSN1	332	1
4_MACS_peak_29799_lociStitched	chr7	25998849	26011933	4	9837	18897.2212	333	1		MIR148A	MIR148A	333	1
4_MACS_peak_2189_lociStitched	chr1	160620966	160636490	4	9825	11212.9852	334	1		SLAMF1,CD48	SLAMF1	334	1
5_MACS_peak_14647_lociStitched	chr19	7401090	7417477	5	9818	12388.572	335	1		ARHGEF18	ARHGEF18	335	1
3_MACS_peak_21344_lociStitched	chr22	50353220	50364824	3	9768	16865.2536	336	1	PIM3	CRELD2,ALG12	PIM3	336	1
4_MACS_peak_17656_lociStitched	chr2	120059457	120073738	4	9764	12385.9113	337	1	C2orf76		C2orf76	337	1
4_MACS_peak_404_lociStitched	chr1	25869931	25883459	4	9760	12348.3584	338	1	LDLRAP1		LDLRAP1	338	1
7_MACS_peak_28164_lociStitched	chr6	41683514	41703450	7	9745	13692.0448	339	1	TFEB	PRICKLE4,PGC,FRS3	TFEB	339	1
4_MACS_peak_30556_lociStitched	chr7	101927491	101939217	4	9739	8496.6596	340	1	SH2B2,MIR4285		MIR4285	340	1
4_MACS_peak_26621_lociStitched	chr5	130709795	130720532	4	9720	15217.5501	341	1	CDC42SE2		CDC42SE2	341	1
3_MACS_peak_30379_lociStitched	chr7	90329899	90345126	3	9717	10960.3946	342	1	CDK14		CDK14	342	1
5_MACS_peak_12880_lociStitched	chr17	38251645	38265222	5	9693	15776.474	343	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	343	1
7_MACS_peak_8109_lociStitched	chr13	30326166	30342945	7	9664	9600.9438	344	1	UBL3		UBL3	344	1
4_MACS_peak_21192_lociStitched	chr22	42141808	42154625	4	9636	8696.3345	345	1	MEI1	CCDC134	CCDC134	345	1
8_MACS_peak_23596_lociStitched	chr3	171928125	171946021	8	9636	9221.8088	346	1	FNDC3B		FNDC3B	346	1
2_MACS_peak_3186_lociStitched	chr1	228268823	228279489	2	9631	21341.5994	347	1	ARF1	MIR3620,GUK1,C1orf35,MRPL55	ARF1	347	1
10_MACS_peak_9488_lociStitched	chr14	106158248	106176052	10	9627	8768.47	348	1			TMEM121	348	1
7_MACS_peak_21703_lociStitched	chr3	31572414	31590784	7	9618	13797.707	349	1	STT3B		STT3B	349	1
5_MACS_peak_29458_lociStitched	chr6	160389400	160405113	5	9616	14212.4085	350	1	IGF2R		IGF2R	350	1
2_MACS_peak_12347_lociStitched	chr17	4842526	4854434	2	9602	20293.6136	351	1	RNF167,ENO3,SLC25A11,PFN1	C17orf107,GP1BA,KIF1C,CHRNE,SPAG7,CAMTA2,INCA1	PFN1	351	1
1_MACS_peak_5364_lociStitched	chr11	65336000	65345598	1	9599	18811.1202	352	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	FAM89B	352	1
9_MACS_peak_23395_lociStitched	chr3	156260640	156277079	9	9575	13029.5514	353	1	SSR3		SSR3	353	1
4_MACS_peak_20501_lociStitched	chr21	44771819	44783791	4	9572	18566.1776	354	1			SIK1	354	1
1_MACS_peak_17813_lociStitched	chr2	136888874	136898441	1	9568	18437.5224	355	1		CXCR4	CXCR4	355	1
5_MACS_peak_8257_lociStitched	chr13	41547434	41560950	5	9565	11504.8192	356	1	ELF1		ELF1	356	1
3_MACS_peak_1994_lociStitched	chr1	154572211	154582550	3	9557	11651.0191	357	1	ADAR	CHRNB2,UBE2Q1	ADAR	357	1
2_MACS_peak_27343_lociStitched	chr6	290299	300348	2	9548	17738.4948	358	1	DUSP22		DUSP22	358	1
3_MACS_peak_16379_lociStitched	chr2	39315440	39328662	3	9545	13371.4086	359	1	SOS1		SOS1	359	1
4_MACS_peak_14295_lociStitched	chr18	60871606	60885225	4	9531	10966.0188	360	1	BCL2		BCL2	360	1
4_MACS_peak_27697_lociStitched	chr6	26017512	26034739	4	9529	18689.5723	361	1	HIST1H3A,HIST1H4A,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB	HIST1H3C,HIST1H2BB,HIST1H1C	HIST1H4B	361	1
3_MACS_peak_27843_lociStitched	chr6	30646954	30659176	3	9499	13562.7534	362	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	362	1
8_MACS_peak_585_lociStitched	chr1	32392069	32405880	8	9487	9220.2236	363	1	PTP4A2	PTP4A2	PTP4A2	363	1
5_MACS_peak_960_lociStitched	chr1	52413969	52430006	5	9485	10810.5417	364	1	RAB3B		RAB3B	364	1
3_MACS_peak_12895_lociStitched	chr17	38473823	38487194	3	9478	18425.238	365	1	RARA	CDC6,RARA,GJD3	RARA	365	1
7_MACS_peak_4498_lociStitched	chr10	112617527	112633975	7	9478	13600.8512	366	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	366	1
4_MACS_peak_21656_lociStitched	chr3	25820831	25832788	4	9474	15633.7775	367	1	OXSM,NGLY1		NGLY1	367	1
3_MACS_peak_30609_lociStitched	chr7	104649817	104659293	3	9425	21791.9572	368	1	MLL5,LOC100216545		LOC100216545	368	1
6_MACS_peak_25259_lociStitched	chr4	153472691	153483560	6	9421	10284.2478	369	1		DKFZP434I0714,FBXW7	DKFZP434I0714	369	1
5_MACS_peak_21337_lociStitched	chr22	50318252	50331785	5	9416	15691.5135	370	1	CRELD2	PIM3,ALG12	CRELD2	370	1
3_MACS_peak_10163_lociStitched	chr15	60874681	60885439	3	9411	10104.9894	371	1	RORA		RORA	371	1
5_MACS_peak_18332_lociStitched	chr2	175454459	175465652	5	9404	18728.1276	372	1	WIPF1		WIPF1	372	1
4_MACS_peak_22760_lociStitched	chr3	113455486	113468819	4	9398	19995.5001	373	1	ATP6V1A,NAA50	KIAA2018	NAA50	373	1
7_MACS_peak_28827_lociStitched	chr6	109213031	109227584	7	9381	9923.6907	374	1	ARMC2		ARMC2	374	1
6_MACS_peak_10602_lociStitched	chr15	81265702	81283012	6	9373	11568.273	375	1	MESDC2	MESDC1	MESDC2	375	1
3_MACS_peak_455_lociStitched	chr1	27152526	27167025	3	9360	15586.425	376	1	ZDHHC18	PIGV,SFN,GPN2	ZDHHC18	376	1
3_MACS_peak_18778_lociStitched	chr2	202120796	202130171	3	9342	16297.5	377	1	CASP8		CASP8	377	1
4_MACS_peak_25267_lociStitched	chr4	153553686	153565694	4	9340	9222.144	378	1	TMEM154		TMEM154	378	1
2_MACS_peak_2200_lociStitched	chr1	160676120	160687789	2	9326	11082.0493	379	1	CD48	SLAMF7	CD48	379	1
3_MACS_peak_32818_lociStitched	chr9	20612089	20625256	3	9320	13581.7605	380	1	MLLT3	KIAA1797	MLLT3	380	1
4_MACS_peak_13583_lociStitched	chr17	74486403	74498311	4	9312	12734.4152	381	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	381	1
2_MACS_peak_5224_lociStitched	chr11	62305432	62314827	2	9295	12582.7235	382	1	AHNAK	EEF1G,TUT1	AHNAK	382	1
5_MACS_peak_17566_lociStitched	chr2	112655031	112667709	5	9281	10021.959	383	1	MERTK	ANAPC1	MERTK	383	1
3_MACS_peak_25452_lociStitched	chr4	185390994	185403243	3	9270	14179.4424	384	1	IRF2		IRF2	384	1
5_MACS_peak_33992_lociStitched	chr9	134143524	134153868	5	9267	10058.5056	385	1	FAM78A	PPAPDC3	FAM78A	385	1
2_MACS_peak_25427_lociStitched	chr4	185200529	185210856	2	9242	17839.8925	386	1			ENPP6	386	1
4_MACS_peak_32583_lociStitched	chr9	613499	628978	4	9238	11394.0919	387	1	KANK1		KANK1	387	1
4_MACS_peak_2154_lociStitched	chr1	159035777	159048226	4	9227	17617.8248	388	1	AIM2		AIM2	388	1
4_MACS_peak_17174_lociStitched	chr2	82122174	82132988	4	9224	8157.0002	389	1			LOC1720	389	1
5_MACS_peak_34471_lociStitched	chrX	48790636	48804138	5	9198	11741.3392	390	1	OTUD5	PQBP1,TIMM17B,SLC35A2,PIM2,KCND1	OTUD5	390	1
3_MACS_peak_22207_lociStitched	chr3	55514781	55524193	3	9165	16358.9972	391	1	WNT5A		WNT5A	391	1
1_MACS_peak_10063_lociStitched	chr15	56656724	56665879	1	9156	14531.7315	392	1	TEX9		TEX9	392	1
2_MACS_peak_19206_lociStitched	chr2	241498360	241508943	2	9145	16903.1676	393	1	DUSP28,RNPEPL1	CAPN10,GPR35,ANKMY1	DUSP28	393	1
5_MACS_peak_34465_lociStitched	chrX	48768060	48778261	5	9134	9666.4676	394	1	SLC35A2,PIM2	PQBP1,TIMM17B,OTUD5,KCND1	PIM2	394	1
4_MACS_peak_23031_lociStitched	chr3	128994868	129006786	4	9119	19867.306	395	1	COPG,C3orf37	C3orf47,H1FX	C3orf37	395	1
4_MACS_peak_28936_lociStitched	chr6	119661238	119672663	4	9114	14775.9525	396	1	MAN1A1		MAN1A1	396	1
4_MACS_peak_14407_lociStitched	chr19	1240006	1254003	4	9111	15395.3003	397	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	397	1
4_MACS_peak_13152_lociStitched	chr17	48224242	48234749	4	9099	8644.1089	398	1	PPP1R9B	SGCA,SAMD14,HILS1,COL1A1	PPP1R9B	398	1
6_MACS_peak_6010_lociStitched	chr11	118266833	118281888	6	9099	10621.3025	399	1	UBE4A,ATP5L	MLL	ATP5L	399	1
3_MACS_peak_16058_lociStitched	chr2	20345103	20357886	3	9098	11677.2705	400	1			SDC1	400	1
5_MACS_peak_23017_lociStitched	chr3	128892376	128908046	5	9096	17335.721	401	1	CNBP	ISY1	CNBP	401	1
6_MACS_peak_32213_lociStitched	chr8	120944670	120964506	6	9088	10562.67	402	1	DEPDC6		DEPDC6	402	1
5_MACS_peak_10491_lociStitched	chr15	75331367	75342424	5	9086	14046.8128	403	1	PPCDC	SCAMP5	PPCDC	403	1
3_MACS_peak_23125_lociStitched	chr3	135906023	135917293	3	9083	19391.162	404	1	MSL2		MSL2	404	1
3_MACS_peak_17987_lociStitched	chr2	157188012	157200611	3	9083	46282.4265	405	1	NR4A2		NR4A2	405	1
4_MACS_peak_20115_lociStitched	chr20	61273397	61287182	4	9077	10883.2575	406	1	SLCO4A1	LOC100127888	SLCO4A1	406	1
