REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM7_jia.bam
1_MACS_peak_1451_lociStitched	chr1	109967583	109969908	1	2326	3917.625
1_MACS_peak_13135_lociStitched	chr17	47692952	47695277	1	2326	2184.8025
1_MACS_peak_22091_lociStitched	chr3	50328569	50330894	1	2326	5749.724999999999
1_MACS_peak_28052_lociStitched	chr6	36097777	36100102	1	2326	2326.1625
2_MACS_peak_28474_lociStitched	chr6	74160160	74162485	2	2319	2414.9775
4_MACS_peak_34635_lociStitched	chrX	71002469	71004794	4	2169	1097.1675
1_MACS_peak_3368_lociStitched	chr1	247093385	247095709	1	2325	3809.9656
1_MACS_peak_13739_lociStitched	chr17	79789585	79791909	1	2325	2795.772
1_MACS_peak_13976_lociStitched	chr18	21082499	21084823	1	2325	2745.1088
2_MACS_peak_32037_lociStitched	chr8	101310551	101312875	2	998	754.6028
1_MACS_peak_3029_lociStitched	chr1	213255014	213257337	1	2324	2207.5469000000003
1_MACS_peak_10909_lociStitched	chr15	99863478	99865801	1	2324	4540.3035
1_MACS_peak_12111_lociStitched	chr16	85832302	85834625	1	2324	5185.1683
1_MACS_peak_24027_lociStitched	chr3	197280944	197283267	1	2324	5563.585
1_MACS_peak_24606_lociStitched	chr4	74454555	74456878	1	2324	4153.2917
2_MACS_peak_25722_lociStitched	chr5	34244065	34246388	2	2164	1970.8332
1_MACS_peak_1282_lociStitched	chr1	89989147	89991469	1	2323	4917.0671999999995
2_MACS_peak_9810_lociStitched	chr15	41623910	41626232	2	2275	2406.5208
2_MACS_peak_9955_lociStitched	chr15	49315454	49317776	2	1823	1420.8318
2_MACS_peak_20101_lociStitched	chr20	60696311	60698633	2	2240	3715.4322
1_MACS_peak_5578_lociStitched	chr11	73470705	73473026	1	2322	3639.7922
1_MACS_peak_11959_lociStitched	chr16	71916473	71918794	1	2322	3031.226
2_MACS_peak_28377_lociStitched	chr6	56413254	56415575	2	2210	1316.9354
1_MACS_peak_30791_lociStitched	chr7	124051557	124053878	1	2322	3883.7293
1_MACS_peak_32979_lociStitched	chr9	34664406	34666727	1	2322	7235.2533
1_MACS_peak_34100_lociStitched	chr9	139439103	139441424	1	2322	2608.3397999999997
1_MACS_peak_7326_lociStitched	chr12	90320432	90322751	1	2320	3418.206
1_MACS_peak_15909_lociStitched	chr2	9562416	9564735	1	2320	4067.526
1_MACS_peak_27759_lociStitched	chr6	27439289	27441608	1	2320	5363.1512999999995
1_MACS_peak_30473_lociStitched	chr7	97909615	97911934	1	2320	3850.4676000000004
3_MACS_peak_21043_lociStitched	chr22	38141365	38143683	3	2177	1644.8528000000001
2_MACS_peak_34460_lociStitched	chrX	48659109	48661427	2	2089	3776.9492
1_MACS_peak_2040_lociStitched	chr1	155230708	155233025	1	2318	3534.1201
2_MACS_peak_9107_lociStitched	chr14	69281303	69283620	2	2004	1646.9236
2_MACS_peak_13024_lociStitched	chr17	43127520	43129837	2	2082	3214.3741
1_MACS_peak_32914_lociStitched	chr9	32525052	32527369	1	2318	3039.4406000000004
1_MACS_peak_8913_lociStitched	chr14	45430199	45432515	1	2317	2806.5288
2_MACS_peak_20475_lociStitched	chr21	44393862	44396178	2	2145	4319.8032
2_MACS_peak_32750_lociStitched	chr9	16458353	16460669	2	2308	3688.9248
3_MACS_peak_8605_lociStitched	chr13	98084816	98087131	3	2301	3535.931
1_MACS_peak_9131_lociStitched	chr14	71274652	71276967	1	2316	1797.829
1_MACS_peak_11818_lociStitched	chr16	66967045	66969360	1	2316	3763.2639999999997
1_MACS_peak_13564_lociStitched	chr17	74066695	74069010	1	2316	3188.4494999999997
2_MACS_peak_16169_lociStitched	chr2	27203865	27206180	2	2245	1891.5865000000001
1_MACS_peak_24713_lociStitched	chr4	84375751	84378066	1	2316	4991.14
1_MACS_peak_29403_lociStitched	chr6	158704289	158706604	1	2316	3537.0885000000003
2_MACS_peak_4113_lociStitched	chr10	79595461	79597775	2	2306	2452.3772000000004
1_MACS_peak_6828_lociStitched	chr12	49245271	49247585	1	2315	3914.3624
1_MACS_peak_10711_lociStitched	chr15	85956073	85958387	1	2315	2926.2844
1_MACS_peak_13428_lociStitched	chr17	66200896	66203210	1	2315	3000.3324
1_MACS_peak_20471_lociStitched	chr21	44298165	44300479	1	2315	3894.462
2_MACS_peak_20687_lociStitched	chr22	22521220	22523534	2	2262	2031.692
1_MACS_peak_24043_lociStitched	chr3	197686016	197688330	1	2315	6277.4192
1_MACS_peak_27716_lociStitched	chr6	26222863	26225177	1	2315	3458.5044
1_MACS_peak_4100_lociStitched	chr10	76613442	76615755	1	2314	3430.6416000000004
1_MACS_peak_7612_lociStitched	chr12	110485757	110488070	1	2314	3535.8831
1_MACS_peak_22751_lociStitched	chr3	113232563	113234876	1	2314	5970.7782
1_MACS_peak_23197_lociStitched	chr3	140660062	140662375	1	2314	6416.7246
1_MACS_peak_6795_lociStitched	chr12	48133537	48135849	1	2313	2780.8736000000004
1_MACS_peak_18567_lociStitched	chr2	190304836	190307148	1	2313	7442.0968
1_MACS_peak_31149_lociStitched	chr7	155545110	155547422	1	2313	2185.3024
1_MACS_peak_11161_lociStitched	chr16	4564157	4566468	1	2312	2033.4489
1_MACS_peak_17284_lociStitched	chr2	88871664	88873975	1	2312	1296.2398999999998
2_MACS_peak_20258_lociStitched	chr21	30389908	30392219	2	2201	2467.6858
2_MACS_peak_26250_lociStitched	chr5	91737011	91739322	2	2272	1719.1529
1_MACS_peak_27915_lociStitched	chr6	31829870	31832181	1	2312	4125.5972
2_MACS_peak_33945_lociStitched	chr9	131842575	131844886	2	2261	3876.4714
1_MACS_peak_1795_lociStitched	chr1	149223034	149225344	1	2311	6121.731000000001
1_MACS_peak_15335_lociStitched	chr19	40323094	40325404	1	2311	5094.012
1_MACS_peak_17759_lociStitched	chr2	131099004	131101314	1	2311	6896.736
1_MACS_peak_25964_lociStitched	chr5	61601161	61603471	1	2311	4184.103
1_MACS_peak_2866_lociStitched	chr1	204659908	204662217	1	2310	2721.3874
1_MACS_peak_5997_lociStitched	chr11	117048758	117051067	1	2310	3757.6666
1_MACS_peak_9322_lociStitched	chr14	91975376	91977685	1	2310	4156.8927
1_MACS_peak_17104_lociStitched	chr2	73612011	73614320	1	2310	5639.2707
1_MACS_peak_18606_lociStitched	chr2	191512748	191515057	1	2310	3869.1913
2_MACS_peak_20146_lociStitched	chr20	62271962	62274271	2	2301	2981.6117
1_MACS_peak_1235_lociStitched	chr1	87510146	87512454	1	2309	1924.4104
1_MACS_peak_4444_lociStitched	chr10	106014138	106016446	1	2309	2275.2264
1_MACS_peak_7110_lociStitched	chr12	62859768	62862076	1	2309	5872.4752
1_MACS_peak_12252_lociStitched	chr17	1358249	1360557	1	2309	4684.3168
1_MACS_peak_18726_lociStitched	chr2	199777349	199779657	1	2309	2911.3112
3_MACS_peak_21448_lociStitched	chr3	9492606	9494914	3	1893	1888.4056
1_MACS_peak_29972_lociStitched	chr7	44620521	44622829	1	2309	4530.142400000001
1_MACS_peak_32246_lociStitched	chr8	124285633	124287941	1	2309	3181.8088000000002
1_MACS_peak_6983_lociStitched	chr12	54751611	54753918	1	2308	3066.2336999999998
1_MACS_peak_7052_lociStitched	chr12	57504122	57506429	1	2308	2692.9611
2_MACS_peak_10753_lociStitched	chr15	89877006	89879313	2	2225	4502.8026
1_MACS_peak_13370_lociStitched	chr17	62492236	62494543	1	2308	2609.9091
1_MACS_peak_13728_lociStitched	chr17	79518514	79520821	1	2308	1897.2768
1_MACS_peak_23661_lociStitched	chr3	178005865	178008172	1	2308	2050.0002
1_MACS_peak_28509_lociStitched	chr6	78183221	78185528	1	2308	2207.5683
1_MACS_peak_4350_lociStitched	chr10	103453087	103455393	1	2307	4259.4126
1_MACS_peak_9290_lociStitched	chr14	90848636	90850942	1	2307	4968.7382
1_MACS_peak_13295_lociStitched	chr17	57969344	57971650	1	2307	3796.1372
1_MACS_peak_14976_lociStitched	chr19	16652180	16654486	1	2307	2726.3837999999996
1_MACS_peak_15759_lociStitched	chr19	55627478	55629784	1	2307	2398.0094
1_MACS_peak_17395_lociStitched	chr2	99681794	99684100	1	2307	3575.9141999999997
2_MACS_peak_25755_lociStitched	chr5	38554970	38557276	2	2210	1509.9688
1_MACS_peak_258_lociStitched	chr1	16992077	16994382	1	2306	10643.7985
1_MACS_peak_3988_lociStitched	chr10	71077231	71079536	1	2306	2580.217
1_MACS_peak_7664_lociStitched	chr12	112278928	112281233	1	2306	4596.17
1_MACS_peak_18886_lociStitched	chr2	209129606	209131911	1	2306	6199.2975
1_MACS_peak_10784_lociStitched	chr15	90743243	90745547	1	2305	3018.0096000000003
1_MACS_peak_14881_lociStitched	chr19	14096239	14098543	1	2305	2672.64
1_MACS_peak_24522_lociStitched	chr4	54929104	54931408	1	2305	4736.7936
2_MACS_peak_34877_lociStitched	chrX	119762633	119764937	2	2274	2711.3472
1_MACS_peak_3764_lociStitched	chr10	45928792	45931095	1	2304	1841.9394
1_MACS_peak_3986_lociStitched	chr10	70938833	70941136	1	2304	6759.7656
1_MACS_peak_6446_lociStitched	chr12	14955165	14957468	1	2304	4759.1495
1_MACS_peak_20499_lociStitched	chr21	44745113	44747416	1	2304	2987.6818999999996
1_MACS_peak_28265_lociStitched	chr6	44968428	44970731	1	2304	1508.9256
1_MACS_peak_31781_lociStitched	chr8	70649710	70652013	1	2304	3709.2118
1_MACS_peak_5211_lociStitched	chr11	61196065	61198367	1	2303	9147.9178
1_MACS_peak_5683_lociStitched	chr11	82610804	82613106	1	2303	5785.846799999999
2_MACS_peak_12267_lociStitched	chr17	1626117	1628419	2	1824	1458.3169999999998
1_MACS_peak_24003_lociStitched	chr3	196157826	196160128	1	2303	4385.5402
1_MACS_peak_34310_lociStitched	chrX	23685104	23687406	1	2303	1791.8768
1_MACS_peak_5592_lociStitched	chr11	74459016	74461317	1	2302	3367.7436000000002
1_MACS_peak_15403_lociStitched	chr19	42386725	42389026	1	2302	2258.4315
1_MACS_peak_29690_lociStitched	chr7	12249792	12252093	1	2302	5135.3718
1_MACS_peak_32410_lociStitched	chr8	135519676	135521977	1	2302	2728.986
3_MACS_peak_6821_lociStitched	chr12	49158200	49160500	3	1419	866.41
1_MACS_peak_19764_lociStitched	chr20	40321213	40323513	1	2301	2239.51
1_MACS_peak_22752_lociStitched	chr3	113250306	113252606	1	2301	3590.5299999999997
2_MACS_peak_31438_lociStitched	chr8	28703164	28705464	2	1717	1337.91
1_MACS_peak_35040_lociStitched	chrX	153743061	153745361	1	2301	3064.98
1_MACS_peak_32372_lociStitched	chr8	131329093	131331392	1	2300	2100.5962999999997
1_MACS_peak_11910_lociStitched	chr16	69418016	69420314	1	2299	3176.2956000000004
1_MACS_peak_12552_lociStitched	chr17	18217244	18219542	1	2299	3163.4268
1_MACS_peak_14045_lociStitched	chr18	33708448	33710746	1	2299	3229.6092
1_MACS_peak_25736_lociStitched	chr5	36150722	36153020	1	2299	2518.3782
1_MACS_peak_12625_lociStitched	chr17	25620459	25622756	1	2298	6943.1419
1_MACS_peak_15862_lociStitched	chr2	191576	193873	1	2298	1643.5035
1_MACS_peak_18253_lociStitched	chr2	172778088	172780385	1	2298	6500.51
2_MACS_peak_10986_lociStitched	chr15	102180349	102182645	2	2267	2350.4152
1_MACS_peak_12161_lociStitched	chr16	88728332	88730628	1	2297	4904.256
1_MACS_peak_17403_lociStitched	chr2	100105193	100107489	1	2297	3698.3968
2_MACS_peak_17950_lociStitched	chr2	153190992	153193288	2	1832	1667.5847999999999
3_MACS_peak_30719_lociStitched	chr7	115870418	115872714	3	1336	869.9544000000001
2_MACS_peak_35104_lociStitched	chrY	14773593	14775889	2	2270	2519.8599999999997
1_MACS_peak_7199_lociStitched	chr12	69632474	69634769	1	2296	3940.7445000000002
1_MACS_peak_4589_lociStitched	chr10	121484288	121486582	1	2295	2873.0056
2_MACS_peak_5416_lociStitched	chr11	66055510	66057803	2	2288	4365.871999999999
1_MACS_peak_30055_lociStitched	chr7	50320517	50322810	1	2294	2541.5612
1_MACS_peak_33030_lociStitched	chr9	37119772	37122065	1	2294	7334.1605
1_MACS_peak_7055_lociStitched	chr12	57823269	57825561	1	2293	6042.3996
1_MACS_peak_7611_lociStitched	chr12	110448605	110450897	1	2293	2234.4708
1_MACS_peak_7974_lociStitched	chr12	132627707	132629999	1	2293	3405.4536
1_MACS_peak_26367_lociStitched	chr5	102454645	102456937	1	2293	5101.7628
1_MACS_peak_34252_lociStitched	chrX	13706441	13708733	1	2293	2344.716
3_MACS_peak_34632_lociStitched	chrX	70916473	70918765	3	2100	1210.6344
1_MACS_peak_975_lociStitched	chr1	52868901	52871192	1	2292	4170.0782
1_MACS_peak_1444_lociStitched	chr1	109632683	109634974	1	2292	6267.717799999999
2_MACS_peak_3573_lociStitched	chr10	22277919	22280210	2	2043	1125.7974
1_MACS_peak_8939_lociStitched	chr14	50437551	50439842	1	2292	2231.8922
2_MACS_peak_16635_lociStitched	chr2	54213250	54215541	2	2287	2089.8502
1_MACS_peak_27919_lociStitched	chr6	31925949	31928240	1	2292	4026.4325000000003
1_MACS_peak_29587_lociStitched	chr7	5257596	5259887	1	2292	3032.3676
1_MACS_peak_33062_lociStitched	chr9	37902751	37905042	1	2292	4173.0565
1_MACS_peak_7339_lociStitched	chr12	92537431	92539721	1	2291	5446.307
1_MACS_peak_19024_lociStitched	chr2	227636602	227638892	1	2291	2185.805
1_MACS_peak_21401_lociStitched	chr3	3167764	3170054	1	2291	5401.881
1_MACS_peak_33479_lociStitched	chr9	99416110	99418400	1	2291	6484.822
1_MACS_peak_2873_lociStitched	chr1	205090039	205092328	1	2290	5736.2339999999995
1_MACS_peak_22952_lociStitched	chr3	125633817	125636106	1	2290	4344.0642
1_MACS_peak_25020_lociStitched	chr4	123747758	123750047	1	2290	3350.1804
1_MACS_peak_25314_lociStitched	chr4	159997935	160000224	1	2290	3376.5039
1_MACS_peak_29278_lociStitched	chr6	146284315	146286604	1	2290	3067.26
1_MACS_peak_34144_lociStitched	chr9	140204183	140206472	1	2290	4277.2254
1_MACS_peak_4667_lociStitched	chr10	129860712	129863000	1	2289	2178.4048
1_MACS_peak_8905_lociStitched	chr14	39734979	39737267	1	2289	3767.6496
2_MACS_peak_28341_lociStitched	chr6	52859294	52861582	2	2068	2645.1567999999997
1_MACS_peak_780_lociStitched	chr1	40915300	40917587	1	2288	4934.8886
1_MACS_peak_3418_lociStitched	chr10	4944041	4946328	1	2288	2706.2071
2_MACS_peak_3456_lociStitched	chr10	6968217	6970504	2	1698	1529.7743
1_MACS_peak_4196_lociStitched	chr10	90639248	90641535	1	2288	3913.0570000000002
1_MACS_peak_5159_lociStitched	chr11	57091719	57094006	1	2288	3434.3879
1_MACS_peak_16100_lociStitched	chr2	24305938	24308225	1	2288	3086.9926
1_MACS_peak_17910_lociStitched	chr2	150442509	150444796	1	2288	7229.207
1_MACS_peak_23333_lociStitched	chr3	150299854	150302141	1	2288	2370.7042
1_MACS_peak_24910_lociStitched	chr4	110354136	110356423	1	2288	3975.2634
1_MACS_peak_28290_lociStitched	chr6	48066414	48068701	1	2288	1582.1466
1_MACS_peak_30974_lociStitched	chr7	138665428	138667715	1	2288	2147.2643
1_MACS_peak_11664_lociStitched	chr16	33444981	33447267	1	2287	2858.643
1_MACS_peak_17459_lociStitched	chr2	109149831	109152117	1	2287	3449.8026000000004
1_MACS_peak_20112_lociStitched	chr20	60960739	60963025	1	2287	4693.157999999999
1_MACS_peak_31505_lociStitched	chr8	37593469	37595755	1	2287	2923.794
1_MACS_peak_33604_lociStitched	chr9	111033522	111035808	1	2287	4543.425
1_MACS_peak_2761_lociStitched	chr1	199035491	199037776	1	2286	2284.543
1_MACS_peak_3628_lociStitched	chr10	25304417	25306702	1	2286	4399.082
1_MACS_peak_5649_lociStitched	chr11	77152452	77154737	1	2286	2223.9905000000003
1_MACS_peak_9824_lociStitched	chr15	42065633	42067918	1	2286	3365.5765
1_MACS_peak_10524_lociStitched	chr15	76135042	76137327	1	2286	4010.8605000000002
1_MACS_peak_12521_lociStitched	chr17	17584654	17586938	1	2285	1985.0244
1_MACS_peak_24432_lociStitched	chr4	39527983	39530267	1	2285	3443.8152
1_MACS_peak_28203_lociStitched	chr6	42846757	42849041	1	2285	4650.6808
1_MACS_peak_32748_lociStitched	chr9	15509715	15511999	1	2285	5911.677199999999
1_MACS_peak_4326_lociStitched	chr10	101944368	101946651	1	2284	2511.0717000000004
1_MACS_peak_11649_lociStitched	chr16	31190692	31192975	1	2284	4077.6663
1_MACS_peak_31139_lociStitched	chr7	154996678	154998961	1	2284	4021.5045
2_MACS_peak_32156_lociStitched	chr8	107869695	107871978	2	2231	1789.872
1_MACS_peak_5169_lociStitched	chr11	57528768	57531050	1	2283	1349.5748
1_MACS_peak_11114_lociStitched	chr16	2826418	2828700	1	2283	5221.215999999999
1_MACS_peak_11527_lociStitched	chr16	28856506	28858788	1	2283	2999.4608
1_MACS_peak_12796_lociStitched	chr17	34956990	34959272	1	2283	2309.8404
1_MACS_peak_22837_lociStitched	chr3	119040747	119043029	1	2283	6830.026
1_MACS_peak_33679_lociStitched	chr9	116291980	116294262	1	2283	1681.3776
1_MACS_peak_295_lociStitched	chr1	21501688	21503969	1	2282	3236.0547
1_MACS_peak_5117_lociStitched	chr11	47235748	47238029	1	2282	2923.7858
1_MACS_peak_6333_lociStitched	chr12	9101376	9103657	1	2282	4412.3664
1_MACS_peak_9857_lociStitched	chr15	43397103	43399384	1	2282	6866.9505
2_MACS_peak_13800_lociStitched	chr18	796051	798332	2	2156	1297.2047
1_MACS_peak_17938_lociStitched	chr2	152493427	152495708	1	2282	2419.4566999999997
1_MACS_peak_22802_lociStitched	chr3	114904577	114906858	1	2282	3445.9067
1_MACS_peak_27511_lociStitched	chr6	11536798	11539079	1	2282	2796.7341
1_MACS_peak_31607_lociStitched	chr8	52033134	52035415	1	2282	2200.7088
1_MACS_peak_828_lociStitched	chr1	43422800	43425080	1	2281	2491.356
1_MACS_peak_1780_lociStitched	chr1	147509731	147512011	1	2281	5294.388
1_MACS_peak_3382_lociStitched	chr1	249131770	249134050	1	2281	8560.944
1_MACS_peak_8581_lociStitched	chr13	95702041	95704321	1	2281	2553.6000000000004
2_MACS_peak_9046_lociStitched	chr14	64107579	64109859	2	2224	2344.068
1_MACS_peak_12810_lociStitched	chr17	36506848	36509128	1	2281	3365.2799999999997
1_MACS_peak_22261_lociStitched	chr3	57261121	57263401	1	2281	4076.64
1_MACS_peak_29519_lociStitched	chr6	170746419	170748699	1	2281	3407.232
1_MACS_peak_3465_lociStitched	chr10	7829288	7831567	1	2280	3128.3833
1_MACS_peak_17952_lociStitched	chr2	153262615	153264894	1	2280	3134.0807999999997
1_MACS_peak_33668_lociStitched	chr9	116111802	116114081	1	2280	2096.4521
1_MACS_peak_34087_lociStitched	chr9	139116309	139118588	1	2280	5268.8201
1_MACS_peak_1465_lociStitched	chr1	110553130	110555408	1	2279	1945.8675999999998
1_MACS_peak_4287_lociStitched	chr10	99159353	99161631	1	2279	6712.5826
1_MACS_peak_7098_lociStitched	chr12	59989192	59991470	1	2279	3315.629
1_MACS_peak_11690_lociStitched	chr16	48417729	48420007	1	2279	3460.2819999999997
1_MACS_peak_12658_lociStitched	chr17	26925295	26927573	1	2279	5554.902999999999
1_MACS_peak_695_lociStitched	chr1	38272730	38275007	1	2278	4857.7518
2_MACS_peak_8348_lociStitched	chr13	48975549	48977826	2	1076	885.5253
2_MACS_peak_15343_lociStitched	chr19	40695769	40698046	2	2235	5118.4683
1_MACS_peak_19733_lociStitched	chr20	37099984	37102261	1	2278	2479.653
1_MACS_peak_27731_lociStitched	chr6	26401438	26403715	1	2278	3446.6949
1_MACS_peak_14414_lociStitched	chr19	1274940	1277216	1	2277	4748.6464
1_MACS_peak_15943_lociStitched	chr2	10828416	10830692	1	2277	4030.1132
2_MACS_peak_22224_lociStitched	chr3	55708703	55710979	2	2248	2466.5012
1_MACS_peak_23701_lociStitched	chr3	180395775	180398051	1	2277	3168.6472000000003
1_MACS_peak_5936_lociStitched	chr11	111472370	111474645	1	2276	3818.3599999999997
1_MACS_peak_13432_lociStitched	chr17	66243141	66245416	1	2276	5332.3725
1_MACS_peak_2445_lociStitched	chr1	174958208	174960482	1	2275	3240.6774
1_MACS_peak_6874_lociStitched	chr12	50794155	50796429	1	2275	3554.0346
2_MACS_peak_7972_lociStitched	chr12	132568134	132570408	2	2239	4304.4546
1_MACS_peak_18478_lociStitched	chr2	185308255	185310529	1	2275	2298.1043999999997
1_MACS_peak_21493_lociStitched	chr3	12881483	12883757	1	2275	4305.3642
1_MACS_peak_23390_lociStitched	chr3	155587291	155589565	1	2275	3351.1938
1_MACS_peak_30977_lociStitched	chr7	138728348	138730622	1	2275	1803.9642000000001
1_MACS_peak_1640_lociStitched	chr1	120254420	120256693	1	2274	2567.1261999999997
1_MACS_peak_1768_lociStitched	chr1	146713410	146715683	1	2274	3104.0087999999996
2_MACS_peak_4256_lociStitched	chr10	96120937	96123210	2	2145	1993.6483
2_MACS_peak_7680_lociStitched	chr12	113007499	113009772	2	1954	1662.9268
1_MACS_peak_8572_lociStitched	chr13	91999787	92002060	1	2274	3191.0647
3_MACS_peak_9214_lociStitched	chr14	77277426	77279699	3	1877	1516.0910000000001
1_MACS_peak_12700_lociStitched	chr17	28443183	28445456	1	2274	6138.4638
1_MACS_peak_19035_lociStitched	chr2	228028090	228030362	1	2273	4502.8768
1_MACS_peak_1490_lociStitched	chr1	111745332	111747603	1	2272	4102.7886
2_MACS_peak_18680_lociStitched	chr2	197994892	197997163	2	2252	2380.2351
1_MACS_peak_23235_lociStitched	chr3	141594410	141596681	1	2272	5440.8618
1_MACS_peak_24290_lociStitched	chr4	18248333	18250604	1	2272	1651.6982999999998
1_MACS_peak_34651_lociStitched	chrX	73832825	73835096	1	2272	3295.9023
1_MACS_peak_994_lociStitched	chr1	53724452	53726722	1	2271	1662.5480000000002
2_MACS_peak_2578_lociStitched	chr1	181128272	181130542	2	1924	1186.756
1_MACS_peak_14565_lociStitched	chr19	4122386	4124656	1	2271	3856.73
1_MACS_peak_21145_lociStitched	chr22	40611074	40613344	1	2271	2733.307
1_MACS_peak_21872_lociStitched	chr3	42631352	42633622	1	2271	4038.1029999999996
1_MACS_peak_27333_lociStitched	chr5	180687102	180689372	1	2271	7138.469
1_MACS_peak_30493_lociStitched	chr7	99155166	99157436	1	2271	6197.1
1_MACS_peak_32284_lociStitched	chr8	126248039	126250309	1	2271	2276.81
1_MACS_peak_611_lociStitched	chr1	32858887	32861156	1	2270	6178.487
1_MACS_peak_5034_lociStitched	chr11	33181386	33183655	1	2270	3337.699
2_MACS_peak_20286_lociStitched	chr21	33102957	33105226	2	2250	3328.8499
1_MACS_peak_1136_lociStitched	chr1	71545612	71547880	1	2269	4987.785599999999
1_MACS_peak_11461_lociStitched	chr16	23519998	23522266	1	2269	2287.0512
1_MACS_peak_14195_lociStitched	chr18	51795068	51797336	1	2269	3276.1259999999997
2_MACS_peak_28079_lociStitched	chr6	36692412	36694680	2	1940	1159.1748
1_MACS_peak_28159_lociStitched	chr6	41167025	41169293	1	2269	3315.3624
1_MACS_peak_29348_lociStitched	chr6	156599541	156601809	1	2269	2551.9536
1_MACS_peak_33477_lociStitched	chr9	99327680	99329948	1	2269	2956.1112
1_MACS_peak_34069_lociStitched	chr9	137000069	137002337	1	2269	3227.8176
1_MACS_peak_7799_lociStitched	chr12	121123839	121126106	1	2268	3842.7917
2_MACS_peak_18630_lociStitched	chr2	192250124	192252391	2	1409	1012.2155
1_MACS_peak_27895_lociStitched	chr6	31669465	31671732	1	2268	4941.8333
1_MACS_peak_28985_lociStitched	chr6	127663332	127665599	1	2268	2745.337
1_MACS_peak_30220_lociStitched	chr7	74187833	74190100	1	2268	2116.9246
1_MACS_peak_18444_lociStitched	chr2	182755992	182758258	1	2267	3996.0910000000003
1_MACS_peak_25203_lociStitched	chr4	151935431	151937697	1	2267	4084.6916
1_MACS_peak_29838_lociStitched	chr7	29695643	29697909	1	2267	1832.7407999999998
1_MACS_peak_29954_lociStitched	chr7	43907410	43909676	1	2267	3185.0896
1_MACS_peak_31029_lociStitched	chr7	140712732	140714998	1	2267	3532.4674
1_MACS_peak_31574_lociStitched	chr8	42395637	42397903	1	2267	5650.4976
1_MACS_peak_5839_lociStitched	chr11	101785253	101787518	1	2266	4181.4165
1_MACS_peak_10785_lociStitched	chr15	90776058	90778323	1	2266	5289.681
1_MACS_peak_10053_lociStitched	chr15	55610499	55612763	1	2265	5706.412
1_MACS_peak_11968_lociStitched	chr16	74401329	74403593	1	2265	3706.6208
1_MACS_peak_19904_lociStitched	chr20	47661821	47664085	1	2265	3900.1928
2_MACS_peak_22395_lociStitched	chr3	72522575	72524839	2	1301	734.4416
1_MACS_peak_24968_lociStitched	chr4	120220108	120222372	1	2265	4333.5224
1_MACS_peak_28548_lociStitched	chr6	82853133	82855397	1	2265	2422.2536
1_MACS_peak_9983_lociStitched	chr15	50977651	50979914	1	2264	5764.0873
1_MACS_peak_14151_lociStitched	chr18	47338887	47341150	1	2264	4110.5132
1_MACS_peak_19985_lociStitched	chr20	51617219	51619482	1	2264	3632.3413
1_MACS_peak_20143_lociStitched	chr20	62198377	62200640	1	2264	2503.7832000000003
1_MACS_peak_22013_lociStitched	chr3	48341560	48343823	1	2264	3985.3693000000003
2_MACS_peak_29103_lociStitched	chr6	137071898	137074161	2	1981	1690.6873
1_MACS_peak_29568_lociStitched	chr7	2748997	2751260	1	2264	2576.8781
1_MACS_peak_6892_lociStitched	chr12	51418415	51420677	1	2263	2478.0209999999997
2_MACS_peak_24986_lociStitched	chr4	121685357	121687619	2	2256	1813.4453999999998
1_MACS_peak_28172_lociStitched	chr6	41753802	41756064	1	2263	3842.0069999999996
1_MACS_peak_9862_lociStitched	chr15	43621335	43623596	1	2262	4929.8844
1_MACS_peak_16917_lociStitched	chr2	64993687	64995948	1	2262	7572.9934
1_MACS_peak_23234_lociStitched	chr3	141456366	141458627	1	2262	4749.2305
1_MACS_peak_30368_lociStitched	chr7	87562622	87564883	1	2262	2055.0229
1_MACS_peak_32598_lociStitched	chr9	714268	716529	1	2262	1795.0079
1_MACS_peak_1067_lociStitched	chr1	64058306	64060566	1	2261	5948.998
2_MACS_peak_7626_lociStitched	chr12	110905422	110907682	2	2179	2838.56
1_MACS_peak_19279_lociStitched	chr20	1701541	1703800	1	2260	1533.4091999999998
1_MACS_peak_30362_lociStitched	chr7	86973398	86975657	1	2260	3445.4267999999997
1_MACS_peak_32553_lociStitched	chr8	146051930	146054189	1	2260	3053.0384999999997
1_MACS_peak_802_lociStitched	chr1	42137839	42140097	1	2259	2002.1686000000002
1_MACS_peak_15059_lociStitched	chr19	18653170	18655428	1	2259	3776.7308000000003
1_MACS_peak_26311_lociStitched	chr5	95996976	95999234	1	2259	3964.3706
1_MACS_peak_27143_lociStitched	chr5	168005214	168007472	1	2259	3553.6404
1_MACS_peak_9665_lociStitched	chr15	34392797	34395054	1	2258	6171.5408
1_MACS_peak_13070_lociStitched	chr17	44343495	44345752	1	2258	3555.6778
1_MACS_peak_9112_lociStitched	chr14	69863885	69866141	1	2257	3039.7344
1_MACS_peak_15997_lociStitched	chr2	15700031	15702287	1	2257	6317.0256
1_MACS_peak_28699_lociStitched	chr6	99872248	99874504	1	2257	4580.5824
1_MACS_peak_31115_lociStitched	chr7	150928915	150931171	1	2257	4713.912
2_MACS_peak_31938_lociStitched	chr8	92081227	92083483	2	2213	4393.3344
1_MACS_peak_2275_lociStitched	chr1	162499169	162501424	1	2256	2634.742
2_MACS_peak_11168_lociStitched	chr16	4816434	4818689	2	1269	1163.3545000000001
