GENE_ID	locusLine	bin_1_KMS11_jia.bam
1_MACS_peak_6662_lociStitched	chr12(.):122149934-122151267	0.803
1_MACS_peak_6663_lociStitched	chr12(.):122219908-122220464	0.3645
3_MACS_peak_6664_lociStitched	chr12(.):122231116-122250499	1.7301
1_MACS_peak_6667_lociStitched	chr12(.):122277489-122278326	0.9314
1_MACS_peak_6668_lociStitched	chr12(.):122299021-122300592	0.7698
2_MACS_peak_6669_lociStitched	chr12(.):122325866-122332392	0.4596
1_MACS_peak_6671_lociStitched	chr12(.):122459311-122461043	0.7395
2_MACS_peak_6672_lociStitched	chr12(.):122515934-122521596	0.6675
1_MACS_peak_6674_lociStitched	chr12(.):122709731-122710788	1.309
1_MACS_peak_6675_lociStitched	chr12(.):122750113-122752105	1.1577
1_MACS_peak_6676_lociStitched	chr12(.):122776970-122778372	0.6464
1_MACS_peak_6677_lociStitched	chr12(.):122884039-122884846	0.7475
1_MACS_peak_6678_lociStitched	chr12(.):122905748-122907766	1.5912
1_MACS_peak_6679_lociStitched	chr12(.):122937359-122937986	0.4638
1_MACS_peak_6680_lociStitched	chr12(.):122945228-122945821	0.5004
1_MACS_peak_6681_lociStitched	chr12(.):122983927-122985568	2.4988
1_MACS_peak_6682_lociStitched	chr12(.):123010514-123012952	1.9956
1_MACS_peak_6683_lociStitched	chr12(.):123237320-123238386	1.4152
1_MACS_peak_6684_lociStitched	chr12(.):123319952-123321758	0.6828
3_MACS_peak_6685_lociStitched	chr12(.):123355651-123364423	0.7823
4_MACS_peak_6688_lociStitched	chr12(.):123370595-123387167	1.0064
1_MACS_peak_6692_lociStitched	chr12(.):123402085-123402955	0.4767
2_MACS_peak_6693_lociStitched	chr12(.):123418457-123423328	0.6302
1_MACS_peak_6695_lociStitched	chr12(.):123450459-123451030	0.6851
3_MACS_peak_6696_lociStitched	chr12(.):123458464-123466393	1.1871
1_MACS_peak_6699_lociStitched	chr12(.):123546710-123548362	0.862
1_MACS_peak_6700_lociStitched	chr12(.):123568008-123569315	0.7183
1_MACS_peak_6701_lociStitched	chr12(.):123604138-123606089	0.7873
1_MACS_peak_6702_lociStitched	chr12(.):123615909-123617297	0.7578
1_MACS_peak_6703_lociStitched	chr12(.):123624306-123625663	0.6036
1_MACS_peak_6704_lociStitched	chr12(.):123634887-123636256	0.6467
1_MACS_peak_6705_lociStitched	chr12(.):123716576-123718959	2.034
1_MACS_peak_6706_lociStitched	chr12(.):123755204-123756895	1.0462
1_MACS_peak_6707_lociStitched	chr12(.):123848053-123850831	2.1456
3_MACS_peak_6708_lociStitched	chr12(.):123867824-123873827	0.5473
1_MACS_peak_6711_lociStitched	chr12(.):123920802-123921729	0.5255
1_MACS_peak_6712_lociStitched	chr12(.):123942212-123943744	2.4163
1_MACS_peak_6713_lociStitched	chr12(.):124017883-124019015	0.7879
1_MACS_peak_6714_lociStitched	chr12(.):124067626-124070099	1.4761
1_MACS_peak_6715_lociStitched	chr12(.):124085890-124087855	1.9208
1_MACS_peak_6716_lociStitched	chr12(.):124117578-124119242	1.2706
1_MACS_peak_6717_lociStitched	chr12(.):124140174-124140753	0.4705
1_MACS_peak_6718_lociStitched	chr12(.):124196202-124197747	0.9138
1_MACS_peak_6719_lociStitched	chr12(.):124326680-124327697	0.6691
1_MACS_peak_6720_lociStitched	chr12(.):124455839-124459070	1.6178
1_MACS_peak_6721_lociStitched	chr12(.):124613736-124618010	2.1446
1_MACS_peak_6722_lociStitched	chr12(.):124761737-124763193	0.7873
1_MACS_peak_6723_lociStitched	chr12(.):124937319-124938975	1.1624
1_MACS_peak_6724_lociStitched	chr12(.):125021894-125022961	0.3909
1_MACS_peak_6725_lociStitched	chr12(.):125029357-125031672	1.3289
1_MACS_peak_6726_lociStitched	chr12(.):125050223-125054205	2.5196
1_MACS_peak_6727_lociStitched	chr12(.):125092114-125095145	1.8318
1_MACS_peak_6728_lociStitched	chr12(.):125107093-125108057	0.5946
1_MACS_peak_6729_lociStitched	chr12(.):125120184-125121661	0.6128
1_MACS_peak_6730_lociStitched	chr12(.):125172159-125173227	0.4916
1_MACS_peak_6731_lociStitched	chr12(.):125257827-125260580	2.0719
1_MACS_peak_6732_lociStitched	chr12(.):125278831-125281017	1.1803
1_MACS_peak_6733_lociStitched	chr12(.):125346391-125349210	1.4394
1_MACS_peak_6734_lociStitched	chr12(.):125367918-125370958	1.4426
2_MACS_peak_6735_lociStitched	chr12(.):125382660-125386925	0.7754
2_MACS_peak_6737_lociStitched	chr12(.):125397851-125412569	1.7042
1_MACS_peak_6739_lociStitched	chr12(.):125422854-125426162	0.8351
2_MACS_peak_6740_lociStitched	chr12(.):125472639-125479446	0.7867
1_MACS_peak_6742_lociStitched	chr12(.):125549893-125550838	0.9613
1_MACS_peak_6743_lociStitched	chr12(.):125903654-125904468	0.4485
1_MACS_peak_6744_lociStitched	chr12(.):125918893-125920741	0.6922
1_MACS_peak_6745_lociStitched	chr12(.):126353237-126354726	0.5644
1_MACS_peak_6746_lociStitched	chr12(.):126515382-126516073	0.4441
1_MACS_peak_6747_lociStitched	chr12(.):126839227-126840509	0.4735
1_MACS_peak_6748_lociStitched	chr12(.):126990935-126992563	0.6557
1_MACS_peak_6749_lociStitched	chr12(.):127192640-127193251	0.4657
2_MACS_peak_6750_lociStitched	chr12(.):127256155-127258339	0.8981
1_MACS_peak_6752_lociStitched	chr12(.):127707903-127708941	0.6764
1_MACS_peak_6753_lociStitched	chr12(.):127807235-127810075	0.9528
1_MACS_peak_6754_lociStitched	chr12(.):128043111-128045124	0.8861
1_MACS_peak_6755_lociStitched	chr12(.):128991118-128992873	0.8787
1_MACS_peak_6756_lociStitched	chr12(.):129054080-129055958	0.9161
1_MACS_peak_6757_lociStitched	chr12(.):129122042-129122670	0.4147
1_MACS_peak_6758_lociStitched	chr12(.):129294097-129296030	0.8845
1_MACS_peak_6759_lociStitched	chr12(.):129307522-129309271	1.1204
1_MACS_peak_6760_lociStitched	chr12(.):130013663-130016616	1.0018
1_MACS_peak_6761_lociStitched	chr12(.):130047870-130050552	1.1099
1_MACS_peak_6762_lociStitched	chr12(.):130099235-130099928	0.4957
1_MACS_peak_6763_lociStitched	chr12(.):131311537-131312855	0.7802
1_MACS_peak_6764_lociStitched	chr12(.):131322784-131324376	1.3494
2_MACS_peak_6765_lociStitched	chr12(.):131355680-131364796	0.6998
1_MACS_peak_6767_lociStitched	chr12(.):132110928-132112439	0.7251
1_MACS_peak_6768_lociStitched	chr12(.):132194897-132196431	1.491
1_MACS_peak_6769_lociStitched	chr12(.):132258263-132258774	0.4624
3_MACS_peak_6770_lociStitched	chr12(.):132331550-132338134	0.257
1_MACS_peak_6773_lociStitched	chr12(.):132344976-132345815	0.5581
1_MACS_peak_6774_lociStitched	chr12(.):132379009-132381792	1.5307
1_MACS_peak_6775_lociStitched	chr12(.):132390243-132390998	0.4137
2_MACS_peak_6776_lociStitched	chr12(.):132413124-132415201	1.42
1_MACS_peak_6778_lociStitched	chr12(.):132434291-132435347	0.983
2_MACS_peak_6779_lociStitched	chr12(.):132568097-132569394	0.8035
1_MACS_peak_6781_lociStitched	chr12(.):132627436-132629771	1.1825
1_MACS_peak_6782_lociStitched	chr12(.):133066725-133067322	0.4431
1_MACS_peak_6783_lociStitched	chr12(.):133136519-133137222	0.6035
2_MACS_peak_6784_lociStitched	chr12(.):133262915-133265050	1.6104
1_MACS_peak_6786_lociStitched	chr12(.):133286593-133288408	1.5042
1_MACS_peak_6787_lociStitched	chr12(.):133337234-133339567	2.005
1_MACS_peak_6788_lociStitched	chr12(.):133404736-133405905	1.6212
1_MACS_peak_6789_lociStitched	chr12(.):133485214-133486100	0.8777
1_MACS_peak_6790_lociStitched	chr12(.):133532252-133533435	1.082
1_MACS_peak_6791_lociStitched	chr12(.):133562383-133563763	0.7256
1_MACS_peak_6792_lociStitched	chr12(.):133613670-133615019	1.7147
1_MACS_peak_6793_lociStitched	chr12(.):133656223-133658405	1.2416
1_MACS_peak_6794_lociStitched	chr12(.):133706263-133707719	0.8034
1_MACS_peak_6795_lociStitched	chr12(.):133758071-133758637	0.7271
2_MACS_peak_6796_lociStitched	chr13(.):19238550-19239694	0.4011
1_MACS_peak_6798_lociStitched	chr13(.):19295378-19296123	0.5774
1_MACS_peak_6799_lociStitched	chr13(.):19424161-19425264	0.556
1_MACS_peak_6800_lociStitched	chr13(.):19956465-19956682	0.4058
1_MACS_peak_6801_lociStitched	chr13(.):20060910-20062049	0.561
1_MACS_peak_6802_lociStitched	chr13(.):20081004-20083163	0.7514
1_MACS_peak_6803_lociStitched	chr13(.):20091961-20094226	0.9716
1_MACS_peak_6804_lociStitched	chr13(.):20175595-20176607	0.5054
2_MACS_peak_6805_lociStitched	chr13(.):20207185-20208496	0.6286
2_MACS_peak_6807_lociStitched	chr13(.):20355790-20357627	1.1257
1_MACS_peak_6809_lociStitched	chr13(.):20436092-20439641	1.5918
1_MACS_peak_6810_lociStitched	chr13(.):20531205-20534952	1.7798
1_MACS_peak_6811_lociStitched	chr13(.):20692698-20693648	0.6204
1_MACS_peak_6812_lociStitched	chr13(.):20700227-20702961	0.884
1_MACS_peak_6813_lociStitched	chr13(.):20766045-20767217	0.6665
1_MACS_peak_6814_lociStitched	chr13(.):21049734-21051215	0.6834
1_MACS_peak_6815_lociStitched	chr13(.):21099617-21100635	0.4069
1_MACS_peak_6816_lociStitched	chr13(.):21140727-21142022	0.6543
1_MACS_peak_6817_lociStitched	chr13(.):21277362-21278381	0.4851
1_MACS_peak_6818_lociStitched	chr13(.):21346938-21348171	1.344
1_MACS_peak_6819_lociStitched	chr13(.):21475710-21477508	1.078
1_MACS_peak_6820_lociStitched	chr13(.):21713919-21715398	0.7988
1_MACS_peak_6821_lociStitched	chr13(.):21749986-21751711	1.065
1_MACS_peak_6822_lociStitched	chr13(.):21792961-21793624	0.4537
1_MACS_peak_6823_lociStitched	chr13(.):21872284-21873009	0.3663
1_MACS_peak_6824_lociStitched	chr13(.):22032528-22033619	0.7934
1_MACS_peak_6825_lociStitched	chr13(.):22177609-22178493	0.7231
1_MACS_peak_6826_lociStitched	chr13(.):22243867-22244658	0.5166
1_MACS_peak_6827_lociStitched	chr13(.):23949068-23949669	0.6699
1_MACS_peak_6828_lociStitched	chr13(.):24040502-24041144	0.4825
1_MACS_peak_6829_lociStitched	chr13(.):24152925-24153421	0.5309
1_MACS_peak_6830_lociStitched	chr13(.):24462891-24463554	0.5544
1_MACS_peak_6831_lociStitched	chr13(.):24734865-24735305	0.4334
2_MACS_peak_6832_lociStitched	chr13(.):25085402-25087001	0.537
1_MACS_peak_6834_lociStitched	chr13(.):25321752-25322482	0.5447
1_MACS_peak_6835_lociStitched	chr13(.):25408748-25409917	0.581
1_MACS_peak_6836_lociStitched	chr13(.):25425315-25425905	0.361
1_MACS_peak_6837_lociStitched	chr13(.):25496030-25498315	1.0606
2_MACS_peak_6838_lociStitched	chr13(.):25591580-25593433	1.0927
1_MACS_peak_6840_lociStitched	chr13(.):25755565-25756017	0.4307
2_MACS_peak_6841_lociStitched	chr13(.):25860469-25867116	0.3233
1_MACS_peak_6843_lociStitched	chr13(.):25875065-25876626	0.9339
1_MACS_peak_6844_lociStitched	chr13(.):26117175-26117700	0.3483
1_MACS_peak_6845_lociStitched	chr13(.):26282305-26283888	0.6532
1_MACS_peak_6846_lociStitched	chr13(.):26302237-26303693	0.6155
1_MACS_peak_6847_lociStitched	chr13(.):26317953-26318498	0.3962
1_MACS_peak_6848_lociStitched	chr13(.):26326873-26328167	0.5296
1_MACS_peak_6849_lociStitched	chr13(.):26336425-26338012	0.7726
1_MACS_peak_6850_lociStitched	chr13(.):26351971-26353251	0.5084
1_MACS_peak_6851_lociStitched	chr13(.):26420871-26421528	0.472
1_MACS_peak_6852_lociStitched	chr13(.):26625689-26626241	0.4505
1_MACS_peak_6853_lociStitched	chr13(.):26759904-26760756	0.7049
1_MACS_peak_6854_lociStitched	chr13(.):26795488-26797079	1.0031
1_MACS_peak_6855_lociStitched	chr13(.):26827944-26829528	1.0675
1_MACS_peak_6856_lociStitched	chr13(.):26973821-26976432	0.8722
2_MACS_peak_6857_lociStitched	chr13(.):27744976-27746678	0.6727
1_MACS_peak_6859_lociStitched	chr13(.):27824972-27826848	1.1423
1_MACS_peak_6860_lociStitched	chr13(.):27998126-27999376	0.6509
1_MACS_peak_6861_lociStitched	chr13(.):28023531-28025633	0.8441
1_MACS_peak_6862_lociStitched	chr13(.):28121897-28123253	0.6273
3_MACS_peak_6863_lociStitched	chr13(.):28193905-28196468	0.6964
1_MACS_peak_6866_lociStitched	chr13(.):28711543-28713730	1.3258
1_MACS_peak_6867_lociStitched	chr13(.):29232679-29234064	0.773
1_MACS_peak_6868_lociStitched	chr13(.):30080760-30082593	0.6834
1_MACS_peak_6869_lociStitched	chr13(.):30168516-30169964	1.1739
1_MACS_peak_6870_lociStitched	chr13(.):30317874-30318550	0.4481
1_MACS_peak_6871_lociStitched	chr13(.):30423606-30424956	0.8723
1_MACS_peak_6872_lociStitched	chr13(.):30621192-30622495	0.5183
1_MACS_peak_6873_lociStitched	chr13(.):30688608-30689282	0.7098
1_MACS_peak_6874_lociStitched	chr13(.):30766305-30768678	0.579
1_MACS_peak_6875_lociStitched	chr13(.):30880559-30882130	0.8769
1_MACS_peak_6876_lociStitched	chr13(.):30968854-30969883	0.7833
2_MACS_peak_6877_lociStitched	chr13(.):31037715-31041811	1.4185
2_MACS_peak_6879_lociStitched	chr13(.):31077849-31079253	0.4911
1_MACS_peak_6881_lociStitched	chr13(.):31166871-31167713	0.3579
2_MACS_peak_6882_lociStitched	chr13(.):31189520-31193057	1.2193
1_MACS_peak_6884_lociStitched	chr13(.):31248233-31248849	0.4683
2_MACS_peak_6885_lociStitched	chr13(.):31329269-31330800	0.484
1_MACS_peak_6887_lociStitched	chr13(.):31444143-31444631	0.5026
2_MACS_peak_6888_lociStitched	chr13(.):31734669-31737406	0.9852
1_MACS_peak_6890_lociStitched	chr13(.):31773968-31775283	0.8931
1_MACS_peak_6891_lociStitched	chr13(.):32420897-32421403	0.453
3_MACS_peak_6892_lociStitched	chr13(.):32466579-32470870	0.3904
1_MACS_peak_6895_lociStitched	chr13(.):32889075-32890698	1.0656
1_MACS_peak_6896_lociStitched	chr13(.):32999976-33003014	1.0409
1_MACS_peak_6897_lociStitched	chr13(.):33045110-33047616	0.9817
1_MACS_peak_6898_lociStitched	chr13(.):33111809-33113785	0.9787
1_MACS_peak_6899_lociStitched	chr13(.):33159940-33162156	0.9653
1_MACS_peak_6900_lociStitched	chr13(.):33511511-33512044	0.3858
1_MACS_peak_6901_lociStitched	chr13(.):33625879-33626465	0.3799
2_MACS_peak_6902_lociStitched	chr13(.):33718134-33722075	1.0003
1_MACS_peak_6904_lociStitched	chr13(.):33762734-33763364	0.426
1_MACS_peak_6905_lociStitched	chr13(.):34115831-34118320	0.9526
1_MACS_peak_6906_lociStitched	chr13(.):34252596-34254431	0.6151
1_MACS_peak_6907_lociStitched	chr13(.):34302507-34302998	0.3877
1_MACS_peak_6908_lociStitched	chr13(.):34391768-34393052	0.5931
1_MACS_peak_6909_lociStitched	chr13(.):35515378-35517114	0.619
1_MACS_peak_6910_lociStitched	chr13(.):36491113-36492328	0.5068
2_MACS_peak_6911_lociStitched	chr13(.):36503648-36505921	0.7632
1_MACS_peak_6913_lociStitched	chr13(.):36871706-36872448	0.3987
1_MACS_peak_6914_lociStitched	chr13(.):36920109-36920980	0.5302
1_MACS_peak_6915_lociStitched	chr13(.):37393223-37394011	0.6591
1_MACS_peak_6916_lociStitched	chr13(.):37572467-37575963	1.1057
1_MACS_peak_6917_lociStitched	chr13(.):37633183-37633874	0.5774
3_MACS_peak_6918_lociStitched	chr13(.):38405716-38409214	0.6
1_MACS_peak_6921_lociStitched	chr13(.):38923534-38924741	0.7105
1_MACS_peak_6922_lociStitched	chr13(.):39610399-39613581	0.856
1_MACS_peak_6923_lociStitched	chr13(.):40229806-40230293	0.437
1_MACS_peak_6924_lociStitched	chr13(.):40962497-40963888	0.6355
2_MACS_peak_6925_lociStitched	chr13(.):41236645-41241477	0.75
1_MACS_peak_6927_lociStitched	chr13(.):41344744-41345905	0.5383
1_MACS_peak_6928_lociStitched	chr13(.):41363092-41364288	0.6007
2_MACS_peak_6929_lociStitched	chr13(.):41555008-41560429	0.611
1_MACS_peak_6931_lociStitched	chr13(.):41567130-41567834	0.362
1_MACS_peak_6932_lociStitched	chr13(.):41578733-41579351	0.4546
1_MACS_peak_6933_lociStitched	chr13(.):41591384-41593652	0.6367
1_MACS_peak_6934_lociStitched	chr13(.):41633243-41636432	1.4535
1_MACS_peak_6935_lociStitched	chr13(.):41706280-41706953	0.5883
1_MACS_peak_6936_lociStitched	chr13(.):41837270-41838148	0.571
1_MACS_peak_6937_lociStitched	chr13(.):41884929-41886629	1.0638
2_MACS_peak_6938_lociStitched	chr13(.):42074858-42077772	0.7541
2_MACS_peak_6940_lociStitched	chr13(.):42489853-42491570	0.4942
2_MACS_peak_6942_lociStitched	chr13(.):42529938-42535945	0.3293
1_MACS_peak_6944_lociStitched	chr13(.):42613651-42615671	1.1154
3_MACS_peak_6945_lociStitched	chr13(.):42622564-42634144	0.5311
2_MACS_peak_6948_lociStitched	chr13(.):42659855-42661581	0.4662
2_MACS_peak_6950_lociStitched	chr13(.):42845228-42846959	0.5676
1_MACS_peak_6952_lociStitched	chr13(.):43565296-43567388	0.9289
1_MACS_peak_6953_lociStitched	chr13(.):43619089-43619760	0.3987
1_MACS_peak_6954_lociStitched	chr13(.):43629255-43629984	0.4858
1_MACS_peak_6955_lociStitched	chr13(.):43922648-43923245	0.4997
1_MACS_peak_6956_lociStitched	chr13(.):44360983-44361955	0.5073
1_MACS_peak_6957_lociStitched	chr13(.):44453057-44453824	0.5849
1_MACS_peak_6958_lociStitched	chr13(.):44715445-44716277	0.7045
1_MACS_peak_6959_lociStitched	chr13(.):44874863-44876190	0.619
1_MACS_peak_6960_lociStitched	chr13(.):44996898-44997500	0.4164
2_MACS_peak_6961_lociStitched	chr13(.):45009507-45011559	0.3705
1_MACS_peak_6963_lociStitched	chr13(.):45150030-45152903	1.2844
2_MACS_peak_6964_lociStitched	chr13(.):45491157-45493145	0.512
1_MACS_peak_6966_lociStitched	chr13(.):45563057-45564200	0.5187
1_MACS_peak_6967_lociStitched	chr13(.):45694429-45695614	0.7758
1_MACS_peak_6968_lociStitched	chr13(.):45730232-45731489	0.5479
1_MACS_peak_6969_lociStitched	chr13(.):45830835-45832944	0.6981
2_MACS_peak_6970_lociStitched	chr13(.):45913996-45916528	1.7615
1_MACS_peak_6972_lociStitched	chr13(.):45990888-45992688	0.7603
1_MACS_peak_6973_lociStitched	chr13(.):46038859-46039970	1.132
1_MACS_peak_6974_lociStitched	chr13(.):46269270-46277900	2.2913
1_MACS_peak_6975_lociStitched	chr13(.):46354989-46357054	0.881
1_MACS_peak_6976_lociStitched	chr13(.):46421776-46422696	0.7734
1_MACS_peak_6977_lociStitched	chr13(.):46626011-46627582	0.9758
1_MACS_peak_6978_lociStitched	chr13(.):46739859-46740942	0.4576
2_MACS_peak_6979_lociStitched	chr13(.):46753969-46758907	1.1649
1_MACS_peak_6981_lociStitched	chr13(.):46775770-46777249	0.5974
1_MACS_peak_6982_lociStitched	chr13(.):46785098-46786626	0.6982
1_MACS_peak_6983_lociStitched	chr13(.):46793925-46794597	0.618
1_MACS_peak_6984_lociStitched	chr13(.):47126142-47128975	1.2842
1_MACS_peak_6985_lociStitched	chr13(.):47240282-47243396	1.3857
1_MACS_peak_6986_lociStitched	chr13(.):47253159-47254631	0.7494
1_MACS_peak_6987_lociStitched	chr13(.):47370498-47371781	0.8654
1_MACS_peak_6988_lociStitched	chr13(.):48574709-48575959	0.9995
1_MACS_peak_6989_lociStitched	chr13(.):48610710-48612841	1.4099
1_MACS_peak_6990_lociStitched	chr13(.):48668381-48669311	1.3303
1_MACS_peak_6991_lociStitched	chr13(.):48806834-48808462	1.3715
1_MACS_peak_6992_lociStitched	chr13(.):48877153-48879056	1.7561
1_MACS_peak_6993_lociStitched	chr13(.):49079330-49081492	0.7307
1_MACS_peak_6994_lociStitched	chr13(.):49106384-49107801	1.5276
1_MACS_peak_6995_lociStitched	chr13(.):49312052-49313022	0.5048
1_MACS_peak_6996_lociStitched	chr13(.):49549157-49556794	1.8776
1_MACS_peak_6997_lociStitched	chr13(.):49821361-49823018	0.9813
2_MACS_peak_6998_lociStitched	chr13(.):50017303-50020263	1.7739
1_MACS_peak_7000_lociStitched	chr13(.):50028083-50030119	0.636
1_MACS_peak_7001_lociStitched	chr13(.):50068985-50070630	1.1037
1_MACS_peak_7002_lociStitched	chr13(.):50114026-50115646	1.0906
1_MACS_peak_7003_lociStitched	chr13(.):50158910-50160613	1.2824
1_MACS_peak_7004_lociStitched	chr13(.):50180859-50181387	0.4178
1_MACS_peak_7005_lociStitched	chr13(.):50264639-50266369	1.1824
1_MACS_peak_7006_lociStitched	chr13(.):50365555-50367938	1.7405
2_MACS_peak_7007_lociStitched	chr13(.):50509780-50511393	0.8525
1_MACS_peak_7009_lociStitched	chr13(.):50559556-50560115	0.3936
2_MACS_peak_7010_lociStitched	chr13(.):50570228-50572617	1.4942
1_MACS_peak_7012_lociStitched	chr13(.):50652187-50657420	1.8702
2_MACS_peak_7013_lociStitched	chr13(.):50697481-50705175	1.2596
1_MACS_peak_7015_lociStitched	chr13(.):50726373-50727683	0.6444
1_MACS_peak_7016_lociStitched	chr13(.):50759871-50761080	0.9252
1_MACS_peak_7017_lociStitched	chr13(.):50893601-50894276	0.4459
1_MACS_peak_7018_lociStitched	chr13(.):50961373-50962095	0.4174
1_MACS_peak_7019_lociStitched	chr13(.):51002897-51003347	0.3978
1_MACS_peak_7020_lociStitched	chr13(.):51086018-51087917	0.798
1_MACS_peak_7021_lociStitched	chr13(.):51100750-51102305	0.4339
1_MACS_peak_7022_lociStitched	chr13(.):51209704-51210370	0.4679
1_MACS_peak_7023_lociStitched	chr13(.):51224195-51225343	0.4935
2_MACS_peak_7024_lociStitched	chr13(.):51259450-51266417	0.3332
1_MACS_peak_7026_lociStitched	chr13(.):51330265-51331192	0.8715
1_MACS_peak_7027_lociStitched	chr13(.):51466257-51468712	1.0509
1_MACS_peak_7028_lociStitched	chr13(.):51483347-51485913	1.7247
1_MACS_peak_7029_lociStitched	chr13(.):51565678-51567013	0.6096
1_MACS_peak_7030_lociStitched	chr13(.):51795781-51797156	1.1432
1_MACS_peak_7031_lociStitched	chr13(.):51904622-51905850	0.4316
1_MACS_peak_7032_lociStitched	chr13(.):51933747-51934375	0.4306
1_MACS_peak_7033_lociStitched	chr13(.):52024928-52028946	3.0385
1_MACS_peak_7034_lociStitched	chr13(.):52134973-52137403	1.0305
1_MACS_peak_7035_lociStitched	chr13(.):52157276-52159549	1.2518
1_MACS_peak_7036_lociStitched	chr13(.):52338237-52339526	0.5437
1_MACS_peak_7037_lociStitched	chr13(.):52376403-52378709	1.4379
1_MACS_peak_7038_lociStitched	chr13(.):52398873-52399482	0.3976
2_MACS_peak_7039_lociStitched	chr13(.):52585637-52587135	0.5662
1_MACS_peak_7041_lociStitched	chr13(.):52732821-52734137	1.0156
1_MACS_peak_7042_lociStitched	chr13(.):52767697-52769222	0.8821
1_MACS_peak_7043_lociStitched	chr13(.):52872604-52873280	0.4293
1_MACS_peak_7044_lociStitched	chr13(.):52897181-52901514	1.8388
2_MACS_peak_7045_lociStitched	chr13(.):53023577-53031729	1.4006
1_MACS_peak_7047_lociStitched	chr13(.):53055238-53055923	0.4337
1_MACS_peak_7048_lociStitched	chr13(.):53070007-53074232	1.7438
1_MACS_peak_7049_lociStitched	chr13(.):53087408-53088750	0.6448
1_MACS_peak_7050_lociStitched	chr13(.):53173366-53175051	1.6502
1_MACS_peak_7051_lociStitched	chr13(.):53190914-53192262	0.9642
1_MACS_peak_7052_lociStitched	chr13(.):53225512-53228301	1.7674
1_MACS_peak_7053_lociStitched	chr13(.):53294780-53295795	0.4254
1_MACS_peak_7054_lociStitched	chr13(.):53354520-53355103	0.3611
1_MACS_peak_7055_lociStitched	chr13(.):53424706-53427126	2.2603
1_MACS_peak_7056_lociStitched	chr13(.):53440506-53445803	1.4498
1_MACS_peak_7057_lociStitched	chr13(.):53457891-53458470	0.3999
1_MACS_peak_7058_lociStitched	chr13(.):53475772-53476435	0.4338
1_MACS_peak_7059_lociStitched	chr13(.):54327832-54328352	0.3821
1_MACS_peak_7060_lociStitched	chr13(.):57337672-57338294	0.4015
1_MACS_peak_7061_lociStitched	chr13(.):57827180-57828628	0.5327
1_MACS_peak_7062_lociStitched	chr13(.):57991729-57993700	1.1263
1_MACS_peak_7063_lociStitched	chr13(.):60320553-60321195	0.5403
1_MACS_peak_7064_lociStitched	chr13(.):60327811-60329282	0.5949
1_MACS_peak_7065_lociStitched	chr13(.):60737223-60738910	1.4475
2_MACS_peak_7066_lociStitched	chr13(.):60969855-60977764	1.3155
1_MACS_peak_7068_lociStitched	chr13(.):61000966-61002151	0.4262
1_MACS_peak_7069_lociStitched	chr13(.):61897716-61898321	0.448
1_MACS_peak_7070_lociStitched	chr13(.):62782257-62784725	1.1552
1_MACS_peak_7071_lociStitched	chr13(.):65323225-65324718	0.6082
1_MACS_peak_7072_lociStitched	chr13(.):65726282-65729655	1.3105
1_MACS_peak_7073_lociStitched	chr13(.):65834511-65835951	0.8024
3_MACS_peak_7074_lociStitched	chr13(.):65887773-65897287	0.8118
2_MACS_peak_7077_lociStitched	chr13(.):65980132-65989695	0.4805
1_MACS_peak_7079_lociStitched	chr13(.):66027611-66029697	0.7944
1_MACS_peak_7080_lociStitched	chr13(.):66796258-66799457	0.704
1_MACS_peak_7081_lociStitched	chr13(.):67086872-67088551	0.8356
1_MACS_peak_7082_lociStitched	chr13(.):67106371-67107618	0.6574
1_MACS_peak_7083_lociStitched	chr13(.):67568254-67570854	1.0102
1_MACS_peak_7084_lociStitched	chr13(.):67804657-67805763	0.8893
1_MACS_peak_7085_lociStitched	chr13(.):69136834-69137442	0.3998
2_MACS_peak_7086_lociStitched	chr13(.):70257669-70259127	0.3946
1_MACS_peak_7088_lociStitched	chr13(.):70736270-70737248	0.7602
1_MACS_peak_7089_lociStitched	chr13(.):71864836-71866786	1.0075
2_MACS_peak_7090_lociStitched	chr13(.):72439312-72441507	0.4026
1_MACS_peak_7092_lociStitched	chr13(.):73300966-73302699	0.8704
1_MACS_peak_7093_lociStitched	chr13(.):73355184-73357065	0.8851
1_MACS_peak_7094_lociStitched	chr13(.):73633066-73634190	0.9958
1_MACS_peak_7095_lociStitched	chr13(.):73877275-73879388	0.832
1_MACS_peak_7096_lociStitched	chr13(.):73933575-73934213	0.398
1_MACS_peak_7097_lociStitched	chr13(.):74339352-74340949	0.5569
1_MACS_peak_7098_lociStitched	chr13(.):74534777-74536054	0.5523
1_MACS_peak_7099_lociStitched	chr13(.):74600583-74601113	0.4124
1_MACS_peak_7100_lociStitched	chr13(.):74635773-74638144	0.852
1_MACS_peak_7101_lociStitched	chr13(.):74707493-74710673	1.4168
1_MACS_peak_7102_lociStitched	chr13(.):74862494-74863114	0.4106
1_MACS_peak_7103_lociStitched	chr13(.):76054917-76057203	0.64
1_MACS_peak_7104_lociStitched	chr13(.):76111339-76112612	0.8977
1_MACS_peak_7105_lociStitched	chr13(.):76123600-76124617	1.8263
1_MACS_peak_7106_lociStitched	chr13(.):76209824-76211096	0.7902
1_MACS_peak_7107_lociStitched	chr13(.):76289323-76290384	0.4058
1_MACS_peak_7108_lociStitched	chr13(.):76722722-76723415	0.4324
1_MACS_peak_7109_lociStitched	chr13(.):77131392-77132031	0.4579
