#NCI-H929 Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/NCI-H929.H3K27ac_ROSE/NCI-H929_4KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by NCI.H929.jin.bam
#Using cutoff of 21130.3898 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	NCI.H929.jin.bam	enhancerRank	isSuper
1_MACS_peak_6916_lociStitched	chr12	111880182	111884126	1	3945	8239.016	3952	0
1_MACS_peak_6290_lociStitched	chr12	50055164	50059038	1	3875	8237.6736	3953	0
1_MACS_peak_6847_lociStitched	chr12	109084278	109086574	1	2297	8233.6856	3954	0
3_MACS_peak_5879_lociStitched	chr12	1770709	1779024	3	4645	8233.513	3955	0
2_MACS_peak_2361_lociStitched	chr1	198125304	198128794	2	3430	8232.212	3956	0
4_MACS_peak_24449_lociStitched	chr6	35568504	35580154	4	6304	8231.89	3957	0
2_MACS_peak_11333_lociStitched	chr17	2715142	2719817	2	4212	8227.5325	3958	0
2_MACS_peak_21072_lociStitched	chr4	1193754	1198282	2	3890	8226.9232	3959	0
1_MACS_peak_3212_lociStitched	chr10	17685191	17687093	1	1903	8226.3402	3960	0
1_MACS_peak_20700_lociStitched	chr3	160472067	160474431	1	2365	8226.2472	3961	0
3_MACS_peak_8_lociStitched	chr1	893764	903117	3	4474	8225.9635	3962	0
1_MACS_peak_2670_lociStitched	chr1	224179269	224181548	1	2280	8222.1762	3963	0
1_MACS_peak_26161_lociStitched	chr7	66308881	66311222	1	2342	8218.5487	3964	0
2_MACS_peak_27448_lociStitched	chr8	30579709	30585953	2	3245	8216.4796	3965	0
1_MACS_peak_13335_lociStitched	chr18	59853298	59855611	1	2314	8216.4699	3966	0
1_MACS_peak_7742_lociStitched	chr14	19649095	19651007	1	1913	8210.5104	3967	0
1_MACS_peak_2003_lociStitched	chr1	160764660	160767577	1	2918	8206.1044	3968	0
3_MACS_peak_28819_lociStitched	chr9	38060857	38070475	3	4123	8205.1158	3969	0
2_MACS_peak_21376_lociStitched	chr4	26858627	26863628	2	3248	8204.1405	3970	0
1_MACS_peak_6584_lociStitched	chr12	72148014	72150033	1	2020	8203.8027	3971	0
1_MACS_peak_4514_lociStitched	chr11	12695123	12697272	1	2150	8201.8734	3972	0
1_MACS_peak_26828_lociStitched	chr7	131011934	131013731	1	1798	8201.8674	3973	0
1_MACS_peak_27886_lociStitched	chr8	86088710	86090634	1	1925	8201.8196	3974	0
1_MACS_peak_20949_lociStitched	chr3	193800345	193803582	1	3238	8200.9395	3975	0
1_MACS_peak_10681_lociStitched	chr16	47494255	47496648	1	2394	8200.5717	3976	0
2_MACS_peak_16249_lociStitched	chr2	112207733	112212211	2	4462	8196.5312	3977	0
1_MACS_peak_28067_lociStitched	chr8	103250091	103252319	1	2229	8195.9208	3978	0
2_MACS_peak_14462_lociStitched	chr19	39880969	39882999	2	1986	8195.719	3979	0
1_MACS_peak_20435_lociStitched	chr3	129611214	129613248	1	2035	8195.1894	3980	0
1_MACS_peak_21583_lociStitched	chr4	71569302	71571937	1	2636	8194.85	3981	0
2_MACS_peak_13947_lociStitched	chr19	12911756	12918385	2	3270	8194.1069	3982	0
1_MACS_peak_29202_lociStitched	chr9	100394412	100396896	1	2485	8191.9836	3983	0
2_MACS_peak_34_lociStitched	chr1	1306888	1311587	2	3042	8190.8269	3984	0
1_MACS_peak_2076_lociStitched	chr1	163290716	163292731	1	2016	8190.3705	3985	0
2_MACS_peak_27321_lociStitched	chr8	23100445	23105179	2	2986	8190.2934	3986	0
1_MACS_peak_5237_lociStitched	chr11	74459271	74461136	1	1866	8188.2825	3987	0
1_MACS_peak_6363_lociStitched	chr12	53573292	53575420	1	2129	8187.48	3988	0
1_MACS_peak_29733_lociStitched	chr9	139439262	139441887	1	2626	8186.85	3989	0
1_MACS_peak_16872_lociStitched	chr2	201170494	201172771	1	2278	8183.0826	3990	0
1_MACS_peak_8331_lociStitched	chr14	75592787	75594713	1	1927	8180.4924	3991	0
1_MACS_peak_29244_lociStitched	chr9	107688424	107691195	1	2772	8179.4378	3992	0
1_MACS_peak_6701_lociStitched	chr12	94070352	94072443	1	2092	8178.7374	3993	0
2_MACS_peak_20116_lociStitched	chr3	98240559	98244796	2	2501	8178.6811	3994	0
3_MACS_peak_6770_lociStitched	chr12	102871789	102879170	3	5921	8178.148	3995	0
1_MACS_peak_26748_lociStitched	chr7	122525536	122527416	1	1881	8175.368	3996	0
1_MACS_peak_12878_lociStitched	chr18	267211	269242	1	2032	8174.5719	3997	0
4_MACS_peak_12558_lociStitched	chr17	73284626	73294600	4	5176	8173.693	3998	0
1_MACS_peak_20071_lociStitched	chr3	75483187	75485744	1	2558	8172.4277	3999	0
1_MACS_peak_7229_lociStitched	chr12	132568069	132570323	1	2255	8172.3278	4000	0
1_MACS_peak_22486_lociStitched	chr5	14663633	14665885	1	2253	8169.3552	4001	0
1_MACS_peak_15094_lociStitched	chr2	3522004	3523988	1	1985	8167.5328	4002	0
2_MACS_peak_20533_lociStitched	chr3	140660016	140662061	2	1992	8165.8895	4003	0
1_MACS_peak_5185_lociStitched	chr11	71638576	71640696	1	2121	8165.816	4004	0
2_MACS_peak_29748_lociStitched	chr9	139837860	139845314	2	3436	8163.6208	4005	0
1_MACS_peak_28263_lociStitched	chr8	125550129	125552198	1	2070	8163.0326	4006	0
1_MACS_peak_20469_lociStitched	chr3	133207563	133211399	1	3837	8163.008	4007	0
1_MACS_peak_14727_lociStitched	chr19	48281102	48282537	1	1436	8162.7105	4008	0
1_MACS_peak_10149_lociStitched	chr16	5145163	5148967	1	3805	8160.3408	4009	0
1_MACS_peak_3305_lociStitched	chr10	26985882	26987717	1	1836	8160.245	4010	0
1_MACS_peak_7538_lociStitched	chr13	60969982	60972613	1	2632	8160.0465	4011	0
1_MACS_peak_899_lociStitched	chr1	43389316	43391186	1	1871	8158.623	4012	0
1_MACS_peak_15177_lociStitched	chr2	10829149	10831271	1	2123	8157.3924	4013	0
1_MACS_peak_24532_lociStitched	chr6	41887933	41890184	1	2252	8153.7973	4014	0
2_MACS_peak_24666_lociStitched	chr6	52362463	52369816	2	5295	8153.7417	4015	0
4_MACS_peak_17046_lociStitched	chr2	219148478	219160484	4	5661	8153.2746	4016	0
1_MACS_peak_6706_lociStitched	chr12	94541443	94544659	1	3217	8153.2032	4017	0
1_MACS_peak_14076_lociStitched	chr19	16544733	16548244	1	3512	8151.4887	4018	0
1_MACS_peak_6263_lociStitched	chr12	49136718	49139474	1	2757	8151.1456	4019	0
1_MACS_peak_8070_lociStitched	chr14	57046100	57047258	1	1159	8149.8882	4020	0
1_MACS_peak_21670_lociStitched	chr4	79696469	79698355	1	1887	8149.406	4021	0
1_MACS_peak_17933_lociStitched	chr20	46630804	46636202	1	5399	8148.8208	4022	0
1_MACS_peak_1505_lociStitched	chr1	116915119	116917092	1	1974	8147.8981	4023	0
1_MACS_peak_22019_lociStitched	chr4	140373947	140375965	1	2019	8147.675	4024	0
1_MACS_peak_11750_lociStitched	chr17	27716732	27718548	1	1817	8147.6656	4025	0
1_MACS_peak_2087_lociStitched	chr1	165666745	165668471	1	1727	8143.9584	4026	0
1_MACS_peak_6796_lociStitched	chr12	105476408	105478673	1	2266	8141.0895	4027	0
1_MACS_peak_17858_lociStitched	chr20	43513485	43515278	1	1794	8140.3993	4028	0
1_MACS_peak_8718_lociStitched	chr14	105281266	105283592	1	2327	8140.0696	4029	0
1_MACS_peak_23196_lociStitched	chr5	125936271	125938150	1	1880	8139.828	4030	0
1_MACS_peak_22864_lociStitched	chr5	74161003	74162952	1	1950	8139.2189	4031	0
1_MACS_peak_24383_lociStitched	chr6	33265390	33268338	1	2949	8138.5436	4032	0
2_MACS_peak_17708_lociStitched	chr20	34355229	34361477	2	3804	8138.02	4033	0
1_MACS_peak_11131_lociStitched	chr16	85832221	85834386	1	2166	8130.008	4034	0
1_MACS_peak_257_lociStitched	chr1	11538571	11539968	1	1398	8126.9078	4035	0
2_MACS_peak_28906_lociStitched	chr9	69261535	69269989	2	4495	8122.6032	4036	0
1_MACS_peak_6530_lociStitched	chr12	65562588	65564556	1	1969	8122.1328	4037	0
2_MACS_peak_15829_lociStitched	chr2	70140764	70143211	2	2231	8122.0824	4038	0
1_MACS_peak_22303_lociStitched	chr4	186316821	186318570	1	1750	8121.3066	4039	0
1_MACS_peak_17698_lociStitched	chr20	34042060	34043969	1	1910	8121.0769	4040	0
1_MACS_peak_2214_lociStitched	chr1	179197760	179199511	1	1752	8119.387	4041	0
2_MACS_peak_14827_lociStitched	chr19	50351714	50355332	2	2080	8117.7066	4042	0
1_MACS_peak_16302_lociStitched	chr2	114513182	114515277	1	2096	8114.5635	4043	0
1_MACS_peak_23515_lociStitched	chr5	150459710	150461528	1	1819	8112.825	4044	0
1_MACS_peak_6761_lociStitched	chr12	102090426	102092642	1	2217	8111.668	4045	0
1_MACS_peak_10163_lociStitched	chr16	8961118	8963790	1	2673	8111.1232	4046	0
1_MACS_peak_6613_lociStitched	chr12	76952425	76954301	1	1877	8110.886	4047	0
1_MACS_peak_14009_lociStitched	chr19	14200227	14203265	1	3039	8107.8144	4048	0
1_MACS_peak_7159_lociStitched	chr12	125347121	125349446	1	2326	8104.485	4049	0
1_MACS_peak_5252_lociStitched	chr11	75478946	75480355	1	1410	8104.4271	4050	0
1_MACS_peak_2281_lociStitched	chr1	184355096	184357823	1	2728	8102.4624	4051	0
1_MACS_peak_25344_lociStitched	chr6	148790695	148794548	1	3854	8102.0884	4052	0
1_MACS_peak_4573_lociStitched	chr11	18547587	18549320	1	1734	8096.2294	4053	0
2_MACS_peak_7042_lociStitched	chr12	121121886	121125803	2	3838	8094.8722	4054	0
1_MACS_peak_3802_lociStitched	chr10	90639478	90641378	1	1901	8093.43	4055	0
2_MACS_peak_15060_lociStitched	chr19	59024594	59032880	2	4751	8091.279	4056	0
1_MACS_peak_29623_lociStitched	chr9	133587887	133589315	1	1429	8091.1908	4057	0
1_MACS_peak_12819_lociStitched	chr17	80230217	80232023	1	1807	8088.7128	4058	0
1_MACS_peak_27044_lociStitched	chr7	156684771	156686917	1	2147	8088.274	4059	0
1_MACS_peak_28757_lociStitched	chr9	35095173	35096896	1	1724	8087.0728	4060	0
1_MACS_peak_21787_lociStitched	chr4	99181001	99183513	1	2513	8085.6256	4061	0
1_MACS_peak_14376_lociStitched	chr19	36544032	36546653	1	2622	8084.2124	4062	0
1_MACS_peak_7736_lociStitched	chr13	115045879	115048407	1	2529	8081.0048	4063	0
1_MACS_peak_28254_lociStitched	chr8	124780054	124781677	1	1624	8080.4301	4064	0
1_MACS_peak_2709_lociStitched	chr1	226297065	226299040	1	1976	8079.5275	4065	0
1_MACS_peak_28407_lociStitched	chr8	141643433	141646557	1	3125	8077.7268	4066	0
2_MACS_peak_16068_lociStitched	chr2	95824355	95832117	2	3347	8077.1372	4067	0
2_MACS_peak_12971_lociStitched	chr18	10607165	10614305	2	5042	8071.056	4068	0
2_MACS_peak_10266_lociStitched	chr16	14049497	14052846	2	3247	8070.7551	4069	0
2_MACS_peak_4806_lociStitched	chr11	58869221	58875534	2	3138	8068.6453	4070	0
2_MACS_peak_17311_lociStitched	chr2	241559231	241565457	2	5457	8067.6508	4071	0
1_MACS_peak_21421_lociStitched	chr4	39459275	39462010	1	2736	8066.3355	4072	0
2_MACS_peak_8910_lociStitched	chr15	28637707	28642841	2	4689	8065.514	4073	0
2_MACS_peak_9298_lociStitched	chr15	59592077	59598227	2	4667	8063.88	4074	0
1_MACS_peak_820_lociStitched	chr1	39989889	39993065	1	3177	8063.2288	4075	0
1_MACS_peak_21444_lociStitched	chr4	40656920	40660093	1	3174	8058.4681	4076	0
1_MACS_peak_19885_lociStitched	chr3	52443224	52445582	1	2359	8058.2292	4077	0
1_MACS_peak_27169_lociStitched	chr8	9911460	9913106	1	1647	8056.347	4078	0
3_MACS_peak_16087_lociStitched	chr2	96983371	96992145	3	3971	8056.2868	4079	0
3_MACS_peak_7389_lociStitched	chr13	35515530	35522717	3	3449	8055.9083	4080	0
1_MACS_peak_4979_lociStitched	chr11	65028615	65030617	1	2003	8053.8458	4081	0
1_MACS_peak_6877_lociStitched	chr12	110337348	110339438	1	2091	8053.606	4082	0
1_MACS_peak_26508_lociStitched	chr7	99155436	99157404	1	1969	8050.104	4083	0
3_MACS_peak_14140_lociStitched	chr19	18208500	18221684	3	5728	8048.832	4084	0
1_MACS_peak_8292_lociStitched	chr14	73957011	73958878	1	1868	8046.3966	4085	0
1_MACS_peak_24432_lociStitched	chr6	34758744	34760965	1	2222	8046.2388	4086	0
1_MACS_peak_26305_lociStitched	chr7	75071090	75072858	1	1769	8046.168	4087	0
1_MACS_peak_16033_lociStitched	chr2	88354353	88355929	1	1577	8043.116	4088	0
1_MACS_peak_10162_lociStitched	chr16	8890730	8893073	1	2344	8042.3475	4089	0
1_MACS_peak_20459_lociStitched	chr3	132378075	132380191	1	2117	8041.2232	4090	0
2_MACS_peak_11609_lociStitched	chr17	18217235	18223003	2	4507	8040.0152	4091	0
1_MACS_peak_7980_lociStitched	chr14	50050912	50053794	1	2883	8037.3216	4092	0
1_MACS_peak_29889_lociStitched	chrX	12992385	12997615	1	5231	8036.418	4093	0
1_MACS_peak_2228_lociStitched	chr1	180471022	180472694	1	1673	8034.9632	4094	0
1_MACS_peak_10248_lociStitched	chr16	11944501	11946429	1	1929	8033.7832	4095	0
1_MACS_peak_1818_lociStitched	chr1	154244014	154246332	1	2319	8033.2608	4096	0
1_MACS_peak_15580_lociStitched	chr2	44222053	44224260	1	2208	8021.5622	4097	0
1_MACS_peak_18954_lociStitched	chr22	38053496	38055984	1	2489	8019.8192	4098	0
2_MACS_peak_1920_lociStitched	chr1	156560567	156564043	2	3145	8018.0892	4099	0
1_MACS_peak_7373_lociStitched	chr13	33000177	33003175	1	2999	8015.7526	4100	0
1_MACS_peak_24278_lociStitched	chr6	29931978	29934515	1	2538	8015.3978	4101	0
2_MACS_peak_8853_lociStitched	chr15	23388620	23395031	2	6372	8015.0322	4102	0
1_MACS_peak_18514_lociStitched	chr21	46237424	46238871	1	1448	8014.7883	4103	0
1_MACS_peak_2831_lociStitched	chr1	231472655	231474778	1	2124	8013.6881	4104	0
1_MACS_peak_17735_lociStitched	chr20	35401362	35403220	1	1859	8010.0238	4105	0
2_MACS_peak_20347_lociStitched	chr3	125480858	125486786	2	3578	8008.728	4106	0
1_MACS_peak_10804_lociStitched	chr16	58527943	58532864	1	4922	8004.4986	4107	0
1_MACS_peak_17645_lociStitched	chr20	32398956	32401681	1	2726	8004.1425	4108	0
1_MACS_peak_16509_lociStitched	chr2	153031513	153033261	1	1749	8003.3928	4109	0
1_MACS_peak_10217_lociStitched	chr16	11587957	11591845	1	3889	8001.8928	4110	0
1_MACS_peak_29573_lociStitched	chr9	131872240	131874679	1	2440	8000.4078	4111	0
2_MACS_peak_4884_lociStitched	chr11	62339687	62343352	2	3543	7999.5955	4112	0
1_MACS_peak_17693_lociStitched	chr20	33864353	33866244	1	1892	7998.3627	4113	0
1_MACS_peak_12275_lociStitched	chr17	55161758	55163936	1	2179	7998.2694	4114	0
3_MACS_peak_3420_lociStitched	chr10	37989039	37993982	3	3869	7998.2683	4115	0
1_MACS_peak_26737_lociStitched	chr7	121035343	121037175	1	1833	7997.0464	4116	0
3_MACS_peak_27409_lociStitched	chr8	29145424	29151038	3	4694	7993.2132	4117	0
4_MACS_peak_15468_lociStitched	chr2	37310558	37320557	4	5648	7993.2006	4118	0
1_MACS_peak_18866_lociStitched	chr22	35653100	35654409	1	1310	7992.3613	4119	0
1_MACS_peak_24492_lociStitched	chr6	37283778	37286779	1	3002	7992.2632	4120	0
1_MACS_peak_22357_lociStitched	chr5	270593	273067	1	2475	7990.2778	4121	0
2_MACS_peak_20584_lociStitched	chr3	148705016	148710390	2	2173	7990.0632	4122	0
1_MACS_peak_13089_lociStitched	chr18	24127708	24130288	1	2581	7990.002	4123	0
2_MACS_peak_8086_lociStitched	chr14	58763847	58766684	2	2787	7986.7224	4124	0
1_MACS_peak_14328_lociStitched	chr19	35167427	35169307	1	1881	7977.78	4125	0
2_MACS_peak_1031_lociStitched	chr1	52520420	52522853	2	2378	7975.6173	4126	0
1_MACS_peak_24302_lociStitched	chr6	30614508	30616028	1	1521	7975.44	4127	0
1_MACS_peak_6985_lociStitched	chr12	117570842	117573506	1	2665	7974.684	4128	0
2_MACS_peak_17023_lociStitched	chr2	216877555	216883066	2	4236	7974.417	4129	0
1_MACS_peak_5518_lociStitched	chr11	111956311	111958403	1	2093	7974.0764	4130	0
1_MACS_peak_13733_lociStitched	chr19	7069098	7070429	1	1332	7970.028	4131	0
1_MACS_peak_1514_lociStitched	chr1	117112173	117114513	1	2341	7969.104	4132	0
1_MACS_peak_4478_lociStitched	chr11	8985076	8987084	1	2009	7965.9368	4133	0
2_MACS_peak_657_lociStitched	chr1	30123072	30129931	2	4258	7964.6708	4134	0
2_MACS_peak_24676_lociStitched	chr6	52925980	52931272	2	2575	7964.46	4135	0
1_MACS_peak_6314_lociStitched	chr12	51610924	51613002	1	2079	7963.3116	4136	0
1_MACS_peak_2360_lociStitched	chr1	197871141	197872626	1	1486	7961.976	4137	0
1_MACS_peak_9832_lociStitched	chr15	92395586	92397966	1	2381	7960.148	4138	0
1_MACS_peak_23668_lociStitched	chr5	169063461	169065365	1	1905	7959.8624	4139	0
1_MACS_peak_988_lociStitched	chr1	47902051	47904378	1	2328	7958.34	4140	0
1_MACS_peak_27393_lociStitched	chr8	28268977	28270549	1	1573	7957.9356	4141	0
1_MACS_peak_7485_lociStitched	chr13	49078398	49081753	1	3356	7957.389	4142	0
1_MACS_peak_20224_lociStitched	chr3	112279495	112281647	1	2153	7956.3744	4143	0
3_MACS_peak_29143_lociStitched	chr9	95722844	95728109	3	4726	7951.7295	4144	0
2_MACS_peak_29473_lociStitched	chr9	128002619	128004788	2	2126	7951.554	4145	0
1_MACS_peak_21358_lociStitched	chr4	25863358	25865731	1	2374	7951.2111	4146	0
1_MACS_peak_890_lociStitched	chr1	42921282	42923209	1	1928	7949.4531	4147	0
1_MACS_peak_26948_lociStitched	chr7	148722970	148726635	1	3666	7949.385	4148	0
1_MACS_peak_8632_lociStitched	chr14	100679915	100681475	1	1561	7947.108	4149	0
1_MACS_peak_13816_lociStitched	chr19	9731118	9732864	1	1747	7947.0936	4150	0
1_MACS_peak_255_lociStitched	chr1	11332896	11335031	1	2136	7943.908	4151	0
2_MACS_peak_15614_lociStitched	chr2	47167535	47173046	2	4382	7943.5554	4152	0
2_MACS_peak_29521_lociStitched	chr9	130496264	130498877	2	2534	7942.2135	4153	0
1_MACS_peak_25440_lociStitched	chr6	158401801	158404016	1	2216	7941.8825	4154	0
2_MACS_peak_25897_lociStitched	chr7	35074560	35078074	2	3230	7938.4774	4155	0
1_MACS_peak_12988_lociStitched	chr18	11907975	11909368	1	1394	7937.314	4156	0
2_MACS_peak_7166_lociStitched	chr12	125472861	125479562	2	3330	7935.9943	4157	0
1_MACS_peak_18635_lociStitched	chr22	21335608	21337525	1	1918	7935.6132	4158	0
1_MACS_peak_28388_lociStitched	chr8	135724086	135726211	1	2126	7935.6	4159	0
2_MACS_peak_24004_lociStitched	chr6	10719924	10724063	2	3068	7935.2908	4160	0
1_MACS_peak_28537_lociStitched	chr9	503526	505964	1	2439	7933.4958	4161	0
2_MACS_peak_6331_lociStitched	chr12	52426690	52431875	2	3138	7933.05	4162	0
1_MACS_peak_26158_lociStitched	chr7	66118296	66120598	1	2303	7930.8504	4163	0
1_MACS_peak_28136_lociStitched	chr8	109260074	109261323	1	1250	7928.5271	4164	0
1_MACS_peak_29260_lociStitched	chr9	108005992	108008330	1	2339	7927.9242	4165	0
2_MACS_peak_160_lociStitched	chr1	7608155	7615994	2	4498	7927.5807	4166	0
1_MACS_peak_13937_lociStitched	chr19	12791484	12793504	1	2021	7925.874	4167	0
1_MACS_peak_24038_lociStitched	chr6	13614336	13616405	1	2070	7925.3045	4168	0
1_MACS_peak_11958_lociStitched	chr17	38295470	38297461	1	1992	7924.18	4169	0
1_MACS_peak_24738_lociStitched	chr6	71997651	71999460	1	1810	7923.6009	4170	0
3_MACS_peak_24309_lociStitched	chr6	30703684	30712673	3	5397	7922.9046	4171	0
1_MACS_peak_1878_lociStitched	chr1	155826262	155829338	1	3077	7921.3152	4172	0
1_MACS_peak_21037_lociStitched	chr3	197517311	197519217	1	1907	7920.383	4173	0
1_MACS_peak_1012_lociStitched	chr1	51699782	51703054	1	3273	7920.2032	4174	0
1_MACS_peak_14640_lociStitched	chr19	45908205	45910675	1	2471	7916.103	4175	0
1_MACS_peak_21536_lociStitched	chr4	57622807	57625669	1	2863	7914.2886	4176	0
1_MACS_peak_23806_lociStitched	chr5	177556899	177558837	1	1939	7914.2106	4177	0
2_MACS_peak_24569_lociStitched	chr6	43596178	43604366	2	3762	7913.702	4178	0
1_MACS_peak_20291_lociStitched	chr3	121710736	121715313	1	4578	7913.633	4179	0
1_MACS_peak_4751_lociStitched	chr11	46638071	46640071	1	2001	7910	4180	0
4_MACS_peak_23630_lociStitched	chr5	160169258	160177143	4	6524	7909.4435	4181	0
1_MACS_peak_19413_lociStitched	chr3	12881340	12883412	1	2073	7908.6168	4182	0
1_MACS_peak_1636_lociStitched	chr1	146373025	146374994	1	1970	7906.7164	4183	0
3_MACS_peak_1411_lociStitched	chr1	110357936	110364663	3	4826	7905.5704	4184	0
1_MACS_peak_19379_lociStitched	chr3	10182880	10185258	1	2379	7905.4232	4185	0
1_MACS_peak_7222_lociStitched	chr12	132194672	132196643	1	1972	7905.0897	4186	0
1_MACS_peak_14994_lociStitched	chr19	56630938	56633611	1	2674	7904.3283	4187	0
1_MACS_peak_25464_lociStitched	chr6	159273319	159276403	1	3085	7900.8996	4188	0
1_MACS_peak_17559_lociStitched	chr20	25603512	25605578	1	2067	7899.7642	4189	0
1_MACS_peak_19251_lociStitched	chr22	50219589	50222455	1	2867	7897.263	4190	0
3_MACS_peak_28157_lociStitched	chr8	116230467	116236146	3	5224	7896.6495	4191	0
1_MACS_peak_18578_lociStitched	chr22	18483093	18485376	1	2284	7895.9838	4192	0
2_MACS_peak_13935_lociStitched	chr19	12776998	12781377	2	2732	7893.5854	4193	0
1_MACS_peak_6446_lociStitched	chr12	56708512	56711022	1	2511	7893.448	4194	0
2_MACS_peak_660_lociStitched	chr1	31190386	31192807	2	2344	7893.4284	4195	0
1_MACS_peak_10039_lociStitched	chr16	2300191	2302417	1	2227	7890.9474	4196	0
2_MACS_peak_10591_lociStitched	chr16	30639571	30646907	2	2915	7890.6016	4197	0
2_MACS_peak_4929_lociStitched	chr11	63741278	63743478	2	2141	7890.52	4198	0
2_MACS_peak_29321_lociStitched	chr9	115094773	115096839	2	2037	7890.4672	4199	0
1_MACS_peak_15845_lociStitched	chr2	70474353	70476294	1	1942	7890.3591	4200	0
3_MACS_peak_26275_lociStitched	chr7	74341227	74347954	3	6499	7890.0983	4201	0
1_MACS_peak_27547_lociStitched	chr8	42128229	42129839	1	1611	7889.644	4202	0
1_MACS_peak_18214_lociStitched	chr21	9967446	9969278	1	1833	7889.1416	4203	0
1_MACS_peak_9238_lociStitched	chr15	52820032	52822336	1	2305	7888.6656	4204	0
1_MACS_peak_2268_lociStitched	chr1	183773915	183777834	1	3920	7888.1632	4205	0
4_MACS_peak_17860_lociStitched	chr20	43594320	43601022	4	4905	7886.9136	4206	0
1_MACS_peak_13410_lociStitched	chr18	74017716	74020603	1	2888	7885.8405	4207	0
1_MACS_peak_791_lociStitched	chr1	38272782	38274895	1	2114	7885.0821	4208	0
1_MACS_peak_13477_lociStitched	chr19	892000	893786	1	1787	7884.4756	4209	0
1_MACS_peak_28118_lociStitched	chr8	106330668	106332453	1	1786	7882.7385	4210	0
2_MACS_peak_14440_lociStitched	chr19	39223135	39227373	2	4026	7880.561	4211	0
3_MACS_peak_28837_lociStitched	chr9	42250391	42256510	3	5673	7877.6006	4212	0
3_MACS_peak_26167_lociStitched	chr7	66648774	66657416	3	4778	7877.183	4213	0
1_MACS_peak_7747_lociStitched	chr14	19924315	19926301	1	1987	7876.8732	4214	0
1_MACS_peak_28806_lociStitched	chr9	37186844	37190439	1	3596	7875.207	4215	0
1_MACS_peak_18486_lociStitched	chr21	45078761	45080891	1	2131	7873.332	4216	0
1_MACS_peak_3174_lociStitched	chr10	14919780	14921931	1	2152	7871.3694	4217	0
2_MACS_peak_23728_lociStitched	chr5	173247554	173251654	2	3995	7871.18	4218	0
3_MACS_peak_20900_lociStitched	chr3	186284237	186289415	3	3466	7870.0422	4219	0
1_MACS_peak_29769_lociStitched	chr9	140116051	140120251	1	4201	7865.76	4220	0
2_MACS_peak_21032_lociStitched	chr3	197437541	197441571	2	4031	7865.754	4221	0
1_MACS_peak_7853_lociStitched	chr14	24898049	24900386	1	2338	7864.005	4222	0
3_MACS_peak_26164_lociStitched	chr7	66459194	66462482	3	3142	7861.9368	4223	0
1_MACS_peak_19655_lociStitched	chr3	42054236	42056945	1	2710	7860.7053	4224	0
1_MACS_peak_18239_lociStitched	chr21	17101920	17103359	1	1440	7855.0693	4225	0
1_MACS_peak_6580_lociStitched	chr12	72056643	72059020	1	2378	7854.3211	4226	0
1_MACS_peak_28636_lociStitched	chr9	17134332	17136041	1	1710	7854.0513	4227	0
1_MACS_peak_11180_lociStitched	chr16	88101446	88104387	1	2942	7851.5877	4228	0
1_MACS_peak_28539_lociStitched	chr9	705965	708990	1	3026	7851.3875	4229	0
1_MACS_peak_12447_lociStitched	chr17	65372755	65375480	1	2726	7850.725	4230	0
1_MACS_peak_13377_lociStitched	chr18	67955609	67957385	1	1777	7850.4528	4231	0
2_MACS_peak_5312_lociStitched	chr11	82995824	83001085	2	2519	7847.8337	4232	0
1_MACS_peak_10120_lociStitched	chr16	4356118	4358958	1	2841	7843.228	4233	0
1_MACS_peak_17567_lociStitched	chr20	26188708	26190614	1	1907	7842.237	4234	0
1_MACS_peak_29541_lociStitched	chr9	130952864	130954761	1	1898	7837.0761	4235	0
1_MACS_peak_23838_lociStitched	chr5	179232226	179234894	1	2669	7834.3152	4236	0
1_MACS_peak_3663_lociStitched	chr10	75254714	75256113	1	1400	7832.4414	4237	0
5_MACS_peak_15806_lociStitched	chr2	69056110	69066497	5	6251	7831.798	4238	0
1_MACS_peak_30820_lociStitched	chrX	154254473	154256298	1	1826	7831.44	4239	0
1_MACS_peak_25972_lociStitched	chr7	43965058	43966777	1	1720	7831.0764	4240	0
1_MACS_peak_23156_lociStitched	chr5	118689452	118692851	1	3400	7829.5965	4241	0
1_MACS_peak_20146_lociStitched	chr3	100427321	100429711	1	2391	7828.206	4242	0
1_MACS_peak_27079_lociStitched	chr8	181642	183408	1	1767	7827.6184	4243	0
1_MACS_peak_25395_lociStitched	chr6	156715588	156719059	1	3472	7825.3695	4244	0
1_MACS_peak_25355_lociStitched	chr6	150038432	150039875	1	1444	7823.946	4245	0
2_MACS_peak_502_lociStitched	chr1	25030885	25037639	2	4510	7822.4828	4246	0
1_MACS_peak_6609_lociStitched	chr12	76477205	76479308	1	2104	7821.4776	4247	0
1_MACS_peak_18024_lociStitched	chr20	52258065	52260606	1	2542	7820.4357	4248	0
1_MACS_peak_15680_lociStitched	chr2	55458782	55461103	1	2322	7820.3774	4249	0
1_MACS_peak_23276_lociStitched	chr5	132297993	132300097	1	2105	7820.1472	4250	0
1_MACS_peak_21128_lociStitched	chr4	2964077	2966190	1	2114	7819.3678	4251	0
1_MACS_peak_13857_lociStitched	chr19	10654068	10655885	1	1818	7814.3719	4252	0
