GENE	H3k27me3_25_DMSO_compare_TSS_SIGNAL	H3k27me3_25_DMSO_compare_DISTAL_SIGNAL
DLX3	9480.800000000001	463416.38980000006
DLX4	19586.6924	546988.5820999999
DLX5	2239.356	236.436
DLX6	0.0	236.436
DLX6-AS1	0.0	236.436
DMBX1	0.0	84716.18559999998
DMKN	59127.57800000001	203697.00850000003
DMPK	0.0	78661.2321
DMRTB1	0.0	6058.978300000001
DMRTC2	1376.8237	318177.35689999996
DMWD	0.0	78661.2321
DNAH17	1891.8680000000002	306138.272
DNAH2	10633.2	253205.02109999998
DNAI1	0.0	96054.61549999999
DNAI2	6339.0	398090.06330000027
DNAJA3	0.0	5930.7291000000005
DNAJA4	644.0708999999999	11460.095799999997
DNAJB1	0.0	6847.278
DNAJB2	0.0	31884.369899999998
DNAJB5	0.0	0.0
DNAJB6	0.0	126302.3728
DNAJB8	7598.8	191869.93419999993
DNAJC11	0.0	22528.936499999996
DNAJC22	3539.8995999999997	22885.070399999997
DNAJC3	0.0	12.798499999999999
DNAJC30	0.0	86207.09799999997
DNAJC4	0.0	15800.2094
DNAJC5	0.0	244443.9238000001
DNAJC5G	0.0	26213.702099999995
DNAJC7	0.0	14423.1094
DNAL4	0.0	127458.47050000001
DNALI1	0.0	12875.115600000001
DNASE1L2	0.0	186464.2443
DNASE2	0.0	68764.1734
DNHD1	0.0	884.6013
DNLZ	0.0	372946.91000000003
DNM1	4526.3795	103308.0185
DNM1P35	0.0	39941.803700000004
DNM1P41	0.0	714.373
DNMT1	0.0	7880.1745
DNMT3A	0.0	350.0826
DNMT3L	1963.0944	254993.82569999993
DNPEP	0.0	239614.67050000004
DOC2A	5975.956099999999	79073.51019999999
DOC2B	0.0	154112.22570000004
DOC2GP	0.0	50743.0583
DOCK3	600.532	202.0914
DOCK6	2913.2816	191352.3241
DOHH	0.0	311433.08230000007
DOK1	3567.4488	19713.8234
DOK3	0.0	43225.3288
DOK4	0.0	3807.1229
DOK7	9266.400000000001	253480.85760000002
DOLPP1	0.0	13840.543399999999
DOM3Z	0.0	321105.8868999999
DPAGT1	0.0	10858.1675
DPCR1	2651.9328	35567.1631
DPEP1	0.0	11809.681199999999
DPF1	5599.5776000000005	20560.1914
DPF2	0.0	2323.2033
DPH1	702.114	493877.80520000024
DPH3P1	0.0	225641.9889999999
DPM1	0.0	473.65500000000003
DPM2	0.0	1449.2844
DPM3	744.6429	132369.2974
DPP3	0.0	109628.10520000003
DPP7	244.8896	211631.59860000003
DPP8	0.0	3328.7277
DPP9	0.0	221157.02949999995
DPRXP4	0.0	386.7066
DPT	0.0	1147.9875
DPYSL4	0.0	7583.765600000001
DPYSL5	5446.6	19595.6214
DQX1	0.0	19713.8234
DRAP1	0.0	1286.159
DRD4	0.0	62805.42680000001
DRG2	0.0	400.9275
DSCAML1	1462.9436	66212.25210000001
DSTNP2	0.0	25563.6768
DTX1	0.0	344.8392
DTX2	0.0	209.5863
DTX3	0.0	13188.196299999998
DUOX1	0.0	14736.323
DUOX2	7642.069399999999	14736.323
DUOXA1	0.0	14736.323
DUOXA2	6969.4662	14736.323
DUS1L	0.0	42534.0856
DUS3L	0.0	262962.0474000001
DUS4L	0.0	596.0807
DUSP10	0.0	5610.304
DUSP15	22564.521200000007	141330.30939999997
DUSP18	0.0	313.8963
DUSP19	0.0	11043.1453
DUSP2	0.0	30416.1723
DUSP22	0.0	6382.4
DUSP3	802.3878000000001	113584.10419999996
DUSP5P	2640.3941999999997	74002.7062
DUSP7	0.0	9013.628
DUSP8	4072.9842	311320.0288999999
DUSP9	2086.2288	132917.74130000002
DUX2	649.033	1121.958
DUX4	628.992	1121.958
DUX4L2	711.2745	1121.958
DUX4L4	655.2	1121.958
DUX4L6	649.033	1121.958
DUX4L7	522.4062	2451.1616
DVL1	0.0	126368.81389999998
DVL2	0.0	181981.53770000004
DVL3	0.0	18329.2227
DYNLL1	0.0	400.14250000000004
DYRK2	0.0	355.8126
DYRK3	0.0	1683.0320000000002
DYSF	2041.9266	1513.8531
DYSFIP1	0.0	48130.45350000001
DZIP1	119.9806	12.798499999999999
E2F2	0.0	10390.343399999998
E2F4	0.0	3216.0161999999996
E4F1	0.0	177989.88609999997
EBF1	0.0	3268.4539999999997
EBF4	940.8396000000001	8502.1503
EBI3	4654.200000000001	366014.60879999987
ECE1	0.0	1455.0095999999999
ECE2	8742.4	35446.2572
ECEL1	0.0	21189.9625
ECEL1P2	0.0	6727.6004
ECH1	0.0	11685.711900000002
ECHDC3	0.0	31213.293299999998
ECHS1	0.0	38884.6462
ECM1	0.0	2151.4638999999997
ECSIT	0.0	24782.043900000004
EDF1	0.0	87451.35109999999
EDN2	0.0	10807.5864
EDN3	0.0	16918.7487
EEF1A1P9	0.0	518.073
EEF1A2	5677.984399999999	792568.3954999994
EEF1D	0.0	34920.557100000005
EEF1G	0.0	18.4315
EEF2	0.0	259233.0237
EFCAB3	0.0	11144.624
EFCAB4A	87.36210000000001	58888.21289999999
EFCAB6	0.0	248679.0797
EFEMP2	0.0	13219.939999999997
EFHD1	0.0	7554.3113
EFHD2	761.854	193.78480000000002
EFNA1	14966.4	133852.99480000001
EFNA2	13481.756200000002	684152.3215999999
EFNA3	5674.344	100201.80170000004
EFNA4	0.0	94486.98680000003
EFNB3	4077.2000000000003	228416.88790000003
EFR3B	0.0	2545.9724
EFS	0.0	3035.2202
EFTUD1	0.0	15223.2575
EFTUD2	0.0	89877.67849999997
EGFL7	11956.434	721681.9429999996
EGFL8	0.0	151940.62539999996
EGLN2	0.0	29510.94840000001
EGR1	1317.1956	6134.6476
EGR2	1485.145	2607.6052999999997
EGR3	3146.689	90352.10269999999
EGR4	5103.582399999999	4826.0383999999995
EHD1	0.0	1787.445
EHD2	3427.8	76578.3425
EHD4	0.0	67994.16509999998
EHMT1	0.0	3282.5064
EHMT2	0.0	49519.122200000005
EID2	0.0	87332.48839999997
EID2B	0.0	87332.48839999997
EIF1	0.0	95501.30179999999
EIF1AD	0.0	767.8905
EIF1B	0.0	3096.1773
EIF2B5	0.0	18329.2227
EIF3C	0.0	25334.967399999998
EIF3CL	0.0	25334.967399999998
EIF3D	0.0	138037.60179999995
EIF3G	0.0	27862.455600000005
EIF3K	0.0	13967.7016
EIF3L	0.0	27029.113500000007
EIF4A1	0.0	45787.40209999999
EIF4A2	0.0	2055.6954
EIF4A3	0.0	237240.47609999997
EIF4B	0.0	10673.920699999999
EIF4E1B	9102.701399999998	134501.56730000002
EIF4E2	0.0	21014.1022
EIF4EBP2	0.0	604.8209999999999
EIF4G1	0.0	60532.57259999999
EIF4G3	120.4077	3118.9712999999992
EIF4H	0.0	3266.1677999999997
EIF5A	0.0	108767.65209999999
EIF6	0.0	14249.813
ELANE	6615.6048	195611.1587
ELAVL1	0.0	115652.26320000002
ELAVL3	717.8892000000001	75971.1768
ELF3	0.0	362.3334
ELFN1	0.0	59286.4227
ELFN2	31176.6	1360608.5121999995
ELK4	0.0	62074.9537
ELL	0.0	54884.7732
ELL3	0.0	1358.2282
ELMO2	0.0	108821.02140000001
ELMO3	0.0	3216.0161999999996
ELN	1704.1869	82103.1515
ELOF1	0.0	23922.7318
ELOVL1	0.0	5967.2696
ELOVL3	1000.8000000000001	4792.8184
ELSPBP1	0.0	25404.6339
EMD	0.0	180.1128
EME1	0.0	22418.6463
EMID2	987.7884	172870.37749999994
EMILIN3	469.30219999999997	1419.5023999999999
EML1	0.0	13193.036800000002
EML2	0.0	50900.34860000001
EML3	0.0	18.4315
EMP3	0.0	124362.96429999998
EMR1	0.0	11708.7235
EMR2	0.0	1242.9832999999999
EMR3	0.0	2105.8208
EMR4P	504.8148	69484.44089999999
EMX1	1846.3524	16224.152799999998
EN1	915.2547000000001	1582.9268
EN2	0.0	223038.87140000006
ENAH	598.0350999999999	0.0
ENG	255.8768	1449.2844
ENGASE	412.4248	850545.2686000001
ENHO	430.4979	195811.3721
ENO1	0.0	468.95
ENO2	0.0	25563.6768
ENPP7	0.0	614228.7222000001
ENSA	0.0	2151.4638999999997
ENTPD2	5754.238399999999	321563.2064000001
ENTPD3	0.0	3096.1773
ENTPD8	442.0228	130075.06190000004
EP400NL	0.0	238.61430000000001
EPB41	0.0	22674.5456
EPB41L1	0.0	655.023
EPB41L4B	273.8814	0.0
EPB49	1552.8540999999998	125351.15599999997
EPHA1	657.5044	2665.0119
EPHA10	3004.2623999999996	7392.2636
EPHA2	3641.3874	349902.1878000001
EPHA4	18.778499999999998	565.2548999999999
EPHA8	4032.067499999999	316412.8600999998
EPHB1	792.61	729.768
EPHB2	2060.0931	458178.77479999943
EPHB3	12854.4	264544.46079999994
EPHB4	8615.261400000001	249258.94329999998
EPHB6	1452.906	35651.4764
EPHX3	0.0	98131.73069999997
EPM2AIP1	0.0	78.432
EPN1	0.0	40738.11979999999
EPN2	1263.5352	153502.30199999997
EPN3	10198.4	303689.5552000001
EPO	21921.0	426768.70660000003
EPOR	2315.8746	147451.7795000001
EPPK1	15388.8	185792.55050000004
EPR1	0.0	82999.83269999998
EPS8L1	709.2444	124200.91889999999
EPS8L2	2052.7776	51013.4622
EPX	0.0	36466.477000000006
EPYC	0.0	1550.0508
ERBB2	0.0	55909.5637
ERBB3	750.1309	1071.1198
ERCC1	0.0	63230.094700000016
ERCC2	0.0	66196.67860000001
ERCC6	0.0	808.8498
ERCC6L	0.0	387.05940000000004
ERF	0.0	31568.522100000002
ERG	0.0	495.656
ERGIC3	0.0	1224.5361
ERI3	0.0	3543.6124999999997
ERICH1	195.87259999999998	10424.760199999999
ERLIN2	0.0	7173.5285
ERRFI1	0.0	1461.5427000000002
ESAM	0.0	15489.0106
ESPL1	0.0	1364.7705
ESPN	9594.4	330775.3794
ESPNP	0.0	261101.8851
ESRRA	0.0	66610.324
ESRRG	0.0	261.5444
ESYT1	0.0	1071.1198
ETF1	0.0	6134.6476
ETHE1	0.0	6123.071800000001
ETNK2	3517.4711	13488.019499999999
ETS1	0.0	618.2175
ETS2	0.0	16211.562300000001
ETV2	0.0	73134.51909999999
ETV3	0.0	1730.9152
ETV3L	0.0	1730.9152
ETV4	3384.746299999999	87453.67840000003
EVI2A	0.0	0.0
EVI2B	0.0	0.0
EVI5L	0.0	205985.91769999996
EVL	0.0	959.5964
EVPL	0.0	30319.4541
EVPLL	0.0	25048.717699999997
EVX1	0.0	36846.64909999999
EVX2	0.0	63.1548
EWSR1	0.0	22260.3456
EXD3	1619.3591000000001	142549.3025
EXOC3	0.0	102265.91519999999
EXOC3L	0.0	3216.0161999999996
EXOC3L2	2827.282	129314.7976
EXOC6B	0.0	16224.152799999998
EXOC7	0.0	41113.1293
EXOSC1	0.0	604.368
EXOSC10	0.0	8947.5629
EXOSC2	0.0	58615.9668
EXOSC4	0.0	88216.18590000001
EXTL1	0.0	32108.801299999996
EZH1	0.0	25616.6544
F10	8083.8240000000005	216010.05569999985
F12	0.0	70302.6393
F2R	258.3	329.15520000000004
F2RL2	0.0	329.15520000000004
F2RL3	0.0	12823.4777
F7	50.74739999999999	258113.77469999986
FAAH	0.0	68753.8929
FABP3	0.0	695.0604
FADD	0.0	455117.3872000001
FADS1	0.0	364942.5223000003
FADS2	2712.345	370762.46230000025
FADS3	0.0	111362.4104
FADS6	4331.400000000001	229857.89699999997
FAF2	0.0	0.0
FAHD1	0.0	62785.9541
FAHD2A	0.0	459.63620000000003
FAIM2	2219.0924	59030.64129999999
FAM100A	0.0	20866.025800000003
FAM101B	0.0	30635.02980000001
FAM102A	0.0	0.0
FAM104A	0.0	4392.5039
FAM106A	0.0	21285.3037
FAM106C	0.0	39057.0439
FAM108A1	0.0	114465.82579999999
FAM109B	0.0	3391.3699
FAM110A	0.0	331.7524
FAM113A	0.0	45584.9993
FAM116B	0.0	868.4286000000001
FAM117A	0.0	25603.288999999997
FAM118A	0.0	8979.3282
FAM119B	0.0	3478.6668
FAM120B	0.0	2451.0281
FAM125A	0.0	88826.92920000004
FAM129C	852.0486	189716.2371
FAM131A	0.0	57026.16449999999
FAM131B	839.1216000000001	2665.0119
FAM131C	977.1423000000001	542840.009
FAM132A	6730.0	268084.93
FAM133B	0.0	107.8815
FAM138A	850.2185999999999	6735.104099999999
FAM138B	1194.1488	3366.2385999999997
FAM138C	2737.8648	5334.1013
FAM138D	3358.8	73677.45709999999
FAM138E	3129.5739	3679.6701000000003
FAM150B	0.0	1111.6464
FAM151A	0.0	788.9355999999999
FAM153C	0.0	5579.197099999999
FAM154B	0.0	15223.2575
FAM157A	0.0	12536.9327
FAM157B	0.0	32599.5706
FAM160A1	1167.8125	305.091
FAM160B2	0.0	134700.16579999996
FAM163B	23689.4	1038217.5763999999
FAM166A	0.0	149515.90999999995
FAM167A	911.12	629.5212
FAM171A2	351.602	84488.71839999997
FAM173A	0.0	276814.27019999997
FAM178A	0.0	73661.43080000002
FAM178B	0.0	20747.7353
FAM182B	0.0	5780.3694
FAM185A	0.0	2322.7583999999997
FAM186B	0.0	22386.0478
FAM187B	0.0	39401.4702
FAM189B	0.0	40234.13210000001
FAM18A	0.0	1280.667
FAM192A	0.0	779.0079999999999
FAM193B	0.0	43225.3288
FAM195A	0.0	125369.2213
FAM195B	0.0	48130.45350000001
FAM19A3	0.0	745.0658000000001
FAM19A5	0.0	480.7
FAM27A	0.0	1318.4312
FAM27B	0.0	634.41
FAM27C	0.0	12819.566799999999
FAM32A	0.0	4601.786599999999
FAM35B	0.0	5542.0107
FAM38A	0.0	14321.7337
FAM3B	0.0	1833.469
FAM40A	0.0	709.9904
FAM41C	0.0	118178.122
FAM43A	1643.976	2543.1490000000003
FAM43B	11748.8	113326.37699999993
FAM46B	988.5590000000001	9855.0566
FAM50B	0.0	2246.75
FAM53A	783.048	150138.6616
FAM54B	0.0	0.0
FAM57A	0.0	94829.0295
FAM57B	17148.800000000003	79073.51019999999
FAM58A	0.0	195873.05709999998
FAM59B	681.8656	3626.0514000000003
FAM63A	0.0	56.78380000000001
FAM64A	0.0	65090.938000000024
FAM65A	0.0	2796.7567999999997
FAM65B	568.1355	1524.8962000000001
FAM65C	0.0	6245.579
FAM66A	0.0	4756.671399999999
FAM66B	0.0	26157.05069999999
FAM66C	0.0	1984.0345000000002
FAM66D	0.0	5431.7181
FAM66E	0.0	63180.959599999995
FAM69B	9819.825600000002	578580.3144999999
FAM70B	0.0	6365.002600000001
FAM71A	0.0	1510.2996
FAM71E1	0.0	265389.70609999995
FAM71E2	5025.316000000001	107769.01819999995
FAM71F1	0.0	1758.2152
FAM73B	0.0	7018.787
FAM76A	0.0	442.9964
FAM78A	0.0	15234.034
FAM78B	593.415	369.54940000000005
FAM7A3	0.0	15068.169599999997
FAM81A	0.0	0.0
FAM83C	7249.200000000001	14249.813
FAM83E	0.0	250047.50350000002
FAM83F	0.0	8025.9813
FAM83G	0.0	66747.11970000001
FAM83H	0.0	165138.23220000006
FAM86A	0.0	63154.7356
FAM86B1	0.0	4384.3488
FAM86B2	0.0	4756.671399999999
FAM90A1	0.0	1984.0345000000002
FAM90A10	990.3131	42897.8795
FAM90A14	2046.4822000000001	26157.05069999999
FAM90A19	943.0237999999999	42897.8795
FAM90A20	1290.5872	26157.05069999999
FAM90A25P	0.0	4756.671399999999
FAM90A5	1753.5620000000001	26157.05069999999
FAM90A7	3673.0096000000003	41905.667700000005
FAM90A8	1239.2943	42897.8795
FAM90A9	2051.4312	42897.8795
FAM92A3	0.0	294.3466
FAM92B	0.0	40338.69729999999
FAM96B	0.0	27721.858299999996
FAM98C	0.0	73833.3979
FAM99A	16157.645	390425.621
FAM99B	4646.2581	422802.0971000001
FANCE	0.0	9723.982199999999
FARSA	0.0	154294.15809999997
FAS	0.0	581.0107
FAS-AS1	0.0	581.0107
FASLG	0.0	5287.4851
FASTK	0.0	114683.60939999999
FASTKD5	0.0	17628.234399999998
FBF1	0.0	23941.3348
FBLIM1	4942.8902	10302.3647
FBLN1	2111.1066	361500.4872999999
FBLN2	11261.065499999999	269148.7900000001
FBN3	6167.0	254822.43310000002
FBP1	746.7717999999999	0.0
FBP2	0.0	0.0
FBRSL1	0.0	690.8603
FBXL12	0.0	16305.270399999998
FBXL15	0.0	111842.87400000001
FBXL16	5047.2145	199822.33159999998
FBXL18	0.0	142922.72060000003
FBXL19	0.0	56538.71139999999
FBXL6	0.0	21642.730700000004
FBXL8	0.0	3216.0161999999996
FBXO10	0.0	0.0
FBXO17	900.1867	22060.784799999998
FBXO18	0.0	197.8496
FBXO2	0.0	165421.4905
FBXO24	1787.533	157495.35549999998
FBXO25	0.0	3110.8773
FBXO27	1734.295	41802.9208
FBXO3	0.0	431.6009
FBXO39	0.0	9303.7691
FBXO41	0.0	4826.0383999999995
FBXO42	0.0	24728.559400000006
FBXO44	0.0	165421.4905
FBXO46	0.0	32776.4075
FBXO6	0.0	168219.6801
FBXW12	0.0	12333.316299999999
FBXW4	0.0	11837.2859
FBXW5	0.0	219132.57950000008
FBXW8	0.0	1817.6556
FBXW9	0.0	13888.5112
FCAR	0.0	17081.287699999997
FCER1G	0.0	0.0
FCER2	4924.2125	327711.55039999983
FCGR1A	0.0	627.1014
FCGR1C	0.0	7468.187800000001
FCGR2A	0.0	51700.39690000001
FCGR2C	0.0	3270.3102000000003
FCGR3A	0.0	40364.7145
FCGRT	5959.9134	183782.82219999994
FCHO1	0.0	123314.33190000002
FCN1	989.3304	280387.6052999999
FCN2	7478.1990000000005	466820.69280000025
FCN3	0.0	11459.5671
FCRL3	0.0	9817.436599999997
FCRL4	1301.9006	13963.481699999997
FCRL5	0.0	12767.203899999997
FDFT1	0.0	10858.227299999999
FDPSL2A	0.0	209.5863
FDX1L	0.0	7880.1745
FDXR	0.0	190044.20520000003
FEM1A	0.0	197896.2153
FEM1C	0.0	480.41099999999994
FEN1	0.0	420616.5603999999
FER1L4	0.0	1224.5361
FERMT3	0.0	15800.2094
FES	0.0	912.9952000000001
FEV	8993.6	141418.05350000004
FEZ1	0.0	492.3234
FFAR1	3893.4	129541.05820000001
FFAR2	2300.0576	175357.0306999999
FFAR3	1978.3496	129541.05820000001
FGD5	6026.464	21416.504600000004
FGF11	12923.199999999999	119502.17109999999
FGF17	9885.599999999999	67127.3183
FGF19	13806.4	120567.48219999997
FGF21	2328.9632	223809.3579
FGF22	682.122	669577.8957
FGF3	913.2456	268305.08019999997
FGF4	2719.566	219701.31959999993
FGF8	3539.5087	12181.742100000001
FGFR3	2554.7568	195334.3708
FGFR4	2739.4700000000003	19451.715399999997
FGFRL1	0.0	1169.7538
FGR	1453.7684000000002	442.9964
FHAD1	0.0	295.5936
FHL3	687.7071	3544.8432000000003
FHOD1	0.0	3216.0161999999996
FIBCD1	14744.896	686248.1614999998
FIBP	0.0	12261.4088
FIGNL2	1400.1962999999998	88747.2763
FIS1	0.0	224878.08629999994
FIZ1	0.0	117578.70499999996
FKBP10	0.0	20424.6075
FKBP11	0.0	35718.137800000004
FKBP1A	0.0	403.925
FKBP1B	868.6547999999999	0.0
FKBP2	0.0	15800.2094
FKBP5	0.0	641.5701
FKBP6	0.0	205.535
FKBP8	0.0	52131.753000000004
FKBPL	0.0	351641.81230000005
FKRP	0.0	14705.3536
FKSG29	0.0	22895.694799999997
FLAD1	0.0	24291.477
FLG2	0.0	1815.1724
FLI1	0.0	618.2175
FLJ12825	0.0	314986.84209999995
FLJ14107	0.0	82558.77090000002
FLJ16341	1068.9996999999998	313.266
FLJ16779	10819.4524	796001.1050999997
FLJ22184	807.8148	150662.14690000002
FLJ23867	0.0	16333.372099999999
FLJ25328	1658.7287999999999	52343.788499999995
FLJ25758	142.5456	69110.79329999999
FLJ26850	0.0	96228.6822
FLJ30679	0.0	11646.666499999998
FLJ32063	0.0	2168.9345999999996
FLJ33065	0.0	3096.1773
FLJ34208	0.0	9341.9888
FLJ35220	1141.92	319795.1400000001
FLJ35390	0.0	3480.6333000000004
FLJ35776	0.0	3960.3008
FLJ36777	1532.5658999999998	191686.3533
FLJ37201	0.0	2950.7355
FLJ37453	0.0	10302.3647
FLJ39582	0.0	66950.6219
FLJ39609	6065.0	203985.50820000004
FLJ39639	0.0	65981.55790000001
FLJ40194	0.0	39276.2543
FLJ40434	0.0	6058.978300000001
FLJ41350	7149.165599999999	88551.43480000003
FLJ42351	0.0	27558.611899999996
FLJ42627	0.0	14083.169899999999
FLJ42875	4981.6468	784100.3205999996
FLJ43681	0.0	184537.65099999993
FLJ43826	0.0	5876.570600000001
FLJ43860	6018.799999999999	266155.43559999997
FLJ45079	7391.200000000001	302571.50010000006
FLJ45445	0.0	53176.669700000006
FLJ45983	0.0	2913.0191999999997
FLJ46111	0.0	0.0
FLJ90757	4338.5159	372430.8179
FLNA	0.0	180.1128
FLNB	0.0	1969.0810000000001
FLNC	5090.0	73460.43089999999
FLOT1	0.0	333.73600000000005
FLOT2	0.0	1353.5202
FLRT1	0.0	15608.501600000001
FLT3LG	0.0	204491.49459999992
FLT4	0.0	60604.53169999999
FLYWCH1	0.0	386062.76269999996
FLYWCH2	0.0	325380.8815999999
FMNL1	0.0	1676.9589
FMOD	0.0	1429.2981
FNBP1	95.47760000000001	3075.3309
FNDC1	0.0	6736.5506000000005
FNDC5	3539.0335000000005	7285.7957000000015
FOLR1	0.0	9621.0296
FOLR2	0.0	9621.0296
FOSB	0.0	20396.233099999998
FOSL1	752.7468	2313.2508000000003
FOXA3	11100.077400000002	135228.68479999996
FOXC1	0.0	6409.1866
FOXC2	0.0	11646.666499999998
FOXD4	0.0	5334.1013
FOXD4L1	0.0	3366.2385999999997
FOXD4L2	0.0	821.9249000000001
FOXE1	0.0	922.2975
FOXF1	0.0	11646.666499999998
FOXF2	0.0	13869.004400000002
FOXH1	1421.91	37701.197199999995
FOXJ1	3785.1168	17974.108099999998
FOXJ2	0.0	886.347
FOXL1	0.0	11646.666499999998
FOXL2	0.0	4166.045
FOXN1	12269.6	183615.32009999998
FOXN4	0.0	4708.969
FOXO3B	0.0	476.7289
FOXP4	0.0	60129.59570000001
FOXQ1	0.0	13869.004400000002
FOXRED2	0.0	123622.37059999997
FOXS1	3263.235	134192.30120000002
FPGS	0.0	16634.807999999997
FRAS1	334.866	0.0
FRG2	0.0	1121.958
FRG2B	420.0592	2451.1616
FRMD8	0.0	1333.184
FRMPD1	536.102	0.0
FRS3	1635.9246	4658.8593
FSCN1	16410.6	87433.74019999999
FSCN2	13126.0	960692.4861
FSD1	2352.1408	209289.80660000004
FSTL3	4273.099	658615.1992999999
FTCD	2149.2653999999998	245502.77449999997
FTH1	0.0	110736.74639999999
FTL	0.0	130934.95979999997
FTSJ3	0.0	5307.1238
FUBP3	0.0	186232.17010000002
FUCA1	0.0	1555.7588999999998
FURIN	0.0	912.9952000000001
FUS	0.0	15978.658600000002
FUT1	2700.2012	224116.58789999998
FUT2	15738.4	265504.8267000001
FUT3	4292.4	197476.8299
FUT5	3666.168	173471.7502
FUT6	2632.0896000000002	221253.20160000003
FUT7	9480.4	289056.0325000001
FUZ	0.0	17648.940800000004
FXC1	0.0	884.6013
FXR2	0.0	103450.1624
FXYD1	3561.2628000000004	90194.9565
FXYD2	4986.799999999999	66212.25210000001
FXYD3	2506.8	104495.21629999997
FXYD5	0.0	73450.28150000003
FXYD6	6894.4728000000005	66103.42400000001
FXYD7	3380.27	82007.66730000002
FYTTD1	0.0	10965.5784
FZD2	0.0	9947.3434
FZD9	0.0	205.535
FZR1	0.0	307741.27680000005
G6PC3	0.0	3229.4932
GAA	1338.8996	345078.56990000024
GABARAP	0.0	180129.27500000002
GABPB2	0.0	9134.3127
GABRD	7209.039999999999	813877.9683999999
GAD1	637.6416	6635.479899999998
GADD45B	0.0	17487.1855
GADD45G	1843.2445	625.5749999999999
GADD45GIP1	0.0	116070.12529999999
GAL	3527.4252	44340.8696
GAL3ST1	0.0	50735.0831
GAL3ST2	0.0	40996.5488
GAL3ST3	0.0	767.8905
GAL3ST4	7949.6	36468.346000000005
GALE	0.0	1555.7588999999998
GALK1	0.0	3580.0886
GALNS	0.0	14321.7337
GALNT11	0.0	859.7695000000001
GALNT9	0.0	1259.6343
GALNTL5	0.0	8351.0013
GALP	8120.4	13643.3055
GALR2	3163.0794	41113.1293
GALR3	5652.8	32603.964700000004
GALT	0.0	204322.6267
GAMT	1002.0969000000001	776902.1124999998
GANAB	0.0	18.4315
GAPDHS	5382.799999999999	203697.00850000003
GAS2L1	0.0	22260.3456
GAS2L2	0.0	12789.791099999999
GAS6	0.0	1562.3082
GAS7	0.0	10189.342200000003
GAS8	0.0	21343.0392
GAST	0.0	85076.13919999999
GATA2	10782.2068	195199.98499999993
GATA3	0.0	2913.0191999999997
GATA4	3214.2851999999993	17252.2864
GATA5	4871.8	450279.1449000001
GATAD1	0.0	107.8815
GATC	0.0	3920.2699000000002
GATS	0.0	18234.0081
GATSL3	0.0	58116.18800000001
GBA	0.0	49867.7338
GBAP1	0.0	102846.08799999997
GBF1	0.0	4792.8184
GBGT1	2206.2697	280001.9898999999
GBX1	4657.2	164099.2533
GCAT	7124.3387999999995	32603.964700000004
GCDH	0.0	68764.1734
GCGR	5950.8	48130.45350000001
GCH1	0.0	111.445
GCK	0.0	94324.3906
GCLC	0.0	3778.5587999999993
GCM2	0.0	2942.7951999999996
GCNT2	0.0	860.6739
GDAP1L1	0.0	0.0
GDF1	5847.4002	117196.9934
GDF10	0.0	5691.3903
GDF11	0.0	239.0528
GDF15	6326.7112	74052.98950000003
GDF2	0.0	5691.3903
GDF6	1817.5942	10401.8635
GDF7	4226.7279	5660.7644
GDI2	0.0	197.8496
GDPD2	0.0	0.0
GDPD3	0.0	69479.64319999999
GDPD5	2757.8803000000003	64887.28049999999
GEMIN4	0.0	154064.33500000002
GEMIN7	0.0	32642.352400000003
GET4	0.0	91746.47670000001
GFAP	7097.323000000001	90296.26819999996
GFER	2829.566	110219.47690000004
GFI1B	6905.661299999999	172032.89429999999
GFPT1	0.0	1225.351
GFPT2	0.0	4223.4802
GFRA2	0.0	3815.306600000001
GFRA4	2148.237	39963.58860000001
GGA1	0.0	167361.67329999994
GGN	1121.6408000000001	67567.3546
GGNBP1	0.0	2178.659
GGNBP2	0.0	68285.8171
GGT1	0.0	3792.5854
GGT3P	0.0	114919.29509999999
GGT5	2245.4656	9310.470099999999
GGT6	0.0	161098.25009999998
GGT8P	0.0	2253.2605
GGTA1	3147.714	2523.2537
GGTLC2	0.0	3626.688
GH1	0.0	6403.3544
GH2	3367.2870000000003	5540.8538
GHDC	0.0	1932.2957000000001
GHRL	0.0	25311.536000000004
GHRLOS	0.0	25311.536000000004
GIGYF1	0.0	360631.4696000001
GIMAP1	0.0	0.0
GIMAP5	0.0	0.0
GINS2	0.0	1158.786
GINS3	0.0	982.4166
GIP	6270.9027	85345.7364
GIPC1	0.0	19817.6114
GIPC3	13775.2	108926.6491
GIPR	1391.3379	72448.49390000002
GIT1	0.0	1347.9653
GJA3	524.4227999999999	0.0
GJA4	920.9888000000001	2054.2551000000003
GJB2	0.0	0.0
GJB3	1794.7309	2054.2551000000003
GJB4	465.24999999999994	2054.2551000000003
GJB5	0.0	2054.2551000000003
GJB6	0.0	0.0
GJC1	0.0	43028.9754
GJC2	0.0	6640.208499999999
GJC3	2371.1688000000004	3037.1488
GJD3	0.0	21413.689100000003
GLB1L	0.0	30256.377099999998
GLB1L2	0.0	4570.2123
GLB1L3	0.0	4570.2123
GLE1	0.0	6535.178
GLI1	1285.5611	4696.9115
GLI4	0.0	48693.655999999995
GLIS2	3163.6000000000004	47247.2283
GLOD4	0.0	204681.27310000002
GLP2R	0.0	1137.3336000000002
GLT25D1	0.0	199651.80500000005
GLT6D1	0.0	446077.4882999997
GLTPD1	0.0	105534.27600000001
GLTPD2	0.0	1512.5489
GLTSCR1	0.0	30660.404600000005
GLTSCR2	0.0	96315.7774
