REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5.jin.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_7969_lociStitched	chr12	106694321	106710380	4	10944	44401.5291	206	1	TCP11L2	POLR3B	TCP11L2	206	1
6_MACS_peak_19636_lociStitched	chr20	35933574	35946146	6	10927	23151.338	207	1	MANBAL	SRC,GHRH	MANBAL	207	1
3_MACS_peak_5943_lociStitched	chr11	69054389	69067185	3	10886	27821.0632	208	1	MYEOV		MYEOV	208	1
5_MACS_peak_9927_lociStitched	chr14	91808699	91824952	5	10878	16604.0648	209	1	CCDC88C		CCDC88C	209	1
6_MACS_peak_4864_lociStitched	chr10	112618010	112634234	6	10874	30488.1408	210	1	PDCD4,LOC282997	SHOC2,NCRNA00081	LOC282997	210	1
10_MACS_peak_16936_lociStitched	chr2	46783834	46802910	10	10871	16975.7324	211	1	RHOQ	CRIPT,ATP6V1E2,PIGF	RHOQ	211	1
8_MACS_peak_25090_lociStitched	chr4	185326383	185343647	8	10866	18658.9312	212	1	IRF2		IRF2	212	1
8_MACS_peak_18554_lociStitched	chr2	182321024	182338905	8	10859	19606.5165	213	1	ITGA4		ITGA4	213	1
4_MACS_peak_17091_lociStitched	chr2	58103902	58115848	4	10825	19223.5032	214	1			VRK2	214	1
3_MACS_peak_18146_lociStitched	chr2	137132476	137143456	3	10806	33588.918	215	1			CXCR4	215	1
7_MACS_peak_30214_lociStitched	chr7	114561632	114576643	7	10782	21543.7872	216	1	MDFIC		MDFIC	216	1
7_MACS_peak_10307_lociStitched	chr15	31515297	31531556	7	10778	21705.765	217	1			KLF13	217	1
8_MACS_peak_11613_lociStitched	chr16	11665304	11681837	8	10776	22164.1398	218	1	LITAF		LITAF	218	1
4_MACS_peak_26012_lociStitched	chr5	109024170	109040972	4	10767	25416.3854	219	1	MAN2A1		MAN2A1	219	1
6_MACS_peak_32231_lociStitched	chr8	145012716	145027974	6	10766	25390.8378	220	1	PLEC,MIR661	GRINA,PARP10	MIR661	220	1
7_MACS_peak_11663_lociStitched	chr16	12052436	12071319	7	10718	19060.5002	221	1	TNFRSF17,RUNDC2A	GSPT1	TNFRSF17	221	1
2_MACS_peak_7799_lociStitched	chr12	96791804	96803047	2	10717	33410.8231	222	1	CDK17		CDK17	222	1
6_MACS_peak_8356_lociStitched	chr12	125023436	125039770	6	10684	19458.6942	223	1	NCOR2		NCOR2	223	1
4_MACS_peak_27932_lociStitched	chr6	52355390	52370232	4	10683	30636.8564	224	1	EFHC1,TRAM2		EFHC1	224	1
4_MACS_peak_32577_lociStitched	chr9	33152690	33168669	4	10663	27293.7299	225	1	B4GALT1		B4GALT1	225	1
10_MACS_peak_20912_lociStitched	chr22	36765467	36784834	10	10643	17536.8185	226	1	MYH9		MYH9	226	1
7_MACS_peak_3387_lociStitched	chr1	226910468	226927317	7	10630	19069.6982	227	1	ITPKB		ITPKB	227	1
4_MACS_peak_29306_lociStitched	chr7	25998581	26011629	4	10626	39316.2336	228	1		MIR148A	MIR148A	228	1
5_MACS_peak_18628_lociStitched	chr2	191320155	191335551	5	10588	23010.8616	229	1	MFSD6		MFSD6	229	1
3_MACS_peak_7663_lociStitched	chr12	92528317	92541180	3	10560	36831.9142	230	1	BTG1		BTG1	230	1
5_MACS_peak_14907_lociStitched	chr19	2255556	2271790	5	10517	30265.0462	231	1	OAZ1,JSRP1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,C19orf35,LINGO3	OAZ1	231	1
4_MACS_peak_18344_lociStitched	chr2	165608941	165619933	4	10504	23400.8688	232	1	COBLL1		SNORA70F	232	1
6_MACS_peak_3845_lociStitched	chr10	11710888	11730764	6	10486	22221.368	233	1			ECHDC3	233	1
2_MACS_peak_34061_lociStitched	chrX	40026224	40036946	2	10481	20009.3964	234	1	BCOR		BCOR	234	1
9_MACS_peak_34544_lociStitched	chrX	128902957	128921983	9	10480	21546.945	235	1	XPNPEP2,SASH3		SASH3	235	1
5_MACS_peak_18243_lociStitched	chr2	157185499	157200249	5	10452	42370.85	236	1	NR4A2		NR4A2	236	1
4_MACS_peak_22774_lociStitched	chr3	124859988	124874228	4	10449	19792.176	237	1	SLC12A8		SLC12A8	237	1
5_MACS_peak_3376_lociStitched	chr1	226840031	226852459	5	10448	15187.016	238	1	ITPKB		ITPKB	238	1
11_MACS_peak_22417_lociStitched	chr3	98477660	98498084	11	10426	16757.892	239	1	ST3GAL6		ST3GAL6	239	1
8_MACS_peak_18453_lociStitched	chr2	173410585	173424251	8	10406	21361.3246	240	1	PDK1		PDK1	240	1
11_MACS_peak_19802_lociStitched	chr20	46115233	46135301	11	10403	22434.0172	241	1	NCOA3		NCOA3	241	1
2_MACS_peak_18551_lociStitched	chr2	182168624	182179668	2	10357	25369.1724	242	1			ITGA4	242	1
6_MACS_peak_26829_lociStitched	chr5	180226463	180239038	6	10347	19649.695	243	1	MGAT1	LOC729678,ZFP62	MGAT1	243	1
8_MACS_peak_14396_lociStitched	chr18	30339596	30353125	8	10330	14118.8644	244	1	KLHL14		KLHL14	244	1
4_MACS_peak_5262_lociStitched	chr11	10323920	10339776	4	10302	19669.368	245	1	ADM	SBF2	ADM	245	1
6_MACS_peak_23961_lociStitched	chr4	38062019	38080899	6	10279	17937.888	246	1	TBC1D1		PTTG2	246	1
11_MACS_peak_18791_lociStitched	chr2	202116786	202133060	11	10260	25516.0046	247	1	CASP8		CASP8	247	1
6_MACS_peak_24939_lociStitched	chr4	153554140	153566654	6	10133	16642.3686	248	1	TMEM154		TMEM154	248	1
7_MACS_peak_3042_lociStitched	chr1	204672045	204685958	7	10127	18625.3331	249	1		LRRN2	LRRN2	249	1
7_MACS_peak_20115_lociStitched	chr21	19153088	19169188	7	10127	18244.52	250	1	C21orf91		C21orf91	250	1
9_MACS_peak_15822_lociStitched	chr19	40909500	40932536	9	10120	23996.6012	251	1	PRX,SERTAD1	SPTBN4,HIPK4,SERTAD3,BLVRB	PRX	251	1
5_MACS_peak_2981_lociStitched	chr1	203264843	203278502	5	10118	31844.5926	252	1	BTG2,LOC730227	FMOD	LOC730227	252	1
4_MACS_peak_7999_lociStitched	chr12	108953450	108964384	4	10049	16606.5592	253	1	ISCU,SART3	FICD,TMEM119	ISCU	253	1
7_MACS_peak_1310_lociStitched	chr1	68206952	68226204	7	10040	14679.65	254	1	GNG12		GADD45A	254	1
7_MACS_peak_26132_lociStitched	chr5	122847124	122860484	7	9998	21235.72	255	1	CSNK1G3		CSNK1G3	255	1
5_MACS_peak_13566_lociStitched	chr17	55729767	55744360	5	9998	14922.8018	256	1	MSI2		MRPS23	256	1
2_MACS_peak_32142_lociStitched	chr8	141597944	141609629	2	9992	31690.8885	257	1	EIF2C2		EIF2C2	257	1
5_MACS_peak_9088_lociStitched	chr13	114779515	114794416	5	9937	18463.8291	258	1	RASA3		RASA3	258	1
8_MACS_peak_3345_lociStitched	chr1	226308815	226322830	8	9920	28184.165	259	1			ACBD3	259	1
4_MACS_peak_31721_lociStitched	chr8	103815948	103828638	4	9905	22142.781	260	1		AZIN1	AZIN1	260	1
2_MACS_peak_13311_lociStitched	chr17	43298405	43309198	2	9866	24354.4045	261	1	FMNL1	LOC100133991,C17orf46	FMNL1	261	1
3_MACS_peak_28306_lociStitched	chr6	108878237	108888946	3	9859	42960.2244	262	1	FOXO3		FOXO3	262	1
5_MACS_peak_11238_lociStitched	chr15	90633389	90646403	5	9851	15480.153	263	1	IDH2		IDH2	263	1
11_MACS_peak_493_lociStitched	chr1	26436978	26453797	11	9815	17363.9356	264	1	PDIK1L	GRRP1,ZNF593,TRIM63	PDIK1L	264	1
4_MACS_peak_2400_lociStitched	chr1	159036102	159048223	4	9812	27536.4878	265	1	AIM2		AIM2	265	1
2_MACS_peak_19029_lociStitched	chr2	227655474	227666616	2	9800	21494.0322	266	1	IRS1	RHBDD1	IRS1	266	1
5_MACS_peak_2348_lociStitched	chr1	156709897	156722534	5	9783	16416.7267	267	1	MRPL24,HDGF	C1orf66,PRCC,CRABP2,ISG20L2	MRPL24	267	1
8_MACS_peak_28533_lociStitched	chr6	126127070	126141945	8	9783	15353.975	268	1	NCOA7		NCOA7	268	1
7_MACS_peak_25850_lociStitched	chr5	95143694	95160607	7	9781	19723.9406	269	1	GLRX	C5orf27	GLRX	269	1
5_MACS_peak_26319_lociStitched	chr5	133975409	133986427	5	9777	25487.9394	270	1	SEC24A	SAR1B	SEC24A	270	1
3_MACS_peak_2690_lociStitched	chr1	178308404	178320028	3	9770	16198.044	271	1	RASAL2		RASAL2	271	1
4_MACS_peak_31953_lociStitched	chr8	126236461	126250103	4	9755	19834.1038	272	1	NSMCE2		NSMCE2	272	1
6_MACS_peak_31046_lociStitched	chr8	29081913	29096814	6	9752	21736.0887	273	1	KIF13B		KIF13B	273	1
5_MACS_peak_18985_lociStitched	chr2	220109488	220120208	5	9743	20271.52	274	1	STK16,TUBA4B,GLB1L,TUBA4A	ZFAND2B,ANKZF1,DNAJB2,ABCB6,ATG9A,MIR153-1	TUBA4B	274	1
2_MACS_peak_33634_lociStitched	chr9	134542848	134555905	2	9717	30494.6235	275	1	RAPGEF1		RAPGEF1	275	1
4_MACS_peak_16888_lociStitched	chr2	43394883	43407226	4	9714	31048.8165	276	1		LOC100129726,ZFP36L2	ZFP36L2	276	1
6_MACS_peak_19597_lociStitched	chr20	35088934	35101913	6	9694	17276.3469	277	1	DLGAP4		DLGAP4	277	1
1_MACS_peak_2986_lociStitched	chr1	203288638	203298316	1	9679	29878.8894	278	1		BTG2,LOC730227,FMOD	BTG2	278	1
5_MACS_peak_14830_lociStitched	chr19	1239663	1254614	5	9666	21403.8516	279	1	ATP5D,MIDN	STK11,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	MIDN	279	1
4_MACS_peak_13982_lociStitched	chr17	75455178	75469942	4	9662	19405.8016	280	1	SEPT9	SEPT9	SEPT9	280	1
3_MACS_peak_3439_lociStitched	chr1	230239052	230249540	3	9648	20281.6944	281	1	GALNT2		GALNT2	281	1
3_MACS_peak_32690_lociStitched	chr9	37136447	37146744	3	9641	12829.0323	282	1	ZCCHC7		ZCCHC7	282	1
12_MACS_peak_17867_lociStitched	chr2	112230471	112244494	12	9639	15513.6449	283	1	LOC541471		LOC541471	283	1
5_MACS_peak_3450_lociStitched	chr1	230275736	230287612	5	9634	23626.1144	284	1	GALNT2		GALNT2	284	1
8_MACS_peak_5855_lociStitched	chr11	67030400	67048047	8	9627	21929.9269	285	1	ADRBK1	ANKRD13D,SSH3,LOC100130987	ADRBK1	285	1
11_MACS_peak_21748_lociStitched	chr3	32008643	32024415	11	9621	14909.2716	286	1	ZNF860,OSBPL10		ZNF860	286	1
4_MACS_peak_19070_lociStitched	chr2	231729383	231740287	4	9605	13655.0792	287	1	ITM2C	GPR55	ITM2C	287	1
6_MACS_peak_17130_lociStitched	chr2	60771969	60784113	6	9605	12391.7376	288	1	BCL11A		BCL11A	288	1
1_MACS_peak_1874_lociStitched	chr1	118294951	118304517	1	9567	26154.4006	289	1			FAM46C	289	1
9_MACS_peak_32707_lociStitched	chr9	37323906	37339322	9	9490	13495.1664	290	1	ZCCHC7		GRHPR	290	1
6_MACS_peak_18109_lociStitched	chr2	136730688	136744340	6	9478	25800.9148	291	1	DARS		DARS	291	1
8_MACS_peak_22300_lociStitched	chr3	69128604	69144182	8	9439	16797.7574	292	1	ARL6IP5,UBA3	MIR3136,TMF1,LMOD3	ARL6IP5	292	1
3_MACS_peak_7629_lociStitched	chr12	89738215	89749023	3	9399	21885.1192	293	1	DUSP6		DUSP6	293	1
5_MACS_peak_8942_lociStitched	chr13	78484396	78495177	5	9379	16373.1047	294	1	EDNRB		EDNRB	294	1
8_MACS_peak_15105_lociStitched	chr19	7399942	7415447	8	9361	21150.3705	295	1		ARHGEF18	ARHGEF18	295	1
7_MACS_peak_7197_lociStitched	chr12	51312071	51325678	7	9355	16015.439	296	1	METTL7A	HIGD1C	METTL7A	296	1
7_MACS_peak_1575_lociStitched	chr1	93415393	93428604	7	9348	17334.1531	297	1	FAM69A		FAM69A	297	1
6_MACS_peak_31966_lociStitched	chr8	126340242	126355947	6	9338	15263.6895	298	1	NSMCE2		TRIB1	298	1
2_MACS_peak_25074_lociStitched	chr4	185200746	185210664	2	9335	29653.8282	299	1			ENPP6	299	1
2_MACS_peak_2298_lociStitched	chr1	155944811	155954242	2	9325	20155.9332	300	1	ARHGEF2	RXFP4,SCARNA4,KIAA0907,SSR2	ARHGEF2	300	1
7_MACS_peak_13906_lociStitched	chr17	74257751	74269648	7	9306	31216.5383	301	1	FAM100B	RNF157,QRICH2	FAM100B	301	1
1_MACS_peak_8371_lociStitched	chr12	125397829	125407132	1	9304	51012.0702	302	1	UBC	SCARB1	UBC	302	1
3_MACS_peak_1385_lociStitched	chr1	81696958	81706861	3	9297	20220.9357	303	1			LPHN2	303	1
4_MACS_peak_3098_lociStitched	chr1	206729716	206740839	4	9288	16171.7297	304	1	RASSF5	LGTN	RASSF5	304	1
7_MACS_peak_28493_lociStitched	chr6	119656258	119674820	7	9263	28282.9194	305	1	MAN1A1		MAN1A1	305	1
7_MACS_peak_20961_lociStitched	chr22	37762383	37775476	7	9260	32102.7267	306	1	ELFN2		ELFN2	306	1
6_MACS_peak_11841_lociStitched	chr16	22195184	22212022	6	9252	24192.8384	307	1		EEF2K	EEF2K	307	1
3_MACS_peak_29859_lociStitched	chr7	81413231	81425558	3	9245	21637.5831	308	1		HGF	HGF	308	1
2_MACS_peak_25220_lociStitched	chr5	6479048	6488495	2	9237	22038.9063	309	1	UBE2QL1		UBE2QL1	309	1
10_MACS_peak_14305_lociStitched	chr18	14208144	14222629	10	9219	11857.421	310	1			ZNF519	310	1
4_MACS_peak_21311_lociStitched	chr22	50352607	50364797	4	9199	18031.448	311	1	PIM3	CRELD2,ALG12	PIM3	311	1
5_MACS_peak_5142_lociStitched	chr11	1865850	1878732	5	9196	25590.093	312	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	312	1
3_MACS_peak_10979_lociStitched	chr15	75331413	75342008	3	9184	22131.8955	313	1	PPCDC	SCAMP5	PPCDC	313	1
6_MACS_peak_20267_lociStitched	chr21	36593839	36608037	6	9170	17527.431	314	1			RUNX1	314	1
8_MACS_peak_33234_lociStitched	chr9	112861050	112875969	8	9139	15350.1591	315	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	315	1
3_MACS_peak_25894_lociStitched	chr5	95288784	95298790	3	9122	33916.3376	316	1	ELL2		ELL2	316	1
3_MACS_peak_8831_lociStitched	chr13	50695542	50705494	3	9118	38446.5664	317	1	DLEU2	DLEU1,ST13P4	DLEU2	317	1
5_MACS_peak_5764_lociStitched	chr11	65336059	65348515	5	9118	15297.2136	318	1	SSSCA1,FAM89B,EHBP1L1	SCYL1,PCNXL3,LTBP3,KCNK7,MAP3K11	EHBP1L1	318	1
4_MACS_peak_30418_lociStitched	chr7	134670688	134682311	4	9043	20471.5899	319	1	AGBL3		AGBL3	319	1
2_MACS_peak_12164_lociStitched	chr16	66549488	66559749	2	9040	22061.15	320	1	TK2	CKLF,CMTM1	TK2	320	1
5_MACS_peak_527_lociStitched	chr1	27018505	27028435	5	9039	21305.808	321	1	ARID1A		ARID1A	321	1
4_MACS_peak_33573_lociStitched	chr9	132646198	132657044	4	9034	20587.8772	322	1	FNBP1	USP20,C9orf78	USP20	322	1
1_MACS_peak_10635_lociStitched	chr15	56656834	56665864	1	9031	14879.634	323	1	TEX9		TEX9	323	1
3_MACS_peak_929_lociStitched	chr1	44296514	44305832	3	9013	23897.8746	324	1	ST3GAL3		ARTN	324	1
4_MACS_peak_30656_lociStitched	chr7	150100681	150113597	4	8971	19109.222	325	1	LOC728743	REPIN1,ZNF775,LOC285972,GIMAP8	LOC728743	325	1
4_MACS_peak_23065_lociStitched	chr3	151910863	151923614	4	8951	15145.6378	326	1			MBNL1	326	1
3_MACS_peak_15236_lociStitched	chr19	11196109	11207836	3	8948	26627.3262	327	1	LDLR		LDLR	327	1
4_MACS_peak_15678_lociStitched	chr19	35695004	35707882	4	8944	29804.8432	328	1		FXYD5,LSR,FAM187B	FAM187B	328	1
1_MACS_peak_24658_lociStitched	chr4	121987341	121996250	1	8910	29153.8116	329	1	C4orf31		C4orf31	329	1
9_MACS_peak_13137_lociStitched	chr17	38074144	38085348	9	8910	14152.8928	330	1	GSDMB,ORMDL3	ZPBP2,LOC728129,GSDMA,GSDMB	ORMDL3	330	1
3_MACS_peak_31841_lociStitched	chr8	119571147	119580717	3	8894	27204.639	331	1	SAMD12		SAMD12	331	1
2_MACS_peak_13589_lociStitched	chr17	56407774	56417551	2	8851	21856.4835	332	1	MIR142	MPO,BZRAP1,SUPT4H1	MIR142	332	1
1_MACS_peak_17541_lociStitched	chr2	87781724	87790556	1	8833	19368.576	333	1	NCRNA00152		NCRNA00152	333	1
4_MACS_peak_1756_lociStitched	chr1	111173000	111182235	4	8824	17430.139	334	1		KCNA2,KCNA3	KCNA2	334	1
2_MACS_peak_32883_lociStitched	chr9	73025814	73037050	2	8793	57359.78	335	1	KLF9		KLF9	335	1
5_MACS_peak_14886_lociStitched	chr19	2047646	2062628	5	8761	18450.333	336	1	MKNK2	IZUMO4,BTBD2,MOBKL2A	MKNK2	336	1
9_MACS_peak_31619_lociStitched	chr8	98654777	98670608	9	8754	23064.1839	337	1	MTDH		MTDH	337	1
4_MACS_peak_15960_lociStitched	chr19	44280694	44289631	4	8743	14845.2507	338	1	KCNN4	ZNF283,C19orf61,LYPD5	KCNN4	338	1
7_MACS_peak_31445_lociStitched	chr8	81068608	81084480	7	8735	16960.8192	339	1	TPD52		TPD52	339	1
6_MACS_peak_9611_lociStitched	chr14	70072902	70086378	6	8733	13884.3228	340	1	KIAA0247	C14orf162	KIAA0247	340	1
4_MACS_peak_24924_lociStitched	chr4	153452187	153461154	4	8730	25339.8453	341	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	341	1
5_MACS_peak_27494_lociStitched	chr6	32152661	32165007	5	8723	24142.603	342	1	PBX2,GPSM3,NOTCH4	PPT2,EGFL8,RNF5,RNF5P1,PRRT1,LOC100507547,AGPAT1,AGER	PBX2	342	1
3_MACS_peak_13320_lociStitched	chr17	43384705	43395651	3	8713	15469.9818	343	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	343	1
8_MACS_peak_34050_lociStitched	chrX	39955646	39969361	8	8705	10715.5295	344	1	BCOR		BCOR	344	1
5_MACS_peak_5582_lociStitched	chr11	60671834	60684663	5	8704	15501.2807	345	1	TMEM109,PRPF19	ZP1,TMEM132A,GPR44,SLC15A3	TMEM109	345	1
4_MACS_peak_28269_lociStitched	chr6	106585622	106596661	4	8701	21213.6463	346	1		PRDM1	PRDM1	346	1
3_MACS_peak_24032_lociStitched	chr4	40302640	40312178	3	8696	15226.4632	347	1		CHRNA9	CHRNA9	347	1
6_MACS_peak_19730_lociStitched	chr20	43270615	43282025	6	8695	15921.514	348	1	ADA	LOC79015	ADA	348	1
3_MACS_peak_23303_lociStitched	chr3	176911589	176920306	3	8689	31928.6276	349	1	TBL1XR1		TBL1XR1	349	1
3_MACS_peak_10613_lociStitched	chr15	52965183	52976651	3	8689	25015.1484	350	1	KIAA1370		KIAA1370	350	1
4_MACS_peak_24778_lociStitched	chr4	141671692	141683476	4	8685	33648.0336	351	1	TBC1D9		TBC1D9	351	1
3_MACS_peak_14892_lociStitched	chr19	2082381	2091228	3	8679	13251.9213	352	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	352	1
6_MACS_peak_16930_lociStitched	chr2	46768492	46779935	6	8669	19027.4204	353	1	RHOQ	ATP6V1E2	RHOQ	353	1
4_MACS_peak_1276_lociStitched	chr1	66836080	66848653	4	8667	14831.1108	354	1	PDE4B		PDE4B	354	1
8_MACS_peak_23248_lociStitched	chr3	171851159	171865605	8	8667	11592.915	355	1	FNDC3B		FNDC3B	355	1
5_MACS_peak_12916_lociStitched	chr17	27214962	27230060	5	8666	21011.8866	356	1	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	356	1
6_MACS_peak_14521_lociStitched	chr18	46472308	46482885	6	8631	13566.0602	357	1	SMAD7	SMAD7	SMAD7	357	1
5_MACS_peak_11319_lociStitched	chr15	93443077	93452036	5	8617	18391.0352	358	1	CHD2,MIR3175	LOC100507217	MIR3175	358	1
6_MACS_peak_20708_lociStitched	chr22	24176729	24190885	6	8598	18426.8652	359	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	359	1
5_MACS_peak_8292_lociStitched	chr12	123410493	123423127	5	8595	15355.3636	360	1	ABCB9	OGFOD2,ARL6IP4,VPS37B	ABCB9	360	1
2_MACS_peak_6354_lociStitched	chr11	115089091	115101080	2	8576	40411.3223	361	1	CADM1		CADM1	361	1
4_MACS_peak_20378_lociStitched	chr21	44580298	44589180	4	8559	19518.195	362	1	CRYAA		CRYAA	362	1
1_MACS_peak_8601_lociStitched	chr13	35515488	35524045	1	8558	17026.7186	363	1	NBEA		NBEA	363	1
4_MACS_peak_823_lociStitched	chr1	40236292	40247724	4	8530	20985.7224	364	1	BMP8B,OXCT2	PPIE	OXCT2	364	1
4_MACS_peak_15004_lociStitched	chr19	4058084	4068424	4	8528	18968.73	365	1	ZBTB7A		ZBTB7A	365	1
4_MACS_peak_31986_lociStitched	chr8	126613204	126622644	4	8513	15755.36	366	1			TRIB1	366	1
4_MACS_peak_15910_lociStitched	chr19	42616583	42628313	4	8513	13145.811	367	1	POU2F2	ZNF574,GRIK5,MIR4323	POU2F2	367	1
2_MACS_peak_21062_lociStitched	chr22	39540036	39548719	2	8490	27175.1851	368	1	CBX7	APOBEC3H	CBX7	368	1
4_MACS_peak_9512_lociStitched	chr14	61937720	61952310	4	8483	28857.561	369	1	PRKCH		PRKCH	369	1
5_MACS_peak_33183_lociStitched	chr9	108017672	108027520	5	8481	11662.9864	370	1	SLC44A1		SLC44A1	370	1
2_MACS_peak_33469_lociStitched	chr9	130538315	130549161	2	8464	23048.8346	371	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	371	1
1_MACS_peak_7862_lociStitched	chr12	102870781	102879237	1	8457	20463.52	372	1	IGF1		IGF1	372	1
3_MACS_peak_32056_lociStitched	chr8	129277999	129287275	3	8455	19047.3384	373	1			MIR1208	373	1
7_MACS_peak_21013_lociStitched	chr22	38699274	38714403	7	8443	17936.9424	374	1	CSNK1E	TMEM184B	CSNK1E	374	1
6_MACS_peak_16529_lociStitched	chr2	16830545	16840584	6	8402	12138.1549	375	1	FAM49A		FAM49A	375	1
6_MACS_peak_20675_lociStitched	chr22	23478185	23488661	6	8392	17749.4868	376	1	RAB36,RTDR1	BCR	RTDR1	376	1
15_MACS_peak_21950_lociStitched	chr3	45680701	45700107	15	8388	10904.2314	377	1	LIMD1	SACM1L,LOC644714	LOC644714	377	1
2_MACS_peak_6939_lociStitched	chr12	31736422	31745093	2	8378	22104.9803	378	1	DENND5B		DENND5B	378	1
5_MACS_peak_3018_lociStitched	chr1	204481827	204494287	5	8373	21285.418	379	1	MDM4	PIK3C2B	MDM4	379	1
3_MACS_peak_31878_lociStitched	chr8	124044376	124055298	3	8362	19428.0536	380	1	DERL1	WDR67	DERL1	380	1
4_MACS_peak_33578_lociStitched	chr9	132749271	132761828	4	8362	17405.2577	381	1	FNBP1		FNBP1	381	1
2_MACS_peak_6846_lociStitched	chr12	26306222	26316724	2	8331	19241.7644	382	1		SSPN,BHLHE41	BHLHE41	382	1
4_MACS_peak_25285_lociStitched	chr5	32272792	32283917	4	8316	20065.05	383	1	MTMR12		MTMR12	383	1
7_MACS_peak_33867_lociStitched	chrX	7000284	7010886	7	8310	11994.0426	384	1	HDHD1		HDHD1	384	1
6_MACS_peak_14070_lociStitched	chr17	78226431	78238395	6	8306	20728.8264	385	1	SLC26A11,RNF213	SGSH	RNF213	385	1
4_MACS_peak_10532_lociStitched	chr15	45011444	45023167	4	8302	22366.3117	386	1		B2M,TRIM69,PATL2	TRIM69	386	1
7_MACS_peak_31925_lociStitched	chr8	125612791	125627056	7	8286	12347.784	387	1	MTSS1		NDUFB9	387	1
4_MACS_peak_20249_lociStitched	chr21	36254901	36263517	4	8283	24204.0672	388	1	RUNX1		RUNX1	388	1
4_MACS_peak_28249_lociStitched	chr6	105927922	105938450	4	8274	17811.2704	389	1			PREP	389	1
3_MACS_peak_2763_lociStitched	chr1	182991008	182999695	3	8273	15507.1637	390	1	LAMC1		LAMC1	390	1
10_MACS_peak_31788_lociStitched	chr8	107667867	107682873	10	8251	17870.6454	391	1	OXR1		OXR1	391	1
6_MACS_peak_23195_lociStitched	chr3	169657239	169668210	6	8247	11817.9612	392	1	LOC100128164	SAMD7,SEC62	LOC100128164	392	1
4_MACS_peak_10338_lociStitched	chr15	31726351	31737701	4	8238	19991.89	393	1			KLF13	393	1
2_MACS_peak_21260_lociStitched	chr22	46446725	46455290	2	8236	20036.1045	394	1	LOC150381,C22orf26	LOC730668,LOC400931,MIR3619,LOC100271722	C22orf26	394	1
9_MACS_peak_3830_lociStitched	chr10	11644735	11657625	9	8230	18976.658	395	1	USP6NL		USP6NL	395	1
3_MACS_peak_28273_lociStitched	chr6	106609699	106618105	3	8217	28617.3864	396	1			PRDM1	396	1
4_MACS_peak_30602_lociStitched	chr7	144044989	144053860	4	8209	20690.7204	397	1	ARHGEF5	OR2A42,NOBOX	ARHGEF5	397	1
7_MACS_peak_546_lociStitched	chr1	27106183	27115894	7	8209	15053.9922	398	1	ARID1A,PIGV	ZDHHC18	PIGV	398	1
4_MACS_peak_2661_lociStitched	chr1	175151736	175162880	4	8208	19356.0136	399	1	KIAA0040		KIAA0040	399	1
4_MACS_peak_19156_lociStitched	chr2	240174857	240190440	4	8206	22863.3776	400	1	HDAC4	MIR4269	MIR4269	400	1
3_MACS_peak_2363_lociStitched	chr1	157489412	157497848	3	8193	17476.8612	401	1	FCRL5		FCRL5	401	1
5_MACS_peak_14747_lociStitched	chr18	77152919	77166384	5	8187	18465.901	402	1	NFATC1		NFATC1	402	1
4_MACS_peak_16806_lociStitched	chr2	39345886	39357567	4	8183	22966.0141	403	1	SOS1		SOS1	403	1
4_MACS_peak_21216_lociStitched	chr22	43659084	43669786	4	8181	15169.0148	404	1	SCUBE1		SCUBE1	404	1
5_MACS_peak_26090_lociStitched	chr5	118603542	118614508	5	8171	15089.216	405	1	TNFAIP8		TNFAIP8	405	1
4_MACS_peak_31361_lociStitched	chr8	71125335	71133979	4	8168	11476.6388	406	1	NCOA2		PRDM14	406	1
4_MACS_peak_31998_lociStitched	chr8	128219044	128228638	4	8166	18945.2718	407	1			POU5F1B	407	1
3_MACS_peak_7517_lociStitched	chr12	72079210	72088895	3	8139	14320.241	408	1	TMEM19	THAP2,ZFC3H1	TMEM19	408	1
7_MACS_peak_2709_lociStitched	chr1	179049148	179061673	7	8136	14258.46	409	1	TOR3A		TOR3A	409	1
11_MACS_peak_19439_lociStitched	chr20	25268448	25281297	11	8134	13864.071	410	1	PYGB,ABHD12		PYGB	410	1
1_MACS_peak_15926_lociStitched	chr19	42783277	42791400	1	8124	14212.8131	411	1	CIC	PRR19,TMEM145,MEGF8,GSK3A,ERF,PAFAH1B3	CIC	411	1
6_MACS_peak_14642_lociStitched	chr18	56627722	56643631	6	8124	17065.5843	412	1	ZNF532		LOC390858	412	1
2_MACS_peak_24945_lociStitched	chr4	153581027	153589301	2	8117	19826.1588	413	1	TMEM154		TMEM154	413	1
