GENE_ID	locusLine	bin_1_19_0EX5_0229Kronos_MM1S-KB-24hr-1_H3K27Ac_hs-dm_i39.bam
NM_021813	chr6(.):90631246-91011562	0.2432
NM_001455	chr6(.):108877068-109010971	2.2165
NM_201559	chr6(.):108876025-109010971	2.1999
NM_032131	chr6(.):109164618-109300352	1.1351
NM_173674	chr6(.):117798819-117896020	0.6222
NM_153235	chr6(.):139556198-139618208	1.1916
NM_006734	chr6(.):143067603-143271338	0.3856
NM_024630	chr6(.):157797556-158099977	0.4758
NM_020185	chr6(.):287100-356355	2.9634
NM_001195291	chr6(.):2943392-2977399	0.2284
NR_026855	chr6(.):2983200-2996405	3.1918
NM_003804	chr6(.):3072057-3120421	0.0817
NR_033884	chr6(.):3015389-3030005	2.3843
NM_001012983	chr6(.):3040617-3051034	0.0364
NM_001145549	chr6(.):7876482-7915310	5.0314
NM_030810	chr6(.):7876482-7916047	4.9573
NM_032744	chr6(.):11708887-11784280	0.6557
NM_001143964	chr6(.):13300183-13333787	0.3067
NM_005319	chr6(.):26050967-26061699	2.514
NM_003537	chr6(.):26026816-26037288	2.2463
NM_003544	chr6(.):26022123-26032480	1.59
NM_021062	chr6(.):26038454-26048885	2.0109
NM_003531	chr6(.):26040638-26051097	2.0295
NM_005325	chr6(.):26012259-26023040	1.0172
NM_003538	chr6(.):26016906-26027278	1.651
NM_003513	chr6(.):26028319-26038796	1.5792
NM_003529	chr6(.):26015717-26026186	1.1303
NM_003526	chr6(.):26118694-26129132	3.0796
NM_021065	chr6(.):26194011-26204471	3.7138
NM_003530	chr6(.):26192011-26204464	3.1356
NM_138720	chr6(.):26153348-26176576	1.6415
NM_003523	chr6(.):26179023-26189458	0.7999
NM_003539	chr6(.):26183937-26194304	0.9109
NM_003545	chr6(.):26199872-26210249	2.4931
NM_021063	chr6(.):26153348-26163871	2.2819
NM_005321	chr6(.):26151558-26162343	2.2201
NM_003512	chr6(.):26119372-26129918	3.0496
NM_005323	chr6(.):26102639-26113364	0.4675
NM_003522	chr6(.):26194786-26205216	4.3637
NM_003518	chr6(.):26211427-26221872	1.6224
NM_021052	chr6(.):26212147-26222711	1.6053
NM_003543	chr6(.):26280353-26290727	1.5672
NM_003532	chr6(.):26220382-26230844	0.9725
NM_003524	chr6(.):26246878-26257303	3.2043
NM_003534	chr6(.):26266145-26276612	3.7424
NM_003547	chr6(.):26241838-26252205	2.7925
NM_003540	chr6(.):26235653-26246021	0.1134
NM_021018	chr6(.):26245369-26255835	3.1953
NM_005320	chr6(.):26229439-26240216	1.0164
NM_003525	chr6(.):26268203-26278640	3.747
NM_001145008	chr6(.):26397464-26420444	0.2454
NM_001197240	chr6(.):26378328-26400100	0.4104
NM_001197247	chr6(.):26360397-26383540	1.5666
NM_001197238	chr6(.):26378323-26400100	0.4104
NM_007047	chr6(.):26360397-26383548	1.5681
NM_001197237	chr6(.):26378438-26400100	0.4109
NM_001197248	chr6(.):26360469-26383540	1.5416
NM_001197246	chr6(.):26363405-26383540	0.6513
NM_021064	chr6(.):27095816-27106314	2.1976
NM_080593	chr6(.):27101071-27119637	1.875
NM_080596	chr6(.):27109907-27120346	1.7248
NR_036096	chr6(.):27110404-27120467	1.7821
NM_021058	chr6(.):27095094-27105575	2.1947
NM_003495	chr6(.):27102087-27112457	1.0689
NM_021066	chr6(.):27777079-27787518	2.0166
NM_003536	chr6(.):27772841-27783314	2.9818
NM_003509	chr6(.):27770976-27781445	2.1294
NM_003519	chr6(.):27770256-27780709	2.0884
NM_003521	chr6(.):27777821-27788267	1.8958
NM_003520	chr6(.):27801439-27811888	3.2734
NM_003511	chr6(.):27828106-27838576	0.8523
NM_003533	chr6(.):27834622-27845099	0.3892
NM_003510	chr6(.):27800657-27811117	3.2789
NM_003541	chr6(.):27793951-27804305	1.0486
NM_005322	chr6(.):27829569-27840359	0.8984
NM_021968	chr6(.):27786902-27797258	1.0126
NM_003546	chr6(.):27835925-27846289	0.1705
NM_003587	chr6(.):30615895-30645830	0.1479
NM_001031722	chr6(.):30589662-30619598	0.295
NR_033823	chr6(.):30589612-30619598	0.2948
NM_001161376	chr6(.):30609815-30625987	0.4404
NM_002714	chr6(.):30563181-30590020	1.4923
NM_014046	chr6(.):30580485-30599174	2.1218
NM_133471	chr6(.):30639165-30660672	1.8595
NM_001134870	chr6(.):30639165-30660093	1.9103
NM_007243	chr6(.):30650825-30663769	2.04
NR_030615	chr6(.):30547108-30557194	0.058
NM_178014	chr6(.):30683156-30698195	1.5028
NM_021246	chr6(.):31678132-31690581	0.0656
NM_138275	chr6(.):31686160-31697851	0.8193
NR_033488	chr6(.):31649725-31675850	0.3651
NM_013974	chr6(.):31689816-31703039	1.2849
NM_025262	chr6(.):31639460-31653150	0.1512
NM_001288	chr6(.):31693357-31709341	3.9255
NM_001003693	chr6(.):31669683-31683372	0.6335
NM_021160	chr6(.):31649725-31676137	0.3613
NR_024541	chr6(.):31674752-31686842	0.0615
NM_025261	chr6(.):31681424-31694510	0.0562
NM_001039651	chr6(.):31725772-31737624	0.0922
NM_025258	chr6(.):31728370-31750108	0.6781
NR_002742	chr6(.):31799852-31809916	1.4783
NM_000434	chr6(.):31821828-31835709	0.3578
NM_021177	chr6(.):31760173-31779743	1.0458
NR_002745	chr6(.):31798039-31808103	1.6899
NM_001178045	chr6(.):31825969-31850448	0.2235
NM_001040438	chr6(.):31797692-31812541	1.2071
NM_005345	chr6(.):31778290-31790719	1.2587
NM_005527	chr6(.):31772395-31787835	0.5478
NM_001178044	chr6(.):31825969-31851823	0.2151
NM_006295	chr6(.):31740296-31768712	1.5038
NM_005346	chr6(.):31790511-31803031	2.281
NM_006120	chr6(.):32911390-32925899	0.6284
NM_002119	chr6(.):32966959-32982389	0.0408
NM_002118	chr6(.):32897405-32913847	0.6371
NM_005104	chr6(.):32931436-32954282	3.9673
NM_001113182	chr6(.):32933664-32954282	4.3906
NM_001199455	chr6(.):32934371-32954282	4.545
NM_001199456	chr6(.):32935860-32954282	4.8006
NM_001164267	chr6(.):33241879-33262304	0.2569
NM_022551	chr6(.):33234851-33249281	0.8636
NM_172209	chr6(.):33262471-33287164	1.8634
NM_004761	chr6(.):33254430-33272176	0.9941
NM_172208	chr6(.):33266409-33287164	2.1348
NM_003782	chr6(.):33239916-33251602	0.2887
NR_024517	chr6(.):33281334-33295793	2.6841
NM_014260	chr6(.):33252377-33263711	0.3721
NM_005453	chr6(.):33277181-33290512	2.5657
NM_001145338	chr6(.):33277181-33290719	2.61
NM_022553	chr6(.):33213048-33244662	0.5931
NM_001185181	chr6(.):33252411-33263709	0.3731
NR_001444	chr6(.):33327513-33339139	0.0342
NM_000322	chr6(.):42659332-42695358	0.0752
NM_003192	chr6(.):42707233-42718884	1.2626
NR_037141	chr6(.):42690313-42700932	0.1095
NM_015349	chr6(.):42783793-42841296	0.0703
NM_001078177	chr6(.):44186362-44206888	0.4918
NM_178148	chr6(.):44216837-44230283	0.6972
NM_001078174	chr6(.):44182241-44206888	0.4337
NM_020745	chr6(.):44261462-44286063	0.122
NM_182539	chr6(.):44242896-44270458	0.042
NM_001137560	chr6(.):44233479-44252182	0.0594
NM_001078175	chr6(.):44186295-44206888	0.4939
NM_004556	chr6(.):44220902-44238525	2.1675
NM_007355	chr6(.):44209848-44226614	1.118
NM_002388	chr6(.):52123811-52154582	0.2028
NM_014051	chr6(.):52530883-52556385	1.0378
NR_024403	chr6(.):52524198-52538951	3.0428
NM_001402	chr6(.):74220472-74235755	2.5492
NM_002043	chr6(.):89962238-90029967	0.3766
NM_021244	chr6(.):90069334-90126995	0.4903
NM_182907	chr6(.):106541814-106562811	5.0372
NM_001198	chr6(.):106529194-106562814	5.2617
NM_002356	chr6(.):114173526-114189652	2.1051
NR_027060	chr6(.):114220550-114247806	0.0309
NM_020399	chr6(.):117876432-117928705	0.3013
NM_001017373	chr6(.):130460460-130549099	0.0921
NM_152552	chr6(.):130499132-130541494	0.1463
NM_006290	chr6(.):138183580-138209449	2.695
NM_006079	chr6(.):139688396-139700785	2.8271
NM_001168389	chr6(.):139688396-139700350	2.9267
NM_001168388	chr6(.):139688396-139700499	2.8921
NR_037463	chr6(.):157945163-157955232	0.0373
NM_145695	chr7(.):14210605-14886075	0.1171
NM_004080	chr7(.):14179673-14886075	0.1139
NM_030796	chr7(.):55533305-55645200	2.7375
NM_012301	chr7(.):77641373-79087890	0.1354
NR_033766	chr7(.):113721364-114338827	0.1282
NM_001145354	chr7(.):130789854-131186398	0.263
NM_001164458	chr7(.):149939300-150025758	0.2645
NM_182762	chr7(.):20169278-20262013	1.0515
NM_002214	chr7(.):20365724-20460382	0.4595
NM_002541	chr7(.):44641120-44753669	0.5405
NM_001003941	chr7(.):44641120-44721195	0.7366
NM_022748	chr7(.):47309751-47584199	0.393
NM_006060	chr7(.):50339377-50477798	0.4258
NM_012395	chr7(.):90333711-90844904	0.3499
NM_017621	chr7(.):102091666-102110321	0.6753
NM_182931	chr7(.):104649636-104759532	0.8495
NM_001098627	chr7(.):128575771-128595088	3.3125
NM_001098630	chr7(.):128572993-128595088	3.04
NM_032643	chr7(.):128573270-128595088	3.0285
NM_003344	chr7(.):129467994-129597789	0.6015
NR_015431	chr7(.):130623918-130798562	0.465
NR_024153	chr7(.):130623918-130796789	0.4687
NM_014149	chr7(.):134863589-134901316	0.1417
NM_173680	chr7(.):150071405-150100719	2.9386
NM_013321	chr7(.):2286404-2359099	0.0681
NM_003751	chr7(.):2389473-2425377	0.9728
NM_018641	chr7(.):2438258-2479216	0.641
NR_029597	chr7(.):25984538-25994606	3.0495
NM_018224	chr7(.):43673858-43774083	0.5843
NM_019082	chr7(.):44600402-44619137	0.2686
NM_182547	chr7(.):44613761-44626827	1.0152
NM_001123065	chr7(.):47689841-47706246	0.0688
NM_032831	chr7(.):102068995-102102268	3.5031
NM_024653	chr7(.):102031803-102072129	2.3519
NM_006234	chr7(.):102108547-102124381	0.3247
NM_152892	chr7(.):102100389-102118612	0.452
NR_027374	chr7(.):104530074-104572092	0.2051
NR_024586	chr7(.):104645988-104659588	6.1607
NM_002649	chr7(.):106500923-106552592	0.9454
NM_001166346	chr7(.):114557208-114568720	2.3664
NM_199072	chr7(.):114557208-114664970	1.2144
NM_018396	chr7(.):128111782-128147978	1.0534
NM_013332	chr7(.):128090883-128103472	0.3542
NM_199349	chr7(.):128525000-128555773	0.0777
NM_018295	chr7(.):134827765-134855967	2.3529
NR_024185	chr7(.):134845531-134860532	3.2111
NM_013400	chr7(.):150060878-150076133	6.7418
NM_014374	chr7(.):150063257-150076133	7.8068
NM_001142928	chr7(.):150015295-150040245	0.6436
NM_002889	chr7(.):150030406-150043763	0.058
NM_138434	chr7(.):150021937-150034811	0.0551
NR_027237	chr7(.):150097839-150114558	4.048
NM_175571	chr7(.):150142961-150181483	0.075
NR_034033	chr7(.):150125741-150150228	2.3452
NM_080838	chr8(.):134198311-134245053	0.7163
NM_004103	chr8(.):27163998-27321903	1.0642
NM_173176	chr8(.):27178053-27321903	1.1273
NM_173175	chr8(.):27178080-27321903	1.1275
NM_021623	chr8(.):38753752-38836430	1.6451
NM_018371	chr8(.):19256671-19545094	0.3274
NR_024040	chr8(.):19256671-19545261	0.3272
NM_006228	chr8(.):28169648-28205868	1.0433
NM_001010906	chr8(.):27874480-27946388	0.8978
NM_024787	chr8(.):33400272-33429643	1.3931
NR_027638	chr8(.):38849504-38967779	0.1058
NM_005079	chr8(.):80942104-81088836	1.0586
NM_024094	chr8(.):120841180-120873170	0.206
NM_022783	chr8(.):120880899-121068157	1.5022
NM_173685	chr8(.):126099082-126384367	0.2841
NM_003033	chr8(.):134462090-134589183	1.0017
NM_003970	chr8(.):1988157-2098380	1.4705
NM_022071	chr8(.):19166080-19258729	0.4891
NM_001174159	chr8(.):19166486-19258729	0.4913
NM_171982	chr8(.):27137403-27173834	0.1995
NM_018091	chr8(.):27945583-28053669	0.1102
NM_018660	chr8(.):28198101-28248977	0.6563
NR_026765	chr8(.):29573775-29610625	0.6969
NM_025115	chr8(.):33351235-33375656	0.3959
NM_001102401	chr8(.):33351235-33375703	0.3952
NM_024025	chr8(.):33443853-33462439	0.061
NM_001024381	chr8(.):38841326-38859041	0.3276
NM_153692	chr8(.):38826667-38851181	0.0562
NM_024410	chr8(.):103558847-103578245	0.0332
NM_003184	chr8(.):120738013-120850074	0.0819
NM_201378	chr8(.):144984320-145052697	0.6178
NM_032789	chr8(.):145046319-145065635	0.8582
NM_000445	chr8(.):144984320-145055913	0.62
NM_201381	chr8(.):144984320-145023905	0.8352
NM_201382	chr8(.):144984320-145023110	0.8469
NM_201383	chr8(.):144984320-145021692	0.8632
NM_201379	chr8(.):144984320-145033088	0.748
NM_001009184	chr8(.):145059225-145072583	0.7327
NM_201384	chr8(.):144984320-145018758	0.9318
NR_030383	chr8(.):145014358-145024447	1.4784
NM_201380	chr8(.):144984320-145030044	0.7956
NM_002839	chr9(.):8309245-10617723	0.0744
NM_053016	chr9(.):112537576-112718756	0.5935
NM_001037293	chr9(.):112398067-112718756	0.3515
NM_007203	chr9(.):112537576-112939791	0.6127
NM_001004065	chr9(.):112805877-112939791	0.7641
NM_005047	chr9(.):123573331-123610206	0.2902
NM_015033	chr9(.):132644465-132810473	0.4039
NM_198679	chr9(.):134447156-134590229	0.4227
NM_005312	chr9(.):134447156-134617925	0.5537
NR_033912	chr9(.):93820575-93842414	0.0385
NM_005384	chr9(.):94166326-94191144	1.9403
NM_001083603	chr9(.):98200263-98284247	0.9389
NM_001083606	chr9(.):98200263-98274699	1.0431
NM_001083607	chr9(.):98200263-98274481	1.0458
NM_001083605	chr9(.):98200263-98275322	1.0355
NM_000264	chr9(.):98200263-98275831	1.0289
NM_001701	chr9(.):104117698-104152287	0.0438
NM_001127610	chr9(.):104117698-104150801	0.0426
NM_197977	chr9(.):104156162-104177942	0.3293
NM_000035	chr9(.):104177841-104203062	1.4984
NM_019051	chr9(.):104147248-104165919	0.3779
NM_001012993	chr9(.):112956845-112975413	0.0462
NM_001136562	chr9(.):112882780-112939791	1.2956
NM_000608	chr9(.):117087068-117100536	0.0648
NM_030767	chr9(.):117091432-117161685	1.2805
NM_000607	chr9(.):117080302-117093759	0.051
NM_005658	chr9(.):123659670-123694173	1.059
NM_015651	chr9(.):123612930-123644606	1.4617
NM_001190945	chr9(.):123659670-123696451	1.2321
NM_001190947	chr9(.):123659670-123681850	0.7043
NM_001009936	chr9(.):123626852-123644606	2.5206
NR_024408	chr9(.):123600319-123621651	0.4795
NM_173689	chr9(.):126113447-126146032	0.0452
NM_005489	chr9(.):130495595-130538621	0.3797
NM_001142532	chr9(.):130495595-130529697	0.3023
NM_001142533	chr9(.):130495595-130522583	0.3657
NM_001142531	chr9(.):130495595-130529719	0.3021
NM_001142534	chr9(.):130495595-130522561	0.366
NM_170600	chr9(.):130495595-130546048	0.7825
NM_001085347	chr9(.):130488802-130502604	0.6644
NM_001018078	chr9(.):130560507-130581556	0.3613
NM_001261	chr9(.):130543304-130558052	0.6844
NM_004957	chr9(.):130560153-130581556	0.3558
NR_036055	chr9(.):130543196-130553286	0.9192
NR_024425	chr9(.):130885807-130897913	0.6533
NR_027812	chr9(.):130877971-130895712	0.4872
NM_001006641	chr9(.):130825478-130876524	1.2514
NM_197956	chr9(.):130818511-130834599	1.4054
NM_001006643	chr9(.):130855835-130876524	0.1023
NM_001006642	chr9(.):130849127-130876524	0.1107
NM_052901	chr9(.):130855816-130876524	0.1023
NM_025072	chr9(.):130877971-130895474	0.4927
NR_033374	chr9(.):130868449-130886013	0.0978
NM_016520	chr9(.):132584563-132602572	0.3331
NM_006676	chr9(.):132592695-132649107	0.4177
NM_001008563	chr9(.):132592756-132649107	0.4181
NM_032728	chr9(.):134160080-134189649	0.04
NM_033387	chr9(.):134128464-134156906	2.1245
NM_178536	chr9(.):139841767-139854949	0.2519
NM_153200	chr9(.):139752232-139765738	0.1725
NM_000606	chr9(.):139834697-139846426	0.7366
NM_021138	chr9(.):139775964-139826067	1.5581
NM_018998	chr9(.):139829886-139844173	0.4416
NM_206920	chr9(.):139741818-139760251	0.5094
NM_014172	chr9(.):139738255-139750490	0.7253
NM_015691	chrX(.):9978794-10117518	0.6123
NM_001001671	chrX(.):19373175-19538379	0.4687
NM_001123384	chrX(.):39905498-40041582	0.5469
NM_144495	chrX(.):48750194-48765420	0.691
NM_001167990	chrX(.):48750212-48765420	0.6917
NM_001032384	chrX(.):48750538-48765420	0.7058
NM_001167992	chrX(.):48750774-48765420	0.7165
NM_001104544	chrX(.):119387504-119450391	0.7907
NM_005334	chrX(.):153208007-153241819	0.9249
NM_001830	chrX(.):10119984-10210699	0.0266
NM_025159	chrX(.):30571940-30601033	1.2466
NM_000397	chrX(.):37634269-37677714	1.2468
NM_006520	chrX(.):37693088-37711889	0.0956
NM_001167947	chrX(.):48745729-48760426	0.8049
NM_001042498	chrX(.):48755888-48774235	0.8058
NM_001136158	chrX(.):48774302-48819893	2.9605
NM_001136159	chrX(.):48774302-48820648	2.9123
NM_006875	chrX(.):48765458-48781413	2.7032
NM_004979	chrX(.):48813638-48833251	0.4758
NM_005660	chrX(.):48755458-48773917	0.8265
NM_001032289	chrX(.):48755889-48773933	0.7646
NM_003399	chrX(.):128867945-128908525	0.6754
NM_018990	chrX(.):128908891-128934176	1.4331
NM_006359	chrX(.):135062585-135134428	0.6511
NM_001177651	chrX(.):135062582-135134428	0.6511
NM_000054	chrX(.):153165528-153177620	0.0834
NM_000425	chrX(.):153121970-153146399	0.0207
NM_003491	chrX(.):153190376-153205468	2.5277
NM_001666	chrX(.):153167829-153196714	1.3607
NM_002910	chrX(.):153195721-153215232	0.1994
NR_027419	chrX(.):153162984-153177620	0.0741
NM_001025243	chrX(.):153270956-153290342	0.8712
NM_003492	chrX(.):153232990-153253646	1.9885
NR_031757	chrX(.):153280370-153290440	1.1099
NR_036175	chrX(.):153241548-153251627	1.008
NR_036174	chrX(.):153241547-153251628	1.0083
NM_015892	chr10(.):125762181-125856930	1.8717
NM_014863	chr10(.):125774168-125856930	2.1339
NM_018363	chr10(.):90028620-90348082	0.2137
NM_001031709	chr10(.):90038858-90348082	0.1701
NM_001083591	chr10(.):11201992-11383672	1.9895
NM_001025077	chr10(.):11042258-11383672	1.1159
NM_006561	chr10(.):11054892-11383672	1.157
NM_024948	chr10(.):15815174-15907519	0.8072
NM_001002265	chr10(.):45947816-46095354	0.4471
NR_033842	chr10(.):45301471-45460137	0.3494
NM_032023	chr10(.):45450218-45495172	1.1775
NM_000698	chr10(.):45864628-45946563	1.8539
NM_001002266	chr10(.):45947816-46035819	0.6078
NM_032199	chr10(.):63656012-63861707	0.5382
NM_001198798	chr10(.):73851273-73980751	0.1386
NM_001198799	chr10(.):73851273-73981183	0.1382
NM_020338	chr10(.):80823791-81081285	0.3178
NM_145868	chr10(.):81909879-81970328	0.6916
NM_007373	chr10(.):112674300-112778425	0.1804
NR_027653	chr10(.):3813187-3832473	2.2844
NM_001098207	chr10(.):43876064-43897794	0.7755
NM_004966	chr10(.):43876064-43909656	1.1056
NM_173160	chr10(.):43862091-43876783	0.0322
NM_001098204	chr10(.):43876064-43909696	1.1043
NM_001098208	chr10(.):43876064-43897279	0.7896
NM_001098205	chr10(.):43876064-43909332	1.1164
NM_001098206	chr10(.):43876064-43908299	1.1517
NR_026693	chr10(.):43927573-43983007	0.5814
NM_001123376	chr10(.):45401763-45435642	0.0608
NM_007021	chr10(.):45466708-45479330	0.7399
NM_001039380	chr10(.):45488145-45501470	0.7
NM_006963	chr10(.):45491272-45505777	0.5959
NM_005041	chr10(.):72352103-72367531	0.0489
NM_173473	chr10(.):73970805-74000618	0.4011
NM_019058	chr10(.):74028676-74040797	0.5149
NM_020992	chr10(.):96992329-97055781	0.7868
NM_001114094	chr10(.):97946454-98036333	0.648
NM_001017520	chr10(.):98059084-98103321	0.044
NM_030912	chr10(.):104399251-104423076	1.8674
NR_024552	chr10(.):105201542-105217162	0.5578
NM_001129742	chr10(.):105227560-105243997	2.6652
NM_001001412	chr10(.):105208143-105223648	0.6366
NM_004210	chr10(.):105248734-105357309	0.1255
NM_005871	chr10(.):112047797-112069707	0.3066
NM_004419	chr10(.):112252624-112276302	2.3621
NM_145341	chr10(.):112626595-112664764	0.8648
NM_001195307	chr10(.):112653487-112684124	0.5051
NM_001195306	chr10(.):112653487-112683694	0.5113
NR_026932	chr10(.):112623647-112635662	6.5968
NM_001111018	chr11(.):19367270-20148147	0.274
NM_001098517	chr11(.):115039344-115380241	0.5192
NM_030962	chr11(.):9795213-10320754	0.0622
NM_175058	chr11(.):16804206-17040963	0.3477
NM_001143830	chr11(.):22683159-22839547	1.3699
NM_177553	chr11(.):22684653-22839547	1.3786
NM_005256	chr11(.):22691318-22839547	0.741
NM_004811	chr11(.):58289343-58348390	1.4597
NM_001143995	chr11(.):58289343-58350639	1.4109
NM_001012662	chr11(.):62618483-62661355	0.6401
NM_001013251	chr11(.):62643343-62661355	1.0263
NM_001012661	chr11(.):62618517-62661353	0.6406
NR_037193	chr11(.):62644170-62661355	1.0727
NM_001077241	chr11(.):65137662-65155142	1.4347
NR_002819	chr11(.):65260232-65278939	4.3052
NM_030930	chr11(.):67753574-67776593	1.4173
NM_006645	chr11(.):72460773-72509750	0.1832
NM_014824	chr11(.):72542789-72858143	0.2864
NR_027479	chr11(.):78142015-78290909	0.4749
NM_080491	chr11(.):77921335-78133868	0.1023
NM_014488	chr11(.):82687477-82787884	1.0832
NM_024556	chr11(.):126076618-126137879	0.093
NM_002017	chr11(.):128558812-128688162	1.4201
NM_001167681	chr11(.):128557388-128688162	1.4054
NM_012239	chr11(.):210029-241362	0.2736
NM_002817	chr11(.):231807-257984	0.3217
NM_138329	chr11(.):273569-290304	0.0797
NM_006435	chr11(.):303106-314410	0.0769
NM_025092	chr11(.):284137-300688	0.0618
NM_003641	chr11(.):308990-320272	0.0862
NM_001025295	chr11(.):293202-304526	0.032
NM_001124	chr11(.):10321641-10333923	8.0018
NM_022725	chr11(.):22639078-22652387	0.8163
NM_000610	chr11(.):35155416-35258949	0.9247
NM_000614	chr11(.):58385145-58398205	0.2299
NR_024091	chr11(.):58341586-58398205	1.3789
NM_053023	chr11(.):58341586-58394023	1.4766
NR_002565	chr11(.):62618036-62628103	0.7408
NM_199337	chr11(.):62549873-62562872	1.122
NM_003164	chr11(.):62569368-62604560	0.5393
NM_018093	chr11(.):62595382-62612628	2.2261
NR_003098	chr11(.):62614459-62628360	0.5764
NR_002561	chr11(.):62616134-62626204	0.7742
NR_002560	chr11(.):62615797-62625865	0.7734
NR_002559	chr11(.):62616375-62626440	0.7727
NR_000008	chr11(.):62615381-62625507	0.7694
NR_002564	chr11(.):62617763-62627838	0.7485
NR_002563	chr11(.):62617483-62627555	0.7513
NR_002562	chr11(.):62617092-62627167	0.755
NM_001081491	chr11(.):62554597-62577964	0.963
NM_001080501	chr11(.):62552786-62564486	1.2426
NR_028272	chr11(.):65185268-65199003	12.784
NR_030343	chr11(.):65206928-65217028	0.5882
NM_031904	chr11(.):65149040-65185995	1.7857
NM_021070	chr11(.):65301029-65330699	0.4348
NM_001048218	chr11(.):65287547-65311182	0.3743
NM_001161473	chr11(.):67771047-67801743	1.1407
NM_006053	chr11(.):67805446-67823366	0.9003
NM_006019	chr11(.):67801482-67823366	0.7584
NM_002496	chr11(.):67793083-67809114	1.3566
NM_000694	chr11(.):67772789-67801743	1.1096
NM_033388	chr11(.):72520450-72545680	1.75
NR_033347	chr11(.):82747505-82757640	0.0758
NM_006235	chr11(.):111217980-111255157	1.8329
NR_027288	chr11(.):122883273-122895319	0.0547
NM_006597	chr11(.):122923199-122937844	3.0272
NM_032795	chr11(.):126066988-126086587	0.6129
NR_024233	chr11(.):129867518-129880381	2.9304
NM_199437	chr11(.):129764600-129877730	0.3865
NM_014325	chr12(.):109033886-109130295	1.1427
NM_152641	chr12(.):46118619-46306819	0.2651
NM_002392	chr12(.):69196970-69244212	1.0108
NM_020375	chr12(.):4425358-4474190	0.1053
NM_007273	chr12(.):7069516-7084891	0.7695
NR_015382	chr12(.):6543166-6565683	1.5406
NM_001144831	chr12(.):7069514-7084916	0.7711
NR_036693	chr12(.):9817307-9857151	0.0885
NM_001197317	chr12(.):9817330-9857151	0.0885
NM_001004419	chr12(.):9817308-9857151	0.0885
NM_001987	chr12(.):11797787-12053325	0.4483
NM_031289	chr12(.):13232041-13253709	1.2717
NM_006143	chr12(.):12808994-12854121	0.5655
NM_001080555	chr12(.):13232041-13261619	1.5969
NM_152321	chr12(.):15061975-15096463	0.0658
NM_139241	chr12(.):32650040-32803984	0.4694
NM_005164	chr12(.):39940021-40018843	0.5568
NM_001031748	chr12(.):40014971-40120720	0.1052
NM_001077484	chr12(.):46571840-46668208	0.5822
NM_001033873	chr12(.):51634132-51668994	0.0539
NM_001031628	chr12(.):51634132-51669202	0.0539
NM_001128914	chr12(.):53840885-53879946	1.5585
NM_000966	chr12(.):53599352-53631036	2.0208
NM_001042728	chr12(.):53599352-53619150	2.9823
NM_013449	chr12(.):56984379-57035163	0.614
NM_018279	chr12(.):72074877-72102839	1.3424
NM_001731	chr12(.):92529053-92544673	2.0368
NM_005761	chr12(.):94537498-94704225	1.1464
NM_020244	chr12(.):102086416-102127846	0.2232
NM_003299	chr12(.):104319188-104346703	1.667
NM_014706	chr12(.):108910990-108960165	0.7199
NM_003959	chr12(.):123315038-123352507	0.0649
NM_001082959	chr12(.):125257173-125353519	0.046
NR_028415	chr12(.):1604656-1618590	0.0405
NM_001759	chr12(.):4377901-4419522	1.0179
NM_014231	chr12(.):6566403-6584843	1.7078
NM_001242	chr12(.):6549050-6565884	2.0475
NM_014865	chr12(.):6598297-6646132	0.757
NM_016497	chr12(.):6596315-6607471	0.897
NR_004387	chr12(.):6614387-6624717	0.0601
NM_018009	chr12(.):6556176-6576488	2.7936
NM_001975	chr12(.):7018613-7037859	1.2071
NM_002831	chr12(.):7055433-7075479	3.176
NR_029779	chr12(.):7067861-7077929	1.9597
NM_080548	chr12(.):7050739-7075479	3.2239
NM_001007026	chr12(.):7028625-7056484	1.5826
NM_006992	chr12(.):7008896-7028406	0.4975
NM_001940	chr12(.):7032479-7056484	1.4033
NR_003010	chr12(.):7071499-7081769	0.6812
NM_138425	chr12(.):7048202-7060165	2.2008
NR_029682	chr12(.):7068259-7078354	1.4358
NM_005768	chr12(.):7080346-7130842	0.1394
NM_006331	chr12(.):7074943-7090165	0.4868
NM_002258	chr12(.):9742869-9765497	0.0352
NR_002814	chr12(.):9795642-9816008	2.4764
NM_004064	chr12(.):12865301-12880305	12.5003
NR_030344	chr12(.):12912582-12922677	0.0548
NM_001130415	chr12(.):12873850-12949399	1.0997
NM_020853	chr12(.):13192314-13241383	0.2036
NM_006205	chr12(.):15120955-15139799	0.0747
NM_001175	chr12(.):15089949-15119562	2.0682
NM_030762	chr12(.):26267958-26283003	3.3767
NM_005086	chr12(.):26343505-26392708	0.0574
NM_001135823	chr12(.):26343268-26392708	0.0571
NR_028408	chr12(.):46114502-46126704	2.7681
NM_018976	chr12(.):46746970-46771645	0.8264
NM_001098532	chr12(.):48123452-48157181	0.2999
NM_017842	chr12(.):48161966-48181536	0.2457
NM_006105	chr12(.):48123452-48157244	0.3
NM_001098531	chr12(.):48123452-48157889	0.2969
NM_001098416	chr12(.):48171506-48218763	2.5994
NM_014033	chr12(.):51313533-51331300	3.1971
NM_001109619	chr12(.):51342781-51369289	0.0441
NM_001971	chr12(.):51717226-51745463	0.9192
NM_016293	chr12(.):51669821-51722938	0.7827
NM_001004304	chr12(.):53569534-53589654	1.146
NM_000889	chr12(.):53580106-53606000	6.1919
NM_015989	chr12(.):53546446-53579430	0.4623
