#13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/p300_internal_ChIP/rose/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_ROSE/13_0EWZ_0229Kronos_MM1S-KB-1hr-1_H3K27Ac_hs-dm_i22_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam
#Using cutoff of 19648.3232 for Super-Enhancers
#Created on Jul 18 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	X13_0EWZ_0229Kronos_MM1S.KB.1hr.1_H3K27Ac_hs.dm_i22.bam	X37_0EXP_0229Kronos_MM1S.KB.1hr.1_Input_hs_i80.bam	enhancerRank	isSuperStretch
3_MACS_peak_4448_lociStitched	chr11	82765130	82784480	3	9856	30364.02	3566.205	308	1
3_MACS_peak_1452_lociStitched	chr1	154942382	154957750	3	9680	32889.0568	4321.4816	309	1
2_MACS_peak_23699_lociStitched	chr8	137189395	137201481	2	10205	23907.3166	2229.867	310	1
2_MACS_peak_11760_lociStitched	chr19	35695435	35706014	2	7799	45445.2682	2135.9001	314	1
2_MACS_peak_16249_lociStitched	chr3	46245943	46257076	2	8729	39174.8004	2185.4079	315	1
3_MACS_peak_16317_lociStitched	chr3	49054547	49067614	3	9832	28620.6501	2439.6089	316	1
2_MACS_peak_16401_lociStitched	chr3	52730059	52745545	2	9940	26820.2034	2548.9956	318	1
4_MACS_peak_23780_lociStitched	chr8	145732598	145754760	4	9821	28513.6292	2856.6818	319	1
3_MACS_peak_1756_lociStitched	chr1	179049028	179062004	3	7878	45691.0912	3433.4496	320	1
2_MACS_peak_6109_lociStitched	chr12	125398257	125412791	2	9770	27517.2222	1648.1556	322	1
3_MACS_peak_11560_lociStitched	chr19	16180409	16198069	3	9324	33006.54	2717.874	325	1
3_MACS_peak_8255_lociStitched	chr15	93346279	93364476	3	9399	32205.0506	2895.1427	326	1
2_MACS_peak_5672_lociStitched	chr12	89737980	89749502	2	9890	25497.0338	2162.6794	327	1
3_MACS_peak_4692_lociStitched	chr11	118963071	118979644	3	9947	25330.1732	2890.3312	328	1
3_MACS_peak_20715_lociStitched	chr6	74220373	74234358	3	9681	28873.431	2894.895	329	1
3_MACS_peak_398_lociStitched	chr1	28827242	28846256	3	9937	25752.5616	3287.5206	330	1
5_MACS_peak_18693_lociStitched	chr5	6711530	6738311	5	10029	24708.1506	3679.7094	331	1
2_MACS_peak_11563_lociStitched	chr19	16221476	16231698	2	8966	35171.8576	1975.9126	332	1
2_MACS_peak_2264_lociStitched	chr1	228268824	228279724	2	9790	26932.81	2912.48	333	1
2_MACS_peak_15385_lociStitched	chr22	23477811	23488610	2	9320	31461.8066	2093.9261	334	1
2_MACS_peak_1590_lociStitched	chr1	161144536	161157147	2	9443	31096.2038	3362.0926	336	1
1_MACS_peak_21662_lociStitched	chr7	26002656	26009555	1	6900	47836.2862	1805.4683	337	1
4_MACS_peak_6044_lociStitched	chr12	122227649	122243728	4	9389	28582.0304	1358.6755	340	1
2_MACS_peak_9455_lociStitched	chr17	6914974	6926133	2	6964	47133.3842	1934.9706	341	1
3_MACS_peak_16354_lociStitched	chr3	50357715	50376585	3	8338	39743.994	3187.143	342	1
2_MACS_peak_20225_lociStitched	chr6	26358037	26367294	2	8610	36205.9784	1788.4524	343	1
1_MACS_peak_18143_lociStitched	chr4	105407622	105417324	1	9703	23958.1188	1651.2804	345	1
2_MACS_peak_7976_lociStitched	chr15	74831595	74846091	2	9544	26806.0032	2449.824	347	1
2_MACS_peak_10585_lociStitched	chr17	78873603	78886948	2	7533	43180.4165	1702.822	348	1
1_MACS_peak_8208_lociStitched	chr15	90637765	90646555	1	8791	34096.41	1777.338	349	1
3_MACS_peak_20247_lociStitched	chr6	27098392	27116001	3	9510	27549.2805	3241.8169	350	1
3_MACS_peak_20526_lociStitched	chr6	42737792	42752255	3	8261	38245.9572	2118.8295	352	1
2_MACS_peak_12649_lociStitched	chr2	47526797	47539574	2	7505	43462.2432	2488.9596	354	1
3_MACS_peak_14673_lociStitched	chr20	42569383	42585391	3	9608	24221.7048	2788.5936	356	1
2_MACS_peak_17473_lociStitched	chr3	196357891	196371241	2	8629	34835.49	3066.495	359	1
2_MACS_peak_5258_lociStitched	chr12	46119631	46132482	2	9631	21935.3719	1785.0039	360	1
2_MACS_peak_24717_lociStitched	chr9	132646207	132657804	2	7744	40287.978	2025.9959	362	1
3_MACS_peak_16638_lociStitched	chr3	101495539	101512809	3	9500	24167.638	2813.283	366	1
2_MACS_peak_9280_lociStitched	chr16	89033538	89046089	2	8780	30679.6644	1025.4167	367	1
2_MACS_peak_16819_lociStitched	chr3	124502034	124511783	2	8332	35164.643	1727.5228	368	1
3_MACS_peak_10638_lociStitched	chr17	80405898	80423974	3	8099	37540.2368	2879.5068	371	1
3_MACS_peak_4772_lociStitched	chr11	126173028	126189632	3	9406	23776.928	3021.928	372	1
2_MACS_peak_17517_lociStitched	chr4	1712289	1725141	2	8032	36521.5284	1990.7748	374	1
3_MACS_peak_1823_lociStitched	chr1	184711528	184725688	3	9241	26043.072	3603.72	376	1
2_MACS_peak_9402_lociStitched	chr17	4267919	4281053	2	9169	25020.27	1950.399	377	1
3_MACS_peak_20263_lociStitched	chr6	27791197	27807989	3	8700	30932.5432	2797.5472	378	1
1_MACS_peak_3400_lociStitched	chr10	112255943	112264880	1	8938	27284.661	1824.9354	379	1
2_MACS_peak_4736_lociStitched	chr11	122928929	122941505	2	8799	29319.6864	2361.7728	380	1
1_MACS_peak_12985_lociStitched	chr2	86220361	86228260	1	7900	36007.5915	1503.9696	381	1
2_MACS_peak_14935_lociStitched	chr20	62358232	62370993	2	9137	23863.07	2053.2449	383	1
2_MACS_peak_10527_lociStitched	chr17	76116631	76129683	2	9065	24797.4948	2043.9432	384	1
4_MACS_peak_12043_lociStitched	chr19	48824364	48837996	4	9226	23058.528	2741.3952	385	1
1_MACS_peak_9862_lociStitched	chr17	36856326	36863551	1	7226	40017.1075	1349.63	386	1
1_MACS_peak_14739_lociStitched	chr20	45978901	45987268	1	8368	31720.9704	1613.9943	387	1
1_MACS_peak_9895_lociStitched	chr17	38016513	38025005	1	8493	30501.5656	1786.7168	389	1
3_MACS_peak_16832_lociStitched	chr3	125548584	125560650	3	8742	28141.5318	2145.3348	390	1
4_MACS_peak_20408_lociStitched	chr6	33537830	33558570	4	8946	26914.298	3353.658	391	1
3_MACS_peak_3000_lociStitched	chr10	74006951	74024322	3	9088	24208.2256	2685.5566	392	1
2_MACS_peak_15154_lociStitched	chr21	41296031	41309042	2	7426	40119.4185	3185.0928	393	1
1_MACS_peak_13972_lociStitched	chr2	217080385	217088929	1	8545	29438.352	1903.6032	396	1
2_MACS_peak_5360_lociStitched	chr12	51712206	51721841	2	8916	25240.8095	1971.321	397	1
2_MACS_peak_11520_lociStitched	chr19	13949172	13959283	2	8083	33058.9256	1363.9739	399	1
1_MACS_peak_1267_lociStitched	chr1	145449065	145457962	1	8898	25987.2473	2726.0408	400	1
1_MACS_peak_17238_lociStitched	chr3	176912079	176920879	1	8801	26589.2	2368.96	401	1
1_MACS_peak_18351_lociStitched	chr4	144273200	144281964	1	8765	26174.5624	1565.2504	402	1
2_MACS_peak_7382_lociStitched	chr15	23660125	23669370	2	7379	38798.4915	2413.8695	404	1
4_MACS_peak_11580_lociStitched	chr19	16545268	16561738	4	8844	25734.375	2727.432	405	1
2_MACS_peak_10489_lociStitched	chr17	74721324	74734962	2	8099	32950.7718	2415.2898	407	1
4_MACS_peak_4150_lociStitched	chr11	64845549	64864869	4	9035	23145.36	3062.22	408	1
3_MACS_peak_9479_lociStitched	chr17	7474960	7488347	3	8932	23968.0848	2796.5443	410	1
1_MACS_peak_20925_lociStitched	chr6	106610212	106617092	1	6881	40554.16	1626.432	411	1
1_MACS_peak_17142_lociStitched	chr3	160116055	160123751	1	7697	35511.6528	2023.2784	412	1
4_MACS_peak_15882_lociStitched	chr22	50962333	50979083	4	8819	24754.825	2147.35	413	1
2_MACS_peak_6833_lociStitched	chr14	50465589	50476689	2	7632	35019.39	1074.48	414	1
4_MACS_peak_10529_lociStitched	chr17	76137636	76152380	4	8410	29337.6112	2372.3096	417	1
2_MACS_peak_22777_lociStitched	chr8	1991089	2000453	2	7022	39499.2248	1889.6552	419	1
2_MACS_peak_17908_lociStitched	chr4	71542207	71555201	2	8702	25238.2462	2195.986	420	1
2_MACS_peak_15583_lociStitched	chr22	36772555	36785162	2	8634	25364.0233	2117.976	425	1
1_MACS_peak_1888_lociStitched	chr1	197740121	197748710	1	8590	26068.4739	2410.0734	426	1
2_MACS_peak_22974_lociStitched	chr8	26428275	26437509	2	7818	32810.2488	1886.5062	430	1
2_MACS_peak_13515_lociStitched	chr2	157188346	157200666	2	7614	34107.92	1641.024	432	1
2_MACS_peak_19835_lociStitched	chr5	173696772	173709818	2	8346	27771.0202	1985.6012	433	1
2_MACS_peak_24659_lociStitched	chr9	130731764	130744446	2	8551	25465.456	2058.2886	434	1
2_MACS_peak_3327_lociStitched	chr10	104401144	104413157	2	8610	24345.5458	1810.3591	435	1
2_MACS_peak_24605_lociStitched	chr9	127622634	127635769	2	8374	27230.1685	2080.584	437	1
3_MACS_peak_12097_lociStitched	chr19	50369429	50382083	3	7316	36749.7468	2561.1696	440	1
3_MACS_peak_9685_lociStitched	chr17	27219464	27230932	3	8688	23168.8004	2159.4244	442	1
2_MACS_peak_22272_lociStitched	chr7	101921669	101935854	2	8585	24435.081	2258.252	443	1
3_MACS_peak_11655_lociStitched	chr19	19050213	19061473	3	8676	21779.092	1890.554	444	1
1_MACS_peak_3891_lociStitched	chr11	35159853	35168519	1	8667	21937.1124	2147.4348	447	1
1_MACS_peak_17899_lociStitched	chr4	69434653	69443196	1	8544	22670.5591	1494.1707	450	1
3_MACS_peak_20922_lociStitched	chr6	106585558	106595552	3	8063	28646.8016	2056.7652	452	1
3_MACS_peak_15070_lociStitched	chr21	34696024	34712399	3	8125	29686.2375	3931.6375	454	1
1_MACS_peak_1116_lociStitched	chr1	111172893	111181137	1	8245	25315.6752	1056.0564	456	1
2_MACS_peak_9679_lociStitched	chr17	27046165	27056533	2	7907	29711.5776	2254.0032	459	1
1_MACS_peak_5462_lociStitched	chr12	57076408	57083701	1	7294	33465.3891	1319.3037	460	1
3_MACS_peak_15420_lociStitched	chr22	24819692	24831728	3	8294	24573.9012	1937.796	461	1
2_MACS_peak_9372_lociStitched	chr17	2294420	2306324	2	7777	29788.5696	1793.9328	462	1
3_MACS_peak_500_lociStitched	chr1	36614008	36627403	3	8433	23165.313	2356.1805	464	1
3_MACS_peak_1802_lociStitched	chr1	183438762	183451036	3	7793	30454.2488	3187.5578	466	1
2_MACS_peak_4096_lociStitched	chr11	62597895	62610407	2	7535	31033.5136	2513.6608	479	1
3_MACS_peak_315_lociStitched	chr1	25869684	25879329	3	7790	27973.3935	1890.42	481	1
2_MACS_peak_17745_lociStitched	chr4	38124315	38135930	2	8131	23911.8005	1857.2385	484	1
2_MACS_peak_15653_lociStitched	chr22	39095581	39103813	2	6797	35484.036	1709.7864	486	1
3_MACS_peak_20348_lociStitched	chr6	31619032	31634908	3	7781	28402.164	2675.106	488	1
3_MACS_peak_17176_lociStitched	chr3	169656802	169668077	3	8217	23433.96	2773.65	492	1
2_MACS_peak_4244_lociStitched	chr11	67033958	67046609	2	7944	26009.1909	2158.2606	494	1
2_MACS_peak_5799_lociStitched	chr12	102871256	102879237	2	7800	26904.7491	1672.8176	496	1
2_MACS_peak_1431_lociStitched	chr1	154296943	154308046	2	6916	34645.8012	2805.7281	506	1
3_MACS_peak_4271_lociStitched	chr11	67647287	67659715	3	7061	32647.1132	1892.7844	507	1
1_MACS_peak_2910_lociStitched	chr10	63804436	63812276	1	7841	25107.6	1420.608	509	1
3_MACS_peak_14306_lociStitched	chr20	5092499	5109097	3	8105	23444.675	3092.2074	511	1
2_MACS_peak_11235_lociStitched	chr19	2468806	2480315	2	7964	24942.3048	2970.4729	513	1
2_MACS_peak_8810_lociStitched	chr16	30661219	30673051	2	7647	27350.8512	2109.6456	515	1
1_MACS_peak_15994_lociStitched	chr3	14161119	14168313	1	7195	30530.6166	1502.8266	517	1
2_MACS_peak_11822_lociStitched	chr19	39338856	39349042	2	7515	27486.921	1606.3322	525	1
3_MACS_peak_13184_lociStitched	chr2	109829468	109842813	3	7851	24730.954	2495.515	527	1
3_MACS_peak_4040_lociStitched	chr11	60672574	60683996	3	7848	24567.5798	2515.1244	528	1
3_MACS_peak_14433_lociStitched	chr20	23329731	23344219	3	7647	26688.3448	2442.6768	529	1
3_MACS_peak_24282_lociStitched	chr9	93671093	93688228	3	7229	30241.5615	2804.9995	537	1
3_MACS_peak_17615_lociStitched	chr4	9599173	9610913	3	7771	23626.75	2276.386	542	1
3_MACS_peak_24015_lociStitched	chr9	35066485	35080704	3	7892	22322.4081	2506.8097	544	1
3_MACS_peak_17493_lociStitched	chr3	197450401	197464896	3	7284	29448.042	3317.9055	546	1
1_MACS_peak_12161_lociStitched	chr19	55764285	55772117	1	7833	21705.6048	1471.6328	548	1
4_MACS_peak_22504_lociStitched	chr7	128162898	128178150	4	7665	25260.3624	3065.652	549	1
3_MACS_peak_20817_lociStitched	chr6	88626944	88637018	3	7809	22137.615	1947.3042	556	1
3_MACS_peak_18290_lociStitched	chr4	129724281	129741290	3	7812	22118.5036	2279.206	558	1
3_MACS_peak_1587_lociStitched	chr1	161122830	161137496	3	7199	29997.8364	3842.492	559	1
1_MACS_peak_23095_lociStitched	chr8	38237232	38244971	1	7740	21584.8449	1470.41	564	1
2_MACS_peak_14749_lociStitched	chr20	46386397	46397382	2	7061	29125.629	2070.6725	565	1
1_MACS_peak_241_lociStitched	chr1	21615704	21622605	1	6902	29376.1768	1592.0607	573	1
1_MACS_peak_14103_lociStitched	chr2	232570606	232577707	1	7102	26362.4625	821.5857	582	1
3_MACS_peak_2441_lociStitched	chr1	249112476	249121794	3	7601	22849.5996	2794.4682	584	1
1_MACS_peak_13524_lociStitched	chr2	158295140	158302005	1	6866	28811.7185	1547.371	586	1
2_MACS_peak_19294_lociStitched	chr5	112256393	112266698	2	7501	22820.4225	1862.1135	587	1
3_MACS_peak_17250_lociStitched	chr3	178230515	178240939	3	7429	23653.0984	2366.248	593	1
1_MACS_peak_23684_lociStitched	chr8	134508252	134515306	1	7055	26063.8246	1648.5198	606	1
2_MACS_peak_17244_lociStitched	chr3	177068582	177079235	2	7337	24343.1703	2943.4239	609	1
1_MACS_peak_16939_lociStitched	chr3	133290678	133297952	1	7275	23839.8076	1778.493	610	1
1_MACS_peak_23685_lociStitched	chr8	134579101	134586038	1	6938	26791.3877	1508.1038	612	1
1_MACS_peak_20920_lociStitched	chr6	106439421	106446617	1	7197	23505.734	1309.672	620	1
3_MACS_peak_16877_lociStitched	chr3	128900645	128915505	3	7221	23924.6	2086.344	623	1
2_MACS_peak_22514_lociStitched	chr7	128572611	128582227	2	6805	28278.7328	2570.3568	629	1
2_MACS_peak_9322_lociStitched	chr17	977465	985341	2	7203	22977.4424	1244.408	632	1
2_MACS_peak_15444_lociStitched	chr22	27005088	27014922	2	7211	23272.161	1647.195	633	1
1_MACS_peak_15655_lociStitched	chr22	39146259	39153207	1	6949	25447.7448	1331.9316	638	1
2_MACS_peak_20322_lociStitched	chr6	30684026	30691213	2	7032	24068.5443	1743.5662	646	1
4_MACS_peak_25310_lociStitched	chrX	75362704	75372074	4	6883	24061.223	973.543	662	1
1_MACS_peak_1229_lociStitched	chr1	143461745	143468659	1	6915	26279.4226	3672.0254	665	1
2_MACS_peak_5580_lociStitched	chr12	69200211	69207384	2	6909	23624.9928	1111.815	667	1
3_MACS_peak_1269_lociStitched	chr1	145501509	145517511	3	6906	26537.7168	4147.7184	671	1
2_MACS_peak_2290_lociStitched	chr1	230238506	230247156	2	7081	22467.51	2291.385	676	1
2_MACS_peak_21453_lociStitched	chr7	2438751	2447532	2	6907	23110.7139	1488.3795	684	1
2_MACS_peak_25629_lociStitched	chrX	153189435	153200749	2	6948	21972.9194	1001.289	687	1
3_MACS_peak_5448_lociStitched	chr12	56726566	56734233	3	6995	21527.4026	1498.1318	692	1
2_MACS_peak_21660_lociStitched	chr7	25979879	25992173	2	6872	22831.1874	1948.599	698	1
1_MACS_peak_12792_lociStitched	chr2	65140089	65146934	1	6846	22466.659	1724.94	706	1
