GENE_ID	locusLine	bin_1_17_0EX3_0229Kronos_MM1S-KB-6hr-1_H3K27Ac_hs-dm_i33.bam
NM_017730	chr3(.):49062141-49136504	0.2358
NM_177939	chr3(.):49022340-49049581	0.5902
NM_018031	chr3(.):49039636-49058386	1.0852
NM_000884	chr3(.):49056761-49071875	1.8547
NM_018114	chr3(.):49047434-49063467	1.7872
NM_199070	chr3(.):49054073-49065926	2.4166
NM_001009996	chr3(.):49047434-49061017	2.0456
NR_029690	chr3(.):49053050-49063142	2.7774
NR_029948	chr3(.):49052580-49062667	2.754
NM_001010983	chr3(.):52723503-52745048	1.4868
NM_206825	chr3(.):52714935-52733510	0.6988
NR_003687	chr3(.):52719753-52729846	0.6203
NM_014041	chr3(.):52734856-52747197	2.3339
NR_003057	chr3(.):52721751-52731828	0.3853
NM_152932	chr3(.):52723503-52742622	1.4107
NR_003047	chr3(.):52718255-52728331	0.8655
NM_001193533	chr3(.):52739795-52809965	0.5015
NR_024615	chr3(.):55686242-55698497	0.9123
NM_198195	chr3(.):69098880-69134524	0.7825
NM_006407	chr3(.):69129089-69160239	1.9391
NM_198271	chr3(.):69151038-69176746	0.1955
NR_036087	chr3(.):69093108-69103186	0.6358
NM_006100	chr3(.):98446571-98518236	1.5149
NM_145037	chr3(.):101493028-101552075	0.752
NM_001134456	chr3(.):101493285-101552075	0.7549
NM_001005474	chr3(.):101541833-101584869	0.4203
NM_001190259	chr3(.):111834687-111857152	0.754
NM_024616	chr3(.):111800181-111842044	0.3991
NR_030292	chr3(.):111826647-111836745	0.125
NM_025146	chr3(.):113432840-113470096	0.6878
NM_175924	chr3(.):121701169-121746030	0.4638
NM_175862	chr3(.):121769220-121844983	0.3826
NM_006889	chr3(.):121791749-121844983	0.5171
NR_031687	chr3(.):125504246-125514395	0.0439
NM_001127196	chr3(.):128881657-128907810	0.6938
NM_020701	chr3(.):128841258-128885073	0.3946
NM_020187	chr3(.):128992683-129029135	0.6605
NM_001006109	chr3(.):128992816-129029135	0.6625
NM_006026	chr3(.):129028613-129040120	2.7608
NR_026991	chr3(.):129030113-129048412	1.3039
NM_001145417	chr3(.):135862759-135918310	0.5785
NM_018133	chr3(.):135862759-135919688	0.5662
NM_001184721	chr3(.):148704194-148750456	0.3229
NR_027037	chr3(.):151975404-151992415	1.3782
NR_034008	chr3(.):156802669-156823924	3.3115
NR_034007	chr3(.):156794455-156845791	1.4511
NM_173084	chr3(.):160148290-160172626	0.6156
NR_029663	chr3(.):160117375-160127473	3.9879
NM_005496	chr3(.):160113346-160157741	1.2105
NM_001002800	chr3(.):160112429-160157741	1.1873
NR_029525	chr3(.):160117532-160127613	3.5814
NR_027622	chr3(.):169656771-169689522	2.5327
NM_182610	chr3(.):169624481-169661948	1.0531
NM_003262	chr3(.):169679579-169721161	0.4356
NM_014373	chr3(.):169750734-169808183	0.5072
NM_005781	chr3(.):195585235-195640880	0.8354
NM_001010938	chr3(.):195585235-195627432	0.2889
NM_198565	chr3(.):196361655-196393874	0.7341
NM_003215	chr4(.):48132799-48276814	0.4734
NM_201431	chr4(.):74433861-74491340	1.1343
NM_177532	chr4(.):74433861-74491134	1.1383
NM_020859	chr4(.):77351252-77709405	0.2284
NM_144571	chr4(.):78629540-78745544	0.3404
NM_198281	chr4(.):90160428-90234161	2.8781
NM_001102406	chr4(.):113213498-113368764	0.0735
NM_001034845	chr4(.):172729574-173966558	0.0582
NM_006527	chr4(.):1689526-1719030	0.7685
NM_147127	chr4(.):5559145-5715294	0.1993
NM_001166136	chr4(.):5559145-5716275	0.1994
NM_153717	chr4(.):5707923-5821031	0.2475
NM_001113361	chr4(.):6906170-7039845	0.3055
NM_020773	chr4(.):6906494-7039845	0.3062
NM_016531	chr4(.):38660789-38708129	0.3932
NM_015173	chr4(.):37887719-38145794	0.3362
NR_026804	chr4(.):38609321-38671249	0.2613
NM_001098634	chr4(.):40420271-40636883	0.2987
NM_004310	chr4(.):40193526-40251281	2.0297
NM_001136570	chr4(.):77167852-77209929	0.0519
NM_001166693	chr4(.):87851153-88067206	0.4171
NM_005327	chr4(.):108905869-108961331	0.6528
NM_024900	chr4(.):129725778-129790787	0.5046
NM_199320	chr4(.):129725778-129801379	0.4418
NM_002039	chr4(.):144252982-144400718	0.5782
NM_002199	chr4(.):185303875-185400726	2.8652
NM_031953	chr4(.):186126283-186290120	0.5003
NM_001013622	chr4(.):1636607-1690718	0.0518
NM_001174070	chr4(.):1636607-1690988	0.0518
NM_001127266	chr4(.):1712678-1728084	2.1387
NM_006342	chr4(.):1718265-1751897	0.4417
NM_153376	chr4(.):7037575-7049728	0.2995
NM_001113363	chr4(.):6983888-7039845	0.4792
NM_152293	chr4(.):7040155-7064677	0.2034
NR_031688	chr4(.):9552788-9562937	0.0662
NM_017581	chr4(.):40332468-40361973	0.0461
NM_001076	chr4(.):69398132-69439240	0.6129
NM_001077	chr4(.):69397902-69439245	0.6101
NM_001076	chr4(.):69507314-69541374	0.1378
NM_031889	chr4(.):71489460-71517536	0.1106
NM_144646	chr4(.):71516257-71537348	2.5228
NM_020368	chr4(.):71549195-71561268	1.2541
NM_014961	chr4(.):71582695-71664274	0.0802
NM_001130709	chr4(.):71565653-71660614	0.1822
NM_005506	chr4(.):77074893-77140035	0.7434
NM_020236	chr4(.):78778804-78878944	0.1742
NM_144645	chr4(.):87792357-87818575	0.0793
NM_003998	chr4(.):103417485-103543459	0.2825
NM_025212	chr4(.):105388342-105417467	2.3661
NM_017700	chr4(.):106468776-106557837	0.3671
NM_018569	chr4(.):113147894-113196211	0.1979
NM_052864	chr4(.):113191781-113212059	0.6518
NM_152680	chr4(.):153542265-153606317	0.4453
NM_018409	chr4(.):186280031-186305152	0.3706
NM_181726	chr4(.):186312839-186326390	0.8402
NM_002372	chr5(.):109020155-109208429	0.5637
NM_001131005	chr5(.):88009057-88204922	0.7883
NM_002397	chr5(.):88009057-88184283	0.7662
NM_001193349	chr5(.):88009057-88124744	0.5437
NM_001131055	chr5(.):175080039-175118245	0.4719
NM_001040446	chr5(.):32222110-32318114	0.322
NM_024669	chr5(.):55390506-55534186	0.5643
NR_015436	chr5(.):87831596-87985620	0.4863
NM_152624	chr5(.):112307432-112361667	0.2058
NM_001077654	chr5(.):118599417-118735294	0.6261
NM_005460	chr5(.):121642819-121804794	0.1599
NM_001038702	chr5(.):130594701-130735382	0.3983
NM_003060	chr5(.):131700400-131736306	0.1828
NM_018924	chr5(.):140744961-140897546	0.1681
NM_018922	chr5(.):140724827-140897546	0.1546
NM_018915	chr5(.):140713353-140897546	0.1476
NM_018916	chr5(.):140718600-140897546	0.1509
NM_018912	chr5(.):140705251-140897546	0.1455
NM_003736	chr5(.):140762451-140897546	0.1813
NM_018923	chr5(.):140734702-140897546	0.1609
NM_001079812	chr5(.):140889587-141003622	0.2747
NM_018920	chr5(.):140757466-140897546	0.1782
NM_018918	chr5(.):140738897-140897546	0.1638
NM_018917	chr5(.):140729767-140897546	0.1578
NM_018919	chr5(.):140748650-140897546	0.1714
NM_001020825	chr5(.):142652495-142788254	0.4194
NM_001018076	chr5(.):142652495-142789045	0.4173
NM_001018075	chr5(.):142652495-142820077	0.3591
NM_015621	chr5(.):150555612-150608654	0.4171
NM_004045	chr5(.):151117382-151143210	1.0151
NM_198321	chr5(.):153565294-153805543	0.1618
NM_138379	chr5(.):156341292-156395266	0.5792
NM_005990	chr5(.):171464073-171620346	0.3628
NM_001167579	chr5(.):176806431-176822514	0.0725
NM_022455	chr5(.):176555832-176732214	0.2726
NM_172349	chr5(.):176555079-176732214	0.2717
NM_002406	chr5(.):180212540-180235048	1.3887
NM_001114619	chr5(.):180212540-180235902	1.3854
NM_001114618	chr5(.):180212540-180241817	1.8941
NM_001114617	chr5(.):180212540-180242137	1.8739
NM_145265	chr5(.):199874-223297	0.6983
NM_001080478	chr5(.):186625-200468	2.1016
NM_004168	chr5(.):213355-261814	0.4311
NM_013232	chr5(.):266735-320089	0.2062
NM_001193376	chr5(.):1248286-1300162	0.0496
NM_030782	chr5(.):1312999-1350002	4.2869
NM_001145161	chr5(.):6443735-6501834	2.0538
NM_001171805	chr5(.):6709717-6762161	0.4448
NM_001171806	chr5(.):6741100-6762161	0.0683
NM_006713	chr5(.):32580604-32609185	2.1877
NR_034127	chr5(.):43060288-43072073	1.7403
NM_001014279	chr5(.):43034181-43045447	2.2492
NR_034085	chr5(.):43011149-43023913	0.9369
NR_015447	chr5(.):43037235-43050370	1.9213
NM_002184	chr5(.):55225924-55295821	0.5056
NR_036243	chr5(.):86405695-86415771	0.6215
NR_024384	chr5(.):87955262-87974146	3.503
NR_024383	chr5(.):87955262-87979262	2.7965
NR_030741	chr5(.):87957670-87967757	0.567
NM_005668	chr5(.):100137638-100243987	0.6484
NM_175052	chr5(.):100216014-100243970	1.9393
NR_033175	chr5(.):109213882-109226200	0.0465
NM_005669	chr5(.):112207080-112263031	0.4619
NR_036052	chr5(.):118305280-118315362	0.0421
NM_014350	chr5(.):118686595-118735294	0.1591
NR_037500	chr5(.):131696181-131706291	0.3639
NM_002198	chr5(.):131812300-131831465	0.9979
NM_001013717	chr5(.):131741672-131803059	3.3839
NM_000879	chr5(.):131872135-131884214	0.0519
NM_016480	chr5(.):138672518-138710409	0.1581
NM_194296	chr5(.):138727455-138744776	1.0077
NM_152686	chr5(.):138740891-138780214	0.5578
NM_152685	chr5(.):138697884-138724039	0.3593
NM_001033112	chr5(.):138673133-138710409	0.1596
NM_001161546	chr5(.):138722634-138735885	2.6531
NM_016459	chr5(.):138718256-138730605	3.131
NM_032088	chr5(.):140766482-140897546	0.185
NM_032406	chr5(.):140859740-140872356	0.0445
NM_032407	chr5(.):140863807-140876444	0.0518
NM_018925	chr5(.):140772694-140897546	0.1921
NM_032092	chr5(.):140795536-140897546	0.2221
NM_003735	chr5(.):140805157-140897546	0.232
NM_018921	chr5(.):140777519-140897546	0.1983
NM_018929	chr5(.):140863807-140897546	0.5344
NM_018913	chr5(.):140787742-140897546	0.2126
NM_002588	chr5(.):140850568-140897546	0.4161
NM_018926	chr5(.):140782769-140897546	0.2052
NM_018928	chr5(.):140859740-140897546	0.4813
NM_018927	chr5(.):140792281-140897546	0.2192
NM_183401	chr5(.):141343732-141373754	0.5427
NM_005471	chr5(.):141375233-141397620	0.9348
NM_183400	chr5(.):141343621-141373754	0.5408
NM_016580	chr5(.):141319529-141343627	0.2252
NM_183399	chr5(.):141341436-141373754	0.5072
NM_000024	chr5(.):148201155-148213197	2.4442
NM_006058	chr5(.):150404505-150465997	0.4435
NM_001155	chr5(.):150475266-150542443	0.7594
NM_001193544	chr5(.):150475266-150526216	0.5784
NM_000405	chr5(.):150627612-150654953	0.3583
NM_181774	chr5(.):150650925-150688334	0.0439
NM_005754	chr5(.):151146475-151189915	0.532
NR_028472	chr5(.):156346099-156357013	0.5332
NM_001171183	chr5(.):171616175-171635458	0.0535
NM_030627	chr5(.):173310330-173392313	0.9133
NM_022304	chr5(.):175103463-175116558	0.0693
NM_001031677	chr5(.):176723198-176735744	2.3547
NM_006480	chr5(.):176779843-176804599	0.4122
NM_006816	chr5(.):176753562-176783885	0.3568
NM_031300	chr5(.):176729205-176744292	2.21
NM_001142935	chr5(.):176727500-176744292	2.5054
NM_013237	chr5(.):176725834-176738950	2.4581
NM_002082	chr5(.):176848686-176874850	0.7933
NM_030567	chr5(.):176868795-176888287	0.3397
NM_000505	chr5(.):176824138-176841577	0.5493
NM_080881	chr5(.):176878613-176904871	0.1599
NM_004395	chr5(.):176878613-176905694	0.157
NM_001004105	chr5(.):176848686-176873354	0.7889
NM_001174102	chr5(.):176870325-176888283	0.3626
NM_001029886	chr5(.):176822107-176832637	0.1944
NR_027183	chr5(.):180251958-180267726	1.6076
NM_152283	chr5(.):180269610-180293286	0.4757
NM_206880	chr5(.):180576942-180587890	0.1374
NM_033342	chr5(.):180625119-180637177	0.204
NR_002592	chr5(.):180663817-180673889	1.3579
NM_203297	chr5(.):180615923-180632930	0.4339
NM_203296	chr5(.):180615923-180636340	0.4567
NM_033549	chr5(.):180645305-180667808	0.6692
NM_181356	chr6(.):44791469-45350670	0.0708
NM_003599	chr6(.):44792449-45350575	0.0708
NM_012288	chr6(.):52357199-52446862	2.0306
NM_000876	chr6(.):160385130-160532583	0.1746
NM_001195286	chr6(.):386738-416443	1.2729
NM_001168344	chr6(.):7102829-7257213	0.3863
NM_001003699	chr6(.):7103085-7257213	0.3869
NM_001718	chr6(.):7722010-7886961	0.1481
NR_037616	chr6(.):7876482-8069647	1.88
NM_004973	chr6(.):15241526-15527253	0.1261
NM_001949	chr6(.):20397136-20498945	0.2173
NM_001080480	chr6(.):20095934-20217670	0.2632
NM_001173977	chr6(.):25274655-25625758	0.6338
NM_014641	chr6(.):30662583-30690458	0.9953
NM_172166	chr6(.):31702724-31735455	1.461
NM_004348	chr6(.):45384913-45523819	0.5551
NM_001024630	chr6(.):45291053-45523819	0.3899
NM_001123226	chr6(.):74166453-74216179	0.4918
NM_016021	chr6(.):90031343-90067619	1.9968
NM_001455	chr6(.):108877068-109010971	1.7933
NM_201559	chr6(.):108876025-109010971	1.7798
NM_032131	chr6(.):109164618-109300352	0.6078
NM_173674	chr6(.):117798819-117896020	0.5323
NM_001130173	chr6(.):135497452-135545311	0.3001
NM_153235	chr6(.):139556198-139618208	0.5241
NM_006734	chr6(.):143067603-143271338	0.3038
NM_024630	chr6(.):157797556-158099977	0.3015
NM_020185	chr6(.):287100-356355	3.5611
NM_016588	chr6(.):5993232-6012633	0.5361
NM_001145549	chr6(.):7876482-7915310	6.1866
NM_030810	chr6(.):7876482-7916047	6.0965
NM_032744	chr6(.):11708887-11784280	0.5309
NM_005319	chr6(.):26050967-26061699	2.4524
NM_003537	chr6(.):26026816-26037288	2.3413
NM_003544	chr6(.):26022123-26032480	1.5547
NM_021062	chr6(.):26038454-26048885	2.3238
NM_003531	chr6(.):26040638-26051097	2.332
NM_005325	chr6(.):26012259-26023040	0.9474
NM_003538	chr6(.):26016906-26027278	1.5664
NM_003513	chr6(.):26028319-26038796	1.8551
NM_003529	chr6(.):26015717-26026186	1.0924
NM_021065	chr6(.):26194011-26204471	3.7212
NM_003530	chr6(.):26192011-26204464	3.1362
NM_138720	chr6(.):26153348-26176576	1.4938
NM_003523	chr6(.):26179023-26189458	0.8809
NM_003539	chr6(.):26183937-26194304	1.0148
NM_003545	chr6(.):26199872-26210249	2.205
NM_005321	chr6(.):26151558-26162343	1.8806
NM_003522	chr6(.):26194786-26205216	4.2414
NM_003518	chr6(.):26211427-26221872	1.3027
NM_021052	chr6(.):26212147-26222711	1.2927
NM_003532	chr6(.):26220382-26230844	0.7009
NM_003524	chr6(.):26246878-26257303	2.9865
NM_003547	chr6(.):26241838-26252205	2.6493
NM_003540	chr6(.):26235653-26246021	0.1053
NM_021018	chr6(.):26245369-26255835	2.9824
NM_005320	chr6(.):26229439-26240216	1.3701
NM_001145008	chr6(.):26397464-26420444	0.2568
NM_001197240	chr6(.):26378328-26400100	0.5067
NM_001197247	chr6(.):26360397-26383540	2.2456
NM_001197238	chr6(.):26378323-26400100	0.5066
NM_007047	chr6(.):26360397-26383548	2.247
NM_001197237	chr6(.):26378438-26400100	0.5084
NM_001197248	chr6(.):26360469-26383540	2.2125
NM_001197246	chr6(.):26363405-26383540	0.6884
NM_021064	chr6(.):27095816-27106314	2.8232
NM_080593	chr6(.):27101071-27119637	1.9828
NM_080596	chr6(.):27109907-27120346	1.5807
NR_036096	chr6(.):27110404-27120467	1.6356
NM_021058	chr6(.):27095094-27105575	2.8337
NM_003495	chr6(.):27102087-27112457	1.269
NM_021066	chr6(.):27777079-27787518	1.8917
NM_003536	chr6(.):27772841-27783314	2.8473
NM_003509	chr6(.):27770976-27781445	1.9407
NM_003519	chr6(.):27770256-27780709	1.9212
NM_003521	chr6(.):27777821-27788267	1.7997
NM_003535	chr6(.):27853092-27863570	3.5456
NM_003527	chr6(.):27856202-27866669	3.6107
NM_003520	chr6(.):27801439-27811888	3.271
NM_003511	chr6(.):27828106-27838576	1.1848
NM_003533	chr6(.):27834622-27845099	0.4659
NM_003510	chr6(.):27800657-27811117	3.2731
NM_003541	chr6(.):27793951-27804305	0.9999
NM_005322	chr6(.):27829569-27840359	1.2254
NM_033057	chr6(.):27873962-27885174	0.0365
NM_021968	chr6(.):27786902-27797258	0.9403
NM_003514	chr6(.):27855476-27865963	3.604
NM_003546	chr6(.):27835925-27846289	0.1568
NM_003587	chr6(.):30615895-30645830	0.1679
NM_001161376	chr6(.):30609815-30625987	0.5546
NM_133471	chr6(.):30639165-30660672	1.8818
NM_001134870	chr6(.):30639165-30660093	1.9319
NM_007243	chr6(.):30650825-30663769	2.1484
NM_005803	chr6(.):30690510-30715453	0.3114
NM_003897	chr6(.):30705975-30717327	0.3832
NM_178014	chr6(.):30683156-30698195	1.8609
NM_007109	chr6(.):31121302-31136992	0.471
NM_001173531	chr6(.):31127113-31139615	0.1828
NR_026791	chr6(.):31160536-31176745	1.9986
NM_019052	chr6(.):31105215-31131015	0.3095
NM_001105563	chr6(.):31105215-31130566	0.3125
NR_026816	chr6(.):31136511-31150676	0.1012
NM_002701	chr6(.):31127113-31143451	0.1539
NM_021246	chr6(.):31678132-31690581	0.0542
NM_138275	chr6(.):31686160-31697851	0.7261
NR_033488	chr6(.):31649725-31675850	0.328
NM_013974	chr6(.):31689816-31703039	1.2348
NM_025262	chr6(.):31639460-31653150	0.1431
NM_001288	chr6(.):31693357-31709341	3.7224
NM_001003693	chr6(.):31669683-31683372	0.5533
NM_021160	chr6(.):31649725-31676137	0.3248
NR_024541	chr6(.):31674752-31686842	0.0549
NM_025261	chr6(.):31681424-31694510	0.0507
NM_001039651	chr6(.):31725772-31737624	0.1081
NM_025258	chr6(.):31728370-31750108	0.5705
NR_002742	chr6(.):31799852-31809916	1.3557
NM_000434	chr6(.):31821828-31835709	0.4729
NM_021177	chr6(.):31760173-31779743	1.0766
NR_002745	chr6(.):31798039-31808103	1.4336
NM_001178045	chr6(.):31825969-31850448	0.2966
NM_001040438	chr6(.):31797692-31812541	1.0359
NM_005345	chr6(.):31778290-31790719	1.5403
NM_005527	chr6(.):31772395-31787835	0.5995
NM_001178044	chr6(.):31825969-31851823	0.2835
NM_006295	chr6(.):31740296-31768712	1.3038
NM_005346	chr6(.):31790511-31803031	2.047
NM_022107	chr6(.):32153542-32168300	1.3112
NM_138717	chr6(.):32116300-32136452	0.0965
NM_001136	chr6(.):32143745-32157023	0.7272
NM_004557	chr6(.):32157619-32196844	0.4799
NM_032741	chr6(.):32130982-32150888	0.5356
NM_002586	chr6(.):32147509-32162963	0.7887
NM_006913	chr6(.):32141161-32153570	0.844
NR_003129	chr6(.):32141231-32153567	0.8473
NM_030651	chr6(.):32111139-32124720	0.1256
NM_005155	chr6(.):32116621-32136452	0.0969
NM_006411	chr6(.):32130982-32148916	0.5797
NR_037169	chr6(.):32115578-32127142	0.1368
NM_030652	chr6(.):32127404-32141062	0.055
NM_006120	chr6(.):32911390-32925899	0.3119
NM_002119	chr6(.):32966959-32982389	0.0674
NM_002118	chr6(.):32897405-32913847	0.2873
NM_005104	chr6(.):32931436-32954282	3.4504
NM_001113182	chr6(.):32933664-32954282	3.8139
NM_001199455	chr6(.):32934371-32954282	3.9463
NM_001199456	chr6(.):32935860-32954282	4.1518
NM_001164267	chr6(.):33241879-33262304	0.264
NM_022551	chr6(.):33234851-33249281	0.8781
NM_172209	chr6(.):33262471-33287164	1.3579
NM_004761	chr6(.):33254430-33272176	0.7956
NM_172208	chr6(.):33266409-33287164	1.5685
NM_003782	chr6(.):33239916-33251602	0.3289
NR_024517	chr6(.):33281334-33295793	1.879
NM_014260	chr6(.):33252377-33263711	0.3642
NM_005453	chr6(.):33277181-33290512	1.872
NM_001145338	chr6(.):33277181-33290719	1.9098
NM_022553	chr6(.):33213048-33244662	0.6197
NM_001185181	chr6(.):33252411-33263709	0.3653
NR_001444	chr6(.):33327513-33339139	0.0543
NR_037152	chr6(.):36639236-36660116	0.7622
NM_078467	chr6(.):36639266-36660116	0.7631
NR_037150	chr6(.):36639313-36660116	0.7645
NM_000389	chr6(.):36641455-36660116	0.8407
NR_037151	chr6(.):36641486-36660116	0.842
NM_020939	chr6(.):36703554-36812220	0.2027
NM_002648	chr6(.):37132921-37148204	1.4518
NM_000322	chr6(.):42659332-42695358	0.1002
NM_003192	chr6(.):42707233-42718884	0.9534
NR_037141	chr6(.):42690313-42700932	0.1682
NM_015349	chr6(.):42783793-42841296	0.0806
NM_001078177	chr6(.):44186362-44206888	0.5945
NM_178148	chr6(.):44216837-44230283	0.6378
NM_001078174	chr6(.):44182241-44206888	0.5155
NM_020745	chr6(.):44261462-44286063	0.1888
NM_182539	chr6(.):44242896-44270458	0.0542
NM_001137560	chr6(.):44233479-44252182	0.0592
NM_001078175	chr6(.):44186295-44206888	0.5947
NM_004556	chr6(.):44220902-44238525	1.5884
NM_007355	chr6(.):44209848-44226614	1.1572
NM_014051	chr6(.):52530883-52556385	0.5224
NR_024403	chr6(.):52524198-52538951	1.7318
NM_001402	chr6(.):74220472-74235755	2.4553
NM_001159676	chr6(.):86312501-86356169	0.5063
NM_001159677	chr6(.):86312501-86358043	0.4877
NM_001159674	chr6(.):86312501-86357608	0.492
NM_001159673	chr6(.):86312501-86357640	0.4917
NR_003044	chr6(.):86382306-86392377	1.2521
NR_003038	chr6(.):86381724-86393451	1.091
NR_002743	chr6(.):86382011-86392086	1.255
NM_002043	chr6(.):89962238-90029967	0.3092
NM_021244	chr6(.):90069334-90126995	0.5115
NM_182907	chr6(.):106541814-106562811	4.5356
NM_001198	chr6(.):106529194-106562814	4.763
NM_001164313	chr6(.):109797151-109809440	0.3005
NM_001111298	chr6(.):109706417-109767374	0.0924
NM_001159291	chr6(.):109760265-109782190	0.8015
NM_003080	chr6(.):109756930-109770122	0.2843
NM_020399	chr6(.):117876432-117928705	0.2731
NM_001145207	chr6(.):135351994-135381036	0.2623
NM_006620	chr6(.):135276516-135381036	0.4585
NR_037435	chr6(.):135295475-135305570	0.0527
NM_006290	chr6(.):138183580-138209449	2.223
NM_006079	chr6(.):139688396-139700785	2.2427
NM_001168389	chr6(.):139688396-139700350	2.3213
NM_001168388	chr6(.):139688396-139700499	2.2948
NR_037463	chr6(.):157945163-157955232	0.0453
NM_001259	chr7(.):92229234-92468231	0.3389
NM_001145306	chr7(.):92229234-92470941	0.3357
NM_004289	chr7(.):26186846-26231756	0.7661
NR_003655	chr7(.):43975493-44063748	0.1351
NM_001029835	chr7(.):45062232-45121069	0.5287
NM_001167935	chr7(.):45034786-45121069	0.6177
NR_030770	chr7(.):45034344-45121069	0.6437
NM_030796	chr7(.):55533305-55645200	2.2463
NM_012301	chr7(.):77641373-79087890	0.1101
NM_001913	chr7(.):101454291-101932250	0.1277
NM_181500	chr7(.):101454302-101932250	0.1277
NM_001164458	chr7(.):149939300-150025758	0.2582
NM_001080495	chr7(.):5341422-5468177	0.2387
NM_001136020	chr7(.):8148403-8306780	0.2298
NM_138426	chr7(.):8003422-8133709	0.2728
NM_022307	chr7(.):8147814-8306682	0.2293
NM_004968	chr7(.):8147814-8307185	0.2289
NM_182762	chr7(.):20169278-20262013	0.6419
NR_036554	chr7(.):29720687-29787019	0.2625
NR_003502	chr7(.):32762561-32774595	0.9254
NR_036680	chr7(.):32615552-32763780	0.0591
NM_014800	chr7(.):36888960-37493511	0.1264
NM_002541	chr7(.):44641120-44753669	0.4836
NM_001003941	chr7(.):44641120-44721195	0.6538
NM_022748	chr7(.):47309751-47584199	0.3404
NM_006060	chr7(.):50339377-50477798	0.3589
NM_012395	chr7(.):90333711-90844904	0.2482
NM_017984	chr7(.):99993494-100031302	0.6912
NM_017621	chr7(.):102091666-102110321	0.7102
NM_006989	chr7(.):102215092-102262205	0.3848
NM_024913	chr7(.):120623750-120942498	0.094
NM_001105533	chr7(.):120624444-120906972	0.0941
NM_001098627	chr7(.):128575771-128595088	2.6413
NM_001098630	chr7(.):128572993-128595088	2.4261
NM_032643	chr7(.):128573270-128595088	2.4182
NM_178563	chr7(.):134666258-134825530	0.2001
NM_194071	chr7(.):137554724-137691846	0.305
NM_173680	chr7(.):150071405-150100719	3.3414
NM_053043	chr7(.):155432202-155579179	0.2572
NM_003751	chr7(.):2389473-2425377	1.0487
NM_018641	chr7(.):2438258-2479216	0.7153
NR_029597	chr7(.):25984538-25994606	2.1678
NM_031243	chr7(.):26224555-26245413	1.4567
NM_016587	chr7(.):26236323-26257976	1.3658
NM_007276	chr7(.):26236098-26257976	1.3526
NR_036482	chr7(.):29719769-29732859	1.1978
NR_024278	chr7(.):29680537-29729754	0.7939
NR_027347	chr7(.):29719387-29730437	1.4166
NR_036501	chr7(.):32792897-32807536	0.2569
NR_030320	chr7(.):32767592-32777689	1.0109
NM_013284	chr7(.):44106846-44127129	0.2284
NR_015401	chr7(.):44073697-44087082	0.7551
NM_175064	chr7(.):44035488-44054723	0.0836
NM_001014436	chr7(.):44079238-44106315	0.3455
NR_024116	chr7(.):44063485-44085222	0.4489
NM_000290	chr7(.):44097325-44110186	0.0805
NR_024416	chr7(.):44074066-44087082	0.7736
NM_019082	chr7(.):44600402-44619137	0.2804
NM_182547	chr7(.):44613761-44626827	1.0094
NR_003697	chr7(.):45017626-45031259	0.3114
NR_002952	chr7(.):45019976-45030109	0.3906
NM_033054	chr7(.):44997259-45023704	0.1094
NM_001163636	chr7(.):74067029-74180022	0.232
NM_013439	chr7(.):99966067-100002722	0.2255
NM_173564	chr7(.):100076549-100097422	0.1801
NM_030935	chr7(.):100059141-100081902	0.2927
NM_145030	chr7(.):100027911-100039094	0.7229
NM_019606	chr7(.):100022253-100036749	1.9778
NM_001194992	chr7(.):100021412-100036749	1.8761
NM_001004323	chr7(.):100049237-100066894	0.0554
NM_020979	chr7(.):101923404-101967178	1.4409
NR_036245	chr7(.):101931368-101941453	1.2009
NM_032831	chr7(.):102068995-102102268	3.3778
NM_024653	chr7(.):102031803-102072129	2.2878
NM_006234	chr7(.):102108547-102124381	0.4022
NM_001097615	chr7(.):102173365-102218068	0.3427
NM_152892	chr7(.):102100389-102118612	0.4742
NM_001114403	chr7(.):102272471-102288238	0.1847
NR_027374	chr7(.):104530074-104572092	0.266
NM_002649	chr7(.):106500923-106552592	0.8974
NM_001166346	chr7(.):114557208-114568720	2.4775
NM_199072	chr7(.):114557208-114664970	0.9025
NM_019071	chr7(.):120585816-120620711	0.4309
NM_001024613	chr7(.):121936447-121949565	0.9883
NR_036484	chr7(.):121938711-121955131	1.7135
NM_018396	chr7(.):128111782-128147978	0.8152
NM_199349	chr7(.):128525000-128555773	0.0954
NM_013400	chr7(.):150060878-150076133	5.7331
NM_014374	chr7(.):150063257-150076133	6.7221
NM_001142928	chr7(.):150015295-150040245	0.6881
NM_002889	chr7(.):150030406-150043763	0.0969
NM_138434	chr7(.):150021937-150034811	0.108
NR_027237	chr7(.):150097839-150114558	4.2185
NR_034033	chr7(.):150125741-150150228	1.5699
NM_033015	chr7(.):150768707-150782951	0.8984
NM_004769	chr7(.):150740604-150754843	0.1544
NM_031434	chr7(.):150773171-150785413	1.4429
NM_004935	chr7(.):150745898-150760052	1.1526
NM_031946	chr7(.):150778825-150846523	0.225
NM_001136044	chr7(.):150773171-150785620	1.4213
NM_003040	chr7(.):150751656-150778614	0.9275
NM_001042535	chr7(.):150778825-150825725	0.2883
NM_003844	chr8(.):23043969-23087680	0.4591
NM_004103	chr8(.):27163998-27321903	0.8378
NM_173176	chr8(.):27178053-27321903	0.8692
NM_173175	chr8(.):27178080-27321903	0.8694
NM_021623	chr8(.):38753752-38836430	1.0787
NM_001024678	chr8(.):145742760-145757416	0.7618
