GENE_ID	locusLine	bin_1_KMS11_jia.bam
NM_022763	chr3(.):171752417-172123492	0.1874
NM_181361	chr3(.):178249223-178567217	0.1096
NM_001134382	chr3(.):12933718-13119617	0.2406
NM_024923	chr3(.):13352736-13466809	0.4254
NM_014869	chr3(.):12933718-13013960	0.0442
NM_144636	chr3(.):14148576-14171371	1.0754
NM_001144382	chr3(.):16921451-17137098	0.0863
NM_182666	chr3(.):23842438-23937807	0.241
NM_001171172	chr3(.):39299984-39326930	0.2543
NM_001171171	chr3(.):39299984-39327764	0.2667
NM_001171174	chr3(.):39299984-39328226	0.2727
NM_001123396	chr3(.):46390234-46405868	0.6776
NR_024046	chr3(.):47048031-47059957	0.0971
NM_001161580	chr3(.):52104248-52193706	0.0938
NM_181042	chr3(.):52574367-52718739	0.0591
NM_018313	chr3(.):52574367-52724866	0.1029
NM_007114	chr3(.):69063977-69106484	0.1171
NM_015123	chr3(.):69214145-69440430	0.1193
NM_020351	chr3(.):99352453-99520158	0.0615
NM_001185106	chr3(.):111388522-111570294	0.1636
NM_001134437	chr3(.):111446326-111700364	0.0697
NM_001004196	chr3(.):112046915-112086658	0.1213
NM_183061	chr3(.):111854751-112018074	0.1691
NM_002213	chr3(.):124476794-124611144	0.3072
NM_032343	chr3(.):126418117-126684244	0.1002
NM_001001487	chr3(.):130608433-130740555	0.1189
NM_001199181	chr3(.):130564368-130727046	0.2496
NM_001199180	chr3(.):130564368-130740555	0.2362
NM_001199179	chr3(.):130607834-130727046	0.1239
NM_001001485	chr3(.):130607858-130740555	0.1189
NM_001199184	chr3(.):130607904-130727046	0.124
NM_014382	chr3(.):130608291-130727046	0.124
NM_001134422	chr3(.):133287433-133314118	0.8112
NM_001134423	chr3(.):133288300-133314118	0.8358
NM_001080412	chr3(.):141038054-141173632	1.3712
NM_173653	chr3(.):142979063-143572373	0.1417
NM_016275	chr3(.):150316065-150353234	0.6924
NM_005067	chr3(.):150453909-150486263	0.6911
NM_001193283	chr3(.):156539147-156648045	0.1106
NM_001004316	chr3(.):156539095-156768918	0.0956
NM_001190242	chr3(.):159969773-160106554	0.0547
NM_001190241	chr3(.):159969773-160122320	0.1761
NM_024665	chr3(.):176733541-176920048	0.3405
NM_005832	chr3(.):178271617-178567217	0.0985
NM_130446	chr3(.):183200318-183278499	0.5803
NM_178496	chr3(.):192509604-192640950	0.3189
NM_001647	chr3(.):195290572-195316076	0.0714
NM_003670	chr3(.):5016096-5031865	0.982
NM_024334	chr3(.):14161439-14190180	0.7501
NM_181472	chr3(.):32428162-32501333	0.3474
NM_194293	chr3(.):39219706-39239077	0.2714
NM_001337	chr3(.):39299984-39326527	0.2514
NM_001198621	chr3(.):39219705-39239085	0.2719
NM_005201	chr3(.):39366196-39380171	0.0962
NM_014240	chr3(.):45631322-45727755	0.2794
NM_001295	chr3(.):46238199-46254832	1.4876
NM_001837	chr3(.):46278871-46313197	0.068
NM_003965	chr3(.):46443720-46456014	0.1655
NM_001199149	chr3(.):46472495-46510161	0.0968
NM_002343	chr3(.):46472495-46511598	0.0961
NM_001100168	chr3(.):46406632-46422697	0.2956
NM_001130910	chr3(.):46444048-46456014	0.1675
NM_003212	chr3(.):46614075-46628952	0.0324
NM_001174136	chr3(.):46611044-46628952	0.0331
NM_024512	chr3(.):46551877-46613011	0.3462
NM_031440	chr3(.):46534484-46547439	0.4955
NM_015175	chr3(.):47016172-47056193	0.3306
NM_144716	chr3(.):46958219-47023270	0.1321
NM_199074	chr3(.):49052907-49065926	0.9155
NM_199073	chr3(.):49053617-49065926	0.9641
NM_017730	chr3(.):49062141-49136504	0.1427
NM_177939	chr3(.):49022340-49049581	0.3318
NM_018031	chr3(.):49039636-49058386	0.4089
NM_000884	chr3(.):49056761-49071875	0.8454
NM_018114	chr3(.):49047434-49063467	0.7369
NM_199070	chr3(.):49054073-49065926	0.9984
NM_001009996	chr3(.):49047434-49061017	0.8045
NR_029690	chr3(.):49053050-49063142	1.1141
NR_029948	chr3(.):49052580-49062667	1.0924
NM_017442	chr3(.):52250097-52265179	0.3345
NM_199166	chr3(.):52227115-52253343	0.5518
NM_007284	chr3(.):52257625-52278183	0.4112
NM_144641	chr3(.):52275224-52289615	0.2
NM_000688	chr3(.):52227143-52253343	0.5524
NM_001010983	chr3(.):52723503-52745048	0.6966
NM_206825	chr3(.):52714935-52733510	0.4642
NR_003687	chr3(.):52719753-52729846	0.4608
NM_014041	chr3(.):52734856-52747197	1.1932
NR_003057	chr3(.):52721751-52731828	0.0955
NM_152932	chr3(.):52723503-52742622	0.6683
NR_003047	chr3(.):52718255-52728331	0.7266
NM_001193533	chr3(.):52739795-52809965	0.2515
NR_024615	chr3(.):55686242-55698497	1.2499
NM_198195	chr3(.):69098880-69134524	0.5706
NM_006407	chr3(.):69129089-69160239	1.4522
NM_198271	chr3(.):69151038-69176746	0.3394
NR_036087	chr3(.):69093108-69103186	0.3126
NM_153182	chr3(.):97655660-97696295	0.2994
NM_001105580	chr3(.):97700526-97758831	0.3787
NM_032778	chr3(.):97655660-97696224	0.2996
NM_006100	chr3(.):98446571-98518236	0.4741
NM_145037	chr3(.):101493028-101552075	0.3599
NM_001134456	chr3(.):101493285-101552075	0.361
NM_001005474	chr3(.):101541833-101584869	0.3135
NM_175924	chr3(.):121701169-121746030	0.4672
NM_175862	chr3(.):121769220-121844983	0.1289
NM_006889	chr3(.):121791749-121844983	0.1433
NR_033434	chr3(.):124444212-124473119	0.1329
NM_001127196	chr3(.):128881657-128907810	0.6082
NM_020701	chr3(.):128841258-128885073	0.2513
NM_020187	chr3(.):128992683-129029135	0.2484
NM_001006109	chr3(.):128992816-129029135	0.2487
NM_006026	chr3(.):129028613-129040120	1.0657
NR_026991	chr3(.):129030113-129048412	0.6386
NR_027898	chr3(.):129926662-129997649	0.0542
NM_001145417	chr3(.):135862759-135918310	0.4382
NM_018133	chr3(.):135862759-135919688	0.4302
NM_021105	chr3(.):146227966-146267628	0.3427
NM_020359	chr3(.):146146081-146218722	0.0601
NM_001184721	chr3(.):148704194-148750456	0.4727
NM_032025	chr3(.):150259573-150308803	0.2874
NM_014445	chr3(.):150254779-150269428	0.5985
NR_027037	chr3(.):151975404-151992415	1.0133
NM_001123228	chr3(.):152052486-152063779	0.2693
NR_027954	chr3(.):156385959-156398502	0.8929
NM_001184718	chr3(.):156389452-156429557	0.4678
NM_001184717	chr3(.):156387714-156429557	0.45
NM_015508	chr3(.):156387204-156429557	0.4452
NR_003284	chr3(.):156522059-156534810	0.5936
NR_034008	chr3(.):156802669-156823924	1.7034
NR_034007	chr3(.):156794455-156845791	0.797
NM_020307	chr3(.):156860585-156883482	0.8737
NM_173084	chr3(.):160148290-160172626	0.4281
NR_029663	chr3(.):160117375-160127473	1.7426
NM_005496	chr3(.):160113346-160157741	0.5217
NM_001002800	chr3(.):160112429-160157741	0.5132
NR_029525	chr3(.):160117532-160127613	1.6399
NM_006241	chr3(.):195236220-195275224	0.2626
NM_144571	chr4(.):78629540-78745544	0.3743
NM_198281	chr4(.):90160428-90234161	1.6569
NM_001102406	chr4(.):113213498-113368764	0.1573
NM_018699	chr4(.):121610928-121849013	0.4952
NM_024605	chr4(.):148648452-148998927	0.2038
NM_001009554	chr4(.):170902747-170929935	0.7768
NM_021647	chr4(.):170902747-170952429	0.5842
NM_021069	chr4(.):186501597-186882870	0.1114
NM_001145670	chr4(.):186501597-186738410	0.1351
NM_001145671	chr4(.):186501597-186737225	0.1351
NM_001145672	chr4(.):186501597-186737048	0.1351
NM_003603	chr4(.):186501597-186738392	0.1351
NM_001145673	chr4(.):186501597-186702066	0.1452
NM_152683	chr4(.):185565766-185621112	0.65
NM_001042424	chr4(.):1868122-1988934	0.2032
NM_006527	chr4(.):1689526-1719030	0.3755
NM_133330	chr4(.):1889508-1988930	0.0884
NM_012318	chr4(.):1808205-1862974	0.4872
NM_147127	chr4(.):5559145-5715294	0.1105
NM_001166136	chr4(.):5559145-5716275	0.1117
NM_153717	chr4(.):5707923-5821031	0.1061
NM_001098634	chr4(.):40420271-40636883	0.2446
NM_004310	chr4(.):40193526-40251281	0.3631
NM_032495	chr4(.):57509153-57552872	0.1562
NM_001136570	chr4(.):77167852-77209929	0.1375
NM_001130017	chr4(.):76927336-77038955	0.2145
NM_198892	chr4(.):79692531-79838341	0.3002
NM_001166693	chr4(.):87851153-88067206	0.4167
NM_005327	chr4(.):108905869-108961331	0.4896
NM_001130721	chr4(.):110965228-111124771	0.4837
NM_024090	chr4(.):110965228-111124820	0.4836
NM_024900	chr4(.):129725778-129790787	0.6233
NM_199320	chr4(.):129725778-129801379	0.5505
NM_057175	chr4(.):140217675-140316935	0.3108
NM_002039	chr4(.):144252982-144400718	0.3718
NM_001130686	chr4(.):156582861-156637533	0.4726
NM_001130682	chr4(.):156582861-156658501	0.3659
NM_001130684	chr4(.):156583814-156658501	0.3684
NM_001130683	chr4(.):156583148-156663214	0.3481
NM_001130685	chr4(.):156583148-156658501	0.3664
NM_001130687	chr4(.):156582861-156648385	0.4084
NM_012464	chr4(.):166789409-167029993	0.1427
NM_017423	chr4(.):174084903-174250118	0.1715
NM_153343	chr4(.):185004858-185144114	0.0769
NM_002199	chr4(.):185303875-185400726	1.5591
NM_001145674	chr4(.):186501597-186583123	0.2521
NM_031953	chr4(.):186126283-186290120	0.4439
NM_001013622	chr4(.):1636607-1690718	0.2078
NM_001174070	chr4(.):1636607-1690988	0.2074
NM_001163213	chr4(.):1790038-1815599	0.9145
NM_001127266	chr4(.):1712678-1728084	1.2483
NM_006342	chr4(.):1718265-1751897	0.4293
NM_133334	chr4(.):1897352-1955545	0.0934
NR_031688	chr4(.):9552788-9562937	0.0491
NM_001159601	chr4(.):13364346-13490989	0.2378
NR_034054	chr4(.):13522942-13538041	0.0519
NM_017581	chr4(.):40332468-40361973	0.0556
NM_001145459	chr4(.):57509153-57527688	0.0907
NM_031889	chr4(.):71489460-71517536	0.4295
NM_144646	chr4(.):71516257-71537348	3.9267
NM_020368	chr4(.):71549195-71561268	1.5156
NM_014961	chr4(.):71582695-71664274	0.1514
NM_001130709	chr4(.):71565653-71660614	0.301
NM_002993	chr4(.):74697272-74709477	0.0913
NM_002620	chr4(.):74714012-74725198	0.0938
NM_018115	chr4(.):76866067-76917113	0.1791
NM_002416	chr4(.):76917622-76933641	0.2303
NM_001565	chr4(.):76937270-76949650	0.5997
NM_001179	chr4(.):76990862-77038955	0.1017
NM_005409	chr4(.):76949839-76962350	0.2719
NM_017426	chr4(.):77030816-77074655	0.2549
NM_005506	chr4(.):77074893-77140035	0.8356
NM_003943	chr4(.):77222676-77237283	2.249
NM_020236	chr4(.):78778804-78878944	0.1949
NM_017593	chr4(.):79692531-79805594	0.3611
NM_144645	chr4(.):87792357-87818575	0.1689
NM_183049	chr4(.):91754641-91765269	0.0852
NM_003998	chr4(.):103417485-103543459	0.4129
NM_025212	chr4(.):105388342-105417467	1.9672
NM_017700	chr4(.):106468776-106557837	0.3344
NM_018569	chr4(.):113147894-113196211	0.3438
NM_052864	chr4(.):113191781-113212059	2.0284
NM_024019	chr4(.):113429671-113442328	0.9478
NM_005841	chr4(.):124315682-124329909	1.3379
NM_199327	chr4(.):124312955-124329907	1.1349
NM_001184988	chr4(.):140206070-140228705	1.1664
NM_001184986	chr4(.):140206070-140227364	1.2332
NM_002494	chr4(.):140206070-140227388	1.2319
NM_032623	chr4(.):140182316-140206492	0.1623
NM_138364	chr4(.):148554533-148610280	0.1475
NM_032991	chr4(.):185543849-185575629	0.6543
NM_024629	chr4(.):185610218-185660286	0.5239
NM_018409	chr4(.):186280031-186305152	0.6727
NM_181726	chr4(.):186312839-186326390	0.6913
NM_001114107	chr4(.):186416814-186461712	0.1894
NM_002372	chr5(.):109020155-109208429	0.168
NM_014979	chr5(.):75374304-75626416	0.1238
NM_015071	chr5(.):142145291-142613572	0.2515
NM_001044	chr5(.):1387904-1450543	0.0548
NM_178569	chr5(.):2747261-2760511	0.4282
NM_001164440	chr5(.):10559434-10662928	0.4345
NM_007118	chr5(.):14138828-14514458	0.1839
NM_016279	chr5(.):26875708-27043689	0.2094
NM_001040446	chr5(.):32222110-32318114	0.3876
NM_005983	chr5(.):36147188-36187276	0.4431
NM_032637	chr5(.):36147188-36189147	0.4251
NM_024669	chr5(.):55390506-55534186	0.8552
NM_012081	chr5(.):95215801-95302775	0.5045
NM_001077654	chr5(.):118599417-118735294	0.311
NM_001038702	chr5(.):130594701-130735382	0.2223
NM_003060	chr5(.):131700400-131736306	0.1166
NM_013983	chr5(.):139221363-139427884	0.1001
NM_001020825	chr5(.):142652495-142788254	0.2404
NM_001018076	chr5(.):142652495-142789045	0.2394
NM_001018075	chr5(.):142652495-142820077	0.2065
NM_004045	chr5(.):151117382-151143210	0.6504
NM_138379	chr5(.):156341292-156395266	0.4054
NM_025153	chr5(.):159985126-160284219	0.0744
NM_198567	chr5(.):175660369-175777990	0.0642
NM_001167579	chr5(.):176806431-176822514	0.0386
NM_022455	chr5(.):176555832-176732214	0.1718
NM_172349	chr5(.):176555079-176732214	0.1715
NM_002406	chr5(.):180212540-180235048	0.3691
NM_001114619	chr5(.):180212540-180235902	0.3586
NM_001114618	chr5(.):180212540-180241817	0.5359
NM_001114617	chr5(.):180212540-180242137	0.5312
NM_145265	chr5(.):199874-223297	0.9763
NM_001080478	chr5(.):186625-200468	1.54
NM_004168	chr5(.):213355-261814	0.6253
NM_013232	chr5(.):266735-320089	0.6152
NM_033120	chr5(.):1004167-1043925	0.9932
NM_006598	chr5(.):1045488-1117172	0.2711
NM_001193376	chr5(.):1248286-1300162	0.249
NM_030782	chr5(.):1312999-1350002	2.5142
NM_024830	chr5(.):1456541-1529076	0.6771
NM_033267	chr5(.):2741278-2756769	0.3288
NM_001145161	chr5(.):6443735-6501834	1.0594
NM_001171805	chr5(.):6709717-6762161	0.542
NM_001171806	chr5(.):6741100-6762161	0.1261
NM_022130	chr5(.):32119823-32179425	0.3715
NM_006713	chr5(.):32580604-32609185	1.0473
NR_030306	chr5(.):36142993-36153090	0.5086
NM_001007527	chr5(.):36098413-36157015	0.1414
NM_001102575	chr5(.):53808592-53847416	0.8603
NM_001145427	chr5(.):53808588-53847416	0.8602
NM_052870	chr5(.):53808592-53821834	1.3817
NM_002184	chr5(.):55225924-55295821	0.8672
NM_152405	chr5(.):78526924-78628038	0.2656
NM_031952	chr5(.):94989019-95023714	0.0635
NM_014899	chr5(.):95061849-95137071	0.2019
NR_036052	chr5(.):118305280-118315362	0.0518
NM_014350	chr5(.):118686595-118735294	0.1763
NR_037500	chr5(.):131696181-131706291	0.212
NM_002198	chr5(.):131812300-131831465	0.5862
NM_001013717	chr5(.):131741672-131803059	0.8896
NM_000879	chr5(.):131872135-131884214	0.0638
NM_016480	chr5(.):138672518-138710409	0.1103
NM_194296	chr5(.):138727455-138744776	0.6744
NM_152686	chr5(.):138740891-138780214	0.438
NM_152685	chr5(.):138697884-138724039	0.1831
NM_001033112	chr5(.):138673133-138710409	0.1112
NM_001161546	chr5(.):138722634-138735885	1.4784
NM_016459	chr5(.):138718256-138730605	1.6976
NM_000024	chr5(.):148201155-148213197	1.237
NM_006058	chr5(.):150404505-150465997	0.3271
NM_001155	chr5(.):150475266-150542443	0.6297
NM_001193544	chr5(.):150475266-150526216	0.4287
NM_005754	chr5(.):151146475-151189915	0.2627
NR_002168	chr5(.):156272548-156284539	0.0591
NR_028472	chr5(.):156346099-156357013	1.0368
NM_002187	chr5(.):158736790-158762481	0.0852
NM_004219	chr5(.):159843864-159860746	0.2334
NM_006425	chr5(.):159823647-159851168	0.221
NR_036095	chr5(.):159896408-159906490	0.6456
NR_029701	chr5(.):159907358-159917457	0.0552
NM_005565	chr5(.):169670087-169729822	0.351
NM_001102609	chr5(.):169654949-169678235	0.045
NM_030627	chr5(.):173310330-173392313	0.7014
NR_036494	chr5(.):175565087-175631298	0.7486
NM_017675	chr5(.):175971342-176027769	0.1379
NM_014901	chr5(.):175948699-175969421	0.6294
NM_001171976	chr5(.):175964511-176027769	0.2254
NM_001031677	chr5(.):176723198-176735744	1.2825
NM_006480	chr5(.):176779843-176804599	0.3236
NM_006816	chr5(.):176753562-176783885	0.1339
NM_031300	chr5(.):176729205-176744292	1.1171
NM_001142935	chr5(.):176727500-176744292	1.2309
NM_013237	chr5(.):176725834-176738950	1.2965
NM_002082	chr5(.):176848686-176874850	1.0609
NM_030567	chr5(.):176868795-176888287	0.5863
NM_000505	chr5(.):176824138-176841577	0.4348
NM_080881	chr5(.):176878613-176904871	0.1424
NM_004395	chr5(.):176878613-176905694	0.1398
NM_001004105	chr5(.):176848686-176873354	0.99
NM_001174102	chr5(.):176870325-176888283	0.6229
NM_001029886	chr5(.):176822107-176832637	0.447
NR_027183	chr5(.):180251958-180267726	0.6136
NM_152283	chr5(.):180269610-180293286	0.2061
NR_027116	chr6(.):956240-1106567	0.1597
NM_022758	chr6(.):34550065-34669625	0.4889
NM_181356	chr6(.):44791469-45350670	0.1131
NM_003599	chr6(.):44792449-45350575	0.1132
NM_012288	chr6(.):52357199-52446862	1.0791
NM_001122742	chr6(.):152006630-152429408	0.1264
NM_000876	chr6(.):160385130-160532583	0.1933
NM_001195286	chr6(.):386738-416443	1.066
NM_000904	chr6(.):2995066-3024994	0.4029
NM_015482	chr6(.):3264206-3461793	0.2071
NM_021945	chr6(.):3264206-3450218	0.1939
NM_001168344	chr6(.):7102829-7257213	0.1856
NM_001003699	chr6(.):7103085-7257213	0.1859
NR_037616	chr6(.):7876482-8069647	0.694
NM_004973	chr6(.):15241526-15527253	0.1206
NM_000332	chr6(.):16294342-16766721	0.1699
NM_001080480	chr6(.):20095934-20217670	0.2294
NM_001173977	chr6(.):25274655-25625758	0.2374
NM_014641	chr6(.):30662583-30690458	0.944
NM_172166	chr6(.):31702724-31735455	0.9143
NM_152735	chr6(.):33417355-33430320	0.2389
NM_177435	chr6(.):35305334-35398173	0.0871
NM_003427	chr6(.):35222509-35268760	0.2996
NM_145316	chr6(.):37174953-37230413	0.1265
NM_001162900	chr6(.):37180417-37230931	0.1261
NM_183078	chr6(.):37316747-37367514	0.0953
NM_001193343	chr6(.):43633933-43660549	0.4618
NM_004348	chr6(.):45384913-45523819	0.2374
NM_001024630	chr6(.):45291053-45523819	0.2038
NM_001172420	chr6(.):52280804-52365583	0.1769
NM_018100	chr6(.):52279993-52365583	0.1773
NM_001858	chr6(.):70571447-70927157	0.1045
NM_001123226	chr6(.):74166453-74216179	0.3844
NM_016021	chr6(.):90031343-90067619	1.3288
NM_003800	chr6(.):89314988-89678348	0.136
NM_030784	chr6(.):97240887-97290353	0.4235
NM_001455	chr6(.):108877068-109010971	1.0458
NM_201559	chr6(.):108876025-109010971	1.0383
NM_032131	chr6(.):109164618-109300352	0.1901
NM_001010923	chr6(.):128024338-128227226	0.3141
NM_001164687	chr6(.):128024338-128244776	0.2949
NM_145176	chr6(.):134303718-134378789	0.4431
NM_001143676	chr6(.):134485383-134644196	0.3453
NM_001130173	chr6(.):135497452-135545311	0.4099
NM_153235	chr6(.):139556198-139618208	0.2351
NM_001080951	chr6(.):144256436-144390735	0.1823
NM_025059	chr6(.):151810174-151947328	0.1169
NM_024573	chr6(.):151768421-151796232	0.2109
NM_001122740	chr6(.):152123453-152429408	0.0979
NM_000125	chr6(.):152123813-152429408	0.0978
NM_001122741	chr6(.):152121807-152429408	0.0976
NM_024630	chr6(.):157797556-158099977	0.1413
NM_020185	chr6(.):287100-356355	2.4587
NR_026855	chr6(.):2983200-2996405	0.84
NM_003804	chr6(.):3072057-3120421	0.1099
NR_033884	chr6(.):3015389-3030005	1.1679
NM_001012983	chr6(.):3040617-3051034	0.0775
NM_001145549	chr6(.):7876482-7915310	2.125
NM_030810	chr6(.):7876482-7916047	2.1484
NM_032744	chr6(.):11708887-11784280	0.8659
NM_005319	chr6(.):26050967-26061699	1.4193
NM_003537	chr6(.):26026816-26037288	2.0387
NM_003544	chr6(.):26022123-26032480	1.4971
NM_021062	chr6(.):26038454-26048885	0.0655
NM_003531	chr6(.):26040638-26051097	0.0635
NM_005325	chr6(.):26012259-26023040	0.2343
NM_003538	chr6(.):26016906-26027278	0.6983
NM_003513	chr6(.):26028319-26038796	1.4971
NM_003529	chr6(.):26015717-26026186	0.2967
NM_021065	chr6(.):26194011-26204471	2.8899
NM_003530	chr6(.):26192011-26204464	2.4492
NM_138720	chr6(.):26153348-26176576	1.3153
NM_003523	chr6(.):26179023-26189458	0.2939
NM_003539	chr6(.):26183937-26194304	0.379
NM_003545	chr6(.):26199872-26210249	1.3632
NM_005321	chr6(.):26151558-26162343	1.8931
NM_003522	chr6(.):26194786-26205216	3.0781
NM_003518	chr6(.):26211427-26221872	0.5632
NM_021052	chr6(.):26212147-26222711	0.5588
NM_003543	chr6(.):26280353-26290727	1.1614
NM_003532	chr6(.):26220382-26230844	0.1496
NM_003524	chr6(.):26246878-26257303	1.1539
NM_003547	chr6(.):26241838-26252205	1.0254
NM_003540	chr6(.):26235653-26246021	0.1249
NM_021018	chr6(.):26245369-26255835	1.1502
NM_005320	chr6(.):26229439-26240216	0.7551
NM_001145008	chr6(.):26397464-26420444	0.2345
NM_001197240	chr6(.):26378328-26400100	0.274
NM_001197247	chr6(.):26360397-26383540	0.6569
NM_001197238	chr6(.):26378323-26400100	0.274
NM_007047	chr6(.):26360397-26383548	0.6583
NM_001197237	chr6(.):26378438-26400100	0.2745
NM_001197248	chr6(.):26360469-26383540	0.6527
NM_001197246	chr6(.):26363405-26383540	0.3785
NR_026790	chr6(.):26516933-26532612	0.433
NM_001732	chr6(.):26496494-26515652	0.0598
NM_006353	chr6(.):26533571-26552164	0.6976
NM_021064	chr6(.):27095816-27106314	2.5113
NM_080593	chr6(.):27101071-27119637	1.8626
NM_080596	chr6(.):27109907-27120346	1.385
NR_036096	chr6(.):27110404-27120467	1.3972
NM_021058	chr6(.):27095094-27105575	2.6495
NM_003495	chr6(.):27102087-27112457	1.5525
NM_021066	chr6(.):27777079-27787518	1.1209
NM_003536	chr6(.):27772841-27783314	1.8519
NM_003509	chr6(.):27770976-27781445	1.6003
NM_003519	chr6(.):27770256-27780709	1.5736
NM_003521	chr6(.):27777821-27788267	0.974
NM_003535	chr6(.):27853092-27863570	2.7321
NM_003527	chr6(.):27856202-27866669	2.7795
NM_003520	chr6(.):27801439-27811888	1.8128
NM_003511	chr6(.):27828106-27838576	1.4179
NM_003533	chr6(.):27834622-27845099	0.5887
NM_003510	chr6(.):27800657-27811117	1.8096
NM_003541	chr6(.):27793951-27804305	0.2498
NM_005322	chr6(.):27829569-27840359	1.3838
NM_033057	chr6(.):27873962-27885174	0.0453
NM_021968	chr6(.):27786902-27797258	0.5913
NM_003514	chr6(.):27855476-27865963	2.7827
NM_003546	chr6(.):27835925-27846289	0.1016
NM_003587	chr6(.):30615895-30645830	0.1149
NM_001161376	chr6(.):30609815-30625987	0.4127
NM_133471	chr6(.):30639165-30660672	0.856
NM_001134870	chr6(.):30639165-30660093	0.8749
NM_007243	chr6(.):30650825-30663769	0.9734
NM_005803	chr6(.):30690510-30715453	0.2443
NM_003897	chr6(.):30705975-30717327	0.3684
NM_178014	chr6(.):30683156-30698195	1.6393
NM_021246	chr6(.):31678132-31690581	0.0775
NM_138275	chr6(.):31686160-31697851	0.1932
NR_033488	chr6(.):31649725-31675850	0.22
NM_013974	chr6(.):31689816-31703039	0.448
NM_025262	chr6(.):31639460-31653150	0.1729
NM_001288	chr6(.):31693357-31709341	2.0067
NM_001003693	chr6(.):31669683-31683372	0.366
NM_021160	chr6(.):31649725-31676137	0.2181
NR_024541	chr6(.):31674752-31686842	0.08
NM_025261	chr6(.):31681424-31694510	0.0616
NM_001039651	chr6(.):31725772-31737624	0.1452
NM_025258	chr6(.):31728370-31750108	0.4002
NR_002742	chr6(.):31799852-31809916	1.1562
NM_000434	chr6(.):31821828-31835709	0.3557
NM_021177	chr6(.):31760173-31779743	0.9411
NR_002745	chr6(.):31798039-31808103	1.2509
NM_001178045	chr6(.):31825969-31850448	0.2474
NM_001040438	chr6(.):31797692-31812541	0.8852
NM_005345	chr6(.):31778290-31790719	0.7315
NM_005527	chr6(.):31772395-31787835	0.3923
NM_001178044	chr6(.):31825969-31851823	0.2458
NM_006295	chr6(.):31740296-31768712	0.951
NM_005346	chr6(.):31790511-31803031	1.2603
NM_022107	chr6(.):32153542-32168300	1.2831
NM_138717	chr6(.):32116300-32136452	0.1025
NM_001136	chr6(.):32143745-32157023	0.5235
NM_004557	chr6(.):32157619-32196844	0.4326
NM_032741	chr6(.):32130982-32150888	0.3919
NM_002586	chr6(.):32147509-32162963	0.9634
NM_006913	chr6(.):32141161-32153570	0.6108
NR_003129	chr6(.):32141231-32153567	0.6138
NM_030651	chr6(.):32111139-32124720	0.122
NM_005155	chr6(.):32116621-32136452	0.103
NM_006411	chr6(.):32130982-32148916	0.4268
NR_037169	chr6(.):32115578-32127142	0.1349
NM_030652	chr6(.):32127404-32141062	0.0587
NM_006120	chr6(.):32911390-32925899	0.1191
NM_002119	chr6(.):32966959-32982389	0.0507
NM_002118	chr6(.):32897405-32913847	0.1096
NM_005104	chr6(.):32931436-32954282	1.9518
NM_001113182	chr6(.):32933664-32954282	2.1537
NM_001199455	chr6(.):32934371-32954282	2.228
NM_001199456	chr6(.):32935860-32954282	2.3073
NM_001164267	chr6(.):33241879-33262304	0.2425
NM_022551	chr6(.):33234851-33249281	0.5438
NM_172209	chr6(.):33262471-33287164	0.8221
NM_004761	chr6(.):33254430-33272176	0.6076
NM_172208	chr6(.):33266409-33287164	0.9318
NM_003782	chr6(.):33239916-33251602	0.3194
NR_024517	chr6(.):33281334-33295793	0.8741
NM_014260	chr6(.):33252377-33263711	0.3666
NM_005453	chr6(.):33277181-33290512	1.0855
NM_001145338	chr6(.):33277181-33290719	1.1479
NM_022553	chr6(.):33213048-33244662	0.4388
NM_001185181	chr6(.):33252411-33263709	0.3678
NM_006772	chr6(.):33382846-33426466	0.379
NM_015921	chr6(.):33379318-33391065	0.582
NR_001444	chr6(.):33327513-33339139	0.0531
NM_002263	chr6(.):33354312-33382699	0.4589
NM_002636	chr6(.):33373772-33389230	0.8154
NM_022047	chr6(.):35260594-35294548	0.5327
NM_173558	chr6(.):36968422-37001845	0.138
NM_017772	chr6(.):37220547-37305746	0.3693
NM_000322	chr6(.):42659332-42695358	0.0819
NM_003192	chr6(.):42707233-42718884	0.9431
NR_037141	chr6(.):42690313-42700932	0.0992
NM_015349	chr6(.):42783793-42841296	0.0779
NM_001171629	chr6(.):43732945-43759223	0.9524
NM_018426	chr6(.):44090375-44128256	0.1835
NM_032111	chr6(.):44076372-44100191	0.3327
NM_001078177	chr6(.):44186362-44206888	0.7042
NM_178148	chr6(.):44216837-44230283	0.6183
NM_001078174	chr6(.):44182241-44206888	0.6159
NM_020745	chr6(.):44261462-44286063	0.1364
NM_182539	chr6(.):44242896-44270458	0.0435
NM_001137560	chr6(.):44233479-44252182	0.0738
NM_001078175	chr6(.):44186295-44206888	0.7037
NM_004556	chr6(.):44220902-44238525	1.4946
NM_007355	chr6(.):44209848-44226614	0.9887
NR_029713	chr6(.):52004146-52014232	0.08
NR_029903	chr6(.):52008720-52018839	0.0686
NM_002190	chr6(.):52046184-52060436	0.2743
NM_002388	chr6(.):52123811-52154582	0.3129
NM_052872	chr6(.):52096483-52114298	0.0687
NM_014051	chr6(.):52530883-52556385	0.2595
NR_024403	chr6(.):52524198-52538951	1.0518
NM_138441	chr6(.):74129855-74167043	0.4986
NM_001402	chr6(.):74220472-74235755	1.8951
NM_002043	chr6(.):89962238-90029967	0.1684
NM_021244	chr6(.):90069334-90126995	0.3329
NM_182907	chr6(.):106541814-106562811	2.6373
