GENE_ID	locusLine	bin_1_15_0EX1_0229Kronos_MM1S-KB-3hr-1_H3K27Ac_hs-dm_i25.bam
NM_001009184	chr8(.):145059225-145072583	0.5048
NM_201384	chr8(.):144984320-145018758	0.8206
NR_030383	chr8(.):145014358-145024447	1.118
NM_201380	chr8(.):144984320-145030044	0.7153
NM_053016	chr9(.):112537576-112718756	0.3293
NM_001037293	chr9(.):112398067-112718756	0.2074
NM_007203	chr9(.):112537576-112939791	0.4085
NM_001004065	chr9(.):112805877-112939791	0.6641
NM_005047	chr9(.):123573331-123610206	0.32
NM_015033	chr9(.):132644465-132810473	0.3331
NM_005384	chr9(.):94166326-94191144	1.2469
NM_001012993	chr9(.):112956845-112975413	0.05
NM_001136562	chr9(.):112882780-112939791	1.053
NM_000608	chr9(.):117087068-117100536	0.063
NM_030767	chr9(.):117091432-117161685	1.0366
NM_000607	chr9(.):117080302-117093759	0.0602
NM_005658	chr9(.):123659670-123694173	0.5495
NM_015651	chr9(.):123612930-123644606	1.0818
NM_001190947	chr9(.):123659670-123681850	0.3771
NM_001009936	chr9(.):123626852-123644606	1.8613
NR_024408	chr9(.):123600319-123621651	0.5095
NM_005489	chr9(.):130495595-130538621	0.3638
NM_001142532	chr9(.):130495595-130529697	0.3417
NM_001142533	chr9(.):130495595-130522583	0.4061
NM_001142531	chr9(.):130495595-130529719	0.3415
NM_001142534	chr9(.):130495595-130522561	0.4064
NM_170600	chr9(.):130495595-130546048	0.6949
NM_001085347	chr9(.):130488802-130502604	0.7213
NM_001018078	chr9(.):130560507-130581556	0.368
NM_001261	chr9(.):130543304-130558052	0.6899
NM_004957	chr9(.):130560153-130581556	0.363
NR_036055	chr9(.):130543196-130553286	0.9236
NR_024425	chr9(.):130885807-130897913	0.7336
NR_027812	chr9(.):130877971-130895712	0.5529
NM_001006641	chr9(.):130825478-130876524	0.7815
NM_197956	chr9(.):130818511-130834599	0.9585
NM_001006643	chr9(.):130855835-130876524	0.1066
NM_001006642	chr9(.):130849127-130876524	0.1157
NM_052901	chr9(.):130855816-130876524	0.1067
NM_025072	chr9(.):130877971-130895474	0.5594
NR_033374	chr9(.):130868449-130886013	0.1192
NM_016520	chr9(.):132584563-132602572	0.4102
NM_006676	chr9(.):132592695-132649107	0.3425
NM_001008563	chr9(.):132592756-132649107	0.3428
NM_032728	chr9(.):134160080-134189649	0.056
NM_033387	chr9(.):134128464-134156906	1.3329
NM_001123384	chrX(.):39905498-40041582	0.4584
NM_144495	chrX(.):48750194-48765420	0.5068
NM_001167990	chrX(.):48750212-48765420	0.5073
NM_001032384	chrX(.):48750538-48765420	0.5168
NM_001167992	chrX(.):48750774-48765420	0.5249
NM_001104544	chrX(.):119387504-119450391	0.5709
NM_005334	chrX(.):153208007-153241819	0.9676
NM_017745	chrX(.):39905498-39961719	0.3059
NM_001167947	chrX(.):48745729-48760426	0.6202
NM_001042498	chrX(.):48755888-48774235	0.6204
NM_001136158	chrX(.):48774302-48819893	1.843
NM_001136159	chrX(.):48774302-48820648	1.813
NM_006875	chrX(.):48765458-48781413	1.505
NM_004979	chrX(.):48813638-48833251	0.3418
NM_005660	chrX(.):48755458-48773917	0.6335
NM_001032289	chrX(.):48755889-48773933	0.592
NM_003399	chrX(.):128867945-128908525	0.383
NM_018990	chrX(.):128908891-128934176	0.914
NM_000054	chrX(.):153165528-153177620	0.0664
NM_000425	chrX(.):153121970-153146399	0.0277
NM_003491	chrX(.):153190376-153205468	1.7874
NM_001666	chrX(.):153167829-153196714	0.9652
NM_002910	chrX(.):153195721-153215232	0.1811
NR_027419	chrX(.):153162984-153177620	0.0622
NM_003492	chrX(.):153232990-153253646	1.9001
NR_036175	chrX(.):153241548-153251627	0.7676
NR_036174	chrX(.):153241547-153251628	0.7678
NM_015892	chr10(.):125762181-125856930	1.275
NM_014863	chr10(.):125774168-125856930	1.4479
NM_001083591	chr10(.):11201992-11383672	1.6246
NM_001025077	chr10(.):11042258-11383672	0.9198
NM_006561	chr10(.):11054892-11383672	0.9531
NM_032199	chr10(.):63656012-63861707	0.4425
NM_001198798	chr10(.):73851273-73980751	0.1232
NM_001198799	chr10(.):73851273-73981183	0.123
NM_020338	chr10(.):80823791-81081285	0.3033
NM_145868	chr10(.):81909879-81970328	0.8292
NM_007373	chr10(.):112674300-112778425	0.1612
NM_001098207	chr10(.):43876064-43897794	0.9192
NM_004966	chr10(.):43876064-43909656	1.2494
NM_173160	chr10(.):43862091-43876783	0.0522
NM_001098204	chr10(.):43876064-43909696	1.2479
NM_001098208	chr10(.):43876064-43897279	0.9348
NM_001098205	chr10(.):43876064-43909332	1.2614
NM_001098206	chr10(.):43876064-43908299	1.2994
NR_026693	chr10(.):43927573-43983007	0.4451
NM_173473	chr10(.):73970805-74000618	0.3128
NM_019058	chr10(.):74028676-74040797	0.2656
NM_030912	chr10(.):104399251-104423076	1.5195
NM_001083913	chr10(.):104498726-104581021	0.6707
NM_017787	chr10(.):104530887-104581021	0.9606
NM_005871	chr10(.):112047797-112069707	0.3469
NM_004419	chr10(.):112252624-112276302	1.5687
NM_145341	chr10(.):112626595-112664764	0.3718
NM_001195307	chr10(.):112653487-112684124	0.4259
NM_001195306	chr10(.):112653487-112683694	0.429
NR_026932	chr10(.):112623647-112635662	2.3591
NM_207127	chr10(.):135187740-135210198	1.3905
NM_138384	chr10(.):135202620-135239174	0.6696
NM_145202	chr10(.):135155843-135171187	0.0491
NM_001012508	chr10(.):135229169-135243121	0.0478
NM_001098483	chr10(.):135163794-135176529	0.0565
NM_004092	chr10(.):135170986-135191908	0.1999
NR_037509	chr10(.):135180059-135190167	0.3293
NM_001111018	chr11(.):19367270-20148147	0.1952
NM_006819	chr11(.):63948586-63977020	0.712
NM_001098517	chr11(.):115039344-115380241	0.3974
NM_014818	chr11(.):8628583-8685383	0.1253
NM_030962	chr11(.):9795213-10320754	0.0659
NM_001143830	chr11(.):22683159-22839547	1.0493
NM_177553	chr11(.):22684653-22839547	1.0555
NM_005256	chr11(.):22691318-22839547	0.5535
NM_004811	chr11(.):58289343-58348390	1.4908
NM_001143995	chr11(.):58289343-58350639	1.4397
NM_206893	chr11(.):60547820-60573778	0.0447
NM_001012662	chr11(.):62618483-62661355	0.7973
NM_001013251	chr11(.):62643343-62661355	1.1613
NM_001012661	chr11(.):62618517-62661353	0.798
NR_037193	chr11(.):62644170-62661355	1.2116
NM_001077241	chr11(.):65137662-65155142	1.3938
NR_002819	chr11(.):65260232-65278939	4.0075
NM_030930	chr11(.):67753574-67776593	1.2329
NM_014824	chr11(.):72542789-72858143	0.2288
NM_014488	chr11(.):82687477-82787884	0.8375
NM_024556	chr11(.):126076618-126137879	0.1218
NM_002017	chr11(.):128558812-128688162	0.9498
NM_001167681	chr11(.):128557388-128688162	0.9406
NR_002580	chr11(.):8700773-8710903	2.7461
NR_002977	chr11(.):8701985-8712116	2.8264
NM_000990	chr11(.):8698994-8716419	1.6764
NM_001124	chr11(.):10321641-10333923	4.5615
NM_022725	chr11(.):22639078-22652387	1.0124
NM_000610	chr11(.):35155416-35258949	0.5932
NM_000614	chr11(.):58385145-58398205	0.2184
NR_024091	chr11(.):58341586-58398205	1.4205
NM_053023	chr11(.):58341586-58394023	1.5197
NM_004778	chr11(.):60613397-60628444	0.0857
NM_207341	chr11(.):60630014-60648164	0.7855
NM_024098	chr11(.):60604428-60623561	1.5201
NR_002565	chr11(.):62618036-62628103	1.1451
NM_199337	chr11(.):62549873-62562872	1.0434
NM_003164	chr11(.):62569368-62604560	0.4885
NM_018093	chr11(.):62595382-62612628	1.846
NR_003098	chr11(.):62614459-62628360	0.8757
NR_002561	chr11(.):62616134-62626204	1.1739
NR_002560	chr11(.):62615797-62625865	1.1773
NR_002559	chr11(.):62616375-62626440	1.1755
NR_000008	chr11(.):62615381-62625507	1.1695
NR_002564	chr11(.):62617763-62627838	1.1518
NR_002563	chr11(.):62617483-62627555	1.1534
NR_002562	chr11(.):62617092-62627167	1.1552
NM_001081491	chr11(.):62554597-62577964	0.732
NM_001080501	chr11(.):62552786-62564486	1.1491
NM_004470	chr11(.):64003412-64016607	1.6198
NM_000932	chr11(.):64013994-64041924	0.6985
NM_005528	chr11(.):63992752-64006753	0.834
NM_001160390	chr11(.):63986270-63998726	0.8215
NM_032344	chr11(.):63988737-64002488	0.7888
NM_004322	chr11(.):64032299-64057176	1.159
NM_178443	chr11(.):63969151-63996363	0.552
NM_057092	chr11(.):64004587-64016607	1.7693
NM_033310	chr11(.):64053792-64072503	0.8742
NM_003377	chr11(.):63997265-64011259	1.3997
NM_020155	chr11(.):64048581-64061972	1.0246
NM_001135208	chr11(.):64003603-64016607	1.6399
NM_001039496	chr11(.):64062862-64077239	1.3847
NM_001170726	chr11(.):64046810-64061972	0.911
NM_001160393	chr11(.):63986270-63998341	0.7863
NM_001170881	chr11(.):64047284-64061972	0.9381
NM_001177358	chr11(.):64047282-64061972	0.9379
NM_138689	chr11(.):64006950-64019413	1.7452
NR_028272	chr11(.):65185268-65199003	13.0375
NR_030343	chr11(.):65206928-65217028	0.5546
NM_031904	chr11(.):65149040-65185995	1.5622
NM_021070	chr11(.):65301029-65330699	0.4264
NM_001048218	chr11(.):65287547-65311182	0.4152
NM_001161473	chr11(.):67771047-67801743	1.0581
NM_006053	chr11(.):67805446-67823366	0.6521
NM_006019	chr11(.):67801482-67823366	0.5586
NM_002496	chr11(.):67793083-67809114	1.247
NM_000694	chr11(.):67772789-67801743	1.0375
NR_033347	chr11(.):82747505-82757640	0.0737
NM_006235	chr11(.):111217980-111255157	1.7213
NM_000190	chr11(.):118950586-118969259	0.8441
NM_002105	chr11(.):118959584-118971177	0.9513
NM_001024382	chr11(.):118953696-118969259	0.9986
NM_001130991	chr11(.):118909895-118932925	0.3697
NM_015517	chr11(.):118987287-119010765	0.2735
NM_006389	chr11(.):118909895-118932916	0.3699
NM_014807	chr11(.):118973092-118992827	0.774
NM_021729	chr11(.):118933492-118957688	0.4099
NM_001382	chr11(.):118962212-118977785	1.8398
NM_001142505	chr11(.):119015298-119038374	0.0745
NM_022169	chr11(.):119014749-119038374	0.0735
NR_027288	chr11(.):122883273-122895319	0.0562
NM_006597	chr11(.):122923199-122937844	2.6319
NM_032795	chr11(.):126066988-126086587	0.6165
NM_003658	chr11(.):129240880-129327174	0.6508
NM_014325	chr12(.):109033886-109130295	0.6314
NM_152641	chr12(.):46118619-46306819	0.2836
NM_020375	chr12(.):4425358-4474190	0.1128
NM_007273	chr12(.):7069516-7084891	1.1619
NM_001144831	chr12(.):7069514-7084916	1.1615
NM_001987	chr12(.):11797787-12053325	0.3709
NM_006143	chr12(.):12808994-12854121	0.6133
NM_152321	chr12(.):15061975-15096463	0.075
NM_001033873	chr12(.):51634132-51668994	0.0716
NM_001031628	chr12(.):51634132-51669202	0.0713
NM_001128914	chr12(.):53840885-53879946	1.2668
NM_000966	chr12(.):53599352-53631036	1.6295
NM_001042728	chr12(.):53599352-53619150	2.4305
NM_013449	chr12(.):56984379-57035163	0.46
NM_020244	chr12(.):102086416-102127846	0.2578
NM_014706	chr12(.):108910990-108960165	1.0009
NM_018984	chr12(.):109171465-109256359	0.572
NM_001082959	chr12(.):125257173-125353519	0.0976
NM_001759	chr12(.):4377901-4419522	1.1808
NM_001975	chr12(.):7018613-7037859	1.361
NM_002831	chr12(.):7055433-7075479	2.4141
NR_029779	chr12(.):7067861-7077929	2.0522
NM_080548	chr12(.):7050739-7075479	2.6375
NM_001007026	chr12(.):7028625-7056484	1.6783
NM_006992	chr12(.):7008896-7028406	0.5616
NM_001940	chr12(.):7032479-7056484	1.4741
NR_003010	chr12(.):7071499-7081769	1.1067
NM_138425	chr12(.):7048202-7060165	2.0702
NR_029682	chr12(.):7068259-7078354	1.6099
NM_005768	chr12(.):7080346-7130842	0.1858
NM_006331	chr12(.):7074943-7090165	0.8041
NR_036052	chr12(.):9387065-9397147	0.0667
NR_036052	chr12(.):12259885-12269967	0.0565
NM_004064	chr12(.):12865301-12880305	10.2538
NR_030344	chr12(.):12912582-12922677	0.0599
NM_001130415	chr12(.):12873850-12949399	1.1053
NM_006205	chr12(.):15120955-15139799	0.0765
NM_001175	chr12(.):15089949-15119562	1.5431
NM_030762	chr12(.):26267958-26283003	3.8219
NR_028408	chr12(.):46114502-46126704	2.8725
NM_018976	chr12(.):46746970-46771645	0.6978
NM_001098532	chr12(.):48123452-48157181	0.324
NM_017842	chr12(.):48161966-48181536	0.2971
NM_006105	chr12(.):48123452-48157244	0.3235
NM_001098531	chr12(.):48123452-48157889	0.3187
NM_001098416	chr12(.):48171506-48218763	1.3452
NM_014033	chr12(.):51313533-51331300	1.7975
NM_001109619	chr12(.):51342781-51369289	0.0614
NM_001971	chr12(.):51717226-51745463	0.8862
NM_016293	chr12(.):51669821-51722938	0.8711
NM_001004304	chr12(.):53569534-53589654	1.0507
NM_000889	chr12(.):53580106-53606000	6.5193
NM_015989	chr12(.):53546446-53579430	0.4105
NM_001170790	chr12(.):53640369-53653190	0.3387
NM_032889	chr12(.):53640875-53653190	0.346
NM_001164691	chr12(.):53812638-53830318	0.0853
NM_001005354	chr12(.):53830432-53845427	0.3212
NM_134324	chr12(.):53890376-53905215	1.0243
NM_006301	chr12(.):53869275-53898444	0.8324
NM_134323	chr12(.):53889704-53905215	0.9842
NM_003717	chr12(.):53895473-53906422	0.2109
NM_001127460	chr12(.):56705006-56732533	1.5497
NM_014255	chr12(.):56699212-56715128	0.8862
NM_005419	chr12(.):56730381-56759037	1.0477
NM_014871	chr12(.):56705006-56732837	1.6315
NM_004077	chr12(.):56660482-56699175	0.3319
NM_016584	chr12(.):56727662-56739194	2.7382
NM_001638	chr12(.):56749354-56761583	0.8266
NR_003046	chr12(.):57032463-57042538	1.1644
NM_001686	chr12(.):57026958-57044852	1.2259
NM_005594	chr12(.):57101210-57124066	0.8592
NR_002737	chr12(.):57033810-57043885	1.1451
NM_001113203	chr12(.):57101210-57124326	0.8496
NM_006601	chr12(.):57052124-57087078	1.1478
NM_001946	chr12(.):89736836-89751296	2.9477
NM_153694	chr12(.):102117425-102138250	1.3317
NM_024312	chr12(.):102134274-102229645	0.4486
NM_001111283	chr12(.):102784644-102879378	0.5464
NM_001111284	chr12(.):102784644-102877429	0.4155
NM_001111285	chr12(.):102806453-102879378	0.6958
NM_014840	chr12(.):106452124-106538811	0.402
NM_007076	chr12(.):108904050-108918380	0.5111
NM_213595	chr12(.):108951293-108968160	4.9588
NM_181724	chr12(.):108978621-108996894	0.0513
NM_003006	chr12(.):109010679-109032670	6.8408
NM_001161331	chr12(.):109180694-109226327	0.1699
NM_019034	chr12(.):122210659-122236594	0.0987
NR_002809	chr12(.):122228172-122246390	2.1839
NM_015048	chr12(.):122237637-122275562	1.0362
NM_024667	chr12(.):123344874-123385712	1.0183
NM_021009	chr12(.):125391191-125404587	2.0857
NM_032436	chr13(.):115074964-115097803	0.6492
NM_000820	chr13(.):114518521-114572046	1.5538
NM_152719	chr13(.):46271445-46293693	1.662
NM_001143945	chr13(.):114518521-114544017	0.1648
NM_001143946	chr13(.):114518521-114541714	0.1616
NR_024609	chr13(.):114581609-114631485	0.6037
NM_023011	chr13(.):115042077-115076283	1.2376
NM_003903	chr13(.):114995361-115043150	0.7709
NM_001012706	chr14(.):50443429-50479238	1.1796
NM_004296	chr14(.):72394785-73038238	0.1131
NM_001080414	chr14(.):91732666-91889133	1.4098
NM_024496	chr14(.):77485885-77500034	2.0209
NM_005065	chr14(.):81934238-82005205	0.8095
NM_152592	chr14(.):95878830-95947173	0.318
NR_003002	chr14(.):95994691-96004966	0.3902
NR_001459	chr14(.):95994248-96006209	0.3421
NM_016417	chr14(.):95996322-96016055	0.2149
NM_025268	chr14(.):105987952-106001539	0.2076
NM_144508	chr15(.):40881446-40959881	0.1804
NM_001042495	chr15(.):34517196-34635265	0.3774
NM_005135	chr15(.):34517196-34616021	0.1069
NM_001042497	chr15(.):34517196-34634045	0.3593
NM_001042494	chr15(.):34517196-34634961	0.3625
NM_001211	chr15(.):40448209-40518337	0.2041
NM_019600	chr15(.):52868517-52975820	0.3574
NM_001004439	chr15(.):68589041-68729492	0.2473
NM_172217	chr15(.):81512639-81610104	0.6131
NM_001172128	chr15(.):81484218-81610104	0.4849
NM_007011	chr15(.):89626380-89750591	0.7385
NM_015995	chr15(.):31614082-31675102	1.4243
NM_175741	chr15(.):34633065-34654931	0.2412
NM_181077	chr15(.):34666269-34687001	0.0578
NM_018648	chr15(.):34628916-34640362	1.3375
NM_153613	chr15(.):34646088-34664395	0.7579
NR_036050	chr15(.):34669269-34679351	0.0536
NR_036050	chr15(.):34815490-34825572	0.0532
NM_003134	chr15(.):40322890-40336389	0.5933
NM_001003942	chr15(.):40375091-40403287	2.3032
NM_033503	chr15(.):40375091-40403639	2.2764
NM_001003940	chr15(.):40375091-40406075	2.1065
NM_001080791	chr15(.):40840297-40862252	1.6951
NM_152260	chr15(.):40856536-40871661	0.5673
NR_002208	chr15(.):40819082-40829749	0.0695
NM_198524	chr15(.):56652643-56743072	0.8906
NM_017882	chr15(.):68494329-68527080	0.6906
NM_015322	chr15(.):68565140-68588640	2.8866
NM_001127190	chr15(.):75069424-75100539	1.9914
NM_000761	chr15(.):75036183-75053941	0.0504
NM_000499	chr15(.):75006882-75022877	0.1121
NM_001099436	chr15(.):75123458-75140552	0.2858
NM_021819	chr15(.):75100193-75123099	0.0858
NM_001030005	chr15(.):75113950-75129136	0.0589
NM_021823	chr15(.):75310926-75348067	1.8007
NM_004513	chr15(.):81584253-81610104	1.945
NM_181900	chr15(.):81600006-81621524	0.8055
NM_002168	chr15(.):90622211-90650708	1.296
NM_198925	chr15(.):90739561-90777892	0.2113
NM_001013657	chr15(.):90772486-90790312	0.2335
NM_020210	chr15(.):90723151-90777892	0.7198
NM_006384	chr15(.):90768476-90782279	0.274
NR_033769	chr15(.):93333713-93345338	0.0829
NM_016373	chr16(.):78128550-79251564	0.0762
NM_015914	chr16(.):11767942-11841648	3.0867
NM_013302	chr16(.):22212591-22305066	0.1476
NM_000336	chr16(.):23308590-23397620	1.4526
NM_000078	chr16(.):56990834-57022756	0.0828
NM_012320	chr16(.):68274246-68299961	1.4882
NM_175931	chr16(.):88936262-89012608	0.0322
NM_005187	chr16(.):88936262-89048504	0.3673
NM_003498	chr16(.):11757288-11778015	2.0515
NM_014153	chr16(.):11839441-11896114	0.3926
NM_001130007	chr16(.):11956984-12015519	0.1979
NM_001130006	chr16(.):11956984-12014825	0.1996
NM_001192	chr16(.):12053963-12066925	7.9649
NM_032167	chr16(.):12065601-12152141	0.2702
NM_001039182	chr16(.):29459913-29471285	0.9439
NM_001017389	chr16(.):29462126-29481280	0.8231
NM_003166	chr16(.):29462126-29481301	0.8354
NM_178044	chr16(.):29460821-29474545	0.9195
NR_002454	chr16(.):29455665-29466236	0.7671
NR_002556	chr16(.):29471288-29483899	0.8035
NR_037608	chr16(.):29461411-29481301	0.8099
NM_001017390	chr16(.):29466206-29481301	0.5466
NR_024370	chr16(.):29870003-29884374	0.7278
NM_002383	chr16(.):29812854-29827504	2.302
NR_015396	chr16(.):29870154-29884374	0.7353
NM_145239	chr16(.):29818408-29832202	1.8816
NM_007317	chr16(.):29797057-29821706	1.3912
NM_006319	chr16(.):29864677-29879578	0.7218
NM_024516	chr16(.):29822527-29838816	1.4799
NM_152338	chr16(.):29784560-29796840	0.07
NM_005115	chr16(.):29826714-29864360	0.593
NM_001039182	chr16(.):30199255-30210627	0.9907
NM_178044	chr16(.):30200163-30213887	0.9608
NM_003166	chr16(.):30201468-30220650	0.8284
NM_001017389	chr16(.):30201468-30220620	0.8179
NM_001193333	chr16(.):30189730-30205396	1.8696
NR_002454	chr16(.):30195004-30205575	2.6892
NR_037608	chr16(.):30200753-30220650	0.8037
NR_002556	chr16(.):30210637-30223248	0.7015
NR_002555	chr16(.):30229349-30261932	0.1399
NM_001017390	chr16(.):30205548-30220650	0.5396
NM_138447	chr16(.):30609699-30626682	0.6507
NM_024031	chr16(.):30657240-30672734	2.1744
NM_001105079	chr16(.):30670777-30687131	0.5055
NR_002966	chr16(.):30716857-30726986	0.0987
NM_006662	chr16(.):30705461-30756450	0.3708
NM_001010989	chr16(.):56960747-56982793	2.8435
NM_032206	chr16(.):57018409-57122436	0.1227
NM_001172643	chr16(.):66536905-66589194	2.0732
NM_001172644	chr16(.):66536905-66589315	2.0692
NM_052999	chr16(.):66595349-66618038	0.0675
NM_181641	chr16(.):66581471-66604971	0.9399
NM_181271	chr16(.):66595293-66618038	0.0679
NM_001040138	chr16(.):66581465-66605154	0.9325
NM_024939	chr16(.):68257449-68275136	0.3383
NM_001184824	chr16(.):68339876-68396169	0.262
NM_003983	chr16(.):68293422-68340722	0.7204
NM_032178	chr16(.):68329517-68349868	0.3846
NM_005022	chr17(.):4843946-4856825	3.1813
NM_153357	chr17(.):6939948-6952242	0.1903
NM_000267	chr17(.):29416944-29709695	0.2676
NM_002544	chr17(.):29616667-29629380	0.0508
NM_183232	chr17(.):37916198-38025441	1.0569
NM_017763	chr17(.):56426037-56499931	0.1805
NM_001433	chr17(.):62115389-62212502	1.2801
NR_036488	chr17(.):70394462-70593943	0.321
NM_004252	chr17(.):72739762-72770499	1.0092
NM_001081461	chr17(.):74703913-74727881	0.7274
NM_001163075	chr17(.):76137433-76167364	1.4813
NM_017456	chr17(.):76665129-76783376	1.1017
NM_024648	chr17(.):80342085-80381513	0.3249
NM_000080	chr17(.):4796063-4811369	0.0836
NM_001145536	chr17(.):4797947-4811227	0.0898
NM_001165417	chr17(.):4835425-4848462	1.2804
NM_000173	chr17(.):4830591-4843325	0.3175
NM_015528	chr17(.):4838629-4853517	2.9422
NM_006612	chr17(.):4896242-4936694	0.1711
NM_015099	chr17(.):4866286-4895960	0.6604
NM_001171168	chr17(.):4866286-4895665	0.6664
NM_053013	chr17(.):4849383-4865426	2.0839
NM_001167985	chr17(.):4886424-4905905	0.4592
NM_004890	chr17(.):4857520-4876132	0.7647
NM_001004333	chr17(.):6910797-6922851	4.7753
NM_001142799	chr17(.):6913072-6925839	4.6339
NM_201566	chr17(.):6934393-6948440	0.5641
NR_029712	chr17(.):6915933-6926020	4.7835
NM_181844	chr17(.):6921368-6937961	0.1894
NM_000697	chr17(.):6894383-6919055	1.9909
NR_030178	chr17(.):6916229-6926341	4.5685
NM_001143775	chr17(.):7141905-7159995	2.0098
NM_001185023	chr17(.):7158221-7171264	0.0635
NM_001185022	chr17(.):7158221-7171512	0.0657
NM_001128827	chr17(.):7088209-7125928	0.2341
NM_000018	chr17(.):7118152-7133585	0.4675
NM_004422	chr17(.):7123660-7142863	0.7686
NM_007278	chr17(.):7138737-7150753	1.9203
NM_024297	chr17(.):7133346-7147825	2.0235
NM_001365	chr17(.):7088209-7128369	0.2242
NM_203415	chr17(.):7150371-7168259	0.911
NM_015362	chr17(.):7150550-7168259	0.9197
NM_001042	chr17(.):7180053-7196367	0.0712
NM_015343	chr17(.):7141905-7160259	1.9816
NR_029896	chr17(.):7121615-7131698	0.6593
NM_012452	chr17(.):16837397-16880402	2.2435
NR_000010	chr17(.):27044599-27054671	1.6115
NR_000009	chr17(.):27045698-27055772	2.7361
NM_031934	chr17(.):27036298-27049908	0.7319
NM_001142625	chr17(.):27036298-27050286	0.719
NM_000984	chr17(.):27041999-27056374	2.3708
NM_138463	chr17(.):27046365-27058230	2.8534
NR_000014	chr17(.):27045446-27055509	2.3262
NR_000013	chr17(.):27042567-27052634	0.9425
NM_004295	chr17(.):27066022-27082976	0.4503
NM_152465	chr17(.):27025533-27043872	0.1209
NR_024579	chr17(.):27036298-27050251	0.7201
NM_001160407	chr17(.):27046365-27058949	2.6938
NM_178170	chr17(.):27050831-27074784	1.3563
NM_006495	chr17(.):29625787-29646130	2.1948
NM_014210	chr17(.):29638427-29653767	3.119
NM_002981	chr17(.):32682398-32695252	1.2613
NM_005408	chr17(.):32678470-32690629	0.124
NM_005623	chr17(.):32641065-32653421	0.0699
NM_002983	chr17(.):34410602-34422506	3.0016
NM_002988	chr17(.):34386642-34403841	0.0625
NM_002984	chr17(.):34426219-34438014	0.8444
NM_021006	chr17(.):34517267-34529156	4.2091
NM_001001418	chr17(.):34576084-34597027	0.1797
NM_001001435	chr17(.):34533467-34545274	1.3512
NM_001001437	chr17(.):34517267-34529147	4.2118
NM_001001417	chr17(.):34488060-34508988	0.1623
NM_021006	chr17(.):34618841-34630730	3.2456
NM_001001437	chr17(.):34618841-34630721	3.2458
NM_001001435	chr17(.):34635033-34646840	1.3508
NM_001001418	chr17(.):34741118-34813091	0.1237
NM_001130677	chr17(.):36822958-36836187	0.243
NM_005937	chr17(.):36856872-36891056	2.1624
NM_007144	chr17(.):36885149-36909558	0.5942
NM_002795	chr17(.):36904001-36925478	0.5578
NM_001136498	chr17(.):36881509-36896858	0.2407
NM_005310	chr17(.):37889186-37908538	0.2173
NM_001030002	chr17(.):37889589-37908538	0.2212
NM_032339	chr17(.):37880408-37891788	0.3854
NM_018530	chr17(.):38055847-38078793	0.0997
NM_001042471	chr17(.):38055847-38079903	0.1032
NM_198844	chr17(.):38019454-38039149	1.3911
NM_001145301	chr17(.):38469472-38518895	1.2068
NM_152219	chr17(.):38511904-38525945	0.09
NM_000964	chr17(.):38460422-38518895	1.1435
NM_001024809	chr17(.):38493270-38518895	0.1276
NM_001254	chr17(.):38439145-38464413	0.3198
NM_152343	chr17(.):43326759-43344479	0.0771
NM_005892	chr17(.):43294291-43329683	2.7927
NR_024434	chr17(.):43320302-43350997	0.2762
NR_024435	chr17(.):43334557-43350997	0.0656
NM_000250	chr17(.):56342216-56363296	0.0572
NM_004758	chr17(.):56373593-56411152	1.0784
NM_003168	chr17(.):56417538-56434563	1.6039
NR_029683	chr17(.):56403592-56413679	4.9418
NR_004380	chr17(.):62218437-62228517	0.9613
NR_002995	chr17(.):62218698-62228831	0.9613
NR_033876	chr17(.):70589179-70641611	0.2758
NM_001163989	chr17(.):72727958-72748474	0.9871
NM_001006638	chr17(.):72728355-72748474	1.0062
NM_139018	chr17(.):72685451-72714108	0.0556
NM_175738	chr17(.):72662255-72748474	0.3039
NR_037409	chr17(.):72739751-72749838	1.263
NM_017728	chr17(.):72767621-72840922	0.1185
NM_015654	chr17(.):72761685-72777470	0.347
NM_001008529	chr17(.):74670650-74712056	0.106
NM_003016	chr17(.):74725198-74738493	1.5366
NM_015167	chr17(.):74709524-74727881	0.9276
NR_030366	chr17(.):74727531-74737630	1.981
NM_001080510	chr17(.):74717949-74734962	1.9826
NM_024311	chr17(.):74728782-74780338	0.6053
NR_027058	chr17(.):75079724-75096068	2.8148
NR_003013	chr17(.):75080388-75090575	3.2492
NM_001143998	chr17(.):75132004-75218181	1.7962
NM_001144001	chr17(.):75176294-75218181	1.1282
NM_152468	chr17(.):76121858-76144049	1.735
NM_007267	chr17(.):76103998-76133488	1.2473
NM_001127198	chr17(.):76103998-76129861	1.3927
NM_001145529	chr17(.):76222390-76242068	0.0493
NM_001010982	chr17(.):76178436-76208782	0.1326
NM_001012270	chr17(.):76205276-76226716	0.2898
NM_003258	chr17(.):76165159-76188285	1.0949
NM_004710	chr17(.):76159670-76174009	1.829
NR_002219	chr17(.):76205320-76225783	0.3017
NM_001145526	chr17(.):76178442-76208782	0.1326
NR_027083	chr17(.):76178397-76198641	0.1743
NM_001100407	chr17(.):80395462-80413707	1.3428
NM_001193655	chr17(.):80395462-80412602	1.4251
NM_001038618	chr17(.):80411059-80451143	0.4589
NM_001083608	chr17(.):80411539-80451143	0.4633
NM_173620	chr17(.):80371251-80405516	0.2627
NR_036519	chr17(.):80402590-80413707	2.1447
NM_000633	chr18(.):60785578-60991613	0.8286
NM_001083625	chr18(.):9131757-9290206	0.6314
