REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM4_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
1_MACS_peak_10579_lociStitched	chr9	86321914	86323777	1	1864	2242.6794	195	1	UBQLN1		UBQLN1	195	1
3_MACS_peak_4414_lociStitched	chr17	62501573	62503542	3	1862	2055.2422	196	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	196	1
3_MACS_peak_7525_lociStitched	chr3	182510652	182512564	3	1852	1920.2216	197	1	ATP11B		ATP11B	197	1
3_MACS_peak_5842_lociStitched	chr2	112209216	112211305	3	1852	1493.635	198	1	LOC541471		LOC541471	198	1
2_MACS_peak_8179_lociStitched	chr5	43041255	43043139	2	1851	1476.6792	199	1	LOC153684	LOC648987,C5orf39,LOC100132356	LOC153684	199	1
2_MACS_peak_526_lociStitched	chr1	113161068	113162945	2	1850	1662.0835	200	1	CAPZA1,ST7L		ST7L	200	1
1_MACS_peak_4025_lociStitched	chr17	5486802	5488647	1	1846	2544.993	201	1	NLRP1		NLRP1	201	1
2_MACS_peak_4273_lociStitched	chr17	45972489	45974563	2	1845	2816.6994	202	1	SP2	PNPO,SP6	SP2	202	1
3_MACS_peak_2884_lociStitched	chr12	125403933	125406256	3	1841	1781.5087	203	1		UBC	UBC	203	1
4_MACS_peak_4786_lociStitched	chr19	1258928	1261465	4	1839	1631.5447	204	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	204	1
2_MACS_peak_10291_lociStitched	chr8	125485957	125487828	2	1833	1937.4205	205	1	RNF139	TRMT12	RNF139	205	1
2_MACS_peak_3224_lociStitched	chr15	40230660	40232670	2	1826	1586.895	206	1	EIF2AK4	GPR176	EIF2AK4	206	1
3_MACS_peak_7459_lociStitched	chr3	169683395	169685360	3	1824	2054.997	207	1	SEC62,LOC100128164		LOC100128164	207	1
3_MACS_peak_1292_lociStitched	chr10	28821078	28823124	3	1824	1669.9452	208	1	WAC,LOC220906		WAC	208	1
1_MACS_peak_4306_lociStitched	chr17	48132123	48133933	1	1811	1925.116	209	1	ITGA3	PDK2	ITGA3	209	1
2_MACS_peak_5354_lociStitched	chr19	54693174	54695106	2	1809	2143.7472	210	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	210	1
2_MACS_peak_8668_lociStitched	chr6	305187	307009	2	1806	1436.2826	211	1	DUSP22		DUSP22	211	1
2_MACS_peak_8119_lociStitched	chr5	10353144	10355181	2	1806	1639.1739	212	1	MARCH6	CMBL	MARCH6	212	1
3_MACS_peak_6216_lociStitched	chr2	240321835	240323948	3	1801	1908.8842	213	1	HDAC4		HDAC4	213	1
3_MACS_peak_5990_lociStitched	chr2	174828175	174830605	3	1801	1609.389	214	1	SP3		SP3	214	1
2_MACS_peak_100_lociStitched	chr1	17221654	17223556	2	1796	3048.7158	215	1		CROCC	CROCC	215	1
4_MACS_peak_7400_lociStitched	chr3	152878007	152880483	4	1796	1931.0324	216	1	RAP2B		RAP2B	216	1
3_MACS_peak_10221_lociStitched	chr8	103874909	103877133	3	1795	1810.1136	217	1	AZIN1		AZIN1	217	1
1_MACS_peak_8922_lociStitched	chr6	31939013	31940806	1	1794	2193.1976	218	1	STK19,DOM3Z	C2,CFB,SKIV2L,C4B,CYP21A2,MIR1236,RDBP,TNXA,TNXB	DOM3Z	218	1
2_MACS_peak_4248_lociStitched	chr17	44343475	44345295	2	1791	2029.482	219	1		LRRC37A,KIAA1267	LRRC37A	219	1
2_MACS_peak_8292_lociStitched	chr5	81045707	81047911	2	1790	1601.206	220	1	SSBP2		SSBP2	220	1
4_MACS_peak_1662_lociStitched	chr11	206990	209187	4	1784	1582.0597	221	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	221	1
3_MACS_peak_7440_lociStitched	chr3	160282139	160284055	3	1781	1833.0372	222	1	KPNA4	SCARNA7	KPNA4	222	1
1_MACS_peak_4440_lociStitched	chr17	66507456	66509235	1	1780	1841.0871	223	1	PRKAR1A	FAM20A	PRKAR1A	223	1
2_MACS_peak_8776_lociStitched	chr6	24720240	24722186	2	1776	1928.2914	224	1		C6orf62	C6orf62	224	1
4_MACS_peak_2625_lociStitched	chr12	68874925	68877428	4	1771	1636.4614	225	1			RAP1B	225	1
2_MACS_peak_4361_lociStitched	chr17	56160168	56161996	2	1770	1771.332	226	1	DYNLL2		DYNLL2	226	1
3_MACS_peak_7851_lociStitched	chr4	83350202	83352204	3	1768	1399.398	227	1	ENOPH1,HNRPDL		HNRPDL	227	1
3_MACS_peak_81_lociStitched	chr1	16161008	16163019	3	1765	1367.0778	228	1	FLJ37453	SPEN,UQCRHL	SPEN	228	1
2_MACS_peak_2470_lociStitched	chr12	46765292	46767095	2	1760	1486.3932	229	1	SLC38A2		SLC38A2	229	1
1_MACS_peak_4152_lociStitched	chr17	28255985	28257743	1	1759	2014.3164	230	1	EFCAB5,SSH2	EFCAB5	EFCAB5	230	1
1_MACS_peak_4031_lociStitched	chr17	6543070	6544827	1	1758	2487.912	231	1	TXNDC17,KIAA0753	C17orf100,MED31	TXNDC17	231	1
1_MACS_peak_4265_lociStitched	chr17	45400647	45402398	1	1752	2306.7674	232	1	C17orf57		C17orf57	232	1
3_MACS_peak_912_lociStitched	chr1	185285186	185287223	3	1749	1455.8439	233	1	IVNS1ABP		IVNS1ABP	233	1
2_MACS_peak_9358_lociStitched	chr6	159289864	159291793	2	1741	2038.7601	234	1		C6orf99,EZR,OSTCL	OSTCL	234	1
2_MACS_peak_1069_lociStitched	chr1	226249471	226251383	2	1739	1534.7624	235	1	LOC440926,H3F3A		LOC440926	235	1
2_MACS_peak_1569_lociStitched	chr10	105880296	105882357	2	1729	1845.4194	236	1	C10orf78	COL17A1	C10orf78	236	1
5_MACS_peak_10872_lociStitched	chrX	41192083	41194243	5	1726	1504.656	237	1	DDX3X		DDX3X	237	1
3_MACS_peak_6754_lociStitched	chr22	41842399	41844559	3	1726	1401.624	238	1	TOB2	ACO2,PHF5A	TOB2	238	1
1_MACS_peak_4114_lociStitched	chr17	25679914	25681636	1	1723	3015.3942	239	1			WSB1	239	1
1_MACS_peak_2705_lociStitched	chr12	94601072	94602791	1	1720	1558.9611	240	1	PLXNC1		PLXNC1	240	1
2_MACS_peak_7564_lociStitched	chr3	185826335	185828376	2	1719	1886.9045	241	1	ETV5		ETV5	241	1
2_MACS_peak_10205_lociStitched	chr8	102216808	102218825	2	1718	1931.8826	242	1	ZNF706		ZNF706	242	1
1_MACS_peak_10070_lociStitched	chr8	64080227	64081943	1	1717	2482.8804	243	1	YTHDF3		YTHDF3	243	1
2_MACS_peak_7596_lociStitched	chr3	192615997	192617738	2	1715	1294.4335	244	1	C3orf59		C3orf59	244	1
2_MACS_peak_6782_lociStitched	chr22	44421656	44423462	2	1715	1352.1522	245	1	PARVB		PARVB	245	1
2_MACS_peak_4663_lociStitched	chr18	45456287	45458027	2	1714	1778.628	246	1	SMAD2		SMAD2	246	1
1_MACS_peak_2843_lociStitched	chr12	122238095	122239801	1	1707	1846.745	247	1	LOC338799	SETD1B,RHOF	LOC338799	247	1
4_MACS_peak_6096_lociStitched	chr2	202121880	202123723	4	1704	1317.3764	248	1	CASP8	CASP8	CASP8	248	1
3_MACS_peak_2736_lociStitched	chr12	104322471	104324509	3	1699	1550.1028	249	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	249	1
1_MACS_peak_9192_lociStitched	chr6	109702856	109704553	1	1698	1775.4014	250	1	CD164		CD164	250	1
4_MACS_peak_5745_lociStitched	chr2	87796488	87798646	4	1698	1503.4786	251	1	NCRNA00152		NCRNA00152	251	1
3_MACS_peak_7016_lociStitched	chr3	49058178	49060104	3	1696	1471.2714	252	1	NDUFAF3,DALRD3	P4HTM,WDR6,DALRD3,MIR425,MIR191,IMPDH2	NDUFAF3	252	1
2_MACS_peak_4263_lociStitched	chr17	45355684	45357410	2	1693	1423.087	253	1	ITGB3	C17orf57	ITGB3	253	1
4_MACS_peak_9527_lociStitched	chr7	39988302	39990295	4	1693	1419.8132	254	1	CDK13		CDK13	254	1
3_MACS_peak_3466_lociStitched	chr15	75746841	75748601	3	1692	1196.272	255	1	SIN3A	SIN3A	SIN3A	255	1
3_MACS_peak_8873_lociStitched	chr6	30523518	30525246	3	1691	1730.592	256	1	PRR3,GNL1	ABCF1,MIR877	PRR3	256	1
2_MACS_peak_4350_lociStitched	chr17	55333014	55334804	2	1688	1932.842	257	1	MSI2		MSI2	257	1
1_MACS_peak_4051_lociStitched	chr17	7386401	7388086	1	1686	2984.9775	258	1	POLR2A,ZBTB4	TMEM102,FGF11,CHRNB1,AMAC1L3,ZBTB4	ZBTB4	258	1
2_MACS_peak_1151_lociStitched	chr1	244997227	244999317	2	1685	1966.481	259	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	259	1
1_MACS_peak_6774_lociStitched	chr22	43010423	43012104	1	1682	1664.19	260	1	RNU12,POLDIP3	RRP7B,ATP5L2,CYB5R3	RNU12	260	1
1_MACS_peak_4576_lociStitched	chr18	9613667	9615348	1	1682	1804.2173	261	1	PPP4R1		PPP4R1	261	1
2_MACS_peak_6118_lociStitched	chr2	206949209	206950911	2	1681	1939.5992	262	1	INO80D	LOC100329109	INO80D	262	1
1_MACS_peak_4277_lociStitched	chr17	46100870	46102548	1	1679	1895.301	263	1		NFE2L1,MIR152,COPZ2	MIR152	263	1
2_MACS_peak_7168_lociStitched	chr3	101567611	101569477	2	1678	1419.093	264	1	NFKBIZ		NFKBIZ	264	1
1_MACS_peak_3227_lociStitched	chr15	40390072	40391748	1	1677	1459.2932	265	1	BMF		BMF	265	1
2_MACS_peak_7654_lociStitched	chr4	35808	37501	2	1676	1552.1424	266	1		ZNF595,ZNF718	ZNF595	266	1
3_MACS_peak_6134_lociStitched	chr2	211034860	211036767	3	1676	1522.9302	267	1	C2orf67		C2orf67	267	1
3_MACS_peak_5322_lociStitched	chr19	50379473	50381288	3	1675	2541.363	268	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	268	1
2_MACS_peak_9000_lociStitched	chr6	37786340	37788139	2	1672	1594.2738	269	1	ZFAND3		ZFAND3	269	1
5_MACS_peak_9229_lociStitched	chr6	119669820	119672141	5	1672	1572.4775	270	1	MAN1A1		MAN1A1	270	1
1_MACS_peak_4123_lociStitched	chr17	26683595	26685265	1	1671	2412.315	271	1	TMEM199,POLDIP2	TMEM97,TNFAIP1,SARM1,FLJ40504,IFT20,SEBOX,VTN,SLC46A1	POLDIP2	271	1
1_MACS_peak_4050_lociStitched	chr17	7381866	7383536	1	1671	2101.027	272	1	ZBTB4	TMEM102,FGF11,CHRNB1,AMAC1L3,POLR2A	ZBTB4	272	1
2_MACS_peak_1912_lociStitched	chr11	64051833	64053587	2	1671	1802.9366	273	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	273	1
1_MACS_peak_2600_lociStitched	chr12	62996001	62997670	1	1670	1811.6995	274	1	MIRLET7I,C12orf61		C12orf61	274	1
3_MACS_peak_8848_lociStitched	chr6	28863163	28865000	3	1666	1460.0476	275	1		LOC401242,TRIM27	TRIM27	275	1
2_MACS_peak_7561_lociStitched	chr3	185654565	185656337	2	1665	1710.6888	276	1	TRA2B	LOC344887	TRA2B	276	1
1_MACS_peak_10066_lociStitched	chr8	62548632	62550294	1	1663	1449.7626	277	1	ASPH		ASPH	277	1
2_MACS_peak_4335_lociStitched	chr17	52604569	52606232	2	1663	1404.7361	278	1			TOM1L1	278	1
2_MACS_peak_8473_lociStitched	chr5	137089178	137090917	2	1663	1771.1715	279	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	279	1
2_MACS_peak_6127_lociStitched	chr2	208393730	208395694	2	1659	1483.9984	280	1	CREB1		CREB1	280	1
3_MACS_peak_8206_lociStitched	chr5	55884228	55886067	3	1653	2112.2754	281	1			MAP3K1	281	1
1_MACS_peak_5779_lociStitched	chr2	97202379	97204029	1	1651	1551.99	282	1	ARID5A	NEURL3	ARID5A	282	1
4_MACS_peak_7469_lociStitched	chr3	170073649	170075985	4	1651	1627.7248	283	1	SKIL	SKIL	SKIL	283	1
1_MACS_peak_10466_lociStitched	chr9	33289489	33291138	1	1650	1635.1484	284	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	284	1
3_MACS_peak_465_lociStitched	chr1	93426162	93428061	3	1647	1374.4962	285	1	FAM69A		FAM69A	285	1
1_MACS_peak_2355_lociStitched	chr12	12876247	12877892	1	1646	1436.2495	286	1		CDKN1B,APOLD1,MIR613,GPR19	APOLD1	286	1
2_MACS_peak_1415_lociStitched	chr10	73487044	73488703	2	1646	1101.7419	287	1	CDH23,C10orf105	C10orf105,C10orf54	C10orf105	287	1
1_MACS_peak_7569_lociStitched	chr3	186500545	186502188	1	1644	1854.7827	288	1	EIF4A2	SNORD2,SNORA81,MIR1248,SNORA63,SNORA4,RFC4	EIF4A2	288	1
1_MACS_peak_4154_lociStitched	chr17	28443162	28444805	1	1644	3048.7508	289	1	CCDC55,MIR423,MIR3184		MIR423	289	1
4_MACS_peak_4927_lociStitched	chr19	10513715	10515991	4	1644	1367.1932	290	1	CDC37,MIR1181	PDE4A,TYK2	CDC37	290	1
2_MACS_peak_8949_lociStitched	chr6	33280894	33282542	2	1642	1287.7472	291	1	TAPBP,ZBTB22	RPS18,B3GALT4,PFDN6,VPS52,WDR46,RGL2,DAXX	TAPBP	291	1
2_MACS_peak_9071_lociStitched	chr6	52362065	52363924	2	1641	1525.3095	292	1	TRAM2		EFHC1	292	1
1_MACS_peak_10130_lociStitched	chr8	86088738	86090377	1	1640	1821.2568	293	1	E2F5	E2F5,C8orf59	E2F5	293	1
2_MACS_peak_8157_lociStitched	chr5	36241176	36242935	2	1640	1584.6831	294	1	C5orf33		C5orf33	294	1
2_MACS_peak_5509_lociStitched	chr2	30368715	30370789	2	1639	2044.3418	295	1	YPEL5		YPEL5	295	1
1_MACS_peak_8889_lociStitched	chr6	31170485	31172122	1	1638	1515.0435	296	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	296	1
2_MACS_peak_2347_lociStitched	chr12	12714159	12715799	2	1635	1625.896	297	1	DUSP16	CREBL2	DUSP16	297	1
3_MACS_peak_10582_lociStitched	chr9	86594469	86596149	3	1633	1334.088	298	1	RMI1,HNRNPK	C9orf64,MIR7-1	HNRNPK	298	1
2_MACS_peak_10669_lociStitched	chr9	111033624	111035301	2	1632	1691.9253	299	1			ACTL7B	299	1
2_MACS_peak_10019_lociStitched	chr8	52810828	52812635	2	1631	1965.8353	300	1	PCMTD1		PCMTD1	300	1
3_MACS_peak_9547_lociStitched	chr7	44645284	44647119	3	1627	1564.3375	301	1	OGDH	DDX56,TMED4	OGDH	301	1
1_MACS_peak_4325_lociStitched	chr17	49336800	49338424	1	1625	3129.1232	302	1	UTP18,MBTD1		MBTD1	302	1
2_MACS_peak_9122_lociStitched	chr6	86352256	86354122	2	1625	1275.5976	303	1	SYNCRIP	SNX14,SYNCRIP,SNORD50A,SNORD50B,SNHG5	SYNCRIP	303	1
4_MACS_peak_8069_lociStitched	chr4	185394564	185396918	4	1625	1552.463	304	1	IRF2		IRF2	304	1
2_MACS_peak_8456_lociStitched	chr5	133706307	133708043	2	1624	1839.8128	305	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	305	1
2_MACS_peak_7385_lociStitched	chr3	150263186	150265002	2	1622	2010.4936	306	1	EIF2A,SERP1		SERP1	306	1
1_MACS_peak_8576_lociStitched	chr5	154236921	154238538	1	1618	1262.7153	307	1	CNOT8	C5orf4	CNOT8	307	1
2_MACS_peak_7499_lociStitched	chr3	177802124	177803746	2	1617	1666.1184	308	1			KCNMB2	308	1
2_MACS_peak_9364_lociStitched	chr6	160147474	160149167	2	1614	1562.9776	309	1	WTAP	ACAT2,SOD2,LOC100129518	WTAP	309	1
2_MACS_peak_10774_lociStitched	chr9	132175118	132176748	2	1612	2048.747	310	1			C9orf106	310	1
3_MACS_peak_909_lociStitched	chr1	185125463	185127285	3	1612	1444.1172	311	1	C1orf26,C1orf25		C1orf26	311	1
1_MACS_peak_9881_lociStitched	chr7	140623750	140625357	1	1608	2311.6695	312	1	BRAF		BRAF	312	1
3_MACS_peak_10373_lociStitched	chr8	145025630	145027642	3	1608	1570.9696	313	1	PLEC	GRINA,PLEC,MIR661,PARP10	PLEC	313	1
2_MACS_peak_1918_lociStitched	chr11	64545369	64547244	2	1607	1423.3125	314	1	SF1	RASGRP2,PYGM,SF1,MAP4K2,MEN1	SF1	314	1
3_MACS_peak_5750_lociStitched	chr2	87806358	87808250	3	1605	1248.9092	315	1	NCRNA00152		NCRNA00152	315	1
2_MACS_peak_6745_lociStitched	chr22	41487166	41489034	2	1604	1841.6612	316	1	EP300,MIR1281		MIR1281	316	1
1_MACS_peak_10425_lociStitched	chr9	6757051	6758653	1	1603	1520.298	317	1	KDM4C		KDM4C	317	1
2_MACS_peak_851_lociStitched	chr1	172501141	172502908	2	1600	1456.8915	318	1	C1orf9		C1orf9	318	1
3_MACS_peak_1210_lociStitched	chr10	12084324	12086037	3	1597	1521.4866	319	1	UPF2	DHTKD1	UPF2	319	1
2_MACS_peak_10217_lociStitched	chr8	103818239	103819881	2	1596	2014.8982	320	1			AZIN1	320	1
3_MACS_peak_5150_lociStitched	chr19	39341364	39343288	3	1595	1366.2324	321	1	HNRNPL	NFKBIB,LGALS4,ECH1,HNRNPL,RINL,SIRT2	HNRNPL	321	1
1_MACS_peak_8142_lociStitched	chr5	32173356	32174948	1	1593	1788.1344	322	1	GOLPH3		GOLPH3	322	1
3_MACS_peak_9472_lociStitched	chr7	23570212	23572226	3	1593	1791.0502	323	1	TRA2A	RPS2P32	TRA2A	323	1
2_MACS_peak_653_lociStitched	chr1	150335980	150337672	2	1588	1161.7272	324	1	RPRD2	PRPF3	RPRD2	324	1
2_MACS_peak_1006_lociStitched	chr1	207996171	207997968	2	1588	1619.097	325	1		LOC148696,MIR29C,MIR29B2	LOC148696	325	1
1_MACS_peak_7653_lociStitched	chr3	197676294	197677880	1	1587	1690.8346	326	1	RPL35A,IQCG	LMLN	RPL35A	326	1
2_MACS_peak_8454_lociStitched	chr5	133560870	133562609	2	1587	1523.5379	327	1	MIR3661,PPP2CA	SKP1	PPP2CA	327	1
3_MACS_peak_6228_lociStitched	chr2	242254118	242255985	3	1585	1481.8379	328	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	328	1
