REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM4_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
1_MACS_peak_4597_lociStitched	chr18	13381240	13383174	1	1935	1949.6654	194	1	C18orf1		C18orf1	194	1
2_MACS_peak_6118_lociStitched	chr2	206949209	206950911	2	1681	1939.5992	195	1	INO80D	LOC100329109	INO80D	195	1
2_MACS_peak_10291_lociStitched	chr8	125485957	125487828	2	1833	1937.4205	196	1	RNF139	TRMT12	RNF139	196	1
2_MACS_peak_3705_lociStitched	chr16	19078342	19079848	2	1465	1937.0172	197	1	COQ7	ITPRIPL2	COQ7	197	1
2_MACS_peak_9354_lociStitched	chr6	159238721	159240752	2	2006	1933.3089	198	1	EZR	OSTCL	EZR	198	1
2_MACS_peak_4350_lociStitched	chr17	55333014	55334804	2	1688	1932.842	199	1	MSI2		MSI2	199	1
2_MACS_peak_10205_lociStitched	chr8	102216808	102218825	2	1718	1931.8826	200	1	ZNF706		ZNF706	200	1
4_MACS_peak_7400_lociStitched	chr3	152878007	152880483	4	1796	1931.0324	201	1	RAP2B		RAP2B	201	1
2_MACS_peak_8776_lociStitched	chr6	24720240	24722186	2	1776	1928.2914	202	1		C6orf62	C6orf62	202	1
2_MACS_peak_2820_lociStitched	chr12	120729632	120731375	2	1520	1927.5837	203	1		SIRT4,PXN,PLA2G1B	SIRT4	203	1
2_MACS_peak_4731_lociStitched	chr18	61089125	61090486	2	1353	1926.7677	204	1	VPS4B		VPS4B	204	1
2_MACS_peak_4557_lociStitched	chr18	3246788	3248741	2	1881	1926.0486	205	1	MYL12A	MYL12B,MYOM1	MYL12A	205	1
1_MACS_peak_4306_lociStitched	chr17	48132123	48133933	1	1811	1925.116	206	1	ITGA3	PDK2	ITGA3	206	1
3_MACS_peak_6011_lociStitched	chr2	178128355	178130301	3	1918	1924.7886	207	1	NFE2L2	MIR3128	NFE2L2	207	1
3_MACS_peak_7525_lociStitched	chr3	182510652	182512564	3	1852	1920.2216	208	1	ATP11B		ATP11B	208	1
5_MACS_peak_1381_lociStitched	chr10	63808600	63811673	5	2117	1919.7031	209	1	ARID5B		ARID5B	209	1
2_MACS_peak_10197_lociStitched	chr8	101733284	101735283	2	1574	1918.2404	210	1	PABPC1		PABPC1	210	1
4_MACS_peak_3714_lociStitched	chr16	22200778	22203576	4	2236	1909.9148	211	1		EEF2K	EEF2K	211	1
3_MACS_peak_6216_lociStitched	chr2	240321835	240323948	3	1801	1908.8842	212	1	HDAC4		HDAC4	212	1
1_MACS_peak_4419_lociStitched	chr17	62915067	62916224	1	1158	1905.579	213	1		LRRC37A3	LRRC37A3	213	1
1_MACS_peak_4314_lociStitched	chr17	48796316	48797629	1	1314	1901.7492	214	1	LUC7L3	ANKRD40,C17orf73	LUC7L3	214	1
1_MACS_peak_4277_lociStitched	chr17	46100870	46102548	1	1679	1895.301	215	1		NFE2L1,MIR152,COPZ2	MIR152	215	1
2_MACS_peak_6371_lociStitched	chr20	44600035	44601470	2	1377	1890.8995	216	1	ZNF335	PCIF1,MMP9,SLC12A5	ZNF335	216	1
3_MACS_peak_8362_lociStitched	chr5	107716373	107718638	3	2131	1886.9715	217	1	FBXL17		FBXL17	217	1
2_MACS_peak_7564_lociStitched	chr3	185826335	185828376	2	1719	1886.9045	218	1	ETV5		ETV5	218	1
2_MACS_peak_7504_lociStitched	chr3	178865127	178867090	2	1870	1884.48	219	1	PIK3CA		PIK3CA	219	1
3_MACS_peak_3197_lociStitched	chr15	31617623	31620479	3	2194	1882.9608	220	1	KLF13		KLF13	220	1
3_MACS_peak_8738_lociStitched	chr6	12010991	12013425	3	1884	1880.7518	221	1	HIVEP1		HIVEP1	221	1
3_MACS_peak_569_lociStitched	chr1	143743227	143745389	3	2030	1870.9948	222	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	222	1
1_MACS_peak_742_lociStitched	chr1	156075085	156076949	1	1865	1861.5768	223	1		RAB25,LMNA,SEMA4A,MEX3A	LMNA	223	1
2_MACS_peak_6641_lociStitched	chr22	29195511	29197184	2	1579	1857.6992	224	1	XBP1	CCDC117	XBP1	224	1
1_MACS_peak_7569_lociStitched	chr3	186500545	186502188	1	1644	1854.7827	225	1	EIF4A2	SNORD2,SNORA81,MIR1248,SNORA63,SNORA4,RFC4	EIF4A2	225	1
3_MACS_peak_3572_lociStitched	chr15	100105110	100107142	3	1908	1853.7936	226	1	MEF2A		MEF2A	226	1
3_MACS_peak_6351_lociStitched	chr20	42309399	42311619	3	2063	1853.256	227	1	MYBL2	GTSF1L	MYBL2	227	1
1_MACS_peak_10006_lociStitched	chr8	42396182	42397624	1	1443	1851.3838	228	1	C8orf40,SLC20A2		C8orf40	228	1
1_MACS_peak_2843_lociStitched	chr12	122238095	122239801	1	1707	1846.745	229	1	LOC338799	SETD1B,RHOF	LOC338799	229	1
1_MACS_peak_10678_lociStitched	chr9	114245027	114246914	1	1888	1846.6182	230	1	KIAA0368	ZNF483	KIAA0368	230	1
2_MACS_peak_1569_lociStitched	chr10	105880296	105882357	2	1729	1845.4194	231	1	C10orf78	COL17A1	C10orf78	231	1
2_MACS_peak_478_lociStitched	chr1	100503070	100504971	2	1875	1845.3007	232	1	HIAT1		HIAT1	232	1
1_MACS_peak_8688_lociStitched	chr6	2989299	2990847	1	1549	1845.216	233	1	DKFZP686I15217	NQO2,SERPINB6,LOC401233	DKFZP686I15217	233	1
2_MACS_peak_8349_lociStitched	chr5	98263685	98265454	2	1536	1843.4749	234	1	LOC100289230	CHD1	LOC100289230	234	1
3_MACS_peak_6832_lociStitched	chr3	9437697	9439973	3	2033	1842.6496	235	1	SETD5,LOC440944	THUMPD3	LOC440944	235	1
2_MACS_peak_6745_lociStitched	chr22	41487166	41489034	2	1604	1841.6612	236	1	EP300,MIR1281		MIR1281	236	1
1_MACS_peak_4440_lociStitched	chr17	66507456	66509235	1	1780	1841.0871	237	1	PRKAR1A	FAM20A	PRKAR1A	237	1
2_MACS_peak_8456_lociStitched	chr5	133706307	133708043	2	1624	1839.8128	238	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	238	1
3_MACS_peak_1589_lociStitched	chr10	112115600	112117917	3	2050	1839.4663	239	1			SMNDC1	239	1
2_MACS_peak_10546_lociStitched	chr9	73033298	73035583	2	2012	1839.1965	240	1		KLF9	KLF9	240	1
2_MACS_peak_4023_lociStitched	chr17	5389025	5390546	2	1342	1833.1092	241	1	MIS12,DERL2	C1QBP,DHX33,LOC728392	DERL2	241	1
3_MACS_peak_7440_lociStitched	chr3	160282139	160284055	3	1781	1833.0372	242	1	KPNA4	SCARNA7	KPNA4	242	1
2_MACS_peak_3831_lociStitched	chr16	56964736	56967155	2	2350	1832.3925	243	1	HERPUD1	CETP	HERPUD1	243	1
1_MACS_peak_4579_lociStitched	chr18	9913548	9915020	1	1473	1829.2544	244	1	VAPA	TXNDC2	VAPA	244	1
1_MACS_peak_4309_lociStitched	chr17	48473648	48475017	1	1370	1828.2995	245	1	LRRC59	EME1,ACSF2,MRPL27	LRRC59	245	1
1_MACS_peak_10130_lociStitched	chr8	86088738	86090377	1	1640	1821.2568	246	1	E2F5	E2F5,C8orf59	E2F5	246	1
1_MACS_peak_6644_lociStitched	chr22	29663576	29665146	1	1571	1814.449	247	1	EWSR1,RHBDD3	GAS2L1,RASL10A	EWSR1	247	1
1_MACS_peak_2600_lociStitched	chr12	62996001	62997670	1	1670	1811.6995	248	1	MIRLET7I,C12orf61		C12orf61	248	1
3_MACS_peak_10221_lociStitched	chr8	103874909	103877133	3	1795	1810.1136	249	1	AZIN1		AZIN1	249	1
1_MACS_peak_4576_lociStitched	chr18	9613667	9615348	1	1682	1804.2173	250	1	PPP4R1		PPP4R1	250	1
2_MACS_peak_1912_lociStitched	chr11	64051833	64053587	2	1671	1802.9366	251	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	251	1
3_MACS_peak_9472_lociStitched	chr7	23570212	23572226	3	1593	1791.0502	252	1	TRA2A	RPS2P32	TRA2A	252	1
1_MACS_peak_8142_lociStitched	chr5	32173356	32174948	1	1593	1788.1344	253	1	GOLPH3		GOLPH3	253	1
2_MACS_peak_10553_lociStitched	chr9	74979039	74981012	2	1884	1786.1569	254	1	ZFAND5		ZFAND5	254	1
3_MACS_peak_2884_lociStitched	chr12	125403933	125406256	3	1841	1781.5087	255	1		UBC	UBC	255	1
1_MACS_peak_4302_lociStitched	chr17	47823696	47825259	1	1564	1779.0066	256	1	FAM117A	MYST2,SLC35B1	FAM117A	256	1
2_MACS_peak_4663_lociStitched	chr18	45456287	45458027	2	1714	1778.628	257	1	SMAD2		SMAD2	257	1
2_MACS_peak_10977_lociStitched	chrX	106916339	106918460	2	2043	1778.0343	258	1		PRPS1,TSC22D3	TSC22D3	258	1
3_MACS_peak_2410_lociStitched	chr12	26274480	26276467	3	1921	1777.5702	259	1	BHLHE41		BHLHE41	259	1
3_MACS_peak_3552_lociStitched	chr15	93425361	93427392	3	1527	1776.3126	260	1	LOC100507217	CHD2,MIR3175	LOC100507217	260	1
1_MACS_peak_9192_lociStitched	chr6	109702856	109704553	1	1698	1775.4014	261	1	CD164		CD164	261	1
5_MACS_peak_2583_lociStitched	chr12	58238610	58240812	5	2148	1774.3716	262	1	CTDSP2	AVIL,MIR26A2	CTDSP2	262	1
2_MACS_peak_4361_lociStitched	chr17	56160168	56161996	2	1770	1771.332	263	1	DYNLL2		DYNLL2	263	1
2_MACS_peak_8473_lociStitched	chr5	137089178	137090917	2	1663	1771.1715	264	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	264	1
1_MACS_peak_9517_lociStitched	chr7	32930269	32932385	1	2117	1767.918	265	1	KBTBD2		KBTBD2	265	1
3_MACS_peak_8272_lociStitched	chr5	75697815	75700161	3	1879	1763.4882	266	1	IQGAP2		IQGAP2	266	1
1_MACS_peak_10650_lociStitched	chr9	101983675	101985131	1	1457	1763.3616	267	1	SEC61B,ALG2		ALG2	267	1
2_MACS_peak_4126_lociStitched	chr17	26971452	26972982	2	1475	1763.172	268	1	KIAA0100	SUPT6H,SPAG5,SGK494,SDF2	KIAA0100	268	1
4_MACS_peak_8831_lociStitched	chr6	27804605	27807183	4	2147	1762.063	269	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	269	1
2_MACS_peak_6472_lociStitched	chr21	15754797	15756546	2	1525	1760.3685	270	1	HSPA13		HSPA13	270	1
5_MACS_peak_239_lociStitched	chr1	36614711	36617539	5	2158	1759.8644	271	1	TRAPPC3	MAP7D1,COL8A2	TRAPPC3	271	1
1_MACS_peak_4236_lociStitched	chr17	43487089	43489018	1	1930	1759.6338	272	1	ARHGAP27	ARHGAP27,SH3D20	ARHGAP27	272	1
1_MACS_peak_95_lociStitched	chr1	16970532	16971865	1	1334	1759.2934	273	1		MST1P2,NBPF1,CROCCP2	MST1P2	273	1
3_MACS_peak_9778_lociStitched	chr7	108209577	108211311	3	1560	1758.276	274	1	DNAJB9,THAP5	PNPLA8	DNAJB9	274	1
1_MACS_peak_4241_lociStitched	chr17	43567509	43568831	1	1323	1752.1788	275	1	PLEKHM1	MIR4315-1,LRRC37A4	PLEKHM1	275	1
3_MACS_peak_3520_lociStitched	chr15	89181191	89183381	3	1579	1748.277	276	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	276	1
2_MACS_peak_244_lociStitched	chr1	36620918	36622347	2	1412	1744.809	277	1	MAP7D1	TRAPPC3	MAP7D1	277	1
2_MACS_peak_8300_lociStitched	chr5	81469333	81471321	2	1894	1742.2832	278	1	ATG10		RPS23	278	1
4_MACS_peak_7287_lociStitched	chr3	129033285	129035596	4	2140	1742.2629	279	1	C3orf47,H1FX	C3orf37	C3orf47	279	1
1_MACS_peak_8481_lociStitched	chr5	137673022	137674008	1	987	1737.7264	280	1	FAM53C	KDM3B,CDC25C	FAM53C	280	1
3_MACS_peak_8873_lociStitched	chr6	30523518	30525246	3	1691	1730.592	281	1	PRR3,GNL1	ABCF1,MIR877	PRR3	281	1
1_MACS_peak_4311_lociStitched	chr17	48585106	48586539	1	1434	1728.198	282	1	MYCBPAP	RSAD1,EPN3,SPATA20,CHAD	MYCBPAP	282	1
3_MACS_peak_7327_lociStitched	chr3	136470248	136472135	3	1573	1720.7553	283	1	STAG1		STAG1	283	1
2_MACS_peak_8485_lociStitched	chr5	137878082	137879844	2	1549	1717.2452	284	1	ETF1	SNORD63,HSPA9	ETF1	284	1
3_MACS_peak_8886_lociStitched	chr6	31164975	31166739	3	1581	1715.3136	285	1	HCG27	TCF19,CCHCR1,POU5F1,PSORS1C3	HCG27	285	1
3_MACS_peak_1023_lociStitched	chr1	212780861	212783081	3	1944	1712.508	286	1	ATF3	FAM71A	ATF3	286	1
2_MACS_peak_4504_lociStitched	chr17	76836039	76837759	2	1542	1711.4	287	1	USP36		USP36	287	1
1_MACS_peak_9406_lociStitched	chr7	2393657	2394682	1	1026	1710.93	288	1	EIF3B	CHST12,SNX8	EIF3B	288	1
2_MACS_peak_7561_lociStitched	chr3	185654565	185656337	2	1665	1710.6888	289	1	TRA2B	LOC344887	TRA2B	289	1
1_MACS_peak_6560_lociStitched	chr22	18120891	18122216	1	1326	1704.8775	290	1	BCL2L13	ATP6V1E1	BCL2L13	290	1
1_MACS_peak_4156_lociStitched	chr17	28705836	28707177	1	1342	1704.0087	291	1	CPD	TMIGD1	CPD	291	1
1_MACS_peak_4292_lociStitched	chr17	46985020	46986447	1	1428	1700.8413	292	1	UBE2Z	ATP5G1,SNF8	UBE2Z	292	1
1_MACS_peak_4231_lociStitched	chr17	43324430	43326342	1	1913	1699.768	293	1	FMNL1,LOC100133991	LOC100133991,C17orf46	LOC100133991	293	1
4_MACS_peak_5831_lociStitched	chr2	111877772	111880500	4	2124	1695.1792	294	1	BCL2L11		BCL2L11	294	1
3_MACS_peak_3420_lociStitched	chr15	70327606	70329876	3	1932	1692.739	295	1		MIR629	MIR629	295	1
2_MACS_peak_10669_lociStitched	chr9	111033624	111035301	2	1632	1691.9253	296	1			ACTL7B	296	1
1_MACS_peak_4359_lociStitched	chr17	56064913	56066292	1	1380	1691.2056	297	1	VEZF1	SRSF1	VEZF1	297	1
1_MACS_peak_10338_lociStitched	chr8	135724485	135725873	1	1389	1690.8616	298	1	ZFAT	ZFAT	ZFAT	298	1
1_MACS_peak_7653_lociStitched	chr3	197676294	197677880	1	1587	1690.8346	299	1	RPL35A,IQCG	LMLN	RPL35A	299	1
2_MACS_peak_10303_lociStitched	chr8	126301145	126303633	2	2221	1688.6056	300	1	NSMCE2		TRIB1	300	1
2_MACS_peak_2424_lociStitched	chr12	28343049	28344537	2	1352	1684.8624	301	1			CCDC91	301	1
3_MACS_peak_5197_lociStitched	chr19	41803050	41805205	3	1905	1681.331	302	1	HNRNPUL1	CCDC97	CCDC97	302	1
1_MACS_peak_10351_lociStitched	chr8	141644934	141646357	1	1424	1680.2784	303	1	EIF2C2		EIF2C2	303	1
1_MACS_peak_6400_lociStitched	chr20	49547364	49548315	1	952	1678.8954	304	1	ADNP	MOCS3,DPM1	ADNP	304	1
1_MACS_peak_3628_lociStitched	chr16	2563278	2564703	1	1426	1675.23	305	1	ATP6V0C	NTN3,TBC1D24,AMDHD2,PDPK1,CEMP1,MIR3178	ATP6V0C	305	1
2_MACS_peak_6125_lociStitched	chr2	208030281	208031876	2	1160	1674.112	306	1	KLF7		KLF7	306	1
3_MACS_peak_4043_lociStitched	chr17	7154631	7156220	3	1421	1671.1513	307	1	C17orf81,CTDNEP1	ACADVL,SLC2A4,DLG4,MIR324,DVL2,PHF23,GABARAP,CLDN7,YBX2	C17orf81	307	1
3_MACS_peak_1292_lociStitched	chr10	28821078	28823124	3	1824	1669.9452	308	1	WAC,LOC220906		WAC	308	1
2_MACS_peak_7499_lociStitched	chr3	177802124	177803746	2	1617	1666.1184	309	1			KCNMB2	309	1
1_MACS_peak_6774_lociStitched	chr22	43010423	43012104	1	1682	1664.19	310	1	RNU12,POLDIP3	RRP7B,ATP5L2,CYB5R3	RNU12	310	1
2_MACS_peak_1791_lociStitched	chr11	33278920	33280595	2	1433	1662.605	311	1	HIPK3		HIPK3	311	1
2_MACS_peak_526_lociStitched	chr1	113161068	113162945	2	1850	1662.0835	312	1	CAPZA1,ST7L		ST7L	312	1
3_MACS_peak_10379_lociStitched	chr8	145158216	145159837	3	1479	1661.3629	313	1	MAF1,SHARPIN	EXOSC4,GPAA1,CYC1,KIAA1875,C8orf30A,HEATR7A,OPLAH	SHARPIN	313	1
2_MACS_peak_4680_lociStitched	chr18	48555942	48557312	2	1330	1659.344	314	1	SMAD4		SMAD4	314	1
3_MACS_peak_3809_lociStitched	chr16	48642742	48644776	3	1968	1659.3372	315	1	N4BP1		N4BP1	315	1
2_MACS_peak_8869_lociStitched	chr6	30293934	30295508	2	1561	1652.3852	316	1	TRIM39,HCG18	TRIM39-RPP21,RPP21	TRIM39	316	1
2_MACS_peak_10347_lociStitched	chr8	141520863	141522636	2	1550	1650.663	317	1	CHRAC1		CHRAC1	317	1
2_MACS_peak_2751_lociStitched	chr12	106695849	106697191	2	1287	1649.4522	318	1	TCP11L2		TCP11L2	318	1
1_MACS_peak_5579_lociStitched	chr2	47402999	47404526	1	1528	1648.2438	319	1	CALM2	C2orf61	CALM2	319	1
3_MACS_peak_7487_lociStitched	chr3	174867146	174869299	3	1962	1643.8155	320	1	NAALADL2		NAALADL2	320	1
2_MACS_peak_3819_lociStitched	chr16	50775090	50776896	2	1515	1642.0152	321	1	CYLD	NOD2	CYLD	321	1
2_MACS_peak_3895_lociStitched	chr16	71842101	71843751	2	1525	1639.44	322	1	AP1G1	ATXN1L,SNORD71	AP1G1	322	1
2_MACS_peak_8119_lociStitched	chr5	10353144	10355181	2	1806	1639.1739	323	1	MARCH6	CMBL	MARCH6	323	1
3_MACS_peak_10807_lociStitched	chr9	136022966	136025374	3	1949	1638.8848	324	1	RALGDS	RALGDS,GBGT1	RALGDS	324	1
4_MACS_peak_2625_lociStitched	chr12	68874925	68877428	4	1771	1636.4614	325	1			RAP1B	325	1
3_MACS_peak_8787_lociStitched	chr6	26054983	26057364	3	2198	1636.2232	326	1	HIST1H1C	HIST1H3A,HIST1H4A,HIST1H3C,HFE,HIST1H4C,HIST1H1A,HIST1H4B,HIST1H3B,HIST1H2AB,HIST1H2BB	HIST1H1C	326	1
1_MACS_peak_10466_lociStitched	chr9	33289489	33291138	1	1650	1635.1484	327	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	327	1
2_MACS_peak_7395_lociStitched	chr3	150983089	150984667	2	1217	1634.9658	328	1	MED12L,P2RY14	P2RY14,GPR87	P2RY14	328	1
2_MACS_peak_8193_lociStitched	chr5	49961777	49963981	2	1968	1632.5028	329	1	PARP8		PARP8	329	1
2_MACS_peak_1153_lociStitched	chr1	245026178	245028425	2	1889	1632.4455	330	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	330	1
4_MACS_peak_1575_lociStitched	chr10	106097456	106099762	4	1982	1632.1868	331	1		CCDC147,ITPRIP	ITPRIP	331	1
4_MACS_peak_4786_lociStitched	chr19	1258928	1261465	4	1839	1631.5447	332	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	332	1
3_MACS_peak_7475_lociStitched	chr3	171817727	171819975	3	1959	1630.6992	333	1	FNDC3B		FNDC3B	333	1
2_MACS_peak_6426_lociStitched	chr20	57465905	57468074	2	2002	1630.4373	334	1	GNAS	GNAS-AS	GNAS	334	1
4_MACS_peak_7469_lociStitched	chr3	170073649	170075985	4	1651	1627.7248	335	1	SKIL	SKIL	SKIL	335	1
1_MACS_peak_3608_lociStitched	chr16	1358756	1359699	1	944	1627.1465	336	1	UBE2I	BAIAP3,GNPTG,C16orf42	UBE2I	336	1
2_MACS_peak_2347_lociStitched	chr12	12714159	12715799	2	1635	1625.896	337	1	DUSP16	CREBL2	DUSP16	337	1
2_MACS_peak_707_lociStitched	chr1	154192463	154194161	2	1499	1624.3068	338	1	UBAP2L,C1orf43	TPM3,MIR190B,C1orf189	UBAP2L	338	1
2_MACS_peak_2187_lociStitched	chr11	116968481	116969912	2	1338	1624.0419	339	1	SIK3	PAFAH1B2	SIK3	339	1
2_MACS_peak_1084_lociStitched	chr1	228269841	228271219	2	1280	1623.4218	340	1	ARF1	MIR3620,C1orf35,MRPL55	ARF1	340	1
2_MACS_peak_1006_lociStitched	chr1	207996171	207997968	2	1588	1619.097	341	1		LOC148696,MIR29C,MIR29B2	LOC148696	341	1
2_MACS_peak_4756_lociStitched	chr18	77438774	77440363	2	1442	1614.7418	342	1	CTDP1		CTDP1	342	1
3_MACS_peak_1874_lociStitched	chr11	62322192	62324532	3	1915	1613.196	343	1		AHNAK,EEF1G,TUT1,MTA2	AHNAK	343	1
5_MACS_peak_5162_lociStitched	chr19	39896958	39899328	5	1982	1611.6	344	1	ZFP36	MED29,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	344	1
3_MACS_peak_9390_lociStitched	chr6	170861725	170864004	3	2065	1610.7972	345	1	TBP,PSMB1	PDCD2	PSMB1	345	1
3_MACS_peak_5990_lociStitched	chr2	174828175	174830605	3	1801	1609.389	346	1	SP3		SP3	346	1
1_MACS_peak_3238_lociStitched	chr15	41407764	41409304	1	1541	1607.76	347	1	INO80		INO80	347	1
1_MACS_peak_10366_lociStitched	chr8	144679249	144679925	1	677	1602.5256	348	1	EEF1D	GSDMD,TIGD5,ZNF623,C8orf73,NAPRT1,PYCRL,TSTA3	EEF1D	348	1
2_MACS_peak_8292_lociStitched	chr5	81045707	81047911	2	1790	1601.206	349	1	SSBP2		SSBP2	349	1
1_MACS_peak_4360_lociStitched	chr17	56083661	56085010	1	1350	1600.4536	350	1	SRSF1	VEZF1	SRSF1	350	1
3_MACS_peak_5374_lociStitched	chr19	56165169	56166876	3	1566	1599.9711	351	1	U2AF2	ZNF865,ZNF580,ZNF581,CCDC106,EPN1,ZNF784	U2AF2	351	1
1_MACS_peak_10599_lociStitched	chr9	91932926	91934371	1	1446	1597.881	352	1	SECISBP2	CKS2,MIR3153	SECISBP2	352	1
2_MACS_peak_5645_lociStitched	chr2	65356580	65358282	2	1422	1597.6674	353	1	RAB1A		RAB1A	353	1
1_MACS_peak_3634_lociStitched	chr16	2801686	2803115	1	1430	1597.0504	354	1	SRRM2,LOC100128788	PRSS41,PRSS27,LOC100128788,TCEB2,PRSS33	SRRM2	354	1
2_MACS_peak_9000_lociStitched	chr6	37786340	37788139	2	1672	1594.2738	355	1	ZFAND3		ZFAND3	355	1
4_MACS_peak_1401_lociStitched	chr10	70846897	70849149	4	2078	1593.5152	356	1	SRGN	VPS26A	SRGN	356	1
2_MACS_peak_6162_lociStitched	chr2	220143509	220145051	2	1389	1592.7318	357	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	357	1
2_MACS_peak_1930_lociStitched	chr11	64901574	64903067	2	1368	1587.2083	358	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	358	1
2_MACS_peak_3224_lociStitched	chr15	40230660	40232670	2	1826	1586.895	359	1	EIF2AK4	GPR176	EIF2AK4	359	1
2_MACS_peak_10235_lociStitched	chr8	107669727	107671602	2	1426	1585.3125	360	1	OXR1		OXR1	360	1
2_MACS_peak_8157_lociStitched	chr5	36241176	36242935	2	1640	1584.6831	361	1	C5orf33		C5orf33	361	1
4_MACS_peak_1662_lociStitched	chr11	206990	209187	4	1784	1582.0597	362	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	362	1
3_MACS_peak_5348_lociStitched	chr19	54493699	54495685	3	1493	1580.856	363	1	CACNG6	CACNG8,MIR935	CACNG6	363	1
1_MACS_peak_4132_lociStitched	chr17	27070449	27071678	1	1230	1579.265	364	1	TRAF4	RPL23A,SNORD42B,SNORD4A,SNORD42A,SNORD4B,NEK8,PROCA1,RAB34,TLCD1	TRAF4	364	1
2_MACS_peak_9870_lociStitched	chr7	139043651	139045259	2	1385	1577.6088	365	1	LUC7L2	C7orf55	LUC7L2	365	1
1_MACS_peak_8453_lociStitched	chr5	133511916	133513082	1	1167	1574.3332	366	1	SKP1	MIR3661,PPP2CA	SKP1	366	1
5_MACS_peak_9229_lociStitched	chr6	119669820	119672141	5	1672	1572.4775	367	1	MAN1A1		MAN1A1	367	1
1_MACS_peak_4560_lociStitched	chr18	3261327	3262752	1	1426	1572.345	368	1	MYL12B	MYL12A,MYOM1	MYL12B	368	1
3_MACS_peak_10373_lociStitched	chr8	145025630	145027642	3	1608	1570.9696	369	1	PLEC	GRINA,PLEC,MIR661,PARP10	PLEC	369	1
3_MACS_peak_4938_lociStitched	chr19	10763786	10765846	3	1548	1570.338	370	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	370	1
3_MACS_peak_9547_lociStitched	chr7	44645284	44647119	3	1627	1564.3375	371	1	OGDH	DDX56,TMED4	OGDH	371	1
1_MACS_peak_4284_lociStitched	chr17	46184256	46185599	1	1344	1564.3264	372	1	SNX11	CBX1,MIR1203	SNX11	372	1
2_MACS_peak_9364_lociStitched	chr6	160147474	160149167	2	1614	1562.9776	373	1	WTAP	ACAT2,SOD2,LOC100129518	WTAP	373	1
1_MACS_peak_2705_lociStitched	chr12	94601072	94602791	1	1720	1558.9611	374	1	PLXNC1		PLXNC1	374	1
2_MACS_peak_608_lociStitched	chr1	145968596	145970079	2	1273	1558.7813	375	1		PDZK1P1	PDZK1P1	375	1
2_MACS_peak_9084_lociStitched	chr6	64281849	64283549	2	1506	1553.97	376	1	PTP4A1		PTP4A1	376	1
4_MACS_peak_8069_lociStitched	chr4	185394564	185396918	4	1625	1552.463	377	1	IRF2		IRF2	377	1
2_MACS_peak_7654_lociStitched	chr4	35808	37501	2	1676	1552.1424	378	1		ZNF595,ZNF718	ZNF595	378	1
1_MACS_peak_5779_lociStitched	chr2	97202379	97204029	1	1651	1551.99	379	1	ARID5A	NEURL3	ARID5A	379	1
1_MACS_peak_10346_lociStitched	chr8	141474496	141475529	1	1034	1550.533	380	1		CHRAC1,TRAPPC9	TRAPPC9	380	1
1_MACS_peak_901_lociStitched	chr1	183440046	183441535	1	1490	1550.4957	381	1	SMG7		SMG7	381	1
3_MACS_peak_2736_lociStitched	chr12	104322471	104324509	3	1699	1550.1028	382	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	382	1
2_MACS_peak_4348_lociStitched	chr17	55161870	55163371	2	1399	1549.4823	383	1	AKAP1	RNF126P1	AKAP1	383	1
2_MACS_peak_10051_lociStitched	chr8	61429068	61430515	2	1377	1548.5794	384	1	RAB2A		RAB2A	384	1
1_MACS_peak_4585_lociStitched	chr18	11907942	11909204	1	1263	1545.8238	385	1	MPPE1		MPPE1	385	1
3_MACS_peak_1426_lociStitched	chr10	74056325	74057880	3	1474	1544.8925	386	1		DDIT4	DDIT4	386	1
1_MACS_peak_5541_lociStitched	chr2	42328614	42330101	1	1488	1544.5469	387	1			PKDCC	387	1
1_MACS_peak_4159_lociStitched	chr17	28927195	28928404	1	1210	1544.1348	388	1	LRRC37BP1	TBC1D29,SH3GL1P2	SH3GL1P2	388	1
