REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM4_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
2_MACS_peak_7504_lociStitched	chr3	178865127	178867090	2	1870	1884.48	197	1	PIK3CA		PIK3CA	197	1
1_MACS_peak_4050_lociStitched	chr17	7381866	7383536	1	1671	2101.027	198	1	ZBTB4	TMEM102,FGF11,CHRNB1,AMAC1L3,POLR2A	ZBTB4	198	1
3_MACS_peak_8206_lociStitched	chr5	55884228	55886067	3	1653	2112.2754	199	1			MAP3K1	199	1
1_MACS_peak_10678_lociStitched	chr9	114245027	114246914	1	1888	1846.6182	200	1	KIAA0368	ZNF483	KIAA0368	200	1
1_MACS_peak_742_lociStitched	chr1	156075085	156076949	1	1865	1861.5768	201	1		RAB25,LMNA,SEMA4A,MEX3A	LMNA	201	1
1_MACS_peak_4306_lociStitched	chr17	48132123	48133933	1	1811	1925.116	202	1	ITGA3	PDK2	ITGA3	202	1
2_MACS_peak_478_lociStitched	chr1	100503070	100504971	2	1875	1845.3007	203	1	HIAT1		HIAT1	203	1
3_MACS_peak_2410_lociStitched	chr12	26274480	26276467	3	1921	1777.5702	204	1	BHLHE41		BHLHE41	204	1
4_MACS_peak_7400_lociStitched	chr3	152878007	152880483	4	1796	1931.0324	205	1	RAP2B		RAP2B	205	1
1_MACS_peak_4236_lociStitched	chr17	43487089	43489018	1	1930	1759.6338	206	1	ARHGAP27	ARHGAP27,SH3D20	ARHGAP27	206	1
3_MACS_peak_6216_lociStitched	chr2	240321835	240323948	3	1801	1908.8842	207	1	HDAC4		HDAC4	207	1
2_MACS_peak_6426_lociStitched	chr20	57465905	57468074	2	2002	1630.4373	209	1	GNAS	GNAS-AS	GNAS	209	1
2_MACS_peak_8776_lociStitched	chr6	24720240	24722186	2	1776	1928.2914	210	1		C6orf62	C6orf62	210	1
3_MACS_peak_1023_lociStitched	chr1	212780861	212783081	3	1944	1712.508	211	1	ATF3	FAM71A	ATF3	211	1
2_MACS_peak_10553_lociStitched	chr9	74979039	74981012	2	1884	1786.1569	213	1	ZFAND5		ZFAND5	213	1
3_MACS_peak_3809_lociStitched	chr16	48642742	48644776	3	1968	1659.3372	214	1	N4BP1		N4BP1	214	1
4_MACS_peak_1575_lociStitched	chr10	106097456	106099762	4	1982	1632.1868	215	1		CCDC147,ITPRIP	ITPRIP	215	1
2_MACS_peak_5509_lociStitched	chr2	30368715	30370789	2	1639	2044.3418	216	1	YPEL5		YPEL5	216	1
3_MACS_peak_3420_lociStitched	chr15	70327606	70329876	3	1932	1692.739	217	1		MIR629	MIR629	217	1
3_MACS_peak_8272_lociStitched	chr5	75697815	75700161	3	1879	1763.4882	218	1	IQGAP2		IQGAP2	218	1
2_MACS_peak_8300_lociStitched	chr5	81469333	81471321	2	1894	1742.2832	219	1	ATG10		RPS23	219	1
3_MACS_peak_7487_lociStitched	chr3	174867146	174869299	3	1962	1643.8155	220	1	NAALADL2		NAALADL2	220	1
5_MACS_peak_5162_lociStitched	chr19	39896958	39899328	5	1982	1611.6	222	1	ZFP36	MED29,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	222	1
2_MACS_peak_8193_lociStitched	chr5	49961777	49963981	2	1968	1632.5028	223	1	PARP8		PARP8	223	1
1_MACS_peak_4231_lociStitched	chr17	43324430	43326342	1	1913	1699.768	224	1	FMNL1,LOC100133991	LOC100133991,C17orf46	LOC100133991	224	1
3_MACS_peak_7475_lociStitched	chr3	171817727	171819975	3	1959	1630.6992	226	1	FNDC3B		FNDC3B	226	1
2_MACS_peak_10774_lociStitched	chr9	132175118	132176748	2	1612	2048.747	227	1			C9orf106	227	1
3_MACS_peak_10807_lociStitched	chr9	136022966	136025374	3	1949	1638.8848	228	1	RALGDS	RALGDS,GBGT1	RALGDS	228	1
2_MACS_peak_10205_lociStitched	chr8	102216808	102218825	2	1718	1931.8826	229	1	ZNF706		ZNF706	229	1
2_MACS_peak_1151_lociStitched	chr1	244997227	244999317	2	1685	1966.481	230	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	230	1
3_MACS_peak_2884_lociStitched	chr12	125403933	125406256	3	1841	1781.5087	231	1		UBC	UBC	231	1
3_MACS_peak_5197_lociStitched	chr19	41803050	41805205	3	1905	1681.331	232	1	HNRNPUL1	CCDC97	CCDC97	232	1
1_MACS_peak_4440_lociStitched	chr17	66507456	66509235	1	1780	1841.0871	233	1	PRKAR1A	FAM20A	PRKAR1A	233	1
2_MACS_peak_7385_lociStitched	chr3	150263186	150265002	2	1622	2010.4936	234	1	EIF2A,SERP1		SERP1	234	1
3_MACS_peak_7440_lociStitched	chr3	160282139	160284055	3	1781	1833.0372	235	1	KPNA4	SCARNA7	KPNA4	235	1
3_MACS_peak_10221_lociStitched	chr8	103874909	103877133	3	1795	1810.1136	236	1	AZIN1		AZIN1	236	1
2_MACS_peak_4350_lociStitched	chr17	55333014	55334804	2	1688	1932.842	237	1	MSI2		MSI2	237	1
2_MACS_peak_6118_lociStitched	chr2	206949209	206950911	2	1681	1939.5992	238	1	INO80D	LOC100329109	INO80D	238	1
2_MACS_peak_7564_lociStitched	chr3	185826335	185828376	2	1719	1886.9045	240	1	ETV5		ETV5	240	1
2_MACS_peak_10217_lociStitched	chr8	103818239	103819881	2	1596	2014.8982	241	1			AZIN1	241	1
2_MACS_peak_10019_lociStitched	chr8	52810828	52812635	2	1631	1965.8353	242	1	PCMTD1		PCMTD1	242	1
3_MACS_peak_1874_lociStitched	chr11	62322192	62324532	3	1915	1613.196	243	1		AHNAK,EEF1G,TUT1,MTA2	AHNAK	243	1
2_MACS_peak_1569_lociStitched	chr10	105880296	105882357	2	1729	1845.4194	244	1	C10orf78	COL17A1	C10orf78	244	1
2_MACS_peak_1153_lociStitched	chr1	245026178	245028425	2	1889	1632.4455	246	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	246	1
1_MACS_peak_4277_lociStitched	chr17	46100870	46102548	1	1679	1895.301	247	1		NFE2L1,MIR152,COPZ2	MIR152	247	1
2_MACS_peak_4361_lociStitched	chr17	56160168	56161996	2	1770	1771.332	248	1	DYNLL2		DYNLL2	248	1
1_MACS_peak_2843_lociStitched	chr12	122238095	122239801	1	1707	1846.745	249	1	LOC338799	SETD1B,RHOF	LOC338799	249	1
2_MACS_peak_526_lociStitched	chr1	113161068	113162945	2	1850	1662.0835	251	1	CAPZA1,ST7L		ST7L	251	1
3_MACS_peak_1292_lociStitched	chr10	28821078	28823124	3	1824	1669.9452	255	1	WAC,LOC220906		WAC	255	1
4_MACS_peak_4786_lociStitched	chr19	1258928	1261465	4	1839	1631.5447	258	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	258	1
2_MACS_peak_4663_lociStitched	chr18	45456287	45458027	2	1714	1778.628	259	1	SMAD2		SMAD2	259	1
1_MACS_peak_7569_lociStitched	chr3	186500545	186502188	1	1644	1854.7827	260	1	EIF4A2	SNORD2,SNORA81,MIR1248,SNORA63,SNORA4,RFC4	EIF4A2	260	1
1_MACS_peak_4576_lociStitched	chr18	9613667	9615348	1	1682	1804.2173	261	1	PPP4R1		PPP4R1	261	1
1_MACS_peak_2600_lociStitched	chr12	62996001	62997670	1	1670	1811.6995	264	1	MIRLET7I,C12orf61		C12orf61	264	1
2_MACS_peak_8119_lociStitched	chr5	10353144	10355181	2	1806	1639.1739	265	1	MARCH6	CMBL	MARCH6	265	1
1_MACS_peak_9192_lociStitched	chr6	109702856	109704553	1	1698	1775.4014	267	1	CD164		CD164	267	1
2_MACS_peak_1912_lociStitched	chr11	64051833	64053587	2	1671	1802.9366	268	1	GPR137,BAD	VEGFB,FKBP2,PLCB3,KCNK4,C11orf20,ESRRA,PRDX5,PPP1R14B,TRMT112	GPR137	268	1
2_MACS_peak_3224_lociStitched	chr15	40230660	40232670	2	1826	1586.895	270	1	EIF2AK4	GPR176	EIF2AK4	270	1
2_MACS_peak_8456_lociStitched	chr5	133706307	133708043	2	1624	1839.8128	271	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	271	1
1_MACS_peak_10130_lociStitched	chr8	86088738	86090377	1	1640	1821.2568	272	1	E2F5	E2F5,C8orf59	E2F5	272	1
3_MACS_peak_5990_lociStitched	chr2	174828175	174830605	3	1801	1609.389	273	1	SP3		SP3	273	1
2_MACS_peak_6745_lociStitched	chr22	41487166	41489034	2	1604	1841.6612	274	1	EP300,MIR1281		MIR1281	274	1
4_MACS_peak_2625_lociStitched	chr12	68874925	68877428	4	1771	1636.4614	276	1			RAP1B	276	1
2_MACS_peak_8473_lociStitched	chr5	137089178	137090917	2	1663	1771.1715	277	1	HNRNPA0	NPY6R,KLHL3	HNRNPA0	277	1
2_MACS_peak_8292_lociStitched	chr5	81045707	81047911	2	1790	1601.206	278	1	SSBP2		SSBP2	278	1
3_MACS_peak_8873_lociStitched	chr6	30523518	30525246	3	1691	1730.592	279	1	PRR3,GNL1	ABCF1,MIR877	PRR3	279	1
4_MACS_peak_1662_lociStitched	chr11	206990	209187	4	1784	1582.0597	282	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	282	1
2_MACS_peak_7561_lociStitched	chr3	185654565	185656337	2	1665	1710.6888	287	1	TRA2B	LOC344887	TRA2B	287	1
3_MACS_peak_9472_lociStitched	chr7	23570212	23572226	3	1593	1791.0502	288	1	TRA2A	RPS2P32	TRA2A	288	1
1_MACS_peak_8142_lociStitched	chr5	32173356	32174948	1	1593	1788.1344	290	1	GOLPH3		GOLPH3	290	1
1_MACS_peak_6774_lociStitched	chr22	43010423	43012104	1	1682	1664.19	292	1	RNU12,POLDIP3	RRP7B,ATP5L2,CYB5R3	RNU12	292	1
2_MACS_peak_10669_lociStitched	chr9	111033624	111035301	2	1632	1691.9253	294	1			ACTL7B	294	1
1_MACS_peak_2705_lociStitched	chr12	94601072	94602791	1	1720	1558.9611	299	1	PLXNC1		PLXNC1	299	1
1_MACS_peak_10466_lociStitched	chr9	33289489	33291138	1	1650	1635.1484	303	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	303	1
4_MACS_peak_7469_lociStitched	chr3	170073649	170075985	4	1651	1627.7248	307	1	SKIL	SKIL	SKIL	307	1
2_MACS_peak_7499_lociStitched	chr3	177802124	177803746	2	1617	1666.1184	309	1			KCNMB2	309	1
2_MACS_peak_9000_lociStitched	chr6	37786340	37788139	2	1672	1594.2738	310	1	ZFAND3		ZFAND3	310	1
3_MACS_peak_2736_lociStitched	chr12	104322471	104324509	3	1699	1550.1028	312	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	312	1
1_MACS_peak_7653_lociStitched	chr3	197676294	197677880	1	1587	1690.8346	313	1	RPL35A,IQCG	LMLN	RPL35A	313	1
2_MACS_peak_2347_lociStitched	chr12	12714159	12715799	2	1635	1625.896	317	1	DUSP16	CREBL2	DUSP16	317	1
5_MACS_peak_9229_lociStitched	chr6	119669820	119672141	5	1672	1572.4775	318	1	MAN1A1		MAN1A1	318	1
2_MACS_peak_7654_lociStitched	chr4	35808	37501	2	1676	1552.1424	322	1		ZNF595,ZNF718	ZNF595	322	1
2_MACS_peak_8157_lociStitched	chr5	36241176	36242935	2	1640	1584.6831	324	1	C5orf33		C5orf33	324	1
1_MACS_peak_5779_lociStitched	chr2	97202379	97204029	1	1651	1551.99	330	1	ARID5A	NEURL3	ARID5A	330	1
2_MACS_peak_1006_lociStitched	chr1	207996171	207997968	2	1588	1619.097	333	1		LOC148696,MIR29C,MIR29B2	LOC148696	333	1
3_MACS_peak_9547_lociStitched	chr7	44645284	44647119	3	1627	1564.3375	337	1	OGDH	DDX56,TMED4	OGDH	337	1
4_MACS_peak_8069_lociStitched	chr4	185394564	185396918	4	1625	1552.463	339	1	IRF2		IRF2	339	1
3_MACS_peak_10373_lociStitched	chr8	145025630	145027642	3	1608	1570.9696	340	1	PLEC	GRINA,PLEC,MIR661,PARP10	PLEC	340	1
2_MACS_peak_9364_lociStitched	chr6	160147474	160149167	2	1614	1562.9776	341	1	WTAP	ACAT2,SOD2,LOC100129518	WTAP	341	1
