REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
1_MACS_peak_7828_lociStitched	chr17	7744642	7748694	1	4053	17230.3196	201	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	201	1
2_MACS_peak_6649_lociStitched	chr15	75742897	75748826	2	5666	17206.5509	202	1	SIN3A		SIN3A	202	1
1_MACS_peak_6245_lociStitched	chr15	42262454	42265491	1	3038	17173.3239	203	1	EHD4	PLA2G4E	EHD4	203	1
1_MACS_peak_2942_lociStitched	chr11	16759454	16761413	1	1960	17119.5051	204	1	C11orf58		C11orf58	204	1
2_MACS_peak_14456_lociStitched	chr3	171815585	171820922	2	5190	17114.6916	205	1	FNDC3B		FNDC3B	205	1
1_MACS_peak_6488_lociStitched	chr15	66083148	66085766	1	2619	17065.9566	206	1	DENND4A		DENND4A	206	1
2_MACS_peak_20533_lociStitched	chr9	130677026	130680299	2	3182	17052.6573	207	1	ST6GALNAC4	AK1,ST6GALNAC6,PIP5KL1,DPM2,FAM102A	ST6GALNAC4	207	1
1_MACS_peak_9861_lociStitched	chr19	39892277	39895432	1	3156	17019.6475	208	1		MED29,ZFP36,PLEKHG2,SUPT5H,PAF1,RPS16	ZFP36	208	1
1_MACS_peak_4081_lociStitched	chr12	25537792	25540625	1	2834	17016.4145	209	1			KRAS	209	1
1_MACS_peak_16129_lociStitched	chr5	108744091	108747332	1	3242	17013.6295	210	1	PJA2		PJA2	210	1
2_MACS_peak_17606_lociStitched	chr6	108878457	108882868	2	4405	16972.6458	211	1	FOXO3		FOXO3	211	1
1_MACS_peak_6273_lociStitched	chr15	44083782	44085762	1	1981	16961.472	212	1	SERF2	PDIA3,C15orf63,WDR76,CATSPER2P1,ELL3,MIR1282,SERINC4,MFAP1	SERF2	212	1
1_MACS_peak_15211_lociStitched	chr4	103746506	103750211	1	3706	16870.347	213	1	UBE2D3	CISD2	UBE2D3	213	1
1_MACS_peak_6567_lociStitched	chr15	73074658	73077345	1	2688	16812.2903	214	1	ADPGK		ADPGK	214	1
2_MACS_peak_9516_lociStitched	chr19	12721032	12725499	2	4034	16770.4581	215	1	ZNF791,ZNF490		ZNF791	215	1
1_MACS_peak_16323_lociStitched	chr5	137877841	137880438	1	2598	16754.8052	216	1	ETF1	SNORD63,HSPA9	ETF1	216	1
1_MACS_peak_13725_lociStitched	chr3	49760032	49762943	1	2912	16752.5139	217	1	GMPPB,IP6K1	APEH,RNF123,MST1,AMIGO3	GMPPB	217	1
1_MACS_peak_16286_lociStitched	chr5	133859770	133863107	1	3338	16744.7323	218	1	PHF15		PHF15	218	1
2_MACS_peak_10530_lociStitched	chr2	33700075	33705545	2	5376	16687.876	219	1	RASGRP3	RASGRP3	RASGRP3	219	1
1_MACS_peak_6107_lociStitched	chr15	29560884	29563298	1	2415	16687.4992	220	1	FAM189A1,NDNL2		NDNL2	220	1
1_MACS_peak_6977_lociStitched	chr16	1358437	1360567	1	2131	16545.414	221	1	UBE2I	BAIAP3,GNPTG,C16orf42	UBE2I	221	1
2_MACS_peak_4933_lociStitched	chr12	125400906	125406350	2	5420	16496.9532	222	1		UBC	UBC	222	1
1_MACS_peak_16267_lociStitched	chr5	132297664	132300111	1	2448	16491.3118	223	1	AFF4		AFF4	223	1
1_MACS_peak_14828_lociStitched	chr4	15002825	15007360	1	4536	16458.8755	224	1	CPEB2		CPEB2	224	1
1_MACS_peak_10245_lociStitched	chr19	57790652	57792835	1	2184	16378.8307	225	1	ZNF460	AURKC,ZNF805,ZNF543	ZNF460	225	1
1_MACS_peak_9200_lociStitched	chr19	1268883	1270582	1	1700	16350.4964	226	1	CIRBP,C19orf23	ATP5D,MIDN,C19orf24,EFNA2,C19orf26	CIRBP	226	1
3_MACS_peak_9120_lociStitched	chr18	60983668	60988489	3	4383	16334.9943	227	1	BCL2	KDSR	BCL2	227	1
2_MACS_peak_6889_lociStitched	chr15	94772407	94776300	2	3878	16296.098	228	1			MCTP2	228	1
1_MACS_peak_17688_lociStitched	chr6	119668622	119672926	1	4305	16291.5008	229	1	MAN1A1		MAN1A1	229	1
3_MACS_peak_228_lociStitched	chr1	22106711	22110488	3	3199	16235.8122	230	1	USP48	LDLRAD2	USP48	230	1
1_MACS_peak_5181_lociStitched	chr13	49549320	49553871	1	4552	16227.0456	231	1	FNDC3A		FNDC3A	231	1
2_MACS_peak_3519_lociStitched	chr11	82867098	82870630	2	3288	16211.5268	232	1	PCF11	ANKRD42	PCF11	232	1
2_MACS_peak_18413_lociStitched	chr7	55599953	55605760	2	5796	16211.4019	233	1	VOPP1		VOPP1	233	1
1_MACS_peak_11650_lociStitched	chr2	206949132	206951385	1	2254	16188.7062	234	1	INO80D	LOC100329109	INO80D	234	1
1_MACS_peak_10368_lociStitched	chr2	11886411	11891765	1	5355	16086.6284	235	1	LPIN1		LPIN1	235	1
1_MACS_peak_15091_lociStitched	chr4	78738516	78743225	1	4710	16074.1715	236	1	CNOT6L	MRPL1	CNOT6L	236	1
1_MACS_peak_4015_lociStitched	chr12	12714016	12716312	1	2297	16070.852	237	1	DUSP16	CREBL2	DUSP16	237	1
2_MACS_peak_21245_lociStitched	chrX	123093336	123097515	2	4175	16049.8674	238	1	STAG2		STAG2	238	1
1_MACS_peak_13828_lociStitched	chr3	53924543	53926710	1	2168	16042.0843	239	1	SELK	IL17RB,CHDH,ACTR8	SELK	239	1
1_MACS_peak_1910_lociStitched	chr1	245132641	245135331	1	2691	16000.389	240	1	EFCAB2		EFCAB2	240	1
1_MACS_peak_9941_lociStitched	chr19	42442366	42445685	1	3320	15917.2602	241	1		RABAC1	RABAC1	241	1
2_MACS_peak_16616_lociStitched	chr5	173168837	173174109	2	5078	15913.0048	242	1			BOD1	242	1
2_MACS_peak_11006_lociStitched	chr2	89050729	89057003	2	6183	15892.6694	243	1		ANKRD36BP2	ANKRD36BP2	243	1
2_MACS_peak_19915_lociStitched	chr9	6756579	6759805	2	3223	15882.8884	244	1	KDM4C		KDM4C	244	1
1_MACS_peak_5216_lociStitched	chr13	52376865	52379105	1	2241	15865.92	245	1	DHRS12	NCRNA00282	DHRS12	245	1
1_MACS_peak_3096_lociStitched	chr11	47787399	47790131	1	2733	15857.894	246	1	FNBP4		FNBP4	246	1
1_MACS_peak_9230_lociStitched	chr19	2040773	2043492	1	2720	15841.9816	247	1	MKNK2	BTBD2	MKNK2	247	1
4_MACS_peak_16345_lociStitched	chr5	139013267	139018924	4	4851	15836.7715	248	1		CXXC5	CXXC5	248	1
2_MACS_peak_14423_lociStitched	chr3	169683322	169686261	2	2939	15789.4836	249	1	SEC62,LOC100128164		SEC62	249	1
1_MACS_peak_15970_lociStitched	chr5	81266724	81268881	1	2158	15779.3178	250	1	ATG10		ATG10	250	1
1_MACS_peak_7363_lociStitched	chr16	30193960	30198786	1	4827	15758.8204	251	1	CORO1A		CORO1A	251	1
1_MACS_peak_2885_lociStitched	chr11	7532271	7535918	1	3648	15740.452	252	1	OLFML1,PPFIBP2		PPFIBP2	252	1
1_MACS_peak_16130_lociStitched	chr5	109024454	109027476	1	3023	15727.3946	253	1	MAN2A1		MAN2A1	253	1
1_MACS_peak_14580_lociStitched	chr3	185653921	185656006	1	2086	15713.811	254	1	TRA2B	LOC344887	TRA2B	254	1
1_MACS_peak_10146_lociStitched	chr19	50379101	50381804	1	2704	15704.1597	255	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	255	1
1_MACS_peak_7730_lociStitched	chr17	3460120	3463094	1	2975	15643.5374	256	1	TRPV3	TRPV1	TRPV3	256	1
1_MACS_peak_155_lociStitched	chr1	14025922	14030173	1	4252	15632.6274	257	1	PRDM2	PRDM2	PRDM2	257	1
1_MACS_peak_19910_lociStitched	chr9	6411501	6414401	1	2901	15614.76	258	1	UHRF2		UHRF2	258	1
3_MACS_peak_6157_lociStitched	chr15	34625227	34630508	3	5226	15590.0401	259	1	SLC12A6	C15orf55,SLC12A6,NOP10,LPCAT4,MIR1233-1	SLC12A6	259	1
2_MACS_peak_21150_lociStitched	chrX	106916048	106920920	2	4867	15587.4768	260	1		PRPS1,TSC22D3	TSC22D3	260	1
4_MACS_peak_9630_lociStitched	chr19	16693378	16700203	4	6461	15527.5575	261	1	MED26	CHERP,SLC35E1	SLC35E1	261	1
1_MACS_peak_20906_lociStitched	chrX	41191818	41195035	1	3218	15522.025	262	1	DDX3X		DDX3X	262	1
1_MACS_peak_6999_lociStitched	chr16	2013816	2016182	1	2367	15518.8306	263	1	SNHG9,SNORA78,RPS2	NDUFB10,RNF151,TBL3,GFER,SYNGR3,HS3ST6,SEPX1,RPL3L,SNORA10,SNORA64,NOXO1,ZNF598	SNHG9	263	1
2_MACS_peak_402_lociStitched	chr1	31226123	31231264	2	5042	15503.1996	264	1	LAPTM5	LOC100129196,MATN1	LAPTM5	264	1
1_MACS_peak_15708_lociStitched	chr5	39072615	39075631	1	3017	15493.192	265	1	RICTOR		RICTOR	265	1
5_MACS_peak_15999_lociStitched	chr5	88116059	88123462	5	7283	15427.852	266	1	MEF2C		MEF2C	266	1
1_MACS_peak_3560_lociStitched	chr11	95521919	95524788	1	2870	15410.5466	267	1	CEP57,FAM76B		CEP57	267	1
1_MACS_peak_4432_lociStitched	chr12	62995759	62998221	1	2463	15407.6884	268	1	MIRLET7I,C12orf61		C12orf61	268	1
1_MACS_peak_14948_lociStitched	chr4	40056419	40059708	1	3290	15387.9154	269	1	N4BP2,LOC344967		N4BP2	269	1
1_MACS_peak_3516_lociStitched	chr11	82780853	82784370	1	3518	15384.7648	270	1	RAB30	SNORA70E	RAB30	270	1
1_MACS_peak_14254_lociStitched	chr3	136469953	136472670	1	2718	15378.22	271	1	STAG1		STAG1	271	1
1_MACS_peak_14569_lociStitched	chr3	184031977	184034149	1	2173	15367.5516	272	1	EIF4G1	ECE2,PSMD2,EIF4G1,SNORD66,FAM131A,POLR2H,CLCN2	EIF4G1	272	1
4_MACS_peak_14954_lociStitched	chr4	40197321	40203698	4	5714	15355.1783	273	1	RHOH		RHOH	273	1
2_MACS_peak_11658_lociStitched	chr2	208393252	208396333	2	3041	15304.5594	274	1	CREB1		CREB1	274	1
1_MACS_peak_13340_lociStitched	chr3	9437325	9441032	1	3708	15299.5304	275	1	SETD5,LOC440944	THUMPD3	LOC440944	275	1
2_MACS_peak_16240_lociStitched	chr5	131745321	131748533	2	3210	15252.182	276	1	C5orf56	SLC22A5,MIR3936	C5orf56	276	1
1_MACS_peak_5663_lociStitched	chr14	70233175	70235082	1	1908	15250.6604	277	1	SRSF5,LOC100289511	SLC10A1	SRSF5	277	1
2_MACS_peak_11782_lociStitched	chr2	231734581	231740298	2	5614	15210.6502	278	1	ITM2C	GPR55	ITM2C	278	1
1_MACS_peak_6474_lociStitched	chr15	65185000	65188519	1	3520	15201.7281	279	1		ANKDD1A	ANKDD1A	279	1
1_MACS_peak_3626_lociStitched	chr11	105946808	105949377	1	2570	15197.4333	280	1	AASDHPPT,KBTBD3		AASDHPPT	280	1
2_MACS_peak_16165_lociStitched	chr5	114877148	114880773	2	3622	15192.7375	281	1	FEM1C		FEM1C	281	1
2_MACS_peak_16295_lociStitched	chr5	133982683	133985717	2	2672	15189.721	282	1	SEC24A	SAR1B	SEC24A	282	1
1_MACS_peak_7308_lociStitched	chr16	28833809	28836987	1	3179	15178.7636	283	1	ATXN2L	SH2B1,TUFM	ATXN2L	283	1
1_MACS_peak_16270_lociStitched	chr5	132386207	132389012	1	2806	15158.781	284	1	HSPA4	ZCCHC10	HSPA4	284	1
1_MACS_peak_12572_lociStitched	chr21	35319556	35322830	1	3275	15121.9512	285	1		ATP5O	ATP5O	285	1
2_MACS_peak_10049_lociStitched	chr19	47103393	47105946	2	2348	15111.207	286	1	CALM3	PTGIR,GNG8	CALM3	286	1
1_MACS_peak_13204_lociStitched	chr22	44419532	44423683	1	4152	15088.885	287	1	PARVB		PARVB	287	1
1_MACS_peak_20635_lociStitched	chr9	134529472	134534444	1	4973	15060.188	288	1	RAPGEF1		RAPGEF1	288	1
1_MACS_peak_13976_lociStitched	chr3	101291681	101294397	1	2717	15046.9116	289	1	PCNP	RG9MTD1	PCNP	289	1
1_MACS_peak_15698_lociStitched	chr5	36240804	36243212	1	2409	15027.124	290	1	C5orf33		C5orf33	290	1
1_MACS_peak_18940_lociStitched	chr7	139043320	139045996	1	2677	15011.8248	291	1	LUC7L2	C7orf55	LUC7L2	291	1
1_MACS_peak_11554_lociStitched	chr2	192540922	192545105	1	4184	14990.1988	292	1	OBFC2A		OBFC2A	292	1
1_MACS_peak_18789_lociStitched	chr7	108209202	108211710	1	2509	14943.918	293	1	DNAJB9,THAP5	PNPLA8	DNAJB9	293	1
1_MACS_peak_6915_lociStitched	chr15	100104902	100107462	1	2561	14917.12	294	1	MEF2A		MEF2A	294	1
1_MACS_peak_2124_lociStitched	chr10	27442773	27445723	1	2951	14865.64	295	1	MASTL,YME1L1		MASTL	295	1
1_MACS_peak_13692_lociStitched	chr3	48699766	48702113	1	2348	14859.3264	296	1	CELSR3	TMEM89,SLC26A6,NCKIPSD	CELSR3	296	1
1_MACS_peak_12695_lociStitched	chr21	44875617	44879376	1	3760	14858.5752	297	1		C21orf125,SIK1,C21orf84	C21orf125	297	1
1_MACS_peak_5284_lociStitched	chr13	97873735	97878159	1	4425	14846.5016	298	1	MBNL2		MBNL2	298	1
1_MACS_peak_3074_lociStitched	chr11	46637838	46640004	1	2167	14802.6606	299	1	ATG13,HARBI1	AMBRA1	ATG13	299	1
1_MACS_peak_6785_lociStitched	chr15	85290299	85293333	1	3035	14802.2792	300	1	ZNF592	SEC11A	ZNF592	300	1
1_MACS_peak_14274_lociStitched	chr3	141086214	141089244	1	3031	14797.914	301	1	ZBTB38		ZBTB38	301	1
1_MACS_peak_14556_lociStitched	chr3	183352680	183355519	1	2840	14793.7451	302	1	KLHL24		KLHL24	302	1
1_MACS_peak_20250_lociStitched	chr9	91932443	91935030	1	2588	14762.7155	303	1	SECISBP2	CKS2,MIR3153	SECISBP2	303	1
3_MACS_peak_18005_lociStitched	chr6	159458919	159466075	3	6989	14760.6812	304	1	TAGAP	RSPH3	TAGAP	304	1
2_MACS_peak_10752_lociStitched	chr2	64368706	64372101	2	3368	14737.3555	305	1	PELI1		PELI1	305	1
2_MACS_peak_12671_lociStitched	chr21	44730797	44734953	2	3927	14718.474	306	1			SIK1	306	1
3_MACS_peak_2841_lociStitched	chr11	1871794	1877513	3	5647	14717.2746	307	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	307	1
1_MACS_peak_15525_lociStitched	chr4	185393189	185397111	1	3923	14704.3624	308	1	IRF2		IRF2	308	1
1_MACS_peak_11465_lociStitched	chr2	178127831	178130674	1	2844	14703.996	309	1	NFE2L2	MIR3128	NFE2L2	309	1
3_MACS_peak_5162_lociStitched	chr13	46272638	46277433	3	4670	14684.6875	310	1	SPERT		SPERT	310	1
3_MACS_peak_5842_lociStitched	chr14	91879553	91885171	3	5158	14674.216	311	1	CCDC88C		CCDC88C	311	1
3_MACS_peak_6002_lociStitched	chr14	106028663	106036024	3	7250	14652.0705	312	1		TMEM121	TMEM121	312	1
3_MACS_peak_16358_lociStitched	chr5	139047310	139053033	3	5537	14645.7293	313	1	CXXC5		CXXC5	313	1
1_MACS_peak_16126_lociStitched	chr5	108062773	108065080	1	2308	14628.9177	314	1		FER	FER	314	1
1_MACS_peak_6887_lociStitched	chr15	93445746	93448846	1	3101	14625.18	315	1	CHD2,MIR3175	LOC100507217	MIR3175	315	1
1_MACS_peak_16427_lociStitched	chr5	142781406	142785539	1	4134	14616.7678	316	1	NR3C1		NR3C1	316	1
1_MACS_peak_6762_lociStitched	chr15	83477464	83480096	1	2633	14614.9696	317	1	WHAMM	FSD2	WHAMM	317	1
1_MACS_peak_13455_lociStitched	chr3	15835702	15839781	1	4080	14601.5963	318	1	ANKRD28	ANKRD28	ANKRD28	318	1
1_MACS_peak_13749_lociStitched	chr3	50373325	50376604	1	3280	14599.4196	319	1	RASSF1	CYB561D2,IFRD2,NAT6,HYAL3,HYAL1,HYAL2,TUSC2,ZMYND10,NPRL2,TMEM115	RASSF1	319	1
1_MACS_peak_20703_lociStitched	chr9	139376481	139379018	1	2538	14567.454	320	1	C9orf163,SEC16A	INPP5E	C9orf163	320	1
1_MACS_peak_11717_lociStitched	chr2	220142358	220145207	1	2850	14550.9826	321	1	DNAJB2	ANKZF1,STK16,TUBA4B,ATG9A,GLB1L,TUBA4A,MIR153-1,PTPRN	DNAJB2	321	1
1_MACS_peak_18939_lociStitched	chr7	139024537	139027074	1	2538	14518.7436	322	1	C7orf55	LUC7L2	C7orf55	322	1
2_MACS_peak_1593_lociStitched	chr1	203273357	203277997	2	4582	14502.784	323	1	BTG2,LOC730227	FMOD	BTG2	323	1
1_MACS_peak_16280_lociStitched	chr5	133706156	133708252	1	2097	14487.7616	324	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	324	1
1_MACS_peak_20193_lociStitched	chr9	73033231	73036005	1	2775	14472.5128	325	1		KLF9	KLF9	325	1
1_MACS_peak_10609_lociStitched	chr2	43451144	43455643	1	4500	14470.1337	326	1	LOC100129726,ZFP36L2		ZFP36L2	326	1
1_MACS_peak_1874_lociStitched	chr1	234743048	234748739	1	5692	14463.6765	327	1	IRF2BP2	NCRNA00184	IRF2BP2	327	1
1_MACS_peak_10209_lociStitched	chr19	55849483	55852157	1	2675	14442.0066	328	1	SUV420H2	TMEM190,RPL28,TMEM150B,COX6B2,FAM71E2,IL11,LOC388564	SUV420H2	328	1
1_MACS_peak_19487_lociStitched	chr8	98655345	98658526	1	3182	14429.6522	329	1	MTDH		MTDH	329	1
5_MACS_peak_3775_lociStitched	chr11	122931156	122936077	5	4739	14424.9273	330	1	HSPA8	LOC341056	HSPA8	330	1
2_MACS_peak_16335_lociStitched	chr5	138723288	138728522	2	4856	14417.053	331	1	MZB1,LOC389333	PAIP2,SLC23A1,SPATA24,DNAJC18	MZB1	331	1
3_MACS_peak_3669_lociStitched	chr11	111285225	111289637	3	3986	14408.2684	332	1		POU2AF1	POU2AF1	332	1
1_MACS_peak_3018_lociStitched	chr11	33278268	33280892	1	2625	14408.1216	333	1	HIPK3		HIPK3	333	1
1_MACS_peak_15621_lociStitched	chr5	10352723	10355606	1	2884	14391.6477	334	1	MARCH6	CMBL	MARCH6	334	1
1_MACS_peak_439_lociStitched	chr1	35657300	35659243	1	1944	14370.2337	335	1	SFPQ		SFPQ	335	1
1_MACS_peak_6592_lociStitched	chr15	74906926	74909527	1	2602	14363.2422	336	1	CLK3		CLK3	336	1
1_MACS_peak_20324_lociStitched	chr9	100394206	100396748	1	2543	14333.8296	337	1	NCBP1,TSTD2		NCBP1	337	1
1_MACS_peak_14352_lociStitched	chr3	150479397	150482151	1	2755	14305.3776	338	1	SIAH2		SIAH2	338	1
1_MACS_peak_11339_lociStitched	chr2	157197224	157199944	1	2721	14295.776	339	1		NR4A2	NR4A2	339	1
4_MACS_peak_16629_lociStitched	chr5	173314091	173320119	4	5405	14267.6732	340	1	CPEB4		CPEB4	340	1
2_MACS_peak_2067_lociStitched	chr10	17269391	17273314	2	3813	14265.5972	341	1	VIM	TRDMT1	VIM	341	1
1_MACS_peak_8509_lociStitched	chr17	61522437	61524831	1	2395	14265.3672	342	1	CYB561	ACE,CYB561	CYB561	342	1
3_MACS_peak_14134_lociStitched	chr3	122397872	122401805	3	3519	14261.4513	343	1	PARP14		PARP14	343	1
1_MACS_peak_3850_lociStitched	chr11	129871216	129874305	1	3090	14235.9654	344	1	NCRNA00167,PRDM10		PRDM10	344	1
3_MACS_peak_524_lociStitched	chr1	40848396	40853785	3	5149	14187.6203	345	1	SMAP2	SMAP2	SMAP2	345	1
1_MACS_peak_14252_lociStitched	chr3	135913007	135916435	1	3429	14187.1208	346	1	MSL2		MSL2	346	1
1_MACS_peak_3208_lociStitched	chr11	64544976	64547682	1	2707	14157.792	347	1	SF1	RASGRP2,PYGM,MAP4K2,MEN1	SF1	347	1
2_MACS_peak_19517_lociStitched	chr8	101962331	101965920	2	3551	14138.5066	348	1	YWHAZ		YWHAZ	348	1
1_MACS_peak_17996_lociStitched	chr6	159237441	159240979	1	3539	14131.8334	349	1	EZR	OSTCL	EZR	349	1
3_MACS_peak_6622_lociStitched	chr15	75299213	75304765	3	5479	14130.9504	350	1	SCAMP5	PPCDC,RPP25	PPCDC	350	1
1_MACS_peak_8330_lociStitched	chr17	44268972	44272315	1	3344	14130.861	351	1	LOC644246,KIAA1267		LOC644246	351	1
1_MACS_peak_6535_lociStitched	chr15	69109135	69114095	1	4961	14120.624	352	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	352	1
1_MACS_peak_6081_lociStitched	chr15	25682773	25685011	1	2239	14115.9612	353	1	UBE3A	UBE3A	UBE3A	353	1
1_MACS_peak_20249_lociStitched	chr9	91924629	91927080	1	2452	14113.5933	354	1	CKS2	MIR3153,SECISBP2	CKS2	354	1
4_MACS_peak_2910_lociStitched	chr11	10323850	10330336	4	6009	14054.5134	355	1	ADM	SBF2	ADM	355	1
1_MACS_peak_7374_lociStitched	chr16	30388376	30390877	1	2502	14051.8685	356	1	MYLPF,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,TBC1D10B	MYLPF	356	1
1_MACS_peak_18773_lociStitched	chr7	105924102	105927033	1	2932	14037.1452	357	1	NAMPT		NAMPT	357	1
3_MACS_peak_17457_lociStitched	chr6	74229409	74233877	3	4009	14008.9672	358	1	EEF1A1		EEF1A1	358	1
1_MACS_peak_6881_lociStitched	chr15	93373683	93376975	1	3293	14008.4476	359	1		ASB9P1,LOC100507217	ASB9P1	359	1
1_MACS_peak_18862_lociStitched	chr7	128170295	128172754	1	2460	13917.2023	360	1			METTL2B	360	1
3_MACS_peak_16971_lociStitched	chr6	26122612	26127621	3	4716	13853.8922	361	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	361	1
1_MACS_peak_212_lociStitched	chr1	19922475	19924667	1	2193	13848.6176	362	1	C1orf151	NBL1	C1orf151	362	1
1_MACS_peak_7034_lociStitched	chr16	2801143	2803759	1	2617	13839.948	363	1	SRRM2,LOC100128788	PRSS41,PRSS27,LOC100128788,TCEB2,PRSS33	SRRM2	363	1
1_MACS_peak_13987_lociStitched	chr3	101567459	101570244	1	2786	13805.245	364	1	NFKBIZ		NFKBIZ	364	1
2_MACS_peak_16498_lociStitched	chr5	154133658	154137390	2	3733	13802.0556	365	1	LARP1		LARP1	365	1
1_MACS_peak_6314_lociStitched	chr15	46441195	46444819	1	3625	13774.4616	366	1			SQRDL	366	1
2_MACS_peak_1907_lociStitched	chr1	245025383	245028513	2	3036	13771.687	367	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	367	1
1_MACS_peak_6383_lociStitched	chr15	55699380	55701356	1	1977	13745.6488	368	1	FLJ27352,CCPG1	MIR628	CCPG1	368	1
2_MACS_peak_9620_lociStitched	chr19	16479920	16484341	2	4294	13736.4891	369	1	EPS15L1	KLF2	KLF2	369	1
4_MACS_peak_16743_lociStitched	chr6	389300	395081	4	5320	13731.0312	370	1	IRF4		IRF4	370	1
1_MACS_peak_5504_lociStitched	chr14	50099819	50102558	1	2740	13721.5683	371	1	C14orf104	PPIL5,MGAT2,RPS29,RPL36AL	C14orf104	371	1
2_MACS_peak_877_lociStitched	chr1	93425527	93429351	2	3512	13720.1296	372	1	FAM69A		FAM69A	372	1
7_MACS_peak_2383_lociStitched	chr10	81002034	81010273	7	6953	13694.0419	373	1	ZMIZ1		PPIF	373	1
1_MACS_peak_20629_lociStitched	chr9	134502382	134506820	1	4439	13689.8986	374	1	RAPGEF1		RAPGEF1	374	1
1_MACS_peak_6352_lociStitched	chr15	52553145	52555662	1	2518	13688.7045	375	1	MYO5C	MIR1266	MIR1266	375	1
1_MACS_peak_2089_lociStitched	chr10	22540349	22543461	1	3113	13676.9288	376	1			COMMD3	376	1
2_MACS_peak_8324_lociStitched	chr17	43660882	43663772	2	2537	13669.989	377	1		MGC57346,LOC644172	LOC644172	377	1
1_MACS_peak_13716_lociStitched	chr3	49448287	49450664	1	2378	13658.242	378	1	TCTA,RHOA	AMT,NICN1	RHOA	378	1
4_MACS_peak_20491_lociStitched	chr9	127630404	127635904	4	5421	13627.9	379	1	ARPC5L	WDR38,RPL35	ARPC5L	379	1
1_MACS_peak_11464_lociStitched	chr2	178076085	178078803	1	2719	13604.1336	380	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	380	1
6_MACS_peak_10051_lociStitched	chr19	47217078	47223423	6	5666	13589.721	381	1	PRKD2,STRN4	FKRP,MIR320E	PRKD2	381	1
2_MACS_peak_9591_lociStitched	chr19	15441894	15445003	2	2799	13570.785	382	1		AKAP8	AKAP8	382	1
2_MACS_peak_11310_lociStitched	chr2	137138385	137142254	2	3745	13569.7437	383	1			CXCR4	383	1
1_MACS_peak_16727_lociStitched	chr5	180687136	180689318	1	2183	13528.4	384	1	TRIM52	TRIM41,SNORD96A,SNORD95,GNB2L1	TRIM52	384	1
1_MACS_peak_19069_lociStitched	chr7	152131099	152134506	1	3408	13508.0736	385	1	FABP5P3,MLL3	LOC100128822	MLL3	385	1
2_MACS_peak_13336_lociStitched	chr3	5237927	5242324	2	4348	13504.0664	386	1	EDEM1		EDEM1	386	1
5_MACS_peak_17574_lociStitched	chr6	106441199	106446430	5	4834	13477.1484	387	1			PRDM1	387	1
1_MACS_peak_18909_lociStitched	chr7	134831685	134834365	1	2681	13467.536	388	1	TMEM140	C7orf49	TMEM140	388	1
1_MACS_peak_19060_lociStitched	chr7	151215245	151218098	1	2854	13467.0159	389	1	RHEB		RHEB	389	1
1_MACS_peak_16451_lociStitched	chr5	148928765	148931729	1	2965	13466.934	390	1	CSNK1A1	ARHGEF37	CSNK1A1	390	1
1_MACS_peak_11022_lociStitched	chr2	89156847	89160604	1	3758	13427.8937	391	1			ANKRD36BP2	391	1
1_MACS_peak_4039_lociStitched	chr12	14921623	14924150	1	2528	13393.3527	392	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	392	1
1_MACS_peak_20085_lociStitched	chr9	37464108	37466691	1	2584	13389.7554	393	1	ZBTB5	GRHPR,POLR1E	ZBTB5	393	1
1_MACS_peak_19997_lociStitched	chr9	33024430	33026523	1	2094	13361.9213	394	1	DNAJA1	APTX	DNAJA1	394	1
1_MACS_peak_11298_lociStitched	chr2	136499044	136500859	1	1816	13355.859	395	1	UBXN4		UBXN4	395	1
2_MACS_peak_12584_lociStitched	chr21	36258762	36262763	2	3868	13352.1372	396	1	RUNX1		RUNX1	396	1
1_MACS_peak_3731_lociStitched	chr11	118305643	118309699	1	4057	13351.1352	397	1	MLL	ATP5L	MLL	397	1
3_MACS_peak_4930_lociStitched	chr12	125396363	125400244	3	3406	13323.8611	398	1	UBC	SCARB1	UBC	398	1
1_MACS_peak_9766_lociStitched	chr19	33863777	33865816	1	2040	13313.6505	399	1	CEBPG		CEBPG	399	1
1_MACS_peak_5512_lociStitched	chr14	50358602	50361409	1	2808	13289.7415	400	1	ARF6	SDCCAG1	ARF6	400	1
4_MACS_peak_6600_lociStitched	chr15	75073977	75080616	4	6132	13287.2946	401	1	CSK	CYP1A2,LMAN1L,CPLX3	CSK	401	1
3_MACS_peak_14404_lociStitched	chr3	160116521	160122318	3	5317	13282.6661	402	1	SMC4,IFT80	MIR15B,MIR16-2,IFT80,TRIM59	SMC4	402	1
