REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM2_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isStretch
4_MACS_peak_14693_lociStitched	chr3	13365540	13380705	4	13667	10516.9275	199	1	NUP210		NUP210	199	1
4_MACS_peak_20684_lociStitched	chr7	139462676	139478763	4	13658	12700.6865	200	1	TBXAS1,HIPK2		HIPK2	200	1
8_MACS_peak_12403_lociStitched	chr2	173453150	173472990	8	13657	11086.592	201	1	PDK1		PDK1	201	1
8_MACS_peak_11405_lociStitched	chr2	37570731	37589132	8	13643	14115.4071	202	1	QPCT	PRKD3	QPCT	202	1
6_MACS_peak_4884_lociStitched	chr12	48196145	48214955	6	13639	10469.646	203	1	HDAC7	SLC48A1,RAPGEF3	HDAC7	203	1
5_MACS_peak_3904_lociStitched	chr11	72947678	72962036	5	13627	12412.491	204	1		P2RY2,P2RY6	P2RY6	204	1
8_MACS_peak_169_lociStitched	chr1	15499955	15516449	8	13620	9579.7152	205	1	TMEM51	C1orf126	TMEM51	205	1
7_MACS_peak_3651_lociStitched	chr11	63992836	64019554	7	13581	21927.4626	206	1	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	206	1
2_MACS_peak_8885_lociStitched	chr17	29634974	29649869	2	13580	10761.6375	207	1	NF1,EVI2B,EVI2A	OMG	EVI2B	207	1
6_MACS_peak_8667_lociStitched	chr17	7737051	7762034	6	13509	27601.2184	208	1	DNAH2,KDM6B,TMEM88,CYB5D1,LSMD1	CHD3,SCARNA21	KDM6B	208	1
11_MACS_peak_8381_lociStitched	chr16	81844245	81874698	11	13477	12156.8376	209	1	PLCG2		PLCG2	209	1
6_MACS_peak_8102_lociStitched	chr16	29603957	29625195	6	13472	13097.4746	210	1	SLC7A5P1	SPN,LOC440354	SLC7A5P1	210	1
9_MACS_peak_6985_lociStitched	chr15	40839523	40862603	9	13449	12901.72	211	1	RPUSD2,C15orf57	CASC5,MRPL42P5	C15orf57	211	1
5_MACS_peak_14596_lociStitched	chr22	50963533	50983666	5	13407	19472.6376	212	1	SCO2,TYMP,ODF3B	ADM2,MIOX,NCAPH2,KLHDC7B,LOC100144603,LMF2,C22orf41,CPT1B,CHKB	ODF3B	212	1
2_MACS_peak_11401_lociStitched	chr2	37540407	37553821	2	13397	14272.496	213	1	PRKD3	QPCT	PRKD3	213	1
4_MACS_peak_12922_lociStitched	chr2	238600020	238613570	4	13387	13573.035	214	1	LRRFIP1		LRRFIP1	214	1
5_MACS_peak_6729_lociStitched	chr14	102275181	102294918	5	13382	16661.9754	215	1	PPP2R5C		PPP2R5C	215	1
5_MACS_peak_3491_lociStitched	chr11	43928421	43947015	5	13372	13151.5362	216	1	ALKBH3	LOC729799,C11orf96	LOC729799	216	1
5_MACS_peak_21810_lociStitched	chr9	33124409	33143282	5	13372	10925.5797	217	1	B4GALT1	SMU1	B4GALT1	217	1
5_MACS_peak_17987_lociStitched	chr5	150587861	150604967	5	13305	11957.094	218	1	CCDC69	GM2A	CCDC69	218	1
3_MACS_peak_17551_lociStitched	chr5	109024103	109038806	3	13270	13822.2903	219	1	MAN2A1		MAN2A1	219	1
3_MACS_peak_12729_lociStitched	chr2	219080982	219096053	3	13261	9681.6104	220	1	ARPC2	GPBAR1,PNKD,CXCR1,AAMP	ARPC2	220	1
4_MACS_peak_4408_lociStitched	chr11	120571342	120586714	4	13243	12506.6592	221	1	GRIK4		GRIK4	221	1
4_MACS_peak_22433_lociStitched	chr9	130531947	130549429	4	13234	18772.1716	222	1	CDK9,MIR2861,SH2D3C	FPGS,TOR2A,SH2D3C	SH2D3C	222	1
4_MACS_peak_7926_lociStitched	chr16	11874182	11894859	4	13234	15094.21	223	1	ZC3H7A	TXNDC11,BCAR4	ZC3H7A	223	1
5_MACS_peak_9227_lociStitched	chr17	55430002	55447711	5	13164	12858.5049	224	1	MSI2		MSI2	224	1
4_MACS_peak_854_lociStitched	chr1	66736955	66752779	4	13160	12576.9152	225	1	PDE4B	PDE4B	PDE4B	225	1
2_MACS_peak_1956_lociStitched	chr1	206727843	206741007	2	13038	10575.9576	226	1	RASSF5	LGTN	RASSF5	226	1
3_MACS_peak_10805_lociStitched	chr19	42051540	42067142	3	13019	14406.8868	227	1		CEACAM21	CEACAM21	227	1
2_MACS_peak_18165_lociStitched	chr5	173309284	173323482	2	12967	13522.1752	228	1	CPEB4		CPEB4	228	1
10_MACS_peak_2307_lociStitched	chr10	5929904	5949961	10	12966	9795.8388	229	1	FBXO18,ANKRD16		FBXO18	229	1
8_MACS_peak_14963_lociStitched	chr3	46389357	46413777	8	12816	10730.148	230	1	CCR2,CCR5	CCRL2	CCR2	230	1
11_MACS_peak_6824_lociStitched	chr14	106145425	106168271	11	12793	8907.6554	231	1			TMEM121	231	1
3_MACS_peak_10955_lociStitched	chr19	48746652	48764601	3	12693	14535.1002	232	1	CARD8	ZNF114,CARD8	CARD8	232	1
3_MACS_peak_21574_lociStitched	chr8	142124576	142142206	3	12631	15107.147	233	1	DENND3		DENND3	233	1
3_MACS_peak_10448_lociStitched	chr19	13943916	13959020	3	12603	31577.9328	234	1	LOC284454,MIR24-2,MIR23A,MIR27A	ZSWIM4,MIR181C,MIR181D,NANOS3	MIR23A	234	1
5_MACS_peak_18295_lociStitched	chr6	286707	307410	5	12591	12717.8529	235	1	DUSP22		DUSP22	235	1
5_MACS_peak_13865_lociStitched	chr21	44772096	44785889	5	12575	15115.7487	236	1			SIK1	236	1
3_MACS_peak_14353_lociStitched	chr22	38782227	38795400	3	12568	10089.2007	237	1	LOC400927	KCNJ4	LOC400927	237	1
8_MACS_peak_14285_lociStitched	chr22	37254224	37275212	8	12566	12913.9164	238	1	NCF4	CSF2RB,PVALB	NCF4	238	1
4_MACS_peak_11024_lociStitched	chr19	50414141	50434271	4	12564	18634.341	239	1	ATF5,NUP62,IL4I1	TBC1D17,SIGLEC16,PNKP,AKT1S1,IL4I1,SIGLEC11	ATF5	239	1
8_MACS_peak_15245_lociStitched	chr3	98479835	98497071	8	12537	10551.8792	240	1	ST3GAL6		ST3GAL6	240	1
7_MACS_peak_15476_lociStitched	chr3	129023314	129043991	7	12536	12135.3313	241	1	C3orf37,C3orf47,H1FX		C3orf47	241	1
3_MACS_peak_12172_lociStitched	chr2	127412756	127426188	3	12493	11045.1336	242	1	GYPC		GYPC	242	1
2_MACS_peak_3287_lociStitched	chr11	7532263	7547529	2	12463	16530.0248	243	1	OLFML1,PPFIBP2		PPFIBP2	243	1
3_MACS_peak_22401_lociStitched	chr9	127622493	127643628	3	12448	16153.4805	244	1	ARPC5L,RPL35,GOLGA1	WDR38	ARPC5L	244	1
5_MACS_peak_383_lociStitched	chr1	27754564	27772553	5	12437	8981.9077	245	1	WASF2	GPR3,CD164L2	GPR3	245	1
4_MACS_peak_3935_lociStitched	chr11	74614849	74632703	4	12381	11376.5688	246	1	XRRA1	SPCS2	XRRA1	246	1
2_MACS_peak_17433_lociStitched	chr5	88730257	88745908	2	12368	11613.042	247	1			MEF2C	247	1
3_MACS_peak_18124_lociStitched	chr5	171601242	171616015	3	12362	14669.589	248	1	STK10	EFCAB9	STK10	248	1
3_MACS_peak_21894_lociStitched	chr9	36992306	37006060	3	12327	9721.3272	249	1	PAX5		PAX5	249	1
2_MACS_peak_13496_lociStitched	chr20	49125923	49138333	2	12313	11073.443	250	1	PTPN1		PTPN1	250	1
4_MACS_peak_22265_lociStitched	chr9	112861271	112874995	4	12266	10561.9904	251	1	PALM2-AKAP2,AKAP2	AKAP2	AKAP2	251	1
4_MACS_peak_18584_lociStitched	chr6	26183839	26206936	4	12253	13183.7676	252	1	HIST1H2BE,HIST1H2BF,HIST1H4E,HIST1H4D,HIST1H3D,HIST1H2AD	HIST1H1E,HIST1H2BD,HIST1H2AE,HIST1H3E,HIST1H4F,HIST1H2BH,HIST1H2BG,HIST1H1D,HIST1H4G,HIST1H3F	HIST1H3D	252	1
5_MACS_peak_14457_lociStitched	chr22	42140814	42153965	5	12163	9575.2431	253	1	MEI1	CCDC134	CCDC134	253	1
3_MACS_peak_17494_lociStitched	chr5	96209802	96222847	3	12141	9946.8125	254	1	ERAP2	LNPEP	ERAP2	254	1
2_MACS_peak_2633_lociStitched	chr10	63800624	63815773	2	12141	13117.5191	255	1	ARID5B		ARID5B	255	1
3_MACS_peak_5377_lociStitched	chr12	108954205	108966809	3	12126	13498.884	256	1	ISCU,SART3	FICD,TMEM119	ISCU	256	1
5_MACS_peak_3824_lociStitched	chr11	68592789	68612154	5	12110	13727.8485	257	1	CPT1A		CPT1A	257	1
6_MACS_peak_6442_lociStitched	chr14	70359769	70377180	6	12105	8374.691	258	1	SMOC1		SMOC1	258	1
7_MACS_peak_13225_lociStitched	chr20	34188597	34207418	7	12096	13234.9272	259	1	SPAG4,FER1L4	CPNE1	FER1L4	259	1
4_MACS_peak_2698_lociStitched	chr10	73504789	73517519	4	12090	8674.222	260	1	CDH23,C10orf54	CDH23,C10orf105	C10orf105	260	1
3_MACS_peak_233_lociStitched	chr1	21611077	21624063	3	12079	14493.6746	261	1	ECE1	ECE1	ECE1	261	1
2_MACS_peak_12339_lociStitched	chr2	165608051	165620140	2	12078	11329.8108	262	1	COBLL1		SNORA70F	262	1
4_MACS_peak_18866_lociStitched	chr6	36711614	36727046	4	12075	10819.3752	263	1	CPNE5		CDKN1A	263	1
2_MACS_peak_16999_lociStitched	chr5	14591248	14603939	2	12050	8989.0353	264	1	FAM105A		FAM105A	264	1
5_MACS_peak_10146_lociStitched	chr19	2254976	2274334	5	12041	14744.9886	265	1	OAZ1,JSRP1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,C19orf35,LINGO3	OAZ1	265	1
4_MACS_peak_1949_lociStitched	chr1	206282266	206295041	4	12035	10825.535	266	1	C1orf186	CTSE	C1orf186	266	1
3_MACS_peak_10210_lociStitched	chr19	4051407	4067922	3	12008	14410.989	267	1	ZBTB7A	PIAS4	ZBTB7A	267	1
5_MACS_peak_11950_lociStitched	chr2	97191747	97205659	5	11969	12716.9592	268	1	ARID5A	NEURL3	ARID5A	268	1
6_MACS_peak_15705_lociStitched	chr3	169649360	169672442	6	11909	11178.6126	269	1	SAMD7,LOC100128164	SEC62	LOC100128164	269	1
7_MACS_peak_1006_lociStitched	chr1	94157978	94182999	7	11872	9735.6711	270	1		BCAR3	BCAR3	270	1
4_MACS_peak_14312_lociStitched	chr22	37613904	37630550	4	11864	9052.0948	271	1	RAC2	CYTH4,C1QTNF6,SSTR3	SSTR3	271	1
5_MACS_peak_12856_lociStitched	chr2	231729619	231743215	5	11832	9906.0456	272	1	ITM2C	GPR55	ITM2C	272	1
3_MACS_peak_17895_lociStitched	chr5	142430592	142447762	3	11831	15851.344	273	1	ARHGAP26		ARHGAP26	273	1
7_MACS_peak_8772_lociStitched	chr17	19204818	19221554	7	11818	11616.4576	274	1	EPN2	MIR1180,B9D1	MIR1180	274	1
3_MACS_peak_1435_lociStitched	chr1	154373681	154386072	3	11811	10705.824	275	1	IL6R		IL6R	275	1
4_MACS_peak_15879_lociStitched	chr3	186703649	186721383	4	11785	9381.286	276	1	ST6GAL1	ST6GAL1	ST6GAL1	276	1
6_MACS_peak_15071_lociStitched	chr3	50637019	50655207	6	11709	13891.9944	277	1	MAPKAPK3,CISH	HEMK1,C3orf18	CISH	277	1
2_MACS_peak_13619_lociStitched	chr20	61273122	61287691	2	11708	11796.5193	278	1	SLCO4A1	LOC100127888	SLCO4A1	278	1
4_MACS_peak_19000_lociStitched	chr6	52354032	52366029	4	11691	12650.8365	279	1	EFHC1,TRAM2		EFHC1	279	1
8_MACS_peak_6498_lociStitched	chr14	74220430	74242379	8	11674	9809.0081	280	1	C14orf43	PNMA1	C14orf43	280	1
6_MACS_peak_9099_lociStitched	chr17	43377791	43395699	6	11643	10300.6816	281	1	MAP3K14	LOC100133991,C17orf46	MAP3K14	281	1
3_MACS_peak_6963_lociStitched	chr15	40329909	40348428	3	11638	14200.3692	282	1	SRP14	BMF	SRP14	282	1
3_MACS_peak_16672_lociStitched	chr4	144269288	144284826	3	11634	9677.0664	283	1	GAB1		GAB1	283	1
7_MACS_peak_15713_lociStitched	chr3	169755187	169777550	7	11627	10640.3154	284	1	GPR160		GPR160	284	1
1_MACS_peak_17920_lociStitched	chr5	142774232	142785840	1	11609	19027.8336	285	1	NR3C1		NR3C1	285	1
5_MACS_peak_13094_lociStitched	chr20	25261651	25281016	5	11582	9978.7845	286	1	PYGB,ABHD12		PYGB	286	1
5_MACS_peak_13176_lociStitched	chr20	32461465	32477415	5	11572	11519.09	287	1			CHMP4B	287	1
3_MACS_peak_18220_lociStitched	chr5	176852175	176865039	3	11567	14859.2064	288	1	GRK6	SLC34A1,PRR7,PFN3,F12,DBN1	GRK6	288	1
6_MACS_peak_2480_lociStitched	chr10	24736907	24755964	6	11547	10759.5822	289	1	KIAA1217		MIR603	289	1
2_MACS_peak_17938_lociStitched	chr5	148205183	148216752	2	11477	11508.8412	290	1	ADRB2		ADRB2	290	1
5_MACS_peak_13419_lociStitched	chr20	46115090	46136758	5	11338	11349.6984	291	1	NCOA3		NCOA3	291	1
5_MACS_peak_1930_lociStitched	chr1	205277700	205291412	5	11330	8783.9072	292	1	NUAK2	KLHDC8A	NUAK2	292	1
7_MACS_peak_9108_lociStitched	chr17	43502494	43523922	7	11305	10054.0176	293	1	ARHGAP27,SH3D20,PLEKHM1	ARHGAP27,MIR4315-1	SH3D20	293	1
5_MACS_peak_3370_lociStitched	chr11	18342722	18361266	5	11289	13650.2384	294	1	GTF2H1,HPS5		GTF2H1	294	1
4_MACS_peak_7233_lociStitched	chr15	63763344	63780898	4	11284	10999.3364	295	1		USP3	USP3	295	1
1_MACS_peak_22575_lociStitched	chr9	137820204	137831467	1	11264	12506.4352	296	1		FCN2,FCN1	FCN1	296	1
7_MACS_peak_11228_lociStitched	chr2	16795701	16818004	7	11261	10364.2041	297	1	FAM49A		FAM49A	297	1
4_MACS_peak_20843_lociStitched	chr8	12608182	12625300	4	11249	16084.0728	298	1	LONRF1,LOC340357	MIR3926-2,MIR3926-1	LONRF1	298	1
6_MACS_peak_17322_lociStitched	chr5	74343432	74360626	6	11231	10526.1668	299	1		GCNT4	GCNT4	299	1
5_MACS_peak_22496_lociStitched	chr9	132781535	132796153	5	11223	8658.2414	300	1	FNBP1	GPR107	FNBP1	300	1
4_MACS_peak_18196_lociStitched	chr5	175956141	175971522	4	11208	15611.715	301	1	CDHR2,RNF44	CDHR2	RNF44	301	1
3_MACS_peak_3794_lociStitched	chr11	67194946	67213896	3	11200	14445.585	302	1	RPS6KB2,PTPRCAP,CORO1B	RAD9A,TBC1D10C,CARNS1,CABP4,AIP,PPP1CA,GPR152,TMEM134	PTPRCAP	302	1
4_MACS_peak_22306_lociStitched	chr9	116278792	116295144	4	11180	11860.1056	303	1	RGS3	RGS3	RGS3	303	1
7_MACS_peak_18616_lociStitched	chr6	27095843	27115814	7	11174	10710.4473	304	1	HIST1H2AG,HIST1H4I,HIST1H2AH,MIR3143,HIST1H2BJ,HIST1H2BK		HIST1H4I	304	1
4_MACS_peak_3816_lociStitched	chr11	68025795	68042039	4	11172	12983.8292	305	1	C11orf24	LRP5,SUV420H1	C11orf24	305	1
2_MACS_peak_18213_lociStitched	chr5	176725800	176740336	2	11123	14102.8272	306	1	NSD1,PRELID1,RAB24,MXD3	RGS14,LMAN2	PRELID1	306	1
3_MACS_peak_22488_lociStitched	chr9	132646045	132657325	3	11106	11364.6	307	1	FNBP1	USP20,C9orf78	USP20	307	1
3_MACS_peak_16791_lociStitched	chr4	170902324	170914960	3	11094	10245.2688	308	1	MFAP3L		MFAP3L	308	1
4_MACS_peak_864_lociStitched	chr1	66836120	66848797	4	11081	9247.8715	309	1	PDE4B		PDE4B	309	1
2_MACS_peak_11004_lociStitched	chr19	49990105	50005603	2	11078	15358.518	310	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	310	1
6_MACS_peak_12888_lociStitched	chr2	233938839	233958037	6	11071	9287.9924	311	1	INPP5D	NEU2	INPP5D	311	1
6_MACS_peak_14583_lociStitched	chr22	50742252	50757524	6	11063	9599.9792	312	1	PLXNB2,FAM116B	PPP6R2,MAPK12,MAPK11	PLXNB2	312	1
7_MACS_peak_14072_lociStitched	chr22	24177042	24190997	7	11047	9877.349	313	1	DERL3	SMARCB1,SLC2A11,MIF	DERL3	313	1
6_MACS_peak_2130_lociStitched	chr1	226540292	226559915	6	11037	8312.3028	314	1	PARP1	LIN9	PARP1	314	1
2_MACS_peak_1205_lociStitched	chr1	118294053	118305133	2	11031	10028.508	315	1			FAM46C	315	1
7_MACS_peak_5310_lociStitched	chr12	104317851	104333770	7	11031	12833.8978	316	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	MIR3652	316	1
12_MACS_peak_19261_lociStitched	chr6	109005733	109025808	12	11027	8461.6125	317	1	FOXO3	NCRNA00222	NCRNA00222	317	1
4_MACS_peak_715_lociStitched	chr1	46786680	46799619	4	11013	10182.993	318	1		UQCRH,NSUN4,LRRC41	NSUN4	318	1
6_MACS_peak_6077_lociStitched	chr14	23024307	23040094	6	11012	11598.7089	319	1	DAD1	ABHD4	DAD1	319	1
3_MACS_peak_8839_lociStitched	chr17	27214666	27230079	3	11010	9747.1812	320	1	FLOT2,DHRS13	ERAL1,C17orf63,MIR451,MIR144,PHF12	FLOT2	320	1
4_MACS_peak_18683_lociStitched	chr6	30646980	30658984	4	11009	10479.492	321	1	KIAA1949,NRM	C6orf136,TUBB,DHX16,MDC1	KIAA1949	321	1
5_MACS_peak_17298_lociStitched	chr5	71588928	71604939	5	11007	10360.7181	322	1	MRPS27	PTCD2	MRPS27	322	1
6_MACS_peak_7907_lociStitched	chr16	11762190	11783888	6	10968	9672.9684	323	1	SNN,TXNDC11		SNN	323	1
6_MACS_peak_4400_lociStitched	chr11	120365182	120383055	6	10926	9351.1536	324	1			GRIK4	324	1
2_MACS_peak_11070_lociStitched	chr19	55760252	55772205	2	10895	16974.4553	325	1	PPP6R1	BRSK1,PTPRH,TMEM86B,HSPBP1	PPP6R1	325	1
3_MACS_peak_9440_lociStitched	chr17	72322315	72335361	3	10886	9113.9356	326	1	KIF19	GPR142,BTBD17	KIF19	326	1
5_MACS_peak_17859_lociStitched	chr5	139927180	139950996	5	10878	16442.5664	327	1	ANKHD1-EIF4EBP3,EIF4EBP3,SLC35A4,SRA1,APBB3		SRA1	327	1
5_MACS_peak_19922_lociStitched	chr7	25998495	26012139	5	10873	13293.3492	328	1		MIR148A	MIR148A	328	1
5_MACS_peak_5381_lociStitched	chr12	109020863	109035892	5	10870	10230.2403	329	1	SELPLG	TMEM119	SELPLG	329	1
6_MACS_peak_659_lociStitched	chr1	44287834	44305760	6	10865	7467.9716	330	1	ST3GAL3		ARTN	330	1
4_MACS_peak_12584_lociStitched	chr2	198062620	198081563	4	10852	10098.5133	331	1	ANKRD44		ANKRD44	331	1
4_MACS_peak_2569_lociStitched	chr10	43890077	43905523	4	10842	14903.8454	332	1	HNRNPF	FXYD4,ZNF487P	HNRNPF	332	1
9_MACS_peak_18728_lociStitched	chr6	31781637	31803234	9	10839	12429.0735	333	1	HSPA1A,HSPA1B,C6orf48,SNORD48,HSPA1L	SNORD52,C6orf27,VARS,LSM2,NEU1,SLC44A4	HSPA1B	333	1
5_MACS_peak_13671_lociStitched	chr21	15892165	15907679	5	10811	9156.3628	334	1	SAMSN1		SAMSN1	334	1
3_MACS_peak_15631_lociStitched	chr3	151910896	151923315	3	10747	8232.5551	335	1			MBNL1	335	1
4_MACS_peak_17625_lociStitched	chr5	118668034	118679650	4	10744	7474.896	336	1	TNFAIP8	TNFAIP8	TNFAIP8	336	1
6_MACS_peak_14820_lociStitched	chr3	32461344	32481208	6	10742	8642.8264	337	1	CMTM7		CMTM7	337	1
3_MACS_peak_19538_lociStitched	chr6	143160099	143178275	3	10725	10376.6784	338	1	HIVEP2		HIVEP2	338	1
3_MACS_peak_21701_lociStitched	chr9	5616404	5632823	3	10696	13253.4168	339	1	KIAA1432	KIAA1432	KIAA1432	339	1
3_MACS_peak_2004_lociStitched	chr1	209275176	209286198	3	10692	8693.0514	340	1			LOC642587	340	1
3_MACS_peak_12484_lociStitched	chr2	182168549	182180132	3	10683	8894.5857	341	1			ITGA4	341	1
2_MACS_peak_5611_lociStitched	chr12	125397578	125413574	2	10679	18185.8524	342	1	UBC	SCARB1	UBC	342	1
3_MACS_peak_19685_lociStitched	chr6	159453599	159466748	3	10661	11705.2398	343	1	TAGAP	RSPH3	TAGAP	343	1
3_MACS_peak_1886_lociStitched	chr1	203286979	203298563	3	10649	11534.1888	344	1		BTG2,LOC730227,FMOD	BTG2	344	1
2_MACS_peak_17518_lociStitched	chr5	100224466	100240547	2	10641	13237.8792	345	1	ST8SIA4		ST8SIA4	345	1
4_MACS_peak_19481_lociStitched	chr6	138187071	138198539	4	10637	10341.8424	346	1	TNFAIP3		TNFAIP3	346	1
3_MACS_peak_21824_lociStitched	chr9	33286657	33299779	3	10625	16769.916	347	1	NFX1	SPINK4,CHMP5,BAG1	NFX1	347	1
2_MACS_peak_10182_lociStitched	chr19	2692671	2703366	2	10555	11375.202	348	1	GNG7	DIRAS1,SLC39A3	GNG7	348	1
6_MACS_peak_16237_lociStitched	chr4	39029853	39050745	6	10548	9840.132	349	1	KLHL5,TMEM156	KLHL5	KLHL5	349	1
4_MACS_peak_8909_lociStitched	chr17	31153759	31165627	4	10525	8956.7796	350	1	MYO1D		MYO1D	350	1
2_MACS_peak_11730_lociStitched	chr2	70309873	70323275	2	10506	19269.3956	351	1	PCBP1,LOC400960	LOC100133985	PCBP1	351	1
7_MACS_peak_3501_lociStitched	chr11	44958193	44973029	7	10495	8225.0784	352	1	TP53I11	LOC221122	TP53I11	352	1
2_MACS_peak_18896_lociStitched	chr6	37521308	37531901	2	10487	9693.6543	353	1			C6orf129	353	1
3_MACS_peak_2981_lociStitched	chr10	104401331	104412631	3	10452	11112.42	354	1	TRIM8		TRIM8	354	1
2_MACS_peak_11467_lociStitched	chr2	43444893	43455530	2	10421	11599.6485	355	1	LOC100129726,ZFP36L2		ZFP36L2	355	1
3_MACS_peak_9525_lociStitched	chr17	74487733	74498614	3	10417	9265.1715	356	1	RHBDF2	AANAT,PRCD,UBE2O,RHBDF2,CYGB	RHBDF2	356	1
2_MACS_peak_1088_lociStitched	chr1	111172909	111183352	2	10406	11812.0773	357	1		KCNA2,KCNA3	KCNA2	357	1
4_MACS_peak_16224_lociStitched	chr4	38664066	38675132	4	10396	9277.7344	358	1	KLF3,FLJ13197		FLJ13197	358	1
7_MACS_peak_8994_lociStitched	chr17	38247791	38270419	7	10385	11040.2012	359	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	359	1
4_MACS_peak_12828_lociStitched	chr2	230989552	231005082	4	10383	8303.891	360	1			SLC16A14	360	1
1_MACS_peak_7170_lociStitched	chr15	56656575	56666933	1	10359	14214.2834	361	1	TEX9		TEX9	361	1
1_MACS_peak_9991_lociStitched	chr18	60821393	60831727	1	10335	13154.1486	362	1	BCL2		BCL2	362	1
2_MACS_peak_772_lociStitched	chr1	53095894	53106299	2	10323	10629.748	363	1	FAM159A	GPX7	FAM159A	363	1
3_MACS_peak_11010_lociStitched	chr19	50165874	50184202	3	10294	16933.2392	364	1	BCL2L12,PRMT1,IRF3	SCAF1,C19orf76,CPT1C,RRAS	PRMT1	364	1
5_MACS_peak_18284_lociStitched	chr6	216381	229793	5	10291	8606.4804	365	1			DUSP22	365	1
3_MACS_peak_3724_lociStitched	chr11	65547001	65560859	3	10285	10988.0082	366	1	OVOL1,DKFZp761E198	SNX32	OVOL1	366	1
4_MACS_peak_4058_lociStitched	chr11	82772611	82790466	4	10274	12552.065	367	1	RAB30	SNORA70E	RAB30	367	1
1_MACS_peak_9096_lociStitched	chr17	43298777	43309044	1	10268	14245.4625	368	1	FMNL1	LOC100133991,C17orf46	FMNL1	368	1
4_MACS_peak_10114_lociStitched	chr19	1847592	1865568	4	10197	17217.4128	369	1	REXO1,KLF16	LOC100288123,SCAMP4,ADAT3,ATP8B3,MIR1909,FAM108A1	KLF16	369	1
6_MACS_peak_1138_lociStitched	chr1	115237498	115259965	6	10187	10856.0544	370	1	AMPD1,NRAS,CSDE1	DENND2C	AMPD1	370	1
4_MACS_peak_22443_lociStitched	chr9	130732086	130746601	4	10142	9397.011	371	1	FAM102A	PIP5KL1,DPM2,FAM102A	FAM102A	371	1
1_MACS_peak_10529_lociStitched	chr19	16691299	16701417	1	10119	20095.3598	372	1	MED26	CHERP,SLC35E1	SLC35E1	372	1
4_MACS_peak_3306_lociStitched	chr11	10323677	10336825	4	10109	8354.2392	373	1	ADM	SBF2	ADM	373	1
4_MACS_peak_18046_lociStitched	chr5	156904771	156915852	4	10108	10511.4366	374	1	ADAM19	NIPAL4	NIPAL4	374	1
6_MACS_peak_13166_lociStitched	chr20	32424004	32437946	6	10096	6793.9366	375	1	CHMP4B		CHMP4B	375	1
4_MACS_peak_7689_lociStitched	chr15	94772267	94790814	4	10088	10629.2857	376	1			MCTP2	376	1
5_MACS_peak_11156_lociStitched	chr2	1707968	1720171	5	10079	7641.5186	377	1	PXDN		PXDN	377	1
3_MACS_peak_3033_lociStitched	chr10	112255330	112265826	3	10031	9201.8432	378	1	DUSP5		DUSP5	378	1
5_MACS_peak_13850_lociStitched	chr21	44580732	44599110	5	10027	10745.6166	379	1	CRYAA		CRYAA	379	1
5_MACS_peak_3069_lociStitched	chr10	121060647	121075929	5	10014	8645.0274	380	1	GRK5		GRK5	380	1
3_MACS_peak_10267_lociStitched	chr19	7172520	7184481	3	9989	10014.9453	381	1	INSR		ZNF557	381	1
6_MACS_peak_18812_lociStitched	chr6	34618565	34632679	6	9983	9161.3974	382	1	C6orf106		C6orf106	382	1
5_MACS_peak_17176_lociStitched	chr5	55436331	55453028	5	9981	8074.6692	383	1	ANKRD55		ANKRD55	383	1
3_MACS_peak_8129_lociStitched	chr16	30193498	30208994	3	9959	16926.2808	384	1	CORO1A,LOC606724,SLX1B,SLX1A-SULT1A3,SULT1A3,SULT1A4,BOLA2B	LOC613037	CORO1A	384	1
5_MACS_peak_14109_lociStitched	chr22	24822766	24834170	5	9952	9100.392	385	1	ADORA2A,C22orf45		ADORA2A	385	1
4_MACS_peak_21249_lociStitched	chr8	86099356	86114838	4	9925	8197.719	386	1	E2F5	CA13,C8orf59	E2F5	386	1
3_MACS_peak_19544_lociStitched	chr6	143247086	143257759	3	9908	7876.674	387	1	HIVEP2		HIVEP2	387	1
3_MACS_peak_9408_lociStitched	chr17	66231121	66246307	3	9892	13199.6712	388	1	AMZ2	LOC440461,ARSG,SLC16A6	AMZ2	388	1
2_MACS_peak_3790_lociStitched	chr11	67168087	67177962	2	9873	9744.65	389	1	TBC1D10C,PPP1CA	RAD9A,CARNS1,RPS6KB2,CABP4,POLD4,CLCF1,PTPRCAP,CORO1B,GPR152	TBC1D10C	389	1
8_MACS_peak_14400_lociStitched	chr22	39850152	39869227	8	9868	8629.53	390	1	MGAT3	MGAT3,SMCR7L,ATF4	MGAT3	390	1
6_MACS_peak_17637_lociStitched	chr5	122847238	122864394	6	9867	10460.0132	391	1	CSNK1G3		CSNK1G3	391	1
2_MACS_peak_18064_lociStitched	chr5	156997523	157012203	2	9858	8071.064	392	1	ADAM19		ADAM19	392	1
