#KMS11_H3K27ac_peaks Enhancers
#Created from /data/projects/IRF4_mm_trn_data/myeloma_public_data/rose/KMS11_H3K27ac_ROSE/KMS11_H3K27ac_peaks_6KB_STITCHED_ENHANCER_REGION_MAP.txt
#Ranked by KMS11_jia.bam
#Using cutoff of 16929.225 for Super-Enhancers
#Created on Jul 16 2024 
REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	KMS11_jia.bam	enhancerRank	isSuperStretch
3_MACS_peak_8435_lociStitched	chr15	40442000	40454839	3	4700	7374.7216	2830	0
2_MACS_peak_7305_lociStitched	chr13	115074790	115081069	2	4150	11707.8234	2831	0
3_MACS_peak_9365_lociStitched	chr16	2009444	2023102	3	4623	8112.852	2832	0
3_MACS_peak_5610_lociStitched	chr12	22576681	22590693	3	4829	5687.4708	2833	0
1_MACS_peak_20458_lociStitched	chr4	89202854	89207008	1	4155	11659.0318	2834	0
1_MACS_peak_26076_lociStitched	chr8	12048244	12052951	1	4708	7201.2393	2835	0
1_MACS_peak_3068_lociStitched	chr10	22970105	22974837	1	4733	6914.3984	2836	0
1_MACS_peak_17956_lociStitched	chr22	48089316	48093917	1	4602	8285.9409	2837	0
1_MACS_peak_3722_lociStitched	chr10	103574652	103579349	1	4698	7301.4865	2838	0
1_MACS_peak_24181_lociStitched	chr6	143264788	143269473	1	4686	7421.5085	2839	0
1_MACS_peak_23936_lociStitched	chr6	119667900	119672408	1	4509	9103.4552	2840	0
2_MACS_peak_5146_lociStitched	chr11	118795607	118801121	2	4848	5305.0194	2841	0
1_MACS_peak_19769_lociStitched	chr4	1240024	1244175	1	4152	11628.6114	2842	0
1_MACS_peak_15672_lociStitched	chr2	197343198	197347676	1	4479	9305.7318	2843	0
1_MACS_peak_13248_lociStitched	chr19	28956771	28961409	1	4639	7832.1906	2844	0
4_MACS_peak_12924_lociStitched	chr19	10978357	10990597	4	4711	7035.552	2845	0
2_MACS_peak_5787_lociStitched	chr12	45608611	45618383	2	4245	10998.386	2846	0
1_MACS_peak_1723_lociStitched	chr1	154988103	154992869	1	4767	6352.1248	2847	0
1_MACS_peak_27087_lociStitched	chr8	134102397	134106652	1	4256	10919.181	2848	0
1_MACS_peak_2094_lociStitched	chr1	182227667	182232041	1	4375	10076.3838	2849	0
1_MACS_peak_25852_lociStitched	chr7	148579502	148582692	1	3191	15966.588	2850	0
2_MACS_peak_13431_lociStitched	chr19	40332779	40337804	2	4496	9111.33	2851	0
1_MACS_peak_11890_lociStitched	chr17	77809724	77813879	1	4156	11545.914	2852	0
1_MACS_peak_484_lociStitched	chr1	27814980	27819587	1	4608	8082.0601	2853	0
2_MACS_peak_18359_lociStitched	chr3	45016546	45025076	2	4864	4836.51	2854	0
1_MACS_peak_5167_lociStitched	chr11	119541823	119546526	1	4704	7038.9801	2855	0
3_MACS_peak_8752_lociStitched	chr15	65587658	65598329	3	4732	6704.5893	2856	0
1_MACS_peak_25703_lociStitched	chr7	130642845	130647388	1	4544	8648.5091	2857	0
2_MACS_peak_2857_lociStitched	chr10	1160113	1169821	2	4744	6545.1336	2858	0
2_MACS_peak_10962_lociStitched	chr17	30808323	30814752	2	4796	5721.81	2859	0
3_MACS_peak_5263_lociStitched	chr11	128362279	128368192	3	4860	4670.6787	2860	0
2_MACS_peak_3233_lociStitched	chr10	45490116	45497484	2	4661	7351.7904	2861	0
2_MACS_peak_19721_lociStitched	chr3	196358161	196367766	2	4085	11845.8465	2862	0
1_MACS_peak_12811_lociStitched	chr19	6799517	6803676	1	4160	11375.2809	2863	0
1_MACS_peak_7033_lociStitched	chr13	52024928	52028946	1	4019	12208.693	2864	0
2_MACS_peak_26918_lociStitched	chr8	119627539	119635252	2	4521	8687.9232	2865	0
2_MACS_peak_7259_lociStitched	chr13	113241252	113248803	2	4645	7459.6329	2866	0
1_MACS_peak_15659_lociStitched	chr2	196909341	196913515	1	4175	11248.0952	2867	0
1_MACS_peak_19296_lociStitched	chr3	152805665	152810479	1	4815	5284.3278	2868	0
1_MACS_peak_28512_lociStitched	chr9	140061438	140066066	1	4629	7613.06	2869	0
2_MACS_peak_11900_lociStitched	chr17	78256213	78263647	2	4614	7755.1488	2870	0
2_MACS_peak_14037_lociStitched	chr2	9687678	9697211	2	4507	8745.5742	2871	0
1_MACS_peak_8151_lociStitched	chr14	102341001	102345590	1	4590	7929.792	2872	0
2_MACS_peak_10657_lociStitched	chr17	8124082	8130470	2	4552	8292.9016	2873	0
2_MACS_peak_11474_lociStitched	chr17	54910102	54914586	2	4418	9450.4784	2874	0
2_MACS_peak_22909_lociStitched	chr6	16730719	16738720	2	4715	6528.816	2875	0
1_MACS_peak_27751_lociStitched	chr9	87667852	87672423	1	4572	8077.4141	2876	0
2_MACS_peak_14861_lociStitched	chr2	86667149	86673369	2	4510	8649.532	2877	0
3_MACS_peak_5402_lociStitched	chr12	6318331	6328305	3	4831	4837.39	2878	0
1_MACS_peak_4448_lociStitched	chr11	47544419	47549276	1	4858	4347.9864	2879	0
2_MACS_peak_22533_lociStitched	chr5	171601162	171607643	2	4576	8000.1464	2880	0
3_MACS_peak_13285_lociStitched	chr19	33162120	33167174	3	4729	6288.1868	2881	0
1_MACS_peak_13586_lociStitched	chr19	45907214	45911144	1	3931	12567.747	2882	0
1_MACS_peak_2013_lociStitched	chr1	174033335	174038201	1	4867	4090.3596	2883	0
2_MACS_peak_4478_lociStitched	chr11	58868998	58876077	2	4672	6959.3649	2884	0
2_MACS_peak_25035_lociStitched	chr7	72934454	72941953	2	4183	11045.2771	2885	0
2_MACS_peak_23164_lociStitched	chr6	31864258	31870852	2	4489	8746.941	2886	0
2_MACS_peak_25899_lociStitched	chr7	150923315	150931123	2	4419	9325.0944	2887	0
1_MACS_peak_9500_lociStitched	chr16	5205905	5210634	1	4730	6173.7095	2888	0
3_MACS_peak_3646_lociStitched	chr10	97619246	97625619	3	4835	4549.6847	2889	0
3_MACS_peak_14209_lociStitched	chr2	26980160	26994901	3	4779	5465.9628	2890	0
1_MACS_peak_185_lociStitched	chr1	11863180	11867727	1	4548	8155.4992	2891	0
3_MACS_peak_23640_lociStitched	chr6	80246286	80255670	3	4785	5301.0216	2892	0
1_MACS_peak_15828_lociStitched	chr2	211033659	211037867	1	4209	10806.9856	2893	0
3_MACS_peak_232_lociStitched	chr1	15479821	15488494	3	4739	5955.7491	2894	0
1_MACS_peak_14332_lociStitched	chr2	37879177	37883891	1	4715	6266.7916	2895	0
1_MACS_peak_24569_lociStitched	chr7	20368363	20372270	1	3908	12588.7447	2896	0
1_MACS_peak_26849_lociStitched	chr8	104510375	104514326	1	3952	12344.1093	2897	0
2_MACS_peak_9151_lociStitched	chr15	90433069	90438061	2	4601	7531.9296	2898	0
1_MACS_peak_27649_lociStitched	chr9	72192928	72197591	1	4664	6834.5591	2899	0
1_MACS_peak_9959_lociStitched	chr16	50185385	50189719	1	4335	9868.9514	2900	0
1_MACS_peak_23879_lociStitched	chr6	109412945	109417523	1	4579	7747.3494	2901	0
2_MACS_peak_6192_lociStitched	chr12	73573520	73580984	2	4716	6169.7424	2902	0
1_MACS_peak_1440_lociStitched	chr1	120622001	120625727	1	3727	13457.1942	2903	0
2_MACS_peak_16876_lociStitched	chr20	58895493	58904046	2	4709	6254.8089	2904	0
2_MACS_peak_3076_lociStitched	chr10	24666619	24673800	2	4722	6083.7432	2905	0
1_MACS_peak_8490_lociStitched	chr15	42564522	42568649	1	4128	11267.5354	2906	0
2_MACS_peak_17755_lociStitched	chr22	39487595	39495660	2	4825	4473.6555	2907	0
2_MACS_peak_22596_lociStitched	chr5	175814415	175824605	2	4421	9160.81	2908	0
1_MACS_peak_21405_lociStitched	chr5	32172058	32175788	1	3731	13422.032	2909	0
1_MACS_peak_13510_lociStitched	chr19	42745641	42749700	1	4060	11668.8132	2910	0
2_MACS_peak_17477_lociStitched	chr22	24855269	24863979	2	4621	7249.333	2911	0
1_MACS_peak_23600_lociStitched	chr6	74097926	74102311	1	4386	9416.349	2912	0
2_MACS_peak_2463_lociStitched	chr1	211453068	211461617	2	4673	6632.3142	2913	0
3_MACS_peak_14961_lociStitched	chr2	97504497	97515150	3	4681	6514.3095	2914	0
2_MACS_peak_24599_lociStitched	chr7	23031815	23042399	2	4752	5544.9576	2915	0
3_MACS_peak_13185_lociStitched	chr19	18539385	18549121	3	4807	4627.5208	2916	0
1_MACS_peak_27347_lociStitched	chr9	16220302	16224683	1	4382	9384.5401	2917	0
1_MACS_peak_20830_lociStitched	chr4	144104574	144108953	1	4380	9393.8308	2918	0
1_MACS_peak_17169_lociStitched	chr21	41326836	41331693	1	4858	3459.6411	2919	0
2_MACS_peak_20038_lociStitched	chr4	38129505	38134986	2	4786	4854.5217	2920	0
1_MACS_peak_2906_lociStitched	chr10	6016848	6020641	1	3794	13004.6798	2921	0
2_MACS_peak_25805_lociStitched	chr7	142249011	142256003	2	4823	4116.1904	2922	0
2_MACS_peak_25769_lociStitched	chr7	139909446	139914771	2	4801	4497.495	2923	0
1_MACS_peak_29464_lociStitched	chrX	135111958	135116384	1	4427	8902.4564	2924	0
2_MACS_peak_12504_lociStitched	chr18	67871743	67876785	2	4618	7046.195	2925	0
1_MACS_peak_17146_lociStitched	chr21	38737464	38741178	1	3715	13360.3722	2926	0
1_MACS_peak_10524_lociStitched	chr17	2337233	2341647	1	4415	8998.8218	2927	0
1_MACS_peak_8163_lociStitched	chr14	102836689	102841440	1	4752	5289.7634	2928	0
1_MACS_peak_23823_lociStitched	chr6	106692174	106696861	1	4688	6169.4981	2929	0
2_MACS_peak_77_lociStitched	chr1	6258425	6267087	2	4288	9973.4268	2930	0
2_MACS_peak_28353_lociStitched	chr9	132369065	132374113	2	4555	7680.0272	2931	0
2_MACS_peak_7981_lociStitched	chr14	90233675	90241703	2	4590	7294.2408	2932	0
2_MACS_peak_22019_lociStitched	chr5	114711382	114716461	2	4847	3408.009	2933	0
3_MACS_peak_2404_lociStitched	chr1	206999168	207007402	3	4816	4083.2406	2934	0
2_MACS_peak_21190_lociStitched	chr5	368540	375389	2	4644	6655.1733	2935	0
1_MACS_peak_14620_lociStitched	chr2	65214621	65218691	1	4071	11384.197	2936	0
1_MACS_peak_22094_lociStitched	chr5	125948474	125953192	1	4719	5642.728	2937	0
2_MACS_peak_15751_lociStitched	chr2	203124054	203132456	2	4412	8935.527	2938	0
2_MACS_peak_9468_lociStitched	chr16	4463147	4467451	2	4279	9974.0896	2939	0
2_MACS_peak_13112_lociStitched	chr19	16737406	16741527	2	4075	11341.8162	2940	0
1_MACS_peak_21498_lociStitched	chr5	43039249	43043734	1	4486	8261.8185	2941	0
1_MACS_peak_28528_lociStitched	chr9	140405895	140410100	1	4206	10484.747	2942	0
1_MACS_peak_4854_lociStitched	chr11	73690478	73695112	1	4635	6693.3496	2943	0
2_MACS_peak_5520_lociStitched	chr12	11801215	11805701	2	4168	10731.8578	2944	0
2_MACS_peak_7520_lociStitched	chr14	39638513	39645576	2	4442	8604.1466	2945	0
1_MACS_peak_16020_lociStitched	chr2	233138691	233142871	1	4181	10597.136	2946	0
2_MACS_peak_14857_lociStitched	chr2	86470709	86478475	2	4602	6966.102	2947	0
2_MACS_peak_26590_lociStitched	chr8	74883177	74889493	2	4174	10614.6696	2948	0
3_MACS_peak_17852_lociStitched	chr22	42833018	42840992	3	4693	5788.3266	2949	0
2_MACS_peak_10278_lociStitched	chr16	81037321	81042204	2	4039	11456.4946	2950	0
3_MACS_peak_12888_lociStitched	chr19	10304129	10315810	3	4377	9074.9689	2951	0
1_MACS_peak_9202_lociStitched	chr15	93179624	93183720	1	4097	11082.1376	2952	0
2_MACS_peak_18777_lociStitched	chr3	98273993	98283760	2	4709	5517.3783	2953	0
3_MACS_peak_18000_lociStitched	chr22	50681968	50689914	3	4474	8197.0936	2954	0
1_MACS_peak_10786_lociStitched	chr17	18822846	18827270	1	4425	8637.86	2955	0
1_MACS_peak_5662_lociStitched	chr12	28012168	28016817	1	4650	6285.448	2956	0
2_MACS_peak_24515_lociStitched	chr7	10017750	10024210	2	4803	3816.568	2957	0
2_MACS_peak_417_lociStitched	chr1	25942274	25947637	2	4626	6547.6867	2958	0
1_MACS_peak_27843_lociStitched	chr9	94667663	94672010	1	4348	9245.1996	2959	0
2_MACS_peak_717_lociStitched	chr1	40039678	40047907	2	4470	8178.8031	2960	0
2_MACS_peak_12570_lociStitched	chr19	506141	512184	2	4322	9437.9574	2961	0
2_MACS_peak_18_lociStitched	chr1	1240140	1245003	2	4471	8158.6551	2962	0
1_MACS_peak_16922_lociStitched	chr20	62257212	62260513	1	3302	14904.6752	2963	0
1_MACS_peak_11342_lociStitched	chr17	45725765	45729481	1	3717	13097.7852	2964	0
2_MACS_peak_12179_lociStitched	chr18	21767589	21777104	2	4696	5512.0395	2965	0
3_MACS_peak_12320_lociStitched	chr18	47260830	47270444	3	4716	5180.0232	2966	0
3_MACS_peak_11922_lociStitched	chr17	79564804	79576095	3	4744	4712.8634	2967	0
1_MACS_peak_12533_lociStitched	chr18	72919691	72924142	1	4452	8254.3795	2968	0
3_MACS_peak_25058_lociStitched	chr7	73693605	73704320	3	4755	4496.014	2969	0
1_MACS_peak_5193_lociStitched	chr11	121287342	121292054	1	4713	5176.6032	2970	0
1_MACS_peak_28981_lociStitched	chrX	53709673	53714133	1	4461	8147.528	2971	0
2_MACS_peak_10856_lociStitched	chr17	25658920	25667412	2	4537	7392.286	2972	0
1_MACS_peak_12265_lociStitched	chr18	42337956	42342215	1	4260	9813.5878	2973	0
1_MACS_peak_18698_lociStitched	chr3	73045299	73049900	1	4602	6658.1071	2974	0
2_MACS_peak_15816_lociStitched	chr2	209111372	209120821	2	4549	7250.2177	2975	0
3_MACS_peak_13619_lociStitched	chr19	46385532	46397212	3	4522	7532.432	2976	0
2_MACS_peak_4513_lociStitched	chr11	61094540	61101514	2	4599	6661.5648	2977	0
1_MACS_peak_26854_lociStitched	chr8	105289550	105294174	1	4625	6339.504	2978	0
3_MACS_peak_28050_lociStitched	chr9	112259685	112275677	3	4684	5506.0456	2979	0
2_MACS_peak_11984_lociStitched	chr17	80664944	80675475	2	4555	7122.1153	2980	0
1_MACS_peak_2955_lociStitched	chr10	12083269	12086783	1	3515	13946.3632	2981	0
1_MACS_peak_9725_lociStitched	chr16	23374780	23379349	1	4570	6924.7764	2982	0
1_MACS_peak_25810_lociStitched	chr7	142504683	142509046	1	4364	8914.0453	2983	0
2_MACS_peak_7319_lociStitched	chr14	20922164	20930725	2	4453	8114.9719	2984	0
2_MACS_peak_6925_lociStitched	chr13	41236645	41241477	2	4786	3624	2985	0
1_MACS_peak_18258_lociStitched	chr3	33479099	33483566	1	4468	7959.3006	2986	0
1_MACS_peak_19023_lociStitched	chr3	125634014	125638735	1	4722	4799.3686	2987	0
2_MACS_peak_17929_lociStitched	chr22	46688901	46694117	2	4385	8685.1616	2988	0
1_MACS_peak_12752_lociStitched	chr19	4691607	4695411	1	3805	12519.3444	2989	0
1_MACS_peak_2938_lociStitched	chr10	11204536	11208948	1	4413	8430.0084	2990	0
2_MACS_peak_14070_lociStitched	chr2	11618224	11626524	2	4751	4227.19	2991	0
2_MACS_peak_3436_lociStitched	chr10	75005585	75013501	2	4524	7336.5488	2992	0
3_MACS_peak_4366_lociStitched	chr11	35160215	35168275	3	4754	4127.526	2993	0
2_MACS_peak_20509_lociStitched	chr4	102173064	102182424	2	4706	4973.904	2994	0
1_MACS_peak_8002_lociStitched	chr14	91579357	91583157	1	3801	12513.02	2995	0
3_MACS_peak_28481_lociStitched	chr9	139293351	139306057	3	4528	7251.3142	2996	0
2_MACS_peak_7947_lociStitched	chr14	81995106	82000286	2	4774	3592.33	2997	0
1_MACS_peak_25327_lociStitched	chr7	99886547	99891060	1	4514	7359.3491	2998	0
1_MACS_peak_18617_lociStitched	chr3	61235832	61240406	1	4575	6654.7126	2999	0
2_MACS_peak_12276_lociStitched	chr18	43676344	43685189	2	4212	9926.7435	3000	0
2_MACS_peak_25966_lociStitched	chr7	158841020	158845727	2	4695	4974.3576	3001	0
2_MACS_peak_6237_lociStitched	chr12	80579571	80586656	2	4670	5280.4505	3002	0
1_MACS_peak_16140_lociStitched	chr20	304320	308580	1	4261	9510.876	3003	0
2_MACS_peak_7409_lociStitched	chr14	24657013	24667140	2	4277	9379.6274	3004	0
2_MACS_peak_5412_lociStitched	chr12	6444115	6451916	2	4427	8095.8778	3005	0
1_MACS_peak_2122_lociStitched	chr1	183923838	183927836	1	3999	11265.9642	3006	0
1_MACS_peak_3921_lociStitched	chr10	123272815	123277437	1	4623	5890.739	3007	0
2_MACS_peak_8882_lociStitched	chr15	74251028	74259984	2	4574	6502.056	3008	0
1_MACS_peak_15718_lociStitched	chr2	201675580	201679970	1	4391	8376.998	3009	0
2_MACS_peak_24149_lociStitched	chr6	139656393	139666082	2	4617	5935.4814	3010	0
1_MACS_peak_21108_lociStitched	chr4	185424499	185429024	1	4526	7022.3475	3011	0
3_MACS_peak_19216_lociStitched	chr3	142925122	142936150	3	4689	4835.778	3012	0
1_MACS_peak_8412_lociStitched	chr15	38543338	38547366	1	4029	11043.5676	3013	0
2_MACS_peak_26468_lociStitched	chr8	61717390	61722816	2	4663	5200.2784	3014	0
1_MACS_peak_26975_lociStitched	chr8	125485123	125489319	1	4197	9886.6152	3015	0
1_MACS_peak_16516_lociStitched	chr20	35157710	35162254	1	4545	6746.0224	3016	0
1_MACS_peak_27193_lociStitched	chr8	145525402	145529237	1	3836	12135.8575	3017	0
1_MACS_peak_21495_lociStitched	chr5	42991119	42995354	1	4236	9585.499	3018	0
1_MACS_peak_11284_lociStitched	chr17	43237277	43240395	1	3119	15246.0846	3019	0
1_MACS_peak_10760_lociStitched	chr17	18085204	18088652	1	3449	13968.8824	3020	0
1_MACS_peak_25746_lociStitched	chr7	137664389	137668896	1	4508	7120.6093	3021	0
2_MACS_peak_22408_lociStitched	chr5	150612255	150619030	2	4598	6053.4625	3022	0
1_MACS_peak_6408_lociStitched	chr12	104679408	104683625	1	4218	9695.3047	3023	0
1_MACS_peak_27639_lociStitched	chr9	71546463	71550429	1	3967	11339.9838	3024	0
2_MACS_peak_17389_lociStitched	chr22	22004874	22013009	2	4429	7864.1045	3025	0
2_MACS_peak_29185_lociStitched	chrX	78618719	78623587	2	4743	3521.0244	3026	0
2_MACS_peak_11820_lociStitched	chr17	75460951	75469650	2	4473	7416.7674	3027	0
1_MACS_peak_22388_lociStitched	chr5	149789438	149793916	1	4479	7336.3074	3028	0
1_MACS_peak_10938_lociStitched	chr17	29576286	29580878	1	4593	5995.7744	3029	0
2_MACS_peak_20316_lociStitched	chr4	77351286	77358388	2	4530	6765.3652	3030	0
3_MACS_peak_27330_lociStitched	chr9	14313529	14323452	3	4640	5323.6895	3031	0
1_MACS_peak_6721_lociStitched	chr12	124613736	124618010	1	4275	9166.0204	3032	0
1_MACS_peak_7600_lociStitched	chr14	52116691	52121157	1	4467	7427.4046	3033	0
2_MACS_peak_23949_lociStitched	chr6	122020287	122025062	2	4731	3665.29	3034	0
1_MACS_peak_9949_lociStitched	chr16	49495487	49499530	1	4044	10796.4272	3035	0
2_MACS_peak_11958_lociStitched	chr17	80249828	80256872	2	4061	10685.748	3036	0
2_MACS_peak_17337_lociStitched	chr22	19158343	19167510	2	4329	8689.3993	3037	0
1_MACS_peak_19079_lociStitched	chr3	129221189	129225469	1	4281	9079.164	3038	0
2_MACS_peak_27665_lociStitched	chr9	74523363	74527499	2	4119	10282.5096	3039	0
3_MACS_peak_16793_lociStitched	chr20	52345594	52357822	3	4623	5451.2424	3040	0
1_MACS_peak_16763_lociStitched	chr20	49545604	49548901	1	3298	14469.5439	3041	0
1_MACS_peak_10188_lociStitched	chr16	70555654	70559413	1	3760	12386.6568	3042	0
2_MACS_peak_19177_lociStitched	chr3	138799569	138804299	2	4670	4681.754	3043	0
1_MACS_peak_11791_lociStitched	chr17	74946000	74950496	1	4497	7005.6672	3044	0
3_MACS_peak_19758_lociStitched	chr4	667360	675466	3	4683	4441.2774	3045	0
2_MACS_peak_8219_lociStitched	chr14	105391611	105400451	2	4358	8356.452	3046	0
2_MACS_peak_14818_lociStitched	chr2	85553220	85559109	2	4363	8298.1899	3047	0
2_MACS_peak_4014_lociStitched	chr10	135087772	135092964	2	4500	6897.0528	3048	0
1_MACS_peak_24098_lociStitched	chr6	137111064	137115446	1	4383	8075.5878	3049	0
2_MACS_peak_7199_lociStitched	chr13	99222820	99230437	2	4560	6154.536	3050	0
3_MACS_peak_1361_lociStitched	chr1	113242708	113250243	3	4698	3995.057	3051	0
2_MACS_peak_13958_lociStitched	chr19	59083589	59088018	2	4121	10152.1538	3052	0
2_MACS_peak_13304_lociStitched	chr19	34136803	34142021	2	4517	6667.0386	3053	0
2_MACS_peak_23437_lociStitched	chr6	45162756	45168067	2	4695	4020.427	3054	0
2_MACS_peak_1863_lociStitched	chr1	160982414	160991791	2	4136	10026.8261	3055	0
1_MACS_peak_22627_lociStitched	chr5	176870436	176874815	1	4380	8047.7262	3056	0
1_MACS_peak_8639_lociStitched	chr15	55568570	55573160	1	4591	5653.962	3057	0
1_MACS_peak_21326_lociStitched	chr5	14142278	14146182	1	3905	11480.8832	3058	0
1_MACS_peak_16775_lociStitched	chr20	50646337	50650516	1	4180	9663.9375	3059	0
1_MACS_peak_20467_lociStitched	chr4	90062030	90066425	1	4396	7851.6675	3060	0
1_MACS_peak_24982_lociStitched	chr7	66322638	66326732	1	4095	10268.1614	3061	0
2_MACS_peak_2105_lociStitched	chr1	183031644	183042043	2	4585	5683.0535	3062	0
1_MACS_peak_4923_lociStitched	chr11	82866735	82871106	1	4372	8052.6933	3063	0
2_MACS_peak_22364_lociStitched	chr5	148724378	148729010	2	4586	5650.1136	3064	0
1_MACS_peak_9087_lociStitched	chr15	85277221	85281305	1	4085	10312.5084	3065	0
2_MACS_peak_27398_lociStitched	chr9	22031733	22036509	2	4717	3311.2008	3066	0
1_MACS_peak_12631_lociStitched	chr19	1590400	1593746	1	3347	14148.2264	3067	0
1_MACS_peak_3161_lociStitched	chr10	32665265	32669491	1	4227	9263.392	3068	0
2_MACS_peak_16454_lociStitched	chr20	32527169	32536156	2	4592	5531.4985	3069	0
2_MACS_peak_17710_lociStitched	chr22	38609803	38616456	2	4628	4981.1011	3070	0
2_MACS_peak_25295_lociStitched	chr7	98922579	98929110	2	4477	6953.5557	3071	0
1_MACS_peak_3160_lociStitched	chr10	32633857	32636971	1	3115	15015.3966	3072	0
1_MACS_peak_9558_lociStitched	chr16	11587920	11592314	1	4395	7793.6378	3073	0
2_MACS_peak_22540_lociStitched	chr5	172191429	172199783	2	4433	7399.9732	3074	0
3_MACS_peak_3935_lociStitched	chr10	125603875	125609733	3	4694	3705.185	3075	0
2_MACS_peak_13638_lociStitched	chr19	47453512	47459734	2	4566	5803.8816	3076	0
2_MACS_peak_10727_lociStitched	chr17	17048634	17057857	2	4497	6652.5499	3077	0
1_MACS_peak_27036_lociStitched	chr8	130949276	130953233	1	3958	11061.0021	3078	0
2_MACS_peak_7712_lociStitched	chr14	64428913	64433554	2	4623	4871.6577	3079	0
2_MACS_peak_23140_lociStitched	chr6	31584439	31590345	2	4326	8298.5206	3080	0
1_MACS_peak_1822_lociStitched	chr1	157492140	157496154	1	4015	10627.065	3081	0
1_MACS_peak_1807_lociStitched	chr1	156827424	156831460	1	4037	10472.6128	3082	0
2_MACS_peak_16496_lociStitched	chr20	34355496	34361715	2	4592	5217.1191	3083	0
2_MACS_peak_10965_lociStitched	chr17	31154097	31163222	2	4573	5495.075	3084	0
2_MACS_peak_28652_lociStitched	chrX	13751496	13761662	2	4537	5981.6744	3085	0
1_MACS_peak_19365_lociStitched	chr3	160164525	160168807	1	4283	8606.82	3086	0
2_MACS_peak_21474_lociStitched	chr5	40486650	40492788	2	4647	4277.5722	3087	0
3_MACS_peak_8984_lociStitched	chr15	78348505	78359040	3	4672	3762.0485	3088	0
2_MACS_peak_12987_lociStitched	chr19	12843899	12849092	2	4217	9125.6589	3089	0
3_MACS_peak_26282_lociStitched	chr8	35754761	35765035	3	4659	3995.5586	3090	0
1_MACS_peak_19117_lociStitched	chr3	132135530	132139940	1	4411	7381.017	3091	0
3_MACS_peak_8987_lociStitched	chr15	78369100	78377137	3	4574	5418.5454	3092	0
1_MACS_peak_26789_lociStitched	chr8	101335203	101339633	1	4431	7159.323	3093	0
1_MACS_peak_16222_lociStitched	chr20	5170196	5174826	1	4631	4493.415	3094	0
1_MACS_peak_3212_lociStitched	chr10	43901175	43905374	1	4200	9231.9214	3095	0
1_MACS_peak_8789_lociStitched	chr15	68074014	68078239	1	4226	9019.1075	3096	0
1_MACS_peak_24671_lociStitched	chr7	28852296	28856647	1	4352	7917.0796	3097	0
1_MACS_peak_15918_lociStitched	chr2	220040387	220044220	1	3834	11622.8059	3098	0
3_MACS_peak_18112_lociStitched	chr3	13110776	13115488	3	4489	6452.6128	3099	0
2_MACS_peak_19623_lociStitched	chr3	189041557	189049880	2	4589	5098.6698	3100	0
1_MACS_peak_16362_lociStitched	chr20	30101741	30105623	1	3883	11332.3344	3101	0
2_MACS_peak_20492_lociStitched	chr4	99559673	99564707	2	4619	4577.4162	3102	0
3_MACS_peak_8008_lociStitched	chr14	91709212	91720297	3	4605	4804.239	3103	0
1_MACS_peak_6462_lociStitched	chr12	109082952	109087332	1	4381	7565.574	3104	0
1_MACS_peak_20294_lociStitched	chr4	76438106	76441759	1	3654	12539.6531	3105	0
3_MACS_peak_17370_lociStitched	chr22	20916992	20926598	3	4555	5515.7652	3106	0
1_MACS_peak_16500_lociStitched	chr20	34540023	34543653	1	3631	12648.372	3107	0
1_MACS_peak_2754_lociStitched	chr1	235665898	235669471	1	3574	12921.0399	3108	0
2_MACS_peak_29441_lociStitched	chrX	132671751	132677900	2	4507	6126.8636	3109	0
2_MACS_peak_19926_lociStitched	chr4	12634851	12639552	2	4556	5467.7331	3110	0
1_MACS_peak_4561_lociStitched	chr11	62621035	62625364	1	4330	8014.2777	3111	0
3_MACS_peak_12669_lociStitched	chr19	2266192	2271634	3	4133	9625.2654	3112	0
1_MACS_peak_7044_lociStitched	chr13	52897181	52901514	1	4334	7967.5204	3113	0
2_MACS_peak_6007_lociStitched	chr12	56359774	56369093	2	4290	8364.7344	3114	0
1_MACS_peak_4817_lociStitched	chr11	71497324	71501879	1	4556	5435.937	3115	0
3_MACS_peak_6481_lociStitched	chr12	110312671	110318867	3	4611	4567.0716	3116	0
3_MACS_peak_24175_lociStitched	chr6	143118392	143125054	3	4601	4637.4182	3117	0
2_MACS_peak_22247_lociStitched	chr5	138939923	138945711	2	4219	8891.5256	3118	0
2_MACS_peak_10610_lociStitched	chr17	7231816	7240933	2	4346	7758.567	3119	0
1_MACS_peak_16407_lociStitched	chr20	31288586	31292759	1	4174	9231.9279	3120	0
1_MACS_peak_1478_lociStitched	chr1	144688836	144693066	1	4231	8773.866	3121	0
2_MACS_peak_25322_lociStitched	chr7	99814939	99820418	2	4441	6740.2658	3122	0
2_MACS_peak_9147_lociStitched	chr15	90319373	90326159	2	3843	11406.5874	3123	0
1_MACS_peak_2853_lociStitched	chr10	975143	978881	1	3739	11982.159	3124	0
2_MACS_peak_5897_lociStitched	chr12	51441205	51446452	2	4137	9457.1928	3125	0
1_MACS_peak_22317_lociStitched	chr5	142607834	142612326	1	4493	6061.954	3126	0
2_MACS_peak_18423_lociStitched	chr3	47821533	47831143	2	4418	6928.81	3127	0
1_MACS_peak_1439_lociStitched	chr1	120610335	120613242	1	2908	15405.3558	3128	0
3_MACS_peak_22121_lociStitched	chr5	130498837	130507459	3	4341	7702.0326	3129	0
1_MACS_peak_20645_lociStitched	chr4	120985851	120989586	1	3736	11960.217	3130	0
