GENE_ID	locusLine	bin_1_20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43.bam
NM_003523	chr6(.):26179023-26189458	0.7463
NM_003539	chr6(.):26183937-26194304	0.8856
NM_003545	chr6(.):26199872-26210249	2.5643
NM_021063	chr6(.):26153348-26163871	2.2037
NM_005321	chr6(.):26151558-26162343	2.1284
NM_003512	chr6(.):26119372-26129918	3.0742
NM_005323	chr6(.):26102639-26113364	0.4342
NM_003522	chr6(.):26194786-26205216	4.2033
NM_003518	chr6(.):26211427-26221872	1.5962
NM_021052	chr6(.):26212147-26222711	1.5772
NM_003543	chr6(.):26280353-26290727	1.5973
NM_003532	chr6(.):26220382-26230844	0.9973
NM_003524	chr6(.):26246878-26257303	3.0994
NM_003534	chr6(.):26266145-26276612	3.7139
NM_003547	chr6(.):26241838-26252205	2.6998
NM_003540	chr6(.):26235653-26246021	0.1284
NM_021018	chr6(.):26245369-26255835	3.088
NM_005320	chr6(.):26229439-26240216	1.0327
NM_003525	chr6(.):26268203-26278640	3.736
NM_001145008	chr6(.):26397464-26420444	0.2441
NM_001197240	chr6(.):26378328-26400100	0.3948
NM_001197247	chr6(.):26360397-26383540	1.5336
NM_001197238	chr6(.):26378323-26400100	0.3948
NM_007047	chr6(.):26360397-26383548	1.5352
NM_001197237	chr6(.):26378438-26400100	0.3943
NM_001197248	chr6(.):26360469-26383540	1.5131
NM_001197246	chr6(.):26363405-26383540	0.6006
NM_021064	chr6(.):27095816-27106314	2.1956
NM_080593	chr6(.):27101071-27119637	1.9609
NM_080596	chr6(.):27109907-27120346	1.7798
NR_036096	chr6(.):27110404-27120467	1.8457
NM_021058	chr6(.):27095094-27105575	2.1892
NM_003495	chr6(.):27102087-27112457	1.1451
NM_021066	chr6(.):27777079-27787518	1.917
NM_003536	chr6(.):27772841-27783314	2.855
NM_003509	chr6(.):27770976-27781445	2.0538
NM_003519	chr6(.):27770256-27780709	2.012
NM_003521	chr6(.):27777821-27788267	1.7746
NM_003520	chr6(.):27801439-27811888	3.05
NM_003511	chr6(.):27828106-27838576	0.745
NM_003533	chr6(.):27834622-27845099	0.3481
NM_003510	chr6(.):27800657-27811117	3.0458
NM_003541	chr6(.):27793951-27804305	1.013
NM_005322	chr6(.):27829569-27840359	0.811
NM_021968	chr6(.):27786902-27797258	0.9776
NM_003546	chr6(.):27835925-27846289	0.1824
NM_003587	chr6(.):30615895-30645830	0.1478
NM_001031722	chr6(.):30589662-30619598	0.2982
NR_033823	chr6(.):30589612-30619598	0.2981
NM_001161376	chr6(.):30609815-30625987	0.4449
NM_002714	chr6(.):30563181-30590020	1.4577
NM_014046	chr6(.):30580485-30599174	2.0591
NM_133471	chr6(.):30639165-30660672	1.8208
NM_001134870	chr6(.):30639165-30660093	1.8702
NM_007243	chr6(.):30650825-30663769	2.0184
NR_030615	chr6(.):30547108-30557194	0.059
NM_178014	chr6(.):30683156-30698195	1.4133
NM_021246	chr6(.):31678132-31690581	0.0632
NM_138275	chr6(.):31686160-31697851	0.8382
NR_033488	chr6(.):31649725-31675850	0.3465
NM_013974	chr6(.):31689816-31703039	1.3428
NM_025262	chr6(.):31639460-31653150	0.1445
NM_001288	chr6(.):31693357-31709341	3.931
NM_001003693	chr6(.):31669683-31683372	0.5858
NM_021160	chr6(.):31649725-31676137	0.343
NR_024541	chr6(.):31674752-31686842	0.0513
NM_025261	chr6(.):31681424-31694510	0.0666
NM_001039651	chr6(.):31725772-31737624	0.0905
NM_025258	chr6(.):31728370-31750108	0.6562
NR_002742	chr6(.):31799852-31809916	1.4519
NM_000434	chr6(.):31821828-31835709	0.3784
NM_021177	chr6(.):31760173-31779743	0.9085
NR_002745	chr6(.):31798039-31808103	1.6387
NM_001178045	chr6(.):31825969-31850448	0.2377
NM_001040438	chr6(.):31797692-31812541	1.1847
NM_005345	chr6(.):31778290-31790719	1.2651
NM_005527	chr6(.):31772395-31787835	0.5017
NM_001178044	chr6(.):31825969-31851823	0.2303
NM_006295	chr6(.):31740296-31768712	1.4118
NM_005346	chr6(.):31790511-31803031	2.2664
NM_006120	chr6(.):32911390-32925899	0.6065
NM_002119	chr6(.):32966959-32982389	0.0527
NM_002118	chr6(.):32897405-32913847	0.6233
NM_005104	chr6(.):32931436-32954282	3.8935
NM_001113182	chr6(.):32933664-32954282	4.3114
NM_001199455	chr6(.):32934371-32954282	4.4604
NM_001199456	chr6(.):32935860-32954282	4.6961
NM_001164267	chr6(.):33241879-33262304	0.2687
NM_022551	chr6(.):33234851-33249281	0.8563
NM_172209	chr6(.):33262471-33287164	1.79
NM_004761	chr6(.):33254430-33272176	1.0189
NM_172208	chr6(.):33266409-33287164	2.0646
NM_003782	chr6(.):33239916-33251602	0.314
NR_024517	chr6(.):33281334-33295793	2.4906
NM_014260	chr6(.):33252377-33263711	0.3778
NM_005453	chr6(.):33277181-33290512	2.4063
NM_001145338	chr6(.):33277181-33290719	2.4414
NM_022553	chr6(.):33213048-33244662	0.5695
NM_001185181	chr6(.):33252411-33263709	0.379
NR_001444	chr6(.):33327513-33339139	0.0454
NM_000322	chr6(.):42659332-42695358	0.077
NM_003192	chr6(.):42707233-42718884	1.1018
NR_037141	chr6(.):42690313-42700932	0.1201
NM_015349	chr6(.):42783793-42841296	0.0675
NM_001078177	chr6(.):44186362-44206888	0.5125
NM_178148	chr6(.):44216837-44230283	0.7195
NM_001078174	chr6(.):44182241-44206888	0.4489
NM_020745	chr6(.):44261462-44286063	0.1078
NM_182539	chr6(.):44242896-44270458	0.0372
NM_001137560	chr6(.):44233479-44252182	0.0574
NM_001078175	chr6(.):44186295-44206888	0.5126
NM_004556	chr6(.):44220902-44238525	2.1012
NM_007355	chr6(.):44209848-44226614	1.1092
NM_014051	chr6(.):52530883-52556385	1.0141
NR_024403	chr6(.):52524198-52538951	2.9581
NM_001402	chr6(.):74220472-74235755	2.5689
NM_002043	chr6(.):89962238-90029967	0.3538
NM_021244	chr6(.):90069334-90126995	0.4667
NM_182907	chr6(.):106541814-106562811	4.9593
NM_001198	chr6(.):106529194-106562814	5.2705
NM_020399	chr6(.):117876432-117928705	0.2817
NM_001017373	chr6(.):130460460-130549099	0.0936
NM_152552	chr6(.):130499132-130541494	0.1488
NM_006290	chr6(.):138183580-138209449	2.687
NM_006079	chr6(.):139688396-139700785	2.8446
NM_001168389	chr6(.):139688396-139700350	2.9464
NM_001168388	chr6(.):139688396-139700499	2.911
NR_037463	chr6(.):157945163-157955232	0.0316
NM_145695	chr7(.):14210605-14886075	0.118
NM_004080	chr7(.):14179673-14886075	0.1147
NM_030796	chr7(.):55533305-55645200	2.6539
NM_012301	chr7(.):77641373-79087890	0.1368
NR_033766	chr7(.):113721364-114338827	0.1285
NM_001145354	chr7(.):130789854-131186398	0.2671
NM_001164458	chr7(.):149939300-150025758	0.2432
NM_001136020	chr7(.):8148403-8306780	0.5128
NM_022307	chr7(.):8147814-8306682	0.5113
NM_004968	chr7(.):8147814-8307185	0.5098
NM_182762	chr7(.):20169278-20262013	1.076
NM_002541	chr7(.):44641120-44753669	0.5378
NM_001003941	chr7(.):44641120-44721195	0.7303
NM_022748	chr7(.):47309751-47584199	0.3919
NM_006060	chr7(.):50339377-50477798	0.4215
NM_012395	chr7(.):90333711-90844904	0.3528
NM_017621	chr7(.):102091666-102110321	0.6532
NM_182931	chr7(.):104649636-104759532	0.8107
NM_001098627	chr7(.):128575771-128595088	3.2328
NM_001098630	chr7(.):128572993-128595088	2.9663
NM_032643	chr7(.):128573270-128595088	2.958
NM_003344	chr7(.):129467994-129597789	0.5916
NR_015431	chr7(.):130623918-130798562	0.4526
NR_024153	chr7(.):130623918-130796789	0.456
NM_014149	chr7(.):134863589-134901316	0.1626
NM_173680	chr7(.):150071405-150100719	2.9694
NR_029597	chr7(.):25984538-25994606	2.9583
NM_018224	chr7(.):43673858-43774083	0.5956
NM_019082	chr7(.):44600402-44619137	0.2545
NM_182547	chr7(.):44613761-44626827	1.0194
NM_001123065	chr7(.):47689841-47706246	0.0651
NM_032831	chr7(.):102068995-102102268	3.3086
NM_024653	chr7(.):102031803-102072129	2.2886
NM_006234	chr7(.):102108547-102124381	0.319
NM_152892	chr7(.):102100389-102118612	0.3914
NR_027374	chr7(.):104530074-104572092	0.2157
NR_024586	chr7(.):104645988-104659588	5.8503
NM_002649	chr7(.):106500923-106552592	0.9414
NM_001166346	chr7(.):114557208-114568720	2.3827
NM_199072	chr7(.):114557208-114664970	1.2413
NM_199349	chr7(.):128525000-128555773	0.0705
NM_018295	chr7(.):134827765-134855967	2.2432
NR_024185	chr7(.):134845531-134860532	3.1027
NM_013400	chr7(.):150060878-150076133	6.454
NM_014374	chr7(.):150063257-150076133	7.4705
NM_001142928	chr7(.):150015295-150040245	0.6064
NM_002889	chr7(.):150030406-150043763	0.0495
NM_138434	chr7(.):150021937-150034811	0.0759
NR_027237	chr7(.):150097839-150114558	3.8033
NM_175571	chr7(.):150142961-150181483	0.0781
NR_034033	chr7(.):150125741-150150228	2.131
NM_080838	chr8(.):134198311-134245053	0.744
NM_004103	chr8(.):27163998-27321903	1.075
NM_173176	chr8(.):27178053-27321903	1.1389
NM_173175	chr8(.):27178080-27321903	1.1392
NM_021623	chr8(.):38753752-38836430	1.5791
NM_018371	chr8(.):19256671-19545094	0.3314
NR_024040	chr8(.):19256671-19545261	0.3312
NM_006228	chr8(.):28169648-28205868	0.9904
NM_001010906	chr8(.):27874480-27946388	0.872
NM_024787	chr8(.):33400272-33429643	1.4317
NR_027638	chr8(.):38849504-38967779	0.1018
NM_005079	chr8(.):80942104-81088836	1.0751
NM_024094	chr8(.):120841180-120873170	0.1945
NM_022783	chr8(.):120880899-121068157	1.5218
NM_173685	chr8(.):126099082-126384367	0.2987
NM_003033	chr8(.):134462090-134589183	0.9738
NM_003970	chr8(.):1988157-2098380	1.4218
NM_171982	chr8(.):27137403-27173834	0.1921
NM_018091	chr8(.):27945583-28053669	0.1049
NM_018660	chr8(.):28198101-28248977	0.6503
NR_026765	chr8(.):29573775-29610625	0.6679
NM_025115	chr8(.):33351235-33375656	0.3862
NM_001102401	chr8(.):33351235-33375703	0.3855
NM_024025	chr8(.):33443853-33462439	0.0707
NM_001024381	chr8(.):38841326-38859041	0.3216
NM_153692	chr8(.):38826667-38851181	0.0551
NM_024410	chr8(.):103558847-103578245	0.0341
NM_003184	chr8(.):120738013-120850074	0.0902
NM_002839	chr9(.):8309245-10617723	0.0776
NM_053016	chr9(.):112537576-112718756	0.5917
NM_001037293	chr9(.):112398067-112718756	0.3532
NM_007203	chr9(.):112537576-112939791	0.6118
NM_001004065	chr9(.):112805877-112939791	0.7689
NM_005047	chr9(.):123573331-123610206	0.2931
NM_015033	chr9(.):132644465-132810473	0.39
NM_198679	chr9(.):134447156-134590229	0.4156
NM_005312	chr9(.):134447156-134617925	0.5414
NR_033912	chr9(.):93820575-93842414	0.0416
NM_005384	chr9(.):94166326-94191144	2.0237
NM_001083603	chr9(.):98200263-98284247	0.9212
NM_001083606	chr9(.):98200263-98274699	1.0272
NM_001083607	chr9(.):98200263-98274481	1.0301
NM_001083605	chr9(.):98200263-98275322	1.0199
NM_000264	chr9(.):98200263-98275831	1.0132
NM_001701	chr9(.):104117698-104152287	0.0557
NM_001127610	chr9(.):104117698-104150801	0.0499
NM_197977	chr9(.):104156162-104177942	0.2924
NM_000035	chr9(.):104177841-104203062	1.4747
NM_019051	chr9(.):104147248-104165919	0.3564
NM_001012993	chr9(.):112956845-112975413	0.0536
NM_001136562	chr9(.):112882780-112939791	1.3038
NM_000608	chr9(.):117087068-117100536	0.0807
NM_030767	chr9(.):117091432-117161685	1.2507
NM_000607	chr9(.):117080302-117093759	0.0677
NM_005658	chr9(.):123659670-123694173	0.9968
NM_015651	chr9(.):123612930-123644606	1.4432
NM_001190945	chr9(.):123659670-123696451	1.1572
NM_001190947	chr9(.):123659670-123681850	0.6662
NM_001009936	chr9(.):123626852-123644606	2.4745
NR_024408	chr9(.):123600319-123621651	0.4737
NM_005489	chr9(.):130495595-130538621	0.356
NM_001142532	chr9(.):130495595-130529697	0.2804
NM_001142533	chr9(.):130495595-130522583	0.3345
NM_001142531	chr9(.):130495595-130529719	0.2803
NM_001142534	chr9(.):130495595-130522561	0.3347
NM_170600	chr9(.):130495595-130546048	0.7591
NM_001085347	chr9(.):130488802-130502604	0.6037
NM_001018078	chr9(.):130560507-130581556	0.3819
NM_001261	chr9(.):130543304-130558052	0.6106
NM_004957	chr9(.):130560153-130581556	0.3781
NR_036055	chr9(.):130543196-130553286	0.8174
NR_024425	chr9(.):130885807-130897913	0.6621
NR_027812	chr9(.):130877971-130895712	0.5018
NM_001006641	chr9(.):130825478-130876524	1.2414
NM_197956	chr9(.):130818511-130834599	1.3849
NM_001006643	chr9(.):130855835-130876524	0.1029
NM_001006642	chr9(.):130849127-130876524	0.1058
NM_052901	chr9(.):130855816-130876524	0.1035
NM_025072	chr9(.):130877971-130895474	0.5064
NR_033374	chr9(.):130868449-130886013	0.0974
NM_016520	chr9(.):132584563-132602572	0.3321
NM_006676	chr9(.):132592695-132649107	0.4128
NM_001008563	chr9(.):132592756-132649107	0.4129
NM_032728	chr9(.):134160080-134189649	0.0579
NM_033387	chr9(.):134128464-134156906	2.1565
NM_178536	chr9(.):139841767-139854949	0.2788
NM_153200	chr9(.):139752232-139765738	0.1903
NM_000606	chr9(.):139834697-139846426	0.7372
NM_021138	chr9(.):139775964-139826067	1.4494
NM_018998	chr9(.):139829886-139844173	0.4213
NM_206920	chr9(.):139741818-139760251	0.4512
NM_014172	chr9(.):139738255-139750490	0.6326
NM_015691	chrX(.):9978794-10117518	0.6289
NM_001001671	chrX(.):19373175-19538379	0.4784
NM_001123384	chrX(.):39905498-40041582	0.5278
NM_144495	chrX(.):48750194-48765420	0.6456
NM_001167990	chrX(.):48750212-48765420	0.6464
NM_001032384	chrX(.):48750538-48765420	0.6603
NM_001167992	chrX(.):48750774-48765420	0.6707
NM_001104544	chrX(.):119387504-119450391	0.7979
NM_005334	chrX(.):153208007-153241819	0.8317
NM_001830	chrX(.):10119984-10210699	0.0258
NM_025159	chrX(.):30571940-30601033	1.2794
NM_000397	chrX(.):37634269-37677714	1.2669
NM_006520	chrX(.):37693088-37711889	0.098
NM_001167947	chrX(.):48745729-48760426	0.7735
NM_001042498	chrX(.):48755888-48774235	0.7413
NM_001136158	chrX(.):48774302-48819893	2.9605
NM_001136159	chrX(.):48774302-48820648	2.9129
NM_006875	chrX(.):48765458-48781413	2.6125
NM_004979	chrX(.):48813638-48833251	0.4166
NM_005660	chrX(.):48755458-48773917	0.7561
NM_001032289	chrX(.):48755889-48773933	0.7035
NM_003399	chrX(.):128867945-128908525	0.6196
NM_018990	chrX(.):128908891-128934176	1.3389
NM_006359	chrX(.):135062585-135134428	0.6271
NM_001177651	chrX(.):135062582-135134428	0.6271
NM_000054	chrX(.):153165528-153177620	0.0772
NM_000425	chrX(.):153121970-153146399	0.0181
NM_003491	chrX(.):153190376-153205468	2.4661
NM_001666	chrX(.):153167829-153196714	1.3277
NM_002910	chrX(.):153195721-153215232	0.1843
NR_027419	chrX(.):153162984-153177620	0.0658
NM_001025243	chrX(.):153270956-153290342	0.8548
NM_003492	chrX(.):153232990-153253646	1.8013
NR_031757	chrX(.):153280370-153290440	1.0861
NR_036175	chrX(.):153241548-153251627	0.9409
NR_036174	chrX(.):153241547-153251628	0.9413
NM_015892	chr10(.):125762181-125856930	1.8487
NM_014863	chr10(.):125774168-125856930	2.1067
NM_018363	chr10(.):90028620-90348082	0.2178
NM_001031709	chr10(.):90038858-90348082	0.1752
NM_001083591	chr10(.):11201992-11383672	1.9532
NM_001025077	chr10(.):11042258-11383672	1.0952
NM_006561	chr10(.):11054892-11383672	1.136
NM_024948	chr10(.):15815174-15907519	0.8453
NM_001002265	chr10(.):45947816-46095354	0.4471
NR_033842	chr10(.):45301471-45460137	0.3346
NM_032023	chr10(.):45450218-45495172	1.1075
NM_000698	chr10(.):45864628-45946563	1.8123
NM_001002266	chr10(.):45947816-46035819	0.6117
NM_032199	chr10(.):63656012-63861707	0.5567
NM_001198798	chr10(.):73851273-73980751	0.1396
NM_001198799	chr10(.):73851273-73981183	0.1393
NM_020338	chr10(.):80823791-81081285	0.3133
NM_007373	chr10(.):112674300-112778425	0.1774
NR_027653	chr10(.):3813187-3832473	2.11
NM_001123376	chr10(.):45401763-45435642	0.0645
NM_007021	chr10(.):45466708-45479330	0.7619
NM_001039380	chr10(.):45488145-45501470	0.6173
NM_006963	chr10(.):45491272-45505777	0.5418
NM_018055	chr10(.):72186691-72206465	0.0472
NM_014431	chr10(.):72233563-72333206	0.709
NM_005041	chr10(.):72352103-72367531	0.0485
NM_173473	chr10(.):73970805-74000618	0.381
NM_019058	chr10(.):74028676-74040797	0.4448
NM_020992	chr10(.):96992329-97055781	0.7475
NM_001114094	chr10(.):97946454-98036333	0.6588
NM_001017520	chr10(.):98059084-98103321	0.0502
NM_030912	chr10(.):104399251-104423076	1.8495
NR_024552	chr10(.):105201542-105217162	0.5655
NM_001129742	chr10(.):105227560-105243997	2.6543
NM_001001412	chr10(.):105208143-105223648	0.6376
NM_004210	chr10(.):105248734-105357309	0.1311
NM_005871	chr10(.):112047797-112069707	0.3218
NM_004419	chr10(.):112252624-112276302	2.1713
NM_145341	chr10(.):112626595-112664764	0.8495
NM_001195307	chr10(.):112653487-112684124	0.5036
NM_001195306	chr10(.):112653487-112683694	0.5097
NR_026932	chr10(.):112623647-112635662	6.518
NM_001111018	chr11(.):19367270-20148147	0.2733
NM_001098517	chr11(.):115039344-115380241	0.5141
NM_030962	chr11(.):9795213-10320754	0.0644
NM_175058	chr11(.):16804206-17040963	0.3453
NM_001143830	chr11(.):22683159-22839547	1.3908
NM_177553	chr11(.):22684653-22839547	1.3997
NM_005256	chr11(.):22691318-22839547	0.7543
NM_004811	chr11(.):58289343-58348390	1.3616
NM_001143995	chr11(.):58289343-58350639	1.3184
NM_001012662	chr11(.):62618483-62661355	0.6142
NM_001013251	chr11(.):62643343-62661355	0.9527
NM_001012661	chr11(.):62618517-62661353	0.6147
NR_037193	chr11(.):62644170-62661355	0.994
NM_001077241	chr11(.):65137662-65155142	1.3104
NR_002819	chr11(.):65260232-65278939	4.2755
NM_030930	chr11(.):67753574-67776593	1.3154
NM_014824	chr11(.):72542789-72858143	0.2886
NR_027479	chr11(.):78142015-78290909	0.4559
NM_080491	chr11(.):77921335-78133868	0.1003
NM_014488	chr11(.):82687477-82787884	1.1015
NM_024556	chr11(.):126076618-126137879	0.0985
NM_002017	chr11(.):128558812-128688162	1.3939
NM_001167681	chr11(.):128557388-128688162	1.3794
NM_012239	chr11(.):210029-241362	0.2622
NM_002817	chr11(.):231807-257984	0.3093
NM_138329	chr11(.):273569-290304	0.0777
NM_006435	chr11(.):303106-314410	0.0856
NM_025092	chr11(.):284137-300688	0.0801
NM_003641	chr11(.):308990-320272	0.0951
NM_001025295	chr11(.):293202-304526	0.0499
NM_001124	chr11(.):10321641-10333923	8.0285
NM_022725	chr11(.):22639078-22652387	0.7921
NM_000610	chr11(.):35155416-35258949	0.9183
NM_000614	chr11(.):58385145-58398205	0.2649
NR_024091	chr11(.):58341586-58398205	1.2823
NM_053023	chr11(.):58341586-58394023	1.3673
NR_002565	chr11(.):62618036-62628103	0.7441
NM_199337	chr11(.):62549873-62562872	1.0605
NM_003164	chr11(.):62569368-62604560	0.5468
NM_018093	chr11(.):62595382-62612628	2.1816
NR_003098	chr11(.):62614459-62628360	0.5878
NR_002561	chr11(.):62616134-62626204	0.782
NR_002560	chr11(.):62615797-62625865	0.7791
NR_002559	chr11(.):62616375-62626440	0.7828
NR_000008	chr11(.):62615381-62625507	0.7656
NR_002564	chr11(.):62617763-62627838	0.7493
NR_002563	chr11(.):62617483-62627555	0.7559
NR_002562	chr11(.):62617092-62627167	0.7613
NM_001081491	chr11(.):62554597-62577964	0.9267
NM_001080501	chr11(.):62552786-62564486	1.1694
NR_028272	chr11(.):65185268-65199003	12.7316
NR_030343	chr11(.):65206928-65217028	0.6024
NM_031904	chr11(.):65149040-65185995	1.7268
NM_021070	chr11(.):65301029-65330699	0.405
NM_001048218	chr11(.):65287547-65311182	0.333
NM_001161473	chr11(.):67771047-67801743	1.119
NM_006053	chr11(.):67805446-67823366	0.8297
NM_006019	chr11(.):67801482-67823366	0.701
NM_002496	chr11(.):67793083-67809114	1.2284
NM_000694	chr11(.):67772789-67801743	1.0991
NR_033347	chr11(.):82747505-82757640	0.0768
NM_006235	chr11(.):111217980-111255157	1.8015
NR_027288	chr11(.):122883273-122895319	0.0788
NM_006597	chr11(.):122923199-122937844	3.0191
NM_032795	chr11(.):126066988-126086587	0.6027
NR_024233	chr11(.):129867518-129880381	2.8651
NM_199437	chr11(.):129764600-129877730	0.3815
NM_014325	chr12(.):109033886-109130295	1.1493
NM_152641	chr12(.):46118619-46306819	0.2675
NM_002392	chr12(.):69196970-69244212	0.9801
NM_020375	chr12(.):4425358-4474190	0.1141
NM_007273	chr12(.):7069516-7084891	0.8287
NR_015382	chr12(.):6543166-6565683	1.4739
NM_001144831	chr12(.):7069514-7084916	0.8311
NR_036693	chr12(.):9817307-9857151	0.0859
NM_001197317	chr12(.):9817330-9857151	0.0859
NM_001004419	chr12(.):9817308-9857151	0.0859
NM_001987	chr12(.):11797787-12053325	0.4425
NM_031289	chr12(.):13232041-13253709	1.286
NM_006143	chr12(.):12808994-12854121	0.5287
NM_001080555	chr12(.):13232041-13261619	1.5617
NM_152321	chr12(.):15061975-15096463	0.0665
NM_139241	chr12(.):32650040-32803984	0.469
NM_005164	chr12(.):39940021-40018843	0.5666
NM_001031748	chr12(.):40014971-40120720	0.1121
NM_001077484	chr12(.):46571840-46668208	0.5798
NM_001033873	chr12(.):51634132-51668994	0.0569
NM_001031628	chr12(.):51634132-51669202	0.0568
NM_001128914	chr12(.):53840885-53879946	1.5323
NM_000966	chr12(.):53599352-53631036	1.9554
NM_001042728	chr12(.):53599352-53619150	2.8759
NM_013449	chr12(.):56984379-57035163	0.5857
NM_018279	chr12(.):72074877-72102839	1.3285
NM_001731	chr12(.):92529053-92544673	1.97
NM_005761	chr12(.):94537498-94704225	1.1592
NM_020244	chr12(.):102086416-102127846	0.1959
NM_003299	chr12(.):104319188-104346703	1.6386
NM_014706	chr12(.):108910990-108960165	0.7603
NM_003959	chr12(.):123315038-123352507	0.0717
NM_001082959	chr12(.):125257173-125353519	0.0475
NR_028415	chr12(.):1604656-1618590	0.0283
NM_001759	chr12(.):4377901-4419522	1.0105
NM_014231	chr12(.):6566403-6584843	1.7046
NM_001242	chr12(.):6549050-6565884	1.9573
NM_014865	chr12(.):6598297-6646132	0.7234
NM_016497	chr12(.):6596315-6607471	0.8564
NR_004387	chr12(.):6614387-6624717	0.0928
NM_018009	chr12(.):6556176-6576488	2.719
NM_001975	chr12(.):7018613-7037859	1.1251
NM_002831	chr12(.):7055433-7075479	3.0303
NR_029779	chr12(.):7067861-7077929	1.9501
NM_080548	chr12(.):7050739-7075479	3.1067
NM_001007026	chr12(.):7028625-7056484	1.5499
NM_006992	chr12(.):7008896-7028406	0.4549
NM_001940	chr12(.):7032479-7056484	1.3772
NR_003010	chr12(.):7071499-7081769	0.7489
NM_138425	chr12(.):7048202-7060165	2.1175
NR_029682	chr12(.):7068259-7078354	1.4087
NM_005768	chr12(.):7080346-7130842	0.1485
NM_006331	chr12(.):7074943-7090165	0.5436
NM_002258	chr12(.):9742869-9765497	0.0483
NR_002814	chr12(.):9795642-9816008	2.4966
NM_004064	chr12(.):12865301-12880305	12.5473
NR_030344	chr12(.):12912582-12922677	0.0378
NM_001130415	chr12(.):12873850-12949399	1.0995
NM_020853	chr12(.):13192314-13241383	0.2007
NM_006205	chr12(.):15120955-15139799	0.0832
NM_001175	chr12(.):15089949-15119562	2.0869
NM_030762	chr12(.):26267958-26283003	3.2844
NM_005086	chr12(.):26343505-26392708	0.0496
NM_001135823	chr12(.):26343268-26392708	0.0496
NR_028408	chr12(.):46114502-46126704	2.7533
NM_018976	chr12(.):46746970-46771645	0.8331
NM_001098532	chr12(.):48123452-48157181	0.309
NM_017842	chr12(.):48161966-48181536	0.2562
NM_006105	chr12(.):48123452-48157244	0.3084
NM_001098531	chr12(.):48123452-48157889	0.303
NM_001098416	chr12(.):48171506-48218763	2.4567
NM_014033	chr12(.):51313533-51331300	3.3412
NM_001109619	chr12(.):51342781-51369289	0.0523
NM_001971	chr12(.):51717226-51745463	0.9097
NM_016293	chr12(.):51669821-51722938	0.7822
NM_001004304	chr12(.):53569534-53589654	1.1374
NM_000889	chr12(.):53580106-53606000	6.1341
NM_015989	chr12(.):53546446-53579430	0.4697
NM_001170790	chr12(.):53640369-53653190	0.3435
NM_032889	chr12(.):53640875-53653190	0.3567
NM_001164691	chr12(.):53812638-53830318	0.0657
NM_001005354	chr12(.):53830432-53845427	0.4414
NM_134324	chr12(.):53890376-53905215	1.1599
NM_006301	chr12(.):53869275-53898444	0.955
NM_134323	chr12(.):53889704-53905215	1.1116
NM_003717	chr12(.):53895473-53906422	0.2423
NM_001127460	chr12(.):56705006-56732533	1.1319
NM_014255	chr12(.):56699212-56715128	0.6465
NM_005419	chr12(.):56730381-56759037	1.216
NM_014871	chr12(.):56705006-56732837	1.2277
NM_004077	chr12(.):56660482-56699175	0.3118
NM_016584	chr12(.):56727662-56739194	2.5451
NM_001638	chr12(.):56749354-56761583	1.0905
NR_003046	chr12(.):57032463-57042538	1.0879
NM_001686	chr12(.):57026958-57044852	1.5547
NM_005594	chr12(.):57101210-57124066	1.0621
NR_002737	chr12(.):57033810-57043885	1.0752
NM_001113203	chr12(.):57101210-57124326	1.0505
NM_006601	chr12(.):57052124-57087078	1.4118
NM_175895	chr12(.):62990530-63002214	3.0838
NR_029661	chr12(.):62992465-63002549	3.5624
NM_017440	chr12(.):68683345-68731161	0.0929
NM_031435	chr12(.):72052676-72079428	0.7261
NM_144982	chr12(.):71998378-72062749	0.3494
NM_203394	chr12(.):77410025-77464360	0.8454
NM_001946	chr12(.):89736836-89751296	5.9671
NM_001025233	chr12(.):92812734-92829730	0.3686
NR_027933	chr12(.):92810306-92829778	0.3286
NM_001025232	chr12(.):92808869-92826924	0.2809
NM_153694	chr12(.):102117425-102138250	1.4866
NM_024312	chr12(.):102134274-102229645	0.454
NM_001111283	chr12(.):102784644-102879378	0.9875
NM_001111284	chr12(.):102784644-102877429	0.771
NM_001111285	chr12(.):102806453-102879378	1.2673
NR_027249	chr12(.):104232526-104328989	0.5736
NR_037425	chr12(.):104319202-104329333	4.2144
NM_003211	chr12(.):104354592-104387656	0.2544
NM_001135570	chr12(.):104338980-104355993	0.4578
NM_007076	chr12(.):108904050-108918380	0.1993
NM_213595	chr12(.):108951293-108968160	3.9244
NM_181724	chr12(.):108978621-108996894	0.0487
NM_003006	chr12(.):109010679-109032670	8.7573
NM_019034	chr12(.):122210659-122236594	0.0918
NR_002809	chr12(.):122228172-122246390	2.4163
NM_015048	chr12(.):122237637-122275562	1.1477
NM_024667	chr12(.):123344874-123385712	1.6423
NM_021009	chr12(.):125391191-125404587	3.6776
NM_015057	chr13(.):77613791-77906177	0.2496
NM_032436	chr13(.):115074964-115097803	0.6172
NM_000820	chr13(.):114518521-114572046	2.3392
NM_007368	chr13(.):114742193-114903095	1.3257
NM_152719	chr13(.):46271445-46293693	2.3437
NM_001143945	chr13(.):114518521-114544017	0.2012
NM_001143946	chr13(.):114518521-114541714	0.1963
NR_024609	chr13(.):114581609-114631485	0.5969
NM_023011	chr13(.):115042077-115076283	1.3189
NM_003903	chr13(.):114995361-115043150	0.9799
NM_001012706	chr14(.):50443429-50479238	1.9311
