DMSO_0	KB528_3	LOG2_FOLD_CHANGE	P_VALUE
XRCC6BP1	6.25228038183425	11.8940020093062	0.927779842375109	0.00922004633082078
SLC16A7	2.68112967479806	1.00537148727266	-1.41511231867669	0.0363188291616833
USP15	60.2327532542087	54.0788505062262	-0.155483720191573	0.258904304573575
MON2	12.1357164854826	42.4031972251629	1.80491376205493	0.013618629442236
C12orf61	2.43899310746527	1.01467877449035	-1.26526260769687	0.00263044143441426
MIRLET7I	8.95550314457187	12.9445357330635	0.531496828524332	0.227021192753049
DPY19L2	0.857625976538113	0.521585630912552	-0.717444478569131	0.251482671893235
TMEM5	4.9132542695973	10.2758383057755	1.06450528602145	0.000264528961446331
C12orf66	2.34510017462257	3.02647766780916	0.367990154497714	0.502503478666601
XPOT	27.6713096098376	61.1169796842297	1.14318232466035	0.000453001636031117
TBK1	22.6436489513009	32.0221590028719	0.499964118161614	0.0651819576645128
RASSF3	65.1240853743575	25.5948026203797	-1.34734032508438	0.0001588837904288
GNS	29.3670148174323	35.853417098687	0.287914003191168	0.301767539033637
TBC1D30	0.582949890225986	0.205551250883818	-1.50387372471002	0.0209291575184592
LEMD3	31.5496825231205	38.9574992077578	0.304275581923624	0.208595394372243
LLPH	40.7174023213076	55.9402435296538	0.45824101079026	0.00288154663155679
TMBIM4	25.6741393312893	45.6575868680319	0.830538696889074	0.00648854473948536
IRAK3	17.2076513582686	5.65096623737478	-1.60648072522572	0.105310037396521
HELB	9.56821499684791	4.53511049909186	-1.07711210431115	0.00637372098787047
CAND1	37.1851249171491	51.8350974945349	0.479203657549222	0.146108570159624
DYRK2	12.8813166464427	5.47570295426766	-1.23416397355745	0.0308981476038795
IFNG-AS1	1.39235043679366	0.22911849594928	-2.60335653250349	0.113427933019617
IFNG	81.182237984563	10.9372466201551	-2.89191451710116	0.0177898113359793
MDM1	7.95026313759382	20.4535979027267	1.36328012706795	0.00149109075519877
LOC100507195	20.6915166466457	3.68574961413887	-2.4890094236343	0.125265533933663
RAP1B	193.802730608179	105.841453385901	-0.872684120372027	0.0106675049474735
LOC100507250	0.380379373551644	0.565833766512035	0.572939256352025	0.0283504334963332
NUP107	20.0801337202119	40.7345735638263	1.02048492849254	0.000823828947656823
SLC35E3	2.94059980638697	3.9148486453939	0.412846073995182	0.199199688328292
MDM2	19.4842072966144	24.4462479569893	0.327307817882051	0.0131874230550194
CPM	1.87954368680833	2.02995198050946	0.111063151396556	0.731979524780932
CPSF6	34.6339228914962	29.9350544902135	-0.21034991063217	0.396747327555091
LYZ	2263.0036424733	826.441940823458	-1.4532535307143	0.0384071652667438
YEATS4	17.2609370763303	21.8770146602369	0.341905092352148	0.383230017808631
FRS2	4.25045766647167	7.43635744841205	0.806977927646311	0.0445496030812204
CCT2	116.837427476417	119.821454829982	0.0363837570122722	0.85727920033741
RAB3IP	2.42811324024889	8.09531803079534	1.73725205269721	0.00016101615255951
LOC101928062	16.612413992355	10.2931665561571	-0.690574853731754	0.0425150563128169
CNOT2	71.4313307348743	92.9361687052794	0.379683172587424	0.0775064902443502
KCNMB4	0.601174162021702	1.92076394716971	1.67582531964519	0.0215391097538859
ZFC3H1	31.1880667304966	30.4791041195473	-0.0331736285275103	0.820842277947456
THAP2	13.0121814937112	5.59312603743876	-1.21813610432866	0.000116491280498533
TMEM19	4.96970937197074	7.53401225577345	0.60025689454144	0.204560875199024
RAB21	76.5601797274988	78.9033130210176	0.0434916613136536	0.723208042725457
TBC1D15	37.9333403302718	29.3040188011351	-0.372367886144291	0.150294140053417
ATXN7L3B	47.3235091868559	63.9703308613401	0.434845887041269	0.336703937259754
CAPS2	0.406420025084916	0.119642738582686	-1.76423864942052	0.0166155780623807
GLIPR1	81.8029045950546	16.6562547468158	-2.29608803116888	0.00493328627337043
KRR1	42.3930547290322	56.9690750890153	0.426351056940649	0.124415530919813
PHLDA1	55.0787618221212	11.5771674175827	-2.25021381516402	0.00296426528342663
NAP1L1	298.46537982704	284.900009110181	-0.0671079295298688	0.731157569749613
BBS10	1.30836188853441	6.44595838333424	2.30063323336987	0.101130200575738
OSBPL8	34.6960190776979	34.1849242835817	-0.0214099116905852	0.946685928913127
ZDHHC17	21.3915353691698	51.3962761215604	1.26462379872693	0.000508170499598078
PAWR	2.41894000223916	2.17137106856442	-0.155768694978695	0.438309933457778
PPP1R12A	37.1171362355939	73.6945945539226	0.989473398602557	0.0137104391816102
LIN7A	2.32979795515633	1.38641878376279	-0.748841740880255	0.298036887585312
CCDC59	103.985535550877	94.1602643728037	-0.143192586459449	0.495803439864554
METTL25	3.96838424491929	5.06281727558171	0.351388692572421	0.191682128153529
TMTC2	3.94090412461672	2.13438373893317	-0.884707071300672	0.121236996199307
C12orf29	13.2191228306564	21.9609991170222	0.73231724292153	0.0666066188602468
CEP290	6.83587395882537	20.3212242241127	1.57178961622023	0.00130344568358847
TMTC3	3.16022690913976	10.052753267427	1.66949062866875	0.00575997271762078
DUSP6	114.617177422594	23.3179092879478	-2.29731292814844	0.081171575660566
POC1B	6.4700495804262	8.22550330792433	0.346327190465576	0.203754896828347
ATP2B1	152.010748826724	57.6339591760121	-1.39918230717688	0.0364048511415447
LINC00936	26.756061128886	4.84272022428893	-2.46597618400696	0.0548447583350569
C12orf79	5.5499710948729	3.61401185742362	-0.618879018065287	0.113695082769851
BTG1	974.726940457434	278.9352459136	-1.80506787650716	0.00212921526975742
PLEKHG7	0.34163587986108	0.10345911893475	-1.72339868946102	0.170930839235366
EEA1	3.51389010863658	8.25631411148418	1.23242878509762	0.00862025855552296
NUDT4	1.9638448471095	1.06476344332778	-0.883148009564422	0.0252659725791589
UBE2N	73.3925351155732	78.1825236942636	0.0912128234121466	0.218552648046361
MRPL42	10.2807592476371	19.6224182797329	0.932556037800847	0.00383743826324784
SOCS2-AS1	2.0174792028255	0.903651374905334	-1.15871560246521	0.0221694505491502
SOCS2	4.98542148165894	5.07509275119993	0.0257187095871416	0.909914271497627
CRADD	15.1199093827156	7.45194420424949	-1.02076071577809	0.0200550704409729
PLXNC1	8.64810992122913	5.04574606954403	-0.777317256895099	0.0360530362571771
CEP83	6.25664499669967	16.8636703932624	1.43045742168557	0.000251560238499766
TMCC3	7.0066605003172	1.37652811989355	-2.34769291200026	0.0228157738537424
NDUFA12	87.3942677238553	86.6687125729699	-0.0120273808807816	0.970347561695516
NR2C1	18.3935816351663	38.2796618446758	1.05737565380288	0.00679508885357609
FGD6	2.38539902797449	4.2308388774129	0.826713125246583	0.0829644897426792
VEZT	17.1074361058696	43.3840111945502	1.34253988863414	0.0017890853250654
MIR331	1.6322795265235	5.37569937568108	1.71956432198104	0.0305345988059406
MIR3685	2.51956578966747	17.9558791836737	2.83320926135144	0.143188083250296
METAP2	57.6009012206713	91.1104048601177	0.661524435855988	0.000793481170284554
USP44	1.05140757180501	3.90807032048638	1.89413439714676	0.0477452578543887
NTN4	0.779336761226006	0.668851804646095	-0.220560276756242	0.723074151076432
SNRPF	60.8118330577511	100.552293954718	0.725522012404356	0.00351318797261443
AMDHD1	1.1851009085209	3.88747865172245	1.71382484623352	0.017662133999915
HAL	2.50124054546662	1.22723070224689	-1.02723732781254	0.0112518789684884
LTA4H	102.161008875669	100.948331238832	-0.0172276154422986	0.94354705273914
ELK3	11.599460081364	3.45763831822658	-1.74619878322684	0.0117153160345033
CDK17	67.5992668697896	26.2841604640649	-1.36281394534311	0.0149899571691185
NEDD1	14.8281738415998	23.6794287485611	0.675293343124211	0.0191686641005804
LOC643770	0.500184428112973	0.407926262169404	-0.294151753425749	0.600567922583996
TMPO-AS1	1.25085063264066	1.97003251644049	0.655309918546666	0.111681824569004
TMPO	16.2291955645364	31.8459030590912	0.972516291933248	0.0868345650825115
SLC25A3	520.361604016732	386.83493948542	-0.427796406692287	0.0711918658633287
SNORA53	6.60057765577437	4.80687744522657	-0.457492267408148	0.0597470430892722
IKBIP	3.23156158420994	5.60184119440182	0.793669599818011	0.0189856046989793
APAF1	6.64595929253217	16.2259741948463	1.28775573765821	0.0040146598429084
UHRF1BP1L	12.0336219954273	14.0780329763765	0.22637482639501	0.381440878537697
GOLGA2P5	13.6777959495836	17.2755596776209	0.336896678492506	0.121180644538026
ACTR6	13.598196399788	40.2926121343171	1.56710002521499	0.00732167961152923
SCYL2	34.0130810732794	66.3849281739762	0.964766035364003	0.000190892810289379
GAS2L3	1.83869816051323	1.36650623001211	-0.428192630073842	0.432036326049327
UTP20	4.84454214675407	10.5534619406138	1.1232841065174	0.0253888860793138
ARL1	8.8833961576087	29.1280059845717	1.71322370712333	0.0110051305752102
CHPT1	29.9439453625218	21.1432177962799	-0.502069363058737	0.306387679608663
SYCP3	0.851175535272788	2.1054320745547	1.30658774183329	0.00662205062505894
GNPTAB	29.1181530357107	35.3016674648593	0.277817482121775	0.228397095709966
DRAM1	6.9216621114145	8.24631609591661	0.252631246875245	0.269100926085624
CCDC53	24.3889303340992	40.7720698357534	0.741354713727737	0.014029407480528
NUP37	8.34234089450483	22.3877952800768	1.4241882888825	0.0380827419953735
PARPBP	1.08788208987818	3.45251084524561	1.66612374784442	0.00592294605728788
C12orf42	2.10055904251005	0.700229481381381	-1.58487362850097	0.00483539814496144
NT5DC3	5.48169804306934	9.57623540034574	0.804835756514818	0.0206657886455091
HSP90B1	407.246623520684	554.119716300124	0.44429496349608	0.047782812998614
C12orf73	1.85311386489419	7.23368413965637	1.96477907305674	0.051941670980395
TDG	29.5542285538761	61.3577243965099	1.0538804151094	0.0253741064064593
HCFC2	4.661579679189	11.859287464321	1.34712649984653	0.023128973598318
NFYB	6.93845981579886	25.2062507393514	1.86109418579733	0.0120818912514415
TXNRD1	22.4194764730272	66.223379896235	1.56258805507279	0.003668703210288
EID3	14.9839502970202	19.4056576527644	0.373059307352105	0.0710155252732827
CHST11	20.1056741062248	6.43226090179478	-1.64420487724554	0.0210278547231546
SLC41A2	0.358738070163378	2.23430315692003	2.63882218740419	0.0104941372242089
C12orf45	18.5855643486182	27.0213775048544	0.539918726589355	0.0282527252612693
KIAA1033	25.0069974130927	43.1266271663156	0.786247046931789	0.000170444077194896
APPL2	19.4338046816143	43.7150166262863	1.16956057339631	0.00650230543886523
C12orf75	33.9745230494715	9.42378759671813	-1.85007437023274	0.0478294103157765
CKAP4	42.0483433049608	15.0088281580023	-1.48623761947392	0.0355350597072503
TCP11L2	31.9020054222535	9.99985023212013	-1.67366872456311	0.0686139481278765
POLR3B	2.65806751458745	8.9431493681999	1.75040522274293	0.017022999514572
RIC8B	3.02135513874072	8.17554970269653	1.43611996439176	0.0232888258577216
TMEM263	25.9493758833961	23.4065092999925	-0.148790044287154	0.578624463868808
MTERFD3	9.14867384000171	22.6058262041359	1.30506011104668	0.0160927366066305
CRY1	56.5222411547585	37.0265866286416	-0.610257113030323	0.0137153569210685
BTBD11	7.1074546068299	20.2378344430548	1.50965003718924	0.182337325983565
PWP1	44.0163382280589	87.9800449332064	0.99913720737044	0.000842254098751604
PRDM4	38.406700179722	51.2817709804273	0.417088069322034	0.0127400177715541
CMKLR1	3.3721682385829	0.354394726213593	-3.25024747434204	0.047308497592496
FICD	3.84870175868181	10.5548449045606	1.45546159540878	0.00264435125158034
SART3	38.6917275472218	77.376649443072	0.999873113558312	0.00865900423649765
ISCU	255.520842811989	397.472649551977	0.637414614211572	0.0291306641200878
SELPLG	149.386082799116	21.6427209483121	-2.78709195612237	0.00823249902247563
CORO1C	38.617577355301	31.6005307091949	-0.289308873060472	0.350338106412221
SSH1	27.3619984850064	13.7084939721229	-0.997103522647455	0.0126736142452762
USP30-AS1	9.88946335925352	16.9313470995951	0.775732620187088	0.0320669746282263
USP30	5.69513184114932	9.36910115649856	0.718181406264233	0.0795160695328814
ALKBH2	12.6000180015627	19.5057257645771	0.630471883932257	0.0113552261059251
UNG	6.53908668625865	26.3663604007451	2.01153738224207	0.0307620121655352
ACACB	5.01861093246666	9.25452673271642	0.882871108414369	0.0910048283539216
KCTD10	23.3629382343557	38.3276967737146	0.714165579043964	3.41546799226925e-05
UBE3B	12.8835573211212	35.7534020961929	1.47254953161121	0.0019354622548218
MMAB	4.45701442905907	11.0236621321964	1.30645403957725	0.00867773691413083
MVK	22.0248256752587	32.5830167577367	0.564989584211417	0.0249532525528068
FAM222A	27.45262623319	12.9696057673808	-1.08180954292756	0.00644636316560847
GLTP	53.9971398285535	69.7984817357428	0.370312663847033	0.0210435356921193
TCHP	9.17034405981607	26.7219876352919	1.54297955430946	0.000647310063506013
GIT2	21.6686422779066	31.8878877979001	0.557399779644753	0.00705771890048989
ANKRD13A	53.4535661003819	98.9362160027726	0.888212522940002	0.000428966288982886
C12orf76	6.55896805568695	23.0203642659381	1.81136990854735	0.00152672651588007
IFT81	0.391149066805648	2.84445319968376	2.86236091616297	0.0248678917889552
ATP2A2	57.4179598224945	61.2817766334132	0.0939560538058415	0.32743285646428
ANAPC7	12.8408943117134	69.0896581360194	2.42772408992757	0.0201256560747223
ARPC3	439.846957058405	564.340829245185	0.359565099015536	0.0202873259114391
GPN3	9.23148643484885	29.4325636655995	1.67277833940799	0.00835491288527824
FAM216A	2.76640258528231	7.11669655183732	1.36319660000619	0.00230544791759329
VPS29	79.5545527170291	114.053325005939	0.519692106247348	0.00142280968078433
RAD9B	0.519305413001339	0.994821110970752	0.937853859630238	0.130218448617219
PPTC7	22.1020226078946	19.1085407226048	-0.209960793000563	0.619932807173652
TCTN1	3.06436920482774	3.95642052233027	0.368605648092843	0.0416173012806377
HVCN1	27.0993805054374	7.64607326922506	-1.82546894168842	0.00126047409315064
PPP1CC	101.484612751974	121.568768852204	0.260511646046793	0.36338282851061
FAM109A	3.90712654497899	9.7586709585078	1.32057669669079	0.00615681094846818
SH2B3	86.1251129669811	17.3763895494458	-2.30930561873023	0.00734926210821723
ATXN2	7.5171580293663	28.0757923897794	1.90106750241998	0.00123364931101006
BRAP	18.3911959754798	37.2200269479868	1.01706379898966	4.10379262003796e-05
ACAD10	9.93388389715396	17.4761934114334	0.814961187083249	0.00433726428162967
ALDH2	60.7417288142434	29.83162246508	-1.02584552640307	0.0748125803838233
MAPKAPK5-AS1	22.1864576241242	36.0423842610315	0.700015111243137	0.000912104239309709
MAPKAPK5	32.1104552210973	45.6269562858368	0.506843298807613	0.0977516264951495
ADAM1A	2.39441759052284	15.4711284014575	2.69183173713917	0.0322693923855219
TMEM116	11.3381291159977	5.10459879051902	-1.15131312521326	0.127035666497388
ERP29	270.201094253301	279.45723641335	0.0485940161281825	0.610697949085964
NAA25	11.2628590227827	21.4040749897367	0.926312393451198	0.00111078729637854
TRAFD1	28.5152129011055	60.5467926724305	1.08631873424137	0.00318245348428529
HECTD4	12.8124655695996	26.6044326107312	1.05411850795022	0.0192081759941726
RPL6	2366.07772887613	2450.43946765282	0.0505430398446464	0.336391149601168
PTPN11	16.1855604685781	26.9938685246128	0.737924422418718	0.158467350332931
OAS1	11.9074672952454	12.8866803934623	0.114014087339856	0.842710784164215
OAS3	8.38199757819146	9.01467030177035	0.104980623554678	0.803476345199974
OAS2	12.331667554144	19.1691573628744	0.636419018579518	0.413293584881973
DTX1	9.78781233398564	4.968100916083	-0.978291961214088	0.00810448855873098
RASAL1	0.421598859772708	0.51637620768937	0.292551564062341	0.469576985898784
CCDC42B	1.50322410556069	0.59907785605881	-1.32724469425916	0.107428723678868
DDX54	52.1234895572938	92.3963789341025	0.825902640203186	0.00384317261863582
MIR7106	6.17622889630249	13.7004819334178	1.14942851665739	0.129764770089896
RITA1	8.53842670964829	27.1179562288569	1.66720628397241	0.00433325389491512
IQCD	0.439317399107774	0.765029320987199	0.800251404178487	0.0645588172451638
TPCN1	25.4894729299263	27.6738045555143	0.118619455565724	0.361985476683419
SLC8B1	50.0739911233442	114.591008148933	1.19436048715211	0.0201557993318072
PLBD2	11.9707404420364	13.387994167802	0.16142743569219	0.382404853669723
SDS	15.415037455474	1.18058313293344	-3.70676685462938	0.106722010575018
SDSL	3.7480558306502	2.8684491831902	-0.385871483641813	0.660945598625882
RBM19	17.7098882831709	26.0236575745108	0.555268632925622	0.0475519828204847
MED13L	33.3975342934961	24.3558687760557	-0.455472148741626	0.00691303437916258
LINC00173	5.60560966493689	0.629134010677973	-3.15543202800818	0.0353099054921494
MAP1LC3B2	2.47325244655721	2.25917246727614	-0.130615092522749	0.804795843718634
C12orf49	17.3697801794803	24.4565892151368	0.493643719213681	0.188932642443429
RNFT2	1.30615539685489	2.58752839156273	0.986248144175916	0.0843052281721254
FBXW8	4.26610793434082	3.91094592143942	-0.125402879577508	0.599838409813232
TESC	34.8160732601518	22.0153001743048	-0.661246982156898	0.0258306816270728
FBXO21	32.0709892837882	44.2429441399089	0.464178535857304	0.058039499020197
RFC5	4.78716605822082	25.8840425775463	2.43481919892585	2.86308372190266e-05
WSB2	14.4523320259991	30.7285185759516	1.08827591162544	0.0126606421666514
VSIG10	0.289065196088043	1.17607773074492	2.02451659406922	0.0888975555795613
PEBP1	153.34390426487	321.136185472612	1.06641441876006	4.87729201362475e-05
TAOK3	45.1073859408182	64.1560924634278	0.508222593112741	0.0610360125172573
SUDS3	17.0927669797852	52.9600568023988	1.63151870989356	4.68780744340228e-06
PRKAB1	17.5933399460173	45.2876733770491	1.36408903163152	0.000258152191290254
CIT	0.446996790611488	1.77463680091837	1.98918741314027	0.0401517643312783
CCDC64	64.0230229572179	154.00759152905	1.26633876481355	0.00186908499720461
RAB35	76.9733156966435	86.389664143034	0.166500321316047	0.158262516343767
GCN1L1	38.4104318855246	83.0915178732642	1.11320302612007	0.000412976882977248
RPLP0	3229.84412253267	3631.79328600363	0.169217549995339	0.0682306342972473
PXN-AS1	2.19861911218657	1.63680847365129	-0.425712175027643	0.0287807243951794
PXN	173.348236902382	69.4508309494051	-1.31960930254135	0.00368582600281466
SIRT4	0.533321517431311	9.97215668846295	4.2248281100971	0.00681770855409564
COX6A1	232.411127506405	327.74493911413	0.495894358654861	0.0345330724437441
TRIAP1	45.690955180448	56.8707041832621	0.315777065359847	0.198108024377778
GATC	12.9017389909429	25.9350461476577	1.00733740100393	0.00480047480991293
SRSF9	147.393432353199	195.806095391339	0.409753434974882	0.00559536486193473
DYNLL1	180.658718574043	367.772762473885	1.02554775584385	0.00952332626654911
DYNLL1-AS1	0.458596816333139	3.18553000712739	2.79623518283835	0.0210469628593521
COQ5	9.84986753487554	25.0396191206804	1.34603638965894	0.000632237582255728
RNF10	110.403214805432	155.669835971036	0.49570723931892	0.000533338255788299
POP5	38.8398021570676	107.344892231698	1.46664578832964	0.00168240424451767
MLEC	19.7099604196197	55.1329639452324	1.48399028347396	0.00296976240261724
UNC119B	7.8351780023761	29.5551149750126	1.91536987711282	0.0879432964444566
ACADS	13.7733408553733	66.2089028338872	2.26514668185503	0.00678221452460617
SPPL3	21.4413840589107	31.808839247324	0.569029690764292	0.00138376593863118
C12orf43	12.1646259216154	26.7428360970361	1.13646051622111	7.67155249641166e-05
OASL	241.035009347071	41.7387038348923	-2.52978500275519	0.0212885831813913
P2RX7	13.2044417464371	2.49781401491165	-2.4022853447286	0.0410437479466778
P2RX4	34.253028964749	26.9938936710878	-0.343598479959709	0.199063129809514
CAMKK2	19.8031757272471	20.78574034968	0.0698623290200376	0.805101422574561
ANAPC5	101.578735827186	246.244275449467	1.27749176150571	0.00228137711990591
RNF34	40.2832176129851	110.527945021046	1.45616034746199	0.000136438276334303
KDM2B	36.7754478438017	40.4467800703195	0.137281945217936	0.3648445947053
ORAI1	111.258893193956	44.5356283736773	-1.32088880386163	0.0307004566923186
MORN3	5.26929903553067	1.98571395974076	-1.40795323680104	0.0146399531732305
TMEM120B	3.46358717360368	7.17422719019069	1.05055644774531	0.0114064992283661
RHOF	77.5935546452988	21.9553140977074	-1.82136664493408	0.00471689144276352
LINC01089	59.1213873202987	51.3166581428639	-0.204252901707617	0.506640922392292
SETD1B	31.5486360813879	37.5113778033196	0.249750618962709	0.473877034570517
PSMD9	38.5982749131218	62.6875678455874	0.69964298709282	0.00273489309079102
WDR66	0.369547645315149	0.929032139885368	1.32996812630675	0.0293613738177766
BCL7A	10.0071779854831	6.40820262116967	-0.643043522718	0.137421390545473
MLXIP	47.8099247337174	87.2256207418234	0.867441824927704	0.0544659407378917
LRRC43	0.830388399295525	0.555383790905135	-0.580301216928954	0.346704219390065
B3GNT4	0.166724792585115	0.816384903860495	2.2917808508015	0.0195066883926223
DIABLO	49.51161305327	71.9673776909451	0.53957613910726	0.0254259046435895
VPS33A	11.249510613977	37.7178103630264	1.74538368405087	0.00687345396979633
CLIP1	26.0090838912848	30.2251248415658	0.216732713739175	0.0583327883272034
ZCCHC8	33.5517578273459	75.1294438159048	1.16299006863658	0.0350287920016939
RSRC2	212.575000400102	233.405028669126	0.134863703368362	0.395696190116678
KNTC1	8.41448554533521	13.0488312455891	0.632973619451499	0.0529834984729557
HCAR3	27.695161917861	0.614200164489515	-5.4947812642347	0.030938723282071
DENR	24.9086164968988	72.1033054314689	1.5334205064712	0.000109296241862409
CCDC62	0.627138062543876	1.666364171511	1.40984873739868	0.00249131396530425
HIP1R	76.6778968751889	56.4075959983252	-0.442921314350255	0.224567772413418
VPS37B	616.425167033034	61.4786583508073	-3.32576817799282	0.007443479611326
ABCB9	3.03805427525489	5.9833967086631	0.977817075112141	0.00774274826812981
OGFOD2	12.9734969970507	32.346620886077	1.31804759842373	0.00084257871524224
ARL6IP4	149.740479107848	182.455023539984	0.285076597639856	0.129248304065349
PITPNM2	15.0023355947641	5.91905682661594	-1.34174790723778	0.0104293074185628
MPHOSPH9	10.2708129074712	15.1476995364336	0.56054833826763	0.0182994496894042
C12orf65	19.2161880150123	53.7844486701962	1.48486691786208	0.00151883491251665
CDK2AP1	13.7583329515887	19.8299894219357	0.527378233591282	0.00817786078437104
SBNO1	18.6275965418676	29.5330684019528	0.664889716133967	0.00137395456129993
MIR8072	6.92342572202171	3.92719065591697	-0.817988423146953	0.110055107628626
SETD8	29.311225681008	49.1795171291509	0.746604272688418	0.0219269808239547
RILPL2	435.976735051213	81.9382111564712	-2.41164284886687	0.0271404601164977
SNRNP35	12.6280662121678	22.8212314225117	0.853742910646445	0.0233063803364552
RILPL1	3.06910474977027	7.94454921380475	1.37214747471216	0.00122489354684499
LOC101927415	0.507957046792294	1.46011272903467	1.52330134574187	0.00149178581945436
TMED2	82.4713997867925	134.627985017666	0.707012533300742	0.037642929196363
DDX55	25.4758656847956	91.9770080090422	1.85214209709848	0.00766699667363007
EIF2B1	54.8847807898141	121.131924599059	1.14210108137397	9.48691752533551e-05
GTF2H3	6.97418553385554	19.515376389171	1.48451463834588	0.00282007893755317
TCTN2	2.83247028987664	31.18679189786	3.46080242551685	0.00661528051620917
ATP6V0A2	7.77666797269324	19.5500901519569	1.32995121140423	0.0012239164593987
CCDC92	41.1947941185983	107.676851200588	1.38617418954497	0.00539914448055012
ZNF664	12.2518739882173	27.6166975940805	1.17253837851408	0.103314728042773
NCOR2	44.8788800693868	25.5581054024847	-0.812255779975926	0.0171767132138368
SCARB1	5.45793336276378	5.66865868679504	0.0546526257680199	0.872979158952901
UBC	2276.48651735107	860.695242250122	-1.40323451588628	0.000604353629799916
DHX37	15.6338344916477	28.4204606007178	0.862258266233256	0.000422565446535299
BRI3BP	5.00371639657854	10.1843712003017	1.02528498164576	0.0354448945517441
AACS	8.33078869332767	33.9607937068111	2.02734518674739	0.00699403960651489
LINC00944	6.63453663984147	2.59928869868555	-1.35187882994104	0.014667759170361
SLC15A4	32.4238573670601	26.3885685830675	-0.29714263859117	0.0412070679437952
GLT1D1	9.69695658610848	3.76475564828935	-1.36497579520061	0.078898324011514
STX2	17.4029935017526	36.1358894064052	1.05409691708052	0.12700455117363
RAN	393.330041994242	536.140857406407	0.446871700494691	0.0091148683094787
GPR133	1.07745097414371	0.234011521091288	-2.20297076083623	0.107535999010754
SFSWAP	49.7349530344179	111.10171124295	1.15954901860394	0.0323272197521133
MMP17	11.0120000804929	41.4124255567015	1.9109871793172	0.100717003551331
ULK1	78.9272533883609	123.019388869357	0.640290263649531	0.0442058213340479
PUS1	19.3399810331622	67.9587820729376	1.81307361745945	0.00714533719727735
EP400	18.464283419594	46.7823639791642	1.34122749088199	0.00586146588599458
EP400NL	6.93330608066742	20.6150363863208	1.572081650768	0.000988054407338417
DDX51	38.9067610079423	89.6398970753026	1.2041201115523	0.0225705252061212
NOC4L	45.1591216587768	86.2542576579011	0.933578246350994	0.0187727437381559
FBRSL1	89.3977339149306	136.791551405935	0.613668961415437	0.103484048254187
MIR6763	9.71632266638245	5.91816263946889	-0.715261056412704	0.278256229860181
POLE	17.2488298027414	78.0025750264349	2.17702326139596	0.0144996078586204
PXMP2	4.3545204420748	6.76001129556225	0.634511811803833	0.217253629119083
PGAM5	16.2252514606091	33.2194080832762	1.03378552957781	0.00782016037988584
ANKLE2	52.7836836545471	121.854602057175	1.20699679631911	0.0331856791593199
GOLGA3	15.1733229794123	50.1241639572301	1.72396919596678	3.58462373901751e-05
CHFR	51.5237457482341	154.759732496825	1.58672075466744	0.0397473782617479
LOC101928530	1.05771782323405	1.88865787310795	0.836406585618431	0.287278856720765
ZNF605	1.08963178057505	3.51421903448056	1.6893634273266	0.0225094136540934
ZNF26	8.94023929962247	15.7600669214081	0.817888307822618	0.0152621252774555
ZNF84	3.07191586168007	12.812944237123	2.0603914181332	0.000669571796929689
ZNF140	13.4202785787491	36.1153340394403	1.42819689489761	0.000731530936926799
ZNF891	7.22262941765153	2.19605874960624	-1.71760749948686	0.0382949429721208
ZNF10	67.6070853153899	27.159211840998	-1.31573283760198	0.00205826386953891
ZNF268	4.60525765116548	12.7049336675952	1.46403506470405	0.00236015628433751
MPHOSPH8	68.5416658201859	248.526773786956	1.85834812137323	0.0219451991992537
PSPC1	59.5174651843084	67.7700984064088	0.18733578216073	0.0999503685784286
ZMYM5	16.9644841785514	31.2796547043033	0.882707022655329	0.00712612672543488
ZMYM2	29.1408973356733	35.2180654355189	0.273270359630421	0.0161189538454874
GJA3	0.676282443461314	0.524148794717756	-0.367649480951989	0.586659709641349
CRYL1	13.6608716485923	14.9400376152598	0.129134240992054	0.427241852281883
IFT88	5.36184322612113	8.54634661929778	0.672578793191569	0.00985607517085774
N6AMT2	2.53943242441069	6.40537395260171	1.33477671549336	0.00475552295779087
XPO4	10.181491117275	13.3576267623402	0.391714843289219	0.13775849686796
LATS2	10.5875991803285	6.13713341457637	-0.786738632658716	0.0528253431575512
SAP18	121.36260861975	157.876380715843	0.379471350295861	0.0105571678118654
MRPL57	17.5109864826327	33.6400551851472	0.941919711892136	0.000876189325618782
MIPEPP3	0.612420667265813	1.91813409273939	1.64710870449306	0.0976260300260607
LINC00539	3.33188515865666	1.34406303739567	-1.30973787264423	0.0577447303644723
ZDHHC20	30.8911409957335	33.9222576014744	0.135039028291361	0.47912401331046
MICU2	41.2194990033953	65.9120522754624	0.677215321812207	0.000241769552017415
FGF9	3.15297464919541	1.40455410367908	-1.16660137198366	0.0116380606528676
LINC00540	1.38403908573643	0.615879081151696	-1.16816565398225	0.0774666561156684
SACS	6.76984054542889	13.5022609327125	0.996007246003506	0.00394014607194054
MIPEP	3.37163323415437	7.32743165376537	1.11985999768795	0.0370161807356547
C1QTNF9B-AS1	0.166470134836502	0.853086313101209	2.35742833977059	0.00394696780426782
SPATA13	56.6943262829026	28.9833397123609	-0.967980519523152	0.0207059085299118
PARP4	19.0695983033605	21.264248005413	0.157155382073976	0.487266265549278
CENPJ	2.42757248583801	16.3890843686033	2.7551489762746	0.00763537694413151
PABPC3	0.518380722286517	0.598282548150316	0.206814912517759	0.32017208741949
MTMR6	50.8437616503576	22.4079118254301	-1.18206255979736	0.0291600445894441
NUPL1	42.8568499340286	31.054364425115	-0.464729771745768	0.0258966388676793
