DMSO_0	KB528_6	LOG2_FOLD_CHANGE	P_VALUE
DPM3	46.0519691542436	80.0697256562188	0.79799401668798	0.0328319976427073
KRTCAP2	144.818531381074	368.775382626635	1.34849612726932	0.00207446393586506
TRIM46	1.6009827953567	3.55409112530073	1.15052286759186	0.0101623665281842
MUC1	3.61072856649655	0.631054588886154	-2.5164532560379	0.00586781895162033
THBS3	16.74769069832	28.0044428148491	0.74169354497329	0.00200874094951074
MTX1	17.6610290012	23.6933841307437	0.423914871175622	0.0679500241496387
GBAP1	4.08370551612165	12.368785036453	1.59875305437204	0.0715465735235843
GBA	10.1135414508677	29.6245642037359	1.5505056580997	0.00156734743360344
FAM189B	6.37290974665445	31.3833104007842	2.29997340539089	0.00191358685951344
SCAMP3	57.7362963156976	168.306030676303	1.54353640243792	0.00199183304443081
CLK2	74.4479785133698	298.661684827834	2.00420758588652	0.0180513546411425
HCN3	1.42855770151261	11.6818473389737	3.0316372214457	7.77159597449315e-05
FDPS	56.5557214181002	159.861749408412	1.49907989632169	0.000952665041787169
RUSC1-AS1	0.51070606820508	1.53563606075211	1.58827123759431	0.0408347906983629
RUSC1	8.06927253092362	39.6584156474972	2.29711652189378	0.00406087355755917
ASH1L	12.7948030187329	19.9399108993225	0.640101026463216	0.123077520813237
ASH1L-AS1	6.41001845984986	5.74047627707514	-0.159158071885475	0.326911029045643
MSTO1	1.23727551816621	3.23988773954683	1.38877702798146	0.0109877745235931
MSTO2P	5.39556342235333	18.7304834520801	1.79554261381033	0.000298248357842703
YY1AP1	54.7740968108751	92.9915435131689	0.763605735733573	0.00644502542472773
DAP3	103.145231507923	157.816714297694	0.613572882887177	0.00242084408762884
GON4L	16.5001977253742	43.6490658743705	1.4034674666381	4.07430363293025e-05
SYT11	16.3484208883024	14.8423098215184	-0.139435663386923	0.597062865161294
RIT1	41.6252333001246	77.2540236509832	0.89215171722409	0.0043476173631735
KIAA0907	27.9118566704188	85.4324934547846	1.61390679555919	0.0129687243191192
SNORA80E	3.36497016347279	2.48454982548306	-0.437609238628937	0.223538448758248
SCARNA4	14.1365428333299	22.0858792704109	0.643694924728819	0.22955087461844
ARHGEF2	52.9239827814716	53.1423303046709	0.00593985639225722	0.968588814219754
SSR2	325.366794552537	349.403488225187	0.102826987625441	0.301393524524772
UBQLN4	15.0521817188678	55.5021481679656	1.88257099925152	0.00490892818428718
LAMTOR2	49.8502647013628	113.579963449315	1.18803528224334	5.28714256115927e-05
RAB25	0.642421145293014	1.43835695360238	1.16283046532648	0.0849782929885051
LMNA	1195.67096316118	26.3498258974555	-5.50388318900138	0.0015750427707415
SEMA4A	48.3607166173826	3.82671461928955	-3.65965740300702	0.0444971467962867
SLC25A44	33.621559249806	42.506251066435	0.338288389629431	0.0270218085303316
PMF1	40.8310096578937	69.712475068132	0.771751607335266	0.059928074409536
BGLAP	1.54170746845722	5.63050805582481	1.8687360596098	0.00991113247228449
PAQR6	5.85486746777021	9.06927543757536	0.631350781692056	0.0419751137111474
SMG5	47.9422465678779	86.0868542303854	0.844495434677612	0.00792039671405338
TMEM79	3.40299336735029	31.4121066160296	3.20644445436823	0.000372090296267122
C1orf85	17.0565055339501	31.8268487247325	0.899922214763831	0.00234519693003116
CCT3	93.4225732535055	159.61758831383	0.77277654262169	0.00996430973249119
C1orf61	4.20213171815193	3.32718527653312	-0.336819178902763	0.357953904776359
MEF2D	98.5524873122197	39.2277950066579	-1.32901603927463	0.000184533516818853
TTC24	4.0795280830947	6.52937877392364	0.678543463746025	0.316366369771404
APOA1BP	47.6571556349267	109.739592800793	1.20331937413423	0.00304148868843446
GPATCH4	30.7112463424689	44.1008067319633	0.522037985281605	0.00316556540879587
CRABP2	7.0096337433622	4.52815592017015	-0.630415428678165	0.0629006068921374
ISG20L2	90.3308807621861	53.6016415766771	-0.752942091099597	0.0101474615063581
RRNAD1	13.3439827315108	30.4177722591352	1.18872516973911	0.00518469271983468
MRPL24	25.6517919599091	54.1495187852588	1.07788890512954	0.00167217593491139
HDGF	89.1187369827166	138.575981843951	0.636876537868604	0.0055993141852879
PRCC	49.1914358944828	119.343082917111	1.27863587779516	5.8556643064161e-05
SH2D2A	141.395946249154	11.6282758629089	-3.60403165157714	0.0138781382878804
NTRK1	0.589084127812905	0.310068422660283	-0.92588707228248	0.0818424434885009
ARHGEF11	7.01046326524035	16.1423659024308	1.20327035377235	0.0625277797622148
ETV3	47.1549138184444	3.55009798490761	-3.73147736645638	0.000692660564769771
FCRL5	5.28296870732511	0.872306714087103	-2.59844146521903	0.00986711373665156
FCRL3	13.0609979786315	3.30704177111127	-1.98165196269421	0.00101932400828308
FCRL2	21.5878109699549	3.56957707669515	-2.59639190070207	0.000182307040586796
FCRL1	37.01356280578	5.51746519090904	-2.74597648363889	0.0161277785171123
CD1D	11.4005542202295	0.25289662372886	-5.49441237367379	0.0300275588168772
CD1C	9.22336774264889	0.171922048751032	-5.7454671350184	0.0687783018654805
MNDA	20.0703749861927	16.9914977186592	-0.240254546897571	0.672739313058931
PYHIN1	32.4148047461479	23.3698527609766	-0.472004238107337	0.4415516652254
IFI16	65.5237145347742	71.4065696241226	0.124039667165796	0.556394080701283
AIM2	8.53259318958836	5.35549263434275	-0.671964976049008	0.405921423622244
FCER1A	16.1773905273529	0.796324695565632	-4.34447830521694	0.185965631947446
DUSP23	33.270432940413	49.6723664510549	0.578202840334548	0.0369154494246222
FCRL6	41.5213444387945	2.26269948520132	-4.19773626365104	0.0533565993322485
C1orf204	0.479431083286597	3.89065731595321	3.02061856282371	0.0635092078387026
VSIG8	0.116866609709369	0.182615009663197	0.643942557282019	0.360717904103684
CCDC19	6.9820921527105	1.02415809347932	-2.76922096515383	0.032558900050669
TAGLN2	1041.62547053704	233.512476597577	-2.15726509134816	0.000424075014783491
SLAMF9	8.33058870972668	1.23068252247647	-2.7589598124955	0.00364876946504616
PIGM	2.79302754522389	13.4658789078334	2.26940668967911	0.000478190535503796
IGSF8	34.1713138497766	69.0462144264031	1.01477659960975	0.0601469637613282
PEA15	69.7601785368117	103.04593593766	0.56281196956495	0.0255355258619588
DCAF8	50.4038534852356	116.768283786746	1.21204252713594	0.000693405217632577
PEX19	13.6315416899762	33.7002362471615	1.30580996887631	0.0587932548978755
COPA	77.0615536825071	107.299450107708	0.477559504123524	0.00226401291321503
SUMO1P3	0.31963959432994	0.497257821034873	0.637547933862454	0.432234629188595
NCSTN	54.2787934986348	90.6067895822262	0.739230508985891	0.00864212368413241
NHLH1	0.282693948927919	0.712818142479656	1.334293053891	0.0332298233921436
SLAMF6	26.7316286058773	21.7978156869262	-0.294364162628265	0.569542454566716
CD84	11.1733221146541	8.00987313133495	-0.480206902735718	0.151945125252747
SLAMF1	24.8939299990129	14.0588576928469	-0.824314628595296	0.0368306388423792
CD48	381.967487436861	131.17048610347	-1.54200669903124	0.000692624069073258
SLAMF7	44.2507537010458	14.2579766414603	-1.63393276557499	0.0766105703540526
LY9	65.9077713857382	8.03216756333135	-3.03658731627667	0.0144055400869975
CD244	32.2204643655385	5.1133220974481	-2.65564447452216	0.0105715932890777
F11R	22.2981721509263	38.1827862391463	0.775996928711519	0.00857685249589947
TSTD1	60.4261807627935	73.0551188268426	0.273811603973557	0.13107395247294
USF1	109.429930017791	325.163781277405	1.57115918871844	0.0157978912952002
ARHGAP30	122.494699949918	58.6383635588033	-1.06280258129099	0.04049073317948
KLHDC9	0.295393075418122	1.72017248225776	2.54184531961935	0.00029528578265324
PFDN2	127.373437714658	266.670057531251	1.06599139282326	0.0138571233633712
NIT1	7.94482123935621	49.761948264842	2.646956306517	0.000751004671239119
DEDD	35.6623801740019	66.6846566906643	0.902951859080205	0.000480364977972489
UFC1	135.869197287379	186.582096857016	0.457592139841143	0.00176480294745802
USP21	27.8063169042576	112.96017129483	2.02232961169267	3.52484882288023e-06
PPOX	22.78233945658	65.390464638683	1.52116437344974	0.00163147131683547
B4GALT3	51.5026339313628	87.452145312184	0.763847559687928	0.00366494847432175
NDUFS2	35.6376613512305	108.248802158643	1.60287648954658	0.000139434820081801
FCER1G	365.156581772354	154.473166539475	-1.24115898467134	0.0281092857165488
TOMM40L	14.8041940643296	13.7607766363209	-0.10544405704021	0.783076641141986
MPZ	1.90559436680975	5.02591758594093	1.3991459608457	0.000766919046921053
SDHC	13.7248247000245	28.7675998077252	1.06765713390093	0.154039127828133
FCGR2A	43.7506527548566	4.92970602206355	-3.14973102130501	0.0814000927877822
HSPA6	13.1977812934075	46.5532831379552	1.81858750094776	0.0258942698095558
FCGR3A	121.001958114482	6.83920971835305	-4.1450569548623	0.0221835885138661
FCGR2C	11.6011990793886	0.911051579885947	-3.67059738160931	0.231051172114412
HSPA7	50.0760800864665	13.134249140054	-1.9307879070251	0.382199158170799
FCGR2B	5.76934830654929	0.843778342988058	-2.77347240036308	0.00965629555550257
FCRLA	3.76446248261004	0.509750237231544	-2.88458143432265	0.123918444981357
FCRLB	0.687593243730716	0.15532009444743	-2.14631087937327	0.08687767395951
DUSP12	32.3680572907768	56.7392083479231	0.809775243043261	0.00106659870026897
ATF6	6.99644188392043	15.0424656024028	1.10434774223329	0.0442577499779908
SH2D1B	13.6108501795987	10.6718481438302	-0.350947142451066	0.436295437241984
UHMK1	23.9188240845271	44.7481694005877	0.903682200078381	0.164539755851223
UAP1	110.492625151307	36.4411058445195	-1.60031143486066	0.00016759028034393
DDR2	0.253502275210402	0.616066404299522	1.28108716826039	0.0485872809421763
HSD17B7	17.0512841251305	48.1052970062516	1.49631536974624	0.00237159940921128
RGS5	0.248202826791654	0.510052720559669	1.03912682955149	0.0970771710983192
NUF2	1.80670451013093	4.22650518078314	1.22610464830025	0.0286053285462065
MGST3	19.6329177095357	38.2364653948708	0.961674573585286	0.0166244760835588
ALDH9A1	34.3637516778177	57.9303223206899	0.753431140151657	0.0851666051183419
LOC440700	0.175589666488953	0.52653449203735	1.58432009762666	0.0611777410264239
TMCO1	14.0863527686751	31.4756245741961	1.15993688765234	0.000820865159055625
UCK2	1.86710511139911	3.3162044921097	0.828729824185817	0.0260975844356662
POGK	17.1539549135209	38.9326898662024	1.1824407902656	0.0408070567884512
TADA1	10.2073257347509	28.3826093620731	1.47540229274805	0.00870904163393048
GPA33	3.87032140348738	0.687423081827707	-2.49318317773775	0.00688413026060058
POU2F1	6.72015682815887	8.04920451574749	0.260351310519544	0.0228799406278385
CD247	370.125288102282	345.131259759695	-0.100868558697158	0.44277298128845
CREG1	68.1144230122338	117.30218970922	0.784197722986237	0.0109707189828355
RCSD1	68.8900485774045	16.9246073709407	-2.02517322981535	0.0172206833316339
MPZL1	3.15556206542374	13.544936128187	2.10178468591167	0.000377591523355915
MPC2	34.2978529127617	34.7742894369973	0.0199027708898662	0.892550992148605
DCAF6	13.7626434516191	24.8840059000498	0.854461151977466	0.00644549531126294
TIPRL	17.662112738229	35.954867203808	1.02552915306099	0.0248209109424446
SFT2D2	13.8168799022774	14.6507212206971	0.0845398206408222	0.212620185552123
TBX19	3.59201239997412	11.9245295855884	1.73106811851274	0.000210641992012512
XCL2	28.9291667719432	2.36654698391962	-3.61166930103131	0.00317812669108989
XCL1	5.54409039748534	0.920317757596299	-2.59074681029083	0.106319107075114
ATP1B1	18.7667183817291	3.42379304984246	-2.45450899098274	0.0244451704461817
NME7	3.69115806474664	12.5087202389876	1.76078877175568	0.0114351692741154
BLZF1	9.46922835568529	15.9231438342353	0.74980643602894	0.147802225354621
SLC19A2	20.162647470032	11.7746740180236	-0.775997965958426	0.00042149533791678
F5	2.54806934711103	0.92452404864717	-1.4626217893682	0.0884391876035368
SELP	2.69454544257261	0.999715830091751	-1.43045194626247	0.0167807778865847
SELL	140.848880213954	38.047966010953	-1.88825685742964	0.0104255309423718
METTL18	5.90581031483539	27.0659477788199	2.19627198307495	0.0116172183838783
C1orf112	1.85282138328283	7.57565388163517	2.03164660952192	4.65787080984791e-05
SCYL3	8.29729666183015	19.9585698645608	1.26629507340626	0.00167323943005743
KIFAP3	6.83181835799286	16.7109079673425	1.29044859994309	0.0543636794748686
GORAB	13.1805230734292	24.543907263731	0.89695731159693	0.0265611078770152
FMO4	1.80416448604545	4.97187851706019	1.46246017060132	0.00766793200836532
TOP1P1	0.474539616396851	1.85528323610123	1.9670390130117	0.015196708464454
PRRC2C	153.956078624505	207.517742705725	0.430715861516267	0.0281857576191258
VAMP4	8.34729428549164	25.7857043360327	1.62719091385561	0.00200542482803021
METTL13	7.2352455403358	37.0826496866283	2.3576304503108	0.00807728997868913
DNM3	0.446607560691838	1.33653997513473	1.5814234082993	0.0103338656564831
PIGC	20.3286183586201	37.3683883552779	0.878306178441739	0.00776974106684457
SUCO	38.0410982541248	29.2963485146863	-0.376838038782093	0.0826021871003218
FASLG	12.9174077544357	1.0659981138548	-3.59903979070069	0.00730852601176164
TNFSF4	1.05389967400287	0.49564635769042	-1.08835450229422	0.0499585235200411
PRDX6	133.22559845388	197.626210557681	0.568902986079709	0.0128985053938413
KLHL20	9.83684447918015	22.4227184314531	1.18869369603696	0.0156657367026285
CENPL	2.03205564248375	4.67541357141452	1.20215407956366	0.0519575321677559
DARS2	1.59307055486898	9.16101284847002	2.52369694936334	0.0135117024668108
GAS5-AS1	0.613292307783996	2.39224236468325	1.96371679915242	0.0366584877635848
GAS5	917.850237865712	815.80650677813	-0.170031759831142	0.276370302778061
SNORD81	100.795098732546	53.9806365425425	-0.900911593628503	0.0420509244199303
SNORD47	168.507115704148	104.459887231415	-0.689860463319721	0.0843655508944174
SNORD80	231.082096718763	145.654076862473	-0.665859406988783	0.0428413621411241
SNORD79	51.3238532416983	18.689547750658	-1.45739782853424	0.0136037076839915
SNORD78	71.0169639750783	16.0845972171295	-2.1424838762977	0.0417836997378716
SNORD44	75.7609749980939	23.5985325622873	-1.68275774689227	0.0121426475643
SNORD77	19.0441148741853	10.5440581437802	-0.852915005349121	0.280670306739273
SNORD76	83.6857340751473	28.4455996747666	-1.55677621173498	0.000462453527119461
SNORD74	15.629797165867	15.3008608408344	-0.0306862334457641	0.938154817708287
ZBTB37	1.67938210074963	1.26049197619398	-0.413943581657496	0.283138535844862
SERPINC1	0.143877909237388	0.795859494686905	2.46766865190464	0.113836733990151
RC3H1	14.1991478949881	22.2250206105675	0.646380402190667	0.000403290821540294
RABGAP1L	16.409402363212	12.383303605881	-0.406126449594173	0.13069522484097
CACYBP	27.9673736427671	43.7992245492508	0.647160547896886	0.0524362564108036
MRPS14	7.20386302001823	21.23044418555	1.55929190170744	0.00991318491278613
KIAA0040	10.8980384924412	12.2581397364683	0.169671564267444	0.544199699116537
RFWD2	27.865174583791	42.9101974584564	0.622857347536891	0.00181884683137508
SCARNA3	1.10473971385269	3.15792223239584	1.51526914521443	0.184039162119299
LOC730102	1.21401479507571	0.219176973482455	-2.46961786043107	0.00269626622488778
RASAL2	0.0971228557421439	0.876071148012147	3.17316529212497	0.0448135715810676
C1orf220	0.353592870929367	1.07619060032317	1.60577251835742	0.159803548375034
RALGPS2	14.7223577946623	8.34932058172408	-0.818278028902105	0.166551215990269
FAM20B	6.93236901583669	16.2325515838534	1.22746943644732	0.0260162268590423
TOR3A	42.4252914934194	61.9356398423829	0.54584525125823	0.0132575605612054
ABL2	3.78441939237807	8.34978968406129	1.1416678810404	0.00554494643628947
SOAT1	18.4900543053075	24.1025484977632	0.382436236821303	0.0239287774697943
TOR1AIP2	11.0182818024373	16.1535193448677	0.551949250426034	0.000130427045610793
TOR1AIP1	46.1088551598033	25.7091503488924	-0.842761913486014	0.0298398214924293
CEP350	9.94458719073629	16.8854786519302	0.763799686166109	0.148968060459763
QSOX1	85.7094715572656	81.1186780155833	-0.0794205010194279	0.755993008171365
FLJ23867	7.56843506998912	2.28798435296606	-1.72591783823113	0.000260826439864552
LHX4-AS1	3.75493089310438	18.6179207249164	2.30983369842368	0.00268246183056489
ACBD6	24.3612110891971	32.0019458809813	0.393573774043272	0.192695994950006
XPR1	6.58211389766016	8.48972761444647	0.367167275660556	0.0970842932919858
STX6	11.2751038061953	24.0401435147039	1.09230479270349	0.0129536365263442
MR1	6.11796301989725	13.1966440816304	1.10904780594074	0.0143680204845874
IER5	331.44851045372	54.7081877545992	-2.59895609795027	5.38103391881636e-06
GLUL	178.649898597987	74.0394290175972	-1.27076942055867	0.0660058053443817
RNASEL	3.27027792804482	14.298954586562	2.12842451870547	0.00388260120308487
RGS16	25.7397567513456	2.38000152789032	-3.4349640148956	0.0021940116993518
NPL	9.95908373053887	39.4815339526048	1.9870931223798	0.0129435698366503
DHX9	133.132193958533	123.231112660996	-0.111492940094576	0.537860236556973
LAMC1	0.893188345739567	0.662458984239203	-0.43113329338889	0.443158633065704
SMG7	20.4782968796229	47.0116300230107	1.1989219680417	0.0124909749858512
NCF2	121.676291117174	68.2934783027377	-0.833228363455032	0.196754679355162
ARPC5	86.6183630921489	268.733666842276	1.6334322590853	0.000874830408199978
RGL1	1.36684469202388	7.90188452950312	2.53134743854926	0.0301432626354177
COLGALT2	1.60608031205253	1.19259150587142	-0.429444070188196	0.366695349219411
TSEN15	11.729332760396	32.6240981316943	1.47581707406737	0.0386601389796929
C1orf21	3.94770125059787	2.46917177360319	-0.676985611015088	0.278055404558695
EDEM3	12.3687643790802	27.727646142415	1.16462376373877	0.0165880324769819
FAM129A	16.0837819198999	14.5603716288753	-0.143559501513459	0.43203599685581
RNF2	8.59594317758558	15.4823541397048	0.848897003239341	0.0504895190497728
TRMT1L	3.90352818312007	16.9782406464237	2.12083637782219	0.00363011168364268
SWT1	2.33052351616808	7.32845472340397	1.65285495354248	0.00515696232530258
IVNS1ABP	387.416072688071	165.004852770496	-1.23137535355165	0.00236986479750567
TPR	36.776295937432	89.5601948761652	1.28408148676319	1.348156080756e-05
C1orf27	17.5607527106172	32.7096347353023	0.897360964331607	0.00362748315972703
OCLM	2.31353228940454	2.60433384552679	0.170817162817715	0.453770229151089
PTGS2	32.0912947598903	6.28978901275066	-2.35109846929324	0.0632298313601862
PLA2G4A	1.72824898413849	8.74631947654366	2.33936496902725	0.0472006077228768
RGS18	8.40152671119189	3.56477788972272	-1.23683932620491	0.00741220873427742
RGS1	1113.65367392609	48.3156492872375	-4.52666629108296	0.000527984448149452
RGS2	739.005273718799	185.027330109736	-1.99784627502133	0.0031832702692318
UCHL5	5.40264834941909	7.37034634032452	0.448065632586307	0.16345986649459
TROVE2	16.9070827660747	21.7685494434095	0.3646175248367	0.0668486303245773
GLRX2	4.9191474935661	9.26620311607402	0.913569993886862	0.0254867615656305
CDC73	13.5846701875532	18.7454191711956	0.46455854663714	0.143510541197239
B3GALT2	0.52573017274287	0.545489265367913	0.0532282696271871	0.942486479138974
CFH	2.9165017136928	1.08157590562442	-1.43110400383024	0.116268396424072
ZBTB41	2.6437411545531	6.29185873616473	1.25090534869028	0.0870949149697555
DENND1B	5.46584227988546	2.55199614019785	-1.09881768356211	0.0140845071950284
C1orf53	0.842461481979267	0.873239725395694	0.0517670362440585	0.881523469835813
NEK7	18.6153958067119	41.4459615319323	1.15473524170899	0.0666678868308013
PTPRC	225.299935052995	195.776394438983	-0.202640073905986	0.179916029319888
ZNF281	20.6552146889713	26.7480917978825	0.372929918133421	0.00976772300924911
DDX59	13.9766151961042	44.411741174403	1.6679261170903	0.000962533551258386
CAMSAP2	1.07039382431553	7.00577457335447	2.71040286948696	0.0299539449489611
GPR25	2.55528546784149	0.656513508830009	-1.96058787084603	0.0519507977944169
KIF21B	41.2086986609863	18.5693964283083	-1.15002198184283	0.013558598593346
TMEM9	11.6961684884138	23.8275399725334	1.02659401180199	0.0194921256082052
PHLDA3	0.783898493416805	1.45461171260847	0.891895340351133	0.185324422417886
CSRP1	54.48206366174	44.0817251747673	-0.305600664449054	0.0551227822322721
RPS10P7	4.11568936861186	9.97668964461207	1.27742709674214	0.0104733350669535
NAV1	1.05527828692107	1.32031218334269	0.323255588763634	0.216376436315393
IPO9-AS1	1.34762102414736	1.0526552467162	-0.356381821955564	0.0911379350193325
IPO9	8.54747049465723	27.5990123144839	1.69104719553218	0.0003374636813966
MIR6739	5.6985142543618	10.8264292010248	0.925899761619846	0.271093461464942
SHISA4	1.25248579309215	2.96563407358211	1.24354635710747	0.0278738181708257
TIMM17A	67.2799224523056	66.8641843135937	-0.00894240210475379	0.858112753064586
RNPEP	46.3084032728681	113.680330102571	1.29563673049741	0.0239470893016493
ELF3	1.04248174132914	1.33885700603539	0.360979769073412	0.380115967133975
ARL8A	64.0758080036845	131.05874724571	1.03236197528096	0.00113439882499385
PTPN7	48.8981476296537	20.1491426083298	-1.27906136360628	0.00160180882209925
LGR6	10.4846497608037	1.62881559490485	-2.68638348446404	0.0217723466400989
UBE2T	2.68186590104757	30.2842636359076	3.49725932621815	3.74197259596767e-05
PPP1R12B	3.71071427857968	8.17625639148441	1.13974351790761	0.05001160971813
KDM5B	13.2347410156933	25.1481228497726	0.926120752178496	0.00844963860373437
PCAT6	1.3854427547333	1.16440313506164	-0.250756472251689	0.701905877483545
RABIF	11.4644211766634	23.1614795468868	1.01456389809638	0.000701944521839888
KLHL12	16.1730754362875	39.9647246520036	1.30513310482402	0.0024420700724193
ADIPOR1	84.8023804965115	138.883499331565	0.711698535222032	0.000500247223349896
CYB5R1	31.1342762544104	73.7321427550055	1.24378994143343	0.000178218495577792
TMEM183A	4.33656697053372	7.5327880930276	0.796630555485933	0.0670199200717545
PPFIA4	0.329923566078415	2.54269995875151	2.94615749573091	0.0171507780766415
LINC01353	5.19969274293191	0.814670223317047	-2.6741382920162	0.000211763935789453
BTG2	508.796178346763	89.2206062041578	-2.51163897877512	0.0029267353243741
ATP2B4	22.4324682600574	10.3403106270526	-1.11730884445715	0.0981418398987845
SNORA77	14.2292807568837	12.2473865674803	-0.216388810472933	0.707701516061959
LINC00260	4.81318786681084	2.7076793455428	-0.829935836029672	0.0269482963238617
LAX1	37.3441972454311	7.60631138140793	-2.2956151809918	0.000983019219400444
ZC3H11A	81.3380074256857	192.125355368837	1.24004637444444	0.00249742651093819
ZBED6	5.90406111118388	6.47302178638022	0.132731705205871	0.85655941229286
SNRPE	30.5154532736187	40.27432418106	0.400320359922548	0.0284483167929551
SOX13	4.9528669264718	3.31056977066643	-0.581184323556839	0.174736227122506
ETNK2	3.96580257404086	8.08742010681667	1.02806669625319	0.131749506690324
PPP1R15B	138.169916771572	54.4656543020882	-1.34302486988951	0.00058525709611438
PIK3C2B	8.93828619281414	7.90921375631344	-0.176463953209891	0.498453984239636
MDM4	28.9680399012364	36.4151769721772	0.330077787312847	0.0307081471472997
TMEM81	9.79357921857144	18.9562026416878	0.952761871511922	0.0936428461766838
RBBP5	25.488129807621	29.3682223571925	0.204430423298963	0.294406398902707
DSTYK	10.8567022104513	17.8046315045701	0.713666634856885	0.0110594039575789
TMCC2	1.00145316417799	2.55616810031687	1.35188776384576	0.0593854161545384
NUAK2	28.3630806761854	4.82489914016859	-2.55544355076663	0.00398758006683507
CDK18	2.85286396485843	3.42209102262832	0.262467178414884	0.19650887472651
MFSD4	0.452683032511894	1.31792780186706	1.5416982018905	0.0422428726018743
ELK4	11.4425614508956	16.7079327697794	0.546123203657108	0.240066700105069
SLC45A3	0.916952665313831	0.995757517801214	0.118947205411152	0.715490147518895
NUCKS1	33.0876440233577	68.8725137953703	1.05763576580957	0.013995111045921
RAB29	51.3159897547151	39.3436394906269	-0.383278010447029	0.352577521403578
SLC41A1	24.1223596861846	27.1529381222422	0.170737274562144	0.494299058714355
PM20D1	1.39861990844809	2.97022733766452	1.08656941113726	0.253695458232518
C1orf186	1.00403415408908	0.245596001801163	-2.03144936653039	0.00214716894524113
SRGAP2	5.40708512087322	8.42082583978332	0.639110658760427	0.103232591974602
IKBKE	20.6734766263568	8.9630680902398	-1.20571646333844	0.111369587220119
RASSF5	185.588473840848	42.5928159402342	-2.12342509412022	5.66440174031802e-05
EIF2D	40.9331211671996	55.8840015435699	0.449166650779608	0.0933704123984275
DYRK3	6.10897676586321	1.1747909369017	-2.37852671252409	0.00806387053906494
MAPKAPK2	198.563927333408	99.2997366192528	-0.99974175917987	0.000908224387247437
IL10	6.02808928158757	0.140079430550189	-5.42738375556825	0.0468250354083444
IL19	0.827402576499952	0.169561801895638	-2.28677824729005	0.0806232115577783
FAIM3	107.818064027924	10.3573878369882	-3.37986680783205	0.0109810796856613
YOD1	9.16434609268961	7.89704334414161	-0.214719334392671	0.530401946243112
PFKFB2	4.50020759191327	3.09690997363766	-0.539162108790956	0.283899798652559
C4BPB	0.675184129816688	0.433555257836442	-0.639065113234127	0.601135003892795
CD55	422.76199802534	58.5044283503325	-2.85322796380542	0.0027404700025972
CR2	2.97087650448271	0.567792813850518	-2.38745214031517	0.038753396179717
CR1	5.15339628492483	0.548982293355627	-3.23069201384259	0.00011646848332423
CD46	85.7428532736062	150.624063069879	0.812863935568081	0.0262123372401425
MIR29C	121.173673979423	158.226160954795	0.384911858308066	0.314675003135959
MIR29B2	37.8895491350809	54.2731757986229	0.518439357883522	0.122947777700316
PLXNA2	0.595650480703107	1.08400056629175	0.863827579385546	0.0501136495612143
LAMB3	15.1616201681819	0.550352919785217	-4.78392305841856	0.0476591366505971
G0S2	474.977769639624	1.09858169378087	-8.75607402559933	0.0342574094204569
TRAF3IP3	131.452191103958	29.9793593524197	-2.13249673076308	0.00475983629779464
C1orf74	0.785095866965171	4.15103374218219	2.40252992375134	0.0776235862831257
IRF6	1.44558271072823	1.95738799877263	0.437278602563238	0.456200438379787
DIEXF	2.15927270377359	6.57053827011587	1.60546610453171	0.0559078717039295
HHAT	2.91699818065032	1.76665759166776	-0.72346203830707	0.010608474310117
RCOR3	15.0027124435811	35.565468577853	1.24525381222393	7.35452377383429e-05
TRAF5	28.7349195323616	33.4122003023589	0.217569982837197	0.246001457046273
LINC00467	3.68421848309204	3.65811953509341	-0.0102564009828602	0.985993352220712
SLC30A1	25.8853864286911	7.3291461016371	-1.82042082667145	0.0178696258128415
LPGAT1	12.4359482014157	27.7814984590331	1.15960790384653	0.000390787758988138
INTS7	3.41214703396513	16.3299410706105	2.25876786393564	0.000691351413844548
DTL	1.60178979521901	0.471058396603218	-1.7657070081899	0.0161686711873483
PPP2R5A	54.1752152596855	57.9279518092126	0.0966266750093549	0.532208560567328
TMEM206	6.28380438347792	31.1924684347837	2.31148755081223	0.00256860775727781
NENF	42.4267917981725	124.582366830874	1.55405239121127	0.0195805144580631
ATF3	147.888159767056	33.6401570640838	-2.13625020531495	0.0424405129896118
BATF3	4.18340843563746	2.67237332247722	-0.646557296413723	0.157351574434187
NSL1	2.04180888701675	7.1864695351434	1.8154353618253	0.00226718456586417
TATDN3	6.03447774783651	14.6361080187942	1.27823114448108	0.00458626604611363
FLVCR1-AS1	2.55852487426337	9.54782185951611	1.89985938982847	0.0145258194487229
FLVCR1	3.21979145913584	12.1178192692739	1.91209093844722	0.00271216627042759
ANGEL2	15.3673486112544	34.9086521719107	1.18371638262002	0.0202831319371973
RPS6KC1	8.29242506892186	21.4864531756261	1.37356137715308	0.000897461003489672
SMYD2	25.4794124779068	26.1664422856885	0.0383857707126033	0.885951399601704
CENPF	1.43853766845716	1.40384527315907	-0.0352190632106303	0.890981886071869
KCTD3	1.2656532683649	3.88437165694417	1.61779901868356	3.41543359716491e-06
GPATCH2	11.0577735298242	11.4500073102301	0.0502875896070843	0.81688925505344
RRP15	3.99728172828269	5.7557636305977	0.525988089334735	0.115383716187639
LYPLAL1	4.91211717991277	9.26264609367109	0.91507941527767	0.0553393998594146
EPRS	24.1160589176943	54.3228704750068	1.17156555592506	0.0173489718526122
BPNT1	6.71086663777183	35.4169152060665	2.39986756716893	0.000232143459858936
IARS2	18.3321085004023	54.4664808014388	1.57099592492094	0.0486709991301016
