KB528_6_MM1S	KB528_24_MM1S	LOG2_FOLD_CHANGE	P_VALUE
SLAMF6	13.9270559569339	12.335220703075	-0.175106789862078	0.0328401811563312
CD48	114.829142476529	306.226134300524	1.41510858230752	0.00136858338771278
SLAMF7	374.854994225726	710.533177521867	0.92256939258552	0.000813350122469674
LY9	26.0797180046364	81.4088512073367	1.6422573905213	0.00278345528429461
F11R	141.37747689976	152.860947153918	0.112667574581826	0.0537854338111763
TSTD1	193.679713387293	360.744900826577	0.89730615267901	0.00135325758044988
USF1	151.31642423101	229.820981374282	0.602941924534922	0.00332555452914014
ARHGAP30	135.340839332603	266.974733775865	0.980105972408927	0.00246039140731484
KLHDC9	12.049813775367	23.3784009527647	0.956165404684367	0.00881521950451514
PFDN2	219.180871415776	171.330322048799	-0.355341393131141	0.0173372930607595
NIT1	35.2561735210007	53.9246973628106	0.613070272402571	0.000445669460104624
DEDD	63.3197433413084	76.8134963722791	0.278704411560332	0.0303115606133721
UFC1	472.041281063622	503.429969708696	0.0928780721831855	0.245128732207391
USP21	59.458717614802	81.2111126829088	0.449788806912139	0.0220175191867285
PPOX	64.9235125445094	111.604497823866	0.781582210084085	7.61711110911915e-05
B4GALT3	200.121893403384	295.154718804692	0.560592399940721	0.00967966185660787
NDUFS2	234.95527273503	237.560390943649	0.0159081676678569	0.791035213369447
FCER1G	1.9563285595775	2.65244384497243	0.439173521100283	0.203007681414419
TOMM40L	58.0615422700604	56.7374100655146	-0.0332825979689464	0.436572327557159
MPZ	6.50395426183375	7.01638457468094	0.109410713537192	0.175392486730023
SDHC	105.38246226637	105.305635860701	-0.00105214371733458	0.986352275664934
HSPA6	29.4382439030497	0.924859954037593	-4.99231287823502	0.000418056414313161
FCGR2B	0.545075369084127	0.11404458446109	-2.25685778889495	0.00262813223330186
FCRLA	12.7282373533335	4.4386778262636	-1.51983074203118	6.4040085706534e-06
FCRLB	1.33975697876017	1.99129875611548	0.571738354935761	0.00914862489733517
DUSP12	86.0461838426536	71.714438099417	-0.262847607432672	0.0043473685455209
ATF6	36.7112243359081	35.6521181281142	-0.0422334385953635	0.517683861076074
NOS1AP	1.40875398095008	0.698308608968593	-1.01248302332269	0.000468387408090763
C1orf226	5.62510082885145	3.48101950785204	-0.692369057554923	0.00138292903544807
UHMK1	60.7747293504014	52.6963676392597	-0.205768043161682	0.0747263528273955
UAP1	79.3454560123609	43.3998089049619	-0.870458914274862	4.5555225830815e-05
HSD17B7	37.563376895429	19.6054244434892	-0.938073889589195	7.28324850306426e-05
RGS5	2.06595317568294	2.93363475186601	0.505881705195312	0.0200190209995282
NUF2	170.804527995451	56.7347792779096	-1.59004091568792	9.88269552593526e-06
PBX1	5.43716885977898	16.5374337230298	1.6048078355413	0.00108634395717298
MGST3	97.7652799697301	102.681366619134	0.0707802950253721	0.225888199397573
ALDH9A1	103.475606973442	73.096275369861	-0.501420910789074	0.00114300615324628
TMCO1	92.334386952087	73.7810612815689	-0.323617491791565	0.00664941990187477
LOC100147773	0.884507560456483	1.52759806041342	0.788318613562863	0.00413551492405936
UCK2	25.0176521857094	11.8270605163142	-1.08085485174986	1.98246915601691e-05
FAM78B	0.61126066858136	1.17062837660158	0.937423510493266	0.015498078990966
POGK	80.9675559634874	70.577246919605	-0.198140775381177	0.0262197812166417
TADA1	36.3421696671987	24.9658469488014	-0.541688702698966	0.000440506670071277
ILDR2	5.01628768830961	1.06907451418302	-2.23025767829615	9.60789022790163e-05
POU2F1	4.54655039805481	4.64415946896849	0.0306451665775633	0.690452674443751
CREG1	138.81918861629	101.032252223104	-0.45839108797596	0.000192998762818008
RCSD1	18.6380434691165	47.4203636019231	1.3472563040647	0.00183677187526383
MPZL1	40.7290758526657	39.5001652403664	-0.0442003912952868	0.397197315071176
MPC2	141.235308893845	86.7688597019805	-0.702851533334607	0.000297226662145302
DCAF6	47.9752456168454	78.8488506667727	0.716799533309049	0.00199970481048434
TIPRL	73.5355979763261	51.5984353421387	-0.511115497421527	0.000197576851647424
SFT2D2	24.8493121862493	25.0379051821901	0.0109079435772194	0.900320814284871
TBX19	2.34292735529183	5.64417696482368	1.2684509994622	0.000580910546549053
ATP1B1	11.4080134236201	3.69955797863726	-1.62462277083183	0.000903679063416552
NME7	14.4943778696458	12.68937697032	-0.191872174385419	0.0399517179321161
BLZF1	31.5371686274458	23.3142429524943	-0.435841558333096	0.0180992952177656
CCDC181	2.16236399170297	1.22013216874359	-0.825571959277742	0.0257919239021522
SLC19A2	8.50206788205447	4.95581180797126	-0.778692374154221	0.000211290432707495
SELL	19.8341095726411	31.8369286353347	0.682717532298204	0.00736910169055245
METTL18	36.0045280580747	23.2716467755887	-0.629605052411798	0.00130021200561766
C1orf112	49.4082765116312	14.1214173392226	-1.80686783535723	1.4822734754672e-06
SCYL3	18.831641291547	20.5186252731546	0.123775330056056	0.0163480714660292
KIFAP3	33.9225624300325	29.512518986164	-0.20091808720705	0.0129676163629637
GORAB	16.6731332420354	13.4009964737683	-0.315184962520064	0.0257018102849177
FMO4	5.00547631764844	9.15746829176422	0.871441439080485	0.00257428859229029
TOP1P1	0.855366501445594	1.37322654250139	0.682955034461486	0.00173273625286871
PRRC2C	70.6355470632134	68.6487264395344	-0.0411614409218603	0.565714003477587
VAMP4	10.4514955905532	12.9406300110236	0.308198452062624	0.00239593650101073
METTL13	62.1142022296936	53.8772522851431	-0.205246898243094	0.0131199436690023
DNM3	1.78083969285094	0.882192361612007	-1.013392480006	7.10439645285112e-05
PIGC	49.7469306521002	48.7514506141442	-0.0291623678843139	0.6629514366973
SUCO	17.2112745463355	11.9683151504864	-0.524133867232925	0.00184682886199063
LOC101928673	1.69266258019876	1.92130116515032	0.182789268794208	0.577501255647508
PRDX6	257.787509271408	201.963044125074	-0.352091033697002	0.00191174355740281
KLHL20	21.3598801531293	20.9499429085357	-0.0279572399287101	0.760568329530867
CENPL	37.3646981149155	12.5515111526026	-1.57381479676337	0.000257000763328834
DARS2	51.9110180599141	32.7258073300095	-0.665611998409119	0.00218811177484752
GAS5-AS1	1.44588183344309	1.82688550442915	0.337436568428732	0.385317378429113
GAS5	506.16090453657	805.089104032593	0.669552384623092	0.00646503774285797
SNORD81	33.0875196231389	30.7141248641094	-0.107384868080696	0.752899580814074
SNORD47	90.9502613747215	60.4301014688237	-0.589810419445089	0.0131950743982907
SNORD80	159.427566619935	105.131048080156	-0.600712307674395	0.00417856457218147
SNORD79	31.0868092838836	26.5255012874364	-0.228922531724459	0.330118416338842
SNORD78	38.5323657472857	30.1062893695455	-0.356005859547268	0.191019684031399
SNORD44	40.9712259962725	34.8659994863772	-0.232790224487273	0.159770701062932
SNORD77	15.5288979676721	8.05843113646384	-0.946384551556651	0.106688197637764
SNORD76	46.112300913555	36.0580767475987	-0.354829206318275	0.174412675713956
SNORD75	4.92119692450296	2.89188971355917	-0.76699671383421	0.254043868623876
SNORD74	25.5296340213277	21.0425081815089	-0.278866177948492	0.368037343390669
ZBTB37	2.20945196642915	2.05932233043084	-0.101518905204967	0.230473769558182
RC3H1	7.17504632664831	7.85868237445383	0.131299296603171	0.0464014904576738
LOC102724601	1.30700378447343	0.969838653682531	-0.430446658772816	0.450247499800731
RABGAP1L	5.71367887597745	9.90488598910848	0.793720413731042	0.00428366765121919
CACYBP	167.016850320255	63.5151043048213	-1.39482204340091	0.000235981561430677
MRPS14	55.3554264962342	64.2657561931453	0.215325455324228	0.0177421304147008
KIAA0040	66.7185074446944	58.3624765521738	-0.193045910860974	0.0249328379290819
RFWD2	57.7449849773914	51.5617165937323	-0.163395362404052	0.0484778139928147
SEC16B	6.56971286751508	10.0065236600964	0.607038634996183	0.00387388806529197
RASAL2	1.17986863895849	0.686436953197109	-0.781427120487243	0.00209761678911563
C1orf220	1.46853253271702	2.99722447368792	1.02925191053724	0.00205952330352118
RALGPS2	12.548482272814	27.3379591153523	1.12339266207263	0.00146156294338155
FAM20B	37.1257937383608	23.1699279009763	-0.680168315728011	0.00558804228017468
TOR3A	171.974752783188	184.760677746749	0.103460961721641	0.00750316873214563
ABL2	5.44594001572296	6.32964363005134	0.216943183786877	0.0818419991885694
SOAT1	27.1021470292126	19.3858705141438	-0.483401626113035	0.00268659855637943
TOR1AIP2	13.2727028273234	11.7300859513975	-0.178248603576593	0.0775458035072819
TOR1AIP1	56.0941489810872	47.648672525069	-0.235414273594013	0.0101487426673094
CEP350	21.6973353455624	18.2181781384413	-0.252139182474008	0.0611033462408748
QSOX1	54.6491732013443	85.2791735734432	0.641993788012256	0.00202658008159497
FLJ23867	1.46030944548889	2.79715127935228	0.937684167299974	0.00122198517693226
LHX4-AS1	9.87562976767301	11.2921621349922	0.193377091830954	0.0759653447349209
ACBD6	111.754097182007	95.7881614028122	-0.222408457823551	0.00483121002827765
XPR1	17.6235008487437	14.0245656497175	-0.329544448924634	0.0141189932350986
STX6	18.5631694195332	19.7020493978948	0.0859026530515962	0.245585721142136
MR1	15.6589263093357	35.2538327214709	1.17079481848181	0.00193929096012519
IER5	81.6329416629416	103.36915498301	0.340582403173024	0.000364298405520862
GLUL	38.4646774186938	40.0072521418109	0.0567273326819281	0.377390161715237
RNASEL	19.4858382784729	19.7987869276261	0.0229860416235241	0.580765598450558
RGS16	2.26881893072059	1.12564727679972	-1.01118664773736	0.0256475941218577
NPL	1.88878749118964	0.936506771136708	-1.01209906162142	0.00473487668595328
DHX9	161.546526246926	68.9073026795547	-1.22922093797526	0.000140106776483832
LAMC1	3.25271789024626	13.1972724746894	2.02052218638928	0.0029338188908588
SMG7	50.1265193069732	64.8859898338774	0.372332945994074	0.0351353290739277
NCF2	22.8586376380297	46.126414345944	1.01285372602409	0.00309815574344464
ARPC5	472.111588431529	656.246221304585	0.475109314877411	0.00367305097345899
RGL1	20.4644602156816	48.0660266775571	1.23189693589805	0.00186327181029926
TSEN15	91.7830709807413	55.9885807900326	-0.713095468077371	0.000216467229606044
C1orf21	8.12295809411097	5.37538814970862	-0.595636268041244	0.000784213984357174
EDEM3	37.0917231953789	30.2855134021085	-0.292469425397815	0.0108526999351394
FAM129A	15.2292305294531	5.02122828645149	-1.60073082752573	0.000318368991544806
RNF2	10.0633840896265	9.65027162107822	-0.0604740777756117	0.305877681983551
TRMT1L	27.2758375736707	24.1890295958687	-0.173270605717526	0.0329157630381089
SWT1	9.49036080344345	10.9384906203143	0.204878835745344	0.0605128593022521
IVNS1ABP	65.3650257920853	34.3606231728201	-0.927762712026359	9.54733669672993e-05
TPR	75.0942010703885	75.7887637729686	0.0132824702334668	0.85240710502742
C1orf27	25.6529291543192	19.1539764615836	-0.421479633971862	0.00152549967623352
OCLM	1.33005503780158	1.28882990717138	-0.0454240686748512	0.863919124532539
LOC102724919	0.453250736945057	1.30563645821645	1.52637197760861	0.00242581755961208
PLA2G4A	9.0959806605219	7.24979639323189	-0.327288708482791	0.039336290534417
RGS1	131.958653331477	324.798246179591	1.29945788233657	0.00127216527349956
RGS13	0.51038088572383	0.999150579160372	0.96912781915793	0.026031539725146
MIR4426	22.313388682041	29.8549834508586	0.420062140067632	0.0743900656855923
RGS2	50.0514785400046	46.3899305340592	-0.109601001613169	0.0266964744926707
UCHL5	36.0676623982886	15.5129768479057	-1.21723036529981	0.000140869901812356
TROVE2	19.9667093781341	16.7574082115526	-0.252797556887985	0.0865898062895447
GLRX2	33.6010791789662	13.6298130182492	-1.30174179880342	0.00155548792445168
CDC73	27.6697819999203	23.2498674553322	-0.251088785911657	0.0231534765136622
ASPM	90.5725764898431	36.6889624832282	-1.30372819045331	0.000251276868125375
ZBTB41	5.15798558025822	4.20544152593558	-0.294550464084522	0.0606804643496215
DENND1B	14.0930918883901	24.3230782072491	0.787337660866266	0.0137867694450257
C1orf53	17.822693798975	11.6520832225511	-0.613127497731297	0.00494232886599012
NEK7	68.5688523555216	60.7150898105828	-0.175498254940412	0.0789558452786226
ZNF281	18.9643715270087	18.6355523660635	-0.0252339801650985	0.545754768668013
KIF14	40.2351868932788	16.8754412714332	-1.25353250675099	0.0016011085772353
DDX59	62.4909152932147	43.7328358885858	-0.514929567053799	0.000298084375449243
LOC101929224	0.372705242131691	1.64402669770806	2.1411267114957	0.0215310535026424
CAMSAP2	12.2098396522196	12.4138089340356	0.0239015920849691	0.767315326231084
C1orf106	18.7586442042721	14.627275694418	-0.358894464742874	0.000767976411908759
KIF21B	29.5989404924945	20.3662541120828	-0.539364879581798	0.00012964981872043
TMEM9	83.115029286601	109.924782605173	0.403335398153531	0.00224394640810229
PHLDA3	9.72791760089022	10.8638437508658	0.159331721518238	0.165791949650478
CSRP1	137.989561936772	101.984483876753	-0.436209465723071	0.00141445827872715
RPS10P7	5.03710224221463	10.8449233631194	1.1063539381022	0.00111083026067919
NAV1	1.28827823511782	1.70218625633763	0.40194469569563	0.016186658411457
IPO9-AS1	3.07323539952281	2.69051581718077	-0.191875488536255	0.168657726408192
IPO9	46.585690180769	27.827201506442	-0.743391038727531	0.000179274236483865
MIR6739	4.50269073307424	3.83750294597502	-0.23061953168618	0.734894822438813
SHISA4	2.61469579574966	8.98808927123783	1.78137134640443	0.000906637307830447
TIMM17A	175.686157584908	101.432364820583	-0.792482467212949	9.81197353955242e-05
RNPEP	128.959572917842	173.931098083194	0.431597031830588	0.00417030247502308
ARL8A	89.8685400884088	107.126848259786	0.253432024485134	0.00953509570503091
PTPN7	78.2381556564656	74.6576659224304	-0.0675819560774375	0.13752202235733
PTPRVP	0.731712591108948	2.52121204066766	1.78476846812508	0.00041498001753905
UBE2T	277.647424952464	66.7557335833268	-2.05629035681127	4.70492931293277e-07
PPP1R12B	7.0207013168176	7.112831300216	0.0188087941495698	0.56064410442586
KDM5B	1.99995474502389	11.550957382001	2.52997317181122	0.00100748908927132
PCAT6	0.644968027492412	3.12844708736908	2.27814715358517	0.018524872139509
LOC148709	1.36878808507847	0.593721211757336	-1.20504154472035	0.0196196860798637
RABIF	45.0855500804658	35.3144825620937	-0.352405165901694	0.0090583263880092
KLHL12	61.804462709271	48.8975504380511	-0.337948820417392	0.000848644123337833
ADIPOR1	281.181359459375	252.099746949784	-0.157506285987314	0.0546901391578189
CYB5R1	210.982132775019	227.174449051821	0.106679751917436	0.120554269603718
TMEM183A	7.05560725588642	4.99014371111649	-0.499688892465907	0.0134504625320165
PPFIA4	1.3360014296559	1.04827160988688	-0.349908980312248	0.013491603990872
CHIT1	0.288340339515277	2.89926726928016	3.32984374192178	0.00193432542652428
LINC01353	2.88058041638604	5.72017212137762	0.989699024995881	0.0037241616337886
LINC01136	0.490011669613044	2.1618708040072	2.14139229597404	0.0035659435033181
BTG2	625.789630166134	1292.62686131769	1.04655621955544	0.000494216800765746
ATP2B4	8.38764426173606	17.9769116039645	1.09980761012646	0.00597863003117259
LAX1	30.7628186177828	38.395946201883	0.319766305873925	0.0167898646996021
ZC3H11A	110.758515471454	149.587194849882	0.433569059039694	0.0149862204501722
ZBED6	10.1397257778706	12.5430252718875	0.306866719841312	0.34427331647701
SNRPE	169.754967809469	93.4264260510182	-0.861551209935915	0.00197406518821227
SOX13	5.6303654852919	3.70909714787357	-0.602160520267721	0.00569940226517898
ETNK2	1.84935805451594	0.559034256311417	-1.72601597634159	0.00751872222749787
GOLT1A	1.81626944148346	2.42830314575897	0.418970296087155	0.0935461612910664
PLEKHA6	2.46265523043606	3.31503870369318	0.428811048230681	0.00559321798130225
PPP1R15B	63.9696112559307	56.3880158501667	-0.181998136914064	0.0352063179349269
PIK3C2B	4.25113398054491	9.00470176378171	1.08283076650007	0.00544894336285653
MDM4	11.3183765255467	17.032757259669	0.589644960034323	0.00806307888476624
NFASC	0.653490800884183	1.00772649314065	0.624865297751385	0.000634786932546078
TMEM81	7.11213637267056	5.35337055530806	-0.409835469482152	0.0473284376039652
RBBP5	33.3851444928024	20.3363281479715	-0.715147069270456	0.00399293543004685
DSTYK	11.218459601494	12.3945412172323	0.143830277051056	0.0382336823078976
TMCC2	6.4183888198336	14.0997878747224	1.13539036359715	2.67377462949104e-06
NUAK2	3.36140839689012	13.9831609717284	2.05655278711442	5.92862363078283e-05
CDK18	0.905332512220698	2.05244666203444	1.18082506007143	0.0010970804725466
ELK4	12.6368245490419	12.1207411021968	-0.0601560680370441	0.209194079760072
NUCKS1	144.563152692978	95.2925297194116	-0.601264848261054	0.00195096754586183
RAB29	9.91844252520444	15.1804727478051	0.614031219866712	0.0063604353811698
SLC41A1	24.2064474957616	23.3681445431497	-0.050848179907609	0.597377362914762
PM20D1	4.07015368159684	5.76932651383291	0.503319645675459	0.00364309662621492
C1orf186	8.78525720026811	35.6426991612387	2.02045016503863	0.000980412896657458
SRGAP2	17.8493617012602	17.7845660374945	-0.00524671243099177	0.784169649684296
IKBKE	14.6146985425442	40.4086987982582	1.46724582502888	0.00204832914976661
RASSF5	105.347524313425	154.521708323195	0.552653121614954	0.00252854336600662
EIF2D	114.726889317296	189.76064512996	0.725977254557111	0.00706290523129244
DYRK3	6.1249972301601	3.59664109674856	-0.768058989351939	0.00184271862144161
MAPKAPK2	65.6404745914255	105.59525146612	0.685887384390259	0.00109171340059939
FCMR	46.4557155054408	107.649141490951	1.21240880472628	0.000518471340780448
YOD1	15.4384567720428	10.0383984445656	-0.620999432170486	0.000757486247245178
PFKFB2	6.25373187621347	6.11665694193442	-0.0319740026561833	0.59000772972003
CD55	15.7872981178872	11.3615143508242	-0.474609144229083	0.0051922799314565
CR2	6.24575884425597	2.33518783053872	-1.4193382687667	0.000143486979072464
CD46	170.397845134207	220.074290886349	0.3690835279752	0.00278559582781918
MIR29C	41.058932468828	65.609057925633	0.676198887831089	0.0175901654149519
MIR29B2	2.77632375860861	3.01651317991014	0.119706069509742	0.866624278164277
PLXNA2	2.494269611999	1.20289704851711	-1.05210424530653	0.000720170150411566
LAMB3	1.62233570716848	2.4988528210236	0.623193546305567	0.00204432790691987
TRAF3IP3	37.2812472426959	133.729892712384	1.84279995663187	0.00126163060853556
C1orf74	10.4842422739648	6.97895037045635	-0.587140620046678	0.00474985691291315
IRF6	3.76041170784079	3.007894173883	-0.322136813828491	0.0186544003602153
DIEXF	10.3605199395852	10.1457149055761	-0.0302258796150253	0.661123236013935
SERTAD4-AS1	0.942450797529947	1.1083511640816	0.233925842859808	0.533916341508314
HHAT	4.93829188045178	9.87093270569931	0.999174301279322	0.00108384863369749
RCOR3	33.4561041918836	43.8227849291092	0.389411710206834	0.00938896965794535
TRAF5	10.4280199627901	23.8280379439802	1.19219491175684	3.27609606665795e-05
LINC00467	35.5507742640291	59.3370930467024	0.739053269418644	0.000551183935293529
SLC30A1	30.9974543731026	35.9409394773948	0.213478379784788	0.169568285249334
NEK2	70.7842443559964	36.3584070825167	-0.961139276818291	0.000399482636930349
LPGAT1	15.4376727760754	10.607482906491	-0.54137292942155	0.00428098297779533
INTS7	74.5893521858857	25.0545136912097	-1.57389916161183	2.3163625969e-06
DTL	83.5695965512312	10.228561537262	-3.03037490067673	6.09194475769614e-05
LOC101929541	0.712448199760981	0.271002858373152	-1.394477055079	0.0659243800932921
PPP2R5A	57.7332197840908	55.1256761667156	-0.0666772400026772	0.181043617172449
TMEM206	20.4122390513304	22.0056210592227	0.108437646543802	0.0251026806019417
NENF	103.471683003554	132.986669039737	0.362045632369595	0.00448041022873313
ATF3	45.7141185857424	13.0387184720183	-1.80983772421631	1.47711541711675e-05
BATF3	1.43078137131309	0.895982422066416	-0.675260905770338	0.0588070899466483
NSL1	14.2902103248499	10.6477527234534	-0.42447817779881	0.00166601131289745
TATDN3	27.0902163654914	22.1839727485405	-0.288254166933531	0.0249762012425492
FLVCR1-AS1	7.96874707831789	7.26476440350272	-0.133436895926203	0.272723617533733
FLVCR1	8.02917664342157	4.70108619749823	-0.772257919793462	0.000693462423108577
VASH2	12.5182518781274	3.03933862903815	-2.04220378263708	0.000246300223569694
ANGEL2	34.159865608698	33.7542204776273	-0.0172343975230888	0.801014560926127
RPS6KC1	15.887659816016	18.6210520268242	0.229027945059407	0.0278778160549546
PROX1	0.759123715796327	1.28745548702713	0.762115624280126	0.0133252874968516
SMYD2	54.6610816152094	49.1408070843539	-0.153592455117838	0.07139026430398
CENPF	86.2726066060633	41.2693921515179	-1.063830356308	4.58519822734038e-05
KCTD3	63.6237337183725	48.7732620319299	-0.383474572705316	0.00392656947831242
GPATCH2	8.42056016113671	7.40307257293842	-0.18579203740795	0.0924418822251903
RRP15	12.525134918008	8.39031972978121	-0.578028450316585	0.000204197405438493
LYPLAL1-AS1	0.935575379403867	0.858214627806779	-0.124515404978807	0.833267133392398
LYPLAL1	20.01655227777	18.7341752669612	-0.0955210332207074	0.115476690035357
EPRS	232.427060923264	123.221054882866	-0.915529256449467	0.000367561628968111
BPNT1	67.4478310858048	63.2376097708109	-0.092989212964652	0.0801252143650578
IARS2	118.67756124562	126.872529793437	0.0963325476196739	0.0982398262304467
RAB3GAP2	35.1904076640607	31.3839828747768	-0.1651537738213	0.0853136651428513
AURKAPS1	2.52676830750772	1.95468544068159	-0.370356922798212	0.0161083215941997
MARK1	5.14687173647794	2.19038889029768	-1.23250879571208	4.05168490752047e-05
C1orf115	21.7518399080862	15.9084050151818	-0.451348240809484	3.44800827091465e-05
MARC2	26.2157535329007	31.2293370522366	0.252467929050179	0.0105867092716033
MARC1	13.0909755592603	3.53227263774384	-1.88990400658216	0.00239211687730107
HLX-AS1	1.44095729235056	4.32058678573428	1.58419968340068	0.00376872518119683
HLX	2.52008879474427	2.10754303359617	-0.257912478010307	0.261063545400505
DUSP10	3.95866178045546	4.59872378060841	0.216220733895442	0.0220060853035163
TAF1A	8.83363409400995	4.9999494163714	-0.821093574969093	0.000856444958319193
TAF1A-AS1	2.92654280502606	2.93744835642342	0.00536610735754421	0.976169439100137
MIA3	43.3139159277258	40.7758927408408	-0.0871141461659455	0.201755570022127
AIDA	56.0681228532123	44.9374114055262	-0.319263748272463	0.00367753199530318
BROX	45.1579214282888	39.5172735064057	-0.192495670263978	0.0252267903592255
DISP1	3.80354086727445	2.82430734672339	-0.429446012132606	0.025883525310118
SUSD4	0.965417608720781	0.453992299267635	-1.08848531467318	0.00573917321518918
CAPN2	144.116742569126	153.404736220339	0.0901050769099205	0.124116726407547
TP53BP2	25.7908576380062	23.1062557880816	-0.158576248875206	0.111572624571248
GTF2IP20	18.2689671167574	35.7289778064039	0.967699569730913	3.05571809986954e-05
FBXO28	33.4559813311259	31.7626682048406	-0.0749320516514738	0.297821103421351
DEGS1	152.224378520852	132.550793292022	-0.199654118438434	0.00654441389791978
NVL	49.7055137053829	34.6857343328348	-0.519063466881724	0.00486149178442563
MIR320B2	0.701323620909775	1.04068823029349	0.569385705741073	0.378422561903004
CNIH4	45.7046735444311	27.2708127263402	-0.744983999844301	9.48413628863001e-06
WDR26	48.0201397473659	75.9778769651209	0.661939797542088	0.00022680069080694
LBR	178.647669994415	99.1883903550984	-0.84887392441691	0.000378423888118633
ENAH	1.6082614953651	0.775718467609863	-1.05189694711076	1.58436162311532e-05
SRP9	366.960734446098	308.739472250405	-0.249235757108006	0.00729246355046069
EPHX1	60.9526965272198	50.0249798965762	-0.285041364252186	0.0127763091964486
TMEM63A	33.2985661961832	125.297294970091	1.91182330610317	0.00136564367895915
LEFTY1	0.265023487744064	1.28587466429916	2.27855789884661	0.00369432664066387
PYCR2	275.197207323616	249.026122285428	-0.144168744048501	0.0313898481682121
LEFTY2	21.5195897496914	21.4474948790958	-0.00484142737588965	0.91608495663882
SDE2	22.3700118776464	22.1831708145019	-0.0121004264640298	0.820878510634758
ACBD3	55.5009723530769	56.0709056058479	0.0147393240011993	0.743276802910673
LIN9	26.8138945764367	7.70464177661972	-1.79918099232377	2.33367035961285e-05
PARP1	581.881475005123	335.913911996667	-0.792633770096067	0.000907068887744036
ITPKB	19.2476107904726	28.9104774931172	0.586913062029733	0.00609729961543752
PSEN2	29.2228612825488	51.7452014420424	0.824327638525462	0.00381655873462152
ADCK3	83.0598313025193	75.4317953301856	-0.13897817810312	0.0334959603775826
CDC42BPA	9.31077359098305	15.1519565639821	0.702531155135646	0.0131837638970817
ZNF678	6.32437564467125	2.52533052827242	-1.32445083344084	0.000482728394300509
LOC100130093	5.02747293640978	15.1979051031195	1.59596715917937	9.02085711431649e-07
JMJD4	41.179626719405	48.3662080676323	0.232068681835682	0.0277497721579718
SNAP47	56.364147916796	74.5212949905499	0.402874959359124	0.00460194202314584
ARF1	1029.80229594187	736.165160510813	-0.484266011756425	0.000407806019151851
C1orf35	67.69292475614	78.173211968984	0.207669264588734	0.0247975591989757
MRPL55	144.024311881598	137.266143879703	-0.0693365302724655	0.149330763547672
GUK1	459.57080974211	534.508359173568	0.217925344243977	0.0192946625652414
IBA57-AS1	1.41084828549316	1.75896599026288	0.318164731312257	0.208784319435294
IBA57	8.16206127116982	5.35423687255411	-0.608252575177048	6.55676414684865e-06
TRIM11	43.3627264236966	46.9298044345946	0.11404897965738	0.0490616367673008
HIST3H2A	2.57117169047654	5.57854787347148	1.11746367988971	0.00784289973156382
RNF187	116.722438482306	121.985054062594	0.0636224672898354	0.119436987971096
RAB4A	33.1578842101097	36.3380490558847	0.132129013130685	0.0468918548905396
CCSAP	19.737112102505	12.9855134143056	-0.604007857132588	0.000519829816294023
NUP133	66.7087159333963	46.1841660573651	-0.530476953594396	0.00202996095037488
ABCB10	57.3324445187573	41.3999349639982	-0.469723292057865	0.000378530713199006
TAF5L	23.9977964486181	19.3834989979546	-0.308072917938184	0.0182081674922955
URB2	10.7065298739856	8.34070472819784	-0.360249768512524	0.00822557020334036
GALNT2	71.9974654740101	156.153452916263	1.11694644567242	0.000690928366327856
PGBD5	8.28417098298111	2.0997088381361	-1.980168044179	0.00308224016655515
COG2	44.7291527769393	46.9052830953465	0.068534995099726	0.285444404479329
C1orf198	17.9661038993915	10.6288797382389	-0.757288034390191	0.000105126305081843
TTC13	54.7185729165169	31.9933793842548	-0.774257215684746	7.28518052012133e-05
ARV1	62.0058153776757	49.3279513163807	-0.329998158067001	0.0034531491886564
FAM89A	19.8138728369126	15.2395298998013	-0.378692498128472	0.00809975874621368
C1orf131	48.8241696416572	42.5339142942384	-0.198981879396324	0.0170778359832275
GNPAT	105.550107002703	118.160558952172	0.162820514587389	0.0192204449892621
EXOC8	24.3337705705836	23.6328942258355	-0.042163565116083	0.499074229189689
SPRTN	15.0442662462982	10.3159306546362	-0.544339763608641	0.00057060856760455
EGLN1	18.0037989102815	18.88753209285	0.0691328507136913	0.12338118265349
TSNAX	51.2407410767328	44.1504381159184	-0.214863586847998	0.00898053747192688
LINC00582	3.75228597753865	6.25649541151264	0.737584968965433	0.024852226194391
SIPA1L2	1.50702523509136	0.799845384223743	-0.913910526124758	0.000518430356479344
MAP10	1.9040749844456	3.73262929693806	0.971101941073364	0.000172347563781148
NTPCR	58.1496744976116	72.2860685489093	0.313946512201188	0.000873105488430145
PCNXL2	7.56666577440734	10.5014133950873	0.472853887966695	0.00297306370624078
KIAA1804	7.69152931633933	4.86240086743168	-0.661601642214144	0.000633843840313938
KCNK1	1.66318191099855	1.0222875917799	-0.702144857506116	0.0486254733666766
LOC101927765	9.98091057285485	16.0076568380781	0.681518799286007	0.0132359284488176
COA6	77.229097601408	62.1838406925762	-0.312604788674942	0.000775484892942149
TARBP1	10.7776594825476	16.4178030830003	0.607217177574453	0.00185220512728909
IRF2BP2	42.1754219983887	58.2472525305449	0.465787496882773	2.62671970362727e-05
TOMM20	169.806522038026	161.246347710493	-0.0746253885845592	0.0966553570496038
RBM34	94.1747884331078	72.7633931292541	-0.372128066269698	0.000715553422462827
ARID4B	27.1405447666094	41.5966053769778	0.616016118554805	0.0059780278782761
GGPS1	26.2822880927251	33.6016081056283	0.354439399367341	0.00989150697496436
