DMSO_RPMI8226	KB528_1Hr_RPMI8226	LOG2_FOLD_CHANGE	P_VALUE
INHBE	0.876898455817943	0.588836995761427	-0.57454147269315	0.0612035949014111
ARHGAP9	1.68701921312911	1.64561059465793	-0.0358534170221116	0.785922268342615
MARS	183.439134440666	187.999713321528	0.0354290092796339	0.614893584323946
DDIT3	9.87755203310553	19.4776310741884	0.979592777162631	0.000448708993123452
MIR616	4.17276132211127	6.38779040921277	0.614314574825492	0.199751807005037
MBD6	13.1873634170828	14.2096194890861	0.107711770276941	0.594812547444762
DCTN2	90.7426291008374	91.1216428707366	0.00601329851068296	0.843765549163594
PIP4K2C	14.9129486664063	19.7438295759249	0.404836303596156	0.0173899582524806
DTX3	1.00063314312602	1.28008176716575	0.355322824100724	0.116120863652298
ARHGEF25	0.466828419629268	0.515623294926038	0.143425051261276	0.571706968388854
B4GALNT1	15.0937615246557	14.5546369211587	-0.0524735349496482	0.501993717007654
OS9	162.768316990662	170.402211912467	0.0661241576883015	0.443108516251946
AGAP2	16.2629156969091	15.3267233249566	-0.0855366356337495	0.529822430359662
TSPAN31	21.6826064754169	21.4733441496153	-0.0139913074097461	0.616653698899398
CDK4	236.126996714491	224.570297039901	-0.072395875038181	0.020270162337266
MARCH9	39.0962953948831	31.1108969038481	-0.329611922836032	0.00984484713015296
CYP27B1	9.75354508535187	16.860849549983	0.789678639294287	0.000967994481807677
METTL1	42.5725991179323	47.5746290432115	0.160267235922553	0.0194792471638828
METTL21B	9.55391472667456	8.70046053784359	-0.135000231556709	0.354361052672756
TSFM	48.5941366414127	48.2129822113369	-0.011360578727818	0.789652525448812
AVIL	1.02991112824463	1.00178156016013	-0.0399518904119977	0.822020778239241
CTDSP2	96.2756917206909	92.3302992452015	-0.0603674210498754	0.621852375127829
LOC100506844	8.22617461514967	8.20361619777902	-0.0039616983189326	0.976975228512348
XRCC6BP1	13.6588003116604	13.825758941261	0.0175279034025951	0.843282091405349
LRIG3	9.71905283398054	7.5841992785999	-0.357818851208449	0.0397045154017295
SLC16A7	1.35515362298684	1.56987898459459	0.212196944365094	0.216685380476571
USP15	11.7339990579777	11.7130024057299	-0.00258385058039303	0.966287470784173
MON2	6.67460866922096	7.09880250382222	0.0888924226818352	0.453708961653813
MIRLET7I	2.64157696046988	7.16414455464026	1.43939500522097	0.0961581308148916
PPM1H	24.4998108729633	30.6148678754637	0.321461844526048	0.0303893532637169
AVPR1A	0.83601185765013	0.947358247335995	0.180386684764325	0.233858700735591
TMEM5	15.0029770781366	14.6616066559355	-0.0332056003956033	0.753710349871846
C12orf66	5.68451615924422	5.50541551139522	-0.0461861058237148	0.52067538899293
XPOT	109.36277022372	113.179233390882	0.049487577765349	0.555766365190736
TBK1	22.8713172904082	24.0953170018651	0.0752133203019111	0.452962208816495
RASSF3	13.6133094671528	14.1564245854762	0.05643910120957	0.644716163742728
GNS	28.7121104211736	33.248050730965	0.211610384066911	0.144534832043583
TBC1D30	8.53298823294276	8.8053558224044	0.0453302456799595	0.618520025630736
LEMD3	22.4482314130104	26.1773088790559	0.221715004180932	0.159424436419424
LLPH	46.7980867875563	50.881567626475	0.120693569406477	0.141737822073405
LLPH-AS1	3.30911709843837	3.47859269546535	0.0720574206536309	0.710206803012716
TMBIM4	22.2677496274161	19.8939768285246	-0.162624065757469	0.120169436932919
HELB	3.4361087829447	3.38583200699711	-0.0212653175494475	0.867685568108485
CAND1	52.4883526383533	52.5287135725463	0.00110893447272275	0.990303448502579
DYRK2	15.4875660412719	10.7702349011779	-0.524060718524474	0.0585080104807862
IFNG-AS1	8.28948407680331	7.21468922049493	-0.200345063050307	0.279430783276923
MDM1	3.2287512779401	3.0362821371332	-0.08867045440235	0.531198941943005
RAP1B	68.4649134838641	73.5132913490132	0.102640282493393	0.146610167263309
LOC100507250	1.26232381600649	1.2308893836654	-0.0363809263269168	0.878614985348253
NUP107	54.1047316684854	56.0879791543638	0.051936834920781	0.539542823352442
SLC35E3	8.75760073578399	10.2205547709805	0.222865924705165	0.0517109504087781
MDM2	10.6262087178725	65.119954079872	2.61547272694035	3.36848085318996e-06
CPSF6	32.6538890299241	37.4762584579274	0.198722100033353	0.083137612918275
YEATS4	30.791187857807	32.7342499369322	0.0882833972829656	0.362739549796068
FRS2	2.3536340238012	3.46229469810714	0.556838519706529	0.0200488974505687
CCT2	296.824396398186	303.147387615735	0.0304097161257472	0.64892796663317
BEST3	17.2879789389915	13.7579885516193	-0.329499659505024	0.0176264324797097
RAB3IP	6.54729444116517	6.37653504406224	-0.0381261719770927	0.666496367154972
LINC01481	8.28033720679615	7.38596085993431	-0.164903903585582	0.329583482450486
CNOT2	24.7362253891378	26.6194978196738	0.105857985030952	0.111866250561485
ZFC3H1	15.3452118006997	12.7208315580888	-0.270595576214132	0.153390072750965
THAP2	2.64284047964522	1.63990968021827	-0.68847298829461	0.00230508480987948
TMEM19	19.3201947684104	17.9228489987229	-0.108309653138482	0.243359059660454
RAB21	37.0740850158709	42.1247840083834	0.184258201432125	0.0988789752860925
TBC1D15	11.5878066629896	12.960172942918	0.161477450692269	0.104332585553106
LOC101928137	0.778426568717994	0.765485011755266	-0.0241868220881993	0.919620062413799
LOC100507377	6.09942711292736	5.44375351344082	-0.164071999451566	0.38278611894677
ATXN7L3B	47.9580995191049	44.8112101551019	-0.0979148009366969	0.370040831634006
GLIPR1	1.8169098393297	1.67282442474339	-0.119200798529468	0.350685501357061
KRR1	23.8791994419364	27.9246436542202	0.225784400040747	0.0666310470296869
PHLDA1	1.33087348302917	3.28983890940189	1.30564351184044	0.000730166946547048
NAP1L1	141.723641669526	152.489703122512	0.105631385970291	0.113088414571271
BBS10	5.85119989039676	5.52468063651961	-0.0828414352729064	0.480743531077353
OSBPL8	12.3040779140303	14.3785381291021	0.224780459807352	0.156130630256163
ZDHHC17	8.05521428333894	10.101590729062	0.326587623698721	0.0174753944899913
CSRP2	2.0156699385783	2.43554228425053	0.272983610391493	0.264519488214544
E2F7	8.22557953602179	17.011941192799	1.048358539835	0.000579624386936341
PAWR	28.3880685063355	28.958639297977	0.0287091220021805	0.804262912586175
PPP1R12A	18.8418926091248	20.8662874249398	0.147230049473796	0.203213597544076
LIN7A	1.08697377022221	0.789103841024116	-0.46203005979863	0.108546506816001
ACSS3	5.26901517002446	5.830632814668	0.146119138215601	0.22889344494365
CCDC59	29.1748946850991	37.2311566183401	0.351782987332046	0.00462799743382522
METTL25	2.37841499997772	2.5430076545079	0.0965353375291623	0.460403790565533
TMTC2	2.46453419464441	3.06156734865797	0.31295542189508	0.148263267043935
MKRN9P	2.95309268441735	3.03578364257322	0.0398423379574533	0.492764466607853
C12orf29	15.0499893529074	17.55432191402	0.222063802712582	0.00402232363686107
CEP290	4.01510697908853	4.40049289484651	0.132226700012783	0.336119240050898
TMTC3	2.71354093933395	2.98208977397239	0.136147014859048	0.222593135360367
DUSP6	10.188791967242	4.14012772139654	-1.29923582857078	0.0118757515709292
POC1B	8.3366748695042	8.49703696078459	0.0274877691798978	0.717700624829215
ATP2B1	8.08174096933702	10.8123709565722	0.419944897523512	0.0309551427417556
BTG1	5.70754840548278	11.3720779986856	0.99455280425148	0.00189009351346412
EEA1	5.28986766550797	5.86443491122311	0.148760467397992	0.332809043858567
UBE2N	86.0089123060535	86.5336438308117	0.00877499347842912	0.890002172683103
MRPL42	23.8892691466386	25.0113079526202	0.0662177868773962	0.479151211385133
SOCS2	0.636724927314379	0.656276021274129	0.0436324757232751	0.796517990456958
CRADD	19.6240558517676	18.5985508937295	-0.0774330269350873	0.378301431595991
PLXNC1	12.0871947625173	12.6366657730939	0.0641363959329762	0.574123992727588
CEP83	15.8934442386397	15.8090121340202	-0.0076845822414707	0.869316292889813
CEP83-AS1	1.20849710707935	0.77135255956648	-0.647751695707621	0.0325101555294693
TMCC3	2.72058777799545	3.66986832329192	0.431809922612625	0.0055196519801585
NDUFA12	166.48241350894	174.249078923375	0.0657812448574936	0.545581018332539
NR2C1	11.0191377742569	10.5403282198709	-0.0640915479073146	0.409051532763965
FGD6	1.59336156499269	1.87583539618189	0.235459557669109	0.165958616712146
VEZT	19.2573077724882	20.2149814072901	0.0700188523675952	0.536814220718966
MIR3685	10.8373288602298	10.7531970193202	-0.011243561614276	0.981340966757239
METAP2	79.0668976537656	83.5135439229933	0.0789363688337748	0.268810522233198
SNRPF	185.721837848644	182.437500398068	-0.025741153697923	0.714752897128102
AMDHD1	1.1277870988095	1.07010374392318	-0.0757440754760025	0.747769142265486
LTA4H	71.8204574848083	70.5434485346476	-0.0258827387614638	0.467250380121059
ELK3	7.65289022025983	8.32144612395962	0.120829561162212	0.449060552040486
CDK17	8.20098971794556	9.4328367213384	0.201893666802299	0.0977696792838148
NEDD1	13.9054297649622	13.4485651881196	-0.0481960721704779	0.670227404955282
TMPO-AS1	12.1162332072376	11.0425541465466	-0.133867345220746	0.139961280830843
TMPO	94.8743978887769	101.183845766866	0.0928882490984227	0.345303118446237
SLC25A3	626.229313477303	645.072296026501	0.0427698167529613	0.098040848047193
SNORA53	1.49196503330545	2.38709274444075	0.678040895749817	0.268335753048225
IKBIP	10.3933295421091	10.0737962050975	-0.0450504506598136	0.611233553491899
APAF1	2.51649679810509	2.77632655677483	0.141760508207451	0.280414063304903
UHRF1BP1L	7.91290255560023	9.0552715518541	0.194550914650635	0.153375260405309
GOLGA2P5	8.16174516820808	9.2301484096085	0.177476178394463	0.201940723983022
ACTR6	18.69117708482	18.6498682215564	-0.00319198972592726	0.974513938983701
DEPDC4	1.69087405561876	1.3301402925581	-0.346190787243511	0.0297602526082414
SCYL2	17.1508592531128	19.8120875074581	0.208100041483548	0.0592394783562359
GAS2L3	0.880533201626413	0.808193371983659	-0.12367688374931	0.0219559192349101
UTP20	20.2055259188501	21.65774339976	0.10013302790518	0.419909519539978
ARL1	23.0880674977686	23.1726351974779	0.00527469449399289	0.94141531241832
CHPT1	22.8150070117147	22.0434560769736	-0.0496326629925699	0.502991860908133
SYCP3	1.82030071817624	3.42916574680797	0.913680830918108	0.014197023398426
GNPTAB	64.2885630621325	72.5950240589788	0.175308558889482	0.191642514620933
CCDC53	21.9987938925817	21.89391890419	-0.00689421564330057	0.909884811209972
NUP37	51.5755114622564	45.7351178385786	-0.173383854809245	0.127247899371551
PARPBP	12.5949459462172	12.7058076956431	0.0126431585398526	0.878199954318758
NT5DC3	2.24086265950111	3.90116113888933	0.799849360590809	0.0147465242661919
HSP90B1	742.548196700799	793.681105434034	0.096074790538365	0.103490491621469
C12orf73	7.49021118102879	6.23837648548846	-0.263835773127508	0.0252789559763366
TDG	22.4644281967651	25.8690159246444	0.203582833568819	0.0644095726823864
HCFC2	1.73115828934201	1.60357874884546	-0.110442440635891	0.334906650127461
NFYB	6.47953259805494	6.35411013494779	-0.0281996515549095	0.800872593514398
TXNRD1	109.363205632706	118.359032431098	0.11404237118925	0.244327223894144
EID3	0.503740962374817	1.20050446224252	1.25288681046749	0.0315918364709669
CHST11	6.63565033122729	8.42688176022244	0.344761017706276	0.0281562996803009
SLC41A2	5.15470356256749	5.96032554343294	0.209501667266011	0.123474052610507
C12orf45	72.6306233915431	74.2762029180747	0.0323221021664786	0.0766348891444107
ALDH1L2	1.00356317505185	1.2945763323331	0.367348595338514	0.102133797195162
KIAA1033	8.2323407520602	8.91683946328133	0.115229744154515	0.301129023264342
APPL2	10.2127936269126	11.291404012297	0.14484732923022	0.2868060729614
C12orf75	5.00792307985671	4.72543251498163	-0.083766019015983	0.17151977553768
NUAK1	4.9962428298626	5.10490620351651	0.0310408563412669	0.786488273585726
CKAP4	8.26191236935312	8.6468377253508	0.0656968563767291	0.256886817223789
TCP11L2	1.05245006432525	1.02800556691189	-0.0339037061450756	0.828324312661573
POLR3B	9.11892069349489	9.99600140109673	0.132488025115904	0.0509731733445228
RIC8B	4.34861185715754	3.81646543655362	-0.188317818555438	0.148385029856581
TMEM263	7.01408086972439	7.25352368215451	0.0484279464030986	0.522159806697681
MTERF2	3.40729153565621	2.53266786606111	-0.427967498504174	0.0565537337230655
CRY1	6.53097815307214	7.02847658116061	0.105912937479684	0.31227704819163
PWP1	92.6346653550483	90.2947206702512	-0.0369105347702689	0.504819729667713
PRDM4	26.219738582501	21.8647048876267	-0.262049425391017	0.0655225844339264
LOC728739	0.951684507585357	0.85904029469228	-0.147757580815454	0.785988978809345
FICD	11.7957944103238	16.8405595627013	0.513667492846538	0.00367017185499615
SART3	44.0784501971204	47.0118623396502	0.0929513334516037	0.361894181749056
ISCU	124.265893015517	115.841969930151	-0.10127233617027	0.249072461292978
SELPLG	63.6309486233801	60.960131701308	-0.0618626100419556	0.353054322014108
MIR4496	3.05282396549519	2.71199918144635	-0.170787659016939	0.828996335320694
CORO1C	89.4723735434739	94.5034303841072	0.0789244097029611	0.290380115864097
SSH1	6.4656855345059	7.46090241494802	0.206546796472781	0.248255019237851
SVOP	1.83058825941751	1.68893618199662	-0.116192517359613	0.0883120798461492
USP30	5.77531210850766	5.46429250410959	-0.0798642012326975	0.240358711088524
USP30-AS1	13.1621832280728	11.1145342906098	-0.243951311224629	0.02736204303589
ALKBH2	45.0261157700165	40.3306487979178	-0.158885412768728	0.0680661479547484
UNG	77.0729478847448	83.8419535744494	0.121447760851555	0.0798227862041428
ACACB	1.04882071061452	1.32155763866448	0.333471269089449	0.0662946391139259
KCTD10	23.4208290057092	25.8780040454664	0.143934204937809	0.104759877340261
UBE3B	15.2394174827744	17.2566358678795	0.179343484862165	0.196981315305118
MMAB	29.7320410368668	30.524709245994	0.0379590489450156	0.144518497637376
MVK	41.1984149775265	40.8512448975291	-0.0122087902023427	0.810893873196362
FAM222A	2.84825760443101	6.7057591654152	1.23532103665899	0.000316129891974944
FAM222A-AS1	45.8255798139558	43.4331114580455	-0.0773578265872646	0.250861684946043
GLTP	52.8857645393317	55.2246551415711	0.0624330655582901	0.329047838144431
TCHP	33.6458272720727	34.9756020170013	0.0559212958967278	0.753014291194346
GIT2	17.6594205607635	16.9431482208078	-0.0597360382167576	0.413534433149294
ANKRD13A	39.8287709283078	43.249099955874	0.118859149145053	0.19703610112827
C12orf76	5.89869352173256	3.27883789459704	-0.847210876242639	0.00330549025270367
IFT81	4.45353708733975	4.93409795311545	0.147834748410675	0.274109849654711
ATP2A2	104.369242064519	131.191891195354	0.329981943663604	0.0716106059587905
ANAPC7	58.9821767100648	57.0582474212244	-0.0478436310336378	0.294789102173997
ARPC3	290.524446729911	270.731863965018	-0.101794870555978	0.194803328952586
GPN3	42.089519540847	39.1433575013464	-0.104693533462403	0.104701878248128
FAM216A	50.7845282595601	43.0342536647619	-0.238903591599401	0.0419466867746705
VPS29	72.9616140144173	71.3758473960683	-0.0317016756192835	0.421051016318475
PPTC7	18.424892683981	24.7309053449032	0.424658838287223	0.0459184571824029
TCTN1	24.8970288644125	24.8869159221417	-0.000586128396461602	0.992055515711075
PPP1CC	150.499659862615	159.672466639268	0.0853553344974212	0.217362277163814
FAM109A	2.58144667107852	2.59864200973119	0.00957810665001943	0.912776510022744
SH2B3	3.58366859205375	3.23531127105415	-0.147532705673246	0.395820622896912
ATXN2	15.1321114624019	14.8065146665242	-0.0313812264839188	0.841889588987856
BRAP	16.6894095344908	17.5627502867295	0.0735858717708025	0.268952452744033
ACAD10	14.9334722519853	15.5583337207577	0.0591379053581463	0.454140560802518
MAPKAPK5-AS1	18.6342203002612	19.811256530449	0.0883659316062098	0.160982458778895
MAPKAPK5	44.8744467948802	45.2395336398282	0.0116899033855924	0.737351034431707
ADAM1A	2.50728075890331	3.21671269455905	0.359463530780532	0.0664607902509092
TMEM116	11.1350644069284	11.6440864501226	0.0644875528090185	0.387543696687312
ERP29	491.621382512871	469.091767793459	-0.0676774826083461	0.431419083448053
NAA25	15.2727900466155	17.9392344832319	0.232154688781828	0.103601276541598
TRAFD1	39.8634294014085	38.1924784069938	-0.0617772856355017	0.473231552221592
HECTD4	6.27969693249778	8.43627523634767	0.425911230124368	0.114194325706386
RPL6	2214.13500662632	2071.86734321192	-0.0958115593503223	0.212757822390622
PTPN11	41.7184588589243	48.5090099494861	0.217566871403374	0.151188464382496
OAS1	19.0045861009347	15.6641211739342	-0.278883774779731	0.0414899078790857
OAS2	1.42749473807919	1.24734928211569	-0.194619923170911	0.168828676005528
RASAL1	75.0779367878304	74.8651210872737	-0.00409526611409787	0.952588686251898
CCDC42B	1.92096221035168	1.63844613494663	-0.229500894165528	0.463720868839103
DDX54	117.580695402837	119.166181560817	0.019323652700495	0.842331662954721
MIR7106	2.49646727989557	2.83045565103269	0.181146320963949	0.747250104890031
RITA1	51.9436930863918	50.3139008167942	-0.0459915446854805	0.373496223651218
IQCD	0.722109550503008	0.688430113866798	-0.0689075172171493	0.847624561854043
TPCN1	63.2598508476062	72.0231867685754	0.187171280727931	0.228150061150573
SLC8B1	12.4235104821858	12.7602496601083	0.0385836662508097	0.739179978641634
PLBD2	25.353085216485	29.6041341811176	0.223637341075257	0.150352347306349
SDSL	34.4134496996655	27.8136311326736	-0.307180414984706	0.0334004520152353
RBM19	23.2935105407649	25.2958594969867	0.118973176538683	0.193623964676269
TBX3	1.34576187853776	1.54794326203973	0.201929432691379	0.14839517750466
MED13L	12.9136678429942	18.9650154536687	0.554441722607565	0.059722477546534
LINC00173	1.15356529139706	1.28612368893778	0.156929733664824	0.379793872549064
MAP1LC3B2	0.791590031890566	0.616436015169653	-0.360802291812511	0.031962315536775
C12orf49	19.0213298575819	21.0897042640193	0.148920750368576	0.155583354786367
RNFT2	6.63653242615265	6.3823302576633	-0.0563463696897406	0.182496117895856
HRK	2.47979544244179	2.5919391783079	0.0638107467037229	0.380830931628987
FBXW8	10.1636129495553	11.4050391555721	0.166258058817932	0.271169527042565
TESC	32.7641623569849	33.8652540748855	0.0476871711495357	0.222494278839018
FBXO21	18.8903610273411	23.5320596192297	0.316977322105477	0.0442981271502738
RFC5	44.8238594284095	47.8564645034791	0.0944469454277344	0.131850247756611
WSB2	0.883184268704603	0.963329809860741	0.125315335071433	0.625926838300154
PEBP1	777.736278514975	802.271388079478	0.0448093096830616	0.0890805297275367
TAOK3	7.35526360906845	8.46648861618679	0.202986703672858	0.153107724808741
SUDS3	20.6354206024613	22.5187578094661	0.126004402530009	0.216857830832284
HSPB8	0.894206221738669	0.856802756582305	-0.0616444622855392	0.70879798705596
PRKAB1	21.4637060543726	28.713654831242	0.419837774232874	0.00964523464635474
CIT	9.16465159216747	10.9465817455749	0.256328493610881	0.146593764747943
CCDC64	4.51252022359091	4.55074575189261	0.0121695881520647	0.879280962615466
RAB35	50.5030626028369	55.377308516749	0.132924058305756	0.0838811324539994
GCN1	103.044836793265	113.779554344818	0.142969116944604	0.378973280372635
RPLP0	6589.05061150244	6214.55440692664	-0.084419656826069	0.182691090948854
PXN-AS1	11.9571641171313	10.8442721019302	-0.140942047342481	0.226739026811007
PXN	5.77306815086795	6.49025033271056	0.168935868469238	0.110289587293263
SIRT4	0.61330054723112	0.362481458070307	-0.758687039084863	0.0722265973718276
COX6A1	970.224142210632	838.400001682687	-0.21067935897254	0.130511263517626
TRIAP1	98.7953994258354	115.338094619262	0.223353327477405	0.0402858856264552
GATC	31.3629604418063	33.9214195085705	0.113134797481857	0.102660804062298
SRSF9	382.406865889118	400.3393835347	0.0661151220769006	0.0632133369518068
DYNLL1	304.39449162748	311.656138815121	0.0340128785354345	0.534642763361676
NRAV	9.98739597377041	9.76940046530698	-0.0318385426701536	0.714087675464453
COQ5	35.9029095425827	32.2345883893515	-0.155491202108698	0.145302633700513
RNF10	220.359056753541	224.635659435945	0.0277307717069124	0.780412143447106
POP5	127.257280562525	118.732727683495	-0.100030540592123	0.054315326243744
MLEC	79.9898406048616	88.6532022506857	0.148355966785409	0.230914415328552
UNC119B	11.7268233926517	12.8327386295825	0.130016824786168	0.121576231715001
ACADS	1.06322036996679	0.965781586220284	-0.138671788035387	0.273349005739685
SPPL3	12.0314612507184	14.3716427865373	0.256413110047357	0.039746843973989
C12orf43	15.322058391102	15.9736609717472	0.0600848747050211	0.273862375229053
OASL	1.34657756333472	1.5909865193202	0.240624279570314	0.385301768913413
P2RX7	29.7901446814441	27.6938305843942	-0.105270510606921	0.495746778827848
P2RX4	31.5659111725263	29.2816109960378	-0.108372467088888	0.0171920899583788
CAMKK2	33.5735070318415	34.8929075658248	0.0556105734371688	0.544989172630658
ANAPC5	228.666162147346	220.874252663377	-0.0500176392089208	0.154630615856046
RNF34	46.0152030393524	42.4097259523939	-0.117715433932203	0.0766249052192976
KDM2B	20.9959515265054	23.5958094364712	0.168419490985013	0.214020619440256
ORAI1	37.2981177392663	38.4876877355584	0.0452941731987035	0.294490800013866
TMEM120B	10.7586563588403	12.1237728376784	0.172340813849761	0.22730162323383
RHOF	2.80376274360196	2.83673460628214	0.0168669114265376	0.893040444223693
LINC01089	22.8393604688379	24.7446820202572	0.11559624910699	0.0788244298195651
SETD1B	10.1750186886332	10.6981617699079	0.072331480041494	0.718861165872671
PSMD9	34.9896049817876	36.7330213816991	0.070151188941508	0.318134484997348
BCL7A	5.141395541242	5.17724324527776	0.0100240960020005	0.937628292484178
MLXIP	22.8591766143033	27.0887331147793	0.244919484461229	0.242421304904229
B3GNT4	0.675142544183175	0.699253354973829	0.0506231372925392	0.868054567332215
DIABLO	28.834252332094	31.4612623640106	0.125792945165113	0.00629724191744105
LOC101593348	0.648691605054386	0.659443349434841	0.0237159591960544	0.870382550934313
VPS33A	29.6339375067112	29.7007720706425	0.00325010218840669	0.967344869996567
CLIP1	9.63726866345145	10.7221758831217	0.153901476339816	0.219211688704255
ZCCHC8	17.4335478699522	18.5502068885754	0.0895690775531629	0.15259699232354
RSRC2	44.6088764982017	53.6228214018304	0.265516316301439	0.0451567804608556
KNTC1	32.4960310028487	35.2055510229194	0.115539402082036	0.314870682750048
DENR	34.1410801429502	38.353900501462	0.167864601337878	0.0119117888371998
HIP1R	24.1874951655421	25.6581527743179	0.0851559362943171	0.513940560239042
VPS37B	38.3960401977472	46.6655260487481	0.281399626045146	0.0347227495900638
ABCB9	7.12445221642755	7.27655240205046	0.0304759770935521	0.782868388137433
OGFOD2	38.7965565814618	38.9063748024239	0.00407794932436418	0.922920270003494
ARL6IP4	203.321941275161	185.920486986459	-0.129080157764391	0.409042420605567
PITPNM2	7.62427671895773	10.1150812883433	0.407835526807497	0.0510256467911374
MPHOSPH9	11.4629049112415	10.6911559085356	-0.100554852842226	0.383294960357505
C12orf65	21.5376994726608	13.4939233466128	-0.674554286496353	0.000165898557496413
CDK2AP1	39.9966403581962	38.9533540611368	-0.0381312651999002	0.602845999239387
SBNO1	15.7104617489663	16.7002022699077	0.0881399927123651	0.439378429636002
MIR8072	6.72239727932211	8.40585577533052	0.32241889809519	0.463649061761636
SETD8	32.697774444556	33.4475597941302	0.0327085183542515	0.686421792687095
RILPL2	17.9493084154062	16.1567110430649	-0.15179471393252	0.221334531397769
SNRNP35	7.84783917594928	7.72032823045719	-0.0236332919181581	0.788937155000557
LOC101927415	0.461359553095097	0.391979896883563	-0.235111863964314	0.31643059436729
TMED2	183.924671280819	195.671810734861	0.0893209176010058	0.118805817896622
DDX55	25.9466951060791	31.0352245736123	0.258355794730436	0.0361886489893253
EIF2B1	93.3110070919247	100.694798118395	0.109869977335289	0.0517017634664247
GTF2H3	18.5153624053764	19.9987336414477	0.111185860665447	0.0494306916839068
TCTN2	3.99961393260774	3.64562478519219	-0.133694664869346	0.288596926394745
ATP6V0A2	5.40306855102859	6.62798782996781	0.294791967378892	0.041891605238575
CCDC92	2.74028120872356	3.02089466703027	0.140651930145139	0.282772383869611
ZNF664	45.6230122623525	49.9530979826951	0.130812449778103	0.255748022526155
NCOR2	27.8615190003324	33.7126568303338	0.275016412537763	0.233309370052034
SCARB1	231.909601642165	253.740613043147	0.129791899356796	0.286947165976103
UBC	663.838404256878	707.760638013385	0.0924294343988404	0.0753670501760752
DHX37	29.518895556824	33.4383096598086	0.179863175295352	0.166853525832237
BRI3BP	70.9214057145882	72.2840620695695	0.0274564502595495	0.718889905283959
AACS	30.0859787524762	32.8165520840664	0.125332377019657	0.124078987123326
TMEM132B	3.77389218348688	1.82740739225696	-1.04625491069986	0.00275633278733429
LINC00939	3.07591125276642	1.40446495981952	-1.13099324784859	0.0716863705549854
SLC15A4	20.1310246675355	18.480630765787	-0.123406608707175	0.139827228735806
FZD10-AS1	1.63166275998702	1.09693139041438	-0.572869612320801	0.00459373337927931
FZD10	1.66832655386702	0.918796378551551	-0.86058463033179	0.0063451024071834
RIMBP2	1.86585727822422	1.85448817753408	-0.00881756623868805	0.96235094867017
STX2	4.75938484480137	5.12478327230534	0.106715878341225	0.561906054387922
RAN	358.395855164204	365.542922985176	0.028486868293749	0.618744381094526
SFSWAP	31.3353205103373	36.470986478598	0.21895947299617	0.0561641714047493
MMP17	2.53541866265979	2.66945202053504	0.0743196260601391	0.666557982146826
ULK1	16.1280550892686	18.732707730538	0.215986978046378	0.150500880741265
PUS1	59.2745247960764	56.2145280184946	-0.0764691645716946	0.480715679317073
EP400	8.70595046948006	10.6692003323609	0.293378331346303	0.241345677364648
EP400NL	5.9536771811132	6.34197050414126	0.0911501694049679	0.510006935747752
DDX51	37.7756025176345	42.7873780433485	0.179730508698121	0.207343148284195
NOC4L	70.326225723326	73.8425085448733	0.0703887717651554	0.377077979571675
FBRSL1	28.3673667795361	34.4435099720613	0.2799999306618	0.119313988677729
POLE	18.9535615545501	25.3726550924432	0.420805526477172	0.0651734294138756
PXMP2	38.3795723479406	38.311095334112	-0.00257636235296178	0.944480198337416
PGAM5	60.4155415119802	67.9710723781313	0.170001162989365	0.0427607522898927
ANKLE2	16.0878144133251	19.1177373989134	0.24894344505807	0.0264592980218533
GOLGA3	12.016523925064	13.1596967641323	0.131106624371247	0.37187036727038
CHFR	8.96709874255101	9.38287143574561	0.065388213321238	0.391955637802204
LOC101928530	0.388633348310901	0.423347839345365	0.123433823229703	0.9124638734915
ZNF26	2.37226543033463	2.90961953089943	0.294565074491151	0.0327911041844206
ZNF84	1.57862025853556	1.5030070561792	-0.0708123863527859	0.253636643770164
ZNF140	2.55306901331391	3.25663082732073	0.351147648146702	0.0526617255463441
ZNF891	1.6201085131131	1.22581536990225	-0.402348747227844	0.0484748384597293
ZNF10	2.71813184845609	3.98221069434497	0.55095411584076	0.006957355792967
ZNF268	3.53492709620887	4.65539025221431	0.39722164972139	0.0453596303108561
MPHOSPH8	25.9139210750381	26.2932276922096	0.0209639261069945	0.644051119994684
PSPC1	22.9167247583733	25.2339952956108	0.138967776239017	0.135861461575882
ZMYM5	2.34575459416518	2.91658426609253	0.314227666350705	0.0177722750092068
ZMYM2	5.94538322361185	6.65315994803269	0.162269912582798	0.142373265383175
GJB2	4.07081836467295	3.68030908002195	-0.14549191958273	0.23022708884687
IFT88	1.00052095795836	1.12551262619294	0.169830853522994	0.167460050048663
N6AMT2	2.4145779849476	2.74804972616582	0.186637050292216	0.585474784484776
XPO4	7.77808890602907	8.75698190490543	0.17101800510486	0.210981721125494
SAP18	62.5902064406159	67.1145012689475	0.100687585040415	0.23672489954823
SKA3	16.7231383425979	15.8669634886385	-0.0758195543050432	0.296548996536628
MRPL57	27.1412897078897	24.4716716103618	-0.149376624436586	0.120545623005931
MIPEPP3	0.916856268424238	0.998744804998527	0.123420507328745	0.223996280391377
ZDHHC20	8.38969710859156	9.71478557296291	0.211563426356762	0.0880634896721813
MICU2	16.1718096215119	18.226498071922	0.172556272319869	0.0757851078003276
FGF9	4.20866177740666	5.07746403179349	0.270746540279723	0.205136338162131
SACS	19.6713762952852	19.7434769642271	0.00527818245916031	0.977546370208481
MIPEP	13.1133771932669	12.905419134882	-0.0230622850198135	0.560453733119219
