KB528_3	KB528_24	LOG2_FOLD_CHANGE	P_VALUE
ATP1A1	173.473933179133	136.995687859629	-0.340588411556152	0.076243344816661
ATP1A1-AS1	1.12848871435557	3.48132193727824	1.62524324361343	0.000797372092506451
CD58	18.1430706307394	24.5539145249299	0.436534399548085	0.184730681868508
CD2	56.2296107754376	135.108760584599	1.26471925784966	0.00875841718315153
PTGFRN	0.110097074555462	5.76584459703792	5.71068391340869	0.016423265618183
CD101	0.441760183316804	5.11940271965019	3.53464020409081	0.0146460158162194
TTF2	10.4723428185493	12.6371294074866	0.271084554050438	0.176424064190592
TRIM45	1.05727705653727	4.0716392633078	1.94525626751121	0.0150739613545342
MAN1A2	17.2134567013754	17.8272178505318	0.0505447311131157	0.509908805953989
FAM46C	16.8070963232323	6.90771970234985	-1.28278905071748	0.0210761245326255
GDAP2	6.94164871648163	6.16874741247026	-0.170300784724028	0.206150580559788
WDR3	19.8303550410658	17.8215080177164	-0.154091087913179	0.631970947520946
WARS2	10.8508539992184	7.23292917658087	-0.585156661900992	0.11048011658567
ZNF697	1.56628693343184	0.542148933850357	-1.5305873948487	0.0959167256719758
PHGDH	11.4994629848629	12.5380335559209	0.124744605908263	0.601862848212909
NOTCH2	33.4657303891111	18.7952113054095	-0.832319366456466	0.00149921089660443
FAM72B	0.244317519625836	1.02148338169415	2.06383650752514	0.000626126901365743
FCGR1B	0.409391358263541	3.35975623162121	3.03680400720085	0.142214991358021
SRGAP2D	2.04427064271138	1.859024696368	-0.137040272544155	0.472989920881411
EMBP1	0.651763288597866	1.51540832239694	1.21728657826055	0.0326989964922695
LOC100132057	0.503136092992693	1.14923260539759	1.19165023823404	0.0564625990916569
LINC01138	0.986476696927369	3.37807581565608	1.77584483118719	0.00391463806243948
PPIAL4G	2.39772463343243	6.38468797992462	1.41295013503509	0.00481621966690034
PFN1P2	1.06945836068295	1.13271523405082	0.0829048991779595	0.886627429897865
NBPF9	1.33056137190065	1.00987204627365	-0.39786254504321	0.0203424328320446
NBPF8	2.58793291585421	4.79884536822008	0.890887105851642	0.198796400886074
LOC653513	3.93874130612162	0.778257489438271	-2.33941520440193	0.0287950474048627
PDE4DIP	16.0038546177552	15.3999635681659	-0.0554924901953932	0.740522367812554
SEC22B	95.2682248940996	89.3333123261342	-0.0927968522291703	0.603338114307044
NOTCH2NL	16.7776068362264	10.0969537873376	-0.732616840922844	0.0358073019779391
NBPF25P	14.7828098412585	7.1442027792428	-1.04907558043574	0.237006942794475
NBPF10	1.39920494246446	1.16067635585356	-0.269641544704223	0.380087814634236
TXNIP	154.519222436098	389.886398147884	1.33526750189291	0.000249766483160251
POLR3GL	96.4713877033266	127.594249850555	0.403390289932311	0.00352113115792244
ANKRD34A	0.784299190431052	2.91779080730711	1.89540043575694	0.0133989496452041
LIX1L	47.079398669098	62.4228703616363	0.406978804166144	0.015981522853477
RBM8A	94.1637000118327	65.8388980849608	-0.51623081963678	0.0223949235300461
GNRHR2	1.8714929563491	4.20622440609529	1.16833620283937	0.0100724511104418
PEX11B	38.416814370266	49.9661756327683	0.379213908033134	0.00344236667432198
ITGA10	5.21538053031232	8.8057589578804	0.755674833500498	0.115174166144019
ANKRD35	0.348299628971591	1.02520341829671	1.5575093528753	0.310612763522986
PIAS3	58.4393718946253	59.086026640299	0.015876313056884	0.93221879156809
NUDT17	16.2925008304098	24.4635547834285	0.586425987700598	0.0883678956094729
POLR3C	51.495024979359	42.475933782385	-0.277787394167545	0.0785245459178511
RNF115	44.5910239634943	31.7352470537416	-0.490667255468515	0.00422245513586125
CD160	3.82258256760744	0.254746960097235	-3.90741082818385	0.00797783958264614
GPR89A	19.1732200865473	11.0659659640902	-0.792963262229243	0.0208781753354002
NBPF12	3.08978251633126	3.28958218314581	0.0903990625617808	0.732646820721274
LOC728989	5.96966345008803	9.23115347503015	0.62886133110684	0.536074751431951
PRKAB2	22.4816623535465	28.6797729254736	0.351284885236883	0.145692883706232
PDIA3P1	2.86165206269006	5.74927788508846	1.00653249256591	0.0134502435163282
FMO5	3.91325662099419	3.89706470168986	-0.00598183715735022	0.978779649123168
CHD1L	62.9516440803959	73.5331533775241	0.224150797761023	0.253953641751194
BCL9	3.16391029372715	4.64139400617239	0.552849476847465	0.00863036322306969
ACP6	12.2094555868787	28.0840654214777	1.20175292110818	0.00536090722532444
GPR89B	3.94246941672018	2.48751646708036	-0.664393487341098	0.029865518102662
RNVU1-19	16.1547122947644	3.13635644804721	-2.3647936206454	0.0484039920869013
NBPF15	11.8775797393661	27.9331242481121	1.23373605215121	0.0150531597304711
LOC388692	0.516495983132668	4.05431184237103	2.97262802554303	0.0129491845655891
LOC103091866	0.776105480255753	5.30118854918229	2.77199120726279	0.0743534577736072
HIST2H2BF	5.51538745231322	1.13732288960735	-2.27782033962644	0.0395834409968807
FCGR1A	2.99181952039804	9.39228389275273	1.65045286805656	0.253481243228152
HIST2H3D	2.13784904595291	0.769411408866191	-1.47433286035171	0.0975771623877959
HIST2H2BC	1.0325149615625	1.01834705120947	-0.0199333734289424	0.954533840666313
HIST2H2BE	42.7675565687731	9.60463123091193	-2.1547146564287	0.00136815620923907
HIST2H2AC	13.4869068114874	3.02598669343806	-2.15608195917416	0.0392893408656531
HIST2H2AB	1.91317810177687	0.529372736745416	-1.85361538191196	0.0722964167793442
BOLA1	48.7967225279736	52.6872348242236	0.110669213721076	0.486347608722116
SV2A	7.16293781075132	7.54597019386998	0.0751549850995376	0.330538773216574
SF3B4	130.039762186334	107.046753362924	-0.280711782104322	0.0417371766802503
MTMR11	4.53627111969775	3.70596452041881	-0.291657798948834	0.514268291738737
OTUD7B	3.33585274403944	5.17515822680515	0.633547367977559	0.0984833365978248
VPS45	30.1996872717906	45.8130728219116	0.601225722017134	0.0248893855550651
PLEKHO1	147.001944065314	364.070555244985	1.30838283088179	0.0379501126231566
ANP32E	50.3957211236705	66.1803957773465	0.393102673285913	0.0955143656398881
APH1A	141.644015013806	140.895117607901	-0.00764802449746935	0.974853985776162
C1orf54	26.4443539634146	5.70639566169785	-2.21230804374001	0.00748108864538873
CIART	4.73454249291647	1.42017433966744	-1.73715697740019	0.0306930498300867
MRPS21	111.3501961484	131.992362794225	0.245350356767754	0.00411960693617929
PRPF3	140.780468339529	86.9066804182678	-0.695908205869171	0.0551763896255925
RPRD2	18.8422859195666	23.0835561575606	0.292891495462197	0.264238069595809
TARS2	40.0413189133438	42.721171599179	0.0934617168892575	0.242448552293163
MIR6878	3.60179348447325	5.60574719690035	0.638191220421514	0.131684933605581
ECM1	6.23672394321645	7.3215510939693	0.231360918273959	0.53330731783673
LINC00568	1.55619239608384	2.6673993489279	0.777413398269447	0.163814450720454
ADAMTSL4	3.0449408989485	8.02216903916301	1.39757813994081	0.15474815064453
ADAMTSL4-AS1	7.62673059473698	1.87430932293721	-2.02470567418464	0.094141752653428
MCL1	196.963568458899	180.377021558563	-0.126913241313515	0.0969205628243584
ENSA	75.9102691518558	87.9732786473856	0.212770313543354	0.177691085744495
GOLPH3L	15.3964128529884	17.7888944796388	0.208382592237198	0.526332270244186
CTSS	108.598491965502	245.226420770503	1.17511035427115	0.00609311627456174
CTSK	24.7289382342195	25.0505855542382	0.0186440293621291	0.959634791774232
ARNT	34.6358787465919	36.7889164009205	0.0870039061765	0.29333140170334
SETDB1	51.0888542697335	53.1325888514861	0.0565884270255439	0.731408636489504
CERS2	88.6952344521953	128.71580091515	0.537260670537961	0.0390643129573673
ANXA9	0.151706877327187	0.793279376909961	2.38654255460177	0.034987827652057
FAM63A	4.21720154046643	8.21996445989957	0.962846186439095	0.0246404979575677
PRUNE	33.2680352574584	39.1563219824773	0.235108590495263	0.146416281769279
BNIPL	3.13012980197188	7.12015525439018	1.18568621449684	0.0071808216709211
C1orf56	2.03156955722955	5.82409623227446	1.51943943290841	0.00110559291226777
CDC42SE1	133.683103213227	166.954115554609	0.320634528968793	0.0508350854129691
MLLT11	2.76415010137701	4.24313304510035	0.618293955223184	0.0087172747722057
GABPB2	11.2331296995504	12.0477256456466	0.10100088422286	0.432866140848772
SEMA6C	26.4641371278614	10.8273172657462	-1.28936279114921	0.0248406914051086
TNFAIP8L2	15.2336441247081	63.9730653388763	2.07020351500664	0.0161705773761159
LYSMD1	5.07492304888062	7.33848664441668	0.532096631778959	0.0407163289047286
SCNM1	2.37212115814831	3.19158034029858	0.428093265933342	0.126018126165242
TMOD4	17.6319169732894	19.7737758242748	0.165399046030395	0.60318378574269
VPS72	54.5880493162264	62.6803045428225	0.199427045573309	0.0606740164671427
PIP5K1A	78.4381774229706	57.5615545740384	-0.446450457988479	0.0539512713240636
PSMD4	276.695066151178	251.790757311757	-0.136071593117324	0.133466574875524
ZNF687	29.878160516317	32.3125256551055	0.113002191217437	0.345126626139795
PI4KB	73.4710690760906	68.6091204637455	-0.0987758954772978	0.150442478421582
RFX5	46.7198130284423	42.1442702946963	-0.148697997054767	0.541110445663004
PSMB4	692.455077633236	523.233467389119	-0.404265658366752	0.00943075937104682
POGZ	65.3286165561766	69.5246562194852	0.0898096172972985	0.704539802066914
CGN	3.78339317722736	2.20383994353135	-0.779661261430265	0.0197791009026526
TUFT1	20.8196377917923	6.17788444414724	-1.75276017860407	0.0092632022901591
SNX27	17.2339448537798	21.4120974544898	0.313173151449891	0.229278965594839
MRPL9	143.936472086819	117.887153118179	-0.288025695530772	0.000558441739731959
OAZ3	0.872095008295531	0.700264526624984	-0.316585307937632	0.409624459021236
TDRKH	10.8194062605935	10.2424681691256	-0.0790579208696745	0.741645158127378
RORC	0.34347084593942	1.23610042547258	1.84753640567822	0.0427878196372791
C2CD4D	0.338025711281051	1.08507371233547	1.68258816099107	0.0683747626228342
LOC100132111	1.10558522064557	5.23729817916132	2.24401251003946	0.00490221313164986
THEM4	14.1434902023686	33.7533306113101	1.25489168788838	0.0102067062486307
S100A10	612.44729169146	263.143559386787	-1.21873560419948	0.0871800273854427
S100A11	599.718115003158	528.298926998369	-0.182930071603239	0.623188747854586
S100A9	188.811916367885	225.676690794502	0.257307596783183	0.574498903701694
S100A12	83.7247013296445	17.5388923952852	-2.25509568190715	0.0612830013276258
S100A8	95.1658265850408	244.435188572986	1.3609364791634	0.171337673379878
S100A6	726.566681693096	1628.85909986561	1.16469469831304	0.00836500998084105
S100A5	0.391678945426241	0.762275234779839	0.960640427025653	0.0859045872354304
S100A4	646.539869226844	2162.78600718324	1.74207968514582	0.0230332921886424
S100A2	0.712631101816259	1.93287310273986	1.43951957021503	0.0407190601740979
S100A13	21.5634811822855	16.7270343910912	-0.366408417483134	0.0979447288276635
CHTOP	205.882020513524	198.216367426633	-0.0547417503711773	0.568729522691046
SNAPIN	51.9523421153332	66.9836493145351	0.366620187018565	0.0264335696432313
ILF2	205.687039758425	129.613213759726	-0.666238088147203	0.0316643576322951
INTS3	57.2989154568554	77.7318564174012	0.439998139382424	0.23416493321021
SLC27A3	13.1308565998316	60.4766857149111	2.20341804372074	0.0218107161163377
GATAD2B	31.0182165026138	32.2999660287483	0.0584169114537392	0.592174346952291
DENND4B	92.1909722326519	115.220280277398	0.321697285042637	0.124237849383412
CRTC2	170.044622935358	138.411756004992	-0.296946903089683	0.185225981665391
SLC39A1	22.561231131311	43.5433190384134	0.948605583944054	0.00281396386047294
CREB3L4	7.26694743588721	11.0854127292846	0.609241109255952	0.0408992306467907
JTB	399.888291790934	361.643566418177	-0.145028554958666	0.380334074727267
RAB13	4.38889982634025	22.5275977804078	2.35976223353008	0.0118226625034397
RPS27	12691.4752946205	17015.1863060044	0.422963165963062	0.136131925782153
TPM3	90.8718588839766	82.5823577545132	-0.137999982534469	0.142554806262348
C1orf189	1.88683174390412	1.0244376755331	-0.881133561246949	0.190598852547568
C1orf43	230.458540926297	209.025525222142	-0.140828107521885	0.131654808454402
UBAP2L	82.3794068994137	61.5263865269208	-0.42107847450338	0.0389520434819709
HAX1	266.819785431011	231.525535465367	-0.20469433004859	0.0572099354431955
ATP8B2	17.6197432412089	30.9531757495227	0.812894534245423	0.0103276047927903
IL6R	33.1540594861781	34.8117300417337	0.070387984368603	0.743706842867804
UBE2Q1	123.814987973971	111.258454379074	-0.154270996650759	0.0410425731037808
ADAR	147.020517738534	137.832885430243	-0.0930973667788439	0.700454923673066
PMVK	27.136254948057	45.9403965112717	0.759541679307615	0.00904548184535148
PBXIP1	196.079428081915	228.944901131081	0.223562253557019	0.108613273432777
PYGO2	70.8303667385777	98.4574477129584	0.475132329292804	0.0130894300160675
SHC1	72.6248757938633	60.0520653978715	-0.274249925113265	0.425166532938475
CKS1B	11.7803624277017	15.7634085464271	0.420195599768156	0.386537080173578
MIR4258	3.15501401414895	1.91419491190144	-0.720908674504051	0.252090345941809
FLAD1	53.4021799914082	50.0575125253949	-0.0933120350933145	0.609000463807241
ZBTB7B	12.9247487232549	66.5876167910992	2.36511767356805	0.0085759028167548
DCST2	1.5737459969972	6.21026997204303	1.98045327816966	0.0452904406204262
LOC100505666	0.9477408542501	3.51329983721409	1.89026217193008	0.0114069083186439
ADAM15	39.3467551499192	38.6285789315642	-0.0265760597242419	0.921180363249017
EFNA4	49.5229703661247	24.967393843136	-0.988052612232793	0.0368627992952642
EFNA3	2.90069339369649	3.11176403402787	0.10133485525611	0.257006826555097
EFNA1	1.96285059312292	2.77636541778539	0.500247101133556	0.441229547753687
SLC50A1	34.6298875715238	44.26324409272	0.354091487695613	0.0240253439475705
DPM3	61.2604437927254	98.3305670835566	0.68268414472803	7.31619330770572e-05
KRTCAP2	269.646855968398	356.705488112177	0.403662200246647	0.0116902258720116
TRIM46	2.36410740235197	4.75095588854067	1.00692223252021	0.0319153725751057
MUC1	1.2160374143338	0.813713587274274	-0.579594631539006	0.239003713963524
THBS3	16.6137534232949	27.3979421531994	0.721689489476616	0.0323743496229707
MTX1	25.3212898770832	28.909029058616	0.191169257010388	0.212465629159498
GBAP1	7.05714920633431	16.3077610151935	1.2084013021587	0.18820909675685
GBA	29.3743526813678	36.6633382540567	0.31978109193641	0.156372360069394
FAM189B	25.2764559878621	26.8327256229168	0.0861994111568122	0.527953915802569
SCAMP3	174.710963727267	152.11085335567	-0.19984704991983	0.0284720059562339
CLK2	326.288662452534	221.884930480424	-0.556337170098284	0.115571729244679
HCN3	6.81497277227311	13.0635719160534	0.938769622514486	0.0372605139597602
FDPS	143.972329918804	133.670231706642	-0.107113352615484	0.500920031152792
RUSC1-AS1	0.869665745638129	2.88154650804437	1.7283103894184	0.0210838784697444
RUSC1	39.3539174686885	28.5324654649213	-0.46390284103574	0.0969091252409703
ASH1L	18.2897323541546	19.4268608715157	0.0870188356459179	0.642568527706809
ASH1L-AS1	6.14073154479838	3.89500615087365	-0.656784927416181	0.019731043919047
MSTO1	4.34555146224403	2.54891621841382	-0.769655317079993	0.016763310081461
MSTO2P	19.2951410591309	15.7604444363147	-0.291929372273749	0.142686848646857
YY1AP1	97.790240064873	67.8997643290683	-0.526283917397038	0.0177053898681158
DAP3	177.103624335283	128.696171472627	-0.460624600330503	0.00270730770219369
GON4L	52.845073030044	27.340321707496	-0.950738750393413	0.00470510211840783
SYT11	16.9017739864113	14.2321172900317	-0.24802437235958	0.352109965516962
RIT1	82.728393652794	45.5035955081688	-0.862402023758672	0.00297692492478168
KIAA0907	71.7209430870627	89.9714683936775	0.327073109955089	0.0284046019116239
SNORA80E	2.46940624869707	1.90332920076751	-0.375639085219315	0.541912374216018
SCARNA4	25.5223328470784	12.906863926588	-0.983621702189222	0.22221977230766
ARHGEF2	42.9136497241653	66.1650572561935	0.624632904824324	0.030888242265501
SSR2	371.852350817091	404.183996664756	0.120282307753795	0.290023613434727
UBQLN4	49.5218992100554	50.5947217645926	0.0309202410049716	0.691818870891516
LAMTOR2	105.234743797546	137.162787767245	0.382278035221014	0.00624803191244987
RAB25	0.610496311157181	0.963498960304002	0.658300531787193	0.379721495520351
LMNA	120.885518624375	49.468718508803	-1.28905299657936	0.000461549723507957
SEMA4A	13.2016892565191	26.3309546100942	0.9960372810227	0.1238368732013
SLC25A44	46.4581946068857	33.3339951624703	-0.478938852837177	0.0242884078800724
PMF1	64.0642149306838	56.4772739955545	-0.181848264106526	0.314031554740237
BGLAP	3.53133590292307	7.16666548274639	1.02108795795338	0.0607455390964336
PAQR6	10.3828957865167	5.69345319013382	-0.866833021307029	0.0934747837228811
SMG5	88.5663975336424	82.3507876517297	-0.104976989173193	0.36602693050469
TMEM79	25.8399630241401	24.7467809104293	-0.062363135623795	0.711829878607796
C1orf85	33.1631448044199	33.5315661674194	0.0159390474018193	0.929627601349141
CCT3	163.819959687812	164.20863195481	0.00341882280280768	0.980259824169911
C1orf61	5.47847898120903	0.973787289179633	-2.49209683142201	0.0178960700963033
MEF2D	38.4420730146366	34.4735279284081	-0.157197188707336	0.132314105692772
TTC24	3.98620882204885	9.44272002492505	1.24418520594551	0.0172474556392103
APOA1BP	94.9504777605799	129.926710781898	0.452450890818306	0.0214959473245748
GPATCH4	65.7595213714093	41.154421122038	-0.676152374162349	0.0240068866035681
CRABP2	8.3004365266957	2.22698867650338	-1.89809298843822	0.0298886017650135
ISG20L2	60.5070034817427	47.4012596362089	-0.352176741478239	0.0412230324010154
RRNAD1	26.3324730844426	43.5111068647633	0.724540695291074	0.0108337583108025
MRPL24	55.2025436898237	65.8596752425774	0.254660651159221	0.0670659325265233
HDGF	112.658857904932	164.275292612826	0.54415476066499	0.0147057381172929
PRCC	118.697703054489	94.2523455583815	-0.332691590573605	0.00429702471795303
SH2D2A	17.4968662583002	13.0825798165685	-0.419449493311874	0.332532655386818
NTRK1	0.755947666836197	0.184208584227355	-2.03694606878662	0.0172427080209626
ARHGEF11	11.0233358012626	16.1633626871248	0.552166505248329	0.264142350764617
ETV3	3.94541135776739	2.67669519279084	-0.559722864603349	0.193375665191234
FCRL5	1.55682979931255	1.52675052310733	-0.0281468906638194	0.961343103247963
FCRL3	3.34745064526402	4.34927135720463	0.377710938754945	0.172006459705234
FCRL2	7.95196268579209	6.44801200852301	-0.302456556451329	0.348772294573217
FCRL1	10.8960920916855	8.00978691131426	-0.443975034434534	0.31068005469835
CD1D	0.413017760992212	2.94567255035907	2.8343213367856	0.0985696750620315
CD1C	0.571093538971813	0.149288697851751	-1.9356221148657	0.111946151458495
MNDA	3.86565536803579	78.7953347582901	4.34932528559703	0.0125760370348898
PYHIN1	14.6914871747667	34.7406560096524	1.24164455385525	0.0437233318761494
IFI16	49.9994018408415	89.7709678930747	0.844338114432735	0.0149705010527613
AIM2	3.52099452554631	6.65287857245581	0.917995717967107	0.272764943434743
FCER1A	1.53554085916124	6.44416448972241	2.06924641839389	0.161896308296877
DUSP23	46.8011640621029	68.5669401493963	0.550968728611144	0.00337890253476756
FCRL6	6.3844187090593	3.0800219188166	-1.05161465304889	0.075959744809943
C1orf204	1.25236985984355	5.80560454247448	2.21278561056877	0.00270009286256099
VSIG8	0.557053022601579	0.214800858591479	-1.37481489575374	0.15409816638567
CCDC19	3.90963041463842	0.44300520027357	-3.14163669381088	0.045843368889242
TAGLN2	617.891350711327	176.289809235297	-1.80940409926836	0.00043526933419635
SLAMF9	2.82785073963176	0.0815289775673005	-5.11624924053407	0.0106608825984903
PIGM	12.8899405084812	15.8039712371886	0.294041520583637	0.0257239754083048
IGSF8	64.1910595180234	69.5864156608661	0.116433323417278	0.592894779164228
PEA15	106.764041190934	83.7097951545719	-0.350957467766562	0.0726174195425009
DCAF8	75.8211323363791	106.224630408988	0.486446416602774	0.0292595782687026
PEX19	30.1973323626881	37.6488889337823	0.318186182512374	0.253202486943322
COPA	109.23964671512	79.859476221603	-0.451961038659107	0.027376717419535
SUMO1P3	0.730711575543145	0.613303908614481	-0.252699916558745	0.583824384402474
NCSTN	83.256739022943	73.8708667088333	-0.172561547963117	0.296538093981821
NHLH1	1.02641724714388	0.761152154760394	-0.431360534454922	0.338355896566502
SLAMF6	12.5244619699068	42.4411564334101	1.76071533826543	0.00722591373871442
CD84	4.16955613491073	15.5729705166331	1.90107844560932	0.00606625757146614
SLAMF1	12.0111766719682	19.0712735901904	0.667023699608273	0.0817928839099967
CD48	187.236702865531	233.500319580489	0.318561259155726	0.292622116616934
SLAMF7	13.1681875083877	31.3947351161011	1.25346585577604	0.027230528713016
LY9	10.3221025831661	26.81348480118	1.37722185704299	0.0123118581568538
CD244	7.29188830877705	9.10843754281889	0.320911132492925	0.0956617714439129
F11R	34.2455655868542	49.0731751372183	0.519017432328975	0.043799919602368
TSTD1	48.2817802793484	141.624836398905	1.55252351124507	0.00165128653250391
USF1	231.285658844854	310.524612376058	0.425031809248146	0.0521780365141808
ARHGAP30	42.1067473030772	128.281855730747	1.60719379070914	0.00229230953481501
KLHDC9	0.84624936257919	2.99145515685991	1.8216926894456	0.000778720360213137
PFDN2	247.134369218864	211.753675559517	-0.222908649971033	0.0421270149701762
NIT1	34.8189080666056	54.0302571702097	0.633896588574609	0.0268222009213189
DEDD	66.0381208169785	51.8988790556552	-0.347595688763152	0.0229473718369353
UFC1	165.623024059564	196.778080523003	0.248666282327744	0.0253112400815129
USP21	94.0023995581677	100.619777092509	0.0981444092540577	0.352576611913744
PPOX	41.1393772999613	61.0271230098237	0.568930622423425	0.0207729168498429
B4GALT3	90.0245755529799	69.7853505036303	-0.367394677967852	0.017228146831534
NDUFS2	99.0406928525107	111.937793794603	0.176603906480361	0.0946201199208018
FCER1G	190.143817849789	533.566158898036	1.48857613403309	0.00591678714694735
TOMM40L	19.6505404857587	17.7028153288591	-0.150590179751197	0.269439156468052
MPZ	3.22382118757557	7.39352852576758	1.19749132237747	0.00757342821942329
SDHC	21.17627086218	46.7033458022534	1.14107735418635	0.0266816550927195
FCGR2A	9.10342022482739	75.7457950200356	3.05668521663609	0.0762551999792289
HSPA6	37.7747705027368	36.3972089182492	-0.053595167340016	0.880236989525489
FCGR3A	20.6913537723388	80.2796859990486	1.95600693441017	0.0731938649897118
FCGR2C	3.49236129289801	35.932640111832	3.36302021773274	0.189046933230038
HSPA7	34.3116657441823	207.847485603999	2.59875422344843	0.262005902173963
FCGR2B	1.12295376854515	91.318512839755	6.34553692583285	0.0104288089505855
FCRLA	0.60336537174387	5.58702837494445	3.21097734231971	0.00228712106890295
FCRLB	0.182887581996292	4.98545731199912	4.76869682292263	0.0117576141312144
DUSP12	54.6843545793473	56.1306553808807	0.0376607732707377	0.506863567547388
ATF6	13.949566385983	15.1263935255268	0.116847779982801	0.552548036680022
SH2D1B	8.15527572261267	17.0286322705026	1.06215700416273	0.162241016437829
UHMK1	37.7489171477459	45.482443458524	0.268874501998065	0.402622278439636
UAP1	49.4634809495666	26.6660225437389	-0.891361120590385	0.00296390035948972
DDR2	1.01735582678629	0.193717640531735	-2.39279711804797	0.00350582573519128
HSD17B7	35.3840575167088	39.7192399107463	0.166738522474683	0.375762799524568
RGS5	0.163840737297557	0.89788274856157	2.45423294793509	0.00371890359579478
NUF2	3.59972765722963	5.08930562462196	0.499581069667883	0.092485744520545
MGST3	39.5092327213009	55.111547857036	0.480164818011279	0.0311251131926219
ALDH9A1	64.4289784820831	49.6603299046779	-0.375615875397601	0.282235710457213
LOC440700	0.478565577277251	0.745828654822258	0.64012759762591	0.357796869781559
TMCO1	33.1195871954078	31.6270235430909	-0.0665269026159595	0.607043688769413
UCK2	3.71844991614379	3.68862198207277	-0.0116193944836799	0.955165765317046
POGK	37.9008351675493	42.9744928199773	0.181250973888932	0.292397235245707
TADA1	28.3151262088539	24.4148579748779	-0.213813574743696	0.066287237111198
GPA33	0.693178635869494	1.16166206039244	0.744891339069943	0.0814160862610864
POU2F1	5.39590043612663	9.50413376311429	0.816691412799901	0.00208001160823618
CD247	259.516538256116	376.260303103693	0.535904607214514	0.0261237399528286
CREG1	91.2571624405412	85.8498926644494	-0.0881214647050275	0.220845555740955
RCSD1	11.7362483809336	57.8949550108818	2.3024663276523	0.00143751435437643
MPZL1	9.9886010969002	18.4283805283362	0.883574745720641	0.0206448992917925
MPC2	30.8987352900942	30.5080281002605	-0.0183588549731168	0.923200244893062
DCAF6	25.9929280642574	23.6602269871685	-0.135655245982725	0.133905115053329
TIPRL	33.6123415629833	30.075012525763	-0.160425711485037	0.395500797946361
SFT2D2	16.0505490034089	9.76516073620309	-0.716906948644915	0.047228694501921
TBX19	11.8332465916522	9.92939178641865	-0.253068693562972	0.378204103550254
XCL2	4.96482014852965	0.789981745526234	-2.65185023505672	0.0573939597620845
XCL1	0.80651813223147	0.81639083661792	0.0175530207010213	0.944970506041929
ATP1B1	5.55506230810769	2.68209754415629	-1.05044138662141	0.0152200941517628
NME7	8.6778750382425	11.1243200760753	0.358303443992926	0.37323117089812
BLZF1	16.5647001058799	12.6731656364442	-0.386335143495297	0.229353377971046
SLC19A2	15.6821663564509	8.14245877596542	-0.945588453529885	0.0179800924006959
F5	0.680681213824192	1.14769484484869	0.753687903306231	0.0890355586715216
SELP	1.01769631434152	0.701899317988189	-0.535971111162279	0.182913626426126
SELL	28.1103840502479	88.8792634052915	1.6607436960448	0.00587049166963748
METTL18	24.2791705049212	30.4081454360192	0.324738697523297	0.229801092054431
C1orf112	5.65633960920469	6.08346031302794	0.105023428943704	0.255955758114843
SCYL3	18.2323282015561	18.2804360200119	0.00380168156290209	0.977762832893157
KIFAP3	17.7268511070147	13.1580206543958	-0.429993804707982	0.221693101139027
GORAB	21.0924699485226	21.3281772795365	0.0160326312509118	0.936894063418475
FMO4	3.449423517817	5.42427368943021	0.653074700771259	0.0097299071085519
TOP1P1	1.91927841807271	1.82764461581413	-0.0705784430787645	0.83009247536679
PRRC2C	194.785716130073	137.343778440712	-0.504096327738554	0.0549767826079572
VAMP4	18.2911482385268	26.7968773285368	0.550919247503865	0.0113039802229047
METTL13	34.9328959046478	36.435905699825	0.0607746069367019	0.68164446157966
DNM3	0.340398510454794	0.747400928920362	1.13465763283052	0.005694806015342
PIGC	30.8383352406547	45.4241268960955	0.558733898752411	0.0093022534081886
SUCO	30.4992408427429	22.2494068340154	-0.455006458419741	0.0024367187166973
FASLG	1.40226490325494	1.23141117392302	-0.187446351192462	0.553115619186041
TNFSF4	0.32431221072017	0.999776405775016	1.62422213662885	0.0153848792994828
PRDX6	207.370187390077	194.5822305071	-0.0918285323461946	0.288249775115029
KLHL20	23.8628372835732	19.4092808604833	-0.298018923918569	0.0411546946752118
CENPL	5.74003375813005	4.43558448906909	-0.371934996750267	0.219572776259015
DARS2	8.25316892404313	11.7685278047368	0.511913781790804	0.0604533571772848
GAS5-AS1	2.33106540362333	3.44359586003411	0.562926354865857	0.042361648005935
GAS5	863.683483110332	860.709801004383	-0.00497580304870817	0.982558389644482
SNORD81	74.2373725772542	28.2543499097457	-1.39367265592133	0.00307711882492586
SNORD47	149.541653654449	47.3968160526022	-1.65768533935114	0.00755651024894459
SNORD80	198.805527309811	81.4327145201157	-1.28767746834616	0.000143734953629148
SNORD79	30.3190141956236	12.5184570297461	-1.2761660929681	0.0238640729528564
SNORD78	21.144215506879	10.2838778915666	-1.03987864930618	0.165364883032771
SNORD44	35.1444566361497	15.393704253931	-1.19095671435748	0.0680113325492547
SNORD77	11.2130363980045	6.58007230302352	-0.769001659241636	0.319458767692699
SNORD76	38.7284260780007	12.9271054618208	-1.58299359736258	0.0404710436809898
SNORD74	13.0846179652568	13.6509976183533	0.0611345852295781	0.918734102682592
ZBTB37	1.06867070251682	1.40571644483451	0.395488236286377	0.282684230169424
SERPINC1	1.08997012669227	0.634218963690406	-0.781235673926787	0.0955535412473736
RC3H1	26.4586030230856	16.4786096701916	-0.683142366472878	0.00261486493690467
RABGAP1L	7.39161460503917	16.8337731409804	1.18739713775931	0.0035910411604342
CACYBP	36.3451180858085	53.4551811363115	0.556568194892674	0.0684523234240707
