GENE_ID	locusLine	bin_1_20_0EX6_0229Kronos_MM1S-KB-24hr-2_H3K27Ac_hs-dm_i43.bam
NM_018919	chr5(.):140748650-140897546	0.1684
NM_001020825	chr5(.):142652495-142788254	0.449
NM_001018076	chr5(.):142652495-142789045	0.4464
NM_001018075	chr5(.):142652495-142820077	0.3878
NM_004045	chr5(.):151117382-151143210	1.0913
NM_138379	chr5(.):156341292-156395266	0.6556
NM_005990	chr5(.):171464073-171620346	0.4313
NM_022455	chr5(.):176555832-176732214	0.2296
NM_172349	chr5(.):176555079-176732214	0.229
NM_002406	chr5(.):180212540-180235048	1.8802
NM_001114619	chr5(.):180212540-180235902	1.877
NM_001114618	chr5(.):180212540-180241817	2.2851
NM_001114617	chr5(.):180212540-180242137	2.2609
NM_001193376	chr5(.):1248286-1300162	0.0355
NM_030782	chr5(.):1312999-1350002	3.3598
NM_001145161	chr5(.):6443735-6501834	1.8917
NM_001171805	chr5(.):6709717-6762161	0.3868
NM_001171806	chr5(.):6741100-6762161	0.0601
NM_006713	chr5(.):32580604-32609185	2.5893
NR_034127	chr5(.):43060288-43072073	2.4501
NM_001014279	chr5(.):43034181-43045447	3.0176
NR_034085	chr5(.):43011149-43023913	1.0657
NR_015447	chr5(.):43037235-43050370	2.5837
NR_034086	chr5(.):43009830-43023913	1.3199
NM_002184	chr5(.):55225924-55295821	0.5758
NR_036243	chr5(.):86405695-86415771	0.9824
NR_024384	chr5(.):87955262-87974146	3.4346
NR_024383	chr5(.):87955262-87979262	2.7487
NR_030741	chr5(.):87957670-87967757	0.607
NM_005668	chr5(.):100137638-100243987	0.7909
NM_175052	chr5(.):100216014-100243970	2.1899
NR_033175	chr5(.):109213882-109226200	0.0597
NM_005669	chr5(.):112207080-112263031	0.6313
NM_014350	chr5(.):118686595-118735294	0.1469
NR_037500	chr5(.):131696181-131706291	0.3627
NM_002198	chr5(.):131812300-131831465	1.3899
NM_001013717	chr5(.):131741672-131803059	4.6348
NM_000879	chr5(.):131872135-131884214	0.0335
NM_016480	chr5(.):138672518-138710409	0.1568
NM_194296	chr5(.):138727455-138744776	0.8633
NM_152686	chr5(.):138740891-138780214	0.5769
NM_152685	chr5(.):138697884-138724039	0.4486
NM_001033112	chr5(.):138673133-138710409	0.1578
NM_001161546	chr5(.):138722634-138735885	2.609
NM_016459	chr5(.):138718256-138730605	3.2701
NM_032088	chr5(.):140766482-140897546	0.1829
NM_032406	chr5(.):140859740-140872356	0.0352
NM_032407	chr5(.):140863807-140876444	0.0392
NM_018925	chr5(.):140772694-140897546	0.19
NM_032092	chr5(.):140795536-140897546	0.222
NM_003735	chr5(.):140805157-140897546	0.2349
NM_018921	chr5(.):140777519-140897546	0.1969
NM_018929	chr5(.):140863807-140897546	0.5459
NM_018913	chr5(.):140787742-140897546	0.2115
NM_002588	chr5(.):140850568-140897546	0.4181
NM_018926	chr5(.):140782769-140897546	0.2036
NM_018928	chr5(.):140859740-140897546	0.4913
NM_018927	chr5(.):140792281-140897546	0.2183
NM_183401	chr5(.):141343732-141373754	0.5152
NM_005471	chr5(.):141375233-141397620	0.7836
NM_183400	chr5(.):141343621-141373754	0.5136
NM_016580	chr5(.):141319529-141343627	0.2206
NM_183399	chr5(.):141341436-141373754	0.4822
NM_000024	chr5(.):148201155-148213197	3.7326
NM_006058	chr5(.):150404505-150465997	0.3962
NM_001155	chr5(.):150475266-150542443	0.7934
NM_001193544	chr5(.):150475266-150526216	0.5941
NM_005754	chr5(.):151146475-151189915	0.4866
NR_028472	chr5(.):156346099-156357013	0.74
NM_001171183	chr5(.):171616175-171635458	0.0467
NM_030627	chr5(.):173310330-173392313	1.0542
NM_022304	chr5(.):175103463-175116558	0.0649
NM_001031677	chr5(.):176723198-176735744	2.0678
NM_006480	chr5(.):176779843-176804599	0.3901
NM_006816	chr5(.):176753562-176783885	0.3441
NM_031300	chr5(.):176729205-176744292	1.4491
NM_001142935	chr5(.):176727500-176744292	1.8255
NM_013237	chr5(.):176725834-176738950	2.0766
NR_027183	chr5(.):180251958-180267726	1.4818
NM_152283	chr5(.):180269610-180293286	0.3572
NM_181356	chr6(.):44791469-45350670	0.0606
NM_003599	chr6(.):44792449-45350575	0.0606
NM_012288	chr6(.):52357199-52446862	2.1092
NM_000876	chr6(.):160385130-160532583	0.2057
NM_001195286	chr6(.):386738-416443	1.0532
NM_001168344	chr6(.):7102829-7257213	0.4007
NM_001003699	chr6(.):7103085-7257213	0.4013
NM_001718	chr6(.):7722010-7886961	0.1546
NR_037616	chr6(.):7876482-8069647	1.5796
NM_001080480	chr6(.):20095934-20217670	0.3309
NM_001173977	chr6(.):25274655-25625758	0.8391
NM_014641	chr6(.):30662583-30690458	0.7403
NM_172166	chr6(.):31702724-31735455	1.4997
NM_004348	chr6(.):45384913-45523819	0.4469
NM_001024630	chr6(.):45291053-45523819	0.318
NM_001123226	chr6(.):74166453-74216179	0.535
NM_016021	chr6(.):90031343-90067619	2.1654
NM_001455	chr6(.):108877068-109010971	2.1888
NM_201559	chr6(.):108876025-109010971	2.1724
NM_032131	chr6(.):109164618-109300352	1.139
NM_014454	chr6(.):109302644-109420277	0.3342
NM_001083535	chr6(.):109411355-109490115	0.2424
NM_015076	chr6(.):110926180-111141412	0.0876
NM_173674	chr6(.):117798819-117896020	0.6278
NM_153235	chr6(.):139556198-139618208	1.1648
NM_006734	chr6(.):143067603-143271338	0.3773
NM_024630	chr6(.):157797556-158099977	0.473
NM_020185	chr6(.):287100-356355	2.9138
NM_001145549	chr6(.):7876482-7915310	4.8993
NM_030810	chr6(.):7876482-7916047	4.8311
NR_033910	chr6(.):10407550-10421402	0.8036
NM_001032280	chr6(.):10391915-10417607	0.5388
NM_001042425	chr6(.):10391915-10424797	0.4581
NR_027793	chr6(.):10423017-10440055	0.2673
NM_003220	chr6(.):10391915-10420470	0.5217
NM_032744	chr6(.):11708887-11784280	0.6351
NM_005319	chr6(.):26050967-26061699	2.4709
NM_003537	chr6(.):26026816-26037288	2.1391
NM_003544	chr6(.):26022123-26032480	1.5353
NM_021062	chr6(.):26038454-26048885	1.9194
NM_003531	chr6(.):26040638-26051097	1.9068
NM_005325	chr6(.):26012259-26023040	0.9762
NM_003538	chr6(.):26016906-26027278	1.6357
NM_003513	chr6(.):26028319-26038796	1.5288
NM_003529	chr6(.):26015717-26026186	1.121
NM_003526	chr6(.):26118694-26129132	3.1065
NM_021065	chr6(.):26194011-26204471	3.6203
NM_003530	chr6(.):26192011-26204464	3.0569
NM_138720	chr6(.):26153348-26176576	1.5744
NM_003523	chr6(.):26179023-26189458	0.7463
NM_003539	chr6(.):26183937-26194304	0.8856
NM_003545	chr6(.):26199872-26210249	2.5643
NM_021063	chr6(.):26153348-26163871	2.2037
NM_005321	chr6(.):26151558-26162343	2.1284
NM_003512	chr6(.):26119372-26129918	3.0742
NM_005323	chr6(.):26102639-26113364	0.4342
NM_003522	chr6(.):26194786-26205216	4.2033
NM_003518	chr6(.):26211427-26221872	1.5962
NM_021052	chr6(.):26212147-26222711	1.5772
NM_003532	chr6(.):26220382-26230844	0.9973
NM_003524	chr6(.):26246878-26257303	3.0994
NM_003547	chr6(.):26241838-26252205	2.6998
NM_003540	chr6(.):26235653-26246021	0.1284
NM_021018	chr6(.):26245369-26255835	3.088
NM_005320	chr6(.):26229439-26240216	1.0327
NM_001145008	chr6(.):26397464-26420444	0.2441
NM_001197240	chr6(.):26378328-26400100	0.3948
NM_001197247	chr6(.):26360397-26383540	1.5336
NM_001197238	chr6(.):26378323-26400100	0.3948
NM_007047	chr6(.):26360397-26383548	1.5352
NM_001197237	chr6(.):26378438-26400100	0.3943
NM_001197248	chr6(.):26360469-26383540	1.5131
NM_001197246	chr6(.):26363405-26383540	0.6006
NM_021064	chr6(.):27095816-27106314	2.1956
NM_080593	chr6(.):27101071-27119637	1.9609
NM_080596	chr6(.):27109907-27120346	1.7798
NR_036096	chr6(.):27110404-27120467	1.8457
NM_021058	chr6(.):27095094-27105575	2.1892
NM_003495	chr6(.):27102087-27112457	1.1451
NM_021066	chr6(.):27777079-27787518	1.917
NM_003536	chr6(.):27772841-27783314	2.855
NM_003509	chr6(.):27770976-27781445	2.0538
NM_003519	chr6(.):27770256-27780709	2.012
NM_003521	chr6(.):27777821-27788267	1.7746
NM_003535	chr6(.):27853092-27863570	2.6474
NM_003527	chr6(.):27856202-27866669	2.6846
NM_003520	chr6(.):27801439-27811888	3.05
NM_003511	chr6(.):27828106-27838576	0.745
NM_003533	chr6(.):27834622-27845099	0.3481
NM_003510	chr6(.):27800657-27811117	3.0458
NM_003541	chr6(.):27793951-27804305	1.013
NM_005322	chr6(.):27829569-27840359	0.811
NM_033057	chr6(.):27873962-27885174	0.0523
NM_021968	chr6(.):27786902-27797258	0.9776
NM_003514	chr6(.):27855476-27865963	2.6842
NM_003546	chr6(.):27835925-27846289	0.1824
NM_003587	chr6(.):30615895-30645830	0.1478
NM_001161376	chr6(.):30609815-30625987	0.4449
NM_133471	chr6(.):30639165-30660672	1.8208
NM_001134870	chr6(.):30639165-30660093	1.8702
NM_007243	chr6(.):30650825-30663769	2.0184
NM_178014	chr6(.):30683156-30698195	1.4133
NM_004847	chr6(.):31577993-31589798	1.0651
NM_001623	chr6(.):31578032-31589798	1.0681
NM_032955	chr6(.):31578788-31589798	1.1407
NM_080702	chr6(.):31601804-31625477	0.6383
NM_001098534	chr6(.):31601804-31625170	0.6463
NM_021246	chr6(.):31678132-31690581	0.0632
NM_138275	chr6(.):31686160-31697851	0.8382
NR_033488	chr6(.):31649725-31675850	0.3465
NM_001320	chr6(.):31628656-31642843	0.8384
NM_013974	chr6(.):31689816-31703039	1.3428
NM_025262	chr6(.):31639460-31653150	0.1445
NM_001288	chr6(.):31693357-31709341	3.931
NM_019101	chr6(.):31618670-31630987	1.4278
NM_021184	chr6(.):31621074-31633549	0.9886
NM_001003693	chr6(.):31669683-31683372	0.5858
NM_021221	chr6(.):31633727-31645227	0.2611
NM_021160	chr6(.):31649725-31676137	0.343
NR_002971	chr6(.):31585855-31595987	1.1169
NR_024541	chr6(.):31674752-31686842	0.0513
NM_080686	chr6(.):31583449-31610554	0.474
NM_025261	chr6(.):31681424-31694510	0.0666
NM_033177	chr6(.):31624005-31638179	1.0301
NM_001199240	chr6(.):31624005-31638407	1.0143
NM_001199238	chr6(.):31624005-31638639	0.9992
NM_001199237	chr6(.):31624005-31639060	0.9738
NM_001039651	chr6(.):31725772-31737624	0.0905
NM_025258	chr6(.):31728370-31750108	0.6562
NR_002742	chr6(.):31799852-31809916	1.4519
NM_000434	chr6(.):31821828-31835709	0.3784
NM_021177	chr6(.):31760173-31779743	0.9085
NR_002745	chr6(.):31798039-31808103	1.6387
NM_001178045	chr6(.):31825969-31850448	0.2377
NM_001040438	chr6(.):31797692-31812541	1.1847
NM_005345	chr6(.):31778290-31790719	1.2651
NM_005527	chr6(.):31772395-31787835	0.5017
NM_001178044	chr6(.):31825969-31851823	0.2303
NM_006295	chr6(.):31740296-31768712	1.4118
NM_005346	chr6(.):31790511-31803031	2.2664
NM_022107	chr6(.):32153542-32168300	1.5931
NM_138717	chr6(.):32116300-32136452	0.074
NM_001136	chr6(.):32143745-32157023	0.9589
NM_004557	chr6(.):32157619-32196844	0.5737
NM_032741	chr6(.):32130982-32150888	0.6676
NM_002586	chr6(.):32147509-32162963	1.0304
NM_006913	chr6(.):32141161-32153570	1.0541
NR_003129	chr6(.):32141231-32153567	1.0602
NM_030651	chr6(.):32111139-32124720	0.0915
NM_005155	chr6(.):32116621-32136452	0.0751
NM_006411	chr6(.):32130982-32148916	0.7317
NR_037169	chr6(.):32115578-32127142	0.1044
NM_030652	chr6(.):32127404-32141062	0.0428
NM_002800	chr6(.):32816937-32832628	1.3123
NM_000544	chr6(.):32788186-32811547	0.2063
NM_018833	chr6(.):32784609-32811547	0.1904
NM_002120	chr6(.):32775539-32789825	0.2203
NM_000593	chr6(.):32807985-32826748	1.6157
NR_027771	chr6(.):32839254-32852851	0.0407
NM_004159	chr6(.):32803493-32817712	0.9238
NM_148919	chr6(.):32803493-32816816	0.9789
NR_037178	chr6(.):32856952-32876535	0.2167
NR_037174	chr6(.):32806862-32819277	0.8433
NM_006120	chr6(.):32911390-32925899	0.6065
NM_002119	chr6(.):32966959-32982389	0.0527
NM_002118	chr6(.):32897405-32913847	0.6233
NM_005104	chr6(.):32931436-32954282	3.8935
NM_001113182	chr6(.):32933664-32954282	4.3114
NM_001199455	chr6(.):32934371-32954282	4.4604
NM_001199456	chr6(.):32935860-32954282	4.6961
NM_001164267	chr6(.):33241879-33262304	0.2687
NM_022551	chr6(.):33234851-33249281	0.8563
NM_172209	chr6(.):33262471-33287164	1.79
NM_004761	chr6(.):33254430-33272176	1.0189
NM_172208	chr6(.):33266409-33287164	2.0646
NM_003782	chr6(.):33239916-33251602	0.314
NR_024517	chr6(.):33281334-33295793	2.4906
NM_014260	chr6(.):33252377-33263711	0.3778
NM_005453	chr6(.):33277181-33290512	2.4063
NM_001145338	chr6(.):33277181-33290719	2.4414
NM_022553	chr6(.):33213048-33244662	0.5695
NM_001185181	chr6(.):33252411-33263709	0.379
NR_001444	chr6(.):33327513-33339139	0.0454
NM_002648	chr6(.):37132921-37148204	0.9653
NM_000322	chr6(.):42659332-42695358	0.077
NM_003192	chr6(.):42707233-42718884	1.1018
NR_037141	chr6(.):42690313-42700932	0.1201
NM_015349	chr6(.):42783793-42841296	0.0675
NM_001078177	chr6(.):44186362-44206888	0.5125
NM_178148	chr6(.):44216837-44230283	0.7195
NM_001078174	chr6(.):44182241-44206888	0.4489
NM_020745	chr6(.):44261462-44286063	0.1078
NM_182539	chr6(.):44242896-44270458	0.0372
NM_001137560	chr6(.):44233479-44252182	0.0574
NM_001078175	chr6(.):44186295-44206888	0.5126
NM_004556	chr6(.):44220902-44238525	2.1012
NM_007355	chr6(.):44209848-44226614	1.1092
NM_014051	chr6(.):52530883-52556385	1.0141
NR_024403	chr6(.):52524198-52538951	2.9581
NM_001402	chr6(.):74220472-74235755	2.5689
NM_002043	chr6(.):89962238-90029967	0.3538
NM_021244	chr6(.):90069334-90126995	0.4667
NM_182907	chr6(.):106541814-106562811	4.9593
NM_001198	chr6(.):106529194-106562814	5.2705
NM_173830	chr6(.):109445506-109490115	0.0496
NM_001634	chr6(.):111190986-111221913	0.4247
NM_001033059	chr6(.):111190987-111221913	0.4247
NM_020399	chr6(.):117876432-117928705	0.2817
NM_001145207	chr6(.):135351994-135381036	0.2254
NM_006620	chr6(.):135276516-135381036	0.2548
NR_037435	chr6(.):135295475-135305570	0.0704
NM_006290	chr6(.):138183580-138209449	2.687
NM_006079	chr6(.):139688396-139700785	2.8446
NM_001168389	chr6(.):139688396-139700350	2.9464
NM_001168388	chr6(.):139688396-139700499	2.911
NR_037463	chr6(.):157945163-157955232	0.0316
NM_178425	chr7(.):18530884-19041992	0.1008
NM_058176	chr7(.):18530884-18998939	0.1068
NM_178423	chr7(.):18530368-19041992	0.1008
NR_033664	chr7(.):34381123-34802884	0.1004
NM_030796	chr7(.):55533305-55645200	2.6539
NM_012301	chr7(.):77641373-79087890	0.1368
NM_001164458	chr7(.):149939300-150025758	0.2432
NM_001136020	chr7(.):8148403-8306780	0.5128
NM_138426	chr7(.):8003422-8133709	0.3033
NM_022307	chr7(.):8147814-8306682	0.5113
NM_004968	chr7(.):8147814-8307185	0.5098
NM_014707	chr7(.):18530368-18713465	0.211
NR_036554	chr7(.):29720687-29787019	0.2546
NR_015356	chr7(.):34753473-34878943	0.2327
NM_207173	chr7(.):34692896-34922944	0.1467
NM_207172	chr7(.):34692896-34894590	0.1627
NM_014800	chr7(.):36888960-37493511	0.1334
NM_002541	chr7(.):44641120-44753669	0.5378
NM_001003941	chr7(.):44641120-44721195	0.7303
NM_022748	chr7(.):47309751-47584199	0.3919
NM_006060	chr7(.):50339377-50477798	0.4215
NM_012395	chr7(.):90333711-90844904	0.3528
NM_017621	chr7(.):102091666-102110321	0.6532
NM_194071	chr7(.):137554724-137691846	0.2998
NM_173680	chr7(.):150071405-150100719	2.9694
NR_029597	chr7(.):25984538-25994606	2.9583
NR_036482	chr7(.):29719769-29732859	1.1413
NR_024278	chr7(.):29680537-29729754	0.8516
NR_027347	chr7(.):29719387-29730437	1.3482
NM_019082	chr7(.):44600402-44619137	0.2545
NM_182547	chr7(.):44613761-44626827	1.0194
NM_001163636	chr7(.):74067029-74180022	0.2379
NM_032831	chr7(.):102068995-102102268	3.3086
NM_024653	chr7(.):102031803-102072129	2.2886
NM_006234	chr7(.):102108547-102124381	0.319
NM_152892	chr7(.):102100389-102118612	0.3914
NR_027374	chr7(.):104530074-104572092	0.2157
NM_001166346	chr7(.):114557208-114568720	2.3827
NM_199072	chr7(.):114557208-114664970	1.2413
NM_018396	chr7(.):128111782-128147978	1.0098
NM_005989	chr7(.):137756177-137808050	0.0718
NM_013400	chr7(.):150060878-150076133	6.454
NM_014374	chr7(.):150063257-150076133	7.4705
NM_001142928	chr7(.):150015295-150040245	0.6064
NM_002889	chr7(.):150030406-150043763	0.0495
NM_138434	chr7(.):150021937-150034811	0.0759
NR_027237	chr7(.):150097839-150114558	3.8033
NR_034033	chr7(.):150125741-150150228	2.131
NM_004103	chr8(.):27163998-27321903	1.075
NM_173176	chr8(.):27178053-27321903	1.1389
NM_173175	chr8(.):27178080-27321903	1.1392
NM_021623	chr8(.):38753752-38836430	1.5791
NM_001024678	chr8(.):145742760-145757416	0.485
NM_001001795	chr8(.):145746602-145759458	0.41
NM_018371	chr8(.):19256671-19545094	0.3314
NR_024040	chr8(.):19256671-19545261	0.3312
NM_006228	chr8(.):28169648-28205868	0.9904
NM_001010906	chr8(.):27874480-27946388	0.872
NM_024787	chr8(.):33400272-33429643	1.4317
NR_027638	chr8(.):38849504-38967779	0.1018
NM_005079	chr8(.):80942104-81088836	1.0751
NM_014018	chr8(.):80826094-80947506	0.0947
NM_001135733	chr8(.):95933199-95966615	0.596
NM_024094	chr8(.):120841180-120873170	0.1945
NM_022783	chr8(.):120880899-121068157	1.5218
NM_173685	chr8(.):126099082-126384367	0.2987
NM_003033	chr8(.):134462090-134589183	0.9738
NM_003970	chr8(.):1988157-2098380	1.4218
NM_171982	chr8(.):27137403-27173834	0.1921
NM_018091	chr8(.):27945583-28053669	0.1049
NM_018660	chr8(.):28198101-28248977	0.6503
NM_057158	chr8(.):29188616-29211322	1.0863
NM_001394	chr8(.):29188619-29213185	1.0071
NM_025115	chr8(.):33351235-33375656	0.3862
NM_001102401	chr8(.):33351235-33375703	0.3855
NM_024025	chr8(.):33443853-33462439	0.0707
NR_003129	chr8(.):38452692-38463775	0.0621
NM_001024381	chr8(.):38841326-38859041	0.3216
NM_153692	chr8(.):38826667-38851181	0.0551
NR_034003	chr8(.):61873679-61885307	0.0559
NM_001025252	chr8(.):80942104-80998010	0.1954
NM_057749	chr8(.):95887452-95912482	0.1882
NM_152416	chr8(.):96032220-96075938	0.0814
NM_001032282	chr8(.):103656004-103671168	0.8422
NM_005655	chr8(.):103656004-103672983	0.7528
NM_148174	chr8(.):103833535-103881397	0.1707
NM_201378	chr8(.):144984320-145052697	0.5824
NM_032789	chr8(.):145046319-145065635	0.8128
NM_000445	chr8(.):144984320-145055913	0.5874
NM_201381	chr8(.):144984320-145023905	0.7646
NM_201382	chr8(.):144984320-145023110	0.7741
NM_201383	chr8(.):144984320-145021692	0.7836
NM_201379	chr8(.):144984320-145033088	0.7005
NM_001009184	chr8(.):145059225-145072583	0.6629
NM_201384	chr8(.):144984320-145018758	0.8422
NR_030383	chr8(.):145014358-145024447	1.3662
NM_201380	chr8(.):144984320-145030044	0.7444
NM_001129888	chr8(.):145684199-145696031	0.3775
NM_032687	chr8(.):145684199-145695849	0.3795
NM_003923	chr8(.):145694114-145706718	0.2799
NM_032902	chr8(.):145717108-145732504	0.0516
NM_138496	chr8(.):145670314-145695418	0.218
NM_005309	chr8(.):145724464-145737555	1.062
NM_145754	chr8(.):145686737-145704499	0.4011
NM_138431	chr8(.):145729551-145741589	1.1642
NM_004260	chr8(.):145731666-145748210	1.1624
NM_014665	chr8(.):145738362-145755559	0.455
NM_025251	chr8(.):145749562-145843888	0.0347
NM_138367	chr8(.):145941293-145985970	0.099
NM_030580	chr8(.):145993500-146017725	0.3511
NM_033301	chr8(.):146010153-146022729	0.7357
NM_001081003	chr8(.):146070550-146083932	0.2223
NM_001081004	chr8(.):146070550-146083451	0.2306
NM_000973	chr8(.):146010153-146022805	0.7313
NM_003416	chr8(.):146047902-146073606	0.1397
NM_213605	chr8(.):146019260-146039529	0.1452
NM_014066	chr8(.):146070550-146083452	0.2306
NM_002839	chr9(.):8309245-10617723	0.0776
NM_001497	chr9(.):33105638-33172356	0.3194
NM_053016	chr9(.):112537576-112718756	0.5917
NM_001037293	chr9(.):112398067-112718756	0.3532
NM_007203	chr9(.):112537576-112939791	0.6118
NM_001004065	chr9(.):112805877-112939791	0.7689
NM_005047	chr9(.):123573331-123610206	0.2931
NM_198679	chr9(.):134447156-134590229	0.4156
NM_005312	chr9(.):134447156-134617925	0.5414
NM_001170	chr9(.):33379947-33407517	0.0591
NM_139235	chr9(.):33456350-33478941	0.2144
NM_004925	chr9(.):33436159-33452590	0.5816
NM_152850	chr9(.):35083687-35101579	0.4137
NM_001040411	chr9(.):35036101-35050988	0.0822
NM_025182	chr9(.):35099117-35120893	0.5228
NM_013442	chr9(.):35094888-35108154	0.8612
NM_004629	chr9(.):35068834-35085013	1.052
NM_001040410	chr9(.):35037222-35050988	0.0852
NM_032634	chr9(.):35083687-35101546	0.414
NM_007126	chr9(.):35051064-35077739	0.6493
NM_024077	chr9(.):91928411-91979561	0.3639
NR_036108	chr9(.):91922139-91932221	1.0183
NM_001827	chr9(.):91921112-91936618	1.2173
NM_005384	chr9(.):94166326-94191144	2.0237
NM_001012993	chr9(.):112956845-112975413	0.0536
NM_001136562	chr9(.):112882780-112939791	1.3038
NM_000608	chr9(.):117087068-117100536	0.0807
NM_030767	chr9(.):117091432-117161685	1.2507
NM_000607	chr9(.):117080302-117093759	0.0677
NM_004888	chr9(.):117344993-117366152	0.8804
NM_153045	chr9(.):117368705-117413703	0.7093
NM_001244	chr9(.):117660123-117697770	0.6019
NM_005658	chr9(.):123659670-123694173	0.9968
NM_015651	chr9(.):123612930-123644606	1.4432
NM_001190945	chr9(.):123659670-123696451	1.1572
NM_001190947	chr9(.):123659670-123681850	0.6662
NM_001009936	chr9(.):123626852-123644606	2.4745
NR_024408	chr9(.):123600319-123621651	0.4737
NM_001045476	chr9(.):127610754-127625160	0.5042
NM_030978	chr9(.):127626483-127644696	0.8419
NM_007209	chr9(.):127615157-127629240	0.5325
NM_005489	chr9(.):130495595-130538621	0.356
NM_001142532	chr9(.):130495595-130529697	0.2804
NM_001142533	chr9(.):130495595-130522583	0.3345
NM_001142531	chr9(.):130495595-130529719	0.2803
NM_001142534	chr9(.):130495595-130522561	0.3347
NM_170600	chr9(.):130495595-130546048	0.7591
NM_001085347	chr9(.):130488802-130502604	0.6037
NM_001018078	chr9(.):130560507-130581556	0.3819
NM_001261	chr9(.):130543304-130558052	0.6106
NM_004957	chr9(.):130560153-130581556	0.3781
NR_036055	chr9(.):130543196-130553286	0.8174
NM_001035254	chr9(.):130697860-130747812	0.7806
NM_003863	chr9(.):130692373-130705763	0.2699
NM_203305	chr9(.):130697860-130717993	0.1954
NM_001135219	chr9(.):130678807-130698076	0.6138
NM_173492	chr9(.):130678807-130694770	0.7194
NR_024425	chr9(.):130885807-130897913	0.6621
NR_027812	chr9(.):130877971-130895712	0.5018
NM_001006641	chr9(.):130825478-130876524	1.2414
NM_197956	chr9(.):130818511-130834599	1.3849
NM_001006643	chr9(.):130855835-130876524	0.1029
NM_001006642	chr9(.):130849127-130876524	0.1058
NM_052901	chr9(.):130855816-130876524	0.1035
NM_025072	chr9(.):130877971-130895474	0.5064
NR_033374	chr9(.):130868449-130886013	0.0974
NM_032728	chr9(.):134160080-134189649	0.0579
NM_033387	chr9(.):134128464-134156906	2.1565
NM_006125	chrX(.):11156516-11688821	0.1396
NM_013427	chrX(.):11150662-11688821	0.1384
NM_015691	chrX(.):9978794-10117518	0.6289
NM_001123384	chrX(.):39905498-40041582	0.5278
NM_144495	chrX(.):48750194-48765420	0.6456
NM_001167990	chrX(.):48750212-48765420	0.6464
NM_001032384	chrX(.):48750538-48765420	0.6603
NM_001167992	chrX(.):48750774-48765420	0.6707
NR_001568	chrX(.):70425034-70953962	0.128
NM_001104544	chrX(.):119387504-119450391	0.7979
NM_015129	chrX(.):118745908-118832333	0.5101
NM_145800	chrX(.):118744687-118832333	0.5037
NM_005334	chrX(.):153208007-153241819	0.8317
NM_001830	chrX(.):10119984-10210699	0.0258
NM_025159	chrX(.):30571940-30601033	1.2794
NM_000397	chrX(.):37634269-37677714	1.2669
NM_006520	chrX(.):37693088-37711889	0.098
NM_017745	chrX(.):39905498-39961719	0.3537
NM_001167947	chrX(.):48745729-48760426	0.7735
NM_001042498	chrX(.):48755888-48774235	0.7413
NM_001136158	chrX(.):48774302-48819893	2.9605
NM_001136159	chrX(.):48774302-48820648	2.9129
NM_006875	chrX(.):48765458-48781413	2.6125
NM_004979	chrX(.):48813638-48833251	0.4166
NM_005660	chrX(.):48755458-48773917	0.7561
NM_001032289	chrX(.):48755889-48773933	0.7035
NM_052957	chrX(.):70792873-70838433	0.1055
NM_001142797	chrX(.):70830765-70843367	0.8877
NM_016500	chrX(.):75387770-75403033	0.2795
NM_006639	chrX(.):77523129-77588087	0.2401
NR_030413	chrX(.):118775700-118785811	0.0736
NM_003399	chrX(.):128867945-128908525	0.6196
NM_018990	chrX(.):128908891-128934176	1.3389
NM_003491	chrX(.):153190376-153205468	2.4661
NM_001666	chrX(.):153167829-153196714	1.3277
NM_002910	chrX(.):153195721-153215232	0.1843
NM_001025243	chrX(.):153270956-153290342	0.8548
NM_003492	chrX(.):153232990-153253646	1.8013
NR_031757	chrX(.):153280370-153290440	1.0861
NR_036175	chrX(.):153241548-153251627	0.9409
NR_036174	chrX(.):153241547-153251628	0.9413
NM_015892	chr10(.):125762181-125856930	1.8487
NM_014863	chr10(.):125774168-125856930	2.1067
NM_001083591	chr10(.):11201992-11383672	1.9532
NM_001025077	chr10(.):11042258-11383672	1.0952
NM_006561	chr10(.):11054892-11383672	1.136
NM_172242	chr10(.):22629398-22711539	0.17
NM_001002265	chr10(.):45947816-46095354	0.4471
NR_033842	chr10(.):45301471-45460137	0.3346
NM_032023	chr10(.):45450218-45495172	1.1075
NM_000698	chr10(.):45864628-45946563	1.8123
NM_001002266	chr10(.):45947816-46035819	0.6117
NM_032199	chr10(.):63656012-63861707	0.5567
NM_001198798	chr10(.):73851273-73980751	0.1396
NM_001198799	chr10(.):73851273-73981183	0.1393
NM_012095	chr10(.):75875014-75915826	0.2939
NM_006721	chr10(.):75905964-76474060	0.1107
NM_001123	chr10(.):75931443-76474060	0.0862
NM_020338	chr10(.):80823791-81081285	0.3133
NM_145868	chr10(.):81909879-81970328	0.6452
NM_007373	chr10(.):112674300-112778425	0.1774
NM_014661	chr10(.):126302862-126437930	0.3451
NM_005180	chr10(.):22605005-22625414	0.8124
NM_012071	chr10(.):22600298-22614237	1.075
NM_001098207	chr10(.):43876064-43897794	0.7407
NM_004966	chr10(.):43876064-43909656	1.0739
NM_173160	chr10(.):43862091-43876783	0.0389
NM_001098204	chr10(.):43876064-43909696	1.0727
NM_001098208	chr10(.):43876064-43897279	0.7523
NM_001098205	chr10(.):43876064-43909332	1.0842
NM_001098206	chr10(.):43876064-43908299	1.1181
NR_026693	chr10(.):43927573-43983007	0.554
NM_001123376	chr10(.):45401763-45435642	0.0645
