REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8_jia.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuperStretch
2_MACS_peak_15077_lociStitched	chr8	142127193	142130554	2	3216	3084.0536	203	1		DENND3	DENND3	203	1
4_MACS_peak_13138_lociStitched	chr6	26122488	26126427	4	3426	2632.4337	204	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	204	1
3_MACS_peak_7817_lociStitched	chr19	15488560	15491534	3	2841	3690.734	205	1	AKAP8,AKAP8L		AKAP8	205	1
4_MACS_peak_7419_lociStitched	chr19	2082280	2085966	4	3263	2980.131	206	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	206	1
3_MACS_peak_10196_lociStitched	chr21	44844577	44847979	3	3021	3415.2678	207	1	SIK1	C21orf125	SIK1	207	1
3_MACS_peak_1435_lociStitched	chr1	183811479	183815242	3	3343	2794.7801	208	1	RGL1		APOBEC4	208	1
5_MACS_peak_15021_lociStitched	chr8	126613441	126617734	5	3298	2890.9062	209	1			TRIB1	209	1
3_MACS_peak_11465_lociStitched	chr3	186713449	186717177	3	3388	2690.1248	210	1	ST6GAL1	ST6GAL1	ST6GAL1	210	1
2_MACS_peak_1451_lociStitched	chr1	185124818	185127434	2	2609	3971.3496	211	1	C1orf26,C1orf25		C1orf25	211	1
3_MACS_peak_12277_lociStitched	chr5	42991479	42995077	3	3400	2646.6888	213	1		LOC153684,LOC648987,C5orf39	LOC648987	213	1
3_MACS_peak_8226_lociStitched	chr19	47614306	47617462	3	2905	3563.7552	214	1	ZC3H4	SAE1	ZC3H4	214	1
2_MACS_peak_1883_lociStitched	chr1	227947554	227951220	2	3174	3076.5072	215	1	SNAP47	LOC100130093,JMJD4	JMJD4	215	1
2_MACS_peak_11209_lociStitched	chr3	135913209	135916526	2	3249	2929.2427	216	1	MSL2		MSL2	216	1
5_MACS_peak_9066_lociStitched	chr2	112219362	112223787	5	3316	2772.705	218	1	LOC541471		LOC541471	218	1
2_MACS_peak_14887_lociStitched	chr8	101962749	101965939	2	3126	3148.211	219	1	YWHAZ		YWHAZ	219	1
2_MACS_peak_7854_lociStitched	chr19	16737728	16740764	2	2945	3436.752	220	1	MED26	TMEM38A,C19orf42	MED26	220	1
1_MACS_peak_920_lociStitched	chr1	150335656	150338505	1	2850	3571.5064	221	1	RPRD2	PRPF3	RPRD2	221	1
2_MACS_peak_1531_lociStitched	chr1	198125437	198128894	2	3171	3034.5546	222	1	NEK7		NEK7	222	1
1_MACS_peak_5471_lociStitched	chr15	75493337	75496598	1	3262	2845.2225	223	1	C15orf39		C15orf39	223	1
3_MACS_peak_1854_lociStitched	chr1	226593070	226596578	3	3132	3089.8464	224	1	PARP1		PARP1	224	1
1_MACS_peak_5353_lociStitched	chr15	66083043	66085686	1	2644	3833.1429	225	1	DENND4A		DENND4A	225	1
2_MACS_peak_8597_lociStitched	chr2	43451413	43454902	2	3315	2711.6508	226	1	LOC100129726,ZFP36L2		ZFP36L2	226	1
2_MACS_peak_7925_lociStitched	chr19	18942250	18945508	2	3173	3006.4824	227	1	UPF1	COMP	UPF1	227	1
2_MACS_peak_817_lociStitched	chr1	143912712	143916212	2	3117	3100.3	228	1	SRGAP2P2,FAM72D		SRGAP2P2	228	1
2_MACS_peak_6954_lociStitched	chr17	73291156	73294495	2	3223	2888.9028	229	1		MRPS7,LOC100287042,GGA3,MIF4GD,SLC25A19	SLC25A19	229	1
5_MACS_peak_4867_lociStitched	chr14	81423377	81427618	5	3286	2735.0209	230	1	TSHR	C14orf145	TSHR	230	1
1_MACS_peak_1970_lociStitched	chr1	235666255	235669030	1	2776	3616.6575	231	1	B3GALNT2		B3GALNT2	231	1
2_MACS_peak_6982_lociStitched	chr17	74259983	74263407	2	3010	3184.32	233	1	FAM100B	RNF157,QRICH2	FAM100B	233	1
2_MACS_peak_1543_lociStitched	chr1	199997620	200000509	2	2790	3530.9358	234	1	NR5A2		NR5A2	234	1
1_MACS_peak_837_lociStitched	chr1	144930497	144933478	1	2982	3190.2662	238	1	PDE4DIP		PDE4DIP	238	1
4_MACS_peak_13374_lociStitched	chr6	36559853	36563599	4	3153	2825.6078	239	1	SRSF3	STK38,MIR3925	SRSF3	239	1
1_MACS_peak_1727_lociStitched	chr1	209275394	209278380	1	2987	3122.4602	240	1			LOC642587	240	1
1_MACS_peak_907_lociStitched	chr1	149812858	149815596	1	2739	3503.5448	241	1	HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	241	1
2_MACS_peak_1463_lociStitched	chr1	186768067	186771306	2	3190	2701.9738	242	1		PLA2G4A	PLA2G4A	242	1
1_MACS_peak_14019_lociStitched	chr7	32929466	32932470	1	3005	3025.6288	244	1	KBTBD2		KBTBD2	244	1
1_MACS_peak_5655_lociStitched	chr15	93374038	93377039	1	3002	3029.5095	245	1		ASB9P1,LOC100507217	ASB9P1	245	1
2_MACS_peak_12331_lociStitched	chr5	56110113	56113301	2	3167	2689.3968	246	1	MAP3K1		MAP3K1	246	1
1_MACS_peak_908_lociStitched	chr1	149821255	149824091	1	2837	3295.7156	247	1	HIST2H2AA4,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2BE,HIST2H2AB	HIST2H2BC	247	1
5_MACS_peak_3893_lociStitched	chr12	57913199	57916881	5	3054	2896.6294	249	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	249	1
2_MACS_peak_5803_lociStitched	chr16	11834147	11837444	2	3160	2671.8888	250	1	TXNDC11		TXNDC11	250	1
2_MACS_peak_1659_lociStitched	chr1	204682385	204685223	2	2764	3374.9496	251	1		LRRN2	LRRN2	251	1
3_MACS_peak_11617_lociStitched	chr4	17577580	17580755	3	2972	3004.185	252	1	LAP3	MED28	LAP3	252	1
4_MACS_peak_1628_lociStitched	chr1	203710306	203714286	4	3135	2677.744	253	1	ATP2B4	SNORA77,LAX1	SNORA77	253	1
1_MACS_peak_1962_lociStitched	chr1	234734428	234737308	1	2881	3103.776	254	1		NCRNA00184,IRF2BP2	IRF2BP2	254	1
2_MACS_peak_15537_lociStitched	chr9	126100119	126103076	2	2879	3096.8661	255	1		CRB2	CRB2	255	1
3_MACS_peak_7332_lociStitched	chr19	796574	799569	3	2829	3179.492	256	1	PTBP1	C19orf21,MIR3187,AZU1,PRTN3,LPPR3	PTBP1	256	1
2_MACS_peak_7534_lociStitched	chr19	5621662	5624586	2	2874	3098.8552	257	1	SAFB,SAFB2		SAFB	257	1
2_MACS_peak_10767_lociStitched	chr3	39192515	39195501	2	2947	2949.5708	258	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	258	1
1_MACS_peak_4777_lociStitched	chr14	69259943	69262963	1	3021	2743.972	262	1	C14orf181	ZFP36L1	ZFP36L1	262	1
2_MACS_peak_1742_lociStitched	chr1	211431444	211434526	2	3044	2678.258	264	1	RCOR3		RCOR3	264	1
4_MACS_peak_12893_lociStitched	chr5	179245654	179248809	4	3030	2703.835	265	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	265	1
1_MACS_peak_1228_lociStitched	chr1	161145091	161147850	1	2760	3188.8522	266	1	B4GALT3	UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2	B4GALT3	266	1
2_MACS_peak_9604_lociStitched	chr2	242253647	242256388	2	2670	3316.3359	268	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	268	1
3_MACS_peak_10135_lociStitched	chr21	38738064	38741045	3	2660	3262.1083	274	1	DYRK1A		DYRK1A	274	1
1_MACS_peak_1991_lociStitched	chr1	243417539	243420272	1	2734	3143.7699	275	1	SDCCAG8,CEP170		CEP170	275	1
1_MACS_peak_923_lociStitched	chr1	150538863	150541737	1	2875	2903.0274	276	1		ADAMTSL4,MIR4257,MCL1	MCL1	276	1
2_MACS_peak_5058_lociStitched	chr15	31643525	31646697	2	2860	2898.8908	280	1	KLF13		KLF13	280	1
2_MACS_peak_7408_lociStitched	chr19	1940050	1943233	2	2841	2919.4476	282	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	282	1
1_MACS_peak_1148_lociStitched	chr1	157480031	157482808	1	2778	3006.3802	284	1		FCRL5	FCRL5	284	1
3_MACS_peak_12089_lociStitched	chr4	153455662	153458907	3	2917	2739.7535	285	1	DKFZP434I0714,FBXW7	MIR3140	DKFZP434I0714	285	1
1_MACS_peak_13033_lociStitched	chr6	11833233	11835919	1	2687	3139.3968	287	1			C6orf105	287	1
2_MACS_peak_161_lociStitched	chr1	22107817	22110394	2	2571	3271.2438	291	1	USP48	LDLRAD2	USP48	291	1
1_MACS_peak_3396_lociStitched	chr11	118660729	118663477	1	2749	2987.076	293	1	DDX6		DDX6	293	1
2_MACS_peak_7903_lociStitched	chr19	18413645	18416487	2	2819	2852.7996	295	1		MIR3188,PGPEP1,LOC729966,KIAA1683,JUND,LSM4	LSM4	295	1
3_MACS_peak_5770_lociStitched	chr16	4664243	4667233	3	2863	2761.265	297	1	FAM100A	MGRN1	FAM100A	297	1
2_MACS_peak_3373_lociStitched	chr11	115091927	115094662	2	2714	2985.7995	303	1	CADM1		CADM1	303	1
1_MACS_peak_5055_lociStitched	chr15	31637198	31640062	1	2865	2712.208	304	1	KLF13		KLF13	304	1
2_MACS_peak_5462_lociStitched	chr15	75335051	75337797	2	2734	2929.4328	307	1	PPCDC	SCAMP5	PPCDC	307	1
2_MACS_peak_13463_lociStitched	chr6	43738226	43741177	2	2785	2804.3353	309	1	VEGFA		VEGFA	309	1
3_MACS_peak_14384_lociStitched	chr7	106807790	106810641	3	2606	3087.633	313	1	HBP1		HBP1	313	1
4_MACS_peak_114_lociStitched	chr1	16160915	16164155	4	2814	2718.684	314	1	FLJ37453	SPEN,UQCRHL	SPEN	314	1
4_MACS_peak_13977_lociStitched	chr7	25988605	25991748	4	2802	2732.2099	315	1	MIR148A		MIR148A	315	1
2_MACS_peak_6794_lociStitched	chr17	48942713	48945466	2	2625	3033.5307	316	1		WFIKKN2,TOB1	TOB1	316	1
3_MACS_peak_1869_lociStitched	chr1	227126454	227129179	3	2621	2987.145	320	1	ADCK3		ADCK3	320	1
3_MACS_peak_13544_lociStitched	chr6	79785872	79789005	3	2738	2685.6076	326	1	PHIP		PHIP	326	1
2_MACS_peak_5275_lociStitched	chr15	58622409	58625388	2	2703	2679.0147	335	1			LIPC	335	1
4_MACS_peak_14697_lociStitched	chr8	52810107	52813220	4	2724	2636.3997	336	1	PCMTD1		PCMTD1	336	1
3_MACS_peak_8058_lociStitched	chr19	39340097	39343229	3	2640	2774.6388	338	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	338	1
2_MACS_peak_1572_lociStitched	chr1	201705121	201707718	2	2582	2833.327	340	1	NAV1	NAV1	NAV1	340	1
2_MACS_peak_3607_lociStitched	chr12	14921551	14924193	2	2592	2808.1818	341	1	HIST4H4	H2AFJ,C12orf60,WBP11,C12orf69	HIST4H4	341	1
1_MACS_peak_14943_lociStitched	chr8	118451024	118453606	1	2583	2794.2404	343	1			MED30	343	1
3_MACS_peak_8190_lociStitched	chr19	45970567	45973166	3	2582	2743.5044	348	1	FOSB	PPM1N,VASP,ERCC1,RTN2	FOSB	348	1
2_MACS_peak_1316_lociStitched	chr1	167682873	167685521	2	2601	2674.7448	354	1		MPZL1	MPZL1	354	1
4_MACS_peak_8939_lociStitched	chr2	89135580	89138951	4	2604	2646.235	361	1			ANKRD36BP2	361	1
2_MACS_peak_7378_lociStitched	chr19	1406848	1409574	2	2575	2670.3896	366	1	DAZAP1	NDUFS7,RPS15,APC2,GAMT	DAZAP1	366	1
