REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM8_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
2_MACS_peak_10695_lociStitched	chr3	15836603	15839909	2	3301	2425.9428	171	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.1249	171	1
5_MACS_peak_15021_lociStitched	chr8	126613441	126617734	5	3298	2890.9062	172	1			TRIB1	TRIB1	0.732	172	1
2_MACS_peak_1815_lociStitched	chr1	224620144	224623525	2	3290	3896.9406	173	1	WDR26		WDR26	WDR26	0.2467	173	1
3_MACS_peak_5154_lociStitched	chr15	42564866	42568219	3	3288	3313.7699	174	1	GANC,TMEM87A		GANC	GANC	0.1604	174	1
5_MACS_peak_4867_lociStitched	chr14	81423377	81427618	5	3286	2735.0209	175	1	TSHR	C14orf145	TSHR	C14orf145	0.1161	175	1
5_MACS_peak_11383_lociStitched	chr3	171816484	171820349	5	3278	2414.852	176	1	FNDC3B		FNDC3B	FNDC3B	0.164	176	1
4_MACS_peak_7419_lociStitched	chr19	2082280	2085966	4	3263	2980.131	177	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	MOBKL2A	0.4043	177	1
1_MACS_peak_5471_lociStitched	chr15	75493337	75496598	1	3262	2845.2225	178	1	C15orf39		C15orf39	C15orf39	0.373	178	1
1_MACS_peak_14868_lociStitched	chr8	98655063	98658323	1	3261	3585.022	179	1	MTDH		MTDH	MTDH	0.1788	179	1
2_MACS_peak_1387_lociStitched	chr1	178574058	178577480	2	3251	4017.428	180	1			C1orf220	C1orf220	0.2827	180	1
2_MACS_peak_11209_lociStitched	chr3	135913209	135916526	2	3249	2929.2427	181	1	MSL2		MSL2	MSL2	0.1829	181	1
1_MACS_peak_1032_lociStitched	chr1	154946014	154949261	1	3248	4057.4512	182	1	CKS1B,MIR4258,SHC1	FLAD1,LENEP,ZBTB7B,PMVK,PBXIP1,PYGO2,SHC1	CKS1B	CKS1B	0.5318	182	1
3_MACS_peak_1060_lociStitched	chr1	155531228	155534722	3	3244	3292.0468	183	1	LOC645676,ASH1L	MSTO1	ASH1L	MSTO1	0.2255	183	1
2_MACS_peak_15937_lociStitched	chrX	153235564	153239098	2	3243	4423.8612	184	1	TMEM187,HCFC1	MIR3202-1,ARHGAP4,NAA10,RENBP,MIR3202-2,IRAK1,MIR718	HCFC1	HCFC1	0.2928	184	1
4_MACS_peak_12589_lociStitched	chr5	131760239	131764000	4	3233	2318.2804	185	1	C5orf56		C5orf56	C5orf56	0.2749	185	1
1_MACS_peak_5660_lociStitched	chr15	93445742	93448973	1	3232	3897.8784	186	1	CHD2,MIR3175	LOC100507217	MIR3175	MIR3175	0.7715	186	1
3_MACS_peak_3596_lociStitched	chr12	12875798	12879098	3	3223	3306.27	187	1	APOLD1	CDKN1B,MIR613,GPR19	APOLD1	CDKN1B	0.7777	187	1
2_MACS_peak_6954_lociStitched	chr17	73291156	73294495	2	3223	2888.9028	188	1		MRPS7,LOC100287042,GGA3,MIF4GD,SLC25A19	SLC25A19	MIF4GD	0.2401	188	1
2_MACS_peak_15077_lociStitched	chr8	142127193	142130554	2	3216	3084.0536	189	1		DENND3	DENND3	DENND3	0.2057	189	1
1_MACS_peak_1968_lociStitched	chr1	235490006	235493216	1	3211	4085.688	190	1	GGPS1,ARID4B	TBCE	ARID4B	ARID4B	0.1776	190	1
1_MACS_peak_2008_lociStitched	chr1	245025781	245028988	1	3208	6271.2885	191	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	HNRNPU	0.4715	191	1
2_MACS_peak_6835_lociStitched	chr17	56413073	56416343	2	3203	2247.471	192	1		BZRAP1,MIR142,SUPT4H1	MIR142	MIR142	0.3687	192	1
3_MACS_peak_9207_lociStitched	chr2	157188703	157191988	3	3200	3217.329	193	1	NR4A2		NR4A2	NR4A2	0.2683	193	1
5_MACS_peak_3939_lociStitched	chr12	68382151	68385669	5	3199	2173.4204	194	1			IFNG	IFNG	NONE	194	1
1_MACS_peak_1216_lociStitched	chr1	161014451	161017648	1	3198	3896.1839	195	1	USF1,ARHGAP30	F11R,TSTD1,PVRL4	USF1	USF1	0.4399	195	1
2_MACS_peak_1463_lociStitched	chr1	186768067	186771306	2	3190	2701.9738	196	1		PLA2G4A	PLA2G4A	PLA2G4A	0.1674	196	1
5_MACS_peak_12493_lociStitched	chr5	96269087	96272417	5	3175	2396.268	197	1	LNPEP	LNPEP	LNPEP	LNPEP	0.1156	197	1
2_MACS_peak_1883_lociStitched	chr1	227947554	227951220	2	3174	3076.5072	198	1	SNAP47	LOC100130093,JMJD4	JMJD4	JMJD4	0.3342	198	1
2_MACS_peak_7925_lociStitched	chr19	18942250	18945508	2	3173	3006.4824	199	1	UPF1	COMP	UPF1	UPF1	0.3397	199	1
2_MACS_peak_1531_lociStitched	chr1	198125437	198128894	2	3171	3034.5546	200	1	NEK7		NEK7	NEK7	0.1711	200	1
2_MACS_peak_12331_lociStitched	chr5	56110113	56113301	2	3167	2689.3968	201	1	MAP3K1		MAP3K1	MAP3K1	0.1659	201	1
2_MACS_peak_1296_lociStitched	chr1	167188811	167192253	2	3163	4029.5494	202	1	POU2F1		POU2F1	POU2F1	0.203	202	1
2_MACS_peak_5803_lociStitched	chr16	11834147	11837444	2	3160	2671.8888	203	1	TXNDC11		TXNDC11	TXNDC11	0.2458	203	1
2_MACS_peak_12485_lociStitched	chr5	95295019	95298286	2	3157	3528.6867	204	1	ELL2		ELL2	ELL2	0.2307	204	1
4_MACS_peak_13374_lociStitched	chr6	36559853	36563599	4	3153	2825.6078	205	1	SRSF3	STK38,MIR3925	SRSF3	SRSF3	0.2902	205	1
4_MACS_peak_11010_lociStitched	chr3	98488709	98492347	4	3135	2252.6496	206	1	ST3GAL6		ST3GAL6	ST3GAL6	0.1679	206	1
4_MACS_peak_1628_lociStitched	chr1	203710306	203714286	4	3135	2677.744	207	1	ATP2B4	SNORA77,LAX1	SNORA77	LAX1	0.3723	207	1
3_MACS_peak_8894_lociStitched	chr2	87767867	87771139	3	3133	2467.4152	208	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3645	208	1
2_MACS_peak_12920_lociStitched	chr6	291104	294353	2	3132	3331.8495	209	1	DUSP22		DUSP22	DUSP22	0.5992	209	1
3_MACS_peak_11887_lociStitched	chr4	103746826	103750153	3	3132	4052.9514	210	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.2113	210	1
3_MACS_peak_1854_lociStitched	chr1	226593070	226596578	3	3132	3089.8464	211	1	PARP1		PARP1	PARP1	0.2664	211	1
3_MACS_peak_1641_lociStitched	chr1	204378470	204381793	3	3131	4840.9464	212	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.4627	212	1
1_MACS_peak_7875_lociStitched	chr19	17515145	17518274	1	3130	3400.5972	213	1	BST2	FAM125A,PLVAP,TMEM221	BST2	BST2	0.4288	213	1
3_MACS_peak_9283_lociStitched	chr2	173419381	173422856	3	3127	2520.765	214	1	PDK1		PDK1	PDK1	0.2278	214	1
2_MACS_peak_14887_lociStitched	chr8	101962749	101965939	2	3126	3148.211	215	1	YWHAZ		YWHAZ	YWHAZ	0.1716	215	1
3_MACS_peak_273_lociStitched	chr1	28573083	28576693	3	3124	2342.168	216	1		ATPIF1,SESN2,DNAJC8	SESN2	ATPIF1	0.1869	216	1
2_MACS_peak_7979_lociStitched	chr19	23945722	23948905	2	3119	2544.4902	217	1	RPSAP58	ZNF681	RPSAP58	RPSAP58	0.3341	217	1
2_MACS_peak_817_lociStitched	chr1	143912712	143916212	2	3117	3100.3	218	1	SRGAP2P2,FAM72D		SRGAP2P2	SRGAP2P2	0.2864	218	1
3_MACS_peak_14520_lociStitched	chr7	137669636	137673020	3	3109	2243.592	219	1	CREB3L2		CREB3L2	CREB3L2	0.2143	219	1
1_MACS_peak_1394_lociStitched	chr1	179049648	179052749	1	3102	4753.5229	220	1	TOR3A		TOR3A	TOR3A	0.465	220	1
4_MACS_peak_11472_lociStitched	chr3	186781591	186784835	4	3098	2471.6036	221	1	ST6GAL1		ST6GAL1	ST6GAL1	0.175	221	1
1_MACS_peak_7960_lociStitched	chr19	19771954	19775048	1	3095	3903.3904	222	1	ATP13A1	ZNF101,PBX4,LPAR2,GMIP	ATP13A1	ATP13A1	0.3464	222	1
3_MACS_peak_12976_lociStitched	chr6	7154202	7157518	3	3091	2441.2392	223	1	RREB1		RREB1	RREB1	0.219	223	1
6_MACS_peak_9056_lociStitched	chr2	112193127	112197205	6	3088	2450.4702	224	1	LOC541471		LOC541471	LOC541471	0.2398	224	1
2_MACS_peak_811_lociStitched	chr1	120835803	120839362	2	3080	2536.4993	225	1	FAM72B		FAM72B	FAM72B	0.2333	225	1
2_MACS_peak_1847_lociStitched	chr1	226411076	226414411	2	3079	2573.6195	226	1	MIXL1	ACBD3	MIXL1	MIXL1	0.4	226	1
2_MACS_peak_2686_lociStitched	chr11	267612	270731	2	3073	2444.3603	227	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	IFITM1	0.2455	227	1
3_MACS_peak_9130_lociStitched	chr2	127413403	127416944	3	3064	2599.4481	228	1	GYPC		GYPC	GYPC	0.207	228	1
5_MACS_peak_3893_lociStitched	chr12	57913199	57916881	5	3054	2896.6294	229	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	0.3317	229	1
2_MACS_peak_1742_lociStitched	chr1	211431444	211434526	2	3044	2678.258	230	1	RCOR3		RCOR3	RCOR3	0.1866	230	1
2_MACS_peak_12474_lociStitched	chr5	95157289	95160429	2	3041	2351.232	231	1	GLRX	C5orf27	GLRX	GLRX	0.3308	231	1
1_MACS_peak_5416_lociStitched	chr15	72765334	72768369	1	3036	6636.0275	232	1	ARIH1		ARIH1	ARIH1	0.1866	232	1
1_MACS_peak_7773_lociStitched	chr19	14115319	14118348	1	3030	6899.1533	233	1	RFX1	RLN3,IL27RA	RFX1	RFX1	0.364	233	1
4_MACS_peak_12893_lociStitched	chr5	179245654	179248809	4	3030	2703.835	234	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.1756	234	1
1_MACS_peak_4777_lociStitched	chr14	69259943	69262963	1	3021	2743.972	235	1	C14orf181	ZFP36L1	ZFP36L1	ZFP36L1	0.3044	235	1
3_MACS_peak_10196_lociStitched	chr21	44844577	44847979	3	3021	3415.2678	236	1	SIK1	C21orf125	SIK1	SIK1	0.3706	236	1
2_MACS_peak_6982_lociStitched	chr17	74259983	74263407	2	3010	3184.32	237	1	FAM100B	RNF157,QRICH2	FAM100B	FAM100B	0.5079	237	1
1_MACS_peak_14019_lociStitched	chr7	32929466	32932470	1	3005	3025.6288	238	1	KBTBD2		KBTBD2	KBTBD2	0.1879	238	1
1_MACS_peak_1428_lociStitched	chr1	183439349	183442351	1	3003	4601.1654	239	1	SMG7		SMG7	SMG7	0.2409	239	1
3_MACS_peak_7134_lociStitched	chr18	10949167	10952261	3	3003	2446.1164	240	1	FAM38B		FAM38B	FAM38B	0.0952	240	1
1_MACS_peak_5655_lociStitched	chr15	93374038	93377039	1	3002	3029.5095	241	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	0.526	241	1
2_MACS_peak_1139_lociStitched	chr1	156764128	156767256	2	2990	2473.9352	242	1	PRCC	NTRK1,HDGF,SH2D2A	NTRK1	HDGF	0.5545	242	1
1_MACS_peak_5313_lociStitched	chr15	63795456	63798443	1	2988	4457.7988	243	1	USP3		USP3	USP3	0.225	243	1
1_MACS_peak_1727_lociStitched	chr1	209275394	209278380	1	2987	3122.4602	244	1			LOC642587	LOC642587	NONE	244	1
1_MACS_peak_837_lociStitched	chr1	144930497	144933478	1	2982	3190.2662	245	1	PDE4DIP		PDE4DIP	PDE4DIP	0.3113	245	1
1_MACS_peak_5061_lociStitched	chr15	31651588	31654567	1	2980	2531.5542	246	1	KLF13		KLF13	KLF13	0.4407	246	1
3_MACS_peak_11617_lociStitched	chr4	17577580	17580755	3	2972	3004.185	247	1	LAP3	MED28	LAP3	LAP3	0.1882	247	1
4_MACS_peak_12753_lociStitched	chr5	154133916	154137137	4	2961	2140.0324	248	1	LARP1		LARP1	LARP1	0.1438	248	1
1_MACS_peak_1838_lociStitched	chr1	226297022	226299980	1	2959	3614.9718	249	1		LOC440926,H3F3A	LOC440926	LOC440926	0.3709	249	1
2_MACS_peak_1835_lociStitched	chr1	226249074	226252065	2	2953	3888.8982	250	1	LOC440926,H3F3A		LOC440926	LOC440926	0.3709	250	1
2_MACS_peak_14489_lociStitched	chr7	130790255	130793415	2	2952	2359.256	251	1	FLJ43663	MKLN1	FLJ43663	FLJ43663	0.1388	251	1
1_MACS_peak_5600_lociStitched	chr15	89180957	89183907	1	2951	4013.18	252	1	ISG20	MIR1179,MIR7-2,AEN	ISG20	ISG20	0.4142	252	1
3_MACS_peak_5610_lociStitched	chr15	90544479	90548013	3	2950	2271.3018	253	1	ZNF710		ZNF710	ZNF710	0.2849	253	1
2_MACS_peak_10767_lociStitched	chr3	39192515	39195501	2	2947	2949.5708	254	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	CSRNP1	0.3079	254	1
2_MACS_peak_7854_lociStitched	chr19	16737728	16740764	2	2945	3436.752	255	1	MED26	TMEM38A,C19orf42	MED26	MED26	0.3906	255	1
3_MACS_peak_15438_lociStitched	chr9	100744659	100747810	3	2945	2524.5812	256	1	ANP32B	HEMGN	ANP32B	ANP32B	0.1876	256	1
4_MACS_peak_11794_lociStitched	chr4	77132654	77135764	4	2933	2186.641	257	1	SCARB2	FAM47E	SCARB2	SCARB2	0.2418	257	1
2_MACS_peak_6252_lociStitched	chr16	89554601	89557721	2	2933	3991.104	258	1	ANKRD11	SPG7	ANKRD11	ANKRD11	0.1287	258	1
1_MACS_peak_1402_lociStitched	chr1	179850523	179853446	1	2924	5399.3656	259	1	TOR1AIP1	TOR1AIP2	TOR1AIP1	TOR1AIP1	0.2757	259	1
3_MACS_peak_4241_lociStitched	chr12	123371608	123374744	3	2923	2478.3808	260	1	VPS37B		VPS37B	VPS37B	0.3693	260	1
2_MACS_peak_1501_lociStitched	chr1	193026984	193029922	2	2918	4499.547	261	1	TROVE2,UCHL5	GLRX2	UCHL5	UCHL5	0.2469	261	1
3_MACS_peak_5625_lociStitched	chr15	90643264	90646330	3	2918	2612.5386	262	1	IDH2		IDH2	IDH2	0.3198	262	1
3_MACS_peak_12089_lociStitched	chr4	153455662	153458907	3	2917	2739.7535	263	1	DKFZP434I0714,FBXW7	MIR3140	DKFZP434I0714	DKFZP434I0714	0.3804	263	1
1_MACS_peak_7756_lociStitched	chr19	13273236	13276150	1	2915	2358.3002	264	1		NACC1,IER2,TRMT1,STX10	IER2	IER2	0.5862	264	1
3_MACS_peak_8226_lociStitched	chr19	47614306	47617462	3	2905	3563.7552	265	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.1634	265	1
2_MACS_peak_7439_lociStitched	chr19	2268945	2271958	2	2901	4047.9655	266	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	OAZ1	0.4898	266	1
2_MACS_peak_7358_lociStitched	chr19	1131218	1134113	2	2887	3832.6905	267	1	SBNO2	GPX4,POLR2E	SBNO2	GPX4	0.2988	267	1
1_MACS_peak_1962_lociStitched	chr1	234734428	234737308	1	2881	3103.776	268	1		NCRNA00184,IRF2BP2	IRF2BP2	IRF2BP2	1.3293	268	1
2_MACS_peak_15537_lociStitched	chr9	126100119	126103076	2	2879	3096.8661	269	1		CRB2	CRB2	CRB2	0.0944	269	1
2_MACS_peak_1771_lociStitched	chr1	218518206	218521152	2	2878	2349.1404	270	1	TGFB2		TGFB2	TGFB2	0.2458	270	1
1_MACS_peak_923_lociStitched	chr1	150538863	150541737	1	2875	2903.0274	271	1		ADAMTSL4,MIR4257,MCL1	MCL1	MCL1	0.8875	271	1
2_MACS_peak_7534_lociStitched	chr19	5621662	5624586	2	2874	3098.8552	272	1	SAFB,SAFB2		SAFB	SAFB	0.2447	272	1
1_MACS_peak_5055_lociStitched	chr15	31637198	31640062	1	2865	2712.208	273	1	KLF13		KLF13	KLF13	0.4407	273	1
3_MACS_peak_5770_lociStitched	chr16	4664243	4667233	3	2863	2761.265	274	1	FAM100A	MGRN1	FAM100A	FAM100A	0.2763	274	1
2_MACS_peak_5058_lociStitched	chr15	31643525	31646697	2	2860	2898.8908	275	1	KLF13		KLF13	KLF13	0.4407	275	1
1_MACS_peak_12929_lociStitched	chr6	322211	325065	1	2855	2445.3072	276	1	DUSP22		DUSP22	DUSP22	0.5992	276	1
1_MACS_peak_920_lociStitched	chr1	150335656	150338505	1	2850	3571.5064	277	1	RPRD2	PRPF3	RPRD2	RPRD2	0.1928	277	1
3_MACS_peak_7817_lociStitched	chr19	15488560	15491534	3	2841	3690.734	278	1	AKAP8,AKAP8L		AKAP8	AKAP8	0.2885	278	1
2_MACS_peak_7408_lociStitched	chr19	1940050	1943233	2	2841	2919.4476	279	1	CSNK1G2	SCAMP4,ADAT3,C19orf34	CSNK1G2	ADAT3	0.2433	279	1
1_MACS_peak_7857_lociStitched	chr19	16770253	16773092	1	2840	2517.6252	280	1	TMEM38A,C19orf42	MED26	TMEM38A	MED26	0.3906	280	1
4_MACS_peak_11391_lociStitched	chr3	176913873	176916937	4	2840	2036.9472	281	1	TBL1XR1		TBL1XR1	TBL1XR1	0.1186	281	1
1_MACS_peak_908_lociStitched	chr1	149821255	149824091	1	2837	3295.7156	282	1	HIST2H2AA4,HIST2H2BC	HIST2H4B,HIST2H2AC,BOLA1,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2BE,HIST2H2AB	HIST2H2BC	HIST2H2AC	0.6278	282	1
3_MACS_peak_7332_lociStitched	chr19	796574	799569	3	2829	3179.492	283	1	PTBP1	C19orf21,MIR3187,AZU1,PRTN3,LPPR3	PTBP1	PTBP1	0.301	283	1
2_MACS_peak_7903_lociStitched	chr19	18413645	18416487	2	2819	2852.7996	284	1		MIR3188,PGPEP1,LOC729966,KIAA1683,JUND,LSM4	LSM4	MIR3188	0.7492	284	1
4_MACS_peak_114_lociStitched	chr1	16160915	16164155	4	2814	2718.684	285	1	FLJ37453	SPEN,UQCRHL	SPEN	SPEN	0.1237	285	1
2_MACS_peak_5644_lociStitched	chr15	91472757	91475832	2	2812	2182.9425	286	1	UNC45A,HDDC3	FES,MAN2A2,UNC45A,RCCD1	UNC45A	UNC45A	0.2415	286	1
3_MACS_peak_2087_lociStitched	chr10	11219528	11222508	3	2807	2238.576	287	1	CELF2		CELF2	CELF2	0.1382	287	1
3_MACS_peak_11524_lociStitched	chr3	197461056	197464308	3	2807	2324.2044	288	1	KIAA0226	FYTTD1	KIAA0226	KIAA0226	0.1572	288	1
5_MACS_peak_5592_lociStitched	chr15	89164510	89167776	5	2807	2143.8024	289	1	AEN	MIR1179,MIR7-2,ISG20	AEN	ISG20	0.4142	289	1
4_MACS_peak_13977_lociStitched	chr7	25988605	25991748	4	2802	2732.2099	290	1	MIR148A		MIR148A	MIR148A	0.467	290	1
5_MACS_peak_4954_lociStitched	chr14	102341177	102344592	5	2794	2162.378	291	1	PPP2R5C		PPP2R5C	PPP2R5C	0.1813	291	1
2_MACS_peak_1543_lociStitched	chr1	199997620	200000509	2	2790	3530.9358	292	1	NR5A2		NR5A2	NR5A2	0.2007	292	1
5_MACS_peak_2772_lociStitched	chr11	10329046	10332485	5	2790	2139.7458	293	1		ADM,SBF2	ADM	ADM	0.3712	293	1
2_MACS_peak_13463_lociStitched	chr6	43738226	43741177	2	2785	2804.3353	294	1	VEGFA		VEGFA	VEGFA	0.2256	294	1
5_MACS_peak_13003_lociStitched	chr6	7960820	7964622	5	2784	2127.5992	295	1	MUTED-TXNDC5	PIP5K1P1,TXNDC5	PIP5K1P1	TXNDC5	0.8559	295	1
1_MACS_peak_1148_lociStitched	chr1	157480031	157482808	1	2778	3006.3802	296	1		FCRL5	FCRL5	FCRL5	0.3813	296	1
2_MACS_peak_1300_lociStitched	chr1	167297517	167300646	2	2777	2593.6281	297	1	POU2F1		POU2F1	POU2F1	0.203	297	1
1_MACS_peak_1970_lociStitched	chr1	235666255	235669030	1	2776	3616.6575	298	1	B3GALNT2		B3GALNT2	B3GALNT2	0.2153	298	1
2_MACS_peak_7936_lociStitched	chr19	19057271	19060285	2	2774	2195.699	299	1		DDX49,COPE,HOMER3	HOMER3	DDX49	0.3955	299	1
3_MACS_peak_14893_lociStitched	chr8	102215882	102218865	3	2770	2553.1497	300	1	ZNF706		ZNF706	ZNF706	0.2662	300	1
4_MACS_peak_9981_lociStitched	chr20	56193142	56196410	4	2770	2189.2332	301	1	ZBP1		ZBP1	ZBP1	0.2525	301	1
1_MACS_peak_2011_lociStitched	chr1	245132671	245135436	1	2766	6686.5995	302	1	EFCAB2		EFCAB2	EFCAB2	0.2073	302	1
2_MACS_peak_239_lociStitched	chr1	27021717	27024494	2	2766	2167.1708	303	1	ARID1A		ARID1A	ARID1A	0.1867	303	1
4_MACS_peak_8903_lociStitched	chr2	87783498	87786873	4	2766	2379.0375	304	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3645	304	1
2_MACS_peak_1659_lociStitched	chr1	204682385	204685223	2	2764	3374.9496	305	1		LRRN2	LRRN2	LRRN2	0.1838	305	1
3_MACS_peak_4099_lociStitched	chr12	106640473	106643632	3	2761	2197.0845	306	1	CKAP4		CKAP4	CKAP4	0.2435	306	1
1_MACS_peak_1228_lociStitched	chr1	161145091	161147850	1	2760	3188.8522	307	1	B4GALT3	UFC1,USP21,PPOX,NDUFS2,FCER1G,TOMM40L,DEDD,ADAMTS4,APOA2	B4GALT3	B4GALT3	0.4631	307	1
2_MACS_peak_12927_lociStitched	chr6	315911	318835	2	2757	2416.9784	308	1	DUSP22		DUSP22	DUSP22	0.5992	308	1
5_MACS_peak_9985_lociStitched	chr20	56254631	56257715	5	2752	1783.1688	309	1	PMEPA1		PMEPA1	PMEPA1	0.186	309	1
1_MACS_peak_3396_lociStitched	chr11	118660729	118663477	1	2749	2987.076	310	1	DDX6		DDX6	DDX6	0.1697	310	1
4_MACS_peak_2179_lociStitched	chr10	24725943	24729553	4	2747	2069.974	311	1	KIAA1217		MIR603	MIR603	NONE	311	1
3_MACS_peak_3196_lociStitched	chr11	72852198	72855217	3	2740	2176.0952	312	1	FCHSD2		FCHSD2	FCHSD2	0.1255	312	1
1_MACS_peak_907_lociStitched	chr1	149812858	149815596	1	2739	3503.5448	313	1	HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H3A,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	HIST2H2AC	0.6278	313	1
3_MACS_peak_118_lociStitched	chr1	16173677	16176829	3	2739	2160.3808	314	1	SPEN,FLJ37453	UQCRHL	FLJ37453	FLJ37453	0.3091	314	1
3_MACS_peak_13544_lociStitched	chr6	79785872	79789005	3	2738	2685.6076	315	1	PHIP		PHIP	PHIP	0.1164	315	1
1_MACS_peak_1991_lociStitched	chr1	243417539	243420272	1	2734	3143.7699	316	1	SDCCAG8,CEP170		CEP170	CEP170	0.1611	316	1
2_MACS_peak_5462_lociStitched	chr15	75335051	75337797	2	2734	2929.4328	317	1	PPCDC	SCAMP5	PPCDC	PPCDC	0.3971	317	1
2_MACS_peak_1144_lociStitched	chr1	157145593	157148334	2	2730	2026.4213	318	1		CYCSP52,ETV3	ETV3	ETV3	0.3047	318	1
4_MACS_peak_14697_lociStitched	chr8	52810107	52813220	4	2724	2636.3997	319	1	PCMTD1		PCMTD1	PCMTD1	0.1437	319	1
2_MACS_peak_5188_lociStitched	chr15	45002474	45005196	2	2721	4297.2214	320	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	0.5044	320	1
2_MACS_peak_7127_lociStitched	chr18	9135908	9138775	2	2720	2274.3911	321	1	ANKRD12	NDUFV2	ANKRD12	NDUFV2	0.1898	321	1
3_MACS_peak_7724_lociStitched	chr19	12832126	12835026	3	2716	1890.8	322	1	TNPO2	ASNA1,BEST2,DHPS,FBXW9,SNORD41,C19orf43	TNPO2	C19orf43	0.3664	322	1
2_MACS_peak_3373_lociStitched	chr11	115091927	115094662	2	2714	2985.7995	323	1	CADM1		CADM1	CADM1	0.1006	323	1
1_MACS_peak_12196_lociStitched	chr5	1314702	1317412	1	2711	2094.559	324	1		TERT,CLPTM1L	TERT	CLPTM1L	0.3059	324	1
1_MACS_peak_1910_lociStitched	chr1	229476940	229479645	1	2706	2418.5405	325	1	C1orf96	SPHAR	C1orf96	C1orf96	0.3185	325	1
2_MACS_peak_5275_lociStitched	chr15	58622409	58625388	2	2703	2679.0147	326	1			LIPC	LIPC	NONE	326	1
2_MACS_peak_13682_lociStitched	chr6	111803369	111806167	2	2702	2419.9902	327	1	LOC643749,REV3L		LOC643749	LOC643749	0.11	327	1
4_MACS_peak_9909_lociStitched	chr20	45980367	45983620	4	2701	2181.4618	328	1	ZMYND8	LOC100131496	ZMYND8	ZMYND8	0.1598	328	1
2_MACS_peak_2278_lociStitched	chr10	52382963	52385673	2	2696	2317.05	329	1	SGMS1		SGMS1	SGMS1	0.0934	329	1
2_MACS_peak_30_lociStitched	chr1	1709278	1711986	2	2695	2298.2796	330	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.2091	330	1
2_MACS_peak_5653_lociStitched	chr15	93361275	93364138	2	2692	2390.8913	331	1		ASB9P1	ASB9P1	ASB9P1	0.1329	331	1
1_MACS_peak_13033_lociStitched	chr6	11833233	11835919	1	2687	3139.3968	332	1			C6orf105	C6orf105	NONE	332	1
4_MACS_peak_7368_lociStitched	chr19	1259091	1262331	4	2684	2271.564	333	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	CIRBP	0.5307	333	1
3_MACS_peak_7241_lociStitched	chr18	48721997	48725048	3	2683	2020.9824	334	1	MEX3C		MEX3C	MEX3C	0.1797	334	1
4_MACS_peak_7053_lociStitched	chr17	77810806	77813650	4	2677	1948.9932	335	1	CBX4	CBX8	CBX4	CBX4	0.2477	335	1
4_MACS_peak_9288_lociStitched	chr2	174828141	174830920	4	2675	2215.6967	336	1	SP3		SP3	SP3	0.1436	336	1
3_MACS_peak_7661_lociStitched	chr19	10886601	10889526	3	2673	1894.23	337	1	DNM2	MIR199A1	MIR199A1	MIR199A1	0.2256	337	1
2_MACS_peak_9604_lociStitched	chr2	242253647	242256388	2	2670	3316.3359	338	1	SEPT2,HDLBP	FARP2,HDLBP	HDLBP	HDLBP	0.1715	338	1
2_MACS_peak_9064_lociStitched	chr2	112208984	112211749	2	2668	2325.0885	339	1	LOC541471		LOC541471	LOC541471	0.2398	339	1
3_MACS_peak_13206_lociStitched	chr6	27804465	27807244	3	2663	2596.4197	340	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	0.3335	340	1
1_MACS_peak_5268_lociStitched	chr15	57209592	57212252	1	2661	2520.35	341	1	TCF12,LOC145783		TCF12	TCF12	0.1302	341	1
3_MACS_peak_10135_lociStitched	chr21	38738064	38741045	3	2660	3262.1083	342	1	DYRK1A		DYRK1A	DYRK1A	0.1138	342	1
