GENE_ID	locusLine	bin_1_MOLP-2.jin.bam
2_MACS_peak_7771_lociStitched	chr13(.):100153235-100154527	2.5053
2_MACS_peak_7773_lociStitched	chr13(.):100258195-100259452	2.5734
1_MACS_peak_7775_lociStitched	chr13(.):100544291-100544614	1.142
2_MACS_peak_7776_lociStitched	chr13(.):100632370-100633524	2.5038
2_MACS_peak_7778_lociStitched	chr13(.):100740699-100741896	2.1685
1_MACS_peak_7780_lociStitched	chr13(.):100882349-100883709	3.1316
2_MACS_peak_7781_lociStitched	chr13(.):101045687-101047490	2.3636
1_MACS_peak_7783_lociStitched	chr13(.):101158345-101158626	1.3161
2_MACS_peak_7784_lociStitched	chr13(.):101169285-101170320	1.3761
2_MACS_peak_7786_lociStitched	chr13(.):101240585-101241453	2.252
1_MACS_peak_7788_lociStitched	chr13(.):101261071-101261376	1.8386
1_MACS_peak_7789_lociStitched	chr13(.):101262125-101262633	2.0007
2_MACS_peak_7790_lociStitched	chr13(.):101326654-101327927	1.4863
1_MACS_peak_7792_lociStitched	chr13(.):102197035-102197598	2.2308
1_MACS_peak_7793_lociStitched	chr13(.):103046957-103047397	2.2436
2_MACS_peak_7794_lociStitched	chr13(.):103243732-103245742	3.5245
2_MACS_peak_7796_lociStitched	chr13(.):103247383-103250189	3.167
2_MACS_peak_7798_lociStitched	chr13(.):103425184-103426548	2.7926
2_MACS_peak_7800_lociStitched	chr13(.):103451992-103453175	1.7263
2_MACS_peak_7802_lociStitched	chr13(.):103497635-103499555	3.1024
1_MACS_peak_7804_lociStitched	chr13(.):103659241-103659715	2.236
1_MACS_peak_7805_lociStitched	chr13(.):104117032-104117218	1.109
1_MACS_peak_7806_lociStitched	chr13(.):105791991-105792422	1.6887
1_MACS_peak_7807_lociStitched	chr13(.):106035291-106035539	1.2283
1_MACS_peak_7808_lociStitched	chr13(.):106204406-106204781	1.4848
1_MACS_peak_7809_lociStitched	chr13(.):106837457-106837829	1.7637
1_MACS_peak_7810_lociStitched	chr13(.):107219426-107220536	4.2651
1_MACS_peak_7811_lociStitched	chr13(.):108578570-108579133	3.4454
1_MACS_peak_7812_lociStitched	chr13(.):108772562-108772872	1.2763
1_MACS_peak_7813_lociStitched	chr13(.):108867959-108868344	1.7414
2_MACS_peak_7814_lociStitched	chr13(.):108870189-108871446	3.4085
1_MACS_peak_7816_lociStitched	chr13(.):109168450-109168842	1.3809
1_MACS_peak_7817_lociStitched	chr13(.):109538738-109539050	1.1076
1_MACS_peak_7818_lociStitched	chr13(.):109567783-109568834	2.0248
1_MACS_peak_7819_lociStitched	chr13(.):109814124-109814467	1.2009
1_MACS_peak_7820_lociStitched	chr13(.):110583295-110583547	1.1886
1_MACS_peak_7821_lociStitched	chr13(.):110790394-110790731	1.4114
2_MACS_peak_7822_lociStitched	chr13(.):111267250-111268846	2.3388
2_MACS_peak_7824_lociStitched	chr13(.):111358027-111359220	2.3938
3_MACS_peak_7826_lociStitched	chr13(.):111364290-111366062	2.5307
2_MACS_peak_7829_lociStitched	chr13(.):111366991-111368889	2.1241
1_MACS_peak_7831_lociStitched	chr13(.):111380014-111380360	1.6958
1_MACS_peak_7832_lociStitched	chr13(.):111564844-111565338	1.7263
2_MACS_peak_7833_lociStitched	chr13(.):111565937-111568501	3.8653
1_MACS_peak_7835_lociStitched	chr13(.):111805463-111806851	4.7881
2_MACS_peak_7836_lociStitched	chr13(.):112024753-112026051	1.7969
1_MACS_peak_7838_lociStitched	chr13(.):113241522-113243127	4.3856
3_MACS_peak_7839_lociStitched	chr13(.):113246069-113247975	1.9364
1_MACS_peak_7842_lociStitched	chr13(.):113328840-113329291	2.2854
2_MACS_peak_7843_lociStitched	chr13(.):113343164-113345332	2.4934
5_MACS_peak_7845_lociStitched	chr13(.):113456384-113459004	1.7898
1_MACS_peak_7850_lociStitched	chr13(.):113622660-113623369	2.0041
2_MACS_peak_7851_lociStitched	chr13(.):113862231-113864680	4.7971
2_MACS_peak_7853_lociStitched	chr13(.):113950871-113952437	2.701
1_MACS_peak_7855_lociStitched	chr13(.):114047804-114048406	1.7725
1_MACS_peak_7856_lociStitched	chr13(.):114102844-114103601	1.9149
2_MACS_peak_7857_lociStitched	chr13(.):114144126-114146187	2.8346
1_MACS_peak_7859_lociStitched	chr13(.):114147857-114148160	1.3841
1_MACS_peak_7860_lociStitched	chr13(.):114238450-114238826	1.6648
1_MACS_peak_7861_lociStitched	chr13(.):114239555-114239989	1.8684
1_MACS_peak_7862_lociStitched	chr13(.):114518723-114519082	1.4719
1_MACS_peak_7863_lociStitched	chr13(.):114540340-114540879	1.8155
2_MACS_peak_7864_lociStitched	chr13(.):114563772-114566876	2.1699
1_MACS_peak_7866_lociStitched	chr13(.):114567522-114567843	1.4386
1_MACS_peak_7867_lociStitched	chr13(.):114813901-114814612	2.2953
2_MACS_peak_7868_lociStitched	chr13(.):114829537-114834260	4.3935
1_MACS_peak_7870_lociStitched	chr13(.):114893721-114895037	2.3065
1_MACS_peak_7871_lociStitched	chr13(.):114895794-114896340	2.0138
1_MACS_peak_7872_lociStitched	chr13(.):114896997-114898006	2.8881
1_MACS_peak_7873_lociStitched	chr13(.):114908211-114908529	1.6938
1_MACS_peak_7874_lociStitched	chr13(.):114988004-114988324	1.7181
2_MACS_peak_7875_lociStitched	chr13(.):115000078-115001711	2.9879
2_MACS_peak_7877_lociStitched	chr13(.):115025597-115027088	1.7049
1_MACS_peak_7879_lociStitched	chr13(.):115043165-115043487	1.45
1_MACS_peak_7880_lociStitched	chr13(.):115045344-115048230	4.3076
1_MACS_peak_7881_lociStitched	chr13(.):115060602-115061187	2.4177
2_MACS_peak_7882_lociStitched	chr13(.):115078502-115080433	2.8345
1_MACS_peak_7884_lociStitched	chr14(.):19505911-19506471	1.7062
2_MACS_peak_7885_lociStitched	chr14(.):19640320-19641536	3.2388
1_MACS_peak_7887_lociStitched	chr14(.):19649329-19650779	4.4356
1_MACS_peak_7888_lociStitched	chr14(.):19744949-19745499	2.0569
2_MACS_peak_7889_lociStitched	chr14(.):19829607-19830612	1.7744
1_MACS_peak_7891_lociStitched	chr14(.):19924449-19926077	3.928
1_MACS_peak_7892_lociStitched	chr14(.):19933801-19935077	3.6631
1_MACS_peak_7893_lociStitched	chr14(.):20067056-20067562	1.7941
2_MACS_peak_7894_lociStitched	chr14(.):20800960-20801970	1.4635
1_MACS_peak_7896_lociStitched	chr14(.):20810291-20812384	2.245
2_MACS_peak_7897_lociStitched	chr14(.):20880929-20881782	1.8267
2_MACS_peak_7899_lociStitched	chr14(.):20922624-20923968	3.402
1_MACS_peak_7901_lociStitched	chr14(.):20928688-20929613	3.8867
1_MACS_peak_7902_lociStitched	chr14(.):20930147-20930557	1.3576
1_MACS_peak_7903_lociStitched	chr14(.):20937503-20938541	2.3241
1_MACS_peak_7904_lociStitched	chr14(.):21090981-21091271	1.3994
1_MACS_peak_7905_lociStitched	chr14(.):21136160-21136668	1.5043
3_MACS_peak_7906_lociStitched	chr14(.):21149941-21153258	3.3019
1_MACS_peak_7909_lociStitched	chr14(.):21378746-21379210	2.8957
1_MACS_peak_7910_lociStitched	chr14(.):21458035-21458695	2.1573
1_MACS_peak_7911_lociStitched	chr14(.):21571309-21573350	4.4796
1_MACS_peak_7912_lociStitched	chr14(.):21574872-21575966	2.4557
3_MACS_peak_7913_lociStitched	chr14(.):21576565-21578202	1.3914
2_MACS_peak_7916_lociStitched	chr14(.):21736866-21738490	2.8671
1_MACS_peak_7918_lociStitched	chr14(.):21766249-21766926	1.9474
1_MACS_peak_7919_lociStitched	chr14(.):21768967-21769356	1.5334
2_MACS_peak_7920_lociStitched	chr14(.):21776549-21777731	1.6438
2_MACS_peak_7922_lociStitched	chr14(.):21851399-21853609	3.4716
1_MACS_peak_7924_lociStitched	chr14(.):21905084-21905914	1.7838
3_MACS_peak_7925_lociStitched	chr14(.):21923434-21925014	2.1271
1_MACS_peak_7928_lociStitched	chr14(.):21945362-21946003	3.0015
2_MACS_peak_7929_lociStitched	chr14(.):21978626-21980098	2.9701
1_MACS_peak_7931_lociStitched	chr14(.):21991240-21991577	1.3916
2_MACS_peak_7932_lociStitched	chr14(.):23024572-23027763	3.2507
1_MACS_peak_7934_lociStitched	chr14(.):23030604-23031868	2.3709
2_MACS_peak_7935_lociStitched	chr14(.):23032670-23033834	1.334
2_MACS_peak_7937_lociStitched	chr14(.):23057614-23059437	2.5551
1_MACS_peak_7939_lociStitched	chr14(.):23066814-23067907	2.8936
1_MACS_peak_7940_lociStitched	chr14(.):23182592-23182942	1.9128
1_MACS_peak_7941_lociStitched	chr14(.):23184170-23184975	3.0898
1_MACS_peak_7942_lociStitched	chr14(.):23218048-23218386	1.8152
1_MACS_peak_7943_lociStitched	chr14(.):23235128-23236709	4.0521
1_MACS_peak_7944_lociStitched	chr14(.):23288603-23289367	2.6231
1_MACS_peak_7945_lociStitched	chr14(.):23291521-23292318	2.2294
1_MACS_peak_7946_lociStitched	chr14(.):23298473-23299614	3.7882
2_MACS_peak_7947_lociStitched	chr14(.):23321951-23322917	2.6133
1_MACS_peak_7949_lociStitched	chr14(.):23328054-23328313	1.0229
2_MACS_peak_7950_lociStitched	chr14(.):23339464-23341907	2.4424
2_MACS_peak_7952_lociStitched	chr14(.):23355519-23357575	2.39
2_MACS_peak_7954_lociStitched	chr14(.):23387623-23389139	2.2946
1_MACS_peak_7956_lociStitched	chr14(.):23397812-23398732	3.2459
1_MACS_peak_7957_lociStitched	chr14(.):23399257-23399673	1.5078
2_MACS_peak_7958_lociStitched	chr14(.):23425626-23426739	2.1997
1_MACS_peak_7960_lociStitched	chr14(.):23475627-23477041	4.0704
1_MACS_peak_7961_lociStitched	chr14(.):23479369-23480000	2.794
1_MACS_peak_7962_lociStitched	chr14(.):23503398-23504610	3.8442
1_MACS_peak_7963_lociStitched	chr14(.):23540427-23540800	2.0103
2_MACS_peak_7964_lociStitched	chr14(.):23563549-23565288	3.4476
2_MACS_peak_7966_lociStitched	chr14(.):23754922-23755875	1.3589
1_MACS_peak_7968_lociStitched	chr14(.):23770505-23770769	1.1533
1_MACS_peak_7969_lociStitched	chr14(.):23771402-23771969	1.5434
1_MACS_peak_7970_lociStitched	chr14(.):23775960-23776309	1.2528
1_MACS_peak_7971_lociStitched	chr14(.):23789665-23790240	2.3289
1_MACS_peak_7972_lociStitched	chr14(.):23790777-23791128	1.8125
1_MACS_peak_7973_lociStitched	chr14(.):24021028-24021313	1.6511
1_MACS_peak_7974_lociStitched	chr14(.):24025214-24025505	1.4779
1_MACS_peak_7975_lociStitched	chr14(.):24036784-24037041	0.9707
1_MACS_peak_7976_lociStitched	chr14(.):24422727-24423323	1.705
1_MACS_peak_7977_lociStitched	chr14(.):24457857-24458600	1.8343
1_MACS_peak_7978_lociStitched	chr14(.):24505765-24506096	1.4269
1_MACS_peak_7979_lociStitched	chr14(.):24520752-24521177	1.6807
1_MACS_peak_7980_lociStitched	chr14(.):24545243-24545545	1.3032
2_MACS_peak_7981_lociStitched	chr14(.):24550601-24551407	1.7746
3_MACS_peak_7983_lociStitched	chr14(.):24562615-24564721	2.4561
3_MACS_peak_7986_lociStitched	chr14(.):24582835-24584267	2.0528
2_MACS_peak_7989_lociStitched	chr14(.):24604893-24605654	1.2254
1_MACS_peak_7991_lociStitched	chr14(.):24609983-24610543	1.5448
1_MACS_peak_7992_lociStitched	chr14(.):24617048-24617255	1.0265
1_MACS_peak_7993_lociStitched	chr14(.):24630505-24630905	1.3557
1_MACS_peak_7994_lociStitched	chr14(.):24657552-24657988	1.8569
2_MACS_peak_7995_lociStitched	chr14(.):24664338-24666324	3.2199
2_MACS_peak_7997_lociStitched	chr14(.):24682031-24682743	2.2229
1_MACS_peak_7999_lociStitched	chr14(.):24684887-24685200	1.457
1_MACS_peak_8000_lociStitched	chr14(.):24701661-24702406	1.7156
2_MACS_peak_8001_lociStitched	chr14(.):24711174-24712277	1.9595
1_MACS_peak_8003_lociStitched	chr14(.):24716282-24716513	0.9675
2_MACS_peak_8004_lociStitched	chr14(.):24739944-24741245	1.8996
2_MACS_peak_8006_lociStitched	chr14(.):24743163-24743879	1.352
2_MACS_peak_8008_lociStitched	chr14(.):24780024-24781024	1.1313
1_MACS_peak_8010_lociStitched	chr14(.):24836768-24837042	1.0419
3_MACS_peak_8011_lociStitched	chr14(.):24898616-24900868	1.7781
1_MACS_peak_8014_lociStitched	chr14(.):24995172-24995397	1.0613
1_MACS_peak_8015_lociStitched	chr14(.):27104036-27104298	1.2326
1_MACS_peak_8016_lociStitched	chr14(.):27148189-27148521	1.2248
1_MACS_peak_8017_lociStitched	chr14(.):28787248-28787780	1.7313
1_MACS_peak_8018_lociStitched	chr14(.):31028603-31028850	1.172
2_MACS_peak_8019_lociStitched	chr14(.):31090371-31091903	1.7932
1_MACS_peak_8021_lociStitched	chr14(.):31159602-31159943	1.5571
1_MACS_peak_8022_lociStitched	chr14(.):31494796-31495709	2.8551
2_MACS_peak_8023_lociStitched	chr14(.):31676227-31677709	2.7315
2_MACS_peak_8025_lociStitched	chr14(.):31889474-31890301	1.1839
1_MACS_peak_8027_lociStitched	chr14(.):31926048-31926703	2.2029
1_MACS_peak_8028_lociStitched	chr14(.):32030682-32030938	1.2329
2_MACS_peak_8029_lociStitched	chr14(.):32413640-32414718	1.7474
3_MACS_peak_8031_lociStitched	chr14(.):32545189-32547175	1.3928
1_MACS_peak_8034_lociStitched	chr14(.):32670068-32670399	1.53
1_MACS_peak_8035_lociStitched	chr14(.):32672431-32672744	3.1529
2_MACS_peak_8036_lociStitched	chr14(.):34800971-34802027	1.9171
2_MACS_peak_8038_lociStitched	chr14(.):34930981-34931520	1.5094
2_MACS_peak_8040_lociStitched	chr14(.):35008413-35009538	2.1371
1_MACS_peak_8042_lociStitched	chr14(.):35015599-35015975	4.9466
1_MACS_peak_8043_lociStitched	chr14(.):35025435-35026089	4.2629
1_MACS_peak_8044_lociStitched	chr14(.):35098699-35099335	2.157
1_MACS_peak_8045_lociStitched	chr14(.):35342928-35344032	2.0071
1_MACS_peak_8046_lociStitched	chr14(.):35450079-35450349	1.3945
1_MACS_peak_8047_lociStitched	chr14(.):35451837-35452518	1.9484
1_MACS_peak_8048_lociStitched	chr14(.):35515619-35516206	2.3457
1_MACS_peak_8049_lociStitched	chr14(.):35590964-35591774	2.9588
3_MACS_peak_8050_lociStitched	chr14(.):35760747-35762248	1.8528
1_MACS_peak_8053_lociStitched	chr14(.):35803574-35803806	0.9502
4_MACS_peak_8054_lociStitched	chr14(.):35872324-35875158	1.9424
1_MACS_peak_8058_lociStitched	chr14(.):36003409-36003678	1.245
1_MACS_peak_8059_lociStitched	chr14(.):36277827-36278382	1.8545
1_MACS_peak_8060_lociStitched	chr14(.):36295604-36295976	1.867
1_MACS_peak_8061_lociStitched	chr14(.):36789337-36789794	1.9031
1_MACS_peak_8062_lociStitched	chr14(.):37130330-37130627	1.1529
1_MACS_peak_8063_lociStitched	chr14(.):37131528-37132684	2.01
2_MACS_peak_8064_lociStitched	chr14(.):39639146-39640043	2.3834
2_MACS_peak_8066_lociStitched	chr14(.):39643170-39644946	1.7931
1_MACS_peak_8068_lociStitched	chr14(.):39735517-39737121	3.8511
3_MACS_peak_8069_lociStitched	chr14(.):39900874-39902150	2.247
1_MACS_peak_8072_lociStitched	chr14(.):40059021-40059548	1.565
1_MACS_peak_8073_lociStitched	chr14(.):40108434-40108741	1.2451
1_MACS_peak_8074_lociStitched	chr14(.):40125173-40125600	1.279
1_MACS_peak_8075_lociStitched	chr14(.):40795532-40795735	1.0043
1_MACS_peak_8076_lociStitched	chr14(.):40817232-40817628	1.2366
1_MACS_peak_8077_lociStitched	chr14(.):41423828-41424096	1.5512
1_MACS_peak_8078_lociStitched	chr14(.):43210767-43210999	1.4477
1_MACS_peak_8079_lociStitched	chr14(.):45179840-45180246	2.2662
1_MACS_peak_8080_lociStitched	chr14(.):45366744-45366946	1.7558
2_MACS_peak_8081_lociStitched	chr14(.):45430801-45431815	1.3824
1_MACS_peak_8083_lociStitched	chr14(.):45553495-45553732	0.8031
1_MACS_peak_8084_lociStitched	chr14(.):45603343-45603735	2.3671
1_MACS_peak_8085_lociStitched	chr14(.):45605225-45605458	1.0939
1_MACS_peak_8086_lociStitched	chr14(.):45722412-45722921	2.1054
1_MACS_peak_8087_lociStitched	chr14(.):45952082-45952287	1.1858
1_MACS_peak_8088_lociStitched	chr14(.):46570455-46570699	1.2393
1_MACS_peak_8089_lociStitched	chr14(.):48656393-48656661	1.3252
2_MACS_peak_8090_lociStitched	chr14(.):50052044-50053110	1.9565
2_MACS_peak_8092_lociStitched	chr14(.):50064838-50066868	2.1201
2_MACS_peak_8094_lociStitched	chr14(.):50086919-50088677	2.9789
1_MACS_peak_8096_lociStitched	chr14(.):50100001-50102092	2.5012
2_MACS_peak_8097_lociStitched	chr14(.):50154622-50155213	1.4255
2_MACS_peak_8099_lociStitched	chr14(.):50234511-50235935	1.9357
3_MACS_peak_8101_lociStitched	chr14(.):50319076-50320614	1.525
4_MACS_peak_8104_lociStitched	chr14(.):50323858-50325743	1.5172
1_MACS_peak_8108_lociStitched	chr14(.):50327254-50327669	1.9655
3_MACS_peak_8109_lociStitched	chr14(.):50328275-50330524	2.0802
1_MACS_peak_8112_lociStitched	chr14(.):50337001-50337253	1.0949
3_MACS_peak_8113_lociStitched	chr14(.):50358002-50360726	2.6728
1_MACS_peak_8116_lociStitched	chr14(.):50362226-50362495	1.0394
3_MACS_peak_8117_lociStitched	chr14(.):50426099-50427120	1.4604
1_MACS_peak_8120_lociStitched	chr14(.):50429410-50429683	1.4556
5_MACS_peak_8121_lociStitched	chr14(.):50436931-50440212	1.9397
5_MACS_peak_8126_lociStitched	chr14(.):50465970-50470570	1.812
2_MACS_peak_8131_lociStitched	chr14(.):50511358-50512459	1.6101
5_MACS_peak_8133_lociStitched	chr14(.):50528834-50532813	1.3876
1_MACS_peak_8138_lociStitched	chr14(.):50550263-50550839	2.5228
1_MACS_peak_8139_lociStitched	chr14(.):50579575-50580014	1.7273
4_MACS_peak_8140_lociStitched	chr14(.):50581290-50583322	1.3725
1_MACS_peak_8144_lociStitched	chr14(.):50778993-50779331	2.2062
2_MACS_peak_8145_lociStitched	chr14(.):50998962-50999787	1.1726
1_MACS_peak_8147_lociStitched	chr14(.):51135029-51135409	1.6855
1_MACS_peak_8148_lociStitched	chr14(.):51297474-51297800	1.175
1_MACS_peak_8149_lociStitched	chr14(.):51445164-51445423	1.1804
1_MACS_peak_8150_lociStitched	chr14(.):51560291-51560554	1.0885
2_MACS_peak_8151_lociStitched	chr14(.):51561076-51562741	1.7637
1_MACS_peak_8153_lociStitched	chr14(.):51706866-51707386	1.9478
1_MACS_peak_8154_lociStitched	chr14(.):52042770-52043085	1.2509
1_MACS_peak_8155_lociStitched	chr14(.):52074409-52074752	1.5239
1_MACS_peak_8156_lociStitched	chr14(.):52087430-52087745	1.2105
1_MACS_peak_8157_lociStitched	chr14(.):52090235-52090451	1.0022
1_MACS_peak_8158_lociStitched	chr14(.):52092225-52092460	1.0921
1_MACS_peak_8159_lociStitched	chr14(.):52117675-52118464	2.6153
1_MACS_peak_8160_lociStitched	chr14(.):52266927-52267318	1.7078
1_MACS_peak_8161_lociStitched	chr14(.):52313760-52314057	1.1663
1_MACS_peak_8162_lociStitched	chr14(.):52456235-52456745	2.0788
1_MACS_peak_8163_lociStitched	chr14(.):53018837-53019256	1.5027
1_MACS_peak_8164_lociStitched	chr14(.):53161809-53162260	1.9878
1_MACS_peak_8165_lociStitched	chr14(.):53174063-53174252	1.045
1_MACS_peak_8166_lociStitched	chr14(.):53197233-53197493	1.3715
1_MACS_peak_8167_lociStitched	chr14(.):53257653-53258062	1.481
2_MACS_peak_8168_lociStitched	chr14(.):53618708-53620646	1.7797
1_MACS_peak_8170_lociStitched	chr14(.):53684351-53684732	1.6785
1_MACS_peak_8171_lociStitched	chr14(.):54080560-54080899	1.8724
1_MACS_peak_8172_lociStitched	chr14(.):54907752-54908109	1.5989
1_MACS_peak_8173_lociStitched	chr14(.):54955116-54955693	2.0148
2_MACS_peak_8174_lociStitched	chr14(.):55493569-55494402	1.9674
2_MACS_peak_8176_lociStitched	chr14(.):55518024-55518804	2.4348
1_MACS_peak_8178_lociStitched	chr14(.):55569923-55570462	1.571
1_MACS_peak_8179_lociStitched	chr14(.):55738375-55739018	2.3434
2_MACS_peak_8180_lociStitched	chr14(.):55878310-55879021	1.3328
2_MACS_peak_8182_lociStitched	chr14(.):55895979-55896957	1.2762
2_MACS_peak_8184_lociStitched	chr14(.):56046556-56047534	1.3209
1_MACS_peak_8186_lociStitched	chr14(.):56486364-56486799	1.8835
1_MACS_peak_8187_lociStitched	chr14(.):56914125-56914544	1.3437
1_MACS_peak_8188_lociStitched	chr14(.):57046280-57046947	3.5162
1_MACS_peak_8189_lociStitched	chr14(.):57134271-57134573	1.1945
2_MACS_peak_8190_lociStitched	chr14(.):57734914-57736161	1.2091
1_MACS_peak_8192_lociStitched	chr14(.):57856860-57857188	1.8069
2_MACS_peak_8193_lociStitched	chr14(.):58499267-58499727	1.3743
1_MACS_peak_8195_lociStitched	chr14(.):58666643-58667153	1.6281
1_MACS_peak_8196_lociStitched	chr14(.):58711538-58712244	2.0438
1_MACS_peak_8197_lociStitched	chr14(.):58764558-58764879	2.5802
1_MACS_peak_8198_lociStitched	chr14(.):58862882-58863193	1.5817
1_MACS_peak_8199_lociStitched	chr14(.):58893435-58894377	2.2044
1_MACS_peak_8200_lociStitched	chr14(.):59797321-59797537	1.2398
2_MACS_peak_8201_lociStitched	chr14(.):59950424-59951541	1.9803
2_MACS_peak_8203_lociStitched	chr14(.):60557919-60559246	2.2558
1_MACS_peak_8205_lociStitched	chr14(.):60631790-60632159	1.4713
2_MACS_peak_8206_lociStitched	chr14(.):60715034-60716452	2.34
1_MACS_peak_8208_lociStitched	chr14(.):60794320-60794908	2.381
2_MACS_peak_8209_lociStitched	chr14(.):61123467-61124788	2.1998
1_MACS_peak_8211_lociStitched	chr14(.):61201561-61201819	1.3277
1_MACS_peak_8212_lociStitched	chr14(.):61447390-61447934	1.8472
1_MACS_peak_8213_lociStitched	chr14(.):62162442-62162820	1.4203
1_MACS_peak_8214_lociStitched	chr14(.):63002561-63003015	1.718
1_MACS_peak_8215_lociStitched	chr14(.):63588937-63589267	1.6916
1_MACS_peak_8216_lociStitched	chr14(.):63937003-63937174	1.1559
1_MACS_peak_8217_lociStitched	chr14(.):63938459-63938707	1.0773
2_MACS_peak_8218_lociStitched	chr14(.):63939396-63940164	1.7505
1_MACS_peak_8220_lociStitched	chr14(.):64009539-64010031	1.9572
1_MACS_peak_8221_lociStitched	chr14(.):64107926-64108640	1.7961
1_MACS_peak_8222_lociStitched	chr14(.):64116873-64117135	1.013
1_MACS_peak_8223_lociStitched	chr14(.):64193935-64194253	1.4035
1_MACS_peak_8224_lociStitched	chr14(.):64194966-64195212	1.329
1_MACS_peak_8225_lociStitched	chr14(.):64211910-64212869	2.4517
1_MACS_peak_8226_lociStitched	chr14(.):64215013-64215457	1.8536
1_MACS_peak_8227_lociStitched	chr14(.):64226249-64226501	1.169
1_MACS_peak_8228_lociStitched	chr14(.):64240002-64240277	1.1634
2_MACS_peak_8229_lociStitched	chr14(.):64804575-64806098	1.8809
2_MACS_peak_8231_lociStitched	chr14(.):64854159-64855355	1.5759
2_MACS_peak_8233_lociStitched	chr14(.):64969900-64971689	3.8798
1_MACS_peak_8235_lociStitched	chr14(.):65381067-65381559	2.2498
1_MACS_peak_8236_lociStitched	chr14(.):65453868-65454251	1.418
1_MACS_peak_8237_lociStitched	chr14(.):65749359-65749714	1.3749
1_MACS_peak_8238_lociStitched	chr14(.):65878564-65878883	1.7734
2_MACS_peak_8239_lociStitched	chr14(.):66974036-66975537	1.8709
1_MACS_peak_8241_lociStitched	chr14(.):67115796-67116286	1.513
2_MACS_peak_8242_lociStitched	chr14(.):67117012-67118212	1.2589
1_MACS_peak_8244_lociStitched	chr14(.):67628812-67629073	1.0077
2_MACS_peak_8245_lociStitched	chr14(.):67652898-67654816	1.9532
1_MACS_peak_8247_lociStitched	chr14(.):67655890-67656408	1.574
1_MACS_peak_8248_lociStitched	chr14(.):67707089-67707570	2.0099
1_MACS_peak_8249_lociStitched	chr14(.):67708083-67708776	2.6537
1_MACS_peak_8250_lociStitched	chr14(.):67826716-67827665	2.6212
1_MACS_peak_8251_lociStitched	chr14(.):68067116-68067447	1.2189
1_MACS_peak_8252_lociStitched	chr14(.):68086178-68086442	1.5047
2_MACS_peak_8253_lociStitched	chr14(.):68140926-68141602	2.1411
1_MACS_peak_8255_lociStitched	chr14(.):68282678-68282892	1.1009
2_MACS_peak_8256_lociStitched	chr14(.):69259029-69263012	2.3074
2_MACS_peak_8258_lociStitched	chr14(.):69282383-69283522	1.8632
1_MACS_peak_8260_lociStitched	chr14(.):69618499-69619050	2.4035
1_MACS_peak_8261_lociStitched	chr14(.):69620212-69620451	0.9391
3_MACS_peak_8262_lociStitched	chr14(.):69864142-69865789	2.2369
2_MACS_peak_8265_lociStitched	chr14(.):70078341-70079217	1.1295
1_MACS_peak_8267_lociStitched	chr14(.):70233583-70234453	4.2086
1_MACS_peak_8268_lociStitched	chr14(.):70826081-70826451	1.949
1_MACS_peak_8269_lociStitched	chr14(.):71109039-71109337	1.4491
1_MACS_peak_8270_lociStitched	chr14(.):71275358-71275900	1.919
1_MACS_peak_8271_lociStitched	chr14(.):71338559-71338935	1.5461
2_MACS_peak_8272_lociStitched	chr14(.):71374238-71375032	1.7659
2_MACS_peak_8274_lociStitched	chr14(.):71698113-71699191	1.4411
2_MACS_peak_8276_lociStitched	chr14(.):71787100-71788253	2.0581
1_MACS_peak_8278_lociStitched	chr14(.):72448590-72448901	1.1825
1_MACS_peak_8279_lociStitched	chr14(.):72943785-72944087	1.1021
2_MACS_peak_8280_lociStitched	chr14(.):72984868-72985681	1.0831
1_MACS_peak_8282_lociStitched	chr14(.):73374019-73374395	1.4757
1_MACS_peak_8283_lociStitched	chr14(.):73393095-73393757	1.7915
1_MACS_peak_8284_lociStitched	chr14(.):73493426-73493791	1.2717
1_MACS_peak_8285_lociStitched	chr14(.):73525156-73525871	1.8529
1_MACS_peak_8286_lociStitched	chr14(.):73603174-73603945	2.2866
1_MACS_peak_8287_lociStitched	chr14(.):73957656-73958098	2.5894
1_MACS_peak_8288_lociStitched	chr14(.):74035860-74036613	1.865
1_MACS_peak_8289_lociStitched	chr14(.):74058526-74059153	1.9805
1_MACS_peak_8290_lociStitched	chr14(.):74079435-74079949	1.4123
1_MACS_peak_8291_lociStitched	chr14(.):74100330-74100986	2.0411
2_MACS_peak_8292_lociStitched	chr14(.):74225754-74226718	1.3258
3_MACS_peak_8294_lociStitched	chr14(.):74237561-74239707	1.8953
2_MACS_peak_8297_lociStitched	chr14(.):74253310-74254313	1.4887
1_MACS_peak_8299_lociStitched	chr14(.):74416935-74417243	1.3363
1_MACS_peak_8300_lociStitched	chr14(.):74485415-74485915	1.7155
1_MACS_peak_8301_lociStitched	chr14(.):74550576-74551153	1.9012
1_MACS_peak_8302_lociStitched	chr14(.):74551734-74552445	2.0689
1_MACS_peak_8303_lociStitched	chr14(.):74642568-74642822	1.3154
1_MACS_peak_8304_lociStitched	chr14(.):74718090-74718400	1.2824
1_MACS_peak_8305_lociStitched	chr14(.):74769340-74769592	1.4441
4_MACS_peak_8306_lociStitched	chr14(.):74867739-74869933	1.4514
1_MACS_peak_8310_lociStitched	chr14(.):74960482-74960913	1.3925
1_MACS_peak_8311_lociStitched	chr14(.):75179454-75179737	1.6188
1_MACS_peak_8312_lociStitched	chr14(.):75230075-75230562	2.3822
