REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM11.jin.bam	enhancerRank	isSuperStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isSuperStretch
1_MACS_peak_375_lociStitched	chr1	28572609	28577132	1	4524	16436.582	172	1		ATPIF1,SESN2,DNAJC8	SESN2	ATPIF1	0.3842	172	1
1_MACS_peak_6341_lociStitched	chr15	69109317	69114104	1	4788	14286.3228	173	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	ANP32A	0.3522	173	1
5_MACS_peak_7391_lociStitched	chr16	87810591	87814579	5	3548	21734.2012	174	1		KLHDC4	KLHDC4	KLHDC4	0.1386	174	1
1_MACS_peak_8581_lociStitched	chr18	2653983	2658667	1	4685	15016.4356	175	1	SMCHD1	LOC645158	SMCHD1	LOC645158	1.4175	175	1
1_MACS_peak_9295_lociStitched	chr19	16186505	16191151	1	4647	15299.278	176	1	TPM4	FLJ25328,RAB8A	TPM4	TPM4	0.4543	176	1
1_MACS_peak_1816_lociStitched	chr1	212780039	212783426	1	3388	22317.2817	177	1	ATF3	FAM71A	ATF3	ATF3	0.5348	177	1
1_MACS_peak_14257_lociStitched	chr4	78738602	78742913	1	4312	17481.9672	178	1	CNOT6L	MRPL1	CNOT6L	MRPL1	0.2554	178	1
2_MACS_peak_15252_lociStitched	chr5	109024008	109028441	2	4191	18041.8667	179	1	MAN2A1		MAN2A1	MAN2A1	0.2452	179	1
1_MACS_peak_7598_lociStitched	chr17	7744424	7748828	1	4405	16572.252	180	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	1.3664	180	1
3_MACS_peak_1725_lociStitched	chr1	204680286	204685167	3	4532	15642.1407	181	1		LRRN2	LRRN2	LRRN2	0.2334	181	1
1_MACS_peak_17076_lociStitched	chr7	39988102	39992399	1	4298	17257.1817	182	1	CDK13		CDK13	CDK13	0.1712	182	1
2_MACS_peak_18918_lociStitched	chr9	75765948	75770902	2	4838	12769.9258	183	1	ANXA1		ANXA1	ANXA1	0.7804	183	1
4_MACS_peak_2400_lociStitched	chr10	63806173	63811821	4	4878	12312.0752	184	1	ARID5B		ARID5B	ARID5B	0.3449	184	1
3_MACS_peak_10312_lociStitched	chr2	64366815	64372313	3	4679	14059.4856	186	1	PELI1		PELI1	PELI1	0.3639	186	1
1_MACS_peak_14940_lociStitched	chr5	55883357	55886847	1	3491	21263.523	187	1			MAP3K1	MAP3K1	0.3253	187	1
3_MACS_peak_13255_lociStitched	chr3	99821906	99826302	3	4231	17278.478	188	1	C3orf26,FILIP1L	C3orf26	FILIP1L	FILIP1L	0.1524	188	1
1_MACS_peak_19421_lociStitched	chr9	136022163	136025576	1	3414	21315.2089	189	1	RALGDS	RALGDS,GBGT1	RALGDS	GBGT1	0.871	189	1
2_MACS_peak_12097_lociStitched	chr21	44729826	44734886	2	4980	10334.038	190	1			SIK1	SIK1	1.6175	190	1
5_MACS_peak_4830_lociStitched	chr12	123376049	123381254	5	4840	11784.12	191	1	VPS37B		VPS37B	VPS37B	0.877	191	1
1_MACS_peak_15990_lociStitched	chr6	26122565	26127173	1	4609	13990.3488	192	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	1.4455	192	1
3_MACS_peak_8043_lociStitched	chr17	43302973	43308130	3	4920	10851.3594	193	1	FMNL1	LOC100133991,C17orf46	FMNL1	FMNL1	0.7057	193	1
1_MACS_peak_1692_lociStitched	chr1	203273472	203278129	1	4658	13541.1589	194	1	BTG2,LOC730227	FMOD	BTG2	BTG2	1.2728	194	1
1_MACS_peak_14912_lociStitched	chr5	49961190	49964856	1	3667	19830.8604	195	1	PARP8		PARP8	PARP8	0.1999	195	1
2_MACS_peak_14950_lociStitched	chr5	56468088	56472669	2	4533	14318.3736	196	1	GPBP1	GPBP1	GPBP1	GPBP1	0.2487	196	1
1_MACS_peak_18559_lociStitched	chr9	2014507	2018738	1	4232	16544.4793	197	1	SMARCA2		SMARCA2	SMARCA2	0.2648	197	1
5_MACS_peak_977_lociStitched	chr1	118147696	118152824	5	4918	10218.5656	198	1	FAM46C		FAM46C	FAM46C	0.7046	198	1
1_MACS_peak_16285_lociStitched	chr6	42749104	42752150	1	3047	22118.8336	199	1		KIAA0240,TBCC	TBCC	TBCC	0.5831	199	1
2_MACS_peak_19647_lociStitched	chrX	41190607	41195236	2	4140	16822.7118	200	1	DDX3X		DDX3X	DDX3X	0.7073	200	1
2_MACS_peak_19005_lociStitched	chr9	94183603	94188015	2	4003	17632.9992	201	1	NFIL3		NFIL3	NFIL3	0.8853	201	1
2_MACS_peak_5243_lociStitched	chr13	111364249	111368883	2	4353	15259.2986	202	1	ING1	CARS2	ING1	ING1	0.8852	202	1
1_MACS_peak_478_lociStitched	chr1	36850563	36854227	1	3665	19411.872	203	1	STK40	LSM10	STK40	LSM10	0.6483	203	1
3_MACS_peak_9808_lociStitched	chr19	50423542	50428409	3	4611	13033.826	204	1	NUP62,IL4I1	TBC1D17,ATF5,SIGLEC16,AKT1S1,IL4I1,SIGLEC11	ATF5	AKT1S1	1.1199	204	1
1_MACS_peak_14706_lociStitched	chr4	185392858	185397191	1	4334	15322.7879	205	1	IRF2		IRF2	IRF2	0.4452	205	1
2_MACS_peak_6140_lociStitched	chr15	45002212	45006926	2	4304	15450.135	206	1	B2M	TRIM69,SPG11,PATL2	B2M	B2M	1.1716	206	1
1_MACS_peak_11796_lociStitched	chr20	48806629	48810179	1	3551	19788.41	207	1	CEBPB	TMEM189-UBE2V1	CEBPB	CEBPB	1.7489	207	1
1_MACS_peak_2314_lociStitched	chr10	43902224	43905396	1	3173	21390.6992	208	1	HNRNPF	FXYD4,ZNF487P,HNRNPF	HNRNPF	HNRNPF	0.9068	208	1
1_MACS_peak_1233_lociStitched	chr1	154376711	154381423	1	4713	11668.7968	209	1	IL6R		IL6R	IL6R	0.3678	209	1
4_MACS_peak_11466_lociStitched	chr20	10651170	10655967	4	4510	13605.2514	210	1	JAG1		JAG1	JAG1	0.363	210	1
3_MACS_peak_19279_lociStitched	chr9	130538444	130542642	3	4082	16752.9586	211	1	SH2D3C	MIR2861,CDK9,FPGS,TOR2A,SH2D3C	SH2D3C	MIR2861	1.3983	211	1
2_MACS_peak_14876_lociStitched	chr5	39072874	39077638	2	4475	13843.2312	212	1	RICTOR		RICTOR	RICTOR	0.196	212	1
1_MACS_peak_4405_lociStitched	chr12	57912946	57917286	1	4341	14905.73	213	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	1.2023	213	1
1_MACS_peak_13993_lociStitched	chr4	15002801	15007204	1	4404	13950.4652	214	1	CPEB2		CPEB2	CPEB2	0.277	214	1
2_MACS_peak_17000_lociStitched	chr7	25987022	25991737	2	4615	11992.6025	216	1	MIR148A		MIR148A	MIR148A	1.302	216	1
2_MACS_peak_18977_lociStitched	chr9	91932343	91935287	2	2945	21778.8288	217	1	SECISBP2	CKS2,MIR3153	SECISBP2	CKS2	2.5133	217	1
1_MACS_peak_2073_lociStitched	chr1	244996612	244999977	1	3366	20114.2875	218	1	FAM36A	NCRNA00201,HNRNPU	FAM36A	FAM36A	1.1395	218	1
2_MACS_peak_14239_lociStitched	chr4	77118046	77122637	2	4431	13649.9612	219	1	SCARB2	NUP54	SCARB2	SCARB2	0.6556	219	1
1_MACS_peak_2211_lociStitched	chr10	22290612	22294538	1	3927	17207.2654	220	1	DNAJC1		DNAJC1	DNAJC1	0.1508	220	1
3_MACS_peak_15401_lociStitched	chr5	133559620	133563228	3	3482	19425.472	221	1	MIR3661,PPP2CA	SKP1	MIR3661	MIR3661	2.1748	221	1
1_MACS_peak_14859_lociStitched	chr5	36240402	36243333	1	2932	21656.8659	222	1	C5orf33		C5orf33	C5orf33	0.4997	222	1
1_MACS_peak_14888_lociStitched	chr5	42949283	42952904	1	3622	18698.1198	223	1			LOC648987	LOC648987	0.787	223	1
1_MACS_peak_14242_lociStitched	chr4	77131923	77136483	1	4561	12104.064	224	1	SCARB2	FAM47E	SCARB2	SCARB2	0.6556	224	1
1_MACS_peak_4971_lociStitched	chr13	30167558	30170382	1	2825	21935.7024	225	1	SLC7A1		SLC7A1	SLC7A1	0.3006	225	1
1_MACS_peak_2113_lociStitched	chr10	3824265	3828560	1	4296	14328.12	226	1	KLF6		KLF6	KLF6	0.8155	226	1
1_MACS_peak_16713_lociStitched	chr6	143264957	143269473	1	4517	12275.8428	227	1	HIVEP2		HIVEP2	HIVEP2	0.1733	227	1
1_MACS_peak_17610_lociStitched	chr7	129588743	129593006	1	4264	14447.7333	228	1	UBE2H		UBE2H	UBE2H	0.1939	228	1
4_MACS_peak_6049_lociStitched	chr15	40388202	40393259	4	4311	14044.8061	229	1	BMF		BMF	BMF	0.8365	229	1
1_MACS_peak_1098_lociStitched	chr1	147929921	147933151	1	3231	20265.989	230	1	FLJ39739		NBPF14	NBPF14	NONE	230	1
1_MACS_peak_14475_lociStitched	chr4	129730554	129734369	1	3816	17378.4695	231	1	PHF17		PHF17	PHF17	0.4171	231	1
1_MACS_peak_14681_lociStitched	chr4	177240225	177244124	1	3900	16879.5508	232	1	SPCS3	ASB5	SPCS3	SPCS3	0.8855	232	1
3_MACS_peak_6143_lociStitched	chr15	45018071	45022889	3	4675	10447.833	233	1		B2M,TRIM69,PATL2	TRIM69	B2M	1.1716	233	1
4_MACS_peak_7656_lociStitched	chr17	16889821	16894377	4	4400	13105.7896	234	1		TNFRSF13B	TNFRSF13B	TNFRSF13B	0.4298	234	1
2_MACS_peak_10100_lociStitched	chr2	33700176	33704834	2	4507	12087.9758	235	1	RASGRP3	RASGRP3	RASGRP3	RASGRP3	0.2361	235	1
1_MACS_peak_15788_lociStitched	chr6	290292	294347	1	4056	15695.283	236	1	DUSP22		DUSP22	DUSP22	1.0148	236	1
2_MACS_peak_2375_lociStitched	chr10	60025406	60029690	2	4254	14099.5008	237	1	CISD1,IPMK		IPMK	IPMK	0.222	237	1
1_MACS_peak_4635_lociStitched	chr12	104321415	104325637	1	4223	14316.3798	238	1	HSP90B1,MIR3652,GNN	TDG,C12orf73	GNN	GNN	0.2659	238	1
1_MACS_peak_2358_lociStitched	chr10	52381450	52385706	1	4257	14042.672	239	1	SGMS1		SGMS1	SGMS1	0.1138	239	1
1_MACS_peak_14270_lociStitched	chr4	83349709	83352696	1	2988	20907.2078	240	1	ENOPH1,HNRPDL		HNRPDL	HNRPDL	1.3442	240	1
1_MACS_peak_1042_lociStitched	chr1	144518948	144522304	1	3357	19382.578	241	1	LOC728875		C1orf152	C1orf152	NONE	241	1
1_MACS_peak_15659_lociStitched	chr5	162929842	162934287	1	4446	12230.862	242	1	MAT2B	HMMR,NUDCD2	MAT2B	MAT2B	0.5775	242	1
3_MACS_peak_9274_lociStitched	chr19	14491614	14496251	3	4417	12404.4387	244	1	CD97	PKN1,DDX39	CD97	CD97	0.4133	244	1
2_MACS_peak_13338_lociStitched	chr3	113463942	113468354	2	4409	12309.9212	245	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.264	245	1
2_MACS_peak_14889_lociStitched	chr5	42991553	42995657	2	4072	15032.5416	246	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	1.3756	246	1
2_MACS_peak_1659_lociStitched	chr1	201705105	201709959	2	4466	11586.9834	247	1	NAV1		NAV1	NAV1	0.1773	247	1
1_MACS_peak_10647_lociStitched	chr2	101922317	101925780	1	3464	18440.8213	248	1	RNF149	SNORD89	RNF149	RNF149	0.5212	248	1
1_MACS_peak_14001_lociStitched	chr4	17577123	17580797	1	3675	17300.866	249	1	LAP3	MED28	LAP3	LAP3	0.5493	249	1
1_MACS_peak_6375_lociStitched	chr15	72765530	72768361	1	2832	20977.9931	251	1	ARIH1		ARIH1	ARIH1	0.2332	251	1
1_MACS_peak_4191_lociStitched	chr12	46764514	46767802	1	3289	19065.7968	252	1	SLC38A2		SLC38A2	SLC38A2	0.9384	252	1
1_MACS_peak_20102_lociStitched	chrX	148583963	148587231	1	3269	19146.8852	253	1	IDS	CXorf40A,LOC100131434	IDS	LOC100131434	1.0152	253	1
2_MACS_peak_15598_lociStitched	chr5	154133669	154138250	2	4085	14430.6081	254	1	LARP1		LARP1	LARP1	0.2654	254	1
1_MACS_peak_11978_lociStitched	chr21	30670512	30673791	1	3280	18980.8194	256	1	BACH1	BACH1	BACH1	BACH1	0.5068	256	1
2_MACS_peak_7806_lociStitched	chr17	29643798	29648485	2	4408	11309.2623	258	1	NF1,EVI2A	OMG,EVI2B	EVI2A	EVI2A	1.0759	258	1
1_MACS_peak_12087_lociStitched	chr21	44526420	44530439	1	4020	14542.3496	259	1	U2AF1	CBS	U2AF1	U2AF1	0.7044	259	1
1_MACS_peak_10992_lociStitched	chr2	178127878	178130780	1	2903	20235.9362	260	1	NFE2L2	MIR3128	NFE2L2	NFE2L2	0.6033	260	1
1_MACS_peak_15725_lociStitched	chr5	176559159	176562466	1	3308	18363.4403	261	1	NSD1	FGFR4	NSD1	NSD1	0.235	261	1
2_MACS_peak_13130_lociStitched	chr3	57581301	57584921	2	3464	17587.046	262	1	ARF4	PDE12	ARF4	ARF4	0.5829	262	1
1_MACS_peak_8964_lociStitched	chr19	2269311	2272207	1	2897	20068.4112	263	1	OAZ1	SF3A2,AMH,MIR4321,MIR1227,PLEKHJ1,JSRP1,C19orf35,LINGO3	OAZ1	OAZ1	1.68	263	1
1_MACS_peak_15434_lociStitched	chr5	137877492	137880504	1	3013	19614.144	264	1	ETF1	SNORD63,HSPA9	ETF1	HSPA9	0.6287	264	1
3_MACS_peak_3339_lociStitched	chr11	64899756	64903541	3	3571	16816.3765	265	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	ZNHIT2	1.2726	265	1
1_MACS_peak_16037_lociStitched	chr6	27804426	27807343	1	2918	19678.9571	266	1	HIST1H2BN,HIST1H2AK	HIST1H2AI,HIST1H3H,HIST1H2BM,HIST1H4J,HIST1H2AL,HIST1H2BL,HIST1H2AJ,HIST1H4K,HIST1H1B,HIST1H3I,HIST1H4L	HIST1H2AK	HIST1H2AK	1.9919	266	1
2_MACS_peak_18982_lociStitched	chr9	92039541	92044102	2	4313	11070.4592	267	1	SEMA4D		SEMA4D	SEMA4D	0.3203	267	1
2_MACS_peak_18216_lociStitched	chr8	101962278	101966174	2	3679	15966.9768	268	1	YWHAZ		YWHAZ	YWHAZ	0.4662	268	1
1_MACS_peak_5423_lociStitched	chr14	32669885	32673577	1	3693	15863.0472	269	1			ARHGAP5	ARHGAP5	0.2739	269	1
2_MACS_peak_18221_lociStitched	chr8	102215117	102219438	2	4165	12417.6898	270	1	ZNF706		ZNF706	ZNF706	0.7498	270	1
2_MACS_peak_14894_lociStitched	chr5	43039412	43043697	2	4106	12881.9955	271	1	LOC153684,C5orf39	LOC648987,LOC100132356	LOC153684	LOC153684	1.1721	271	1
1_MACS_peak_15970_lociStitched	chr6	24718865	24722366	1	3502	16902.828	273	1	C6orf62		C6orf62	C6orf62	0.8	273	1
1_MACS_peak_3285_lociStitched	chr11	62606468	62610397	1	3930	14130.2556	274	1	WDR74	SLC3A2,TMEM223,NXF1,STX5,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	WDR74	1.5336	274	1
1_MACS_peak_4190_lociStitched	chr12	46660417	46663854	1	3438	17164.0343	275	1	SLC38A1		SLC38A1	SLC38A1	0.2741	275	1
1_MACS_peak_6277_lociStitched	chr15	63795028	63798300	1	3273	17961.9712	276	1	USP3		USP3	USP3	0.3267	276	1
1_MACS_peak_5377_lociStitched	chr14	24561853	24565044	1	3192	18319.8501	277	1	PCK2	LRRC16B,CPNE6,DCAF11,FITM1,PSME1,NRL,FAM158A	PCK2	PCK2	1.1095	277	1
1_MACS_peak_10074_lociStitched	chr2	28612645	28616883	1	4239	11434.5478	278	1	FOSL2		FOSL2	FOSL2	0.4409	278	1
1_MACS_peak_9588_lociStitched	chr19	41802453	41805880	1	3428	17093.1906	279	1	HNRNPUL1	CCDC97	CCDC97	CCDC97	0.3994	279	1
1_MACS_peak_10217_lociStitched	chr2	48131250	48135010	1	3761	15135.504	280	1	FBXO11	FBXO11	FBXO11	FBXO11	0.214	280	1
1_MACS_peak_1040_lociStitched	chr1	144338773	144341961	1	3189	18236.3164	281	1	LOC728855,LOC728875		LOC728855	LOC728855	0.4455	281	1
3_MACS_peak_7926_lociStitched	chr17	38253740	38257714	3	3817	14541.6608	282	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	NR1D1	1.1044	282	1
1_MACS_peak_1529_lociStitched	chr1	178693915	178698035	1	4121	12151.528	283	1	RALGPS2		RALGPS2	RALGPS2	0.171	283	1
2_MACS_peak_1531_lociStitched	chr1	179049662	179053372	2	3481	16589.265	284	1	TOR3A		TOR3A	TOR3A	0.8746	284	1
1_MACS_peak_4255_lociStitched	chr12	49759860	49763798	1	3939	13482.9244	286	1	SPATS2	TROAP,DNAJC22,LOC100335030,C1QL4	SPATS2	SPATS2	0.1519	286	1
2_MACS_peak_5985_lociStitched	chr15	31617110	31621429	2	4108	12075.924	287	1	KLF13		KLF13	KLF13	0.7056	287	1
1_MACS_peak_12483_lociStitched	chr22	38900531	38903374	1	2844	19357.7027	288	1	DDX17	KDELR3,KCNJ4,DDX17	DDX17	DDX17	0.6792	288	1
1_MACS_peak_15759_lociStitched	chr5	179124467	179127441	1	2975	18807.8734	289	1	CANX	MAML1,CBY3	CANX	CANX	0.6639	289	1
1_MACS_peak_14556_lociStitched	chr4	146856434	146860368	1	3935	13368.1254	290	1	ZNF827		ZNF827	ZNF827	0.2564	290	1
2_MACS_peak_15754_lociStitched	chr5	179048410	179051647	2	3213	17565.9042	292	1	HNRNPH1	C5orf60	HNRNPH1	HNRNPH1	1.0051	292	1
1_MACS_peak_18212_lociStitched	chr8	101731643	101735457	1	3815	14051.5388	293	1	PABPC1		PABPC1	PABPC1	0.566	293	1
1_MACS_peak_15181_lociStitched	chr5	95157207	95160596	1	3390	16622.7061	294	1	GLRX	C5orf27	GLRX	GLRX	1.1215	294	1
1_MACS_peak_13602_lociStitched	chr3	150479130	150482293	1	3164	17662.192	295	1	SIAH2		SIAH2	SIAH2	0.7559	295	1
1_MACS_peak_1586_lociStitched	chr1	185124819	185127638	1	2820	19128.3245	296	1	C1orf26,C1orf25		C1orf26	C1orf26	0.2329	296	1
1_MACS_peak_1564_lociStitched	chr1	183439419	183442485	1	3067	18088.1736	297	1	SMG7		SMG7	SMG7	0.329	297	1
1_MACS_peak_10876_lociStitched	chr2	157188319	157191909	1	3591	15254.987	298	1	NR4A2		NR4A2	NR4A2	0.9103	298	1
1_MACS_peak_19195_lociStitched	chr9	117372733	117375786	1	3054	18025.5226	300	1	C9orf91	ATP6V1G1	C9orf91	ATP6V1G1	0.6009	300	1
2_MACS_peak_1147_lociStitched	chr1	150335456	150339062	2	3522	15619.389	301	1	RPRD2	PRPF3	RPRD2	RPRD2	0.2121	301	1
1_MACS_peak_20163_lociStitched	chrX	153625240	153628297	1	3058	17937.8646	303	1	RPL10	EMD,SNORA70,TAZ,ATP6AP1,GDI1,FAM50A,FLNA,DNASE1L1	RPL10	SNORA70	1.884	303	1
2_MACS_peak_19239_lociStitched	chr9	126027611	126031745	2	4117	11059.6902	304	1	STRBP		STRBP	STRBP	0.2713	304	1
1_MACS_peak_15530_lociStitched	chr5	142781528	142785580	1	4053	11615.4632	306	1	NR3C1		NR3C1	NR3C1	0.2337	306	1
2_MACS_peak_18185_lociStitched	chr8	98655016	98658821	2	3752	14012.6735	307	1	MTDH		MTDH	MTDH	0.2447	307	1
1_MACS_peak_17034_lociStitched	chr7	30065335	30069116	1	3782	13765.1086	308	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	PLEKHA8	0.2121	308	1
1_MACS_peak_11114_lociStitched	chr2	201980346	201984490	1	4145	10637.648	309	1	CFLAR	NDUFB3,FAM126B	CFLAR	CFLAR	0.5185	309	1
1_MACS_peak_19282_lociStitched	chr9	130545213	130549076	1	3864	13062.7345	310	1	CDK9,MIR2861	FPGS,TOR2A,SH2D3C	MIR2861	MIR2861	1.3983	310	1
1_MACS_peak_9718_lociStitched	chr19	47613961	47617652	1	3692	14305.9469	311	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.3458	311	1
1_MACS_peak_8282_lociStitched	chr17	62500731	62503915	1	3185	17201.2416	312	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	DDX5	1.2322	312	1
3_MACS_peak_6356_lociStitched	chr15	70387733	70392134	3	4110	10874.4309	313	1	TLE3	MIR629	TLE3	TLE3	0.3526	313	1
1_MACS_peak_1129_lociStitched	chr1	149812286	149815723	1	3438	15842.8515	314	1	HIST2H3A,HIST2H2AA4	HIST2H4B,HIST2H2AC,HIST2H2BF,HIST2H3D,HIST2H2BC,HIST2H2BE,HIST2H2AB	HIST2H2AA4	HIST2H2AC	2.2059	314	1
1_MACS_peak_14469_lociStitched	chr4	128981042	128983844	1	2803	18831.9618	315	1	LARP1B		LARP1B	LARP1B	0.2084	315	1
1_MACS_peak_8914_lociStitched	chr19	1258796	1262930	1	4135	10590.4812	316	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	CIRBP	1.0826	316	1
1_MACS_peak_15086_lociStitched	chr5	78530875	78534093	1	3219	16972.0538	317	1	JMY		JMY	JMY	0.269	317	1
1_MACS_peak_18612_lociStitched	chr9	6756796	6759949	1	3154	17283.4848	318	1	KDM4C		KDM4C	KDM4C	0.1735	318	1
1_MACS_peak_5464_lociStitched	chr14	39900038	39903287	1	3250	16790.5071	320	1	FBXO33		FBXO33	FBXO33	0.455	320	1
1_MACS_peak_12598_lociStitched	chr22	44419549	44423569	1	4021	11595.288	321	1	PARVB		PARVB	PARVB	0.1192	321	1
2_MACS_peak_14542_lociStitched	chr4	146098809	146102809	2	3907	12565.6	322	1	OTUD4	OTUD4	OTUD4	OTUD4	0.3371	322	1
1_MACS_peak_12642_lociStitched	chr22	50326871	50330844	1	3974	11932.5082	323	1		CRELD2,PIM3,ALG12	CRELD2	PIM3	1.6055	323	1
1_MACS_peak_14689_lociStitched	chr4	184424266	184427996	1	3731	13811.817	324	1	ING2,LOC389247		ING2	ING2	0.9638	324	1
1_MACS_peak_5772_lociStitched	chr14	102552070	102555174	1	3105	17362.8448	325	1	HSP90AA1		HSP90AA1	HSP90AA1	1.1226	325	1
2_MACS_peak_7493_lociStitched	chr17	2302285	2306008	2	3722	13771.0047	326	1	MNT	LOC284009	MNT	MNT	1.0035	326	1
2_MACS_peak_5421_lociStitched	chr14	32544850	32548258	2	3399	15794.7168	327	1	ARHGAP5,C14orf128		ARHGAP5	ARHGAP5	0.2739	327	1
1_MACS_peak_19028_lociStitched	chr9	96212627	96216349	1	3723	13614.7038	329	1	FAM120A,FAM120AOS		FAM120A	FAM120A	0.2781	329	1
1_MACS_peak_14914_lociStitched	chr5	52094918	52097785	1	2868	18233.5466	330	1	ITGA1,PELO		ITGA1	ITGA1	0.1886	330	1
2_MACS_peak_1120_lociStitched	chr1	149575393	149578498	2	3103	17173.755	331	1	LOC728855	PPIAL4A	PPIAL4A	PPIAL4A	0.0606	331	1
2_MACS_peak_17650_lociStitched	chr7	137664874	137668750	2	3871	12393.1224	333	1	CREB3L2		CREB3L2	CREB3L2	0.3117	333	1
2_MACS_peak_12072_lociStitched	chr21	43481279	43485310	2	4031	10965.1262	334	1	UMODL1	C21orf121,UMODL1,C21orf128	UMODL1	UMODL1	0.2211	334	1
1_MACS_peak_19242_lociStitched	chr9	126099945	126103619	1	3675	13760.2322	336	1		CRB2	CRB2	CRB2	0.0813	336	1
2_MACS_peak_5896_lociStitched	chr14	106175104	106179209	2	4026	10834.3265	337	1			TMEM121	TMEM121	0.0584	337	1
1_MACS_peak_7437_lociStitched	chr16	89554622	89557907	1	3286	16057.737	339	1	ANKRD11	SPG7	ANKRD11	SPG7	0.1509	339	1
1_MACS_peak_18609_lociStitched	chr9	6680061	6683032	1	2972	17587.4287	340	1		KDM4C,GLDC	GLDC	GLDC	0.2758	340	1
1_MACS_peak_2475_lociStitched	chr10	74078571	74082191	1	3621	14020.622	341	1		DDIT4,DNAJB12	DNAJB12	DDIT4	1.7455	341	1
1_MACS_peak_18666_lociStitched	chr9	21993280	21996579	1	3300	15952.9743	342	1	CDKN2B-AS1,CDKN2A	C9orf53,CDKN2A,CDKN2B	CDKN2B-AS1	CDKN2A	0.7414	342	1
2_MACS_peak_1170_lociStitched	chr1	150977909	150981547	2	3495	14780.4664	343	1	PRUNE,FAM63A	ANXA9,BNIPL,C1orf56,LASS2	FAM63A	FAM63A	0.8563	343	1
1_MACS_peak_13644_lociStitched	chr3	156876228	156879266	1	3039	17140.396	344	1	CCNL1	LOC339894	CCNL1	CCNL1	0.8907	344	1
1_MACS_peak_15244_lociStitched	chr5	107715958	107719098	1	3141	16625.986	345	1	FBXL17		FBXL17	FBXL17	0.118	345	1
2_MACS_peak_4422_lociStitched	chr12	58289730	58293807	2	4017	10579.815	346	1		XRCC6BP1,CTDSP2	XRCC6BP1	CTDSP2	0.4151	346	1
1_MACS_peak_3940_lociStitched	chr12	6641044	6645046	1	4003	10712.5536	347	1	NCAPD2,GAPDH	SCARNA10,MRPL51,IFFO1,NOP2,SCARNA11	GAPDH	GAPDH	0.9185	347	1
1_MACS_peak_15375_lociStitched	chr5	131760424	131763975	1	3552	14192.9919	349	1	C5orf56		C5orf56	C5orf56	0.9457	349	1
1_MACS_peak_9721_lociStitched	chr19	47728519	47731839	1	3321	15500.084	350	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	MIR3190	MIR3190	2.2384	350	1
1_MACS_peak_5756_lociStitched	chr14	100839762	100843282	1	3521	14284.512	353	1	WDR25,WARS		WARS	WARS	0.409	353	1
1_MACS_peak_18312_lociStitched	chr8	123792142	123795341	1	3200	16138.955	354	1	ZHX2		ZHX2	ZHX2	0.1709	354	1
1_MACS_peak_18603_lociStitched	chr9	6411677	6414638	1	2962	17221.4721	356	1	UHRF2		UHRF2	UHRF2	0.3625	356	1
1_MACS_peak_13714_lociStitched	chr3	176913306	176917068	1	3763	12418.362	358	1	TBL1XR1		TBL1XR1	TBL1XR1	0.156	358	1
1_MACS_peak_6969_lociStitched	chr16	28833554	28836851	1	3298	15494.9109	359	1	ATXN2L	SH2B1,TUFM	ATXN2L	ATXN2L	0.7299	359	1
1_MACS_peak_17517_lociStitched	chr7	106807736	106810890	1	3155	16256.6622	360	1	HBP1		HBP1	HBP1	0.4617	360	1
2_MACS_peak_13293_lociStitched	chr3	107939331	107943407	2	3873	11457.2284	361	1	IFT57		IFT57	IFT57	0.2635	361	1
1_MACS_peak_2565_lociStitched	chr10	89621175	89625071	1	3897	11160.092	364	1	PTEN,KILLIN	CFLP1,ATAD1	PTEN	CFLP1	0.1968	364	1
1_MACS_peak_17797_lociStitched	chr7	158620551	158623460	1	2910	17270.733	366	1	ESYT2	WDR60	ESYT2	ESYT2	0.2646	366	1
2_MACS_peak_10335_lociStitched	chr2	64750310	64753614	2	3303	15299.172	367	1	AFTPH		AFTPH	AFTPH	0.3049	367	1
1_MACS_peak_5385_lociStitched	chr14	24663800	24666546	1	2747	17925.0642	368	1	TM9SF1	RNF31,IRF9,REC8,TSSK4,GMPR2,PSME2,IPO4,CHMP4A,MDP1,NEDD8,TINF2	TM9SF1	TM9SF1	1.2846	368	1
