REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
3_MACS_peak_13980_lociStitched	chr19	42431357	42453897	3	19995	49574.476	195	1		ARHGEF1,RABAC1,ATP1A3	RABAC1	195	1
3_MACS_peak_14742_lociStitched	chr2	33698682	33726254	3	25866	49527.5836	196	1	RASGRP3	RASGRP3	RASGRP3	196	1
1_MACS_peak_8517_lociStitched	chr14	64965326	64979415	1	14090	49169.2011	197	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB1	197	1
6_MACS_peak_915_lociStitched	chr1	51964632	52001335	6	24303	48561.7393	198	1	EPS15		EPS15	198	1
4_MACS_peak_26415_lociStitched	chr7	30058996	30083322	4	18310	48403.8748	199	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	199	1
7_MACS_peak_30170_lociStitched	chr9	126079338	126123530	7	31915	48262.0832	200	1	CRB2	STRBP,MIR601	CRB2	200	1
4_MACS_peak_5109_lociStitched	chr11	74639771	74678381	4	30512	48061.728	201	1	SPCS2,XRRA1	NEU3	XRRA1	201	1
1_MACS_peak_13705_lociStitched	chr19	18941733	18963059	1	21327	47763.8422	202	1	UPF1	COMP,GDF1	UPF1	202	1
1_MACS_peak_4825_lociStitched	chr11	63947905	63957848	1	9944	47421.1499	203	1	STIP1	FERMT3,NUDT22,DNAJC4,VEGFB,MACROD1,TRPT1	STIP1	203	1
2_MACS_peak_20182_lociStitched	chr3	135904352	135918132	2	13273	47370.128	204	1	MSL2		MSL2	204	1
4_MACS_peak_1591_lociStitched	chr1	145426594	145458353	4	24567	47352.669	205	1	TXNIP,POLR3GL	HFE2,ANKRD34A,LIX1L,RBM8A	TXNIP	205	1
2_MACS_peak_12548_lociStitched	chr18	3245164	3264258	2	18984	47232.8278	206	1	MYL12A,MYL12B	MYOM1	MYL12A	206	1
1_MACS_peak_27531_lociStitched	chr7	130787502	130797143	1	9642	46800.3063	207	1	MKLN1,FLJ43663		FLJ43663	207	1
3_MACS_peak_30333_lociStitched	chr9	134126954	134154759	3	21598	46520.5455	208	1	FAM78A	PPAPDC3	FAM78A	208	1
5_MACS_peak_3429_lociStitched	chr10	52964719	53016690	5	39945	46493.2566	209	1	PRKG1	MIR605	MIR605	209	1
10_MACS_peak_13020_lociStitched	chr18	60842039	60903159	10	39591	46402.304	210	1	BCL2		BCL2	210	1
6_MACS_peak_29603_lociStitched	chr9	71509383	71569066	6	45906	46379.6593	211	1	PIP5K1B		PRKACG	211	1
2_MACS_peak_9170_lociStitched	chr15	34617449	34636097	2	15989	46213.4736	212	1	SLC12A6,NOP10	C15orf55,SLC12A6,LPCAT4,MIR1233-1,GOLGA8A	SLC12A6	212	1
5_MACS_peak_14995_lociStitched	chr2	54776381	54809741	5	27582	46090.176	213	1	SPTBN1	RPL23AP32	SPTBN1	213	1
4_MACS_peak_10053_lociStitched	chr15	89643796	89677400	4	32834	45889.6224	214	1	ABHD2		ABHD2	214	1
6_MACS_peak_7344_lociStitched	chr12	123344039	123389250	6	37132	45871.0806	215	1	HIP1R,VPS37B		VPS37B	215	1
6_MACS_peak_4957_lociStitched	chr11	66866308	66897079	6	20310	45854.9442	216	1	KDM2A	RHOD	KDM2A	216	1
5_MACS_peak_16409_lociStitched	chr2	197006692	197049021	5	28483	45524.8395	217	1	STK17B		STK17B	217	1
2_MACS_peak_26754_lociStitched	chr7	66201618	66224911	2	21364	45484.2411	218	1	RABGEF1		RABGEF1	218	1
1_MACS_peak_6276_lociStitched	chr12	46118257	46128164	1	9908	45343.3483	219	1	ARID2,LOC400027		ARID2	219	1
3_MACS_peak_23433_lociStitched	chr5	130708699	130733046	3	22712	45248.8995	220	1	CDC42SE2		CDC42SE2	220	1
3_MACS_peak_9543_lociStitched	chr15	59014743	59043791	3	22958	45195.7832	221	1	ADAM10	FAM63B,HSP90AB4P	ADAM10	221	1
4_MACS_peak_13223_lociStitched	chr19	2453946	2480956	4	15272	45125.607	222	1	GADD45B,LMNB2	TIMM13	GADD45B	222	1
2_MACS_peak_23605_lociStitched	chr5	139485668	139499409	2	12505	45064.9836	223	1	PURA	C5orf53	PURA	223	1
1_MACS_peak_17783_lociStitched	chr21	38737065	38745182	1	8118	44979.5438	224	1	DYRK1A	DYRK1A	DYRK1A	224	1
4_MACS_peak_28783_lociStitched	chr8	124029352	124055630	4	24612	44948.519	225	1	DERL1	WDR67	DERL1	225	1
4_MACS_peak_1110_lociStitched	chr1	66795099	66826362	4	26810	44821.7631	226	1	PDE4B		PDE4B	226	1
5_MACS_peak_68_lociStitched	chr1	2456323	2489939	5	24234	44813.4896	227	1	TNFRSF14,PANK4,HES5,LOC115110	PLCH2,C1orf93	LOC115110	227	1
3_MACS_peak_11697_lociStitched	chr17	37909010	37938166	3	24276	44661.1608	228	1	IKZF3	GRB7,C17orf37	GRB7	228	1
4_MACS_peak_30743_lociStitched	chrX	48767652	48817053	4	35510	44505.3609	229	1	SLC35A2,PIM2,OTUD5	PQBP1,TIMM17B,KCND1,GRIPAP1	PIM2	229	1
7_MACS_peak_18951_lociStitched	chr3	31977090	32024495	7	35559	44484.852	230	1	ZNF860,OSBPL10		ZNF860	230	1
2_MACS_peak_25926_lociStitched	chr6	157097543	157113713	2	12129	44333.289	231	1	ARID1B		ARID1B	231	1
1_MACS_peak_13675_lociStitched	chr19	18411606	18419850	1	8245	44322.2172	232	1	LSM4	MIR3188,PGPEP1,LOC729966,KIAA1683,JUND	LSM4	232	1
4_MACS_peak_17729_lociStitched	chr21	36339555	36370352	4	25444	44252.2093	233	1	RUNX1	C21orf96	C21orf96	233	1
6_MACS_peak_16108_lociStitched	chr2	172169628	172205481	6	26106	44224.6755	234	1	METTL8		TLK1	234	1
1_MACS_peak_13242_lociStitched	chr19	2692426	2703947	1	11522	44211.8375	235	1	GNG7	DIRAS1,SLC39A3	GNG7	235	1
4_MACS_peak_27147_lociStitched	chr7	102063989	102092976	4	21408	44161.6945	236	1	PRKRIP1,ORAI2	LRWD1,ALKBH4,POLR2J	ORAI2	236	1
2_MACS_peak_6526_lociStitched	chr12	57021117	57041155	2	15358	44123.676	237	1	BAZ2A,ATP5B,SNORD59B,SNORD59A	PTGES3	BAZ2A	237	1
5_MACS_peak_8140_lociStitched	chr14	23018372	23059691	5	31022	44079.1092	238	1	DAD1	ABHD4	DAD1	238	1
2_MACS_peak_17576_lociStitched	chr21	19147246	19172262	2	22402	43978.128	239	1	C21orf91		C21orf91	239	1
2_MACS_peak_21508_lociStitched	chr4	78735017	78749374	2	11241	43915.1916	240	1	CNOT6L	MRPL1	CNOT6L	240	1
3_MACS_peak_6891_lociStitched	chr12	93808025	93837509	3	24044	43668.7524	241	1	UBE2N	NUDT4,NUDT4P1,MRPL42	UBE2N	241	1
7_MACS_peak_20519_lociStitched	chr3	169869888	169900331	7	21365	43636.9962	242	1	PHC3	PRKCI	PHC3	242	1
4_MACS_peak_18615_lociStitched	chr22	50962728	50988595	4	23892	43598.8285	243	1	NCAPH2,KLHDC7B,SCO2,TYMP,ODF3B	ADM2,MIOX,LOC100144603,SBF1,LMF2,C22orf41,CPT1B,CHKB	ODF3B	243	1
2_MACS_peak_21103_lociStitched	chr4	15001919	15010593	2	8668	43496.6404	244	1	CPEB2		CPEB2	244	1
2_MACS_peak_15059_lociStitched	chr2	60767486	60785353	2	16438	43456.1174	245	1	BCL11A		BCL11A	245	1
1_MACS_peak_11566_lociStitched	chr17	29633467	29649957	1	16491	43419.819	246	1	NF1,EVI2B,EVI2A	OMG	EVI2B	246	1
2_MACS_peak_14115_lociStitched	chr19	47728233	47748715	2	15122	43417.7436	247	1	MIR3190,BBC3,MIR3191	CCDC9,PRR24	BBC3	247	1
5_MACS_peak_17019_lociStitched	chr20	17918174	17953477	5	24873	43292.0689	248	1	C20orf72,SNX5,SNORD17		SNORD17	248	1
1_MACS_peak_5571_lociStitched	chr11	118264810	118283079	1	18270	43231.7616	249	1	UBE4A,ATP5L	CD3G,MLL	ATP5L	249	1
3_MACS_peak_17832_lociStitched	chr21	43932668	43959036	3	20807	43209.2416	250	1	SLC37A1	RSPH1	SLC37A1	250	1
4_MACS_peak_5718_lociStitched	chr11	128616702	128647041	4	25185	43208.8038	251	1	FLI1		FLI1	251	1
5_MACS_peak_13968_lociStitched	chr19	42036661	42070589	5	27967	43146.2376	252	1		CEACAM21	CEACAM21	252	1
5_MACS_peak_18408_lociStitched	chr22	39891853	39929404	5	30632	43078.5072	253	1	SMCR7L,ATF4,RPS19BP1	MGAT3,CACNA1I	ATF4	253	1
1_MACS_peak_9503_lociStitched	chr15	56656125	56667747	1	11623	42973.5072	254	1	TEX9		TEX9	254	1
7_MACS_peak_8562_lociStitched	chr14	70076659	70121876	7	35911	42965.1934	255	1	KIAA0247	C14orf162	KIAA0247	255	1
5_MACS_peak_14290_lociStitched	chr19	56142628	56171911	5	21547	42832.2441	256	1	ZNF580,ZNF581,CCDC106,U2AF2	ZNF524,ZNF865,EPN1,FIZ1,ZNF784	CCDC106	256	1
4_MACS_peak_10041_lociStitched	chr15	89163937	89202205	4	31836	42703.2612	257	1	AEN,ISG20	MIR1179,MIR7-2	ISG20	257	1
1_MACS_peak_2967_lociStitched	chr1	245016041	245030127	1	14087	42697.4832	258	1	HNRNPU	FAM36A,NCRNA00201	HNRNPU	258	1
1_MACS_peak_19856_lociStitched	chr3	113454413	113470022	1	15610	42681.2496	259	1	ATP6V1A,NAA50	KIAA2018	NAA50	259	1
4_MACS_peak_30190_lociStitched	chr9	127614396	127644723	4	22611	42676.1544	260	1	WDR38,ARPC5L,RPL35,GOLGA1		ARPC5L	260	1
1_MACS_peak_16464_lociStitched	chr2	201722581	201730835	1	8255	42657.4974	261	1	CLK1	BZW1,NIF3L1,PPIL3	CLK1	261	1
8_MACS_peak_19808_lociStitched	chr3	112045053	112087369	8	34241	42624.9068	262	1	CD200	SLC9A10	CD200	262	1
4_MACS_peak_24876_lociStitched	chr6	42737906	42759621	4	17158	42620.0305	263	1		LOC442211,KIAA0240,PRPH2,TBCC	TBCC	263	1
3_MACS_peak_26807_lociStitched	chr7	74056792	74080513	3	17000	42572.0787	264	1	GTF2I		GTF2I	264	1
1_MACS_peak_22525_lociStitched	chr5	39070759	39078300	1	7542	42456.5841	265	1	RICTOR		RICTOR	265	1
6_MACS_peak_10083_lociStitched	chr15	90612448	90647203	6	29389	42348.9675	266	1	ZNF710,IDH2		IDH2	266	1
2_MACS_peak_22945_lociStitched	chr5	78529969	78542062	2	11909	42148.9422	267	1	JMY		JMY	267	1
4_MACS_peak_26609_lociStitched	chr7	44654131	44682226	4	25938	42114.405	268	1	OGDH	DDX56,TMED4	OGDH	268	1
1_MACS_peak_26554_lociStitched	chr7	39987272	39993994	1	6723	42105.2636	269	1	CDK13		CDK13	269	1
1_MACS_peak_9514_lociStitched	chr15	57208379	57218168	1	9790	42104.4468	270	1	TCF12,LOC145783		TCF12	270	1
3_MACS_peak_20094_lociStitched	chr3	129022260	129048885	3	22586	42027.5625	271	1	C3orf37,C3orf47,H1FX		H1FX	271	1
2_MACS_peak_5505_lociStitched	chr11	112830800	112856500	2	23809	41703.39	272	1	NCAM1		NCAM1	272	1
1_MACS_peak_17578_lociStitched	chr21	19182349	19195230	1	12882	41573.4275	273	1	C21orf91		C21orf91	273	1
1_MACS_peak_16765_lociStitched	chr2	232569958	232581038	1	11081	41568.836	274	1	PTMA,MIR1244-1		PTMA	274	1
1_MACS_peak_29371_lociStitched	chr9	33021896	33030232	1	8337	41448.2592	275	1	DNAJA1	APTX,SMU1	DNAJA1	275	1
4_MACS_peak_19131_lociStitched	chr3	45586365	45616722	4	25314	41403.9123	276	1	LARS2	LIMD1	LIMD1	276	1
1_MACS_peak_5583_lociStitched	chr11	118654536	118664757	1	10222	41388.9174	277	1	DDX6		DDX6	277	1
1_MACS_peak_13019_lociStitched	chr18	60817582	60832075	1	14494	41313.7458	278	1	BCL2		BCL2	278	1
4_MACS_peak_9718_lociStitched	chr15	68478747	68510982	4	27496	41241.459	279	1	PIAS1,CALML4,CLN6		CALML4	279	1
2_MACS_peak_14188_lociStitched	chr19	49989811	50006980	2	13517	41233.0704	280	1	RPL13AP5,RPL13A,SNORD32A,SNORD33,SNORD35A,SNORD34,RPS11,SNORD35B,MIR150	ALDH16A1,FLT3LG,FCGRT,RCN3,SLC17A7,PIH1D1	RPS11	280	1
1_MACS_peak_29632_lociStitched	chr9	74972522	74981911	1	9390	41221.4656	281	1	ZFAND5		ZFAND5	281	1
3_MACS_peak_29592_lociStitched	chr9	71248989	71269733	3	18417	41129.1288	282	1			PIP5K1B	282	1
6_MACS_peak_28562_lociStitched	chr8	101292675	101328009	6	26655	40983.9066	283	1	RNF19A		RNF19A	283	1
3_MACS_peak_18356_lociStitched	chr22	38768928	38796061	3	20955	40949.1236	284	1	LOC400927	KCNJ4	LOC400927	284	1
4_MACS_peak_4827_lociStitched	chr11	63991560	64020774	4	25351	40946.3424	285	1	NUDT22,DNAJC4,VEGFB,FKBP2,PLCB3,TRPT1,PPP1R14B	STIP1,FERMT3,GPR137,KCNK4,C11orf20,BAD	FKBP2	285	1
7_MACS_peak_29118_lociStitched	chr9	686703	734301	7	31449	40834.3242	286	1	KANK1		KANK1	286	1
3_MACS_peak_25223_lociStitched	chr6	89788046	89809348	3	15563	40823.1528	287	1	PNRC1,SRSF12	PM20D2	PNRC1	287	1
4_MACS_peak_2276_lociStitched	chr1	182990642	183031314	4	28444	40765.5456	288	1	LAMC1		LAMC1	288	1
3_MACS_peak_9490_lociStitched	chr15	55558176	55583865	3	21341	40691.376	289	1	RAB27A	PIGB	RAB27A	289	1
2_MACS_peak_23195_lociStitched	chr5	100223242	100241693	2	18209	40643.8628	290	1	ST8SIA4		ST8SIA4	290	1
4_MACS_peak_18810_lociStitched	chr3	16924919	16955991	4	22974	40493.0304	291	1	PLCL2	PLCL2,MIR3714	PLCL2	291	1
6_MACS_peak_13421_lociStitched	chr19	10511214	10547629	6	25102	40475.2725	292	1	PDE4A,CDC37,MIR1181	PDE4A,TYK2	PDE4A	292	1
4_MACS_peak_5216_lociStitched	chr11	82764942	82791560	4	20146	40470.0072	293	1	RAB30	SNORA70E	RAB30	293	1
1_MACS_peak_30426_lociStitched	chr9	139774411	139782996	1	8586	40431.916	294	1	TRAF2	MIR4292,C9orf172,PHPT1,MAMDC4,EDF1	TRAF2	294	1
2_MACS_peak_2608_lociStitched	chr1	208036318	208060496	2	19166	40406.2736	295	1	CD34	LOC148696	CD34	295	1
2_MACS_peak_12880_lociStitched	chr18	48707361	48725489	2	14510	40323.9232	296	1	MEX3C		MEX3C	296	1
5_MACS_peak_21918_lociStitched	chr4	141652846	141680108	5	24721	40323.2242	297	1	TBC1D9		TBC1D9	297	1
1_MACS_peak_23567_lociStitched	chr5	138628039	138647718	1	19680	40233.7155	298	1	MATR3	SNORA74A,PAIP2	MATR3	298	1
2_MACS_peak_27376_lociStitched	chr7	122515835	122530437	2	12283	40216.8284	299	1	CADPS2		CADPS2	299	1
5_MACS_peak_22647_lociStitched	chr5	55259690	55292624	5	23754	40159.7196	300	1	IL6ST		IL6ST	300	1
2_MACS_peak_20894_lociStitched	chr3	195619737	195637745	2	15915	40150.6368	301	1	TNK2		TNK2	301	1
1_MACS_peak_17311_lociStitched	chr20	45974389	45990743	1	16355	40135.9868	302	1	ZMYND8	LOC100131496	ZMYND8	302	1
1_MACS_peak_24066_lociStitched	chr5	179243343	179250794	1	7452	40125.1252	303	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	303	1
6_MACS_peak_13686_lociStitched	chr19	18588396	18633600	6	34768	40109.5092	304	1	ELL	C19orf50,UBA52,ISYNA1,FKBP8	ELL	304	1
1_MACS_peak_17636_lociStitched	chr21	30666439	30681198	1	14760	40075.1127	305	1	BACH1		BACH1	305	1
2_MACS_peak_26370_lociStitched	chr7	26190698	26209972	2	13828	40062.9364	306	1	NFE2L3	CBX3,HNRNPA2B1	NFE2L3	306	1
3_MACS_peak_13646_lociStitched	chr19	17514099	17532211	3	10832	40043.8208	307	1	FAM125A,BST2	SLC27A1,PLVAP,TMEM221,NXNL1	BST2	307	1
5_MACS_peak_13975_lociStitched	chr19	42362991	42401126	5	31329	40018.869	308	1	RPS19,CD79A,ARHGEF1	DMRTC2,LYPD4	CD79A	308	1
1_MACS_peak_16436_lociStitched	chr2	198359657	198369668	1	10012	39943.89	309	1	HSPE1,HSPD1	COQ10B,MOBKL3	HSPD1	309	1
3_MACS_peak_13355_lociStitched	chr19	7396953	7420214	3	22075	39906.5716	310	1		ARHGEF18	ARHGEF18	310	1
3_MACS_peak_8303_lociStitched	chr14	50084199	50109875	3	18184	39810.638	311	1	MGAT2,RPL36AL,C14orf104	PPIL5,KLHDC1,RPS29,POLE2	C14orf104	311	1
7_MACS_peak_2005_lociStitched	chr1	161122529	161163810	7	29707	39708.1939	312	1	UFC1,USP21,PPOX,B4GALT3,ADAMTS4	NIT1,NDUFS2,FCER1G,TOMM40L,PFDN2,DEDD,APOA2,NR1I3	B4GALT3	312	1
1_MACS_peak_12332_lociStitched	chr17	74257075	74272808	1	15734	39661.3197	313	1	FAM100B,QRICH2	RNF157	FAM100B	313	1
2_MACS_peak_22058_lociStitched	chr4	153442700	153462820	2	19765	39559.944	314	1	DKFZP434I0714,FBXW7	MIR3140	FBXW7	314	1
5_MACS_peak_3821_lociStitched	chr10	92949568	92984023	5	27383	39557.7855	315	1	PCGF5	NUDT9P1	PCGF5	315	1
5_MACS_peak_22381_lociStitched	chr5	6711475	6746286	5	28970	39534.8527	316	1	PAPD7		PAPD7	316	1
2_MACS_peak_28407_lociStitched	chr8	81996130	82025382	2	29112	39522.3772	317	1	PAG1		PAG1	317	1
3_MACS_peak_20502_lociStitched	chr3	169480990	169494089	3	9494	39312.7188	318	1	MYNN,TERC,ARPM1	LRRIQ4,LRRC34	ARPM1	318	1
3_MACS_peak_2397_lociStitched	chr1	197734949	197753451	3	16639	39177.985	319	1	DENND1B		DENND1B	319	1
1_MACS_peak_21667_lociStitched	chr4	103737688	103751236	1	13549	39109.0116	320	1	UBE2D3	CISD2	UBE2D3	320	1
2_MACS_peak_3714_lociStitched	chr10	81001104	81028386	2	26519	38950.5114	321	1	ZMIZ1		PPIF	321	1
1_MACS_peak_28599_lociStitched	chr8	102208541	102220015	1	11475	38941.6086	322	1	ZNF706		ZNF706	322	1
1_MACS_peak_27781_lociStitched	chr7	157127063	157133774	1	6712	38883.534	323	1	DNAJB6		DNAJB6	323	1
1_MACS_peak_6150_lociStitched	chr12	31469280	31480177	1	10898	38721.3998	324	1	FLJ13224,FAM60A		FLJ13224	324	1
2_MACS_peak_29685_lociStitched	chr9	86313018	86324928	2	11372	38718.219	325	1	UBQLN1		UBQLN1	325	1
2_MACS_peak_26576_lociStitched	chr7	43621217	43632151	2	10168	38693.2392	326	1	STK17A		STK17A	326	1
6_MACS_peak_28831_lociStitched	chr8	126274360	126321554	6	31886	38684.9218	327	1	NSMCE2		TRIB1	327	1
1_MACS_peak_3102_lociStitched	chr10	11202374	11223293	1	20920	38633.2092	328	1	CELF2		CELF2	328	1
2_MACS_peak_29709_lociStitched	chr9	88950395	88970678	2	16131	38622.8886	329	1	ZCCHC6		ZCCHC6	329	1
4_MACS_peak_7545_lociStitched	chr13	31181730	31204103	4	14239	38613.5607	330	1	USPL1		USPL1	330	1
1_MACS_peak_27015_lociStitched	chr7	92457827	92467537	1	9711	38589.482	331	1	CDK6		CDK6	331	1
1_MACS_peak_19728_lociStitched	chr3	104228017	104246813	1	18797	38571.2716	332	1			MIR548A3	332	1
4_MACS_peak_27136_lociStitched	chr7	101921588	101952962	4	22990	38546.0964	333	1	CUX1,SH2B2,MIR4285	SPDYE6	MIR4285	333	1
3_MACS_peak_18738_lociStitched	chr3	13364612	13397201	3	25860	38529.9747	334	1	NUP210		NUP210	334	1
6_MACS_peak_18640_lociStitched	chr3	3120890	3153890	6	22474	38504.4	335	1	IL5RA	CNTN4,TRNT1	IL5RA	335	1
1_MACS_peak_24681_lociStitched	chr6	32933957	32944074	1	10118	38389.9682	336	1	BRD2	HLA-DMB,HLA-DMA,HLA-DOA	BRD2	336	1
1_MACS_peak_15951_lociStitched	chr2	157187557	157201101	1	13545	38344.4184	337	1	NR4A2		NR4A2	337	1
12_MACS_peak_12920_lociStitched	chr18	52897714	52959721	12	39927	38295.5232	338	1	TCF4		CCDC68	338	1
1_MACS_peak_9016_lociStitched	chr14	106324245	106331035	1	6791	38194.429	339	1			KIAA0125	339	1
2_MACS_peak_13819_lociStitched	chr19	35694296	35708465	2	12039	38193.9564	340	1		FXYD5,LSR,FAM187B	FAM187B	340	1
4_MACS_peak_651_lociStitched	chr1	37933038	37953495	4	13565	38092.9797	341	1	ZC3H12A	MEAF6	ZC3H12A	341	1
3_MACS_peak_29293_lociStitched	chr9	20451066	20481987	3	24616	38079.2115	342	1	MLLT3		MLLT3	342	1
2_MACS_peak_22410_lociStitched	chr5	14662839	14677688	2	13678	37995.6212	343	1	FAM105B		FAM105B	343	1
3_MACS_peak_14061_lociStitched	chr19	45969752	45989792	3	10443	37961.772	344	1	FOSB,RTN2	PPM1N,VASP,ERCC1	FOSB	344	1
2_MACS_peak_11715_lociStitched	chr17	38247098	38271492	2	24159	37952.1852	345	1	THRA,NR1D1	MSL1,CASC3,MED24	NR1D1	345	1
3_MACS_peak_12060_lociStitched	chr17	56404979	56431320	3	19737	37878.358	346	1	BZRAP1,MIR142,SUPT4H1,RNF43	MPO	MIR142	346	1
5_MACS_peak_15648_lociStitched	chr2	112181491	112224615	5	33271	37875.8092	347	1	LOC541471		LOC541471	347	1
3_MACS_peak_13620_lociStitched	chr19	16681544	16706045	3	17738	37863.8454	348	1	SLC35E1,MED26	CHERP	SLC35E1	348	1
1_MACS_peak_9730_lociStitched	chr15	69108378	69115271	1	6894	37810.1729	349	1	ANP32A	MIR548H4,MIR4312,C15orf28	ANP32A	349	1
2_MACS_peak_17683_lociStitched	chr21	34695872	34714691	2	14884	37809.2529	350	1	IFNAR1		IFNAR1	350	1
2_MACS_peak_16252_lociStitched	chr2	182320245	182340317	2	18976	37733.3528	351	1	ITGA4		ITGA4	351	1
3_MACS_peak_30258_lociStitched	chr9	130715904	130747760	3	24831	37685.648	352	1	FAM102A	ST6GALNAC4,PIP5KL1,DPM2,FAM102A	FAM102A	352	1
3_MACS_peak_29378_lociStitched	chr9	33152236	33173457	3	19387	37656.6645	353	1	B4GALT1		B4GALT1	353	1
1_MACS_peak_26894_lociStitched	chr7	77324497	77330820	1	6324	37579.4859	354	1	RSBN1L		RSBN1L	354	1
9_MACS_peak_12493_lociStitched	chr17	80375725	80426747	9	32234	37485.8634	355	1	HEXDC,NARF,C17orf101,C17orf62	UTS2R	C17orf62	355	1
1_MACS_peak_6860_lociStitched	chr12	92525234	92541637	1	16404	37398.84	356	1	BTG1		BTG1	356	1
2_MACS_peak_19729_lociStitched	chr3	105083674	105096627	2	10797	37365.5191	357	1	ALCAM		ALCAM	357	1
5_MACS_peak_10902_lociStitched	chr16	67562111	67601534	5	25312	37337.5233	358	1	FAM65A,CTCF	ATP6V0D1,AGRP	FAM65A	358	1
4_MACS_peak_15851_lociStitched	chr2	136864167	136898639	4	22947	37329.7288	359	1	CXCR4		CXCR4	359	1
3_MACS_peak_28157_lociStitched	chr8	52800414	52817596	3	15661	37278.0672	360	1	PCMTD1		PCMTD1	360	1
2_MACS_peak_14136_lociStitched	chr19	48823005	48838406	2	15129	37230.3774	361	1	EMP3,CCDC114,TMEM143	ZNF114,SYNGR4	EMP3	361	1
4_MACS_peak_12581_lociStitched	chr18	9093893	9123020	4	25202	37230.1314	362	1	NDUFV2	ANKRD12	NDUFV2	362	1
1_MACS_peak_9418_lociStitched	chr15	50641522	50650005	1	8484	37201.3482	363	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	363	1
3_MACS_peak_16631_lociStitched	chr2	219735296	219763534	3	22099	37147.089	364	1	WNT6,WNT10A	PRKAG3	WNT10A	364	1
7_MACS_peak_25799_lociStitched	chr6	144647901	144686720	7	31338	37099.3183	365	1	UTRN		UTRN	365	1
2_MACS_peak_22266_lociStitched	chr4	185387672	185398997	2	11309	36806.25	366	1	IRF2		IRF2	366	1
3_MACS_peak_26857_lociStitched	chr7	75980843	75995875	3	10266	36604.4232	367	1	YWHAG	HSPB1,ZP3,SRCRB4D	YWHAG	367	1
13_MACS_peak_22123_lociStitched	chr4	160046167	160114977	13	45775	36565.634	368	1	MIR3688		MIR3688	368	1
2_MACS_peak_4138_lociStitched	chr10	121058398	121076421	2	17099	36521.8072	369	1	GRK5		GRK5	369	1
3_MACS_peak_15773_lociStitched	chr2	127412505	127435558	3	18320	36492.899	370	1	GYPC		GYPC	370	1
2_MACS_peak_20761_lociStitched	chr3	185644608	185662388	2	14607	36434.776	371	1	TRA2B	LOC344887	TRA2B	371	1
5_MACS_peak_26009_lociStitched	chr6	160388972	160415825	5	24513	36415.3533	372	1	IGF2R		IGF2R	372	1
2_MACS_peak_3508_lociStitched	chr10	63798187	63816943	2	17942	36412.8984	373	1	ARID5B		ARID5B	373	1
6_MACS_peak_16170_lociStitched	chr2	175441803	175476409	6	26750	36339.7606	374	1	WIPF1		WIPF1	374	1
3_MACS_peak_20606_lociStitched	chr3	176901488	176921020	3	14934	36259.2048	375	1	TBL1XR1		TBL1XR1	375	1
1_MACS_peak_26451_lociStitched	chr7	32925664	32933568	1	7905	36228.7744	376	1	KBTBD2	RP9P	KBTBD2	376	1
1_MACS_peak_28641_lociStitched	chr8	103869885	103878649	1	8765	36154.1292	377	1	AZIN1		AZIN1	377	1
4_MACS_peak_10590_lociStitched	chr16	22194535	22219875	4	21360	36094.296	378	1	EEF2K		EEF2K	378	1
2_MACS_peak_6930_lociStitched	chr12	95591781	95614931	2	21812	36090.85	379	1	VEZT,FGD6		FGD6	379	1
5_MACS_peak_4200_lociStitched	chr10	126405368	126438925	5	23929	36077.1307	380	1	FAM53B	METTL10	FAM53B	380	1
4_MACS_peak_24028_lociStitched	chr5	176851740	176884511	4	28613	36067.7626	381	1	GRK6,PRR7,DBN1	SLC34A1,PFN3,F12,PDLIM7	PRR7	381	1
4_MACS_peak_18793_lociStitched	chr3	15831331	15861210	4	27271	36066.9409	382	1	ANKRD28	ANKRD28	ANKRD28	382	1
1_MACS_peak_20349_lociStitched	chr3	150474990	150485699	1	10710	36031.5014	383	1	SIAH2		SIAH2	383	1
3_MACS_peak_22215_lociStitched	chr4	177228600	177252448	3	17222	36022.404	384	1	SPCS3	ASB5	SPCS3	384	1
1_MACS_peak_21994_lociStitched	chr4	146850300	146863730	1	13431	35953.453	385	1	ZNF827		ZNF827	385	1
2_MACS_peak_20432_lociStitched	chr3	156381086	156411438	2	29764	35927.6624	386	1	TIPARP,LOC100287227		TIPARP	386	1
2_MACS_peak_4796_lociStitched	chr11	62596998	62611089	2	14003	35894.0043	387	1	STX5,WDR74	TMEM179B,SLC3A2,TMEM223,NXF1,SNORD22,SNORD31,SNORD30,SNORD29,SNORD28,SNORD27,SNORD26,SNORD25,SNHG1	WDR74	387	1
4_MACS_peak_26679_lociStitched	chr7	50410397	50450863	4	36981	35848.8294	388	1	IKZF1		IKZF1	388	1
2_MACS_peak_29727_lociStitched	chr9	91923602	91935799	2	11476	35843.3239	389	1	CKS2,MIR3153,SECISBP2		MIR3153	389	1
2_MACS_peak_10565_lociStitched	chr16	21507921	21532504	2	24373	35842.014	390	1	LOC100271836,SLC7A5P2		LOC100271836	390	1
