REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM24.jin.bam
1_MACS_peak_27002_lociStitched	chr7	92238178	92243280	1	5103	7012.1888
1_MACS_peak_4544_lociStitched	chr11	28128215	28133316	1	5102	6387.4722
1_MACS_peak_16709_lociStitched	chr2	230997161	231002262	1	5102	6273.7199
1_MACS_peak_27829_lociStitched	chr8	8992115	8997215	1	5101	5491.68
1_MACS_peak_11965_lociStitched	chr17	47719782	47724880	1	5099	6573.871
1_MACS_peak_14487_lociStitched	chr2	15868649	15873747	1	5099	3704.2068
1_MACS_peak_2947_lociStitched	chr1	243416001	243421096	1	5096	9659.100999999999
1_MACS_peak_15666_lociStitched	chr2	112687200	112692295	1	5096	4796.9425
1_MACS_peak_24384_lociStitched	chr6	16666597	16671692	1	5096	7175.288500000001
2_MACS_peak_28131_lociStitched	chr8	42945278	42950372	2	4708	4219.8696
1_MACS_peak_1888_lociStitched	chr1	156193960	156199053	1	5094	3954.7145
1_MACS_peak_26063_lociStitched	chr7	640267	645360	1	5094	9194.392899999999
1_MACS_peak_22867_lociStitched	chr5	72792736	72797827	1	5092	12150.689699999999
1_MACS_peak_16627_lociStitched	chr2	219431695	219436785	1	5091	9023.552
1_MACS_peak_8207_lociStitched	chr14	24833942	24839030	1	5089	7808.5536
2_MACS_peak_23787_lociStitched	chr5	152976797	152981884	2	4083	2005.8040999999998
1_MACS_peak_19064_lociStitched	chr3	41239606	41244692	1	5087	13186.472199999998
2_MACS_peak_29719_lociStitched	chr9	90131204	90136290	2	3779	2124.4222
1_MACS_peak_21811_lociStitched	chr4	121668779	121673862	1	5084	5714.3086
1_MACS_peak_29404_lociStitched	chr9	34122776	34127859	1	5084	9095.0119
1_MACS_peak_12088_lociStitched	chr17	57860751	57865832	1	5082	5681.066100000001
1_MACS_peak_27651_lociStitched	chr7	140710655	140715736	1	5082	6478.275
2_MACS_peak_6333_lociStitched	chr12	49071767	49076846	2	4181	4244.5203
1_MACS_peak_3022_lociStitched	chr10	3523654	3528731	1	5078	4638.854899999999
2_MACS_peak_11282_lociStitched	chr17	7254130	7259203	2	4175	2585.7081000000003
2_MACS_peak_27603_lociStitched	chr7	138756050	138761123	2	4448	3385.7201999999997
1_MACS_peak_12677_lociStitched	chr18	19339873	19344945	1	5073	2448.2544000000003
1_MACS_peak_4879_lociStitched	chr11	65289647	65294717	1	5071	5412.224999999999
1_MACS_peak_14085_lociStitched	chr19	46363295	46368364	1	5070	10457.347000000002
1_MACS_peak_1650_lociStitched	chr1	147928626	147933693	1	5068	18271.602
2_MACS_peak_5841_lociStitched	chr12	6468797	6473863	2	4534	3679.9424000000004
1_MACS_peak_949_lociStitched	chr1	52604670	52609735	1	5066	15742.5265
1_MACS_peak_21386_lociStitched	chr4	69211821	69216886	1	5066	17646.966500000002
1_MACS_peak_21372_lociStitched	chr4	64355139	64360203	1	5065	4291.74
1_MACS_peak_27006_lociStitched	chr7	92346374	92351438	1	5065	8943.5304
2_MACS_peak_28906_lociStitched	chr8	129233142	129238206	2	4688	3107.2704000000003
1_MACS_peak_27698_lociStitched	chr7	148407932	148412995	1	5064	2522.3866
1_MACS_peak_7962_lociStitched	chr13	95199923	95204984	1	5062	7635.530699999999
1_MACS_peak_23448_lociStitched	chr5	131436664	131441723	1	5060	6673.832799999999
1_MACS_peak_26784_lociStitched	chr7	72932800	72937859	1	5060	9411.2577
1_MACS_peak_1560_lociStitched	chr1	144517662	144522718	1	5057	19096.0064
1_MACS_peak_15075_lociStitched	chr2	61695150	61700206	1	5057	13353.9072
2_MACS_peak_7457_lociStitched	chr13	20138399	20143453	2	4228	2256.1056000000003
1_MACS_peak_8465_lociStitched	chr14	61122279	61127332	1	5054	7588.5954
1_MACS_peak_13287_lociStitched	chr19	4470084	4475137	1	5054	4483.5269
2_MACS_peak_29035_lociStitched	chr8	144594225	144599278	2	5032	3158.125
1_MACS_peak_30851_lociStitched	chrX	67912794	67917844	1	5051	5464.1
1_MACS_peak_8129_lociStitched	chr14	21920824	21925873	1	5050	6368.3037
1_MACS_peak_26348_lociStitched	chr7	25017722	25022771	1	5050	15207.0831
1_MACS_peak_5681_lociStitched	chr11	126151654	126156702	1	5049	11371.6296
2_MACS_peak_25891_lociStitched	chr6	152658916	152663963	2	3350	2008.2013
1_MACS_peak_14746_lociStitched	chr2	33752486	33757532	1	5047	4669.0638
1_MACS_peak_21898_lociStitched	chr4	140233563	140238609	1	5047	3837.4829999999997
2_MACS_peak_10488_lociStitched	chr16	14592646	14597691	2	4440	1895.4064999999998
1_MACS_peak_23543_lociStitched	chr5	137671727	137676772	1	5046	20295.026
1_MACS_peak_11496_lociStitched	chr17	26970138	26975182	1	5045	10073.3724
1_MACS_peak_23327_lociStitched	chr5	114958034	114963076	1	5043	7252.9169999999995
1_MACS_peak_26436_lociStitched	chr7	30632779	30637819	1	5041	17717.112
1_MACS_peak_4564_lociStitched	chr11	33277927	33282965	1	5039	29839.570200000002
1_MACS_peak_19583_lociStitched	chr3	79064519	79069556	1	5038	8689.3287
2_MACS_peak_24454_lociStitched	chr6	25311816	25316853	2	3871	1746.8316
1_MACS_peak_27769_lociStitched	chr7	155514171	155519208	1	5038	4169.6286
1_MACS_peak_28463_lociStitched	chr8	90993030	90998067	1	5038	11494.937699999999
1_MACS_peak_27456_lociStitched	chr7	128145203	128150239	1	5037	6922.9892
2_MACS_peak_1236_lociStitched	chr1	85154615	85159649	2	4232	2990.196
1_MACS_peak_18828_lociStitched	chr3	18463813	18468846	1	5034	14752.7296
1_MACS_peak_7502_lociStitched	chr13	26419952	26424984	1	5033	4958.5328
2_MACS_peak_2849_lociStitched	chr1	229542354	229547385	2	3024	1659.7269000000001
2_MACS_peak_8772_lociStitched	chr14	90104223	90109254	2	3777	2978.8550999999998
1_MACS_peak_8785_lociStitched	chr14	90862407	90867438	1	5032	9000.962099999999
2_MACS_peak_22634_lociStitched	chr5	54621724	54626755	2	4594	3577.0409999999997
1_MACS_peak_22761_lociStitched	chr5	61985025	61990056	1	5032	4156.6122000000005
1_MACS_peak_8307_lociStitched	chr14	50233099	50238129	1	5031	10934.717
1_MACS_peak_20590_lociStitched	chr3	175052610	175057640	1	5031	6861.423000000001
1_MACS_peak_9764_lociStitched	chr15	70793920	70798949	1	5030	10787.205
1_MACS_peak_53_lociStitched	chr1	1837337	1842365	1	5029	5201.465999999999
1_MACS_peak_23482_lociStitched	chr5	132599607	132604635	1	5029	4843.472400000001
1_MACS_peak_1704_lociStitched	chr1	150335035	150340062	1	5028	14186.696699999999
2_MACS_peak_44_lociStitched	chr1	1605860	1610886	2	4696	3641.8396000000002
2_MACS_peak_10089_lociStitched	chr15	90688846	90693872	2	4043	3630.2798000000003
1_MACS_peak_11370_lociStitched	chr17	17652632	17657658	1	5027	2610.5044
1_MACS_peak_4220_lociStitched	chr10	132171122	132176147	1	5026	3910.455
1_MACS_peak_23235_lociStitched	chr5	107855235	107860259	1	5025	6496.5344
1_MACS_peak_5629_lociStitched	chr11	120893932	120898955	1	5024	7013.1126
1_MACS_peak_1013_lociStitched	chr1	59430883	59435905	1	5023	6024.8934
2_MACS_peak_20244_lociStitched	chr3	141275583	141280605	2	4078	1935.4788
1_MACS_peak_20445_lociStitched	chr3	156820486	156825508	1	5023	4772.4066
1_MACS_peak_12042_lociStitched	chr17	55517205	55522226	1	5022	3793.8676
1_MACS_peak_29241_lociStitched	chr9	12811256	12816277	1	5022	6580.5226
1_MACS_peak_24591_lociStitched	chr6	30178327	30183346	1	5020	11964.794100000001
1_MACS_peak_28094_lociStitched	chr8	38661523	38666542	1	5020	5837.097
1_MACS_peak_7595_lociStitched	chr13	34249897	34254915	1	5019	5552.417
1_MACS_peak_24352_lociStitched	chr6	15340405	15345423	1	5019	2883.3428
1_MACS_peak_12705_lociStitched	chr18	22023158	22028175	1	5018	4369.3053
1_MACS_peak_13998_lociStitched	chr19	42745136	42750152	1	5017	8037.1368
1_MACS_peak_9653_lociStitched	chr15	65219508	65224523	1	5016	4870.0665
2_MACS_peak_14731_lociStitched	chr2	33308045	33313060	2	4446	2307.4015
2_MACS_peak_10036_lociStitched	chr15	88479526	88484540	2	4468	2247.2748
2_MACS_peak_21030_lociStitched	chr4	4490283	4495296	2	4400	2536.0767
2_MACS_peak_15684_lociStitched	chr2	113521372	113526383	2	4418	2686.3971
1_MACS_peak_15134_lociStitched	chr2	64832571	64837581	1	5011	10360.179
2_MACS_peak_18507_lociStitched	chr22	43480877	43485887	2	4227	4617.717
1_MACS_peak_7279_lociStitched	chr12	121234180	121239189	1	5010	5542.9594
1_MACS_peak_2404_lociStitched	chr1	198124753	198129760	1	5008	13270.0521
1_MACS_peak_21542_lociStitched	chr4	83930369	83935376	1	5008	3376.7208
1_MACS_peak_24602_lociStitched	chr6	30537728	30542735	1	5008	5345.973900000001
2_MACS_peak_26454_lociStitched	chr7	33088540	33093547	2	4964	3762.2598
2_MACS_peak_28042_lociStitched	chr8	29949697	29954703	2	4958	7077.4828
2_MACS_peak_4316_lociStitched	chr11	2950557	2955561	2	4545	2583.5652
2_MACS_peak_10876_lociStitched	chr16	66582453	66587457	2	4559	4276.4184000000005
1_MACS_peak_4740_lociStitched	chr11	60634637	60639640	1	5004	3089.8528
1_MACS_peak_21755_lociStitched	chr4	114680074	114685077	1	5004	17845.2007
1_MACS_peak_25534_lociStitched	chr6	127036179	127041182	1	5004	4184.0089
1_MACS_peak_22913_lociStitched	chr5	75815741	75820743	1	5003	8021.707399999999
2_MACS_peak_8333_lociStitched	chr14	51203141	51208142	2	4472	3448.6896
2_MACS_peak_18543_lociStitched	chr22	45679773	45684774	2	3250	1708.8417
2_MACS_peak_23741_lociStitched	chr5	149736666	149741667	2	3738	2456.4912
1_MACS_peak_6774_lociStitched	chr12	80081023	80086023	1	5001	9612.5
1_MACS_peak_24842_lociStitched	chr6	41671743	41676743	1	5001	9366.5
2_MACS_peak_4235_lociStitched	chr10	135070851	135075849	2	4447	3046.2810000000004
1_MACS_peak_9747_lociStitched	chr15	70326498	70331496	1	4999	6121.0506
2_MACS_peak_20591_lociStitched	chr3	175063932	175068930	2	4515	2306.0771999999997
1_MACS_peak_21137_lociStitched	chr4	18246163	18251159	1	4997	3355.8131999999996
2_MACS_peak_6848_lociStitched	chr12	91967837	91972832	2	3740	2439.0585
2_MACS_peak_490_lociStitched	chr1	27729415	27734409	2	3951	3033.855
2_MACS_peak_11555_lociStitched	chr17	29232135	29237129	2	4291	4638.9266
2_MACS_peak_14787_lociStitched	chr2	38632914	38637908	2	4613	2756.688
2_MACS_peak_18818_lociStitched	chr3	17272842	17277835	2	4259	2123.5229
1_MACS_peak_2884_lociStitched	chr1	231554420	231559410	1	4991	16387.659
1_MACS_peak_14558_lociStitched	chr2	20831602	20836592	1	4991	5951.0740000000005
1_MACS_peak_23233_lociStitched	chr5	107714989	107719979	1	4991	18321.783
1_MACS_peak_864_lociStitched	chr1	46505169	46510157	1	4989	4028.8076
1_MACS_peak_24826_lociStitched	chr6	38642334	38647322	1	4989	5293.2656
1_MACS_peak_945_lociStitched	chr1	52519196	52524183	1	4988	8105.371099999999
1_MACS_peak_8295_lociStitched	chr14	45428892	45433879	1	4988	7443.0975
1_MACS_peak_16551_lociStitched	chr2	208198432	208203418	1	4987	4725.7308
2_MACS_peak_4746_lociStitched	chr11	60925607	60930592	2	4819	5378.815
1_MACS_peak_9341_lociStitched	chr15	44885068	44890053	1	4986	4744.2245
1_MACS_peak_28234_lociStitched	chr8	61858486	61863471	1	4986	2893.7925
2_MACS_peak_30774_lociStitched	chrX	52948599	52953583	2	4410	3242.5903999999996
1_MACS_peak_7464_lociStitched	chr13	20530972	20535955	1	4984	14780.0763
2_MACS_peak_24161_lociStitched	chr6	4864424	4869407	2	3544	1890.0519000000002
1_MACS_peak_14169_lociStitched	chr19	49494019	49499001	1	4983	14434.3486
1_MACS_peak_8193_lociStitched	chr14	24628371	24633352	1	4982	5441.7425
1_MACS_peak_26111_lociStitched	chr7	4720760	4725741	1	4982	16371.550799999999
1_MACS_peak_16219_lociStitched	chr2	179342195	179347175	1	4981	8904.24
1_MACS_peak_26218_lociStitched	chr7	10977534	10982514	1	4981	11592.444
1_MACS_peak_27976_lociStitched	chr8	26159704	26164683	1	4980	6920.312099999999
1_MACS_peak_9427_lociStitched	chr15	51913637	51918615	1	4979	7211.130800000001
1_MACS_peak_26945_lociStitched	chr7	86944702	86949680	1	4979	4331.3578
1_MACS_peak_9401_lociStitched	chr15	49445736	49450713	1	4978	12522.132
1_MACS_peak_15743_lociStitched	chr2	120933448	120938425	1	4978	5014.8252
1_MACS_peak_8137_lociStitched	chr14	22563673	22568648	1	4976	3573.0449999999996
1_MACS_peak_29759_lociStitched	chr9	93795073	93800048	1	4976	8867.9375
1_MACS_peak_957_lociStitched	chr1	53066603	53071577	1	4975	11534.706
1_MACS_peak_6624_lociStitched	chr12	65002173	65007147	1	4975	13049.7864
1_MACS_peak_27128_lociStitched	chr7	101456810	101461784	1	4975	10814.968200000001
1_MACS_peak_28274_lociStitched	chr8	67340237	67345210	1	4974	5460.354
1_MACS_peak_11333_lociStitched	chr17	16116671	16121642	1	4972	12561.717
1_MACS_peak_13464_lociStitched	chr19	11545075	11550046	1	4972	4964.5377
1_MACS_peak_16100_lociStitched	chr2	171784451	171789422	1	4972	9425.016
1_MACS_peak_25452_lociStitched	chr6	116598586	116603556	1	4971	13548.717
1_MACS_peak_20638_lociStitched	chr3	178683316	178688285	1	4970	4896.4526000000005
1_MACS_peak_4492_lociStitched	chr11	18787915	18792883	1	4969	4558.6368
2_MACS_peak_18788_lociStitched	chr3	15763671	15768639	2	3411	1691.604
1_MACS_peak_20395_lociStitched	chr3	153462514	153467482	1	4969	2746.3104
1_MACS_peak_5180_lociStitched	chr11	78020366	78025333	1	4968	4078.9004
1_MACS_peak_25539_lociStitched	chr6	127586663	127591630	1	4968	16761.6382
1_MACS_peak_1508_lociStitched	chr1	118470580	118475545	1	4966	4662.6315
1_MACS_peak_1932_lociStitched	chr1	157774760	157779723	1	4964	6455.3741
1_MACS_peak_22321_lociStitched	chr4	189365509	189370472	1	4964	3520.7522000000004
1_MACS_peak_4103_lociStitched	chr10	115438071	115443033	1	4963	11409.126600000001
1_MACS_peak_3981_lociStitched	chr10	104004203	104009164	1	4962	5536.476000000001
1_MACS_peak_14000_lociStitched	chr19	42771359	42776320	1	4962	8591.4598
1_MACS_peak_1557_lociStitched	chr1	144337513	144342473	1	4961	17555.424
1_MACS_peak_9991_lociStitched	chr15	84595267	84600225	1	4959	6691.812599999999
2_MACS_peak_4504_lociStitched	chr11	20256608	20261565	2	4271	2088.3841
1_MACS_peak_10999_lociStitched	chr16	74731688	74736645	1	4958	9900.616100000001
1_MACS_peak_19333_lociStitched	chr3	52442225	52447181	1	4957	7627.7796
1_MACS_peak_21367_lociStitched	chr4	57772754	57777709	1	4956	7480.5635
1_MACS_peak_29110_lociStitched	chr9	534292	539246	1	4955	4737.0148
1_MACS_peak_17981_lociStitched	chr22	18557594	18562547	1	4954	5847.5118
1_MACS_peak_26890_lociStitched	chr7	77042871	77047824	1	4954	9883.2162
1_MACS_peak_10354_lociStitched	chr16	3070033	3074985	1	4953	2548.7944
2_MACS_peak_25065_lociStitched	chr6	69281851	69286803	2	4669	3384.1968
1_MACS_peak_13999_lociStitched	chr19	42755838	42760788	1	4951	10642.005000000001
1_MACS_peak_17299_lociStitched	chr20	44745663	44750613	1	4951	3818.43
2_MACS_peak_29467_lociStitched	chr9	37103632	37108582	2	4231	2204.2349999999997
1_MACS_peak_16556_lociStitched	chr2	208488015	208492964	1	4950	12373.9847
2_MACS_peak_30301_lociStitched	chr9	131935901	131940850	2	4899	3506.8614000000002
1_MACS_peak_11352_lociStitched	chr17	16944590	16949537	1	4948	8891.2431
1_MACS_peak_25726_lociStitched	chr6	140201511	140206458	1	4948	11274.213
2_MACS_peak_2289_lociStitched	chr1	183558432	183563377	2	4180	2797.3865
1_MACS_peak_22782_lociStitched	chr5	65114328	65119273	1	4946	4584.5095
1_MACS_peak_23744_lociStitched	chr5	149789569	149794514	1	4946	7502.554
2_MACS_peak_24218_lociStitched	chr6	7233038	7237983	2	4837	2697.003
1_MACS_peak_28561_lociStitched	chr8	101268663	101273608	1	4946	4531.598
1_MACS_peak_21122_lociStitched	chr4	16225769	16230711	1	4943	17591.049
2_MACS_peak_404_lociStitched	chr1	24739268	24744208	2	4609	3134.9240000000004
1_MACS_peak_3788_lociStitched	chr10	89574621	89579560	1	4940	9453.246
1_MACS_peak_29667_lociStitched	chr9	82770880	82775818	1	4939	7076.154
1_MACS_peak_30812_lociStitched	chrX	56787937	56792875	1	4939	4510.863
1_MACS_peak_4835_lociStitched	chr11	64082897	64087833	1	4937	15427.468
1_MACS_peak_1190_lociStitched	chr1	80173332	80178266	1	4935	3861.3484
1_MACS_peak_22198_lociStitched	chr4	174289980	174294914	1	4935	13086.448199999999
1_MACS_peak_4295_lociStitched	chr11	1591558	1596491	1	4934	11458.8657
2_MACS_peak_13963_lociStitched	chr19	41944721	41949653	2	2975	1915.0955999999999
1_MACS_peak_7100_lociStitched	chr12	109056329	109061259	1	4931	7396.479
1_MACS_peak_19976_lociStitched	chr3	121570001	121574931	1	4931	2512.3280000000004
1_MACS_peak_20841_lociStitched	chr3	193719814	193724744	1	4931	6962.146
1_MACS_peak_30214_lociStitched	chr9	129481679	129486608	1	4930	7053.399
1_MACS_peak_736_lociStitched	chr1	40503680	40508608	1	4929	6468.9856
1_MACS_peak_3712_lociStitched	chr10	80826030	80830958	1	4929	4694.4128
2_MACS_peak_10900_lociStitched	chr16	67551169	67556096	2	4118	3328.6812
1_MACS_peak_7392_lociStitched	chr12	125090531	125095455	1	4925	4506.4448
2_MACS_peak_23511_lociStitched	chr5	133927277	133932200	2	4410	2752.9416
1_MACS_peak_27615_lociStitched	chr7	139364852	139369774	1	4923	4532.669800000001
2_MACS_peak_25341_lociStitched	chr6	108435858	108440778	2	4877	3052.368
1_MACS_peak_21631_lociStitched	chr4	99847605	99852524	1	4920	9116.3827
1_MACS_peak_28690_lociStitched	chr8	107510212	107515130	1	4919	5807.174400000001
1_MACS_peak_22021_lociStitched	chr4	151933310	151938226	1	4917	6911.404399999999
2_MACS_peak_9322_lociStitched	chr15	44115890	44120805	2	4723	4023.419
1_MACS_peak_21071_lociStitched	chr4	12699991	12704906	1	4916	7398.058000000001
1_MACS_peak_24289_lociStitched	chr6	11411004	11415919	1	4916	3128.3974999999996
1_MACS_peak_6092_lociStitched	chr12	27019884	27024798	1	4915	3890.4138
1_MACS_peak_13246_lociStitched	chr19	2816363	2821277	1	4915	9499.2534
1_MACS_peak_23265_lociStitched	chr5	110844385	110849299	1	4915	5737.095
2_MACS_peak_3265_lociStitched	chr10	24771440	24776353	2	4177	1946.0393000000001
1_MACS_peak_17202_lociStitched	chr20	35200025	35204938	1	4914	13873.8207
1_MACS_peak_24907_lociStitched	chr6	43634479	43639392	1	4914	4649.6632
1_MACS_peak_8218_lociStitched	chr14	31088349	31093261	1	4913	9895.7152
1_MACS_peak_1678_lociStitched	chr1	149574810	149579721	1	4912	15649.3926
1_MACS_peak_18758_lociStitched	chr3	14997536	15002447	1	4912	6310.634999999999
1_MACS_peak_2684_lociStitched	chr1	216893042	216897952	1	4911	4513.763
1_MACS_peak_16943_lociStitched	chr20	4874568	4879478	1	4911	3131.598
1_MACS_peak_27500_lociStitched	chr7	129648629	129653538	1	4910	4427.918
2_MACS_peak_28933_lociStitched	chr8	131143054	131147963	2	3467	2007.2901
1_MACS_peak_13883_lociStitched	chr19	39173460	39178367	1	4908	4832.4136
1_MACS_peak_16737_lociStitched	chr2	231755016	231759923	1	4908	3361.295
1_MACS_peak_18125_lociStitched	chr22	24948659	24953566	1	4908	5126.3429
1_MACS_peak_20264_lociStitched	chr3	142799593	142804498	1	4906	7022.978999999999
1_MACS_peak_22105_lociStitched	chr4	159790793	159795698	1	4906	4766.679
1_MACS_peak_30710_lociStitched	chrX	47002507	47007412	1	4906	4936.392
1_MACS_peak_17390_lociStitched	chr20	51634898	51639802	1	4905	2857.5608
1_MACS_peak_20247_lociStitched	chr3	141455968	141460872	1	4905	9928.148000000001
1_MACS_peak_24468_lociStitched	chr6	25959545	25964449	1	4905	7879.7472
2_MACS_peak_17756_lociStitched	chr21	37117063	37121966	2	4734	2872.6677
1_MACS_peak_15866_lociStitched	chr2	139257781	139262683	1	4903	8206.4382
1_MACS_peak_10243_lociStitched	chr15	101831869	101836770	1	4902	9030.0925
2_MACS_peak_20881_lociStitched	chr3	195114413	195119314	2	3646	2429.4257
2_MACS_peak_29611_lociStitched	chr9	71610407	71615308	2	4699	3688.9827
1_MACS_peak_16570_lociStitched	chr2	211032967	211037867	1	4901	13803.789999999999
1_MACS_peak_27474_lociStitched	chr7	128692547	128697447	1	4901	17633.14
1_MACS_peak_14256_lociStitched	chr19	54640903	54645801	1	4899	5857.5181999999995
1_MACS_peak_25109_lociStitched	chr6	74158340	74163237	1	4898	14904.019499999999
1_MACS_peak_26951_lociStitched	chr7	87503208	87508105	1	4898	15414.2869
1_MACS_peak_376_lociStitched	chr1	23917203	23922099	1	4897	2337.8399999999997
1_MACS_peak_27612_lociStitched	chr7	139310924	139315820	1	4897	5297.472000000001
1_MACS_peak_6924_lociStitched	chr12	95221678	95226573	1	4896	5097.1635
1_MACS_peak_27064_lociStitched	chr7	99003642	99008536	1	4895	7957.643999999999
2_MACS_peak_28103_lociStitched	chr8	39805839	39810733	2	4059	2400.0176
2_MACS_peak_17592_lociStitched	chr21	26326614	26331507	2	4809	5633.3109
2_MACS_peak_17927_lociStitched	chr21	47059744	47064636	2	3452	2124.5956
1_MACS_peak_31117_lociStitched	chrX	131349827	131354719	1	4893	7328.216
1_MACS_peak_11818_lociStitched	chr17	42186541	42191432	1	4892	4981.483499999999
1_MACS_peak_12011_lociStitched	chr17	49195580	49200471	1	4892	8657.5591
1_MACS_peak_15348_lociStitched	chr2	85551413	85556304	1	4892	7842.229399999999
1_MACS_peak_15388_lociStitched	chr2	86945491	86950382	1	4892	16801.074099999998
1_MACS_peak_21425_lociStitched	chr4	74121431	74126320	1	4890	12593.0862
2_MACS_peak_1128_lociStitched	chr1	67446597	67451484	2	3649	1818.4526999999998
1_MACS_peak_4253_lociStitched	chr11	205708	210595	1	4888	7860.2508
1_MACS_peak_17294_lociStitched	chr20	44518805	44523692	1	4888	4394.3904
1_MACS_peak_29271_lociStitched	chr9	19229257	19234138	1	4882	7808.6238
1_MACS_peak_4147_lociStitched	chr10	121409270	121414148	1	4879	16159.3506
1_MACS_peak_5898_lociStitched	chr12	9597240	9602115	1	4876	4745.8125
1_MACS_peak_6796_lociStitched	chr12	83040921	83045796	1	4876	4769.7
2_MACS_peak_9865_lociStitched	chr15	76348827	76353701	2	4383	3242.1848
1_MACS_peak_14122_lociStitched	chr19	48015044	48019917	1	4874	6699.8877
1_MACS_peak_10250_lociStitched	chr15	102212781	102217653	1	4873	4134.8664
2_MACS_peak_3106_lociStitched	chr10	11283455	11288326	2	4586	3950.3810000000003
2_MACS_peak_5995_lociStitched	chr12	15841172	15846043	2	2528	1141.7624
2_MACS_peak_24528_lociStitched	chr6	27469688	27474557	2	4242	2494.3887
1_MACS_peak_22017_lociStitched	chr4	149362660	149367528	1	4869	5039.840400000001
2_MACS_peak_10541_lociStitched	chr16	19531846	19536713	2	4836	3722.7683
2_MACS_peak_12869_lociStitched	chr18	48392270	48397137	2	3713	2673.4431
2_MACS_peak_23333_lociStitched	chr5	115419485	115424352	2	4783	5240.7856
1_MACS_peak_26159_lociStitched	chr7	7220291	7225156	1	4866	14991.497500000001
1_MACS_peak_22920_lociStitched	chr5	75901138	75906002	1	4865	5050.7776
1_MACS_peak_23163_lociStitched	chr5	96255230	96260094	1	4865	9356.8768
2_MACS_peak_6493_lociStitched	chr12	56036333	56041196	2	3167	1870.3098
1_MACS_peak_8288_lociStitched	chr14	39914563	39919425	1	4863	5215.9536
1_MACS_peak_14689_lociStitched	chr2	28972448	28977310	1	4863	16567.7512
1_MACS_peak_13832_lociStitched	chr19	36206087	36210948	1	4862	8950.073199999999
1_MACS_peak_1526_lociStitched	chr1	120608893	120613753	1	4861	12616.560000000001
1_MACS_peak_20468_lociStitched	chr3	159704302	159709162	1	4861	7150.032
1_MACS_peak_30401_lociStitched	chr9	138796050	138800908	1	4859	5153.3664
1_MACS_peak_19513_lociStitched	chr3	71028742	71033599	1	4858	8481.2934
1_MACS_peak_21864_lociStitched	chr4	129206122	129210977	1	4856	5648.307
1_MACS_peak_29093_lociStitched	chr8	146124667	146129522	1	4856	11685.4995
1_MACS_peak_24124_lociStitched	chr6	2218856	2223710	1	4855	4774.3944
1_MACS_peak_13784_lociStitched	chr19	32217505	32222358	1	4854	4089.6231000000002
1_MACS_peak_17926_lociStitched	chr21	47010408	47015261	1	4854	3194.7299
1_MACS_peak_27849_lociStitched	chr8	11055653	11060505	1	4853	12395.4044
1_MACS_peak_8261_lociStitched	chr14	35340819	35345670	1	4852	16793.1918
1_MACS_peak_1579_lociStitched	chr1	145095537	145100387	1	4851	5080.860000000001
1_MACS_peak_9027_lociStitched	chr14	106552081	106556931	1	4851	3706.855
1_MACS_peak_8315_lociStitched	chr14	50436391	50441240	1	4850	10122.2875
1_MACS_peak_25644_lociStitched	chr6	135500638	135505487	1	4850	3612.9899
1_MACS_peak_11295_lociStitched	chr17	7587034	7591881	1	4848	9940.7123
2_MACS_peak_169_lociStitched	chr1	10531399	10536245	2	3797	2570.3184
1_MACS_peak_12081_lociStitched	chr17	57406290	57411136	1	4847	9219.515000000001
1_MACS_peak_26512_lociStitched	chr7	37485251	37490097	1	4847	9575.2114
1_MACS_peak_5471_lociStitched	chr11	111196848	111201692	1	4845	3115.1764
1_MACS_peak_29158_lociStitched	chr9	3729168	3734010	1	4843	6022.9638
1_MACS_peak_11241_lociStitched	chr17	4296713	4301550	1	4838	3985.6879999999996
2_MACS_peak_552_lociStitched	chr1	31376795	31381631	2	2703	1202.7132
1_MACS_peak_1136_lociStitched	chr1	68026564	68031399	1	4836	3893.6255
2_MACS_peak_25579_lociStitched	chr6	130540889	130545724	2	4297	2130.301
1_MACS_peak_2832_lociStitched	chr1	228326572	228331406	1	4835	8372.0046
1_MACS_peak_25840_lociStitched	chr6	149637241	149642074	1	4834	11175.829199999998
1_MACS_peak_22688_lociStitched	chr5	56233576	56238408	1	4833	4310.6272
1_MACS_peak_27075_lociStitched	chr7	99513699	99518531	1	4833	5953.9904
1_MACS_peak_16555_lociStitched	chr2	208392563	208397392	1	4830	17153.5738
1_MACS_peak_22800_lociStitched	chr5	67509508	67514337	1	4830	14153.3161
1_MACS_peak_23005_lociStitched	chr5	82369986	82374815	1	4830	8640.0468
1_MACS_peak_27347_lociStitched	chr7	120588655	120593484	1	4830	13564.1781
2_MACS_peak_15955_lociStitched	chr2	157748674	157753502	2	3049	1889.1963999999998
2_MACS_peak_1523_lociStitched	chr1	120386238	120391064	2	3717	2287.524
1_MACS_peak_19436_lociStitched	chr3	59370909	59375735	1	4827	5271.9224
1_MACS_peak_849_lociStitched	chr1	45983768	45988593	1	4826	11649.480000000001
1_MACS_peak_1411_lociStitched	chr1	111159093	111163918	1	4826	4364.695
1_MACS_peak_11271_lociStitched	chr17	6914850	6919675	1	4826	7830.975
1_MACS_peak_478_lociStitched	chr1	27188289	27193113	1	4825	4406.724
1_MACS_peak_5027_lociStitched	chr11	71081407	71086231	1	4825	4222.4472
1_MACS_peak_7744_lociStitched	chr13	49002609	49007433	1	4825	4007.7792
1_MACS_peak_16640_lociStitched	chr2	220141620	220146444	1	4825	17856.5184
