REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5_jia.bam	enhancerRank	isSuper	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	enhancerRank	isSuper
1_MACS_peak_5641_lociStitched	chr15	65185034	65188745	1	3712	5469.6429	205	1		ANKDD1A	ANKDD1A	205	1
2_MACS_peak_12092_lociStitched	chr3	129032599	129036895	2	4218	5459.3568	206	1	C3orf47,H1FX	C3orf37	C3orf47	206	1
1_MACS_peak_5517_lociStitched	chr15	45878518	45881413	1	2896	5448.6795	207	1	PLDN	SQRDL	PLDN	207	1
1_MACS_peak_12058_lociStitched	chr3	126074388	126077183	1	2796	5425.095	208	1	KLF15	CCDC37	KLF15	208	1
1_MACS_peak_5987_lociStitched	chr15	93373946	93377861	1	3916	5412.4875	209	1		ASB9P1,LOC100507217	ASB9P1	209	1
1_MACS_peak_17104_lociStitched	chr9	99178916	99182259	1	3344	5410.6455	210	1	ZNF367	HABP4,SLC35D2	ZNF367	210	1
1_MACS_peak_3045_lociStitched	chr11	72979765	72985380	1	5616	5390.4	211	1	P2RY6	ARHGEF17	P2RY6	211	1
1_MACS_peak_2678_lociStitched	chr11	33278227	33281746	1	3520	5385.4776	212	1	HIPK3		HIPK3	212	1
1_MACS_peak_14665_lociStitched	chr6	42749137	42752095	1	2959	5382.6726	213	1		KIAA0240,TBCC	TBCC	213	1
1_MACS_peak_3017_lociStitched	chr11	71750511	71753978	1	3468	5376.2769	214	1	NUMA1	IL18BP,LRTOMT,MIR3165	MIR3165	214	1
3_MACS_peak_10785_lociStitched	chr21	36257413	36263001	3	5447	5371.7444	215	1	RUNX1		RUNX1	215	1
1_MACS_peak_6285_lociStitched	chr16	24550160	24553365	1	3206	5364.529	216	1	RBBP6		RBBP6	216	1
1_MACS_peak_9878_lociStitched	chr2	178127551	178130739	1	3189	5363.1724	217	1	NFE2L2	MIR3128	NFE2L2	217	1
2_MACS_peak_8537_lociStitched	chr19	41768428	41772316	2	3552	5359.608	218	1	HNRNPUL1	AXL,CCDC97	HNRNPUL1	218	1
2_MACS_peak_6439_lociStitched	chr16	56964505	56969168	2	4472	5358.2533	219	1	HERPUD1	CETP	HERPUD1	219	1
1_MACS_peak_12471_lociStitched	chr3	193851419	193856158	1	4740	5354.1222	220	1	HES1		HES1	220	1
2_MACS_peak_8479_lociStitched	chr19	39339691	39343684	2	3520	5348.6235	221	1	HNRNPL	NFKBIB,LGALS4,ECH1,RINL,SIRT2	HNRNPL	221	1
2_MACS_peak_14763_lociStitched	chr6	74229174	74234054	2	4811	5346.04	222	1	EEF1A1		EEF1A1	222	1
1_MACS_peak_5675_lociStitched	chr15	67812591	67815527	1	2937	5341.4648	223	1	C15orf61	MAP2K5	C15orf61	223	1
1_MACS_peak_13454_lociStitched	chr5	75141986	75147108	1	5123	5327.9044	224	1			POC5	224	1
2_MACS_peak_13812_lociStitched	chr5	133705684	133708261	2	2576	5320.4742	225	1	UBE2B	CDKL3,CDKN2AIPNL	UBE2B	225	1
1_MACS_peak_12348_lociStitched	chr3	176913263	176917206	1	3944	5317.5298	226	1	TBL1XR1		TBL1XR1	226	1
1_MACS_peak_12018_lociStitched	chr3	119812052	119815486	1	3435	5312.7414	227	1	GSK3B		GSK3B	227	1
2_MACS_peak_9122_lociStitched	chr2	43450547	43455423	2	4868	5309.964	228	1	LOC100129726,ZFP36L2		ZFP36L2	228	1
1_MACS_peak_5467_lociStitched	chr15	42564749	42568305	1	3557	5302.7072	229	1	GANC,TMEM87A		GANC	229	1
3_MACS_peak_13382_lociStitched	chr5	60626042	60629732	3	3683	5275.224	230	1	ZSWIM6		ZSWIM6	230	1
2_MACS_peak_2948_lociStitched	chr11	66884855	66888342	2	3410	5270.2518	231	1	KDM2A		KDM2A	231	1
1_MACS_peak_5464_lociStitched	chr15	42262709	42265545	1	2837	5249.436	232	1	EHD4	PLA2G4E	EHD4	232	1
1_MACS_peak_17301_lociStitched	chr9	130546688	130549333	1	2646	5232.868	233	1	CDK9,MIR2861	FPGS,TOR2A,SH2D3C	MIR2861	233	1
3_MACS_peak_2907_lociStitched	chr11	65623847	65628685	3	4752	5206.6556	234	1	MUS81,CFL1	SNX32,CTSW,CCDC85B,EFEMP2,FIBP,FOSL1	CFL1	234	1
1_MACS_peak_5450_lociStitched	chr15	41407431	41409501	1	2071	5199.633	235	1	INO80		INO80	235	1
1_MACS_peak_16986_lociStitched	chr9	73033098	73036238	1	3141	5196.7	236	1		KLF9	KLF9	236	1
1_MACS_peak_2287_lociStitched	chr10	104153298	104156159	1	2862	5181.5571	237	1	NFKB2	FBXL15,MIR146B,PSD,CUEDC2	NFKB2	237	1
1_MACS_peak_12178_lociStitched	chr3	141205401	141209743	1	4343	5175.2298	238	1	RASA2		RASA2	238	1
3_MACS_peak_13291_lociStitched	chr5	43038155	43043735	3	5345	5174.892	239	1	LOC153684,C5orf39	LOC648987,LOC100132356	C5orf39	239	1
1_MACS_peak_13269_lociStitched	chr5	36875132	36879205	1	4074	5166.6005	240	1	NIPBL		NIPBL	240	1
1_MACS_peak_13876_lociStitched	chr5	139046788	139051782	1	4995	5151.311	241	1	CXXC5		CXXC5	241	1
2_MACS_peak_3256_lociStitched	chr11	111246259	111251568	2	5025	5133.803	242	1	POU2AF1		POU2AF1	242	1
2_MACS_peak_16256_lociStitched	chr8	52809614	52814918	2	5152	5131.62	243	1	PCMTD1		PCMTD1	243	1
3_MACS_peak_3232_lociStitched	chr11	108091778	108096742	3	4676	5124.3372	244	1	ATM,NPAT		ATM	244	1
1_MACS_peak_13817_lociStitched	chr5	133859967	133863450	1	3484	5118.6168	245	1	PHF15		PHF15	245	1
1_MACS_peak_4673_lociStitched	chr13	97873647	97878168	1	4522	5110.0863	246	1	MBNL2		MBNL2	246	1
1_MACS_peak_16985_lociStitched	chr9	73026679	73029785	1	3107	5105.9534	247	1	KLF9		KLF9	247	1
1_MACS_peak_12407_lociStitched	chr3	183352710	183355402	1	2693	5098.648	248	1	KLHL24		KLHL24	248	1
3_MACS_peak_3128_lociStitched	chr11	82866906	82870851	3	3386	5091.0225	249	1	PCF11	ANKRD42	PCF11	249	1
1_MACS_peak_16993_lociStitched	chr9	74978631	74981270	1	2640	5089.5754	250	1	ZFAND5		ZFAND5	250	1
2_MACS_peak_5161_lociStitched	chr14	91879592	91885172	2	5390	5086.728	251	1	CCDC88C		CCDC88C	251	1
2_MACS_peak_7895_lociStitched	chr19	1258774	1262545	2	3751	5086.7019	252	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	252	1
3_MACS_peak_13997_lociStitched	chr5	154133797	154138217	3	3861	5079.906	253	1	LARP1		LARP1	253	1
2_MACS_peak_185_lociStitched	chr1	16992159	16994415	2	2152	5070.8112	254	1		MST1P2,CROCCP2	MST1P2	254	1
1_MACS_peak_15456_lociStitched	chr7	44644904	44647464	1	2561	5070.08	255	1	OGDH	DDX56,TMED4	OGDH	255	1
1_MACS_peak_13842_lociStitched	chr5	137672725	137675040	1	2316	5066.146	256	1	FAM53C	KDM3B,CDC25C	FAM53C	256	1
1_MACS_peak_5594_lociStitched	chr15	59980095	59982714	1	2620	5061.7413	257	1	BNIP2	GTF2A2	BNIP2	257	1
1_MACS_peak_15815_lociStitched	chr7	104622409	104625633	1	3225	5055.8768	258	1		MLL5,LOC100216545	LOC100216545	258	1
1_MACS_peak_2857_lociStitched	chr11	64544875	64547577	1	2703	5043.5532	259	1	SF1	RASGRP2,PYGM,MAP4K2,MEN1	SF1	259	1
2_MACS_peak_5706_lociStitched	chr15	70387967	70392072	2	4100	5041.761	260	1	TLE3	MIR629	TLE3	260	1
3_MACS_peak_11255_lociStitched	chr22	41839933	41844705	3	4345	5031.5968	261	1	TOB2	ACO2,PHF5A	TOB2	261	1
1_MACS_peak_16780_lociStitched	chr9	6756550	6759954	1	3405	5022.602	262	1	KDM4C		KDM4C	262	1
1_MACS_peak_13645_lociStitched	chr5	108062022	108065358	1	3337	5012.6736	263	1		FER	FER	263	1
1_MACS_peak_3557_lociStitched	chr12	12875050	12879855	1	4806	5007.771	264	1	CDKN1B,APOLD1	MIR613,GPR19	APOLD1	264	1
4_MACS_peak_7087_lociStitched	chr17	38251835	38257596	4	5081	5005.1568	265	1	NR1D1	THRA,MSL1,CASC3,MED24	NR1D1	265	1
1_MACS_peak_16003_lociStitched	chr7	139475082	139478624	1	3543	5000.9498	266	1	TBXAS1,HIPK2		HIPK2	266	1
1_MACS_peak_13620_lociStitched	chr5	100233740	100240240	1	6501	4993.3	267	1	ST8SIA4		ST8SIA4	267	1
1_MACS_peak_17121_lociStitched	chr9	100744526	100747979	1	3454	4990.6209	268	1	ANP32B	HEMGN	ANP32B	268	1
2_MACS_peak_6379_lociStitched	chr16	30668417	30671635	2	2979	4983.3948	269	1		PRR14,FBRS,SRCAP,ZNF689	FBRS	269	1
3_MACS_peak_13073_lociStitched	chr4	160023378	160028162	3	4549	4977.752	270	1		MIR3688	MIR3688	270	1
1_MACS_peak_6017_lociStitched	chr15	100104854	100107766	1	2913	4963.2128	271	1	MEF2A		MEF2A	271	1
1_MACS_peak_5743_lociStitched	chr15	74906685	74909458	1	2774	4950.9142	272	1	CLK3		CLK3	272	1
2_MACS_peak_7274_lociStitched	chr17	48942509	48945858	2	3267	4942.7891	273	1		WFIKKN2,TOB1	TOB1	273	1
2_MACS_peak_2911_lociStitched	chr11	65655373	65659754	2	4327	4939.5775	274	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,CFL1,EFEMP2,C11orf68	CCDC85B	274	1
1_MACS_peak_16093_lociStitched	chr7	152130997	152134318	1	3322	4935.006	275	1	FABP5P3,MLL3	LOC100128822	MLL3	275	1
1_MACS_peak_11907_lociStitched	chr3	101291840	101294466	1	2627	4929.002	276	1	PCNP	RG9MTD1	PCNP	276	1
3_MACS_peak_12162_lociStitched	chr3	141085771	141089774	3	3837	4926.8924	277	1	ZBTB38		ZBTB38	277	1
1_MACS_peak_5841_lociStitched	chr15	80350981	80353790	1	2810	4924.4579	278	1	ZFAND6		ZFAND6	278	1
1_MACS_peak_8233_lociStitched	chr19	14116086	14118336	1	2251	4911.075	279	1	RFX1	RLN3,IL27RA	RFX1	279	1
2_MACS_peak_2853_lociStitched	chr11	64071099	64074442	2	3237	4908.8612	280	1	C11orf20,ESRRA	GPR137,KCNK4,PRDX5,CCDC88B,BAD,TRMT112	ESRRA	280	1
1_MACS_peak_13810_lociStitched	chr5	133560674	133563123	1	2450	4906.0817	281	1	MIR3661,PPP2CA	SKP1	PPP2CA	281	1
1_MACS_peak_3320_lociStitched	chr11	118305981	118309962	1	3982	4903.7958	282	1	MLL	ATP5L	MLL	282	1
1_MACS_peak_5832_lociStitched	chr15	79165057	79166822	1	1766	4902.817	283	1	MORF4L1		MORF4L1	283	1
1_MACS_peak_956_lociStitched	chr1	143742293	143745526	1	3234	4900.5814	284	1	LOC100286793,FLJ39739	PPIAL4G	FLJ39739	284	1
3_MACS_peak_6196_lociStitched	chr16	11889570	11893497	3	3846	4898.9325	285	1	ZC3H7A	BCAR4	ZC3H7A	285	1
2_MACS_peak_10409_lociStitched	chr20	34328973	34331886	2	2803	4898.7921	286	1	RBM39	ROMO1,PHF20,NFS1	RBM39	286	1
2_MACS_peak_5875_lociStitched	chr15	83476987	83480808	2	3813	4894.3189	287	1	WHAMM	FSD2	WHAMM	287	1
3_MACS_peak_15431_lociStitched	chr7	43685352	43691219	3	5777	4890.1445	288	1	C7orf44		STK17A	288	1
2_MACS_peak_12289_lociStitched	chr3	169489473	169492125	2	2551	4886.31	289	1	MYNN	LRRIQ4,TERC,ARPM1,LRRC34	MYNN	289	1
2_MACS_peak_2011_lociStitched	chr10	63658919	63664538	2	5452	4882.3491	290	1	ARID5B		ARID5B	290	1
1_MACS_peak_6267_lociStitched	chr16	22200360	22204312	1	3953	4880.72	291	1		EEF2K	EEF2K	291	1
2_MACS_peak_12142_lociStitched	chr3	136469947	136472515	2	2565	4878.9432	292	1	STAG1		STAG1	292	1
1_MACS_peak_14258_lociStitched	chr6	7914979	7919007	1	4029	4864.6156	293	1	MUTED-TXNDC5	TXNDC5	TXNDC5	293	1
1_MACS_peak_11921_lociStitched	chr3	104237721	104242448	1	4728	4858.4106	294	1			MIR548A3	294	1
2_MACS_peak_17437_lociStitched	chr9	139376393	139378914	2	2333	4855.1939	295	1	C9orf163,SEC16A	INPP5E	SEC16A	295	1
2_MACS_peak_2662_lociStitched	chr11	28128614	28132493	2	3632	4837.8888	296	1	METT5D1,KIF18A		METT5D1	296	1
1_MACS_peak_12041_lociStitched	chr3	122398184	122401930	1	3747	4823.7242	297	1	PARP14		PARP14	297	1
1_MACS_peak_3917_lociStitched	chr12	62995725	62998157	1	2433	4817.0624	298	1	MIRLET7I,C12orf61		C12orf61	298	1
2_MACS_peak_14825_lociStitched	chr6	90060023	90063782	2	3734	4815.279	299	1	UBE2J1	GABRR2	UBE2J1	299	1
1_MACS_peak_14844_lociStitched	chr6	96024046	96028362	1	4317	4812.7716	300	1	MANEA		MANEA	300	1
1_MACS_peak_8935_lociStitched	chr2	11886717	11891771	1	5055	4808.881	301	1	LPIN1		LPIN1	301	1
1_MACS_peak_17364_lociStitched	chr9	132646907	132651626	1	4720	4807.2453	302	1	FNBP1	USP20,C9orf78	USP20	302	1
2_MACS_peak_8130_lociStitched	chr19	10763474	10766296	2	2770	4784.701	303	1	ILF3,LOC147727	SLC44A2,QTRT1	ILF3	303	1
1_MACS_peak_9989_lociStitched	chr2	201726910	201730027	1	3118	4783.3482	304	1	CLK1	NIF3L1,PPIL3	CLK1	304	1
3_MACS_peak_13773_lociStitched	chr5	131744807	131749554	3	4409	4762.6651	305	1	C5orf56	SLC22A5,MIR3936	C5orf56	305	1
1_MACS_peak_3033_lociStitched	chr11	72524216	72526881	1	2666	4761.5555	306	1	ATG16L2	STARD10	ATG16L2	306	1
4_MACS_peak_8653_lociStitched	chr19	47216835	47222366	4	4751	4761.0848	307	1	PRKD2	FKRP,MIR320E,STRN4	PRKD2	307	1
2_MACS_peak_12209_lociStitched	chr3	150262894	150265338	2	2435	4745.026	308	1	EIF2A,SERP1		SERP1	308	1
1_MACS_peak_4569_lociStitched	chr13	50697497	50700688	1	3192	4742.1451	309	1	DLEU2	DLEU1,ST13P4	DLEU2	309	1
1_MACS_peak_5779_lociStitched	chr15	75493133	75496728	1	3596	4741.805	310	1	C15orf39		C15orf39	310	1
3_MACS_peak_9734_lociStitched	chr2	136889194	136895224	3	5538	4723.902	311	1		CXCR4	CXCR4	311	1
2_MACS_peak_2462_lociStitched	chr11	206648	209425	2	2759	4721.7331	312	1	RIC8A,BET1L	LOC653486,ODF3,PSMD13,SIRT3	RIC8A	312	1
5_MACS_peak_7827_lociStitched	chr18	60982282	60988351	5	5718	4720.4682	313	1	BCL2	KDSR	BCL2	313	1
1_MACS_peak_6344_lociStitched	chr16	29815802	29819708	1	3907	4700.4804	314	1	KIF22,MAZ	ZG16,PRRT2,C16orf53,MVP	MAZ	314	1
1_MACS_peak_6364_lociStitched	chr16	30388403	30390966	1	2564	4688.2396	315	1	MYLPF,SEPT1	ZNF48,ZNF771,LOC595101,CD2BP2,TBC1D10B	MYLPF	315	1
1_MACS_peak_13191_lociStitched	chr5	10352723	10355981	1	3259	4682.0718	316	1	MARCH6	CMBL	MARCH6	316	1
1_MACS_peak_39_lociStitched	chr1	1709207	1713249	1	4043	4681.8486	317	1	NADK	SLC35E2,NADK	NADK	317	1
2_MACS_peak_5628_lociStitched	chr15	64384474	64388776	2	3870	4675.4136	318	1	SNX1,FAM96A	DAPK2	FAM96A	318	1
1_MACS_peak_15467_lociStitched	chr7	44923688	44926412	1	2725	4672.4772	319	1	PURB	H2AFV	PURB	319	1
2_MACS_peak_3216_lociStitched	chr11	105946913	105949812	2	2810	4669.4193	320	1	AASDHPPT,KBTBD3		AASDHPPT	320	1
4_MACS_peak_13048_lociStitched	chr4	153454917	153459468	4	4342	4668.4158	321	1	DKFZP434I0714,FBXW7	MIR3140	DKFZP434I0714	321	1
1_MACS_peak_8784_lociStitched	chr19	54692810	54695582	1	2773	4668.3252	322	1	TSEN34,MBOAT7	RPS9,LENG1,TMC4,LILRB3	TSEN34	322	1
2_MACS_peak_14338_lociStitched	chr6	24718884	24722357	2	3413	4663.8917	323	1	C6orf62		C6orf62	323	1
1_MACS_peak_2466_lociStitched	chr11	267542	270885	1	3344	4662.1478	324	1		PSMD13,NLRP6,ATHL1,IFITM2,IFITM1,SIRT3,IFITM5	NLRP6	324	1
1_MACS_peak_6743_lociStitched	chr17	2302944	2305958	1	3015	4645.1768	325	1	MNT	LOC284009	MNT	325	1
1_MACS_peak_5362_lociStitched	chr15	31644171	31647387	1	3217	4636.1856	326	1	KLF13		KLF13	326	1
1_MACS_peak_1727_lociStitched	chr1	245132867	245135368	1	2502	4632.6023	327	1	EFCAB2		EFCAB2	327	1
1_MACS_peak_13953_lociStitched	chr5	148928621	148931828	1	3208	4631.8701	328	1	CSNK1A1	ARHGEF37	CSNK1A1	328	1
1_MACS_peak_2478_lociStitched	chr11	506012	507830	1	1819	4624.2648	329	1	RNH1	LRRC56,HRAS	RNH1	329	1
1_MACS_peak_11561_lociStitched	chr3	39192091	39195599	1	3509	4610.5644	330	1	CSRNP1	TTC21A,GORASP1,XIRP1	CSRNP1	330	1
2_MACS_peak_3698_lociStitched	chr12	46764758	46767744	2	2949	4610.0854	331	1	SLC38A2		SLC38A2	331	1
2_MACS_peak_8344_lociStitched	chr19	18630602	18633810	2	2955	4595.1392	332	1	ELL	C19orf50,UBA52,FKBP8	ELL	332	1
1_MACS_peak_7392_lociStitched	chr17	62501010	62503780	1	2771	4592.66	333	1	CCDC45,DDX5	C17orf60,POLG2	DDX5	333	1
1_MACS_peak_8225_lociStitched	chr19	13956573	13958956	1	2384	4589.4197	334	1		MIR181C,MIR181D,NANOS3,LOC284454,MIR24-2,MIR27A,MIR23A	MIR23A	334	1
2_MACS_peak_8743_lociStitched	chr19	50379144	50381861	2	2666	4581.1337	335	1	TBC1D17,AKT1S1	PTOV1,PNKP,IL4I1	AKT1S1	335	1
1_MACS_peak_187_lociStitched	chr1	17066235	17067202	1	968	4578.5516	336	1		ESPNP,MST1P9	ESPNP	336	1
5_MACS_peak_774_lociStitched	chr1	92948180	92954005	5	5314	4576.12	337	1	GFI1		GFI1	337	1
2_MACS_peak_7963_lociStitched	chr19	2618700	2623334	2	4550	4575.6116	338	1	GNG7		GNG7	338	1
1_MACS_peak_15377_lociStitched	chr7	30633233	30636366	1	3134	4575.1199	339	1	GARS		GARS	339	1
1_MACS_peak_5693_lociStitched	chr15	68569300	68572746	1	3447	4570.4298	340	1	FEM1B	CLN6	FEM1B	340	1
2_MACS_peak_15835_lociStitched	chr7	105924061	105926728	2	2527	4563.5037	341	1	NAMPT		NAMPT	341	1
1_MACS_peak_1990_lociStitched	chr10	52381757	52385502	1	3746	4561.7845	342	1	SGMS1		SGMS1	342	1
3_MACS_peak_14879_lociStitched	chr6	106544856	106551847	3	6846	4558.132	343	1	PRDM1		PRDM1	343	1
1_MACS_peak_15971_lociStitched	chr7	134831782	134835015	1	3234	4556.9135	344	1	TMEM140	C7orf49	TMEM140	344	1
1_MACS_peak_11886_lociStitched	chr3	98488353	98492767	1	4415	4555.6894	345	1	ST3GAL6		ST3GAL6	345	1
1_MACS_peak_8539_lociStitched	chr19	41802518	41806046	1	3529	4547.9448	346	1	HNRNPUL1	CCDC97	CCDC97	346	1
1_MACS_peak_12523_lociStitched	chr3	197475289	197478841	1	3553	4547.6256	347	1	FYTTD1,KIAA0226	LRCH3,KIAA0226	FYTTD1	347	1
2_MACS_peak_3405_lociStitched	chr11	128586036	128592216	2	6106	4546.626	348	1	FLI1		FLI1	348	1
4_MACS_peak_1477_lociStitched	chr1	204377288	204381702	4	3837	4542.006	349	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	349	1
3_MACS_peak_9864_lociStitched	chr2	175457695	175462933	3	5030	4541.8698	350	1	WIPF1		WIPF1	350	1
1_MACS_peak_12085_lociStitched	chr3	128900505	128903636	1	3132	4530.2439	351	1	CNBP	ISY1	CNBP	351	1
1_MACS_peak_5560_lociStitched	chr15	52858908	52861685	1	2778	4523.733	352	1	ARPP19	MYO5A	ARPP19	352	1
1_MACS_peak_13290_lociStitched	chr5	43017239	43021328	1	4090	4521.2073	353	1	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	353	1
2_MACS_peak_16475_lociStitched	chr8	103665719	103669615	2	3860	4520.5288	354	1	KLF10		KLF10	354	1
3_MACS_peak_13870_lociStitched	chr5	139027421	139033128	3	5572	4518.8026	355	1	CXXC5		CXXC5	355	1
1_MACS_peak_15054_lociStitched	chr6	143264878	143269386	1	4509	4511.6064	356	1	HIVEP2		HIVEP2	356	1
1_MACS_peak_15185_lociStitched	chr7	2393510	2395465	1	1956	4506.666	357	1	EIF3B	CHST12,SNX8	EIF3B	357	1
1_MACS_peak_7651_lociStitched	chr18	9135650	9139233	1	3584	4495.5901	358	1	ANKRD12	NDUFV2	ANKRD12	358	1
2_MACS_peak_3363_lociStitched	chr11	122931515	122935082	2	3314	4491.9231	359	1	HSPA8	LOC341056	HSPA8	359	1
3_MACS_peak_14466_lociStitched	chr6	30582107	30586499	3	4142	4489.5024	360	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	360	1
2_MACS_peak_16997_lociStitched	chr9	77701277	77704411	2	3093	4483.8138	361	1	OSTF1,C9orf95		C9orf95	361	1
2_MACS_peak_8211_lociStitched	chr19	13261243	13266258	2	5006	4482.9085	362	1	IER2	NACC1,LYL1,TRMT1,STX10	IER2	362	1
2_MACS_peak_14168_lociStitched	chr5	180256588	180260315	2	3668	4478.3632	363	1	LOC729678	MGAT1,ZFP62	LOC729678	363	1
1_MACS_peak_8286_lociStitched	chr19	16475522	16478662	1	3141	4476.698	364	1	EPS15L1	KLF2	KLF2	364	1
1_MACS_peak_13345_lociStitched	chr5	55883548	55886246	1	2699	4472.4746	365	1			MAP3K1	365	1
1_MACS_peak_3264_lociStitched	chr11	111748909	111750955	1	2047	4461.303	366	1	C11orf1,FDXACB1	HSPB2,C11orf52,ALG9,CRYAB	C11orf1	366	1
2_MACS_peak_17259_lociStitched	chr9	126099984	126103094	2	3020	4461.295	367	1		CRB2	CRB2	367	1
1_MACS_peak_13801_lociStitched	chr5	132386503	132388934	1	2432	4458.2109	368	1	HSPA4	ZCCHC10	HSPA4	368	1
1_MACS_peak_13286_lociStitched	chr5	42948999	42952715	1	3717	4449.1668	369	1			LOC648987	369	1
4_MACS_peak_1777_lociStitched	chr10	6794257	6800781	4	6283	4448.0632	370	1			LOC439949	370	1
2_MACS_peak_3386_lociStitched	chr11	126137402	126139783	2	2380	4445.8032	371	1	FOXRED1,SRPR	TIRAP,DCPS	SRPR	371	1
1_MACS_peak_15782_lociStitched	chr7	102071888	102075332	1	3445	4440.6936	372	1	ORAI2	PRKRIP1,LRWD1,ALKBH4,POLR2J	ORAI2	372	1
1_MACS_peak_2786_lociStitched	chr11	61196338	61198229	1	1892	4419.6452	373	1	SDHAF2,CPSF7	TMEM216	CPSF7	373	1
2_MACS_peak_4863_lociStitched	chr14	39900086	39903450	2	3362	4412.8952	374	1	FBXO33		FBXO33	374	1
2_MACS_peak_16470_lociStitched	chr8	102215055	102219303	2	4148	4412.3976	375	1	ZNF706		ZNF706	375	1
1_MACS_peak_190_lociStitched	chr1	17230236	17231886	1	1651	4406.16	376	1		CROCC	CROCC	376	1
2_MACS_peak_1469_lociStitched	chr1	203293112	203297887	2	4726	4403.9825	377	1		BTG2,LOC730227,FMOD	BTG2	377	1
2_MACS_peak_17077_lociStitched	chr9	95855856	95859106	2	3109	4400.175	378	1	C9orf89	SUSD3,NINJ1	C9orf89	378	1
3_MACS_peak_15651_lociStitched	chr7	86846129	86850261	3	3878	4389.8368	379	1	C7orf23		C7orf23	379	1
2_MACS_peak_13610_lociStitched	chr5	99870396	99873483	2	2655	4386.9357	380	1	FAM174A		FAM174A	380	1
1_MACS_peak_15363_lociStitched	chr7	30065453	30069433	1	3981	4385.562	381	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	381	1
2_MACS_peak_11992_lociStitched	chr3	114864333	114867427	2	2665	4383.5792	382	1	ZBTB20		ZBTB20	382	1
1_MACS_peak_5691_lociStitched	chr15	68520690	68523409	1	2720	4375.6867	383	1	CLN6	FEM1B,CALML4	CLN6	383	1
1_MACS_peak_2848_lociStitched	chr11	64007153	64009849	1	2697	4371.564	384	1	FKBP2	FERMT3,NUDT22,DNAJC4,VEGFB,PLCB3,GPR137,KCNK4,TRPT1,PPP1R14B,BAD	FKBP2	384	1
2_MACS_peak_15923_lociStitched	chr7	127290795	127293287	2	2449	4371.2172	385	1	SND1	PAX4	SND1	385	1
2_MACS_peak_9876_lociStitched	chr2	178076121	178078671	2	2510	4367.385	386	1	HNRNPA3	MIR3128,NFE2L2	HNRNPA3	386	1
1_MACS_peak_13846_lociStitched	chr5	137910071	137912017	1	1947	4367.2132	387	1	HSPA9	ETF1,SNORD63	HSPA9	387	1
2_MACS_peak_10606_lociStitched	chr20	55964339	55968891	2	4471	4366.7336	388	1	RBM38	RAE1,MTRNR2L3	RBM38	388	1
4_MACS_peak_6187_lociStitched	chr16	11832502	11837545	4	4522	4366.2294	389	1	TXNDC11		TXNDC11	389	1
2_MACS_peak_9483_lociStitched	chr2	89142350	89147555	2	5042	4357.626	390	1			ANKRD36BP2	390	1
2_MACS_peak_7168_lociStitched	chr17	42295969	42299964	2	3979	4356.5475	391	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,UBTF,SLC4A1	UBTF	391	1
1_MACS_peak_13266_lociStitched	chr5	36240800	36243006	1	2207	4352.8792	392	1	C5orf33		C5orf33	392	1
1_MACS_peak_13809_lociStitched	chr5	133511376	133513414	1	2039	4350.5186	393	1	SKP1	MIR3661,PPP2CA	SKP1	393	1
2_MACS_peak_3138_lociStitched	chr11	85777795	85781513	2	3672	4345.9702	394	1	PICALM		PICALM	394	1
1_MACS_peak_17246_lociStitched	chr9	125026073	125028406	1	2334	4344.9792	395	1	MRRF,RBM18	MRRF,LHX6	RBM18	395	1
1_MACS_peak_13794_lociStitched	chr5	131824392	131827878	1	3487	4342.1616	396	1	IRF1		IRF1	396	1
1_MACS_peak_5486_lociStitched	chr15	44084393	44085843	1	1451	4334.775	397	1	SERF2	PDIA3,C15orf63,WDR76,CATSPER2P1,ELL3,MIR1282,SERINC4,MFAP1	SERF2	397	1
1_MACS_peak_12294_lociStitched	chr3	169683264	169685634	1	2371	4330.701	398	1	SEC62,LOC100128164		LOC100128164	398	1
2_MACS_peak_13766_lociStitched	chr5	130969354	130972635	2	3254	4329.2795	399	1	RAPGEF6		RAPGEF6	399	1
1_MACS_peak_5985_lociStitched	chr15	93360849	93364361	1	3513	4328.54	400	1		ASB9P1	ASB9P1	400	1
1_MACS_peak_13441_lociStitched	chr5	72860108	72862425	1	2318	4319.3514	401	1	UTP15,ANKRA2		ANKRA2	401	1
3_MACS_peak_1051_lociStitched	chr1	150532577	150537546	3	4942	4314.5827	402	1	ADAMTSL4	MIR4257,MCL1	MIR4257	402	1
1_MACS_peak_17034_lociStitched	chr9	91932619	91935032	1	2414	4313.4788	403	1	SECISBP2	CKS2,MIR3153	SECISBP2	403	1
1_MACS_peak_4957_lociStitched	chr14	60714287	60717284	1	2998	4307.2884	404	1	PPM1A		PPM1A	404	1
