REGION_ID	CHROM	START	STOP	NUM_LOCI	CONSTITUENT_SIZE	MM5_jia.bam	enhancerRank	isStretch	OVERLAP_GENES	PROXIMAL_GENES	CLOSEST_GENE	TOP_GENE	TSS_SIGNAL	enhancerRank	isStretch
1_MACS_peak_9447_lociStitched	chr2	87795741	87800398	1	4658	4159.6324	177	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3903	177	1
5_MACS_peak_12316_lociStitched	chr3	171822189	171826962	5	4631	3326.781	178	1	FNDC3B		FNDC3B	FNDC3B	0.2366	178	1
2_MACS_peak_14977_lociStitched	chr6	119668692	119673396	2	4612	4220.8992	179	1	MAN1A1		MAN1A1	MAN1A1	0.1361	179	1
1_MACS_peak_1118_lociStitched	chr1	154297252	154301854	1	4603	5763.5448	180	1	AQP10,ATP8B2		ATP8B2	ATP8B2	0.3476	180	1
1_MACS_peak_3058_lociStitched	chr11	73690391	73694988	1	4598	3896.8769	181	1	UCP2	DNAJB13,UCP3	UCP2	UCP2	0.3351	181	1
4_MACS_peak_9050_lociStitched	chr2	30368446	30373839	4	4596	6134.5375	182	1	YPEL5		YPEL5	YPEL5	0.3434	182	1
2_MACS_peak_12445_lociStitched	chr3	186713441	186718124	2	4595	4020.3555	183	1	ST6GAL1	ST6GAL1	ST6GAL1	ST6GAL1	0.2306	183	1
6_MACS_peak_4563_lociStitched	chr13	50651571	50656833	6	4591	3196.1388	184	1	DLEU1,DLEU2	MIR16-1,MIR15A	DLEU1	DLEU1	0.185	184	1
1_MACS_peak_13789_lociStitched	chr5	131799205	131803792	1	4588	3506.3028	185	1		IRF1	IRF1	IRF1	0.5166	185	1
4_MACS_peak_852_lociStitched	chr1	111173531	111178783	4	4583	4104.9632	186	1		KCNA2,KCNA3	KCNA2	KCNA3	0.5068	186	1
2_MACS_peak_950_lociStitched	chr1	142886402	142891333	2	4562	6212.0738	187	1			LOC100130000	LOC100130000	NONE	187	1
2_MACS_peak_7963_lociStitched	chr19	2618700	2623334	2	4550	4575.6116	188	1	GNG7		GNG7	GNG7	0.1883	188	1
3_MACS_peak_13073_lociStitched	chr4	160023378	160028162	3	4549	4977.752	189	1		MIR3688	MIR3688	MIR3688	0.0924	189	1
1_MACS_peak_15942_lociStitched	chr7	129588448	129592992	1	4545	7535.3152	190	1	UBE2H		UBE2H	UBE2H	0.1874	190	1
1_MACS_peak_4673_lociStitched	chr13	97873647	97878168	1	4522	5110.0863	191	1	MBNL2		MBNL2	MBNL2	0.1157	191	1
4_MACS_peak_6187_lociStitched	chr16	11832502	11837545	4	4522	4366.2294	192	1	TXNDC11		TXNDC11	TXNDC11	0.313	192	1
2_MACS_peak_10288_lociStitched	chr20	10651021	10655654	2	4521	4119.6636	193	1	JAG1		JAG1	JAG1	0.1742	193	1
2_MACS_peak_10617_lociStitched	chr20	56253647	56258399	2	4520	3601.0656	194	1	PMEPA1		PMEPA1	PMEPA1	0.2131	194	1
1_MACS_peak_15054_lociStitched	chr6	143264878	143269386	1	4509	4511.6064	195	1	HIVEP2		HIVEP2	HIVEP2	0.1027	195	1
2_MACS_peak_13287_lociStitched	chr5	42991278	42995797	2	4503	5498.7192	196	1		LOC153684,LOC648987,C5orf39	LOC648987	C5orf39	0.5449	196	1
1_MACS_peak_5365_lociStitched	chr15	31656499	31660991	1	4493	3642.5628	197	1	KLF13		KLF13	KLF13	0.6608	197	1
2_MACS_peak_9077_lociStitched	chr2	37548372	37552885	2	4490	3992.1998	198	1		QPCT,PRKD3	PRKD3	QPCT	0.2939	198	1
5_MACS_peak_9449_lociStitched	chr2	87810150	87815263	5	4481	3139.382	199	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3903	199	1
2_MACS_peak_6439_lociStitched	chr16	56964505	56969168	2	4472	5358.2533	200	1	HERPUD1	CETP	HERPUD1	HERPUD1	0.4116	200	1
2_MACS_peak_10606_lociStitched	chr20	55964339	55968891	2	4471	4366.7336	201	1	RBM38	RAE1,MTRNR2L3	RBM38	RBM38	0.3113	201	1
3_MACS_peak_11976_lociStitched	chr3	113463787	113468476	3	4470	6045.5277	202	1	ATP6V1A,NAA50	KIAA2018	ATP6V1A	ATP6V1A	0.1999	202	1
1_MACS_peak_11886_lociStitched	chr3	98488353	98492767	1	4415	4555.6894	203	1	ST3GAL6		ST3GAL6	ST3GAL6	0.3446	203	1
3_MACS_peak_13773_lociStitched	chr5	131744807	131749554	3	4409	4762.6651	204	1	C5orf56	SLC22A5,MIR3936	C5orf56	C5orf56	0.4236	204	1
3_MACS_peak_13458_lociStitched	chr5	75697129	75701749	3	4395	6032.334	205	1	IQGAP2		IQGAP2	IQGAP2	0.17	205	1
2_MACS_peak_12521_lociStitched	chr3	197460198	197464592	2	4391	6088.7658	206	1	KIAA0226	FYTTD1	KIAA0226	KIAA0226	0.2501	206	1
4_MACS_peak_12692_lociStitched	chr4	40191697	40196668	4	4366	3078.5403	207	1		RHOH	RHOH	RHOH	0.2938	207	1
2_MACS_peak_12082_lociStitched	chr3	128837020	128841375	2	4348	4254.3995	208	1	RAB43	ISY1	RAB43	RAB43	0.2686	208	1
5_MACS_peak_6176_lociStitched	chr16	11771660	11777226	5	4346	3065.7528	209	1	SNN,TXNDC11		SNN	SNN	0.2844	209	1
3_MACS_peak_11255_lociStitched	chr22	41839933	41844705	3	4345	5031.5968	210	1	TOB2	ACO2,PHF5A	TOB2	TOB2	0.2834	210	1
1_MACS_peak_12178_lociStitched	chr3	141205401	141209743	1	4343	5175.2298	211	1	RASA2		RASA2	RASA2	0.1756	211	1
4_MACS_peak_13048_lociStitched	chr4	153454917	153459468	4	4342	4668.4158	212	1	DKFZP434I0714,FBXW7	MIR3140	DKFZP434I0714	DKFZP434I0714	0.4849	212	1
2_MACS_peak_2911_lociStitched	chr11	65655373	65659754	2	4327	4939.5775	213	1	CCDC85B,FIBP,FOSL1	MUS81,CTSW,DRAP1,CFL1,EFEMP2,C11orf68	CCDC85B	CCDC85B	0.6193	213	1
3_MACS_peak_13649_lociStitched	chr5	108743032	108747658	3	4327	6254.8146	214	1	PJA2		PJA2	PJA2	0.2158	214	1
4_MACS_peak_16549_lociStitched	chr8	124046533	124051359	4	4326	3488.7154	215	1	DERL1	WDR67	DERL1	DERL1	0.2691	215	1
2_MACS_peak_2018_lociStitched	chr10	63807651	63811976	2	4322	4217.3075	216	1	ARID5B		ARID5B	ARID5B	0.1641	216	1
1_MACS_peak_14098_lociStitched	chr5	173697099	173701418	1	4320	3395.5978	217	1			HMP19	HMP19	NONE	217	1
1_MACS_peak_14844_lociStitched	chr6	96024046	96028362	1	4317	4812.7716	218	1	MANEA		MANEA	MANEA	0.247	218	1
1_MACS_peak_11064_lociStitched	chr22	29194363	29198665	1	4303	6348.4614	219	1	XBP1	CCDC117	XBP1	XBP1	0.5795	219	1
2_MACS_peak_5896_lociStitched	chr15	85290331	85294639	2	4277	5838.2016	220	1	ZNF592	SEC11A	ZNF592	ZNF592	0.291	220	1
1_MACS_peak_5300_lociStitched	chr14	106165014	106169267	1	4254	3229.3029	221	1			TMEM121	TMEM121	0.0536	221	1
4_MACS_peak_4485_lociStitched	chr13	41555107	41559774	4	4253	2850.6036	222	1	ELF1		ELF1	ELF1	0.166	222	1
2_MACS_peak_16609_lociStitched	chr8	128747032	128751390	2	4237	3526.0578	223	1	MYC		MYC	MYC	0.3694	223	1
2_MACS_peak_7077_lociStitched	chr17	38017268	38021748	2	4234	3111.36	224	1	IKZF3	ZPBP2	IKZF3	ZPBP2	0.2196	224	1
2_MACS_peak_16746_lociStitched	chr9	3524764	3529122	2	4233	6678.1992	225	1	RFX3		RFX3	RFX3	0.1364	225	1
1_MACS_peak_12307_lociStitched	chr3	170072578	170076804	1	4227	6067.6908	226	1	SKIL	SKIL	SKIL	SKIL	0.254	226	1
1_MACS_peak_5984_lociStitched	chr15	93351222	93355443	1	4222	6873.8985	227	1		ASB9P1	ASB9P1	ASB9P1	0.1303	227	1
2_MACS_peak_12092_lociStitched	chr3	129032599	129036895	2	4218	5459.3568	228	1	C3orf47,H1FX	C3orf37	C3orf47	C3orf47	0.4728	228	1
4_MACS_peak_14181_lociStitched	chr6	295785	300152	4	4211	2918.9028	229	1	DUSP22		DUSP22	DUSP22	0.4248	229	1
4_MACS_peak_9616_lociStitched	chr2	112193105	112198123	4	4200	3047.9332	230	1	LOC541471		LOC541471	LOC541471	0.2318	230	1
1_MACS_peak_5537_lociStitched	chr15	50644454	50648647	1	4194	5739.7977	231	1	LOC100129387,GABPB1,FLJ10038		LOC100129387	LOC100129387	0.5478	231	1
1_MACS_peak_7935_lociStitched	chr19	2082084	2086269	1	4186	3488.616	232	1	MOBKL2A	IZUMO4,MKNK2	MOBKL2A	MKNK2	0.4071	232	1
1_MACS_peak_15871_lociStitched	chr7	113723969	113728151	1	4183	7045.8336	233	1	FOXP2		FOXP2	FOXP2	0.1238	233	1
1_MACS_peak_1919_lociStitched	chr10	31606957	31611131	1	4175	4143.5298	234	1	ZEB1,LOC220930		ZEB1	ZEB1	0.1036	234	1
5_MACS_peak_746_lociStitched	chr1	87793302	87797792	5	4158	3542.161	235	1	LMO4		LMO4	LMO4	0.2452	235	1
2_MACS_peak_5005_lociStitched	chr14	69258895	69263341	2	4156	6193.7226	236	1	ZFP36L1,C14orf181		ZFP36L1	ZFP36L1	0.4915	236	1
2_MACS_peak_4014_lociStitched	chr12	89744482	89748660	2	4152	3288.086	237	1	DUSP6		DUSP6	DUSP6	0.4245	237	1
1_MACS_peak_16458_lociStitched	chr8	101319121	101323268	1	4148	3773.77	238	1	RNF19A	RNF19A	RNF19A	RNF19A	0.1904	238	1
2_MACS_peak_16470_lociStitched	chr8	102215055	102219303	2	4148	4412.3976	239	1	ZNF706		ZNF706	ZNF706	0.3566	239	1
3_MACS_peak_2043_lociStitched	chr10	70846746	70851405	3	4146	3679.2123	240	1	SRGN	VPS26A	SRGN	SRGN	0.2163	240	1
3_MACS_peak_14466_lociStitched	chr6	30582107	30586499	3	4142	4489.5024	241	1	MRPS18B,PPP1R10	ABCF1,MIR877,ATAT1,C6orf136	PPP1R10	PPP1R10	0.2681	241	1
4_MACS_peak_1867_lociStitched	chr10	22595709	22600312	4	4137	2730.0393	242	1		COMMD3,BMI1,SPAG6	COMMD3	COMMD3	0.9554	242	1
1_MACS_peak_9774_lociStitched	chr2	157188113	157192246	1	4134	6999.6488	243	1	NR4A2		NR4A2	NR4A2	0.4597	243	1
1_MACS_peak_13869_lociStitched	chr5	139015001	139019132	1	4132	6341.085	244	1		CXXC5	CXXC5	CXXC5	0.4382	244	1
3_MACS_peak_7518_lociStitched	chr17	75139771	75144226	3	4127	3623.2515	245	1	SEC14L1	SEC14L1	SEC14L1	SEC14L1	0.2053	245	1
4_MACS_peak_4697_lociStitched	chr13	111364333	111368809	4	4121	3774.6108	246	1	ING1	CARS2	ING1	ING1	0.2645	246	1
1_MACS_peak_6987_lociStitched	chr17	29644543	29648655	1	4113	3325.7856	247	1	NF1,EVI2A	OMG,EVI2B	EVI2A	EVI2A	0.4026	247	1
2_MACS_peak_5122_lociStitched	chr14	90082141	90086291	2	4109	4191.5	248	1	FOXN3	PRO1768	FOXN3	FOXN3	0.1218	248	1
1_MACS_peak_17131_lociStitched	chr9	102581014	102585117	1	4104	6726.0479	249	1	NR4A3	NR4A3	NR4A3	NR4A3	0.2218	249	1
1_MACS_peak_5996_lociStitched	chr15	94772287	94776388	1	4102	6377.4651	250	1			MCTP2	MCTP2	NONE	250	1
2_MACS_peak_5706_lociStitched	chr15	70387967	70392072	2	4100	5041.761	251	1	TLE3	MIR629	TLE3	TLE3	0.2707	251	1
3_MACS_peak_12351_lociStitched	chr3	177075111	177079514	3	4097	3350.683	252	1			TBL1XR1	TBL1XR1	0.1649	252	1
4_MACS_peak_3521_lociStitched	chr12	9800065	9804389	4	4096	2735.7948	253	1	LOC374443	CLEC2D,KLRB1	LOC374443	LOC374443	0.2217	253	1
1_MACS_peak_13290_lociStitched	chr5	43017239	43021328	1	4090	4521.2073	254	1	LOC648987	LOC153684,C5orf39,LOC100132356	LOC648987	C5orf39	0.5449	254	1
1_MACS_peak_13783_lociStitched	chr5	131760512	131764599	1	4088	3062.7978	255	1	C5orf56		C5orf56	C5orf56	0.4236	255	1
3_MACS_peak_2895_lociStitched	chr11	65353769	65358037	3	4085	3928.2672	256	1	EHBP1L1	SSSCA1,FAM89B,PCNXL3,SIPA1,LTBP3,KCNK7,MAP3K11	KCNK7	FAM89B	0.8601	256	1
1_MACS_peak_13311_lociStitched	chr5	49961133	49965211	1	4079	6894.6746	257	1	PARP8		PARP8	PARP8	0.1617	257	1
1_MACS_peak_13269_lociStitched	chr5	36875132	36879205	1	4074	5166.6005	258	1	NIPBL		NIPBL	NIPBL	0.15	258	1
2_MACS_peak_13022_lociStitched	chr4	144277799	144282051	2	4074	3249.3784	259	1	GAB1		GAB1	GAB1	0.177	259	1
2_MACS_peak_17025_lociStitched	chr9	88965608	88970042	2	4058	3825.6552	260	1	ZCCHC6		ZCCHC6	ZCCHC6	0.2181	260	1
1_MACS_peak_16433_lociStitched	chr8	95958988	95963042	1	4055	3807.9222	261	1	TP53INP1		TP53INP1	TP53INP1	0.2775	261	1
2_MACS_peak_17583_lociStitched	chrX	41190429	41194945	2	4050	3791.6336	262	1	DDX3X		DDX3X	DDX3X	0.1974	262	1
2_MACS_peak_13761_lociStitched	chr5	130714191	130718325	2	4047	3464.7054	263	1	CDC42SE2		CDC42SE2	CDC42SE2	0.1945	263	1
2_MACS_peak_12916_lociStitched	chr4	103746158	103750264	2	4046	6137.2382	264	1	UBE2D3	CISD2	UBE2D3	UBE2D3	0.2576	264	1
1_MACS_peak_39_lociStitched	chr1	1709207	1713249	1	4043	4681.8486	265	1	NADK	SLC35E2,NADK	NADK	SLC35E2	0.2574	265	1
2_MACS_peak_1034_lociStitched	chr1	149856325	149860528	2	4041	4160.5497	266	1	HIST2H2AC,HIST2H2BE,HIST2H2AB	BOLA1,HIST2H3A,HIST2H2AA4,HIST2H2BC,SV2A,SF3B4,MTMR11	HIST2H2AC	HIST2H2AC	0.4666	266	1
3_MACS_peak_12138_lociStitched	chr3	135913250	135917368	3	4033	5763.9646	267	1	MSL2		MSL2	MSL2	0.231	267	1
1_MACS_peak_14258_lociStitched	chr6	7914979	7919007	1	4029	4864.6156	268	1	MUTED-TXNDC5	TXNDC5	TXNDC5	TXNDC5	0.8858	268	1
2_MACS_peak_3403_lociStitched	chr11	128562518	128566549	2	4020	3143.7769	269	1	FLI1		FLI1	FLI1	0.2798	269	1
1_MACS_peak_11468_lociStitched	chr3	15835793	15839807	1	4015	4165.3278	270	1	ANKRD28	ANKRD28	ANKRD28	ANKRD28	0.1266	270	1
4_MACS_peak_4621_lociStitched	chr13	74705970	74710576	4	4002	3694.4726	271	1	KLF12		KLF12	KLF12	0.0998	271	1
2_MACS_peak_9893_lociStitched	chr2	182168636	182172637	2	3999	2791.8978	272	1			ITGA4	ITGA4	NONE	272	1
1_MACS_peak_6356_lociStitched	chr16	30194057	30198053	1	3997	3807.7884	273	1	CORO1A		CORO1A	CORO1A	0.4099	273	1
1_MACS_peak_9440_lociStitched	chr2	87767728	87771722	1	3995	3298.6446	274	1	NCRNA00152		NCRNA00152	NCRNA00152	0.3903	274	1
1_MACS_peak_16465_lociStitched	chr8	101962088	101966076	1	3989	6704.6256	275	1	YWHAZ		YWHAZ	YWHAZ	0.2485	275	1
2_MACS_peak_12219_lociStitched	chr3	150477769	150482142	2	3989	6245.9559	276	1	SIAH2		SIAH2	SIAH2	0.3305	276	1
2_MACS_peak_10866_lociStitched	chr21	44843953	44848064	2	3984	5685.9241	277	1	SIK1	C21orf125	SIK1	SIK1	0.4645	277	1
1_MACS_peak_3320_lociStitched	chr11	118305981	118309962	1	3982	4903.7958	278	1	MLL	ATP5L	MLL	ATP5L	0.4072	278	1
1_MACS_peak_15363_lociStitched	chr7	30065453	30069433	1	3981	4385.562	279	1	PLEKHA8,FKBP14	SCRN1	PLEKHA8	PLEKHA8	0.1836	279	1
2_MACS_peak_7869_lociStitched	chr19	659755	663823	2	3980	3455.3592	280	1	RNF126	FGF22,FSTL3,PALM,POLRMT,PRSSL1	RNF126	RNF126	0.2121	280	1
2_MACS_peak_7168_lociStitched	chr17	42295969	42299964	2	3979	4356.5475	281	1	UBTF	ASB16,TMUB2,C17orf65,ATXN7L3,UBTF,SLC4A1	UBTF	ATXN7L3	0.3638	281	1
1_MACS_peak_12691_lociStitched	chr4	40056407	40060381	1	3975	5662.95	282	1	N4BP2,LOC344967		N4BP2	N4BP2	0.1302	282	1
4_MACS_peak_933_lociStitched	chr1	118299878	118304107	4	3964	2946.3443	283	1			FAM46C	FAM46C	0.9317	283	1
1_MACS_peak_14816_lociStitched	chr6	89789024	89792986	1	3963	5502.0294	284	1	PNRC1	SRSF12	PNRC1	PNRC1	0.4746	284	1
2_MACS_peak_14362_lociStitched	chr6	26122648	26126793	2	3959	3327.606	285	1	HIST1H2AC,HIST1H2BC	HFE,HIST1H4C,HIST1H1E,HIST1H2BD,HIST1H1T	HIST1H2AC	HIST1H2AC	0.4116	285	1
1_MACS_peak_3030_lociStitched	chr11	72430317	72434270	1	3954	4158.9513	286	1	ARAP1	PDE2A	ARAP1	ARAP1	0.2274	286	1
1_MACS_peak_6267_lociStitched	chr16	22200360	22204312	1	3953	4880.72	287	1		EEF2K	EEF2K	EEF2K	0.1105	287	1
1_MACS_peak_12348_lociStitched	chr3	176913263	176917206	1	3944	5317.5298	288	1	TBL1XR1		TBL1XR1	TBL1XR1	0.1649	288	1
3_MACS_peak_3110_lociStitched	chr11	78135456	78139842	3	3942	3012.3048	289	1		GAB2	GAB2	GAB2	0.1322	289	1
1_MACS_peak_3295_lociStitched	chr11	115091400	115095329	1	3930	6800.7061	290	1	CADM1		CADM1	CADM1	0.1403	290	1
2_MACS_peak_9620_lociStitched	chr2	112207815	112211917	2	3930	3634.372	291	1	LOC541471		LOC541471	LOC541471	0.2318	291	1
1_MACS_peak_5987_lociStitched	chr15	93373946	93377861	1	3916	5412.4875	292	1		ASB9P1,LOC100507217	ASB9P1	LOC100507217	0.8173	292	1
1_MACS_peak_8663_lociStitched	chr19	47613841	47617750	1	3910	6208.6647	293	1	ZC3H4	SAE1	ZC3H4	ZC3H4	0.1872	293	1
1_MACS_peak_6344_lociStitched	chr16	29815802	29819708	1	3907	4700.4804	294	1	KIF22,MAZ	ZG16,PRRT2,C16orf53,MVP	MAZ	MAZ	0.4492	294	1
1_MACS_peak_5549_lociStitched	chr15	52310885	52314788	1	3904	5623.0521	295	1	MAPK6	LEO1	MAPK6	MAPK6	0.2307	295	1
1_MACS_peak_2364_lociStitched	chr10	112630981	112634881	1	3901	3620.76	296	1	PDCD4	SHOC2,LOC282997,NCRNA00081	PDCD4	LOC282997	0.5408	296	1
3_MACS_peak_3713_lociStitched	chr12	48204267	48208382	3	3898	3479.644	297	1	HDAC7	SLC48A1	HDAC7	HDAC7	0.311	297	1
2_MACS_peak_5738_lociStitched	chr15	74832491	74836495	2	3897	3564.7612	298	1	ARID3B		ARID3B	ARID3B	0.2339	298	1
1_MACS_peak_11939_lociStitched	chr3	108788326	108792218	1	3893	3006.9592	299	1	MORC1		MORC1	MORC1	0.1384	299	1
3_MACS_peak_17304_lociStitched	chr9	130665592	130669676	3	3890	2890.6552	300	1		ENG,AK1,ST6GALNAC6,ST6GALNAC4,PIP5KL1,DPM2,FAM102A	ST6GALNAC6	ST6GALNAC4	0.5074	300	1
2_MACS_peak_15247_lociStitched	chr7	7959439	7963394	2	3888	3092.019	301	1		GLCCI1	GLCCI1	GLCCI1	0.2749	301	1
1_MACS_peak_10744_lociStitched	chr21	30670452	30674338	1	3887	5671.617	302	1	BACH1	BACH1	BACH1	BACH1	0.2534	302	1
2_MACS_peak_2508_lociStitched	chr11	1873238	1877126	2	3886	2840.184	303	1	LSP1	SYT8,TNNI2,LSP1,MIR4298	LSP1	MIR4298	0.1894	303	1
1_MACS_peak_14157_lociStitched	chr5	179245415	179249299	1	3885	5689.6716	304	1	SQSTM1	LTC4S,MIR1229,MGAT4B,C5orf45	SQSTM1	SQSTM1	0.2678	304	1
2_MACS_peak_1139_lociStitched	chr1	154971510	154975761	2	3883	3740.0298	305	1	ZBTB7B	CKS1B,MIR4258,FLAD1,LENEP,DCST1,ADAM15,PBXIP1,PYGO2,SHC1,DCST2	ZBTB7B	MIR4258	0.4251	305	1
2_MACS_peak_5356_lociStitched	chr15	31555522	31559835	2	3883	4264.2631	306	1			KLF13	KLF13	0.6608	306	1
3_MACS_peak_13873_lociStitched	chr5	139038844	139043198	3	3879	2798.3158	307	1	CXXC5		CXXC5	CXXC5	0.4382	307	1
3_MACS_peak_15651_lociStitched	chr7	86846129	86850261	3	3878	4389.8368	308	1	C7orf23		C7orf23	C7orf23	0.2628	308	1
1_MACS_peak_2870_lociStitched	chr11	64899499	64903374	1	3876	5908.9875	309	1	SYVN1	ZFPL1,C11orf2,TM7SF2,MRPL49,SPDYC,CAPN1,CDCA5,ZNHIT2,FAU	SYVN1	SYVN1	0.4968	309	1
2_MACS_peak_5628_lociStitched	chr15	64384474	64388776	2	3870	4675.4136	310	1	SNX1,FAM96A	DAPK2	FAM96A	FAM96A	0.2921	310	1
3_MACS_peak_16806_lociStitched	chr9	20620798	20624873	3	3869	3222.51	311	1	MLLT3	KIAA1797	MLLT3	MLLT3	0.176	311	1
3_MACS_peak_13997_lociStitched	chr5	154133797	154138217	3	3861	5079.906	312	1	LARP1		LARP1	LARP1	0.1781	312	1
2_MACS_peak_16475_lociStitched	chr8	103665719	103669615	2	3860	4520.5288	313	1	KLF10		KLF10	KLF10	0.4035	313	1
1_MACS_peak_13640_lociStitched	chr5	107715506	107719363	1	3858	8675.9358	314	1	FBXL17		FBXL17	FBXL17	0.133	314	1
1_MACS_peak_2715_lociStitched	chr11	46140096	46143952	1	3857	3979.0064	315	1	PHF21A		PHF21A	PHF21A	0.137	315	1
3_MACS_peak_15302_lociStitched	chr7	22484378	22488452	3	3854	3260.0148	316	1	MGC87042		MGC87042	MGC87042	0.1542	316	1
3_MACS_peak_6196_lociStitched	chr16	11889570	11893497	3	3846	4898.9325	317	1	ZC3H7A	BCAR4	ZC3H7A	ZC3H7A	0.272	317	1
3_MACS_peak_12162_lociStitched	chr3	141085771	141089774	3	3837	4926.8924	318	1	ZBTB38		ZBTB38	ZBTB38	0.4081	318	1
4_MACS_peak_1477_lociStitched	chr1	204377288	204381702	4	3837	4542.006	319	1	PPP1R15B	PLEKHA6,LOC127841	PPP1R15B	PPP1R15B	0.3497	319	1
2_MACS_peak_14694_lociStitched	chr6	43737408	43741248	2	3830	3452.928	320	1	VEGFA		VEGFA	VEGFA	0.2086	320	1
2_MACS_peak_6818_lociStitched	chr17	7744832	7748700	2	3830	3589.8908	321	1	KDM6B	TMEM88,CYB5D1,CHD3,LSMD1	KDM6B	KDM6B	0.3146	321	1
3_MACS_peak_12221_lociStitched	chr3	151985820	151990128	3	3827	3807.4104	322	1	MBNL1,LOC401093	MBNL1	LOC401093	LOC401093	0.3501	322	1
1_MACS_peak_15421_lociStitched	chr7	39988024	39991846	1	3823	6867.3696	323	1	CDK13		CDK13	CDK13	0.1519	323	1
2_MACS_peak_6640_lociStitched	chr16	85587288	85591125	2	3822	2660.5758	324	1			KIAA0182	KIAA0182	NONE	324	1
1_MACS_peak_17150_lociStitched	chr9	108006212	108010028	1	3817	4304.448	325	1	SLC44A1		SLC44A1	SLC44A1	0.1767	325	1
2_MACS_peak_8336_lociStitched	chr19	18389808	18393807	2	3814	7129.8171	326	1	MIR3188,JUND	PDE4C,LOC729966,KIAA1683,LSM4	JUND	JUND	0.6817	326	1
2_MACS_peak_5875_lociStitched	chr15	83476987	83480808	2	3813	4894.3189	327	1	WHAMM	FSD2	WHAMM	WHAMM	0.298	327	1
1_MACS_peak_5619_lociStitched	chr15	63795051	63798861	1	3811	8326.374	328	1	USP3		USP3	USP3	0.2612	328	1
3_MACS_peak_11305_lociStitched	chr22	44419808	44423648	3	3804	3182.208	329	1	PARVB		PARVB	PARVB	0.0895	329	1
3_MACS_peak_3944_lociStitched	chr12	68381909	68385876	3	3803	2932.4064	330	1			IFNG	IFNG	NONE	330	1
2_MACS_peak_15511_lociStitched	chr7	55599660	55603509	2	3801	4287.786	331	1	VOPP1		VOPP1	VOPP1	0.2903	331	1
2_MACS_peak_4981_lociStitched	chr14	64968355	64972602	2	3790	6169.6169	332	1	ZBTB1,ZBTB25	AKAP5,HSPA2,C14orf50	ZBTB25	ZBTB25	0.3377	332	1
1_MACS_peak_3323_lociStitched	chr11	118659806	118663591	1	3786	7305.05	333	1	DDX6		DDX6	DDX6	0.2599	333	1
3_MACS_peak_14091_lociStitched	chr5	173321975	173326022	3	3784	2597.7693	334	1	CPEB4		CPEB4	CPEB4	0.3288	334	1
1_MACS_peak_2577_lociStitched	chr11	10324055	10327834	1	3780	2980.4973	335	1	ADM	SBF2	ADM	ADM	0.5485	335	1
2_MACS_peak_7307_lociStitched	chr17	55432558	55436610	2	3779	3165.0172	336	1	MSI2		MSI2	MSI2	0.1487	336	1
1_MACS_peak_14063_lociStitched	chr5	172196502	172200273	1	3772	8096.7141	337	1	DUSP1		DUSP1	DUSP1	0.8363	337	1
1_MACS_peak_16960_lociStitched	chr9	68724143	68727912	1	3770	3807.8207	338	1	LOC100132352		LOC100132352	LOC100132352	0.3769	338	1
2_MACS_peak_13398_lociStitched	chr5	65220495	65224300	2	3762	4174.846	339	1	ERBB2IP	LOC100303749	ERBB2IP	ERBB2IP	0.1559	339	1
4_MACS_peak_1176_lociStitched	chr1	156457212	156461223	4	3755	2163.9345	340	1	MEF2D		MEF2D	MEF2D	0.3118	340	1
1_MACS_peak_2998_lociStitched	chr11	68606040	68609793	1	3754	4028.0949	341	1	CPT1A		CPT1A	CPT1A	0.1959	341	1
3_MACS_peak_4101_lociStitched	chr12	102871347	102875237	3	3753	2578.681	342	1	IGF1		IGF1	IGF1	0.1575	342	1
2_MACS_peak_7895_lociStitched	chr19	1258774	1262545	2	3751	5086.7019	343	1	MIDN	ATP5D,CIRBP,C19orf24,EFNA2,C19orf26,C19orf23	CIRBP	CIRBP	0.4513	343	1
2_MACS_peak_12130_lociStitched	chr3	133290868	133294676	2	3750	5675.4432	344	1	CDV3		CDV3	CDV3	0.3681	344	1
1_MACS_peak_12041_lociStitched	chr3	122398184	122401930	1	3747	4823.7242	345	1	PARP14		PARP14	PARP14	0.2094	345	1
1_MACS_peak_1990_lociStitched	chr10	52381757	52385502	1	3746	4561.7845	346	1	SGMS1		SGMS1	SGMS1	0.0951	346	1
2_MACS_peak_13034_lociStitched	chr4	146856616	146860437	2	3745	3140.4799	347	1	ZNF827		ZNF827	ZNF827	0.1285	347	1
3_MACS_peak_3889_lociStitched	chr12	57913283	57917220	3	3744	3244.8754	348	1	MBD6,DDIT3	MARS,KIF5A,ARHGAP9,DCTN2	DDIT3	DDIT3	0.313	348	1
2_MACS_peak_334_lociStitched	chr1	28572777	28576707	2	3743	2802.09	349	1		ATPIF1,SESN2,DNAJC8	SESN2	ATPIF1	0.186	349	1
1_MACS_peak_13924_lociStitched	chr5	142433697	142437436	1	3740	2983.722	350	1	ARHGAP26		ARHGAP26	ARHGAP26	0.1354	350	1
1_MACS_peak_13478_lociStitched	chr5	78530976	78534711	1	3736	5516.2215	351	1	JMY		JMY	JMY	0.1749	351	1
2_MACS_peak_14825_lociStitched	chr6	90060023	90063782	2	3734	4815.279	352	1	UBE2J1	GABRR2	UBE2J1	UBE2J1	0.3374	352	1
