GENE_ID	locusLine	bin_1_KMS12_jia.bam
3_MACS_peak_2434_lociStitched	chr10(.):74018800-74036394	1.7151
2_MACS_peak_2437_lociStitched	chr10(.):74056439-74063853	0.8369
5_MACS_peak_2439_lociStitched	chr10(.):74076690-74096089	1.7226
1_MACS_peak_2444_lociStitched	chr10(.):74113273-74115394	1.9589
1_MACS_peak_2445_lociStitched	chr10(.):74384812-74386680	0.8463
1_MACS_peak_2446_lociStitched	chr10(.):74451619-74453119	1.4355
1_MACS_peak_2447_lociStitched	chr10(.):74854053-74857554	1.1108
1_MACS_peak_2448_lociStitched	chr10(.):74927012-74928929	1.3729
2_MACS_peak_2449_lociStitched	chr10(.):75004314-75013646	1.1392
1_MACS_peak_2451_lociStitched	chr10(.):75117854-75119056	0.4396
1_MACS_peak_2452_lociStitched	chr10(.):75172495-75174530	1.4636
1_MACS_peak_2453_lociStitched	chr10(.):75254319-75256742	2.0369
1_MACS_peak_2454_lociStitched	chr10(.):75384576-75386689	1.1676
1_MACS_peak_2455_lociStitched	chr10(.):75489158-75491427	1.8175
1_MACS_peak_2456_lociStitched	chr10(.):75502937-75505317	2.3214
3_MACS_peak_2457_lociStitched	chr10(.):75531472-75546550	0.7443
1_MACS_peak_2460_lociStitched	chr10(.):75570276-75571731	1.6608
2_MACS_peak_2461_lociStitched	chr10(.):75624596-75635573	0.4049
2_MACS_peak_2463_lociStitched	chr10(.):75668462-75671739	0.7019
2_MACS_peak_2465_lociStitched	chr10(.):75679507-75682469	0.3626
1_MACS_peak_2467_lociStitched	chr10(.):75715662-75720821	0.9622
1_MACS_peak_2468_lociStitched	chr10(.):75757081-75759417	0.9148
1_MACS_peak_2469_lociStitched	chr10(.):75767681-75769063	0.5772
1_MACS_peak_2470_lociStitched	chr10(.):75844389-75845178	0.4629
1_MACS_peak_2471_lociStitched	chr10(.):75909536-75912514	2.1502
1_MACS_peak_2472_lociStitched	chr10(.):75935412-75937897	1.7256
1_MACS_peak_2473_lociStitched	chr10(.):75949640-75950746	0.4638
1_MACS_peak_2474_lociStitched	chr10(.):76344217-76346824	0.9951
1_MACS_peak_2475_lociStitched	chr10(.):76357065-76360092	0.6223
1_MACS_peak_2476_lociStitched	chr10(.):76583915-76587015	2.4014
1_MACS_peak_2477_lociStitched	chr10(.):76737180-76738393	0.3868
1_MACS_peak_2478_lociStitched	chr10(.):76808268-76808963	0.3598
1_MACS_peak_2479_lociStitched	chr10(.):76869740-76872688	1.5701
1_MACS_peak_2480_lociStitched	chr10(.):76947427-76948281	0.3408
1_MACS_peak_2481_lociStitched	chr10(.):76969309-76971812	1.9593
1_MACS_peak_2482_lociStitched	chr10(.):76992852-76996343	1.9251
1_MACS_peak_2483_lociStitched	chr10(.):77054811-77055364	0.3648
1_MACS_peak_2484_lociStitched	chr10(.):79442860-79443617	0.4017
2_MACS_peak_2485_lociStitched	chr10(.):79788256-79795453	0.81
1_MACS_peak_2487_lociStitched	chr10(.):80062178-80063305	1.0291
1_MACS_peak_2488_lociStitched	chr10(.):80828190-80831717	0.9027
1_MACS_peak_2489_lociStitched	chr10(.):80896993-80897942	0.4326
1_MACS_peak_2490_lociStitched	chr10(.):81001346-81010996	1.8867
1_MACS_peak_2491_lociStitched	chr10(.):81045338-81046811	0.4893
1_MACS_peak_2492_lociStitched	chr10(.):81106394-81109027	1.9738
1_MACS_peak_2493_lociStitched	chr10(.):81204262-81205574	0.6918
1_MACS_peak_2494_lociStitched	chr10(.):81285171-81285794	0.3296
1_MACS_peak_2495_lociStitched	chr10(.):81321131-81322216	0.4697
1_MACS_peak_2496_lociStitched	chr10(.):81585163-81587508	1.4364
1_MACS_peak_2497_lociStitched	chr10(.):81837794-81839551	1.3276
1_MACS_peak_2498_lociStitched	chr10(.):81869543-81870582	0.5384
1_MACS_peak_2499_lociStitched	chr10(.):81904204-81905000	0.4559
1_MACS_peak_2500_lociStitched	chr10(.):81946404-81966424	2.6813
1_MACS_peak_2501_lociStitched	chr10(.):81993965-81994690	0.3804
1_MACS_peak_2502_lociStitched	chr10(.):82167706-82168858	0.3908
1_MACS_peak_2503_lociStitched	chr10(.):82213213-82215385	0.6396
1_MACS_peak_2504_lociStitched	chr10(.):82895085-82896860	0.4648
1_MACS_peak_2505_lociStitched	chr10(.):85749976-85750560	0.4226
2_MACS_peak_2506_lociStitched	chr10(.):85897437-85901159	2.3512
1_MACS_peak_2508_lociStitched	chr10(.):85925807-85934262	2.6185
1_MACS_peak_2509_lociStitched	chr10(.):86087699-86091108	1.0397
1_MACS_peak_2510_lociStitched	chr10(.):88159654-88161647	0.7009
1_MACS_peak_2511_lociStitched	chr10(.):88170475-88174239	1.0487
1_MACS_peak_2512_lociStitched	chr10(.):88280147-88282720	1.6228
2_MACS_peak_2513_lociStitched	chr10(.):88470596-88476254	0.829
2_MACS_peak_2515_lociStitched	chr10(.):88512338-88519908	1.4931
1_MACS_peak_2517_lociStitched	chr10(.):88851634-88857235	1.6171
1_MACS_peak_2518_lociStitched	chr10(.):89101104-89103567	0.8545
1_MACS_peak_2519_lociStitched	chr10(.):89264053-89266832	0.6467
1_MACS_peak_2520_lociStitched	chr10(.):89575172-89579424	1.5314
1_MACS_peak_2521_lociStitched	chr10(.):89619751-89631329	3.3736
1_MACS_peak_2522_lociStitched	chr10(.):89823701-89826126	0.5547
2_MACS_peak_2523_lociStitched	chr10(.):89839078-89853486	1.0976
2_MACS_peak_2525_lociStitched	chr10(.):89866065-89868939	1.064
1_MACS_peak_2527_lociStitched	chr10(.):90029655-90032637	1.8951
1_MACS_peak_2528_lociStitched	chr10(.):90056499-90057698	0.4486
2_MACS_peak_2529_lociStitched	chr10(.):90143767-90152606	1.8021
1_MACS_peak_2531_lociStitched	chr10(.):90357411-90358759	0.4363
1_MACS_peak_2532_lociStitched	chr10(.):90638995-90642822	2.3184
1_MACS_peak_2533_lociStitched	chr10(.):90661440-90662203	0.427
1_MACS_peak_2534_lociStitched	chr10(.):90734260-90735358	0.5468
3_MACS_peak_2535_lociStitched	chr10(.):90749494-90761534	0.9709
1_MACS_peak_2538_lociStitched	chr10(.):90898176-90899335	0.3708
1_MACS_peak_2539_lociStitched	chr10(.):90923491-90924197	0.4198
1_MACS_peak_2540_lociStitched	chr10(.):91011100-91011781	0.4508
1_MACS_peak_2541_lociStitched	chr10(.):91091702-91094440	0.8003
1_MACS_peak_2542_lociStitched	chr10(.):91110221-91112069	0.6288
1_MACS_peak_2543_lociStitched	chr10(.):91173659-91174917	0.5037
1_MACS_peak_2544_lociStitched	chr10(.):91403043-91406531	2.4513
1_MACS_peak_2545_lociStitched	chr10(.):91460336-91464294	1.2286
2_MACS_peak_2546_lociStitched	chr10(.):91554118-91559662	0.4049
1_MACS_peak_2548_lociStitched	chr10(.):91572943-91575352	0.5266
1_MACS_peak_2549_lociStitched	chr10(.):91645770-91651677	1.8274
1_MACS_peak_2550_lociStitched	chr10(.):91718629-91720177	0.5039
1_MACS_peak_2551_lociStitched	chr10(.):91805350-91809487	1.4351
1_MACS_peak_2552_lociStitched	chr10(.):92352024-92352957	0.5007
1_MACS_peak_2553_lociStitched	chr10(.):92631095-92632601	0.788
1_MACS_peak_2554_lociStitched	chr10(.):92766207-92767065	0.5192
1_MACS_peak_2555_lociStitched	chr10(.):92921677-92924319	1.5275
1_MACS_peak_2556_lociStitched	chr10(.):92957769-92959578	0.7817
1_MACS_peak_2557_lociStitched	chr10(.):92979326-92981616	1.4874
1_MACS_peak_2558_lociStitched	chr10(.):93508922-93509884	0.3861
2_MACS_peak_2559_lociStitched	chr10(.):93555986-93567531	0.8609
1_MACS_peak_2561_lociStitched	chr10(.):93667571-93669398	0.9422
1_MACS_peak_2562_lociStitched	chr10(.):93682598-93684972	1.9413
1_MACS_peak_2563_lociStitched	chr10(.):93860448-93862269	0.989
1_MACS_peak_2564_lociStitched	chr10(.):93901270-93903456	0.7764
1_MACS_peak_2565_lociStitched	chr10(.):93970596-93972261	0.673
1_MACS_peak_2566_lociStitched	chr10(.):94025623-94026476	0.4896
1_MACS_peak_2567_lociStitched	chr10(.):94049666-94052251	1.2079
1_MACS_peak_2568_lociStitched	chr10(.):94332182-94335188	2.1679
1_MACS_peak_2569_lociStitched	chr10(.):94349885-94355340	2.3156
1_MACS_peak_2570_lociStitched	chr10(.):94500468-94503580	0.8253
1_MACS_peak_2571_lociStitched	chr10(.):94514630-94519609	1.9047
1_MACS_peak_2572_lociStitched	chr10(.):94607593-94610111	1.2696
1_MACS_peak_2573_lociStitched	chr10(.):94831332-94832268	0.5095
1_MACS_peak_2574_lociStitched	chr10(.):94868853-94872253	1.227
1_MACS_peak_2575_lociStitched	chr10(.):95255511-95257060	0.6775
1_MACS_peak_2576_lociStitched	chr10(.):95461090-95463397	1.1993
1_MACS_peak_2577_lociStitched	chr10(.):95653223-95654561	0.754
1_MACS_peak_2578_lociStitched	chr10(.):96103824-96105532	0.6334
1_MACS_peak_2579_lociStitched	chr10(.):96121440-96123034	0.9671
1_MACS_peak_2580_lociStitched	chr10(.):96161670-96165088	1.5361
1_MACS_peak_2581_lociStitched	chr10(.):96303989-96307160	1.5863
1_MACS_peak_2582_lociStitched	chr10(.):96942973-96944074	0.3539
1_MACS_peak_2583_lociStitched	chr10(.):96995408-96996297	0.3913
1_MACS_peak_2584_lociStitched	chr10(.):97005367-97006064	0.3836
2_MACS_peak_2585_lociStitched	chr10(.):97048767-97056730	1.5726
1_MACS_peak_2587_lociStitched	chr10(.):97320617-97321156	0.3478
1_MACS_peak_2588_lociStitched	chr10(.):97414933-97417053	0.914
1_MACS_peak_2589_lociStitched	chr10(.):97452844-97453890	0.5428
3_MACS_peak_2590_lociStitched	chr10(.):97514842-97530905	0.6836
1_MACS_peak_2593_lociStitched	chr10(.):97541617-97545661	0.5906
1_MACS_peak_2594_lociStitched	chr10(.):97666500-97668167	0.7804
1_MACS_peak_2595_lociStitched	chr10(.):97747411-97747992	0.4044
1_MACS_peak_2596_lociStitched	chr10(.):97802696-97805799	1.7254
1_MACS_peak_2597_lociStitched	chr10(.):97848245-97850760	2.1211
2_MACS_peak_2598_lociStitched	chr10(.):97883778-97892389	1.3216
2_MACS_peak_2600_lociStitched	chr10(.):98026803-98036000	2.0104
1_MACS_peak_2602_lociStitched	chr10(.):98044579-98051538	2.217
1_MACS_peak_2603_lociStitched	chr10(.):98272240-98273813	0.7234
1_MACS_peak_2604_lociStitched	chr10(.):98345181-98348627	2.1473
2_MACS_peak_2605_lociStitched	chr10(.):98411126-98418509	0.1992
1_MACS_peak_2607_lociStitched	chr10(.):98432583-98434006	0.8091
1_MACS_peak_2608_lociStitched	chr10(.):98454691-98456842	0.6177
1_MACS_peak_2609_lociStitched	chr10(.):98477682-98481662	1.597
2_MACS_peak_2610_lociStitched	chr10(.):98590824-98596459	1.5572
1_MACS_peak_2612_lociStitched	chr10(.):98977298-98978715	0.519
1_MACS_peak_2613_lociStitched	chr10(.):99050798-99052630	1.4789
1_MACS_peak_2614_lociStitched	chr10(.):99078053-99081996	2.3969
1_MACS_peak_2615_lociStitched	chr10(.):99091549-99095451	1.9756
1_MACS_peak_2616_lociStitched	chr10(.):99159402-99161606	0.5721
1_MACS_peak_2617_lociStitched	chr10(.):99172326-99173039	0.4384
1_MACS_peak_2618_lociStitched	chr10(.):99184940-99188630	1.1485
2_MACS_peak_2619_lociStitched	chr10(.):99204580-99206735	0.9663
1_MACS_peak_2621_lociStitched	chr10(.):99256987-99259624	1.3943
2_MACS_peak_2622_lociStitched	chr10(.):99314998-99321599	0.3807
1_MACS_peak_2624_lociStitched	chr10(.):99400372-99401578	0.6856
1_MACS_peak_2625_lociStitched	chr10(.):99446376-99447898	0.6366
1_MACS_peak_2626_lociStitched	chr10(.):99472660-99475251	2.192
1_MACS_peak_2627_lociStitched	chr10(.):99496256-99497990	0.8198
1_MACS_peak_2628_lociStitched	chr10(.):99524000-99524691	0.4132
2_MACS_peak_2629_lociStitched	chr10(.):99885734-99895861	0.8558
3_MACS_peak_2631_lociStitched	chr10(.):99925904-99929679	0.4639
1_MACS_peak_2634_lociStitched	chr10(.):100099797-100100288	0.3851
1_MACS_peak_2635_lociStitched	chr10(.):100205846-100207400	1.4299
2_MACS_peak_2636_lociStitched	chr10(.):101189055-101191791	1.8508
1_MACS_peak_2638_lociStitched	chr10(.):101378280-101382320	1.5361
1_MACS_peak_2639_lociStitched	chr10(.):101419204-101419863	0.5182
1_MACS_peak_2640_lociStitched	chr10(.):101490986-101493138	1.6735
1_MACS_peak_2641_lociStitched	chr10(.):101600188-101600940	0.4865
2_MACS_peak_2642_lociStitched	chr10(.):101768572-101774908	0.3366
1_MACS_peak_2644_lociStitched	chr10(.):101943182-101947521	1.3745
1_MACS_peak_2645_lociStitched	chr10(.):101988492-101989880	0.5787
1_MACS_peak_2646_lociStitched	chr10(.):102026618-102028306	1.49
1_MACS_peak_2647_lociStitched	chr10(.):102045261-102047140	1.237
1_MACS_peak_2648_lociStitched	chr10(.):102085973-102088112	1.1597
2_MACS_peak_2649_lociStitched	chr10(.):102098387-102109986	0.8582
1_MACS_peak_2651_lociStitched	chr10(.):102128968-102135772	2.7356
3_MACS_peak_2652_lociStitched	chr10(.):102287867-102296244	0.6006
1_MACS_peak_2655_lociStitched	chr10(.):102671739-102673767	1.4415
1_MACS_peak_2656_lociStitched	chr10(.):102746201-102748533	1.2033
1_MACS_peak_2657_lociStitched	chr10(.):102755985-102760797	2.6856
1_MACS_peak_2658_lociStitched	chr10(.):102790955-102792648	0.4731
1_MACS_peak_2659_lociStitched	chr10(.):102802311-102803490	0.6088
2_MACS_peak_2660_lociStitched	chr10(.):102819466-102827994	1.0524
1_MACS_peak_2662_lociStitched	chr10(.):103113619-103114913	0.999
1_MACS_peak_2663_lociStitched	chr10(.):103347240-103348285	1.0276
1_MACS_peak_2664_lociStitched	chr10(.):103377011-103378531	0.5434
1_MACS_peak_2665_lociStitched	chr10(.):103452836-103455708	3.0919
2_MACS_peak_2666_lociStitched	chr10(.):103538763-103544011	0.5705
1_MACS_peak_2668_lociStitched	chr10(.):103574155-103580270	1.5701
1_MACS_peak_2669_lociStitched	chr10(.):103588869-103591725	1.3158
2_MACS_peak_2670_lociStitched	chr10(.):103599578-103604033	0.2521
1_MACS_peak_2672_lociStitched	chr10(.):103814911-103816587	1.2429
1_MACS_peak_2673_lociStitched	chr10(.):103824340-103826547	1.0759
2_MACS_peak_2674_lociStitched	chr10(.):103873730-103881423	1.4656
1_MACS_peak_2676_lociStitched	chr10(.):103891702-103894685	1.6938
1_MACS_peak_2677_lociStitched	chr10(.):103910955-103913997	1.3225
1_MACS_peak_2678_lociStitched	chr10(.):103948152-103949962	0.8094
2_MACS_peak_2679_lociStitched	chr10(.):104004314-104007013	0.9657
2_MACS_peak_2681_lociStitched	chr10(.):104153213-104159960	1.3942
1_MACS_peak_2683_lociStitched	chr10(.):104179384-104183033	1.6787
1_MACS_peak_2684_lociStitched	chr10(.):104191180-104192592	1.4999
1_MACS_peak_2685_lociStitched	chr10(.):104208725-104211579	2.0987
1_MACS_peak_2686_lociStitched	chr10(.):104220468-104222234	0.8139
3_MACS_peak_2687_lociStitched	chr10(.):104261110-104271966	0.4061
1_MACS_peak_2690_lociStitched	chr10(.):104297285-104297858	0.3198
2_MACS_peak_2691_lociStitched	chr10(.):104400915-104412856	1.9496
1_MACS_peak_2693_lociStitched	chr10(.):104420404-104421162	0.4066
2_MACS_peak_2694_lociStitched	chr10(.):104470159-104475768	2.0086
1_MACS_peak_2696_lociStitched	chr10(.):104502842-104504918	0.698
2_MACS_peak_2697_lociStitched	chr10(.):104535419-104542859	0.4186
2_MACS_peak_2699_lociStitched	chr10(.):104550000-104558301	1.174
1_MACS_peak_2701_lociStitched	chr10(.):104613493-104614866	1.2705
1_MACS_peak_2702_lociStitched	chr10(.):104676733-104679038	1.3632
1_MACS_peak_2703_lociStitched	chr10(.):104870117-104872443	0.4614
1_MACS_peak_2704_lociStitched	chr10(.):104937053-104937926	0.4173
1_MACS_peak_2705_lociStitched	chr10(.):104951130-104953292	1.3594
1_MACS_peak_2706_lociStitched	chr10(.):105109969-105111550	1.1483
1_MACS_peak_2707_lociStitched	chr10(.):105126839-105129572	1.4471
1_MACS_peak_2708_lociStitched	chr10(.):105155011-105157668	1.206
1_MACS_peak_2709_lociStitched	chr10(.):105211734-105212449	0.3875
1_MACS_peak_2710_lociStitched	chr10(.):105230184-105233097	1.6999
1_MACS_peak_2711_lociStitched	chr10(.):105338295-105339442	0.5314
2_MACS_peak_2712_lociStitched	chr10(.):105450437-105456537	1.1631
4_MACS_peak_2714_lociStitched	chr10(.):105667646-105679035	0.4926
1_MACS_peak_2718_lociStitched	chr10(.):105725964-105731511	1.4636
1_MACS_peak_2719_lociStitched	chr10(.):105742792-105743747	0.3546
2_MACS_peak_2720_lociStitched	chr10(.):105879965-105882946	1.9978
1_MACS_peak_2722_lociStitched	chr10(.):106014013-106015503	1.2534
2_MACS_peak_2723_lociStitched	chr10(.):106027207-106029722	1.1262
1_MACS_peak_2725_lociStitched	chr10(.):106060195-106061679	0.7851
1_MACS_peak_2726_lociStitched	chr10(.):106096219-106100380	1.9828
1_MACS_peak_2727_lociStitched	chr10(.):106108132-106113559	1.424
1_MACS_peak_2728_lociStitched	chr10(.):108695063-108695867	0.3257
1_MACS_peak_2729_lociStitched	chr10(.):111682234-111683756	0.7143
1_MACS_peak_2730_lociStitched	chr10(.):111766846-111771030	1.1944
2_MACS_peak_2731_lociStitched	chr10(.):111826916-111839228	1.0838
3_MACS_peak_2733_lociStitched	chr10(.):111959967-111974856	1.5177
1_MACS_peak_2736_lociStitched	chr10(.):111984919-111987413	0.8968
1_MACS_peak_2737_lociStitched	chr10(.):112028723-112029302	0.3622
2_MACS_peak_2738_lociStitched	chr10(.):112063170-112066708	1.462
1_MACS_peak_2740_lociStitched	chr10(.):112113239-112119091	1.3831
1_MACS_peak_2741_lociStitched	chr10(.):112147434-112148548	0.4758
1_MACS_peak_2742_lociStitched	chr10(.):112173473-112175434	0.6689
1_MACS_peak_2743_lociStitched	chr10(.):112200852-112202331	1.0938
2_MACS_peak_2744_lociStitched	chr10(.):112217898-112221196	0.6744
1_MACS_peak_2746_lociStitched	chr10(.):112256442-112264961	1.3653
1_MACS_peak_2747_lociStitched	chr10(.):112295370-112296507	0.4672
1_MACS_peak_2748_lociStitched	chr10(.):112326176-112329535	2.466
1_MACS_peak_2749_lociStitched	chr10(.):112431579-112432737	0.7619
1_MACS_peak_2750_lociStitched	chr10(.):112506955-112507717	0.4232
6_MACS_peak_2751_lociStitched	chr10(.):112599920-112642794	1.7014
1_MACS_peak_2757_lociStitched	chr10(.):112662133-112662727	0.3567
2_MACS_peak_2758_lociStitched	chr10(.):112677672-112684658	1.9812
1_MACS_peak_2760_lociStitched	chr10(.):113942857-113944296	0.5601
1_MACS_peak_2761_lociStitched	chr10(.):114135312-114136842	0.901
1_MACS_peak_2762_lociStitched	chr10(.):114205734-114207822	1.7959
1_MACS_peak_2763_lociStitched	chr10(.):114220255-114221797	0.4978
1_MACS_peak_2764_lociStitched	chr10(.):115438674-115440987	1.112
2_MACS_peak_2765_lociStitched	chr10(.):115610628-115617318	1.4091
1_MACS_peak_2767_lociStitched	chr10(.):115719789-115722248	0.6174
1_MACS_peak_2768_lociStitched	chr10(.):115741523-115744023	1.1216
1_MACS_peak_2769_lociStitched	chr10(.):115784419-115785288	0.3536
1_MACS_peak_2770_lociStitched	chr10(.):115932986-115934866	0.6986
2_MACS_peak_2771_lociStitched	chr10(.):116256867-116259444	0.4987
1_MACS_peak_2773_lociStitched	chr10(.):116284406-116287419	1.1093
1_MACS_peak_2774_lociStitched	chr10(.):116581393-116583172	1.4943
1_MACS_peak_2775_lociStitched	chr10(.):116697711-116699192	1.1979
1_MACS_peak_2776_lociStitched	chr10(.):116760601-116762525	0.8067
1_MACS_peak_2777_lociStitched	chr10(.):119007878-119011103	1.3069
1_MACS_peak_2778_lociStitched	chr10(.):119132145-119135776	0.8523
3_MACS_peak_2779_lociStitched	chr10(.):119505977-119515050	0.212
1_MACS_peak_2782_lociStitched	chr10(.):119522257-119523096	0.3632
1_MACS_peak_2783_lociStitched	chr10(.):119805142-119806755	1.3673
1_MACS_peak_2784_lociStitched	chr10(.):120100892-120102033	0.9665
1_MACS_peak_2785_lociStitched	chr10(.):120512802-120514762	1.1997
2_MACS_peak_2786_lociStitched	chr10(.):120742844-120747699	0.3969
1_MACS_peak_2788_lociStitched	chr10(.):120789057-120791063	0.9501
1_MACS_peak_2789_lociStitched	chr10(.):120837446-120841446	1.8641
1_MACS_peak_2790_lociStitched	chr10(.):120863610-120864794	1.0023
1_MACS_peak_2791_lociStitched	chr10(.):120878673-120882221	1.3306
1_MACS_peak_2792_lociStitched	chr10(.):120890097-120892710	1.3376
1_MACS_peak_2793_lociStitched	chr10(.):120923714-120926209	2.401
1_MACS_peak_2794_lociStitched	chr10(.):120936948-120939138	1.8434
2_MACS_peak_2795_lociStitched	chr10(.):120965279-120971750	0.8875
1_MACS_peak_2797_lociStitched	chr10(.):121064207-121067555	1.8897
1_MACS_peak_2798_lociStitched	chr10(.):121128220-121129908	0.6372
1_MACS_peak_2799_lociStitched	chr10(.):121248765-121249848	0.5169
1_MACS_peak_2800_lociStitched	chr10(.):121275505-121279928	1.7554
1_MACS_peak_2801_lociStitched	chr10(.):121300646-121303351	1.5881
1_MACS_peak_2802_lociStitched	chr10(.):121354242-121357641	2.141
1_MACS_peak_2803_lociStitched	chr10(.):121409868-121413593	1.7225
2_MACS_peak_2804_lociStitched	chr10(.):121422584-121428333	0.998
3_MACS_peak_2806_lociStitched	chr10(.):121458019-121466378	1.3086
1_MACS_peak_2809_lociStitched	chr10(.):121483021-121488404	1.7273
1_MACS_peak_2810_lociStitched	chr10(.):121566707-121568268	0.5744
1_MACS_peak_2811_lociStitched	chr10(.):121629942-121633720	1.5964
1_MACS_peak_2812_lociStitched	chr10(.):121651315-121653114	1.115
1_MACS_peak_2813_lociStitched	chr10(.):122610058-122612398	1.7249
1_MACS_peak_2814_lociStitched	chr10(.):123208727-123209727	0.53
1_MACS_peak_2815_lociStitched	chr10(.):123686019-123688710	2.1458
1_MACS_peak_2816_lociStitched	chr10(.):123733310-123734968	1.3119
1_MACS_peak_2817_lociStitched	chr10(.):124638028-124640282	1.3863
1_MACS_peak_2818_lociStitched	chr10(.):124712918-124714017	1.1982
1_MACS_peak_2819_lociStitched	chr10(.):124739294-124740978	1.166
1_MACS_peak_2820_lociStitched	chr10(.):124766878-124769478	1.1253
1_MACS_peak_2821_lociStitched	chr10(.):124913141-124915422	1.7883
2_MACS_peak_2822_lociStitched	chr10(.):125156638-125163131	0.3035
2_MACS_peak_2824_lociStitched	chr10(.):125793655-125803469	0.5938
4_MACS_peak_2826_lociStitched	chr10(.):125820257-125840714	1.1635
1_MACS_peak_2830_lociStitched	chr10(.):125851062-125854419	1.9509
1_MACS_peak_2831_lociStitched	chr10(.):125863773-125867098	1.2896
1_MACS_peak_2832_lociStitched	chr10(.):126106200-126107520	1.0995
1_MACS_peak_2833_lociStitched	chr10(.):126149898-126151103	0.837
2_MACS_peak_2834_lociStitched	chr10(.):126406029-126413012	0.8664
2_MACS_peak_2836_lociStitched	chr10(.):126429017-126438362	0.5318
1_MACS_peak_2838_lociStitched	chr10(.):126479451-126481736	1.8116
1_MACS_peak_2839_lociStitched	chr10(.):126489789-126491439	1.1833
1_MACS_peak_2840_lociStitched	chr10(.):126604522-126607556	1.8963
1_MACS_peak_2841_lociStitched	chr10(.):126846137-126846826	0.3656
1_MACS_peak_2842_lociStitched	chr10(.):127406668-127410878	1.7051
1_MACS_peak_2843_lociStitched	chr10(.):127510936-127513528	1.5842
1_MACS_peak_2844_lociStitched	chr10(.):127582228-127586158	0.6807
1_MACS_peak_2845_lociStitched	chr10(.):129845677-129847232	0.4806
1_MACS_peak_2846_lociStitched	chr10(.):129922623-129925547	1.4772
1_MACS_peak_2847_lociStitched	chr10(.):131264638-131266225	0.6884
1_MACS_peak_2848_lociStitched	chr10(.):131907935-131910351	1.4768
1_MACS_peak_2849_lociStitched	chr10(.):131934012-131935940	0.8588
1_MACS_peak_2850_lociStitched	chr10(.):132011053-132013212	1.2603
1_MACS_peak_2851_lociStitched	chr10(.):132098271-132100819	1.6233
2_MACS_peak_2852_lociStitched	chr10(.):132156944-132159560	0.6663
1_MACS_peak_2854_lociStitched	chr10(.):133841750-133845407	0.6766
1_MACS_peak_2855_lociStitched	chr10(.):133876227-133894204	2.2504
1_MACS_peak_2856_lociStitched	chr10(.):134115193-134121408	0.6739
1_MACS_peak_2857_lociStitched	chr10(.):134132941-134133974	0.4472
3_MACS_peak_2858_lociStitched	chr10(.):134142990-134152269	1.2204
1_MACS_peak_2861_lociStitched	chr10(.):134209207-134213360	1.6262
1_MACS_peak_2862_lociStitched	chr10(.):134231844-134237316	1.467
4_MACS_peak_2863_lociStitched	chr10(.):134257027-134267484	0.7903
3_MACS_peak_2867_lociStitched	chr10(.):134323946-134332744	0.3344
5_MACS_peak_2870_lociStitched	chr10(.):134349932-134366446	0.5886
1_MACS_peak_2875_lociStitched	chr10(.):134383444-134386789	1.5904
1_MACS_peak_2876_lociStitched	chr10(.):135074753-135075609	0.9838
2_MACS_peak_2877_lociStitched	chr10(.):135087804-135092326	0.4089
1_MACS_peak_2879_lociStitched	chr10(.):135121195-135122936	1.8271
1_MACS_peak_2880_lociStitched	chr10(.):135169843-135171794	1.6284
2_MACS_peak_2881_lociStitched	chr10(.):135186051-135193687	0.5867
1_MACS_peak_2883_lociStitched	chr10(.):135201043-135209207	3.6557
1_MACS_peak_2884_lociStitched	chr10(.):135303315-135303773	0.3524
1_MACS_peak_2885_lociStitched	chr10(.):135450828-135451726	0.3559
1_MACS_peak_2886_lociStitched	chr10(.):135460241-135463192	1.8431
1_MACS_peak_2887_lociStitched	chr10(.):135471511-135472618	0.4882
1_MACS_peak_2888_lociStitched	chr11(.):186542-192900	0.6373
1_MACS_peak_2889_lociStitched	chr11(.):206125-209928	2.8629
1_MACS_peak_2890_lociStitched	chr11(.):225093-227212	1.8794
1_MACS_peak_2891_lociStitched	chr11(.):235346-238354	1.8691
1_MACS_peak_2892_lociStitched	chr11(.):267527-271929	6.9734
1_MACS_peak_2893_lociStitched	chr11(.):287032-291115	3.2046
5_MACS_peak_2894_lociStitched	chr11(.):303410-333415	0.9644
2_MACS_peak_2899_lociStitched	chr11(.):349847-356650	0.6982
1_MACS_peak_2901_lociStitched	chr11(.):393446-397817	1.1046
2_MACS_peak_2902_lociStitched	chr11(.):406523-417665	0.4104
2_MACS_peak_2904_lociStitched	chr11(.):440813-451819	0.605
1_MACS_peak_2906_lociStitched	chr11(.):502055-508148	2.7781
1_MACS_peak_2907_lociStitched	chr11(.):534274-538482	2.3779
5_MACS_peak_2908_lociStitched	chr11(.):554076-577798	0.5216
1_MACS_peak_2913_lociStitched	chr11(.):614917-617046	2.0399
1_MACS_peak_2914_lociStitched	chr11(.):628046-629853	0.8379
1_MACS_peak_2915_lociStitched	chr11(.):694116-697956	3.1948
2_MACS_peak_2916_lociStitched	chr11(.):721589-727339	0.8474
1_MACS_peak_2918_lociStitched	chr11(.):746015-749534	2.1504
1_MACS_peak_2919_lociStitched	chr11(.):775255-778688	2.0699
6_MACS_peak_2920_lociStitched	chr11(.):795032-834138	0.8048
1_MACS_peak_2926_lociStitched	chr11(.):841463-844996	1.5086
1_MACS_peak_2927_lociStitched	chr11(.):909518-912043	1.5047
2_MACS_peak_2928_lociStitched	chr11(.):925260-929102	1.137
1_MACS_peak_2930_lociStitched	chr11(.):1283277-1284645	0.6404
