GENE_ID	locusLine	bin_1_14_0EX0_0229Kronos_MM1S-KB-1hr-2_H3K27Ac_hs-dm_i23.bam
NM_181356	chr6(.):44791469-45350670	0.0774
NM_003599	chr6(.):44792449-45350575	0.0773
NM_012288	chr6(.):52357199-52446862	1.1274
NM_033515	chr6(.):129893239-130036370	0.3307
NM_001195286	chr6(.):386738-416443	0.9954
NM_001718	chr6(.):7722010-7886961	0.1591
NR_037616	chr6(.):7876482-8069647	1.5054
NM_001173977	chr6(.):25274655-25625758	0.4423
NM_014641	chr6(.):30662583-30690458	0.972
NM_001090	chr6(.):30534169-30564309	0.2122
NM_172166	chr6(.):31702724-31735455	1.0895
NM_004348	chr6(.):45384913-45523819	0.4011
NM_001024630	chr6(.):45291053-45523819	0.2932
NM_016021	chr6(.):90031343-90067619	1.0687
NM_001455	chr6(.):108877068-109010971	0.8123
NM_201559	chr6(.):108876025-109010971	0.8063
NM_024630	chr6(.):157797556-158099977	0.1879
NM_020185	chr6(.):287100-356355	2.1999
NM_001145549	chr6(.):7876482-7915310	5.5597
NM_030810	chr6(.):7876482-7916047	5.4695
NM_032744	chr6(.):11708887-11784280	0.304
NM_030939	chr6(.):24700089-24724403	1.3998
NM_021065	chr6(.):26194011-26204471	1.9214
NM_003530	chr6(.):26192011-26204464	1.6329
NM_138720	chr6(.):26153348-26176576	0.9035
NM_003523	chr6(.):26179023-26189458	0.5923
NM_003539	chr6(.):26183937-26194304	0.6676
NM_003545	chr6(.):26199872-26210249	0.9879
NM_005321	chr6(.):26151558-26162343	1.2247
NM_003522	chr6(.):26194786-26205216	2.1672
NM_003518	chr6(.):26211427-26221872	0.6864
NM_021052	chr6(.):26212147-26222711	0.6797
NM_003532	chr6(.):26220382-26230844	0.3934
NM_003524	chr6(.):26246878-26257303	1.264
NM_003547	chr6(.):26241838-26252205	1.0929
NM_003540	chr6(.):26235653-26246021	0.1371
NM_021018	chr6(.):26245369-26255835	1.2595
NM_005320	chr6(.):26229439-26240216	0.7105
NM_001145008	chr6(.):26397464-26420444	0.216
NM_001197240	chr6(.):26378328-26400100	0.313
NM_001197247	chr6(.):26360397-26383540	1.1793
NM_001197238	chr6(.):26378323-26400100	0.3129
NM_007047	chr6(.):26360397-26383548	1.1798
NM_001197237	chr6(.):26378438-26400100	0.3118
NM_001197248	chr6(.):26360469-26383540	1.1584
NM_001197246	chr6(.):26363405-26383540	0.4323
NM_021064	chr6(.):27095816-27106314	1.1267
NM_080593	chr6(.):27101071-27119637	1.0366
NM_080596	chr6(.):27109907-27120346	0.9637
NR_036096	chr6(.):27110404-27120467	0.9962
NM_021058	chr6(.):27095094-27105575	1.1313
NM_003495	chr6(.):27102087-27112457	0.6089
NM_021066	chr6(.):27777079-27787518	0.867
NM_003536	chr6(.):27772841-27783314	1.3161
NM_003509	chr6(.):27770976-27781445	0.9339
NM_003519	chr6(.):27770256-27780709	0.91
NM_003521	chr6(.):27777821-27788267	0.8412
NM_003520	chr6(.):27801439-27811888	1.9142
NM_003511	chr6(.):27828106-27838576	0.5827
NM_003533	chr6(.):27834622-27845099	0.2504
NM_003510	chr6(.):27800657-27811117	1.913
NM_003541	chr6(.):27793951-27804305	0.608
NM_005322	chr6(.):27829569-27840359	0.6088
NM_021968	chr6(.):27786902-27797258	0.5708
NM_003546	chr6(.):27835925-27846289	0.1124
NM_003587	chr6(.):30615895-30645830	0.1771
NM_001031722	chr6(.):30589662-30619598	0.3034
NR_033823	chr6(.):30589612-30619598	0.3034
NM_001161376	chr6(.):30609815-30625987	0.4415
NR_033822	chr6(.):30589612-30617448	0.3141
NM_002714	chr6(.):30563181-30590020	1.5039
NM_014046	chr6(.):30580485-30599174	2.1035
NM_133471	chr6(.):30639165-30660672	1.0224
NM_001134870	chr6(.):30639165-30660093	1.049
NM_001190724	chr6(.):30589662-30617448	0.3141
NM_007243	chr6(.):30650825-30663769	1.0662
NR_030615	chr6(.):30547108-30557194	0.102
NM_005803	chr6(.):30690510-30715453	0.2778
NM_003897	chr6(.):30705975-30717327	0.2907
NM_178014	chr6(.):30683156-30698195	1.8206
NM_004847	chr6(.):31577993-31589798	0.8769
NM_001623	chr6(.):31578032-31589798	0.8795
NM_032955	chr6(.):31578788-31589798	0.9352
NM_080702	chr6(.):31601804-31625477	0.6647
NM_001098534	chr6(.):31601804-31625170	0.6701
NM_021246	chr6(.):31678132-31690581	0.0598
NM_138275	chr6(.):31686160-31697851	0.5567
NR_033488	chr6(.):31649725-31675850	0.4393
NM_001320	chr6(.):31628656-31642843	0.9103
NM_013974	chr6(.):31689816-31703039	0.9849
NM_025262	chr6(.):31639460-31653150	0.1532
NM_001288	chr6(.):31693357-31709341	2.7873
NM_019101	chr6(.):31618670-31630987	1.3649
NM_021184	chr6(.):31621074-31633549	0.9927
NM_001003693	chr6(.):31669683-31683372	0.7233
NM_021221	chr6(.):31633727-31645227	0.2654
NM_021160	chr6(.):31649725-31676137	0.4355
NR_002971	chr6(.):31585855-31595987	0.9943
NR_024541	chr6(.):31674752-31686842	0.0646
NM_080686	chr6(.):31583449-31610554	0.4498
NM_025261	chr6(.):31681424-31694510	0.068
NM_033177	chr6(.):31624005-31638179	1.0476
NM_001199240	chr6(.):31624005-31638407	1.0365
NM_001199238	chr6(.):31624005-31638639	1.023
NM_001199237	chr6(.):31624005-31639060	1.0027
NM_001039651	chr6(.):31725772-31737624	0.0998
NM_025258	chr6(.):31728370-31750108	0.5006
NR_002742	chr6(.):31799852-31809916	1.1526
NM_000434	chr6(.):31821828-31835709	0.4371
NM_021177	chr6(.):31760173-31779743	1.0391
NR_002745	chr6(.):31798039-31808103	1.2427
NM_001178045	chr6(.):31825969-31850448	0.29
NM_001040438	chr6(.):31797692-31812541	0.8947
NM_005345	chr6(.):31778290-31790719	0.6375
NM_005527	chr6(.):31772395-31787835	0.4719
NM_001178044	chr6(.):31825969-31851823	0.2793
NM_006295	chr6(.):31740296-31768712	1.174
NM_005346	chr6(.):31790511-31803031	1.3369
NM_006120	chr6(.):32911390-32925899	0.2431
NM_002119	chr6(.):32966959-32982389	0.0527
NM_002118	chr6(.):32897405-32913847	0.2135
NM_005104	chr6(.):32931436-32954282	2.8513
NM_001113182	chr6(.):32933664-32954282	3.1488
NM_001199455	chr6(.):32934371-32954282	3.2577
NM_001199456	chr6(.):32935860-32954282	3.4473
NM_001188	chr6(.):33535322-33553070	1.4156
NM_002224	chr6(.):33584155-33669348	0.1947
NM_002648	chr6(.):37132921-37148204	1.0412
NM_000322	chr6(.):42659332-42695358	0.0976
NM_003192	chr6(.):42707233-42718884	0.903
NR_037141	chr6(.):42690313-42700932	0.143
NM_015349	chr6(.):42783793-42841296	0.0856
NM_001402	chr6(.):74220472-74235755	1.8601
NM_002043	chr6(.):89962238-90029967	0.2667
NM_182907	chr6(.):106541814-106562811	3.1788
NM_001198	chr6(.):106529194-106562814	3.2453
NM_001142403	chr6(.):109682716-109708762	1.4074
NM_001145207	chr6(.):135351994-135381036	0.2611
NM_006620	chr6(.):135276516-135381036	0.4421
NR_037435	chr6(.):135295475-135305570	0.0862
NR_037463	chr6(.):157945163-157955232	0.0567
NM_030796	chr7(.):55533305-55645200	1.5395
NM_012301	chr7(.):77641373-79087890	0.0843
NM_001164458	chr7(.):149939300-150025758	0.2201
NM_001100390	chr7(.):2593631-2659368	0.4164
NM_182762	chr7(.):20169278-20262013	0.4533
NM_002214	chr7(.):20365724-20460382	0.3743
NM_002541	chr7(.):44641120-44753669	0.533
NM_001003941	chr7(.):44641120-44721195	0.7105
NM_017984	chr7(.):99993494-100031302	0.6497
NM_017621	chr7(.):102091666-102110321	0.7059
NM_182931	chr7(.):104649636-104759532	0.6721
NM_015723	chr7(.):108107070-108171638	0.2414
NM_001098627	chr7(.):128575771-128595088	1.5352
NM_001098630	chr7(.):128572993-128595088	1.44
NM_032643	chr7(.):128573270-128595088	1.4275
NM_014149	chr7(.):134863589-134901316	0.2108
NM_016019	chr7(.):139039633-139113200	0.4926
NM_173680	chr7(.):150071405-150100719	1.9978
NR_028090	chr7(.):154790142-154802413	2.0207
NM_013321	chr7(.):2286404-2359099	0.0978
NM_003751	chr7(.):2389473-2425377	1.7382
NM_018641	chr7(.):2438258-2479216	0.6567
NM_002304	chr7(.):2552496-2573063	0.0797
NM_152743	chr7(.):2572443-2600392	0.8738
NM_001166355	chr7(.):2547162-2573063	0.0855
NM_001040168	chr7(.):2554478-2573810	0.0753
NR_029597	chr7(.):25984538-25994606	2.1714
NM_019082	chr7(.):44600402-44619137	0.3642
NM_182547	chr7(.):44613761-44626827	0.8494
NM_001163636	chr7(.):74067029-74180022	0.2627
NM_013439	chr7(.):99966067-100002722	0.2398
NM_173564	chr7(.):100076549-100097422	0.1495
NM_030935	chr7(.):100059141-100081902	0.2057
NM_145030	chr7(.):100027911-100039094	0.7097
NM_019606	chr7(.):100022253-100036749	1.7638
NM_001194992	chr7(.):100021412-100036749	1.675
NM_001004323	chr7(.):100049237-100066894	0.0766
NM_020979	chr7(.):101923404-101967178	1.2696
NR_036245	chr7(.):101931368-101941453	1.0873
NM_032831	chr7(.):102068995-102102268	2.0059
NM_024653	chr7(.):102031803-102072129	1.4242
NM_001146210	chr7(.):101981191-102001889	0.1679
NM_006234	chr7(.):102108547-102124381	0.413
NM_152892	chr7(.):102100389-102118612	0.4863
NR_027374	chr7(.):104530074-104572092	0.2987
NR_024586	chr7(.):104645988-104659588	4.6252
NM_001130475	chr7(.):108197670-108215167	1.4938
NM_182529	chr7(.):108197670-108214897	1.516
NM_012328	chr7(.):108205188-108220294	1.7273
NM_001166346	chr7(.):114557208-114568720	1.3533
NM_199072	chr7(.):114557208-114664970	0.6244
NM_199349	chr7(.):128525000-128555773	0.1003
NM_018295	chr7(.):134827765-134855967	1.1292
NR_024185	chr7(.):134845531-134860532	1.6417
NM_197964	chr7(.):139020896-139035541	1.6631
NM_013400	chr7(.):150060878-150076133	4.3901
NM_014374	chr7(.):150063257-150076133	5.1449
NM_001142928	chr7(.):150015295-150040245	0.4987
NM_002889	chr7(.):150030406-150043763	0.0922
NM_138434	chr7(.):150021937-150034811	0.1024
NR_027237	chr7(.):150097839-150114558	2.8599
NM_175571	chr7(.):150142961-150181483	0.0996
NR_034033	chr7(.):150125741-150150228	1.01
NM_007349	chr7(.):154730399-154799682	0.4466
NM_080838	chr8(.):134198311-134245053	0.5004
NM_004103	chr8(.):27163998-27321903	0.563
NM_173176	chr8(.):27178053-27321903	0.5629
NM_172366	chr8(.):28280928-28352784	0.4737
NM_173175	chr8(.):27178080-27321903	0.563
NM_021623	chr8(.):38753752-38836430	0.8633
NM_001024678	chr8(.):145742760-145757416	0.7541
NM_001001795	chr8(.):145746602-145759458	0.5666
NM_173683	chr8(.):10748656-11063875	0.2604
NM_001386	chr8(.):26430420-26520693	0.3591
NM_001197293	chr8(.):26366708-26520693	0.3007
NM_024787	chr8(.):33400272-33429643	1.3757
NM_005079	chr8(.):80942104-81088836	0.3829
NM_024094	chr8(.):120841180-120873170	0.2657
NM_022783	chr8(.):120880899-121068157	0.4974
NM_173685	chr8(.):126099082-126384367	0.2786
NM_003033	chr8(.):134462090-134589183	0.5268
NM_003970	chr8(.):1988157-2098380	1.9818
NM_177924	chr8(.):17908924-17946879	0.6841
NM_004315	chr8(.):17908924-17947507	0.674
NM_171982	chr8(.):27137403-27173834	0.2668
NM_017412	chr8(.):28346772-28426961	0.4073
NR_036250	chr8(.):28357632-28367699	0.0625
NR_026765	chr8(.):29573775-29610625	0.2983
NM_025115	chr8(.):33351235-33375656	0.6407
NM_001102401	chr8(.):33351235-33375703	0.6395
NM_024025	chr8(.):33443853-33462439	0.0857
NM_153692	chr8(.):38826667-38851181	0.0854
NM_201378	chr8(.):144984320-145052697	0.5233
NM_032789	chr8(.):145046319-145065635	0.618
NM_000445	chr8(.):144984320-145055913	0.5324
NM_201381	chr8(.):144984320-145023905	0.6624
NM_201382	chr8(.):144984320-145023110	0.6713
NM_201383	chr8(.):144984320-145021692	0.6855
NM_201379	chr8(.):144984320-145033088	0.6091
NM_001009184	chr8(.):145059225-145072583	0.3852
NM_201384	chr8(.):144984320-145018758	0.7387
NR_030383	chr8(.):145014358-145024447	0.9149
NM_201380	chr8(.):144984320-145030044	0.6467
NM_001129888	chr8(.):145684199-145696031	0.3315
NM_032687	chr8(.):145684199-145695849	0.3356
NM_003923	chr8(.):145694114-145706718	0.358
NM_032902	chr8(.):145717108-145732504	0.0918
NM_138496	chr8(.):145670314-145695418	0.2157
NM_005309	chr8(.):145724464-145737555	1.1889
NM_145754	chr8(.):145686737-145704499	0.4182
NM_138431	chr8(.):145729551-145741589	1.3013
NM_004260	chr8(.):145731666-145748210	1.4958
NM_014665	chr8(.):145738362-145755559	0.7353
NM_025251	chr8(.):145749562-145843888	0.0537
NM_147133	chr9(.):33285417-33370168	0.4605
NM_002504	chr9(.):33285417-33376155	0.44
NM_147134	chr9(.):33285417-33353721	0.5473
NM_022490	chr9(.):37480944-37508693	0.2247
NM_002161	chr9(.):94967624-95061038	0.1632
NM_013417	chr9(.):94967624-95060972	0.1632
NM_001012267	chr9(.):95082740-95382437	0.158
NM_053016	chr9(.):112537576-112718756	0.2279
NM_001037293	chr9(.):112398067-112718756	0.1541
NM_007203	chr9(.):112537576-112939791	0.2563
NM_001004065	chr9(.):112805877-112939791	0.3834
NM_013355	chr9(.):131459801-131488199	0.2443
NM_015033	chr9(.):132644465-132810473	0.3857
NM_001172415	chr9(.):33247469-33269759	0.4669
NM_001195536	chr9(.):33259876-33287067	0.3303
NM_014471	chr9(.):33235195-33253565	0.1636
NM_012166	chr9(.):37505888-37581250	0.5382
NM_024077	chr9(.):91928411-91979561	0.4473
NR_036108	chr9(.):91922139-91932221	1.2744
NM_001827	chr9(.):91921112-91936618	1.753
NR_033912	chr9(.):93820575-93842414	0.0678
NM_005384	chr9(.):94166326-94191144	1.0449
NR_024020	chr9(.):95054639-95092876	0.882
NR_003704	chr9(.):95049742-95059875	0.6006
NR_037424	chr9(.):95049739-95059829	0.6004
NM_033087	chr9(.):101973706-101989246	1.6848
NM_006808	chr9(.):101979569-101997901	1.4863
NM_001012993	chr9(.):112956845-112975413	0.0638
NM_001136562	chr9(.):112882780-112939791	0.5457
NM_030767	chr9(.):117091432-117161685	0.8044
NM_173689	chr9(.):126113447-126146032	0.0708
NM_001045476	chr9(.):127610754-127625160	0.7335
NM_030978	chr9(.):127626483-127644696	0.9906
NM_007209	chr9(.):127615157-127629240	0.7595
NM_005489	chr9(.):130495595-130538621	0.2607
NM_001142532	chr9(.):130495595-130529697	0.2396
NM_001142533	chr9(.):130495595-130522583	0.2763
NM_001142531	chr9(.):130495595-130529719	0.2395
NM_001142534	chr9(.):130495595-130522561	0.2765
NM_170600	chr9(.):130495595-130546048	0.5044
NM_001085347	chr9(.):130488802-130502604	0.448
NM_001018078	chr9(.):130560507-130581556	0.3493
NM_001261	chr9(.):130543304-130558052	0.6231
NM_004957	chr9(.):130560153-130581556	0.3454
NR_036055	chr9(.):130543196-130553286	0.8123
NM_001035254	chr9(.):130697860-130747812	0.6662
NM_003863	chr9(.):130692373-130705763	0.4139
NM_203305	chr9(.):130697860-130717993	0.2995
NM_001135219	chr9(.):130678807-130698076	0.7402
NM_173492	chr9(.):130678807-130694770	0.867
NM_001122821	chr9(.):131440933-131463675	0.7042
NM_052844	chr9(.):131390939-131424129	0.7863
NM_003011	chr9(.):131446508-131463675	0.7344
NM_016520	chr9(.):132584563-132602572	0.4423
NM_006676	chr9(.):132592695-132649107	0.3887
NM_001008563	chr9(.):132592756-132649107	0.3891
NM_032728	chr9(.):134160080-134189649	0.0695
NM_033387	chr9(.):134128464-134156906	0.9468
NM_178536	chr9(.):139841767-139854949	0.2657
NM_153200	chr9(.):139752232-139765738	0.2259
NM_000606	chr9(.):139834697-139846426	0.622
NM_021138	chr9(.):139775964-139826067	0.8957
NM_018998	chr9(.):139829886-139844173	0.3696
NM_206920	chr9(.):139741818-139760251	0.3917
NM_014172	chr9(.):139738255-139750490	0.5434
NM_015691	chrX(.):9978794-10117518	0.281
NM_001001671	chrX(.):19373175-19538379	0.7939
NM_144495	chrX(.):48750194-48765420	0.4762
NM_001167990	chrX(.):48750212-48765420	0.4767
NM_001032384	chrX(.):48750538-48765420	0.4852
NM_001167992	chrX(.):48750774-48765420	0.4926
NM_005334	chrX(.):153208007-153241819	0.876
NM_001830	chrX(.):10119984-10210699	0.039
NM_001167947	chrX(.):48745729-48760426	0.5687
NM_001042498	chrX(.):48755888-48774235	0.5353
NM_001136158	chrX(.):48774302-48819893	1.1225
NM_001136159	chrX(.):48774302-48820648	1.1052
NM_006875	chrX(.):48765458-48781413	1.1425
NM_004979	chrX(.):48813638-48833251	0.3234
NM_005660	chrX(.):48755458-48773917	0.5387
NM_001032289	chrX(.):48755889-48773933	0.4986
NM_003399	chrX(.):128867945-128908525	0.2948
NM_018990	chrX(.):128908891-128934176	0.6781
NM_003491	chrX(.):153190376-153205468	1.4021
NM_001666	chrX(.):153167829-153196714	0.758
NM_002910	chrX(.):153195721-153215232	0.1832
NM_001025243	chrX(.):153270956-153290342	0.6593
NM_003492	chrX(.):153232990-153253646	1.6228
NR_031757	chrX(.):153280370-153290440	0.9105
NR_036175	chrX(.):153241548-153251627	0.5481
NR_036174	chrX(.):153241547-153251628	0.5483
NM_015892	chr10(.):125762181-125856930	0.8492
NM_014863	chr10(.):125774168-125856930	0.9552
NM_001083591	chr10(.):11201992-11383672	1.3376
NM_001025077	chr10(.):11042258-11383672	0.76
NM_006561	chr10(.):11054892-11383672	0.7873
NM_080599	chr10(.):11957021-12090023	0.2597
NM_015542	chr10(.):11957020-12089808	0.2598
NM_024948	chr10(.):15815174-15907519	0.5488
NM_000698	chr10(.):45864628-45946563	0.5375
NM_032199	chr10(.):63656012-63861707	0.3459
NM_001198798	chr10(.):73851273-73980751	0.1127
NM_001198799	chr10(.):73851273-73981183	0.1124
NM_020338	chr10(.):80823791-81081285	0.2771
NM_145868	chr10(.):81909879-81970328	0.6279
NM_007373	chr10(.):112674300-112778425	0.15
NR_027653	chr10(.):3813187-3832473	1.2672
NM_018706	chr10(.):12105933-12170224	0.138
NM_025209	chr10(.):32552858-32641113	0.4297
NM_001098207	chr10(.):43876064-43897794	0.8359
NM_004966	chr10(.):43876064-43909656	1.2133
NM_173160	chr10(.):43862091-43876783	0.0594
NM_001098204	chr10(.):43876064-43909696	1.2118
NM_001098208	chr10(.):43876064-43897279	0.8513
NM_001098205	chr10(.):43876064-43909332	1.2249
NM_001098206	chr10(.):43876064-43908299	1.2633
NR_026693	chr10(.):43927573-43983007	0.3191
NM_173473	chr10(.):73970805-74000618	0.2331
NM_019058	chr10(.):74028676-74040797	0.3123
NM_017626	chr10(.):74087587-74119907	0.5923
NM_024326	chr10(.):104174570-104187893	0.7051
NM_002779	chr10(.):104157375-104183901	0.4686
NM_024040	chr10(.):104178001-104197423	0.6726
NM_002502	chr10(.):104150431-104167281	1.7611
NM_001077494	chr10(.):104149338-104167281	1.656
NM_001077493	chr10(.):104149228-104167281	1.6459
NR_030169	chr10(.):104191268-104201341	0.3752
NM_030912	chr10(.):104399251-104423076	1.1463
NM_001083913	chr10(.):104498726-104581021	0.9908
NM_017787	chr10(.):104530887-104581021	1.4626
NM_005871	chr10(.):112047797-112069707	0.2958
NM_004419	chr10(.):112252624-112276302	1.2995
NM_145341	chr10(.):112626595-112664764	0.2137
NM_001195307	chr10(.):112653487-112684124	0.3602
NM_001195306	chr10(.):112653487-112683694	0.3627
NR_026932	chr10(.):112623647-112635662	1.0191
NR_024469	chr11(.):67080309-67164158	0.3239
NM_001111018	chr11(.):19367270-20148147	0.1243
NM_006819	chr11(.):63948586-63977020	0.586
NM_001098517	chr11(.):115039344-115380241	0.3973
NM_030962	chr11(.):9795213-10320754	0.0701
NM_001143830	chr11(.):22683159-22839547	0.5057
NM_177553	chr11(.):22684653-22839547	0.5081
NM_005256	chr11(.):22691318-22839547	0.2725
NM_004811	chr11(.):58289343-58348390	1.114
NM_001143995	chr11(.):58289343-58350639	1.0763
NM_024092	chr11(.):60676370-60695915	0.9202
NM_004265	chr11(.):61590712-61639825	0.0954
NM_001012662	chr11(.):62618483-62661355	0.8008
NM_001013251	chr11(.):62643343-62661355	1.2519
NM_001012661	chr11(.):62618517-62661353	0.8014
NR_037193	chr11(.):62644170-62661355	1.3059
NM_003273	chr11(.):64874340-64888707	0.7299
NM_001077241	chr11(.):65137662-65155142	0.893
NR_002819	chr11(.):65260232-65278939	3.9903
NM_030930	chr11(.):67753574-67776593	1.043
NM_006645	chr11(.):72460773-72509750	0.1666
NM_014824	chr11(.):72542789-72858143	0.1892
NM_176796	chr11(.):72970569-73013850	0.9003
NM_176798	chr11(.):72975938-73013850	1.0183
NM_004154	chr11(.):72978246-73014664	1.0553
NM_014488	chr11(.):82687477-82787884	0.6118
NM_024556	chr11(.):126076618-126137879	0.1414
NM_002017	chr11(.):128558812-128688162	0.5656
NM_001167681	chr11(.):128557388-128688162	0.5602
NM_012239	chr11(.):210029-241362	0.2947
NM_002817	chr11(.):231807-257984	0.3446
NM_138329	chr11(.):273569-290304	0.0955
NM_006435	chr11(.):303106-314410	0.088
NM_025092	chr11(.):284137-300688	0.0988
NM_003641	chr11(.):308990-320272	0.0977
NM_001025295	chr11(.):293202-304526	0.0607
NM_001124	chr11(.):10321641-10333923	2.7556
NM_022725	chr11(.):22639078-22652387	0.8154
NM_000614	chr11(.):58385145-58398205	0.2401
NR_024091	chr11(.):58341586-58398205	1.0649
NM_053023	chr11(.):58341586-58394023	1.1367
NM_004778	chr11(.):60613397-60628444	0.1451
NM_207341	chr11(.):60630014-60648164	0.6952
NM_014502	chr11(.):60653019-60679061	0.6052
NM_016582	chr11(.):60699554-60724257	0.1113
NM_178031	chr11(.):60686912-60709631	0.0902
NM_001127392	chr11(.):61515120-61560989	0.6919
NM_013402	chr11(.):61562096-61589529	0.2819
NM_013279	chr11(.):61517860-61560989	0.732
NM_014206	chr11(.):61551601-61565085	2.2997
NM_004111	chr11(.):61555149-61569710	2.1495
NR_031729	chr11(.):61577632-61587712	0.5406
NR_026882	chr11(.):61516500-61530136	0.0678
NR_030342	chr11(.):61554966-61565033	3.0531
NR_002565	chr11(.):62618036-62628103	0.9667
NM_199337	chr11(.):62549873-62562872	0.9555
NM_003164	chr11(.):62569368-62604560	0.4956
NM_018093	chr11(.):62595382-62612628	1.781
NR_003098	chr11(.):62614459-62628360	0.7433
NR_002561	chr11(.):62616134-62626204	0.9858
NR_002560	chr11(.):62615797-62625865	0.9891
NR_002559	chr11(.):62616375-62626440	0.9865
NR_000008	chr11(.):62615381-62625507	0.9857
NR_002564	chr11(.):62617763-62627838	0.9771
NR_002563	chr11(.):62617483-62627555	0.979
NR_002562	chr11(.):62617092-62627167	0.9746
NM_001081491	chr11(.):62554597-62577964	0.7238
NM_001080501	chr11(.):62552786-62564486	1.0521
NM_004470	chr11(.):64003412-64016607	1.3306
NM_000932	chr11(.):64013994-64041924	0.4511
NM_005528	chr11(.):63992752-64006753	0.6787
NM_001160390	chr11(.):63986270-63998726	0.6619
NM_032344	chr11(.):63988737-64002488	0.628
NM_004322	chr11(.):64032299-64057176	0.7514
NM_178443	chr11(.):63969151-63996363	0.4311
NM_057092	chr11(.):64004587-64016607	1.4442
NM_033310	chr11(.):64053792-64072503	0.8248
NM_003377	chr11(.):63997265-64011259	1.1796
NM_020155	chr11(.):64048581-64061972	0.6897
NM_001135208	chr11(.):64003603-64016607	1.3435
NM_001039496	chr11(.):64062862-64077239	1.324
NM_001170726	chr11(.):64046810-64061972	0.6196
NM_001160393	chr11(.):63986270-63998341	0.632
NM_001170881	chr11(.):64047284-64061972	0.6358
NM_001177358	chr11(.):64047282-64061972	0.6357
NM_138689	chr11(.):64006950-64019413	1.406
NM_080668	chr11(.):64839926-64856615	0.692
NM_006782	chr11(.):64846693-64860874	1.3096
NM_013265	chr11(.):64858682-64884180	0.3136
NR_037567	chr11(.):64884654-64899841	0.9304
NM_172230	chr11(.):64889750-64907003	2.045
NM_001997	chr11(.):64883098-64894672	1.303
NM_004927	chr11(.):64884715-64899841	0.8962
NM_014205	chr11(.):64878874-64890170	1.4103
NM_001008778	chr11(.):64932706-64945688	0.0516
NM_001198868	chr11(.):64943685-64984477	0.1349
NM_001198869	chr11(.):64944149-64984477	0.1359
NM_001198870	chr11(.):64944303-64984477	0.1364
NR_028272	chr11(.):65185268-65199003	9.4421
NR_030343	chr11(.):65206928-65217028	0.4954
NM_031904	chr11(.):65149040-65185995	0.944
NM_021070	chr11(.):65301029-65330699	0.3894
NM_001048218	chr11(.):65287547-65311182	0.4071
NM_207354	chr11(.):67051761-67074955	0.9767
NM_017857	chr11(.):67065918-67085078	0.1709
NR_030767	chr11(.):67051815-67074955	0.9783
NM_001619	chr11(.):67028904-67059029	1.7061
NM_001161473	chr11(.):67771047-67801743	0.8734
NM_006053	chr11(.):67805446-67823366	0.5872
NM_006019	chr11(.):67801482-67823366	0.5061
NM_002496	chr11(.):67793083-67809114	1.0109
NM_000694	chr11(.):67772789-67801743	0.8553
NM_138768	chr11(.):69056621-69069754	2.0463
NM_003824	chr11(.):70044268-70058508	0.4449
NM_033388	chr11(.):72520450-72545680	1.8986
NM_014786	chr11(.):73014662-73085425	0.1492
NR_033347	chr11(.):82747505-82757640	0.0803
NM_006235	chr11(.):111217980-111255157	1.0188
NM_032966	chr11(.):118759100-118771971	0.0898
NM_001716	chr11(.):118749540-118771971	0.076
NM_182557	chr11(.):118761850-118786613	0.0809
NM_000190	chr11(.):118950586-118969259	0.6977
NM_002105	chr11(.):118959584-118971177	0.711
NM_001024382	chr11(.):118953696-118969259	0.8061
NM_001130991	chr11(.):118909895-118932925	0.4954
NM_015517	chr11(.):118987287-119010765	0.2266
NM_006389	chr11(.):118909895-118932916	0.4956
NM_014807	chr11(.):118973092-118992827	0.6262
NM_021729	chr11(.):118933492-118957688	0.424
NM_001382	chr11(.):118962212-118977785	1.472
NM_001142505	chr11(.):119015298-119038374	0.1011
NM_022169	chr11(.):119014749-119038374	0.1008
NR_027288	chr11(.):122883273-122895319	0.0774
NM_006597	chr11(.):122923199-122937844	1.9245
NM_032795	chr11(.):126066988-126086587	0.6707
NR_024233	chr11(.):129867518-129880381	3.3717
NM_199437	chr11(.):129764600-129877730	0.4629
NM_014325	chr12(.):109033886-109130295	0.4563
NM_002392	chr12(.):69196970-69244212	0.638
NM_020375	chr12(.):4425358-4474190	0.1102
NM_007273	chr12(.):7069516-7084891	1.1548
NR_015382	chr12(.):6543166-6565683	0.7866
NM_001144831	chr12(.):7069514-7084916	1.1545
NM_006143	chr12(.):12808994-12854121	0.3052
NM_001033873	chr12(.):51634132-51668994	0.084
NM_001031628	chr12(.):51634132-51669202	0.0838
NM_001128914	chr12(.):53840885-53879946	1.0786
NM_000966	chr12(.):53599352-53631036	1.12
NM_001042728	chr12(.):53599352-53619150	1.6475
NM_013449	chr12(.):56984379-57035163	0.3911
NM_005761	chr12(.):94537498-94704225	0.6266
NM_003299	chr12(.):104319188-104346703	1.4489
NM_014706	chr12(.):108910990-108960165	0.8274
NM_018984	chr12(.):109171465-109256359	0.5947
NM_003959	chr12(.):123315038-123352507	0.0826
NM_001082959	chr12(.):125257173-125353519	0.0626
NM_001759	chr12(.):4377901-4419522	1.2259
NM_014231	chr12(.):6566403-6584843	0.8469
NM_001242	chr12(.):6549050-6565884	1.0317
NM_014865	chr12(.):6598297-6646132	0.6575
NM_016497	chr12(.):6596315-6607471	0.8331
NR_004387	chr12(.):6614387-6624717	0.1132
NM_018009	chr12(.):6556176-6576488	1.3006
NM_001975	chr12(.):7018613-7037859	1.0826
