GENE	H3k27me3_21_DMSO_compare_TSS_SIGNAL	H3k27me3_21_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
MVP	0	23277.9012	23277.9012	1	8
PRRT2	0	23277.9012	23277.9012	1	8
EPB41	0	23301.0825	23301.0825	1	8
CDCA3	0	23316.52	23316.52	1	8
GNB3	0	23316.52	23316.52	1	8
USP5	0	23316.52	23316.52	1	8
RILP	0	23353.8704	23353.8704	1	8
ACP2	0	23434.1911	23434.1911	1	8
MADD	0	23434.1911	23434.1911	1	8
NR1H3	0	23434.1911	23434.1911	1	8
GPR84	693.9852	24142.4145	23448.4293	0.972057737498886	5.12052126196934
C19orf43	0	23594.5143	23594.5143	1	8
PSG9	0	23644.8331	23644.8331	1	8
FOSB	0	23659.1458	23659.1458	1	8
BBC3	0	23676.1868	23676.1868	1	8
CCDC9	0	23676.1868	23676.1868	1	8
MIR3190	0	23676.1868	23676.1868	1	8
MIR3191	0	23676.1868	23676.1868	1	8
DHRS11	0	23747.9146	23747.9146	1	8
MRM1	0	23747.9146	23747.9146	1	8
POLR2J	0	23789.643	23789.643	1	8
C1orf144	0	23790.7632	23790.7632	1	8
FBXO42	0	23790.7632	23790.7632	1	8
MIR326	0	23810.5316	23810.5316	1	8
SLC12A5	7243.1187	31118.857	23875.7383	0.811190154630122	2.10310614745695
SGSM1	465.5743	24461.5963	23996.022	0.981322617497551	5.71536332047664
LOC100131244	2275.7132	26273.8057	23998.0925	0.920288912469205	3.52923453013404
FAM186B	0	24062.5241	24062.5241	1	8
MCRS1	0	24062.5241	24062.5241	1	8
PRPF40B	0	24062.5241	24062.5241	1	8
MCAM	8256.8	32338.6638	24081.8638	0.796607817053688	1.96960540425014
ZNF556	829.2393	24921.0338	24091.7945	0.967796873579566	4.90943161526677
ECSIT	0	24123.38	24123.38	1	8
COPZ1	0	24142.4145	24142.4145	1	8
MIR148B	0	24142.4145	24142.4145	1	8
ZNF385A	0	24142.4145	24142.4145	1	8
STK32C	0	24183.5178	24183.5178	1	8
CCL21	0	24188.251	24188.251	1	8
ODF3	1658.1586	25888.1075	24229.9489	0.939804596601933	3.96463559383416
LRRC27	0	24394.1058	24394.1058	1	8
WNT3	4892.097	29287.9003	24395.8033	0.856872516487882	2.58177985276157
YWHAG	0	24421.2349	24421.2349	1	8
ALG12	0	24433.0448	24433.0448	1	8
CRELD2	0	24433.0448	24433.0448	1	8
PIWIL3	0	24461.5963	24461.5963	1	8
KDM1A	0	24464.4218	24464.4218	1	8
PRR24	0	24478.762	24478.762	1	8
RAB4B	0	24494.294	24494.294	1	8
PIN1	0	24561.3241	24561.3241	1	8
SBNO2	0	24571.7627	24571.7627	1	8
CABP5	0	24576.729	24576.729	1	8
SPINT2	0	24580.1197	24580.1197	1	8
ZNF843	0	24619.4364	24619.4364	1	8
NPLOC4	0	24714.1064	24714.1064	1	8
SLC30A2	7072.8	31854.756	24781.956	0.818308655185031	2.17115541537063
KCTD15	2128.6808	26927.3192	24798.6384	0.926738683920705	3.66103907068967
VWA5B2	7888	32745.0207	24857.0207	0.805872173318387	2.05354408623172
OCEL1	0	24960.574	24960.574	1	8
USE1	0	24960.574	24960.574	1	8
ZC3H4	0	25062.8107	25062.8107	1	8
CAPN10	0	25075.1338	25075.1338	1	8
KRT3	171.7695	25256.9695	25085.2	0.993245064177189	7.20006384590914
CTTN	430.6356	25559.061	25128.4254	0.983430526080093	5.89122343479649
CLIP3	0	25151.237	25151.237	1	8
C17orf68	0	25167.0692	25167.0692	1	8
KRBA2	0	25167.0692	25167.0692	1	8
LOC100128288	0	25167.0692	25167.0692	1	8
ODF4	0	25167.0692	25167.0692	1	8
PFAS	0	25167.0692	25167.0692	1	8
RANGRF	0	25167.0692	25167.0692	1	8
RNF222	0	25167.0692	25167.0692	1	8
RPL26	0	25167.0692	25167.0692	1	8
SLC25A35	0	25167.0692	25167.0692	1	8
CAMTA1	0	25190.3416	25190.3416	1	8
DNAJC11	0	25190.3416	25190.3416	1	8
ADRA2B	3318.9968	28565.6908	25246.694	0.895906246859386	3.10546427527102
USP6NL	0	25262.9178	25262.9178	1	8
ITGAM	0	25327.6736	25327.6736	1	8
CDH16	4023.9324	29408.5476	25384.6152	0.87964002670457	2.86955756167834
FLAD1	0	25444.1125	25444.1125	1	8
LENEP	0	25444.1125	25444.1125	1	8
C3orf42	0	25452.1594	25452.1594	1	8
GHRL	0	25452.1594	25452.1594	1	8
GHRLOS	0	25452.1594	25452.1594	1	8
SEC13	0	25452.1594	25452.1594	1	8
TATDN2	0	25452.1594	25452.1594	1	8
PHACTR3	3390.4182	28899.8139	25509.3957	0.895001739550828	3.09152506009554
AOC2	0	25563.3216	25563.3216	1	8
AOC3	0	25563.3216	25563.3216	1	8
BECN1	0	25563.3216	25563.3216	1	8
CCDC56	0	25563.3216	25563.3216	1	8
CCR10	0	25563.3216	25563.3216	1	8
CNTD1	0	25563.3216	25563.3216	1	8
CNTNAP1	0	25563.3216	25563.3216	1	8
EZH1	0	25563.3216	25563.3216	1	8
LOC100190938	0	25563.3216	25563.3216	1	8
LOC90586	0	25563.3216	25563.3216	1	8
PSME3	0	25563.3216	25563.3216	1	8
RAMP2	0	25563.3216	25563.3216	1	8
VPS25	0	25563.3216	25563.3216	1	8
LILRA1	0	25577.705	25577.705	1	8
GCAT	7585.5636	33240.3806	25654.817	0.814197472988267	2.13160862055268
MIR885	0	25658.1012	25658.1012	1	8
FAM117A	0	25673.378	25673.378	1	8
CYP2A7	540.0378	26233.1732	25693.1354	0.979829173273239	5.60218812587575
LOC100289019	0	25722.4426	25722.4426	1	8
CHRD	6778.7952	32506.654	25727.8588	0.827447685134271	2.26163427300949
PMEPA1	984.6443	26797.3186	25812.6743	0.964558145025815	4.76634218923494
CYP2A6	1115.92	26932.202	25816.282	0.960214092052224	4.59302668107591
TMEM160	0	25838.1943	25838.1943	1	8
LMNA	0	25884.642	25884.642	1	8
RAB25	0	25884.642	25884.642	1	8
ROBLD3	0	25884.642	25884.642	1	8
SEMA4A	0	25884.642	25884.642	1	8
SSR2	0	25884.642	25884.642	1	8
UBQLN4	0	25884.642	25884.642	1	8
TSPAN10	902.6024	26791.1646	25888.5622	0.967407741965909	4.89152287097938
NUP160	0	25911.7377	25911.7377	1	8
PTPRJ	0	25911.7377	25911.7377	1	8
GTF3C2	0	25928.3426	25928.3426	1	8
APOD	0	25975.6751	25975.6751	1	8
PPP1R2	0	25975.6751	25975.6751	1	8
MIR142	0	25987.4484	25987.4484	1	8
CREB3L1	4022.2442	30106.8876	26084.6434	0.882146307630363	2.90402099349784
THPO	16141.1775	42251.206	26110.0285	0.723573922958634	1.38824669448433
GSG1L	2322.7662	28524.8941	26202.1279	0.9247020299948	3.61830567957576
EGLN2	0	26271.282	26271.282	1	8
PLCB2	0	26273.8057	26273.8057	1	8
KRT4	0	26295.0937	26295.0937	1	8
SRC	0	26324.8907	26324.8907	1	8
MIR3615	0	26342.7843	26342.7843	1	8
SLC9A3R1	0	26342.7843	26342.7843	1	8
CYP2B7P1	0	26354.7916	26354.7916	1	8
STAC2	14850.4	41256.731	26406.331	0.735320631525429	1.4741277220348
POLR2J2	0	26533.3745	26533.3745	1	8
UPK3BL	0	26533.3745	26533.3745	1	8
EIF3C	0	26542.9838	26542.9838	1	8
EIF3CL	0	26542.9838	26542.9838	1	8
H6PD	0	26569.3644	26569.3644	1	8
BSPH1	1197.7484	27769.5496	26571.8012	0.958651704415096	4.53510698660607
SNORD103A	0	26585.8687	26585.8687	1	8
C2orf28	0	26681.1464	26681.1464	1	8
CAD	0	26681.1464	26681.1464	1	8
DNAJC5G	0	26681.1464	26681.1464	1	8
MPV17	0	26681.1464	26681.1464	1	8
SLC5A6	0	26681.1464	26681.1464	1	8
TRIM54	0	26681.1464	26681.1464	1	8
UCN	0	26681.1464	26681.1464	1	8
ARL16	0	26791.1646	26791.1646	1	8
C17orf90	0	26791.1646	26791.1646	1	8
CCDC137	0	26791.1646	26791.1646	1	8
HGS	0	26791.1646	26791.1646	1	8
PDE6G	0	26791.1646	26791.1646	1	8
PHF13	0	26795.0405	26795.0405	1	8
PRKAG2	1686.9634	28660.5746	26973.6112	0.944411853113093	4.08656695501237
CREBBP	0	27010.0818	27010.0818	1	8
RRAD	2292.4364	29408.5476	27116.1112	0.92768563903253	3.68128192139142
TMPRSS13	0	27131.6799	27131.6799	1	8
KRT16P2	7203.6	34349.7538	27146.1538	0.826642151806288	2.25350977973062
NOL12	0	27175.7951	27175.7951	1	8
ITGAX	568.3909	27782.6516	27214.2607	0.979951675498352	5.61115703065079
CHCHD5	0	27238.0438	27238.0438	1	8
FLJ42351	0	27238.0438	27238.0438	1	8
POLR1B	0	27238.0438	27238.0438	1	8
SLC20A1	0	27238.0438	27238.0438	1	8
PRRT4	2750.8223	29989.7919	27238.9696	0.915981347106188	3.44653666002658
ELSPBP1	0	27240.6772	27240.6772	1	8
CABP7	1750.0374	29015.1336	27265.0962	0.943116279119658	4.051347912492
MMP9	3836.8374	31118.857	27282.0196	0.890237128288889	3.01979953902864
KRT76	0	27314.7016	27314.7016	1	8
ZBTB7B	0	27319.8787	27319.8787	1	8
GALR3	5877.6	33240.3806	27362.7806	0.849746845060811	2.49963781611039
C14orf180	757.9424	28148.1631	27390.2207	0.973779158870087	5.21480875275743
ZRANB1	0	27605.1443	27605.1443	1	8
RINL	0	27691.9436	27691.9436	1	8
SDHAP2	0	27789.8801	27789.8801	1	8
ACOX1	0	27827.6004	27827.6004	1	8
C17orf106	0	27827.6004	27827.6004	1	8
NBL1	7139.4246	35023.0922	27883.6676	0.830668917753031	2.29442675496635
C17orf91	0	27900.2156	27900.2156	1	8
MIR22	0	27900.2156	27900.2156	1	8
PRPF8	0	27900.2156	27900.2156	1	8
SERPINF1	0	27900.2156	27900.2156	1	8
TLCD2	0	27900.2156	27900.2156	1	8
WDR81	0	27900.2156	27900.2156	1	8
ANKRD54	0	27959.9914	27959.9914	1	8
EIF3L	0	27959.9914	27959.9914	1	8
MIR658	0	27959.9914	27959.9914	1	8
MIR659	0	27959.9914	27959.9914	1	8
KCNJ4	9358.6816	37465.3695	28106.6879	0.800130886154786	2.00118046980696
LOC100130581	0	28222.676	28222.676	1	8
IMPDH1	1655.4349	29989.7919	28334.357	0.947687690454473	4.17918932837946
EIF3G	0	28360.3982	28360.3982	1	8
WNT7A	1066.3674	29427.9003	28361.5329	0.965030562121024	4.78640812212745
SIX3	178.911	28554.067	28375.156	0.993773322069157	7.31831034383099
B3GALT4	0	28439.6822	28439.6822	1	8
RPS18	0	28439.6822	28439.6822	1	8
VPS52	0	28439.6822	28439.6822	1	8
LOC202781	0	28457.2916	28457.2916	1	8
PAXIP1	0	28457.2916	28457.2916	1	8
SPSB1	408.987	28869.8399	28460.8529	0.986031305099864	6.14136431018472
PER3	0	28465.6163	28465.6163	1	8
ECE2	6346.4	34820.4083	28474.0083	0.845836967642692	2.45592276074756
SIX2	0	28554.067	28554.067	1	8
ASTL	0	28565.6908	28565.6908	1	8
DUSP2	0	28565.6908	28565.6908	1	8
GPAT2	0	28565.6908	28565.6908	1	8
STARD7	0	28565.6908	28565.6908	1	8
ECHDC3	0	28588.491	28588.491	1	8
MTA1	0	28591.1091	28591.1091	1	8
CDK3	0	28594.2088	28594.2088	1	8
EVPL	0	28594.2088	28594.2088	1	8
TMEM179	0	28595.6603	28595.6603	1	8
SLC39A4	381.8625	29013.6051	28631.7426	0.987009476930382	6.24753250914379
ASNA1	0	28648.9847	28648.9847	1	8
KLHL22	0	28686.5772	28686.5772	1	8
MED15	0	28686.5772	28686.5772	1	8
LYPD3	0	28700.0784	28700.0784	1	8
KRT6B	0	28727.9406	28727.9406	1	8
HTR6	6281.6064	35023.0922	28741.4858	0.847920294472261	2.47910101248435
HEATR6	0	28760.2514	28760.2514	1	8
LOC645638	0	28760.2514	28760.2514	1	8
LOC653653	0	28760.2514	28760.2514	1	8
CUEDC1	0	28794.4006	28794.4006	1	8
CYB5R3	0	28799.2004	28799.2004	1	8
LMNB2	0	28805.5763	28805.5763	1	8
TIMM13	0	28805.5763	28805.5763	1	8
MASP2	4912.272	33728.1049	28815.8329	0.872872047477363	2.77948890685621
ZCCHC14	0	28823.0181	28823.0181	1	8
GRIK3	3205.5672	32035.9952	28830.428	0.909040150841893	3.3210422504738
TMEM145	2263.8	31114.1058	28850.3058	0.932176691564634	3.78075037357071
TBC1D2B	0	28854.0703	28854.0703	1	8
MRPL55	0	28857.8394	28857.8394	1	8
MAGEF1	0	28978.0516	28978.0516	1	8
C16orf81	0	28989.7878	28989.7878	1	8
HNRNPL	0	28991.0528	28991.0528	1	8
CPSF1	0	29013.6051	29013.6051	1	8
MIR1234	0	29013.6051	29013.6051	1	8
MIR939	0	29013.6051	29013.6051	1	8
VPS28	0	29013.6051	29013.6051	1	8
UQCR10	0	29015.1336	29015.1336	1	8
ZMAT5	0	29015.1336	29015.1336	1	8
CES3	368.1027	29408.5476	29040.4449	0.987637874096268	6.31998339357777
COX6A2	0	29104.0484	29104.0484	1	8
ITGAD	0	29104.0484	29104.0484	1	8
HOXA6	5097.2	34254.8525	29157.6525	0.870471813382542	2.74853150612232
HOXA10	5040.8	34254.8525	29214.0525	0.8717211783161	2.76458375306544
AMH	0	29264.6976	29264.6976	1	8
JSRP1	0	29264.6976	29264.6976	1	8
MIR1227	0	29264.6976	29264.6976	1	8
MIR4321	0	29264.6976	29264.6976	1	8
PLEKHJ1	0	29264.6976	29264.6976	1	8
SF3A2	0	29264.6976	29264.6976	1	8
CENPA	0	29271.8958	29271.8958	1	8
DHDH	0	29275.9846	29275.9846	1	8
WNT9B	0	29287.9003	29287.9003	1	8
KRT16P3	2276.421	31615.8916	29339.4706	0.932833706956899	3.79581060691017
WNT10A	0	29387.1829	29387.1829	1	8
CES2	0	29408.5476	29408.5476	1	8
CES4A	0	29408.5476	29408.5476	1	8
FAM96B	0	29408.5476	29408.5476	1	8
PDP2	0	29408.5476	29408.5476	1	8
LMAN2	0	29438.5918	29438.5918	1	8
MXD3	0	29438.5918	29438.5918	1	8
PRELID1	0	29438.5918	29438.5918	1	8
RAB24	0	29438.5918	29438.5918	1	8
RGS14	0	29438.5918	29438.5918	1	8
BBS4	0	29469.8568	29469.8568	1	8
GOLGA6B	0	29469.8568	29469.8568	1	8
HIGD2B	0	29469.8568	29469.8568	1	8
MIR630	0	29469.8568	29469.8568	1	8
C1QTNF5	4481.6	34155.3627	29673.7627	0.88400744554385	2.93002631879553
ZNF792	0	29722.0386	29722.0386	1	8
C3orf19	0	29734.6281	29734.6281	1	8
PCIF1	0	29782.9798	29782.9798	1	8
IGFBP4	5942.2404	35765.8624	29823.622	0.857527914216228	2.58950435144077
RELB	0	29867.6	29867.6	1	8
SGTA	0	29875.5592	29875.5592	1	8
ZMYND19	0	29878.6757	29878.6757	1	8
TMEM151B	4263.4862	34168.6808	29905.1946	0.889064642126477	3.00256905657187
ABHD11	0	29967.7283	29967.7283	1	8
RBM28	0	29989.7919	29989.7919	1	8
GRAMD4	0	30070.3086	30070.3086	1	8
ZNF250	0	30087.9164	30087.9164	1	8
PTGER1	3787.6	33971.3901	30183.7901	0.899690113798886	3.16496436995828
WBSCR26	0	30289.3595	30289.3595	1	8
P2RY11	0	30337.274	30337.274	1	8
SNORD105B	0	30337.274	30337.274	1	8
HOXA7	3775.2	34254.8525	30479.6525	0.900731138880232	3.18168339124346
NAPRT1	0	30507.3829	30507.3829	1	8
ERF	0	30552.1853	30552.1853	1	8
KEAP1	0	30612.5336	30612.5336	1	8
PDE4A	0	30612.5336	30612.5336	1	8
THOP1	0	30651.0418	30651.0418	1	8
NLRP11	0	30658.4152	30658.4152	1	8
NLRP4	0	30658.4152	30658.4152	1	8
RHOU	0	30683.3089	30683.3089	1	8
COPE	0	30697.7386	30697.7386	1	8
DDX49	0	30697.7386	30697.7386	1	8
HOMER3	0	30697.7386	30697.7386	1	8
GRASP	10698.8	41427.259	30728.459	0.794751412148768	1.95313137878379
GAL3ST4	9306.8	40042.1195	30735.3195	0.811408231541929	2.10516123092601
BZRAP1	0	30764.7408	30764.7408	1	8
SNORD105	0	30871.584	30871.584	1	8
CAMK2N2	1829.857	32745.0207	30915.1637	0.947075532244037	4.16147272902939
CHST8	80.028	31040.5829	30960.5549	0.997428456650252	8
MEGF8	98.4024	31114.1058	31015.7034	0.996847340836261	8
PAFAH1B3	0	31114.1058	31114.1058	1	8
PRR19	0	31114.1058	31114.1058	1	8
ZNF335	0	31118.857	31118.857	1	8
SLC6A19	4532.8	35669.593	31136.793	0.887250492775393	2.97622034240475
CDC42BPB	0	31137.2988	31137.2988	1	8
GNGT2	9092.979	40259.1042	31166.1252	0.815752883963366	2.14649014530698
FAM157B	0	31256.6058	31256.6058	1	8
FAM101B	0	31296.8443	31296.8443	1	8
TNFAIP2	111.5808	31465.7456	31354.1648	0.996466426619323	8
SAMD4B	0	31369.0031	31369.0031	1	8
SLC12A7	1374.6228	32797.5901	31422.9673	0.959773667452482	4.57648211359109
C14orf73	0	31465.7456	31465.7456	1	8
GRIN3B	8496.8	39972.0757	31475.2757	0.824695747997307	2.23400098020642
ABCF3	0	31484.1975	31484.1975	1	8
SLC44A2	384.3304	31869.3368	31485.0064	0.988084133267178	6.37367809067482
ST6GALNAC1	0	31521.6988	31521.6988	1	8
ARF1	0	31551.2212	31551.2212	1	8
C1orf35	0	31551.2212	31551.2212	1	8
MIR3620	0	31551.2212	31551.2212	1	8
CDRT15L2	0	31615.8916	31615.8916	1	8
LGALS9B	0	31615.8916	31615.8916	1	8
ZNF517	160.6836	31782.5818	31621.8982	0.994969719031918	7.62786982452039
DPCR1	2573.5248	34202.5884	31629.0636	0.930021838196865	3.73228791983183
USP2	3178.7937	34839.5667	31660.773	0.916387932920958	3.45417538583459
ZNF7	103.806	31782.5818	31678.7758	0.996744504248926	8
CEP72	0	31680.013	31680.013	1	8
SLC45A1	2129.8108	33814.6009	31684.7901	0.940747095326643	3.98884914569546
WNT3A	4415.3328	36120.3696	31705.0368	0.891075458458073	3.03221856684638
PGC	0	31780.4184	31780.4184	1	8
COMMD5	0	31782.5818	31782.5818	1	8
AP1M2	0	31869.3368	31869.3368	1	8
ATG4D	0	31869.3368	31869.3368	1	8
CDKN2D	0	31869.3368	31869.3368	1	8
KRI1	0	31869.3368	31869.3368	1	8
MIR1238	0	31869.3368	31869.3368	1	8
LRFN1	0	31951.2745	31951.2745	1	8
KEL	0	31960.836	31960.836	1	8
CCL19	0	31989.2622	31989.2622	1	8
ARAP1	0	32029.8958	32029.8958	1	8
C17orf44	0	32086.4699	32086.4699	1	8
MAU2	0	32101.9683	32101.9683	1	8
SUGP1	0	32101.9683	32101.9683	1	8
MAPK12	0	32160.7199	32160.7199	1	8
MUC21	0	32187.5899	32187.5899	1	8
C7orf34	0	32222.2554	32222.2554	1	8
TRPV5	0	32222.2554	32222.2554	1	8
KCNAB2	0	32243.1182	32243.1182	1	8
HOXA1	0	32321.5909	32321.5909	1	8
MSX2P1	0	32392.7095	32392.7095	1	8
OR4D1	0	32392.7095	32392.7095	1	8
OR4D2	0	32392.7095	32392.7095	1	8
C19orf53	0	32400.1737	32400.1737	1	8
ABCB6	0	32410.2571	32410.2571	1	8
ANKZF1	0	32410.2571	32410.2571	1	8
ATG9A	0	32410.2571	32410.2571	1	8
GLB1L	0	32410.2571	32410.2571	1	8
STK16	0	32410.2571	32410.2571	1	8
TUBA4A	0	32410.2571	32410.2571	1	8
TUBA4B	0	32410.2571	32410.2571	1	8
ZFAND2B	0	32410.2571	32410.2571	1	8
SLC6A18	0	32413.273	32413.273	1	8
GLTSCR1	0	32493.0157	32493.0157	1	8
CORO7	0	32551.073	32551.073	1	8
C16orf11	6884.3782	39462.6804	32578.3022	0.851460299575516	2.51909069018
ANGPTL6	0	32579.6568	32579.6568	1	8
PPAN-P2RY11	0	32579.6568	32579.6568	1	8
TCTE1	1569.6057	34168.6808	32599.0751	0.956080555233111	4.44420045769704
SPNS3	0	32621.7058	32621.7058	1	8
C2orf85	7499.7714	40162.7157	32662.9443	0.842648341361943	2.42093829722546
GPR179	0	32663.507	32663.507	1	8
SOCS7	0	32663.507	32663.507	1	8
EPHB6	1431.36	34128.0114	32696.6514	0.959747319942782	4.57549787902352
MORF4L1	0	32699.2482	32699.2482	1	8
ALG3	0	32745.0207	32745.0207	1	8
MIR1224	0	32745.0207	32745.0207	1	8
WDR85	0	32753.9609	32753.9609	1	8
DDR1	1820.1271	34600.2844	32780.1573	0.950024532259884	4.24867279340136
HOXA13	1472.9035	34254.8525	32781.949	0.958774251033286	4.53957355519774
ABI3	7429.017	40259.1042	32830.0872	0.84421661384303	2.43807183884059
C15orf23	0	32861.4017	32861.4017	1	8
EXTL1	0	32885.294	32885.294	1	8
PAFAH2	0	32885.294	32885.294	1	8
MDFI	8001.6	40896.0332	32894.4332	0.836360177858261	2.35360049732827
CARNS1	437.4608	33335.1734	32897.7126	0.987046885433651	6.25174767571666
HBM	12079.1574	45061.0811	32981.9237	0.788605058062542	1.89936210616765
DEDD2	0	33019.039	33019.039	1	8
C19orf2	0	33055.2439	33055.2439	1	8
TBX10	909.3924	33980.5864	33071.194	0.973935426982833	5.22366399177265
ZBED4	0	33073.9638	33073.9638	1	8
SLC27A4	0	33146.5562	33146.5562	1	8
MIR196B	1081.632	34254.8525	33173.2205	0.96939050346109	4.98502672844429
GMFG	0	33221.2231	33221.2231	1	8
HOXA11	1015.8451	34254.8525	33239.0074	0.97119861048623	5.07555603668438
HOXA11-AS1	1015.8451	34254.8525	33239.0074	0.97119861048623	5.07555603668438
C2orf18	0	33241.9018	33241.9018	1	8
FAM90A7	3497.99	36761.9035	33263.9135	0.913114772645884	3.39361340005568
C10orf54	0	33272.3176	33272.3176	1	8
EEF1D	0	33448.1975	33448.1975	1	8
TIGD5	0	33448.1975	33448.1975	1	8
WNT1	5596.8	39313.6229	33716.8229	0.875378595020979	2.81235522024319
MIR153-1	407.3832	34173.1343	33765.7511	0.988219285613641	6.39033227857358
KHSRP	0	33880.1282	33880.1282	1	8
CSPG4	7998	41923.3148	33925.3148	0.839787873535735	2.39004160638889
ACY3	0	33980.5864	33980.5864	1	8
KRT85	10403.2	44388.6387	33985.4387	0.810132307167856	2.09316309886646
ZNF554	0	34011.1815	34011.1815	1	8
ZSWIM4	0	34061.3062	34061.3062	1	8
HOXA9	141.0294	34254.8525	34113.8231	0.995899817297605	7.92416861418775
PRSS2	0	34128.0114	34128.0114	1	8
TRPV6	0	34128.0114	34128.0114	1	8
TRY6	0	34128.0114	34128.0114	1	8
GLYR1	0	34130.7044	34130.7044	1	8
ALX4	1340.9382	35472.4819	34131.5437	0.963574745395634	4.72538562051484
RNF26	0	34155.3627	34155.3627	1	8
AARS2	0	34168.6808	34168.6808	1	8
HSP90AB1	0	34168.6808	34168.6808	1	8
NFKBIE	0	34168.6808	34168.6808	1	8
SLC29A1	0	34168.6808	34168.6808	1	8
SLC35B2	0	34168.6808	34168.6808	1	8
SPATS1	0	34168.6808	34168.6808	1	8
DNAJB2	0	34173.1343	34173.1343	1	8
PTPRN	0	34173.1343	34173.1343	1	8
GTF2H4	0	34202.5884	34202.5884	1	8
SFTA2	0	34202.5884	34202.5884	1	8
VARS2	0	34202.5884	34202.5884	1	8
EVX1	0	34254.8525	34254.8525	1	8
HOXA2	0	34254.8525	34254.8525	1	8
HOXA3	0	34254.8525	34254.8525	1	8
HOXA4	0	34254.8525	34254.8525	1	8
HOXA5	0	34254.8525	34254.8525	1	8
KLHDC8A	0	34333.6342	34333.6342	1	8
FAM106C	0	34349.7538	34349.7538	1	8
LOC162632	0	34349.7538	34349.7538	1	8
NAB2	0	34356.0954	34356.0954	1	8
PVRL1	0	34379.3023	34379.3023	1	8
CPXM1	10984.8	45406.8555	34422.0555	0.805205222251367	2.04740152831383
WNT10B	4796	39313.6229	34517.6229	0.891270890914826	3.03512575586325
C19orf66	0	34591.651	34591.651	1	8
GEMIN7	0	34697.7584	34697.7584	1	8
ZNF296	0	34697.7584	34697.7584	1	8
LOC100499227	0	34839.5667	34839.5667	1	8
BAZ1B	0	34870.7574	34870.7574	1	8
SLC16A5	348.6032	35222.3596	34873.7564	0.990199781716339	6.65876193780847
LOC400548	5166.0816	40116.2321	34950.1505	0.885913921399295	2.95704377119362
C1orf151	0	35023.0922	35023.0922	1	8
WNT9A	201.3696	35318.9855	35117.6159	0.994330867486176	7.45445419186889
THAP3	0	35148.3371	35148.3371	1	8
AURKB	0	35217.9094	35217.9094	1	8
GPER	0	35274.0984	35274.0984	1	8
PTPRN2	0	35300.9297	35300.9297	1	8
C13orf28	0	35317.2118	35317.2118	1	8
PYCRL	0	35330.1645	35330.1645	1	8
RNH1	0	35347.0079	35347.0079	1	8
DEFB105B	0	35376.1801	35376.1801	1	8
DEFB106A	0	35376.1801	35376.1801	1	8
DEFB107B	0	35376.1801	35376.1801	1	8
NCR2	0	35385.3958	35385.3958	1	8
PES1	0	35412.9325	35412.9325	1	8
KDELR3	2036.6416	37465.3695	35428.7279	0.948442078180673	4.20129365195739
GAL	3155.2643	38587.1466	35431.8823	0.924411067018652	3.61228760258696
ZNF831	3575.9736	39025.489	35449.5154	0.916059839691983	3.44800871885221
RFPL4A	1429.7697	36880.71	35450.9403	0.962679410145835	4.68901174084471
FOXH1	1438.8192	36896.2329	35457.4137	0.962467268956705	4.68051630330411
NUDT8	0	35556.2059	35556.2059	1	8
LOC100133669	1786.3273	37457.3622	35671.0349	0.954481158047079	4.39018095881314
LY6E	1724.8137	37457.3622	35732.5485	0.955979634607276	4.44073685902453
DISP2	615.3024	36377.8177	35762.5153	0.983367112632384	5.88561956848168
TNS4	0	35765.8624	35765.8624	1	8
TOP2A	0	35765.8624	35765.8624	1	8
C3P1	0	35957.3223	35957.3223	1	8
U2AF2	0	35959.4567	35959.4567	1	8
FCGR3A	0	35977.0448	35977.0448	1	8
NAPSB	0	35997.1255	35997.1255	1	8
UBN1	0	35998.5284	35998.5284	1	8
TONSL	0	36050.9327	36050.9327	1	8
ITGB4	0	36099.1314	36099.1314	1	8
FBXO46	0	36100.758	36100.758	1	8
BET1L	0	36179.7773	36179.7773	1	8
RIC8A	0	36179.7773	36179.7773	1	8
TNFRSF13C	11912.4	48107.3883	36194.9883	0.801525457896359	2.01379437581704
CDC42BPG	0	36201.6232	36201.6232	1	8
SLC2A7	0	36227.5401	36227.5401	1	8
C15orf52	0	36377.8177	36377.8177	1	8
PHGR1	0	36377.8177	36377.8177	1	8
MRPL41	0	36382.5373	36382.5373	1	8
PNPLA7	0	36382.5373	36382.5373	1	8
GFRA4	2790.333	39192.9617	36402.6287	0.933537064683968	3.81208538787094
FAM92B	0	36432.7807	36432.7807	1	8
SEPT9	0	36521.9025	36521.9025	1	8
FAM90A9	2098.278	38750.3337	36652.0557	0.948632819753823	4.20693099649349
XPO6	0	36664.7445	36664.7445	1	8
ACCN2	2353.9346	39030.8309	36676.8963	0.943120745724656	4.05146803236694
KCNK4	3875.2	40624.6637	36749.4637	0.91291658720294	3.39001319487
RIMS4	0	36844.9101	36844.9101	1	8
ECHS1	0	36858.4943	36858.4943	1	8
MIR3944	0	36858.4943	36858.4943	1	8
PAOX	0	36858.4943	36858.4943	1	8
C10orf125	772.934	37649.7403	36876.8063	0.979883388804095	5.60615087406192
NLRP9	0	36880.71	36880.71	1	8
BCRP2	0	36885.2043	36885.2043	1	8
CYHR1	0	36896.2329	36896.2329	1	8
KIFC2	0	36896.2329	36896.2329	1	8
ALKBH6	0	37030.6068	37030.6068	1	8
ADAM33	6830.2392	43883.2913	37053.0521	0.865317221407017	2.68366372492045
