GENE	H3k27me3_21_DMSO_compare_TSS_SIGNAL	H3k27me3_21_DMSO_compare_DISTAL_SIGNAL	ENHANCER_PROMOTER_DIFFERENCE	ENHANCER_CONTRIBUTION	ENHANCER_PROMOTER_RATIO
PSMA4	0	2233.5516	2233.5516	1	8
CTNNA1	0	2253.8764	2253.8764	1	8
C10orf140	0	2264.1704	2264.1704	1	8
MLLT10	0	2264.1704	2264.1704	1	8
ALLC	0	2264.7056	2264.7056	1	8
CNO	0	2268.5885	2268.5885	1	8
KIAA0232	0	2268.5885	2268.5885	1	8
MRFAP1L1	0	2268.5885	2268.5885	1	8
S100P	0	2268.5885	2268.5885	1	8
ZP3	0	2271.212	2271.212	1	8
PGA4	0	2273.4408	2273.4408	1	8
PGA5	0	2273.4408	2273.4408	1	8
TTLL11	0	2274.6315	2274.6315	1	8
MIR129-2	2332.3762	4607.1126	2274.7364	0.663897980496777	0.982062352098109
POP4	0	2279.0325	2279.0325	1	8
VSTM2B	0	2279.0325	2279.0325	1	8
ARHGEF11	0	2286.536	2286.536	1	8
CYCSP52	0	2286.536	2286.536	1	8
ETV3	0	2286.536	2286.536	1	8
ETV3L	0	2286.536	2286.536	1	8
GDF7	3921.2199	6210.5557	2289.3358	0.612978015423081	0.663419812085048
DBX1	65.4984	2374.1349	2308.6365	0.97315235859422	5.17979843720741
LSG1	0	2317.287	2317.287	1	8
TMEM44	0	2317.287	2317.287	1	8
NPR1	11924.4	14242.1599	2317.7599	0.5442885864412	0.256251279368903
C16orf70	0	2327.2218	2327.2218	1	8
DIP2C	0	2356.5934	2356.5934	1	8
ARFGAP3	0	2357.5543	2357.5543	1	8
SNORD114-20	0	2364.5866	2364.5866	1	8
SNORD114-21	0	2364.5866	2364.5866	1	8
SNORD114-22	0	2364.5866	2364.5866	1	8
SNORD114-23	0	2364.5866	2364.5866	1	8
SNORD114-24	0	2364.5866	2364.5866	1	8
SNORD114-25	0	2364.5866	2364.5866	1	8
SNORD114-26	0	2364.5866	2364.5866	1	8
SNORD114-27	0	2364.5866	2364.5866	1	8
SNORD114-28	0	2364.5866	2364.5866	1	8
SNORD114-29	0	2364.5866	2364.5866	1	8
SNORD114-30	0	2364.5866	2364.5866	1	8
SNORD114-31	0	2364.5866	2364.5866	1	8
LOC93622	0	2370.6178	2370.6178	1	8
A4GALT	2255.3053	4634.0784	2378.7731	0.672640485969739	1.03895970823569
DHX9	0	2385.2963	2385.2963	1	8
NPL	0	2385.2963	2385.2963	1	8
RABIF	0	2386.2539	2386.2539	1	8
COG1	0	2392.15	2392.15	1	8
SLC39A11	0	2392.15	2392.15	1	8
ASPHD2	0	2394.0734	2394.0734	1	8
CYP27B1	1511.0965	3922.5284	2411.4319	0.72189900337066	1.37618809740709
TSPAN18	0	2416.136	2416.136	1	8
RALB	0	2417.6856	2417.6856	1	8
CHRNB2	2870.7977	5294.9297	2424.132	0.648433316546913	0.883159859918279
LOC389458	0	2432.2929	2432.2929	1	8
ZNF890P	0	2432.2929	2432.2929	1	8
CDC42EP2	65.1186	2511.9613	2446.8427	0.974731633272216	5.26960074450002
ACLY	0	2448.5456	2448.5456	1	8
KLHL11	0	2448.5456	2448.5456	1	8
LEF1	80.908	2533.4792	2452.5712	0.969052786060152	4.96869381395021
FLJ32063	0	2455.2907	2455.2907	1	8
CPNE5	0	2464.1127	2464.1127	1	8
PPIL1	0	2464.1127	2464.1127	1	8
RNF39	3570.9856	6035.8986	2464.913	0.628288888919885	0.757246253263879
C6orf129	0	2466.0923	2466.0923	1	8
IGFL3	0	2477.9758	2477.9758	1	8
IDH3A	0	2484.2889	2484.2889	1	8
PIK3R5	0	2488.9329	2488.9329	1	8
ATG2A	0	2502.2142	2502.2142	1	8
C11orf85	0	2502.2142	2502.2142	1	8
GPHA2	0	2502.2142	2502.2142	1	8
MIR192	0	2502.2142	2502.2142	1	8
MIR194-2	0	2502.2142	2502.2142	1	8
PPP2R5B	0	2502.2142	2502.2142	1	8
BMP6	0	2509.2567	2509.2567	1	8
DPF2	0	2511.9613	2511.9613	1	8
POLA2	0	2511.9613	2511.9613	1	8
GPR89B	0	2518.1359	2518.1359	1	8
BCAR1	1598.1789	4116.4359	2518.257	0.720334798418959	1.36496684855841
BCAT1	2288.8056	4834.896	2546.0904	0.678705576325656	1.07888992464468
ICAM5	4952.8	7520.477	2567.677	0.602927121717893	0.602579805981269
BOD1L	0	2596.868	2596.868	1	8
LOC285547	0	2596.868	2596.868	1	8
LOC285548	0	2596.868	2596.868	1	8
NKX3-2	0	2596.868	2596.868	1	8
RAB28	0	2596.868	2596.868	1	8
FAM138C	3004.9646	5603.3506	2598.386	0.650923028469032	0.898941769036254
MCM5	0	2607.6024	2607.6024	1	8
BANP	0	2610.4884	2610.4884	1	8
CA5A	0	2610.4884	2610.4884	1	8
SLC7A5	0	2610.4884	2610.4884	1	8
FAM50B	0	2613.9872	2613.9872	1	8
SPIRE2	0	2622.2855	2622.2855	1	8
ADIPOQ	0	2641.3464	2641.3464	1	8
EIF4A2	0	2641.3464	2641.3464	1	8
MIR1248	0	2641.3464	2641.3464	1	8
RFC4	0	2641.3464	2641.3464	1	8
SNORA4	0	2641.3464	2641.3464	1	8
SNORA63	0	2641.3464	2641.3464	1	8
SNORA81	0	2641.3464	2641.3464	1	8
SNORD2	0	2641.3464	2641.3464	1	8
RBAK	0	2657.51	2657.51	1	8
LHX9	6278.4	8947.3239	2668.9239	0.587645221912897	0.511059297325672
TRIM7	3956.8418	6628.7372	2671.8954	0.626204499536587	0.744384672021099
TMEM51	2098.0264	4779.6378	2681.6114	0.694950736327022	1.18786846337734
PEBP4	0	2684.272	2684.272	1	8
PTGIS	0	2689.3237	2689.3237	1	8
PXN	0	2693.7671	2693.7671	1	8
CNOT3	0	2694.5983	2694.5983	1	8
ACSL3	0	2709.8013	2709.8013	1	8
GPR172B	0	2712.8148	2712.8148	1	8
LOC100130950	0	2712.8148	2712.8148	1	8
USP6	0	2712.8148	2712.8148	1	8
ZFP3	0	2712.8148	2712.8148	1	8
ZNF232	0	2712.8148	2712.8148	1	8
ZNF594	0	2712.8148	2712.8148	1	8
LOC729234	0	2722.2195	2722.2195	1	8
C12orf62	0	2723.2933	2723.2933	1	8
GPD1	0	2723.2933	2723.2933	1	8
SMARCD1	0	2723.2933	2723.2933	1	8
KRT35	0	2733.9261	2733.9261	1	8
LOC285370	0	2736.0732	2736.0732	1	8
KIR2DL3	0	2736.9662	2736.9662	1	8
ADO	0	2742.9513	2742.9513	1	8
BCL2L2	0	2743.2186	2743.2186	1	8
C5orf25	0	2745.3222	2745.3222	1	8
NUAK2	0	2747.1554	2747.1554	1	8
MIR3200	0	2750.2496	2750.2496	1	8
ZNF595	1537.8486	4290.0642	2752.2156	0.736123608438342	1.48008575946027
ZNF718	1537.8486	4290.0642	2752.2156	0.736123608438342	1.48008575946027
RAB19	543.3513	3313.3968	2770.0455	0.859116725824017	2.60835381628106
C6orf48	0	2781.642	2781.642	1	8
SNORD48	0	2781.642	2781.642	1	8
SNORD52	0	2781.642	2781.642	1	8
EFR3B	0	2787.2274	2787.2274	1	8
GFRA2	0	2788.4262	2788.4262	1	8
TMC6	0	2789.1495	2789.1495	1	8
CACNG5	0	2791.9301	2791.9301	1	8
CUTA	0	2795.9104	2795.9104	1	8
DAXX	0	2795.9104	2795.9104	1	8
KIFC1	0	2795.9104	2795.9104	1	8
LYPLA2P1	0	2795.9104	2795.9104	1	8
PHF1	0	2795.9104	2795.9104	1	8
EPHA10	3067.527	5864.6648	2797.1378	0.65657622802054	0.934972609754078
MLYCD	0	2811.2052	2811.2052	1	8
IGLL3P	0	2812.0411	2812.0411	1	8
DPP8	0	2816.9184	2816.9184	1	8
BSN	1142.9824	3966.0183	2823.0359	0.776280633510189	1.79488814581041
MIR1292	0	2829.3772	2829.3772	1	8
NOP56	0	2829.3772	2829.3772	1	8
FLJ45983	0	2839.1472	2839.1472	1	8
GATA3	0	2839.1472	2839.1472	1	8
MYH6	77.5371	2918.5858	2841.0487	0.974120854655195	5.23423889346665
C17orf69	0	2841.408	2841.408	1	8
MGC57346	0	2841.408	2841.408	1	8
FNDC5	3419.7247	6261.2136	2841.4889	0.646756895455061	0.872562131595401
MIR4325	0	2844.9304	2844.9304	1	8
MTRNR2L3	0	2844.9304	2844.9304	1	8
RAE1	0	2844.9304	2844.9304	1	8
SPO11	0	2844.9304	2844.9304	1	8
TLR5	0	2846.8717	2846.8717	1	8
OMP	1774.364	4625.1746	2850.8106	0.722735635972256	1.38220582816092
SLC26A10	12014.4	14867.4678	2853.0678	0.553066770159475	0.307394349152194
TAF1B	0	2860.4387	2860.4387	1	8
FAM109B	0	2862.676	2862.676	1	8
LRP5L	0	2876.2213	2876.2213	1	8
C18orf1	0	2883.9188	2883.9188	1	8
N4BP3	351.6508	3242.2701	2890.6193	0.902153995654161	3.20478887623826
DHRS13	0	2892.2614	2892.2614	1	8
PARK7	0	2907.7782	2907.7782	1	8
TNFRSF9	0	2907.7782	2907.7782	1	8
UTS2	0	2907.7782	2907.7782	1	8
FAM185A	0	2908.1336	2908.1336	1	8
KIR3DP1	0	2911.3604	2911.3604	1	8
CMTM5	0	2918.5858	2918.5858	1	8
EFS	0	2918.5858	2918.5858	1	8
IL25	0	2918.5858	2918.5858	1	8
MIR208A	0	2918.5858	2918.5858	1	8
MIR208B	0	2918.5858	2918.5858	1	8
MYH7	0	2918.5858	2918.5858	1	8
NGDN	0	2918.5858	2918.5858	1	8
PABPN1	0	2918.5858	2918.5858	1	8
SLC22A17	0	2918.5858	2918.5858	1	8
ART1	0	2925.3168	2925.3168	1	8
ART5	0	2925.3168	2925.3168	1	8
CHRNA10	0	2925.3168	2925.3168	1	8
TRPC2	0	2925.3168	2925.3168	1	8
PLGLA	0	2928.6298	2928.6298	1	8
METTL2B	0	2929.472	2929.472	1	8
CX3CL1	1422.8656	4353.8868	2931.0212	0.753691087746811	1.61350450302772
AEBP1	1908.1296	4855.6362	2947.5066	0.717889463292771	1.3475011718592
LDLRAD3	0	2951.6706	2951.6706	1	8
FNBP1	120.244	3083.4332	2963.1892	0.962466880246237	4.68050077934542
CTDSP1	1197.7646	4168.053	2970.2884	0.776778733589453	1.79902922358415
SFTPB	0	2979.4973	2979.4973	1	8
G6PC3	0	2981.6265	2981.6265	1	8
LSM12	0	2981.6265	2981.6265	1	8
IER5	0	2986.9154	2986.9154	1	8
MR1	0	2986.9154	2986.9154	1	8
STX6	0	2986.9154	2986.9154	1	8
PANK1	375.7119	3364.5942	2988.8823	0.899550494009033	3.16273379687658
PIK3C2A	0	2993.582	2993.582	1	8
ATP6V0A1	0	2996.3344	2996.3344	1	8
PDCD6	0	3004.2486	3004.2486	1	8
FHL3	394.4625	3401.6558	3007.1933	0.896087932770694	3.10827710730104
RYR2	0	3016.0935	3016.0935	1	8
SYNGR1	1426.124	4448.6136	3022.4896	0.757244646977935	1.64125636552692
IRGQ	0	3023.7617	3023.7617	1	8
LOC390940	0	3023.7617	3023.7617	1	8
SRRM5	0	3023.7617	3023.7617	1	8
XRCC1	0	3023.7617	3023.7617	1	8
ZNF576	0	3023.7617	3023.7617	1	8
BTBD11	0	3042.526	3042.526	1	8
KIR2DL1	0	3043.9604	3043.9604	1	8
ARMC7	0	3051.1441	3051.1441	1	8
HN1	0	3051.1441	3051.1441	1	8
NT5C	0	3051.1441	3051.1441	1	8
SUMO2	0	3051.1441	3051.1441	1	8
KCNG2	0	3051.6453	3051.6453	1	8
SLC6A7	2117.7212	5184.8305	3067.1093	0.710002573484006	1.29178415624869
HERC2P9	0	3069.8925	3069.8925	1	8
LOC100289656	0	3069.8925	3069.8925	1	8
LOC646278	0	3069.8925	3069.8925	1	8
C16orf78	0	3075.924	3075.924	1	8
CYS1	777.7442	3896.6598	3118.9156	0.83361639259251	2.32487034566598
BEAN1	262.6256	3388.0553	3125.4297	0.928061200857079	3.68937796457314
EIF4H	0	3133.5472	3133.5472	1	8
MIR3648	0	3138.5172	3138.5172	1	8
MIR3687	0	3138.5172	3138.5172	1	8
UCA1	155.3261	3294.9342	3139.6081	0.954981338654362	4.4068774784151
BCRP3	0	3140.3983	3140.3983	1	8
C22orf13	0	3140.3983	3140.3983	1	8
C22orf36	0	3140.3983	3140.3983	1	8
GGT1	0	3140.3983	3140.3983	1	8
POM121L10P	0	3140.3983	3140.3983	1	8
SNRPD3	0	3140.3983	3140.3983	1	8
DLK1	0	3147.677	3147.677	1	8
FAM138B	1072.5272	4220.5099	3147.9827	0.797370171465452	1.97640307246441
C9orf37	0	3157.743	3157.743	1	8
EHMT1	0	3157.743	3157.743	1	8
NWD1	0	3161.4422	3161.4422	1	8
CORIN	0	3162.7475	3162.7475	1	8
FBXO25	0	3178.301	3178.301	1	8
NTN3	5980.4	9172.7053	3192.3053	0.605335020010717	0.61710530715008
TMBIM6	0	3196.606	3196.606	1	8
SNED1	0	3202.5666	3202.5666	1	8
LOC100130015	0	3211.4853	3211.4853	1	8
NECAB2	0	3224.4345	3224.4345	1	8
OSGIN1	0	3224.4345	3224.4345	1	8
SLC38A8	0	3224.4345	3224.4345	1	8
EIF4G3	74.1027	3299.3415	3225.2388	0.978033518384564	5.47650819287248
MORN5	0	3232.1307	3232.1307	1	8
NDUFA8	0	3232.1307	3232.1307	1	8
FAM65A	0	3236.148	3236.148	1	8
NHP2	0	3242.2701	3242.2701	1	8
RMND5B	0	3242.2701	3242.2701	1	8
CYP1A1	0	3245.9024	3245.9024	1	8
BCL6	445.4412	3693.4308	3247.9896	0.892376183655837	3.05165463963946
LOC100128239	1032.3914	4298.4009	3266.0095	0.806334341707517	2.05781001653561
GP9	0	3274.0235	3274.0235	1	8
KIAA1257	0	3274.0235	3274.0235	1	8
PLEKHA6	313.5392	3594.8029	3281.2637	0.919776930479039	3.5191949398187
STAT3	0	3293.5418	3293.5418	1	8
CYP4F2	0	3294.9342	3294.9342	1	8
CYP4F24P	0	3294.9342	3294.9342	1	8
OR10H1	0	3294.9342	3294.9342	1	8
OR10H5	0	3294.9342	3294.9342	1	8
SCP2	0	3295.5786	3295.5786	1	8
SLC1A7	0	3295.5786	3295.5786	1	8
PROX1	0	3295.957	3295.957	1	8
ALKBH3	0	3300.3603	3300.3603	1	8
C11orf96	0	3300.3603	3300.3603	1	8
LOC729799	0	3300.3603	3300.3603	1	8
PCSK6	0	3306.8806	3306.8806	1	8
MKRN1	0	3313.3968	3313.3968	1	8
SLC37A3	0	3313.3968	3313.3968	1	8
C1orf126	1445.5268	4779.6378	3334.111	0.767792999401172	1.72530593864328
FAM59B	912.1684	4247.8876	3335.7192	0.823225096781895	2.21937349534776
MMP20	0	3340.0525	3340.0525	1	8
MMP7	0	3340.0525	3340.0525	1	8
CD3E	0	3356.3789	3356.3789	1	8
FLJ37201	0	3364.5942	3364.5942	1	8
KIF20B	0	3364.5942	3364.5942	1	8
MIR107	0	3364.5942	3364.5942	1	8
MAL2	5.1894	3382.5928	3377.4034	0.99846820140917	8
PCDH1	1396.3159	4777.6852	3381.3693	0.773839382697875	1.77468642704832
EIF1B	0	3382.6648	3382.6648	1	8
ENTPD3	0	3382.6648	3382.6648	1	8
FLJ33065	0	3382.6648	3382.6648	1	8
CDH5	0	3388.0553	3388.0553	1	8
C20orf112	0	3390.52	3390.52	1	8
INPP5B	0	3401.6558	3401.6558	1	8
SF3A3	0	3401.6558	3401.6558	1	8
UTP11L	0	3401.6558	3401.6558	1	8
TTC26	0	3414.6015	3414.6015	1	8
ZC3HAV1	0	3414.6015	3414.6015	1	8
ZC3HAV1L	0	3414.6015	3414.6015	1	8
UBE2V1	0	3432.3774	3432.3774	1	8
GALK1	0	3440.4076	3440.4076	1	8
H3F3B	0	3440.4076	3440.4076	1	8
UNK	0	3440.4076	3440.4076	1	8
C19orf61	0	3459.3793	3459.3793	1	8
KCNN4	0	3459.3793	3459.3793	1	8
LYPD5	0	3459.3793	3459.3793	1	8
LMO1	0	3459.8592	3459.8592	1	8
RIC3	0	3459.8592	3459.8592	1	8
ELOVL3	1441.7775	4911.4539	3469.6764	0.773063908863763	1.76830161754472
LRMP	0	3473.043	3473.043	1	8
OSCP1	0	3508.6432	3508.6432	1	8
MSI1	1199.1296	4710.8318	3511.7022	0.797100265324914	1.9739942302352
ADPRHL2	0	3529.5405	3529.5405	1	8
COL8A2	0	3529.5405	3529.5405	1	8
MAP7D1	0	3529.5405	3529.5405	1	8
TEKT2	0	3529.5405	3529.5405	1	8
THRAP3	0	3529.5405	3529.5405	1	8
TRAPPC3	0	3529.5405	3529.5405	1	8
DLGAP3	956.8057	4488.4182	3531.6125	0.824285333794998	2.22990921335704
C1orf204	0	3533.1382	3533.1382	1	8
CCDC19	0	3533.1382	3533.1382	1	8
SLAMF9	0	3533.1382	3533.1382	1	8
TAGLN2	0	3533.1382	3533.1382	1	8
VSIG8	0	3533.1382	3533.1382	1	8
AZGP1	0	3541.8236	3541.8236	1	8
AZGP1P1	0	3541.8236	3541.8236	1	8
TRIM4	0	3541.8236	3541.8236	1	8
ZKSCAN1	0	3541.8236	3541.8236	1	8
PRMT8	0	3554.208	3554.208	1	8
GCM2	0	3586.615	3586.615	1	8
MAK	0	3586.615	3586.615	1	8
LOC127841	0	3594.8029	3594.8029	1	8
PPP1R15B	0	3594.8029	3594.8029	1	8
GNLY	0	3606.1013	3606.1013	1	8
GPN2	0	3610.3512	3610.3512	1	8
GGTLC2	0	3618.888	3618.888	1	8
LOC648691	0	3618.888	3618.888	1	8
POM121L1P	0	3618.888	3618.888	1	8
PRAME	0	3618.888	3618.888	1	8
PAX6	1169.0594	4794.9319	3625.8725	0.803980364625951	2.03616209033837
SMCR8	0	3632.6503	3632.6503	1	8
TOP3A	0	3632.6503	3632.6503	1	8
SPATA19	0	3636.1098	3636.1098	1	8
BUB3	0	3682.7631	3682.7631	1	8
HMX2	0	3682.7631	3682.7631	1	8
HMX3	0	3682.7631	3682.7631	1	8
ALDH3A2	0	3690.3836	3690.3836	1	8
LOC100131635	0	3693.4308	3693.4308	1	8
RTP2	0	3693.4308	3693.4308	1	8
GCLC	0	3697.9061	3697.9061	1	8
KLHL31	0	3697.9061	3697.9061	1	8
WASH3P	946.2245	4647.5957	3701.3712	0.830844670338171	2.29623015115795
AHRR	0	3704.7035	3704.7035	1	8
PRDM7	0	3705.2032	3705.2032	1	8
RNF220	336.9421	4047.2574	3710.3153	0.923146266496312	3.58637199968335
RRN3P2	0	3713.5474	3713.5474	1	8
TMEM40	0	3717.9227	3717.9227	1	8
EBF1	0	3725.176	3725.176	1	8
KLRC1	0	3731.167	3731.167	1	8
KLRC2	0	3731.167	3731.167	1	8
KLRC3	0	3731.167	3731.167	1	8
KLRC4	0	3731.167	3731.167	1	8
KLRD1	0	3731.167	3731.167	1	8
KLRK1	0	3731.167	3731.167	1	8
CRIPAK	0	3747.4855	3747.4855	1	8
KIAA1530	0	3747.4855	3747.4855	1	8
ZDHHC11	0	3747.83	3747.83	1	8
LOC402160	0	3748.8839	3748.8839	1	8
RNF4	0	3748.8839	3748.8839	1	8
ZFYVE28	0	3748.8839	3748.8839	1	8
CPLX3	2363.189	6115.3718	3752.1828	0.721274747478369	1.3717051979528
ATP5E	0	3766.9769	3766.9769	1	8
GUCY2E	0	3787.8155	3787.8155	1	8
CISD3	0	3789.392	3789.392	1	8
PCGF2	0	3789.392	3789.392	1	8
PSMB3	0	3789.392	3789.392	1	8
B3GNT9	0	3793.2348	3793.2348	1	8
E2F4	0	3793.2348	3793.2348	1	8
ELMO3	0	3793.2348	3793.2348	1	8
EXOC3L	0	3793.2348	3793.2348	1	8
FBXL8	0	3793.2348	3793.2348	1	8
FHOD1	0	3793.2348	3793.2348	1	8
HSF4	0	3793.2348	3793.2348	1	8
KIAA0895L	0	3793.2348	3793.2348	1	8
LRRC29	0	3793.2348	3793.2348	1	8
MIR328	0	3793.2348	3793.2348	1	8
NOL3	0	3793.2348	3793.2348	1	8
PLEKHG4	0	3793.2348	3793.2348	1	8
TMEM208	0	3793.2348	3793.2348	1	8
TRADD	0	3793.2348	3793.2348	1	8
GSDMD	0	3799.3361	3799.3361	1	8
ZC3H3	0	3799.3361	3799.3361	1	8
ALPP	209.3364	4022.5031	3813.1667	0.950533001074355	4.26419843440641
PRICKLE4	1526.9306	5358.3368	3831.4062	0.778232200538791	1.81115077290929
ADCK2	0	3832.8908	3832.8908	1	8
DENND2A	0	3832.8908	3832.8908	1	8
LOC100134713	0	3832.8908	3832.8908	1	8
NDUFB2	0	3832.8908	3832.8908	1	8
ALDH3A1	417.2246	4257.6692	3840.4446	0.910752068849136	3.35116773552974
AKT2	0	3854.4786	3854.4786	1	8
WASH2P	365.6214	4220.5099	3854.8885	0.920276726486222	3.52899488872596
LMX1A	17.6244	3882.9871	3865.3627	0.995481631533927	7.78344896047703
NCRNA00244	0	3868.4496	3868.4496	1	8
SMAD6	2615.4414	6488.7118	3873.2704	0.712719970485558	1.31087764305989
SUZ12P	0	3881.6316	3881.6316	1	8
RXRG	0	3882.9871	3882.9871	1	8
LOC284661	0	3890.5247	3890.5247	1	8
KLF11	0	3896.6598	3896.6598	1	8
RRM2	0	3896.6598	3896.6598	1	8
CAMKV	5119.6	9034.2505	3914.6505	0.638289241503575	0.819373821834772
CACNG4	348.6834	4266.2278	3917.5444	0.924444179987689	3.61297141451858
AGAP2	0	3922.5284	3922.5284	1	8
AVIL	0	3922.5284	3922.5284	1	8
CDK4	0	3922.5284	3922.5284	1	8
CTDSP2	0	3922.5284	3922.5284	1	8
FAM119B	0	3922.5284	3922.5284	1	8
LOC100130776	0	3922.5284	3922.5284	1	8
MARCH9	0	3922.5284	3922.5284	1	8
METTL1	0	3922.5284	3922.5284	1	8
MIR26A2	0	3922.5284	3922.5284	1	8
TSFM	0	3922.5284	3922.5284	1	8
TSPAN31	0	3922.5284	3922.5284	1	8
KLK4	0	3923.8568	3923.8568	1	8
KLKP1	0	3923.8568	3923.8568	1	8
SPOP	0	3934.2328	3934.2328	1	8
ARAP3	0	3958.9334	3958.9334	1	8
DAG1	0	3966.0183	3966.0183	1	8
FAM86B1	0	3968.1414	3968.1414	1	8
LOC392196	0	3968.1414	3968.1414	1	8
USP17L2	0	3968.1414	3968.1414	1	8
GFPT2	0	3999.5686	3999.5686	1	8
GPR143	0	4002.2522	4002.2522	1	8
SHROOM2	0	4002.2522	4002.2522	1	8
PPRC1	0	4018.6069	4018.6069	1	8
CAMK2A	0	4022.1521	4022.1521	1	8
BMP7	1548.1329	5581.1799	4033.047	0.782849631734492	1.85004082455025
BRD9	0	4037.5762	4037.5762	1	8
TRIP13	0	4037.5762	4037.5762	1	8
PLA2G3	1118.1258	5165.0288	4046.903	0.822043882224385	2.20769387902296
ERI3	0	4047.2574	4047.2574	1	8
FRS3	1526.9306	5590.958	4064.0274	0.78547984018744	1.87246101510963
SLMO2	0	4066.7127	4066.7127	1	8
SEC14L1	0	4070.8777	4070.8777	1	8
ANO7	0	4089.0633	4089.0633	1	8
HDLBP	0	4089.0633	4089.0633	1	8
PASK	0	4089.0633	4089.0633	1	8
PPP1R7	0	4089.0633	4089.0633	1	8
FCGR2C	0	4094.874	4094.874	1	8
RAD9A	0	4107.9824	4107.9824	1	8
CTRB1	0	4116.4359	4116.4359	1	8
CTRB2	0	4116.4359	4116.4359	1	8
NUDT17	0	4148.6678	4148.6678	1	8
POLR3C	0	4148.6678	4148.6678	1	8
RNF115	0	4148.6678	4148.6678	1	8
C17orf99	0	4160.0148	4160.0148	1	8
SYNGAP1	0	4164.0868	4164.0868	1	8
C2orf62	0	4168.053	4168.053	1	8
MIR26B	0	4168.053	4168.053	1	8
PNKD	0	4168.053	4168.053	1	8
SLC11A1	0	4168.053	4168.053	1	8
VIL1	0	4168.053	4168.053	1	8
GNB2L1	0	4172.4103	4172.4103	1	8
SNORD95	0	4172.4103	4172.4103	1	8
SNORD96A	0	4172.4103	4172.4103	1	8
TRIM52	0	4172.4103	4172.4103	1	8
MIR3935	0	4175.1696	4175.1696	1	8
ZEB2	0	4175.4088	4175.4088	1	8
COPS3	0	4198.6768	4198.6768	1	8
NUCB2	0	4218.5612	4218.5612	1	8
DDX11L2	0	4220.5099	4220.5099	1	8
FOXD4L1	0	4220.5099	4220.5099	1	8
RABL2A	0	4220.5099	4220.5099	1	8
RPL23AP7	0	4220.5099	4220.5099	1	8
BLCAP	0	4226.0926	4226.0926	1	8
HADHA	0	4247.8876	4247.8876	1	8
HADHB	0	4247.8876	4247.8876	1	8
SLC47A2	0	4257.6692	4257.6692	1	8
CACNG1	0	4266.2278	4266.2278	1	8
ARHGAP17	0	4269.9854	4269.9854	1	8
LCMT1	0	4269.9854	4269.9854	1	8
B3GAT1	0	4272.1855	4272.1855	1	8
GLB1L2	0	4272.1855	4272.1855	1	8
GLB1L3	0	4272.1855	4272.1855	1	8
LOC283177	0	4272.1855	4272.1855	1	8
ACBD4	0	4272.8583	4272.8583	1	8
HEXIM1	0	4272.8583	4272.8583	1	8
HEXIM2	0	4272.8583	4272.8583	1	8
PLCD3	0	4272.8583	4272.8583	1	8
ALMS1	0	4277.4392	4277.4392	1	8
C2orf7	0	4277.4392	4277.4392	1	8
CCT7	0	4277.4392	4277.4392	1	8
FBXO41	0	4277.4392	4277.4392	1	8
NOTO	0	4277.4392	4277.4392	1	8
SMYD5	0	4277.4392	4277.4392	1	8
HTR1D	0	4293.4229	4293.4229	1	8
LUZP1	0	4293.4229	4293.4229	1	8
ARRDC1	0	4294.9019	4294.9019	1	8
MIOX	262.9863	4567.5472	4304.5609	0.945557504155597	4.11836008653627
SULF1	0	4310.4688	4310.4688	1	8
DOK4	0	4312.9629	4312.9629	1	8
CCL17	0	4353.8868	4353.8868	1	8
CCL22	0	4353.8868	4353.8868	1	8
CIAPIN1	0	4353.8868	4353.8868	1	8
COQ9	0	4353.8868	4353.8868	1	8
POLR2C	0	4353.8868	4353.8868	1	8
GRLF1	0	4360.3752	4360.3752	1	8
PDGFRA	1409.6544	5784.21	4374.5556	0.804047682633551	2.03677842582757
FBLIM1	5127.4569	9527.216	4399.7591	0.650114544692431	0.893811238038353
MX1	0	4405.991	4405.991	1	8
ANGPT4	168.9576	4580.8009	4411.8433	0.964428170400664	4.76086670695058
C16orf74	0	4416.1636	4416.1636	1	8
MIR1910	0	4416.1636	4416.1636	1	8
C3orf72	0	4418.5235	4418.5235	1	8
FOXL2	0	4418.5235	4418.5235	1	8
PRR23A	0	4418.5235	4418.5235	1	8
PRR23B	0	4418.5235	4418.5235	1	8
SAP30L	0	4425.1482	4425.1482	1	8
GOLGA8IP	0	4429.8499	4429.8499	1	8
LOC100132526	0	4431.2705	4431.2705	1	8
TPRXL	0	4431.2705	4431.2705	1	8
RNU86	0	4448.6136	4448.6136	1	8
RPL3	0	4448.6136	4448.6136	1	8
SNORD43	0	4448.6136	4448.6136	1	8
SNORD83A	0	4448.6136	4448.6136	1	8
SNORD83B	0	4448.6136	4448.6136	1	8
TAB1	0	4448.6136	4448.6136	1	8
BTNL9	0	4466.9403	4466.9403	1	8
PITX3	426.9297	4911.4539	4484.5242	0.920026410241482	3.52407972328601
LOC100130633	0	4488.4182	4488.4182	1	8
IGFL2	0	4512.6404	4512.6404	1	8
ANKRD11	0	4516.2252	4516.2252	1	8
PRO0611	0	4518.2923	4518.2923	1	8
KLHL29	1058.0069	5609.2818	4551.2749	0.841313771218576	2.40646702688357
SLCO2B1	0	4555.3682	4555.3682	1	8
DGAT2	0	4559.464	4559.464	1	8
CSH2	974.324	5535.2143	4560.8903	0.850323639696536	2.50616566462258
NTN1	198.9498	4765.0668	4566.117	0.959921608642485	4.58202008513885
ADM2	0	4567.5472	4567.5472	1	8
SBF1	0	4567.5472	4567.5472	1	8
